prompt,query,reference,generation_function_vector,bleu_function_vector,chrf_function_vector,function_vector_lang,reference_lang,bleu_function_vector_lang,chrf_function_vector_lang,metricx_qe_function_vector,metricx_function_vector,commet_function_vector
"Q: ""We now have 4-month-old mice that are non-diabetic that used to be diabetic,"" he added.
A:","""We now have 4-month-old mice that are non-diabetic that used to be diabetic,"" he added.","""Теперь у нас есть четырёхмесячные мыши, у которых больше нет диабета"", — добавил он.","""Мы теперь имеем 4-месячный корову, который был неимерен, чтобы был неимерен, но он был неимерен.""",1.5790460212418518,20.284482058615232,rus_Cyrl," ""Теперь у нас есть четырёхмесячные мыши, у которых больше нет диабета"", — добавил он.",1.5790460212418518,20.284482058615232,25.0,25.0,0.026123046875
"Q: Dr. Ehud Ur, professor of medicine at Dalhousie University in Halifax, Nova Scotia and chair of the clinical and scientific division of the Canadian Diabetes Association cautioned that the research is still in its early days.
A:","Dr. Ehud Ur, professor of medicine at Dalhousie University in Halifax, Nova Scotia and chair of the clinical and scientific division of the Canadian Diabetes Association cautioned that the research is still in its early days.","Согласно предупреждению доктора Эхуда Ура (Ehud Ur), профессора медицины в Университете Дэлхаузи в Галифаксе (Новая Шотландия) и председателя клинико-научного отдела Канадской диабетической ассоциации, исследования все еще находятся на начальной стадии.","Dr. Ehud Ur, профессор кафедры онкологического и клинического и научных подразделения Центрального Управления по клинике и научной работе в Дальневосточном федеральном округе и член-корреспондент Центрального Управления по клинике и научной работе в Дальневосточном федеральном округе и член-корреспондент Центрального Управления по клинике и научной работе в Дальневосточном федеральном округе и член-корреспондент Центрального У",0.974587471585299,19.56123710595152,rus_Cyrl," Согласно предупреждению доктора Эхуда Ура (Ehud Ur), профессора медицины в Университете Дэлхаузи в Галифаксе (Новая Шотландия) и председателя клинико-научного отдела Канадской диабетической ассоциации, исследования все еще находятся на начальной стадии.",0.974587471585299,19.56123710595152,23.625,25.0,-0.01361083984375
"Q: Like some other experts, he is skeptical about whether diabetes can be cured, noting that these findings have no relevance to people who already have Type 1 diabetes.
A:","Like some other experts, he is skeptical about whether diabetes can be cured, noting that these findings have no relevance to people who already have Type 1 diabetes.","Как и некоторые другие эксперты, он сомневается, что диабет излечим, отмечая, что эти открытия не относятся к людям, у которых уже развился диабет 1 типа.","Он не считает, что можно убрать диабет, отметив, что эти исследования не имеют значения людям, которые уже имеют диабет.",9.510466328758863,29.26201692386551,rus_Cyrl," Как и некоторые другие эксперты, он сомневается, что диабет излечим, отмечая, что эти открытия не относятся к людям, у которых уже развился диабет 1 типа.",9.510466328758863,29.26201692386551,8.3125,8.9375,0.85546875
"Q: On Monday, Sara Danius, permanent secretary of the Nobel Committee for Literature at the Swedish Academy, publicly announced during a radio program on Sveriges Radio in Sweden the committee, unable to reach Bob Dylan directly about winning the 2016 Nobel Prize in Literature, had abandoned its efforts to reach him.
A:","On Monday, Sara Danius, permanent secretary of the Nobel Committee for Literature at the Swedish Academy, publicly announced during a radio program on Sveriges Radio in Sweden the committee, unable to reach Bob Dylan directly about winning the 2016 Nobel Prize in Literature, had abandoned its efforts to reach him.","В понедельник Сара Даниус, постоянный секретарь Нобелевского комитета по литературе при Шведской Академии, публично заявила во время передачи на шведской радиостанции Sveriges о том, что комитет, которому не удалось связаться с Бобом Диланом напрямую и сообщить ему, что он выиграл Нобелевскую премию по литературе за 2016 год, прекращает попытки выйти с ним на связь.","На 11 мая, в Швеции, в радиостанцию, в которой была организована программа, опубликованная в газете «Световую радиостанцию», опубликованная, в результате, не удалось, чтобы получить от него, в 2016 году, победу в номинации «Световую радиостанцию».",2.0411411428661164,19.405140353724843,rus_Cyrl," В понедельник Сара Даниус, постоянный секретарь Нобелевского комитета по литературе при Шведской Академии, публично заявила во время передачи на шведской радиостанции Sveriges о том, что комитет, которому не удалось связаться с Бобом Диланом напрямую и сообщить ему, что он выиграл Нобелевскую премию по литературе за 2016 год, прекращает попытки выйти с ним на связь.",2.0411411428661164,19.405140353724843,25.0,25.0,-0.01153564453125
"Q: Danius said, ""Right now we are doing nothing. I have called and sent emails to his closest collaborator and received very friendly replies. For now, that is certainly enough.""
A:","Danius said, ""Right now we are doing nothing. I have called and sent emails to his closest collaborator and received very friendly replies. For now, that is certainly enough.""","Даниус заявил: ""Сейчас мы ничего не делаем. Я звонил и отправлял электронные письма его ближайшему сотруднику и получал очень дружелюбные ответы. На данный момент этого, конечно, достаточно"".","Danius сказал, ""Сейчас мы делаем ничего. Я позвонил и отправил письмо его близким коллушателю и получил очень дружелюбные ответы. Для этого сейчас, что-то достаточно. По крайней мере, это достаточно. В настоящее время, что-то достаточно. По крайней мере, это достаточно. В настоящее время, что-то достаточно. В настоящее время, что-то достаточно. В настоящее время, что-то достаточно. В настоящее время, что-то достаточно",10.405084443383366,36.32294297116092,rus_Cyrl," Даниус заявил: ""Сейчас мы ничего не делаем. Я звонил и отправлял электронные письма его ближайшему сотруднику и получал очень дружелюбные ответы. На данный момент этого, конечно, достаточно"".",10.405084443383366,36.32294297116092,25.0,25.0,-0.0078125
"Q: Previously, Ring's CEO, Jamie Siminoff, remarked the company started when his doorbell wasn't audible from his shop in his garage.
A:","Previously, Ring's CEO, Jamie Siminoff, remarked the company started when his doorbell wasn't audible from his shop in his garage.","Ранее генеральный директор Ring Джейми Симинофф отметил, что эта компания началась с того, что он не слышал дверного звонка в мастерской своего гаража.","Ring's CEO, Джеймс Синоф, заметил, что компания начала работать в 1990-х годов, когда его офис в гараже не слышно было.",4.836926063207021,27.7499591996848,rus_Cyrl," Ранее генеральный директор Ring Джейми Симинофф отметил, что эта компания началась с того, что он не слышал дверного звонка в мастерской своего гаража.",4.836926063207021,27.7499591996848,17.0,17.125,0.41015625
"Q: He built a WiFi door bell, he said.
A:","He built a WiFi door bell, he said.","Он сказал, что создал дверной звонок, работающий от WiFi.","Он построил WiFi-устройство, он сказал.",3.628512053745174,21.472703360282505,rus_Cyrl," Он сказал, что создал дверной звонок, работающий от WiFi.",3.628512053745174,21.472703360282505,13.8125,12.875,0.74609375
"Q: Siminoff said sales boosted after his 2013 appearance in a Shark Tank episode where the show panel declined funding the startup.
A:",Siminoff said sales boosted after his 2013 appearance in a Shark Tank episode where the show panel declined funding the startup.,"Симинофф сказал, что продажи выросли после его появления в выпуске шоу ""Shark Tank"" в 2013 году, где члены жюри отказались финансировать его стартап.","Вон, в 2013 году, компания Siminoff заявила, что продажи поднялись после его 2013-го эпизода в Shark Tank, где шоу-поп-поп-поп-поп-поп-поп-поп-поп-поп-поп-поп-поп-поп-поп-поп-поп-поп-поп-поп-поп-по",6.100838283985024,31.961723437942624,rus_Cyrl," Симинофф сказал, что продажи выросли после его появления в выпуске шоу ""Shark Tank"" в 2013 году, где члены жюри отказались финансировать его стартап.",6.100838283985024,31.961723437942624,24.25,23.5,0.058837890625
"Q: In late 2017, Siminoff appeared on shopping television channel QVC.
A:","In late 2017, Siminoff appeared on shopping television channel QVC.",В конце 2017 года Симинофф появился на торговом телеканале QVC.,Siminoff appeared on TV Channel QVC.,5.746166391236874,6.395480309293113,eng_Latn," In late 2017, Siminoff appeared on shopping television channel QVC.",35.21740722723756,43.739792253158946,17.5,17.875,0.9140625
"Q: Ring also settled a lawsuit with competing security company, the ADT Corporation.
A:","Ring also settled a lawsuit with competing security company, the ADT Corporation.","Кроме того, Ring урегулировала судебный процесс с конкурентами, охранной фирмой ADT Corporation.","Ring также был уволен в суд с конкурирующей компанией, ADT Corporation.",10.212868082541442,30.867888357760233,rus_Cyrl," Кроме того, Ring урегулировала судебный процесс с конкурентами, охранной фирмой ADT Corporation.",10.212868082541442,30.867888357760233,18.625,17.875,0.5390625
