prompt,query,reference,generation_function_vector,bleu_function_vector,chrf_function_vector,function_vector_lang,reference_lang,bleu_function_vector_lang,chrf_function_vector_lang,metricx_qe_function_vector,metricx_function_vector,commet_function_vector
"Q: ""We now have 4-month-old mice that are non-diabetic that used to be diabetic,"" he added.
A:","""We now have 4-month-old mice that are non-diabetic that used to be diabetic,"" he added.",「我々が飼っている生後4か月のマウスはかつて糖尿病でしたが現在は糖尿病ではない、」と彼は付け加えました。,4ヶ月のマウスが糖尿病でないことが糖尿病でないことが糖尿病でないことが糖尿病でないことが糖尿病でないことが糖尿病でないことが糖尿病でないことが糖尿病でないことが糖尿病でないことが糖尿病でないことが糖尿病でないことが糖尿病でないことが糖尿病でないことが糖尿病でないことが糖尿病でないことが糖尿病でないことが糖尿病でないことが糖尿病でないことが糖尿病でないことが糖尿病でないことが糖尿病でないことが糖尿病でないことが糖尿病でないことが,2.0347235710996845,7.345625231601889,jpn_Jpan, 「我々が飼っている生後4か月のマウスはかつて糖尿病でしたが現在は糖尿病ではない、」と彼は付け加えました。,2.0347235710996845,7.345625231601889,15.9375,17.125,-0.022705078125
"Q: Dr. Ehud Ur, professor of medicine at Dalhousie University in Halifax, Nova Scotia and chair of the clinical and scientific division of the Canadian Diabetes Association cautioned that the research is still in its early days.
A:","Dr. Ehud Ur, professor of medicine at Dalhousie University in Halifax, Nova Scotia and chair of the clinical and scientific division of the Canadian Diabetes Association cautioned that the research is still in its early days.",ノバスコシア州ハリファックスにあるダルハウジー大学医学部教授でカナダ糖尿病協会の臨床・科学部門の責任者を務めるエフード・ウル博士は、この研究はまだ初期段階にあるとして注意を促しました。,ダルハウス大学の医療学教授でカナダ糖尿病協会の臨床科学部門の責任者であるエルド・ウル博士は、研究がまだ初期段階であることを警告しました。,21.691231509237483,33.78622605525541,jpn_Jpan, ノバスコシア州ハリファックスにあるダルハウジー大学医学部教授でカナダ糖尿病協会の臨床・科学部門の責任者を務めるエフード・ウル博士は、この研究はまだ初期段階にあるとして注意を促しました。,21.691231509237483,33.78622605525541,4.1875,4.53125,0.875
"Q: Like some other experts, he is skeptical about whether diabetes can be cured, noting that these findings have no relevance to people who already have Type 1 diabetes.
A:","Like some other experts, he is skeptical about whether diabetes can be cured, noting that these findings have no relevance to people who already have Type 1 diabetes.",他の専門家たちと同様に、彼は糖尿病を完治できるかどうかについては懐疑的であり、これらの調査結果はすでにI型糖尿病を患っている人々には何の関連性もないことを指摘しています。,他の専門家と同様に、糖尿病が治発病する可能性は疑う人であるが、糖尿病の発病は、糖尿病の発病に影響を及ぼす可能性は疑う人であるが、糖尿病の発病に影響を及ぼす可能性は疑う人であるが、糖尿病の発病に影響を及ぼす可能性は疑う人であるが、糖尿病の発病に影響を及ぼ,1.9968190880943317,10.659013897066693,jpn_Jpan, 他の専門家たちと同様に、彼は糖尿病を完治できるかどうかについては懐疑的であり、これらの調査結果はすでにI型糖尿病を患っている人々には何の関連性もないことを指摘しています。,1.9968190880943317,10.659013897066693,24.125,24.625,-0.00946044921875
"Q: On Monday, Sara Danius, permanent secretary of the Nobel Committee for Literature at the Swedish Academy, publicly announced during a radio program on Sveriges Radio in Sweden the committee, unable to reach Bob Dylan directly about winning the 2016 Nobel Prize in Literature, had abandoned its efforts to reach him.
A:","On Monday, Sara Danius, permanent secretary of the Nobel Committee for Literature at the Swedish Academy, publicly announced during a radio program on Sveriges Radio in Sweden the committee, unable to reach Bob Dylan directly about winning the 2016 Nobel Prize in Literature, had abandoned its efforts to reach him.",スウェーデンアカデミーのノーベル文学委員会の常任幹事であるサラ・ダニウス氏は月曜日、スウェーデンの公共放送ラジオの番組の中で、同委員会が2016年のノーベル文学賞受賞についてボブ・ディラン氏と直接連絡を取れなかったため、同氏と連絡を取ることを諦めたことを公に発表しました。,2016年10月1日、スウェーデンのノーベル賞文学委員会の常任秘書であるサラ・ダニウスは、スウェーデンの放送局Sveriges Radioで放送されたラジオ番組で、ノーベル文学賞の受賞者であるボブ・ディランに直接連絡が取れなかったため、2016年ノーベ,24.758909023575242,32.12984066190032,jpn_Jpan, スウェーデンアカデミーのノーベル文学委員会の常任幹事であるサラ・ダニウス氏は月曜日、スウェーデンの公共放送ラジオの番組の中で、同委員会が2016年のノーベル文学賞受賞についてボブ・ディラン氏と直接連絡を取れなかったため、同氏と連絡を取ることを諦めたことを公に発表しました。,24.758909023575242,32.12984066190032,11.0,12.5625,0.3125
"Q: Danius said, ""Right now we are doing nothing. I have called and sent emails to his closest collaborator and received very friendly replies. For now, that is certainly enough.""
A:","Danius said, ""Right now we are doing nothing. I have called and sent emails to his closest collaborator and received very friendly replies. For now, that is certainly enough.""",ダニアスは「今は何もしていない。彼の親しい協力者に電話をかけたり、メールを送ったりしたが、非常に友好的な返事が返ってきた。今のところは、確かにそれで十分だ。」と語った。,ダニウスは「現在、何もしていません。彼の最も近い協力者に電話をかけ、メールを送り、非常にフレンドリーな返答を受けています。現在、これ以上は必要ないでしょう。」,8.423792402703134,21.886889661706903,jpn_Jpan, ダニアスは「今は何もしていない。彼の親しい協力者に電話をかけたり、メールを送ったりしたが、非常に友好的な返事が返ってきた。今のところは、確かにそれで十分だ。」と語った。,8.423792402703134,21.886889661706903,4.09375,4.15625,1.0078125
"Q: Previously, Ring's CEO, Jamie Siminoff, remarked the company started when his doorbell wasn't audible from his shop in his garage.
A:","Previously, Ring's CEO, Jamie Siminoff, remarked the company started when his doorbell wasn't audible from his shop in his garage.",RingのCEOであるジェイミー・スミノフは以前に、玄関の呼び出し音がガレージにある自分店から聞こえなかったことから事業を始めたと述べました。,以前、RingのCEOであるジャミー・シミンオフは、自宅のガレージでドアベルが聞こえなかったため、Ringは始まりました。,10.283649665024475,26.305638463636594,jpn_Jpan, RingのCEOであるジェイミー・スミノフは以前に、玄関の呼び出し音がガレージにある自分店から聞こえなかったことから事業を始めたと述べました。,10.283649665024475,26.305638463636594,8.0,8.0625,0.8828125
"Q: He built a WiFi door bell, he said.
A:","He built a WiFi door bell, he said.",彼はWi-Fiで鳴るドアベルを作ったそうです。,他がWiFiドアベルを構築したと話した。,8.639795714750207,15.370829445208473,jpn_Jpan, 彼はWi-Fiで鳴るドアベルを作ったそうです。,8.639795714750207,15.370829445208473,8.6875,8.75,0.50390625
"Q: Siminoff said sales boosted after his 2013 appearance in a Shark Tank episode where the show panel declined funding the startup.
A:",Siminoff said sales boosted after his 2013 appearance in a Shark Tank episode where the show panel declined funding the startup.,シミノフ氏は、2013年にシャークタンクのエピソードに出演した後、番組委員会が資金提供を辞退した後に売上が急激に伸びたと述べています。,シミノフ氏は2013年のシャークターンのエピソードでスタートアップの資金提供を拒否したため、彼の登場後、売上が増加したとシミノフ氏は述べた。,19.23104277783772,23.90986957637725,jpn_Jpan, シミノフ氏は、2013年にシャークタンクのエピソードに出演した後、番組委員会が資金提供を辞退した後に売上が急激に伸びたと述べています。,19.23104277783772,23.90986957637725,10.0,9.1875,0.248046875
"Q: In late 2017, Siminoff appeared on shopping television channel QVC.
A:","In late 2017, Siminoff appeared on shopping television channel QVC.",2017年後半にシミノフ氏はテレビショッピング「QVC」に出演しました。,2017年後半に、SiminoffはショッピングテレビチャンネルQVCに出演した。,18.609621195498054,33.04530736818421,jpn_Jpan, 2017年後半にシミノフ氏はテレビショッピング「QVC」に出演しました。,18.609621195498054,33.04530736818421,3.234375,4.25,1.015625
"Q: Ring also settled a lawsuit with competing security company, the ADT Corporation.
A:","Ring also settled a lawsuit with competing security company, the ADT Corporation.",Ringはまた、競合するセキュリティ企業であるADTとの訴訟で和解しました。,リングは、競合するセキュリティ会社であるADT コーポレーションとの訴訟を解決した。,18.81478574691709,34.97401675196436,jpn_Jpan, Ringはまた、競合するセキュリティ企業であるADTとの訴訟で和解しました。,18.81478574691709,34.97401675196436,2.890625,3.859375,0.921875
"Q: While one experimental vaccine appears able to reduce Ebola mortality, up until now, no drugs have been clearly demonstrated suitable for treating existing infection.
A:","While one experimental vaccine appears able to reduce Ebola mortality, up until now, no drugs have been clearly demonstrated suitable for treating existing infection.",実験的なワクチンでエボラの死亡率が減るように見えますが、今までのところ、既存の感染症の治療に適しているとはっきり実証された薬剤はありません。,1995年、1996年、1997年、1998年、1999年、2000年、2001年、2002年、2003年、2004年、2005年、2006年、2007年、2008年、2009年、2010年、201,0.8853994618255676,0.3769317753486619,yue_Hant, 雖然一種實驗性疫苗似乎能夠降低伊波拉的死亡率，但至今還未有明確顯示適合用於治療現有感染的藥物。,0.0,0.0,25.0,25.0,-0.015869140625
