prompt,query,reference,generation_function_vector,bleu_function_vector,chrf_function_vector,function_vector_lang,reference_lang,bleu_function_vector_lang,chrf_function_vector_lang,metricx_qe_function_vector,metricx_function_vector
"Q: ""We now have 4-month-old mice that are non-diabetic that used to be diabetic,"" he added.
A:","""We now have 4-month-old mice that are non-diabetic that used to be diabetic,"" he added.","""Теперь у нас есть четырёхмесячные мыши, у которых больше нет диабета"", — добавил он.","""Now we have 4-month-old mice that are non-diabetic, but we now have 4-month-old mice that are non-diabetic, but we now have 4-month-old mice that are non-diabetic, but we now have 4-month-old mice that are non-diabetic, but we now have 4-month-old mice that are non-diabetic, but we now have 4-month-old mice that are non-diabetic, but we now have 4-month-old mice that",0.33772302198651744,1.6633497458331183,eng_Latn," ""We now have 4-month-old mice that are non-diabetic that used to be diabetic,"" he added.",12.478244842091124,38.54935717076338,25.0,25.0
"Q: Dr. Ehud Ur, professor of medicine at Dalhousie University in Halifax, Nova Scotia and chair of the clinical and scientific division of the Canadian Diabetes Association cautioned that the research is still in its early days.
A:","Dr. Ehud Ur, professor of medicine at Dalhousie University in Halifax, Nova Scotia and chair of the clinical and scientific division of the Canadian Diabetes Association cautioned that the research is still in its early days.","Согласно предупреждению доктора Эхуда Ура (Ehud Ur), профессора медицины в Университете Дэлхаузи в Галифаксе (Новая Шотландия) и председателя клинико-научного отдела Канадской диабетической ассоциации, исследования все еще находятся на начальной стадии.","Dr. Ehud Ur, профессор медицины в Далхоси, профессор медицины в Далхоси, профессор медицины в Далхоси, профессор медицины в Далхоси, профессор медицины в Далхоси, профессор медицины в Далхоси, профессор медицины в Далхоси, профессор",2.2752502869455067,16.410862227539692,rus_Cyrl," Согласно предупреждению доктора Эхуда Ура (Ehud Ur), профессора медицины в Университете Дэлхаузи в Галифаксе (Новая Шотландия) и председателя клинико-научного отдела Канадской диабетической ассоциации, исследования все еще находятся на начальной стадии.",2.2752502869455067,16.410862227539692,23.875,25.0
"Q: Like some other experts, he is skeptical about whether diabetes can be cured, noting that these findings have no relevance to people who already have Type 1 diabetes.
A:","Like some other experts, he is skeptical about whether diabetes can be cured, noting that these findings have no relevance to people who already have Type 1 diabetes.","Как и некоторые другие эксперты, он сомневается, что диабет излечим, отмечая, что эти открытия не относятся к людям, у которых уже развился диабет 1 типа.","Similar a otros expertos, él es escéptico sobre si la diabetes puede ser curada, como otros expertos, él es escéptico sobre si la diabetes puede ser curada, similar a otros expertos, él es escéptico sobre si la diabetes puede ser curada, como otros expertos, él es escéptico sobre si la diabetes puede ser curada, similar a otros expertos, él es escéptico sobre si la diabetes puede ser",0.5594948553450309,1.9345249654336711,spa_Latn," Al igual que otros especialistas, es escéptico acerca de si la diabetes tiene cura y remarca que estos descubrimientos no son relevantes para quienes que ya padecen de diabetes de tipo 1.",3.7035772240318203,25.471038350710877,25.0,25.0
"Q: On Monday, Sara Danius, permanent secretary of the Nobel Committee for Literature at the Swedish Academy, publicly announced during a radio program on Sveriges Radio in Sweden the committee, unable to reach Bob Dylan directly about winning the 2016 Nobel Prize in Literature, had abandoned its efforts to reach him.
A:","On Monday, Sara Danius, permanent secretary of the Nobel Committee for Literature at the Swedish Academy, publicly announced during a radio program on Sveriges Radio in Sweden the committee, unable to reach Bob Dylan directly about winning the 2016 Nobel Prize in Literature, had abandoned its efforts to reach him.","В понедельник Сара Даниус, постоянный секретарь Нобелевского комитета по литературе при Шведской Академии, публично заявила во время передачи на шведской радиостанции Sveriges о том, что комитет, которому не удалось связаться с Бобом Диланом напрямую и сообщить ему, что он выиграл Нобелевскую премию по литературе за 2016 год, прекращает попытки выйти с ним на связь.","На понедельник, Сара Даниус, постоянный секретарь Нобелевский комитет по литературе, который был объявлен на понедельник, Сара Даниус, постоянный секретарь Нобелевский комитет по литературе, который был объявлен на понедельник, Сара Даниус, постоянный секретарь Нобелевский комитет по литературе, который был объявлен на понедель",15.306883964317644,33.24887769216484,rus_Cyrl," В понедельник Сара Даниус, постоянный секретарь Нобелевского комитета по литературе при Шведской Академии, публично заявила во время передачи на шведской радиостанции Sveriges о том, что комитет, которому не удалось связаться с Бобом Диланом напрямую и сообщить ему, что он выиграл Нобелевскую премию по литературе за 2016 год, прекращает попытки выйти с ним на связь.",15.306883964317644,33.24887769216484,25.0,25.0
"Q: Danius said, ""Right now we are doing nothing. I have called and sent emails to his closest collaborator and received very friendly replies. For now, that is certainly enough.""
A:","Danius said, ""Right now we are doing nothing. I have called and sent emails to his closest collaborator and received very friendly replies. For now, that is certainly enough.""","Даниус заявил: ""Сейчас мы ничего не делаем. Я звонил и отправлял электронные письма его ближайшему сотруднику и получал очень дружелюбные ответы. На данный момент этого, конечно, достаточно"".","Даниус сказал, что сейчас мы ничего не делаем. Сейчас мы ничего не делаем, потому что Даниус сказал, что сейчас мы ничего не делаем.",9.475371376229047,25.554674437268655,rus_Cyrl," Даниус заявил: ""Сейчас мы ничего не делаем. Я звонил и отправлял электронные письма его ближайшему сотруднику и получал очень дружелюбные ответы. На данный момент этого, конечно, достаточно"".",9.475371376229047,25.554674437268655,18.5,19.25
"Q: Previously, Ring's CEO, Jamie Siminoff, remarked the company started when his doorbell wasn't audible from his shop in his garage.
A:","Previously, Ring's CEO, Jamie Siminoff, remarked the company started when his doorbell wasn't audible from his shop in his garage.","Ранее генеральный директор Ring Джейми Симинофф отметил, что эта компания началась с того, что он не слышал дверного звонка в мастерской своего гаража.","In the past, Ring's CEO, Jamie Siminoff, said that previously, the company started when Ring's CEO, Jamie Siminoff, said that in the past, the company started when Ring's CEO, Jamie Siminoff, said that previously, the company started when Ring's CEO, Jamie Siminoff, said that previously, the company started when Ring's CEO, Jamie Siminoff, said that previously, the company started when Ring's CEO, Jamie Siminoff,",0.4288729361370097,1.5410496766564132,eng_Latn," Previously, Ring's CEO, Jamie Siminoff, remarked the company started when his doorbell wasn't audible from his shop in his garage.",11.583832118408885,35.34409355911644,25.0,25.0
"Q: He built a WiFi door bell, he said.
A:","He built a WiFi door bell, he said.","Он сказал, что создал дверной звонок, работающий от WiFi.","He built a WiFi doorbell, he said, he built a WiFi doorbell, he said.",2.707657626755448,7.087247553130293,eng_Latn," He built a WiFi door bell, he said.",30.024908760987614,77.2188860376895,22.25,21.875
"Q: Siminoff said sales boosted after his 2013 appearance in a Shark Tank episode where the show panel declined funding the startup.
A:",Siminoff said sales boosted after his 2013 appearance in a Shark Tank episode where the show panel declined funding the startup.,"Симинофф сказал, что продажи выросли после его появления в выпуске шоу ""Shark Tank"" в 2013 году, где члены жюри отказались финансировать его стартап.","Симинов сказал, что продажи увеличились после того, как Симинов сказал, что продажи увеличились после того, как Симинов сказал, что продажи увеличились после того, как Симинов сказал, что продажи увеличились после того, как Симинов сказал, что продажи увеличились после того, как Симинов сказал, что продажи увеличились после того, как Симинов",4.54874555562577,21.338487396599966,rus_Cyrl," Симинофф сказал, что продажи выросли после его появления в выпуске шоу ""Shark Tank"" в 2013 году, где члены жюри отказались финансировать его стартап.",4.54874555562577,21.338487396599966,25.0,25.0
"Q: In late 2017, Siminoff appeared on shopping television channel QVC.
A:","In late 2017, Siminoff appeared on shopping television channel QVC.",В конце 2017 года Симинофф появился на торговом телеканале QVC.,В конце 2017 года Симинов в конце 2017 года появился на телевидении в конце 2017 года Симинов появился на телевидении в конце 2017 года Симинов появился на телевидении в конце 2017 года Симинов появился на телевидении в конце 2017 года,9.732418978698732,35.9538902199682,rus_Cyrl, В конце 2017 года Симинофф появился на торговом телеканале QVC.,9.732418978698732,35.9538902199682,24.375,24.75
"Q: Ring also settled a lawsuit with competing security company, the ADT Corporation.
A:","Ring also settled a lawsuit with competing security company, the ADT Corporation.","Кроме того, Ring урегулировала судебный процесс с конкурентами, охранной фирмой ADT Corporation.","Ring также решил дело с компанией по установке сигнализации, которая также решила дело с компанией по установке сигнализации, которая также решила дело с компанией по установке сигнализации, которая также решила дело с компанией по установке сигнализации, которая также решила дело с компанией по установке сигнализации, которая также решила дело с компанией по установке сигнализации, которая также решила дело",0.5367712622457371,10.14122039971963,rus_Cyrl," Кроме того, Ring урегулировала судебный процесс с конкурентами, охранной фирмой ADT Corporation.",0.5367712622457371,10.14122039971963,25.0,24.5
"Q: While one experimental vaccine appears able to reduce Ebola mortality, up until now, no drugs have been clearly demonstrated suitable for treating existing infection.
A:","While one experimental vaccine appears able to reduce Ebola mortality, up until now, no drugs have been clearly demonstrated suitable for treating existing infection.","Несмотря на то, что нашлась экспериментальная вакцина, способная снизить смертность от вируса Эбола, пока еще ни одно лекарство не продемонстрировало явного эффекта в лечении существующей инфекции.","Mientras que un vacuna experimental parece ser capaz de reducir la mortalidad de la enfermedad Ebola, hasta ahora, ningún medicamento parece ser capaz de reducir la mortalidad de la enfermedad Ebola, mientras que un vacuna experimental parece ser capaz de reducir la mortalidad de la enfermedad Ebola, hasta ahora, ningún medicamento parece ser capaz de reducir la mortalidad de la enfermedad Ebola, mientras que un vacuna experimental parece ser capaz de",0.5318176229255347,1.1271762313377314,spa_Latn," Al día de hoy no se ha demostrado a ciencia cierta que algún fármaco sea adecuado para tratar la infección existente causada por ébola, aun cuando existe una vacuna experimental que pareciera ser capaz de disminuir la mortalidad causada por esa enfermedad.",5.258318739128432,31.177111147345286,25.0,25.0
"Q: One antibody cocktail, ZMapp, initially showed promise in the field, but formal studies indicated it had less benefit than sought in preventing death.
A:","One antibody cocktail, ZMapp, initially showed promise in the field, but formal studies indicated it had less benefit than sought in preventing death.","Коктейль из антител ZMapp изначально показал многообещающие результаты в этой области, но официальные исследования показали, что он обладает меньшей пользой в предотвращении смерти, чем ожидалось ранее.","Одна антибактериальная смесь, ZMapp, показала себя в области одной антибактериальной смеси, ZMapp, показалась в области одной антибактериальной смеси, ZMapp, показалась в области одной антибактериальной смеси, ZMapp, показалась в области одной антибактериальной смеси, ZMapp, показал",2.6241733746124667,21.798954174454067,rus_Cyrl," Коктейль из антител ZMapp изначально показал многообещающие результаты в этой области, но официальные исследования показали, что он обладает меньшей пользой в предотвращении смерти, чем ожидалось ранее.",2.6241733746124667,21.798954174454067,25.0,25.0
"Q: In the PALM trial, ZMapp served as a control, meaning scientists used it as a baseline and compared the three other treatments to it.
A:","In the PALM trial, ZMapp served as a control, meaning scientists used it as a baseline and compared the three other treatments to it.","В испытании PALM, ZMapp служил в качестве контрольного уровня, то есть учёные использовали его в качестве основы и сравнили с ним три других варианта лечения.","In the PALM trial, ZMapp served as a control, meaning scientists used it as a baseline and compared the three other treatments to it in the PALM trial, ZMapp served as a control, meaning scientists used it as a baseline and compared the three other treatments to it in the PALM trial, ZMapp served as a control, meaning scientists used it as a baseline and compared the three other treatments to it in the PALM trial, ZMapp served as a control",2.6179151998348056,3.817801064160346,eng_Latn," In the PALM trial, ZMapp served as a control, meaning scientists used it as a baseline and compared the three other treatments to it.",28.210989049818313,66.99341333462084,24.0,25.0
"Q: USA Gymnastics supports the United States Olympic Committee's letter and accepts the absolute need of the Olympic family to promote a safe environment for all of our athletes.
A:",USA Gymnastics supports the United States Olympic Committee's letter and accepts the absolute need of the Olympic family to promote a safe environment for all of our athletes.,Федерация гимнастики США поддерживает письмо Олимпийского комитета США и соглашается с абсолютной необходимостью создания безопасной среды для всех наших спортсменов.,"USA Gymnastics поддерживает письмо, которое выдает Олимпийская федерация США поддерживает письмо, которое выдает Олимпийская федерация США поддерживает письмо, которое выдает Олимпийская федерация США поддерживает письмо, которое выдает Олимпийская федерация США поддерживает письмо, которое выдает Олимпийская федерация США под",6.599446653043193,23.435152199691526,rus_Cyrl, Федерация гимнастики США поддерживает письмо Олимпийского комитета США и соглашается с абсолютной необходимостью создания безопасной среды для всех наших спортсменов.,6.599446653043193,23.435152199691526,25.0,25.0
"Q: We agree with the USOC's statement that the interests of our athletes and clubs, and their sport, may be better served by moving forward with meaningful change within our organization, rather than decertification.
A:","We agree with the USOC's statement that the interests of our athletes and clubs, and their sport, may be better served by moving forward with meaningful change within our organization, rather than decertification.","Мы согласны с заявлением USOC о том, что интересам наших спортсменов, клубов, а также их видов спорта, больше соответствует проведение реформ внутри нашей организации, а не аннулирование ее сертификации.","We concordamos com a declaração da USOC, que concordamos com a declaração da USOC, que concordamos com a declaração da USOC, que concordamos com a declaração da USOC, que concordamos com a declaração da USOC, que concordamos com a declaração da USOC, que concordamos com a declaração da USOC, que concordamos com a declaração",1.1724327758769912,2.83521847088327,por_Latn," Concordamos com a declaração do USOC de que os interesses de nossos atletas e clubes, e seus esportes, podem ser melhor servidos ao avançarmos com mudanças significativas dentro de nossa organização, ao invés da descertificação.",5.3870634319023285,21.96511813235619,25.0,25.0
"Q: USA Gymnastics supports an independent investigation that may shine light on how abuse of the proportion described so courageously by the survivors of Larry Nassar could have gone undetected for so long and embraces any necessary and appropriate changes.
A:",USA Gymnastics supports an independent investigation that may shine light on how abuse of the proportion described so courageously by the survivors of Larry Nassar could have gone undetected for so long and embraces any necessary and appropriate changes.,"USA Gymnastics поддерживает независимое расследование, которое бы могло пролить свет на то, каким образом насилие в таких масштабах, столь храбро описанных выжившими жертвами Ларри Наскара, могло продолжаться незамеченным так долго, и поддерживает все необходимые и уместные в данном случае изменения.","Союз американских гимнастов поддерживает независимую проверку, которая может объяснить, как союз американских гимнастов поддерживает независимую проверку, которая объясняет, как союз американских гимнастов поддерживает независимую проверку, которая объясняет, как союз американских гимнастов поддерживает",3.324147186862251,23.515232441674588,rus_Cyrl," USA Gymnastics поддерживает независимое расследование, которое бы могло пролить свет на то, каким образом насилие в таких масштабах, столь храбро описанных выжившими жертвами Ларри Наскара, могло продолжаться незамеченным так долго, и поддерживает все необходимые и уместные в данном случае изменения.",3.324147186862251,23.515232441674588,25.0,25.0
"Q: USA Gymnastics and the USOC have the same goal — making the sport of gymnastics, and others, as safe as possible for athletes to follow their dreams in a safe, positive and empowered environment.
A:","USA Gymnastics and the USOC have the same goal — making the sport of gymnastics, and others, as safe as possible for athletes to follow their dreams in a safe, positive and empowered environment.","Федерация гимнастики США и Олимпийский комитет США имеют одинаковую цель — сделать гимнастику и другие виды спорта настолько безопасными для спортсменов, насколько это возможно, чтобы они могли стремиться к своим целям в безопасной, позитивной среде и были наделены всеми правами.",USA Gymnastics and the USOC имеют одинаковую цель — сделать спорт гимнастики и другие спорты имеют одинаковую цель — сделать спорт гимнастики и другие спорты имеют одинаковую цель — сделать спорт гимнастики и другие спорты имеют одинаковую цель — сделать спорт гимнастики и другие спорты имеют одинаковую цель — сделать спорт гимнастики и другие,11.466322676068055,27.329848076701396,rus_Cyrl," Федерация гимнастики США и Олимпийский комитет США имеют одинаковую цель — сделать гимнастику и другие виды спорта настолько безопасными для спортсменов, насколько это возможно, чтобы они могли стремиться к своим целям в безопасной, позитивной среде и были наделены всеми правами.",11.466322676068055,27.329848076701396,25.0,25.0
"Q: Throughout 1960s, Brzezinski worked for John F. Kennedy as his advisor and then the Lyndon B. Johnson administration.
A:","Throughout 1960s, Brzezinski worked for John F. Kennedy as his advisor and then the Lyndon B. Johnson administration.","В 1960-х гг. Бжезинский занимал должность советника при Джоне Ф. Кеннеди, затем в администрации Линдона Б. Джонсона.","Throughout 1960s, Brzezinski работал в течение 1960-х годов, Березинский работал в течение 1960-х годов.",3.4332091189629876,15.793166185269861,rus_Cyrl," В 1960-х гг. Бжезинский занимал должность советника при Джоне Ф. Кеннеди, затем в администрации Линдона Б. Джонсона.",3.4332091189629876,15.793166185269861,25.0,25.0
"Q: During the 1976 selections he advised Carter on foreign policy, then served as National Security Advisor (NSA) from 1977 to 1981, succeeding Henry Kissinger.
A:","During the 1976 selections he advised Carter on foreign policy, then served as National Security Advisor (NSA) from 1977 to 1981, succeeding Henry Kissinger.","Во время выборов 1976 года он консультировал Картера по вопросам внешней политики. Затем с 1977 по 1981 год он работал советником по национальной безопасности, сменив на этом посту Генри Киссинджера.","During les sélections de 1976, il a conseillé Carter sur la politique étrangère pendant les sélections de 1976, il a conseillé Carter pendant les sélections de 1976, il a conseillé Carter pendant les sélections de 1976, il a conseillé Carter pendant les sélections de 1976, il a conseillé Carter pendant les sélections de 1976, il a",0.0,2.0881311163097607,fra_Latn," Lors des sélections de 1976, il a conseillé Carter en matière de politique étrangère, puis a été conseiller à la sécurité nationale (NSA) de 1977 à 1981, succédant à Henry Kissinger.",15.813176689562907,39.541462996429914,25.0,25.0
