prompt,query,reference,generation_function_vector,bleu_function_vector,chrf_function_vector,function_vector_lang,reference_lang,bleu_function_vector_lang,chrf_function_vector_lang,metricx_qe_function_vector,metricx_function_vector,commet_function_vector
"Q: أضاف قائلاً، ""لدينا الآن فئران تبلغ من العمر 4 أشهر التي كانت تعاني في السابق من مرض السكري، ولكنها لم تعد تعاني منه الآن.
A:","أضاف قائلاً، ""لدينا الآن فئران تبلغ من العمر 4 أشهر التي كانت تعاني في السابق من مرض السكري، ولكنها لم تعد تعاني منه الآن.","""We now have 4-month-old mice that are non-diabetic that used to be diabetic,"" he added.","The statement added, ""We now have chickens that are 4 months old, which were previously suffering from diabetes, but they are no longer suffering from it.""",8.932433195406007,33.96791960931621,eng_Latn," ""We now have 4-month-old mice that are non-diabetic that used to be diabetic,"" he added.",8.932433195406007,33.96791960931621,8.1875,14.0625,0.85546875
"Q: نبه الدكتور إيهود أور -أستاذ الطب في جامعة دالهوزي في هاليفاكس، نوفا سكوتيا ورئيس الشعبة الطبية والعلمية في الجمعية الكندية للسكري- إلى أن البحث لا يزال في أيامه الأولى.
A:",نبه الدكتور إيهود أور -أستاذ الطب في جامعة دالهوزي في هاليفاكس، نوفا سكوتيا ورئيس الشعبة الطبية والعلمية في الجمعية الكندية للسكري- إلى أن البحث لا يزال في أيامه الأولى.,"Dr. Ehud Ur, professor of medicine at Dalhousie University in Halifax, Nova Scotia and chair of the clinical and scientific division of the Canadian Diabetes Association cautioned that the research is still in its early days.","The professor, Dr. Iohed Or, who is a professor of Medicine at the University of Dalhousie in Halifax, Nova Scotia, and the head of the Medical and Academic Department at the Canadian Diabetes Society, said that the research was still in its early days.",28.82617784478208,58.88040242183622,eng_Latn," Dr. Ehud Ur, professor of medicine at Dalhousie University in Halifax, Nova Scotia and chair of the clinical and scientific division of the Canadian Diabetes Association cautioned that the research is still in its early days.",28.82617784478208,58.88040242183622,5.84375,5.4375,0.73046875
"Q: مثل باقي الخبراء الآخرين، فهو متشكك فيما إذا كان يمكن علاج السكري، مع ملاحظة أن هذه النتائج ليس لها علاقة بالناس الذي لديهم السكري من النوع الأول سابقاً.
A:",مثل باقي الخبراء الآخرين، فهو متشكك فيما إذا كان يمكن علاج السكري، مع ملاحظة أن هذه النتائج ليس لها علاقة بالناس الذي لديهم السكري من النوع الأول سابقاً.,"Like some other experts, he is skeptical about whether diabetes can be cured, noting that these findings have no relevance to people who already have Type 1 diabetes.","According to experts, it is not possible to treat diabetes, as the results do not have anything to do with people who have diabetes in the first stage.",3.876266239517849,31.676441060874154,eng_Latn," Like some other experts, he is skeptical about whether diabetes can be cured, noting that these findings have no relevance to people who already have Type 1 diabetes.",3.876266239517849,31.676441060874154,7.84375,8.6875,0.0478515625
"Q: في يوم الإثنين ، أعلنت سارة دانيوس -السكرتيرة الدائمة للجنة نوبل للأدب في الأكاديمية السويدية- على الملأ خلال برنامج إذاعي على راديو السويد في السويد، أن اللجنة -التي لم تتمكن من الوصول مباشرة إلى بوب ديلان بشأن الفوز بجائزة نوبل في الأدب لعام 2016- قد تخلت عن جهودها للوصول إليه.
A:",في يوم الإثنين ، أعلنت سارة دانيوس -السكرتيرة الدائمة للجنة نوبل للأدب في الأكاديمية السويدية- على الملأ خلال برنامج إذاعي على راديو السويد في السويد، أن اللجنة -التي لم تتمكن من الوصول مباشرة إلى بوب ديلان بشأن الفوز بجائزة نوبل في الأدب لعام 2016- قد تخلت عن جهودها للوصول إليه.,"On Monday, Sara Danius, permanent secretary of the Nobel Committee for Literature at the Swedish Academy, publicly announced during a radio program on Sveriges Radio in Sweden the committee, unable to reach Bob Dylan directly about winning the 2016 Nobel Prize in Literature, had abandoned its efforts to reach him.","On Tuesday, Sara Danos, the honorary secretary of the Nobel Prize Committee in Sweden, announced that the Committee, which was unable to directly reach Bob Delain about winning the Nobel Prize in Literature in 2016, has decided to withdraw from its efforts to reach him.",26.175379024842215,51.8205978242163,eng_Latn," On Monday, Sara Danius, permanent secretary of the Nobel Committee for Literature at the Swedish Academy, publicly announced during a radio program on Sveriges Radio in Sweden the committee, unable to reach Bob Dylan directly about winning the 2016 Nobel Prize in Literature, had abandoned its efforts to reach him.",26.175379024842215,51.8205978242163,5.78125,6.3125,0.09423828125
"Q: قال دانيوس ""لن نقوم الآن بفعل أي شيء. لقد قمت بالاتصال وإرسال رسائل بريد إلكتروني إلى أقرب المتعاونين معه وحصلت على ردود لطيفة جداً. هذا يكفي في الوقت الحالي بالطبع"".
A:","قال دانيوس ""لن نقوم الآن بفعل أي شيء. لقد قمت بالاتصال وإرسال رسائل بريد إلكتروني إلى أقرب المتعاونين معه وحصلت على ردود لطيفة جداً. هذا يكفي في الوقت الحالي بالطبع"".","Danius said, ""Right now we are doing nothing. I have called and sent emails to his closest collaborator and received very friendly replies. For now, that is certainly enough.""","Danos said ""We won't do anything now. We have sent an electronic message to the closest partners and we received a very nice reply. This is enough now, of course.""",4.090469059568854,30.260668082113085,eng_Latn," Danius said, ""Right now we are doing nothing. I have called and sent emails to his closest collaborator and received very friendly replies. For now, that is certainly enough.""",4.090469059568854,30.260668082113085,5.28125,5.90625,0.890625
"Q: في السابق، لاحظ جيمي سيمينوف، الرئيس التنفيذي لشركة Ring، أن الشركة بدأت عندما لم يكن جرس بابه مسموعاً من متجره في مرآب منزله.
A:",في السابق، لاحظ جيمي سيمينوف، الرئيس التنفيذي لشركة Ring، أن الشركة بدأت عندما لم يكن جرس بابه مسموعاً من متجره في مرآب منزله.,"Previously, Ring's CEO, Jamie Siminoff, remarked the company started when his doorbell wasn't audible from his shop in his garage.","In the past, Jim Simone, the CEO of Ring, noticed that the company began when the Ring alarm was not a silent alarm in his house.",3.9690085745313164,26.89797551506392,eng_Latn," Previously, Ring's CEO, Jamie Siminoff, remarked the company started when his doorbell wasn't audible from his shop in his garage.",3.9690085745313164,26.89797551506392,9.5,8.125,0.44140625
"Q: قال إنه صنع جرس باب يعمل بتقنية واي فاي.
A:",قال إنه صنع جرس باب يعمل بتقنية واي فاي.,"He built a WiFi door bell, he said.",The man said he made a phone call using a Wi-Fi technology.,3.716499092256818,18.66706105088527,eng_Latn," He built a WiFi door bell, he said.",3.716499092256818,18.66706105088527,15.375,15.8125,0.01513671875
"Q: قال سيمينوف إن المبيعات ارتفعت بعد ظهوره في عام 2013 في حلقة شارك تانك، حيث رفضت لجنة العرض تمويل الشركة البادئة.
A:",قال سيمينوف إن المبيعات ارتفعت بعد ظهوره في عام 2013 في حلقة شارك تانك، حيث رفضت لجنة العرض تمويل الشركة البادئة.,Siminoff said sales boosted after his 2013 appearance in a Shark Tank episode where the show panel declined funding the startup.,"Simonov said that the sales increased after he appeared in the season 2013, where he refused to the company's board to finance the company's plastic.",1.9508315563589544,29.252426036762973,eng_Latn, Siminoff said sales boosted after his 2013 appearance in a Shark Tank episode where the show panel declined funding the startup.,1.9508315563589544,29.252426036762973,12.625,12.75,0.11181640625
"Q: في أواخر عام 2017، ظهر ""سيمينوف"" على قناة التسوق التلفزيونية كيو في سي.
A:","في أواخر عام 2017، ظهر ""سيمينوف"" على قناة التسوق التلفزيونية كيو في سي.","In late 2017, Siminoff appeared on shopping television channel QVC.","In the late 2017, ""Seminoff"" appeared on the TV channel Kio in the late 2017, ""Seminoff"" appeared on the TV channel Kio in the late 2017, ""Seminoff"" appeared on the TV channel Kio in the late 2017, ""Seminoff"" appeared on the TV channel Kio in the late 2017, ""Seminoff"" appeared on",1.8938767636553362,27.67080412740747,eng_Latn," In late 2017, Siminoff appeared on shopping television channel QVC.",1.8938767636553362,27.67080412740747,13.5,19.5,-0.0234375
"Q: كما قامت رينج بتسوية دعوى قضائية مع شركة الأمن المنافسة، شركة ADT.
A:",كما قامت رينج بتسوية دعوى قضائية مع شركة الأمن المنافسة، شركة ADT.,"Ring also settled a lawsuit with competing security company, the ADT Corporation.","As Ringer successfully resolved a lawsuit against the competing company, ADT, as Ringer successfully resolved a lawsuit against the competing company, ADT, as Ringer successfully resolved a lawsuit against the competing company, ADT, as Ringer successfully resolved a lawsuit against the competing company, ADT, as Ringer successfully resolved a lawsuit against the competing company, ADT, as Ringer successfully resolved a lawsuit against the competing company, ADT, as Ringer successfully resolved a lawsuit against the competing",1.7677117145645214,19.391662522278725,eng_Latn," Ring also settled a lawsuit with competing security company, the ADT Corporation.",1.7677117145645214,19.391662522278725,23.125,23.5,-0.026611328125
