prompt,query,reference,generation_function_vector,bleu_function_vector,chrf_function_vector,function_vector_lang,reference_lang,bleu_function_vector_lang,chrf_function_vector_lang
"Q: ""We now have 4-month-old mice that are non-diabetic that used to be diabetic,"" he added.
A:","""We now have 4-month-old mice that are non-diabetic that used to be diabetic,"" he added.",他补充道：“我们现在有 4 个月大没有糖尿病的老鼠，但它们曾经得过该病。”,4个月大的小鼠现在是糖尿病的，以前的糖尿病小鼠现在是糖尿病的。,4.0982700653323905,11.550400848235808,zho_Hans, 他补充道：“我们现在有 4 个月大没有糖尿病的老鼠，但它们曾经得过该病。”,4.0982700653323905,11.550400848235808
"Q: Dr. Ehud Ur, professor of medicine at Dalhousie University in Halifax, Nova Scotia and chair of the clinical and scientific division of the Canadian Diabetes Association cautioned that the research is still in its early days.
A:","Dr. Ehud Ur, professor of medicine at Dalhousie University in Halifax, Nova Scotia and chair of the clinical and scientific division of the Canadian Diabetes Association cautioned that the research is still in its early days.",埃胡德·乌尔博士（新斯科舍省哈利法克斯市达尔豪西大学医学教授，加拿大糖尿病协会临床与科学部门教授）提醒，这项研究仍处在早期阶段。,"Dr. Ehud Ur, 教授, 达尔豪斯大学医学院的临床和科学委员会主席, 达尔豪斯大学医学院的临床和科学委员会主席, 达尔豪斯大学医学院的临床和科学委员会主席, 达尔豪斯大学医学院的临床和科学委员会主席, 达尔豪斯大学医学院的临床和科学委员会主席, 达尔豪斯大学医学院的临床和科学委员会主席,",2.3910728502240275,5.645624457565626,zho_Hans, 埃胡德·乌尔博士（新斯科舍省哈利法克斯市达尔豪西大学医学教授，加拿大糖尿病协会临床与科学部门教授）提醒，这项研究仍处在早期阶段。,2.3910728502240275,5.645624457565626
"Q: Like some other experts, he is skeptical about whether diabetes can be cured, noting that these findings have no relevance to people who already have Type 1 diabetes.
A:","Like some other experts, he is skeptical about whether diabetes can be cured, noting that these findings have no relevance to people who already have Type 1 diabetes.",和其他一些专家一样，他对糖尿病能否治愈持怀疑态度。他指出，这些发现与已患有 1 型糖尿病的人无关。,他对这种说法表示怀疑，他指出这些研究结果对已经患有糖尿病的人来说，这种说法对已经患有糖尿病的人来说，这种说法对已经患有糖尿病的人来说，这种说法对已经患有糖尿病的人来说，这种说法对已经患有糖尿病的人来说，这种说法对已经患有糖尿病的人来说，这种说法对已经患有糖尿病的人来说，这种说法对已经患有糖尿病的人来说，这种说法对已经患有糖尿病的人来说，,1.4369367016516776,8.902114205325022,zho_Hans, 和其他一些专家一样，他对糖尿病能否治愈持怀疑态度。他指出，这些发现与已患有 1 型糖尿病的人无关。,1.4369367016516776,8.902114205325022
"Q: On Monday, Sara Danius, permanent secretary of the Nobel Committee for Literature at the Swedish Academy, publicly announced during a radio program on Sveriges Radio in Sweden the committee, unable to reach Bob Dylan directly about winning the 2016 Nobel Prize in Literature, had abandoned its efforts to reach him.
A:","On Monday, Sara Danius, permanent secretary of the Nobel Committee for Literature at the Swedish Academy, publicly announced during a radio program on Sveriges Radio in Sweden the committee, unable to reach Bob Dylan directly about winning the 2016 Nobel Prize in Literature, had abandoned its efforts to reach him.",周一，瑞典学院诺贝尔文学委员会常务秘书萨拉·丹尼尔斯在瑞典广播电台的一档节目中向公众宣布，委员会因无法直接联系到鲍勃·迪伦，通知他获得了 2016 年诺贝尔文学奖，已经放弃了与他联系的尝试。,2016 年诺贝尔文学奖委员会在广播节目中宣布，诺贝尔文学奖委员会在 2016 年，诺贝尔文学奖委员会在广播节目中宣布，2016 年诺贝尔文学奖委员会在广播节目中宣布，2016 年诺贝尔文学奖委员会在广播节目中宣布，2016 年诺贝尔文学奖委员会在广播节目中宣布，2016 年诺贝尔文学奖委员会在,11.4299446022981,15.531660194683273,zho_Hans, 周一，瑞典学院诺贝尔文学委员会常务秘书萨拉·丹尼尔斯在瑞典广播电台的一档节目中向公众宣布，委员会因无法直接联系到鲍勃·迪伦，通知他获得了 2016 年诺贝尔文学奖，已经放弃了与他联系的尝试。,11.4299446022981,15.531660194683273
"Q: Danius said, ""Right now we are doing nothing. I have called and sent emails to his closest collaborator and received very friendly replies. For now, that is certainly enough.""
A:","Danius said, ""Right now we are doing nothing. I have called and sent emails to his closest collaborator and received very friendly replies. For now, that is certainly enough.""",达尼厄斯说道：“目前我们保持按兵不动。我给他关系最好的合作者打过电话并发送了电子邮件，而且收到了对方非常友好的回复。就目前而言，这足够了。”,丹尼斯说，现在我们正在做些什么？丹尼斯说，现在我们正在做些什么？,1.0575138795329908,2.2968448085928617,zho_Hans, 达尼厄斯说道：“目前我们保持按兵不动。我给他关系最好的合作者打过电话并发送了电子邮件，而且收到了对方非常友好的回复。就目前而言，这足够了。”,1.0575138795329908,2.2968448085928617
"Q: Previously, Ring's CEO, Jamie Siminoff, remarked the company started when his doorbell wasn't audible from his shop in his garage.
A:","Previously, Ring's CEO, Jamie Siminoff, remarked the company started when his doorbell wasn't audible from his shop in his garage.",此前，铃声 (Ring) 公司 CEO 杰米·西米诺夫曾表示，公司成立之初，他在位于车库的工作室里是听不到门铃响声的。,之前，Ring 的首席执行官 Jamie Siminoff 曾表示，Ring 始创于他的商店里，他的商店里，他的商店里。,4.610184892925096,7.366926399945267,yue_Hant, 此前，Ring 的行政總裁Jamie Siminoff 表示公司創立的源由是從他車庫的店中聽不到門鈴。,9.093798669760577,28.97480048967908
"Q: He built a WiFi door bell, he said.
A:","He built a WiFi door bell, he said.",他称，他制作了一个 WiFi 门铃。,他的说，他建了一个WiFi门铃，他说。,9.669265690880861,43.180378271322894,zho_Hans, 他称，他制作了一个 WiFi 门铃。,9.669265690880861,43.180378271322894
"Q: Siminoff said sales boosted after his 2013 appearance in a Shark Tank episode where the show panel declined funding the startup.
A:",Siminoff said sales boosted after his 2013 appearance in a Shark Tank episode where the show panel declined funding the startup.,西米诺夫说，2013 年他在《创智赢家》节目中露面后，公司的销售额大增，当时节目组拒绝向这家初创公司投资。,2013年，Siminoff在《火线大冒险》中，他表示，他的公司在2013年，他的公司在《火线大冒险》中，他的公司在2013年，他的公司在《火线大冒险》中，他的公司在2013年，他的公司在《火线大冒险》中，他的公司在2013年，他的公司在《火线大冒险》中,0.6719220496508059,6.899117861140142,yue_Hant, Siminoff 表示，2013 年他在《創智贏家》節目中亮相，節目的評審團拒絕為這間初創公司提供資金，其後銷量有所增長。,1.1300336857625821,13.245011963884323
"Q: In late 2017, Siminoff appeared on shopping television channel QVC.
A:","In late 2017, Siminoff appeared on shopping television channel QVC.",2017 年年末，西米诺夫出现在 QVC 电视销售频道。,2017年，Siminoff出现在购物频道QVC上。,6.819564261396374,18.855955241655057,eng_Latn," In late 2017, Siminoff appeared on shopping television channel QVC.",5.412989186545265,14.01844453403655
"Q: Ring also settled a lawsuit with competing security company, the ADT Corporation.
A:","Ring also settled a lawsuit with competing security company, the ADT Corporation.",铃声 (Ring) 公司还与竞争对手 ADT 安保公司在一起官司中达成了庭外和解。,警长也与竞争对手 ADT Corporation 达成诉讼，警长也与竞争对手 ADT Corporation 达成诉讼。,18.002829271425153,14.653812241982935,eng_Latn," Ring also settled a lawsuit with competing security company, the ADT Corporation.",4.223886871268327,18.373906086540718
