prompt,reference,generation_baseline,generation_function_vector,bleu_baseline,bleu_function_vector,chrf_baseline,chrf_function_vector
"Q: M. Pittman a laissé entendre que les conditions ne s'amélioreraient pas avant la semaine prochaine.
A:",Pittman suggested that conditions wouldn't improve until sometime next week., M. Pittman has said that the conditions will not improve before next week., M. Pittman said that conditions would not improve before next week.,12.874330508144837,13.926006611436186,45.803403200050056,56.22432357718793
"Q: Chacun de ces raids ou chacune de ces razzias dure environ 17 jours.
A:",Each of these nomadic rampages or marches lasts for approximately 17 days., Each of these raids or each of these razzias lasts about 17 days., Each raid or each raid lasts about 17 days.,16.753520397573755,11.059312504429313,39.123884985809774,24.327063200001252
"Q: Les diverses constructions ont des capacités différentes, sont sensibles à des longueurs d’onde distinctes et ont des degrés d’acuité différents. Elles nécessitent également des traitements distincts pour l’interprétation des données reçues et les nombres qu’il leur faut pour fonctionner de manière optimale diffèrent aussi.
A:","The different constructions have different capabilities, are sensitive to different wave-lengths and have differing degrees of acuity, also they require different processing to make sense of the input and different numbers to work optimally."," The various constructions have different capacities, are sensitive to different wavelengths, and have different degrees of acuity. They also require different treatments for the interpretation of the data they receive and the numbers they need to function optimally differ also.<eos>"," The various constructions have different capacities, are sensitive to different wavelengths and have different degrees of acuity. They also require different treatments for the interpretation of the data received and the numbers they need to work optimally differ also.",19.268896932171725,25.745467383854148,60.85607579245552,64.05910483536051
"Q: On estime que le typhon se dirige vers la Chine à une vitesse de 11 km/h.
A:",The typhoon is estimated to be moving toward China at eleven kph., We estimate that the typhoon is heading towards China at a speed of 11 km/h., On estime que le typhon se dirige vers la Chine à une vitesse de 11 km/h.,14.528679532351443,2.159701133933343,44.77676688979447,19.960112386344235
"Q: Il est prévu que Massa soit absent au moins jusqu'à la fin de la saison 2019.
A:",Massa is due to be out for at least the rest of the 2009 season., It is planned that Massa will be absent at least until the end of the 2019 season., Massa will be out of the car for at least the rest of the 2019 season.,7.96817868330168,42.81818531951609,39.6573764203945,66.24476615935275
"Q: Un des points forts de Charlotte, en Caroline du Nord, est l'abondance des services de haute qualité pour les familles.
A:","One of strong points of Charlotte, North Carolina, is that it has an abundance of high-quality options for families.", One of Charlotte's strong points is the abundance of high-quality services for families.," One of the highlights of Charlotte, North Carolina, is the abundance of high-quality services for families.",28.757508123299495,49.20508153998509,54.28217997439702,66.7025933968766
"Q: Cela rend les objectifs zoom peu coûteux difficiles à utiliser dans des conditions de faible luminosité sans flash.
A:",This makes inexpensive zoom lenses hard to use in low-light conditions without a flash., This makes the zoom objectives difficult to use in low light conditions without a flash., It is difficult to use in low light conditions without a flash.,33.089125811110726,26.180051017923354,62.38312158668532,51.61357944699477
"Q: Dans la tradition, l'héritier du trône faisait son service militaire après avoir fini ses études.
A:","Traditionally, the heir to the throne would go straight into the military after finishing school."," In the tradition, the heir to the throne would serve in the military after finishing his studies."," In the tradition, the heir to the throne made his military service after finishing his studies.",53.51607207631776,39.91260817712514,64.67630564971667,53.242258567538215
"Q: Une cellule est la plus petite unité structurelle et fonctionnelle d'un organisme vivant.
A:",A cell is the smallest structural and functional unit of a living (things) organism., A cell is the smallest structural and functional unit of a living organism., A cell is the smallest structural and functional unit of a living organism.,72.14103859635675,72.14103859635675,86.4595428458876,86.4595428458876
"Q: Selon les chercheurs principaux, cela pourrait permettre une détection précoce du cancer, de la tuberculose, du VIH et du paludisme chez les patients des pays à faible revenu, où le taux de survie à des maladies telles que le cancer du sein peut être deux fois moins élevé que dans les pays riches.
A:","Lead researchers say this may bring early detection of cancer, tuberculosis, HIV and malaria to patients in low-income countries, where the survival rates for illnesses such as breast cancer can be half those of richer countries."," According to the main researchers, this could allow a more accurate early detection of cancer, tuberculosis, HIV and malaria in patients from low-income countries, where the survival rate for diseases such as breast cancer can be two times lower than in rich countries.<eos>"," According to the researchers, it could allow early detection of cancer, tuberculosis, HIV and malaria in patients from low-income countries, where the survival rate for diseases such as breast cancer can be two times lower than in rich countries.",45.54308844104803,53.24301887199555,67.73966219924151,69.26123352019151
"Q: L’Allemagne a donné le nom de code « Opération Lion de Mer » à cette attaque. L’armée britannique avait perdu la majeure partie de son artillerie lourde et de ses munitions lors de l’évacuation de Dunkerque, et était donc assez affaiblie.
A:","Germany code-named the attack “Operation Sealion”. Most of the British Army's heavy weapons and supplies had been lost when it evacuated from Dunkirk, so the army was fairly weak."," The Germans gave the code name “Operation Lion of the Sea” to this attack. The British army had lost most of its heavy artillery and munitions during the evacuation of Dunkirk, and was therefore quite weak.<eos>"," The German code name for the attack was “Operation Lion of the Sea”. The British lost most of their heavy artillery and munitions during the evacuation of Dunkirk, and so were fairly weak.",14.238946597223004,21.16848083691561,37.573587058601326,43.08543336291864
"Q: Ces derniers ne sont pas très agiles, de sorte que la piste doit faire une longue embardée autour des montagnes transantarctiques pour arriver sur le plateau.
A:",These aren't very nimble so the trail has to take a long swerve around the Transantarctic Mountains to come onto the plateau.," These last ones are not very agile, so that the track must make a long plunge around the Transantarctic mountains to arrive on the plateau.<eos>"," The last ones are not very agile, so the track has to make a long uphill run around the Antarctic mountains to reach the plateau.",15.612734376432705,11.732854564413008,51.229669739576686,47.98116718636396
"Q: Une infinité de variations sont possibles, mais c’est ce qu’entendent la plupart des gens lorsqu’ils parlent d’« aller à Disney World ».
A:","There are infinite variations possible, but this remains what most people mean when they talk of ""going to Disney World""."," There are an infinite number of variations, but that’s what most people mean when they talk about going to Disney World."," There are a lot of variations on the theme of going to Disney World, but most people mean the same thing.",33.760932338332736,12.645146870281343,66.65044376004069,48.806063336250915
"Q: Une exposition internationale (communément appelée exposition universelle ou tout simplement expo) est un grand festival international des arts et des sciences.
A:","A World's Fair (commonly called World Exposition, or simply Expo) is large international festival of arts and sciences.", An international exposition (commonly called an international exposition or simply expo) is a great festival of arts and sciences., An international exposition (commonly called an international exposition or simply expo) is a large international festival of arts and sciences.,37.62796919091688,45.00531895417844,60.46816574437953,66.14274237274928
"Q: Avant d'examiner la victime, assurez-votre sécurité en inspectant les lieux.
A:","To Check the victim, you must first survey the scene to ensure your safety."," Before examining the victim, ensure your safety by inspecting the scene."," Before examining the victim, ensure your safety by inspecting the scene.",17.915645938206765,17.915645938206765,47.57724489530262,47.57724489530262
"Q: Puis, quelques années plus tard, en 1639, un astronome anglais du nom de Jeremiah Horrocks a observé un transit de Vénus.
A:","Then, a few years later in 1639, an English astronomer named Jeremiah Horrocks observed a transit of Venus."," Then, a few years later, in 1639, an English astronomer named Jeremiah Horrocks observed a transit of Venus."," Then, a few years later, in 1639, an English astronomer named Jeremiah Horrocks observed a transit of Venus.",89.85396083419644,89.85396083419644,96.80502176869615,96.80502176869615
"Q: Néanmoins, il existe de nombreuses façons de boire le café dans le monde entier qui valent la peine d'être expérimentées.
A:","Nevertheless, there are many distinctive ways of drinking coffee around the world that are worth experiencing."," Nevertheless, there are many ways to drink coffee in the world that are worth trying."," Nevertheless, there are many ways to drink coffee in the world that are worth trying.",45.04136656702741,45.04136656702741,58.32553716899771,58.32553716899771
"Q: Au cours des trois dernières décennies, bien qu’elle soit officiellement restée un État communiste, la Chine a développé une économie de marché.
A:","During the last three decades, despite officially remaining a communist state, China has developed a market economy."," In the last three decades, although it is officially a communist state, China has developed a market economy."," During the last three decades, although it is officially still a communist state, China has developed a market economy.",68.7941939352187,70.19499719108448,75.90211843475876,80.38762572974957
"Q: Il est à espérer que la plupart des gens réaliseront que leur meilleure option à long terme est de travailler ensemble.
A:","Hopefully, most people will realise that their long term best option is to work together with others.", I hope that most people will realize that their best long-term option is to work together., It is to be hoped that most people will realize that their best long-term option is to work together.,25.39868777670523,24.192619393259786,60.024128606440875,59.74657562782946
"Q: Les photons sont même plus petits que les particules formant les atomes !
A:",Photons are even smaller than the stuff that makes up atoms!, Les photons sont même plus petits que les particules formant les atomes !, The photons are even smaller than the particles that make up atoms.,2.719665272174911,39.375553105513404,19.031378831049402,67.93959938782885
"Q: Ils offrent normalement une plus grande largeur de bande et une meilleure qualité de service. Elles sont cryptées et donc plus difficiles à espionner.
A:",They normally offer higher bandwidth and better quality of service. They are encrypted and thus harder to spy on., They normally offer a wider band and better service quality. They are encrypted and therefore more difficult to spy on., They offer a wider band and better service quality. They are encrypted and therefore more difficult to spy on.,47.091725094938234,39.30201411731957,65.13722171967204,57.193270293905975
"Q: Les personnes ayant ce type de pensées ont une pensée logique, sont capables de mémoriser des modèles, de résoudre des problèmes et de travailler sur des tests scientifiques.
A:","People with this type of thinking have logical thinking, are able to memorize patterns, solve problems and work on scientific tests."," People who have these types of thoughts have logical thinking, are able to memorize models, solve problems and work on scientific tests.<eos>"," People with this type of thinking have logical thinking, are able to memorize models, solve problems and work on scientific tests.",53.46930670550585,86.04852743887375,70.93344746253723,92.22951142314749
"Q: À l'issue de la course, Keselowski reste en tête du Championnat des pilotes avec 2 250 points.
A:","Following the race, Keselowski remains the Drivers' Championship leader with 2,250 points."," After the race, Keselowski remains in the lead of the NASCAR Cup Series with 2,250 points."," After the race, Keselowski remains in the lead of the Drivers' Championship with 2,250 points.",43.41999352730602,58.77038209148268,54.864963405858134,76.92166011479453
"Q: En général, pour séjourner dans un pays étranger sur une longue période, vous devez obtenir au préalable un visa.
A:","In general, staying in any foreign country for an extended period of time will require you to obtain a visa in advance."," Generally, to stay in a foreign country for a long period of time, you must first obtain a visa."," Generally, for staying in a foreign country for a long period of time, you need to obtain a visa in advance.",13.69605773665962,37.25527931339364,47.309535614141595,62.809554578376215
"Q: La ville de Pékin en Chine sera l'hôte des Jeux Olympiques d'hiver en 2022, ce qui en fera la première ville à avoir accueilli les Jeux d'été et ceux d'hiver.
A:","The city of Beijing in China will be the host city of the Olympic Winter Games in 2022, which will make it the first city to have hosted both the summer and winter Olympics."," The city of Beijing in China will be the host city of the 2022 Winter Olympics, making it the first city to host both summer and winter games.<eos>"," The city of Beijing in China will host the 2022 Winter Olympics, making it the first city to host both summer and winter games.",47.472574274050565,29.244644065720127,66.27219390803758,55.569187010884825
"Q: L'algue produit une neurotoxine qui peut paralyser les nerfs chez les humains et les poissons.
A:",The algae produces a neurotoxin that can disable nerves in both humans and fish., The algae produces a neurotoxin that can paralyze nerves in humans and fish., The algae produces a neurotoxin that can paralyze nerves in humans and fish.,67.12403123245673,67.12403123245673,78.39477022179489,78.39477022179489
"Q: Au début de la guerre, ils voguaient essentiellement sur la mer. Mais au vu des progrès réalisés en matière de radars, et étant donné leur précision sans cesse grandissante, les sous-marins étaient obligé de passer sous l'eau pour ne pas être repérés.
A:","In the beginning of the war they mostly travelled on top of the sea, but as radar began developing and becoming more accurate the submarines were forced to go under water to avoid being seen."," At the beginning of the war, they mainly sailed on the sea. But given the progress made in radar technology and the fact that their precision has been increasing, submarines were forced to go under water to not be detected.<eos>"," They were essentially sailing on the sea at the beginning of the war. But given the progress made in radar technology, and being given their increasing precision, the submarines were forced to go under water to avoid being detected.",24.63232424967583,32.92982746675925,48.85267880022803,53.82261281372739
"Q: Le temple d'Artémis à Ephèse a été détruit le 21 juillet 356 avant J.-C. lors d'un incendie criminel commis par Herostratus.
A:","The temple of Artemis at Ephesus was destroyed on July 21, 356 BCE in an act of arson committed by Herostratus."," The temple of Artemis at Ephesus was destroyed on July 21, 356 BC, during a criminal fire set by Herostratus.<eos>"," The temple of Artemis at Ephesus was destroyed on July 21, 356 BC, during a criminal fire set by Herostratus.",55.62871414913176,63.7427151254432,69.19868972862939,71.9002772361353
"Q: La Turquie européenne (Thrace orientale ou Roumélie dans la péninsule balkanique) comprend 3 % du pays.
A:",European Turkey (eastern Thrace or Rumelia in the Balkan peninsula) includes 3% of the country., The European Turkey (Eastern Thrace or Roumélie in the Balkan peninsula) comprises 3% of the country., The European Turkish minority (Eastern Thrace or Roumélie in the Balkan peninsula) comprises 3% of the country.,51.967666026319776,45.016092221007256,74.79048988230105,69.33940561089301
"Q: L'idée était que toutes les nations européennes empêchent une nation de devenir puissante, c'est pourquoi les gouvernements nationaux changeaient souvent d'alliances afin de maintenir l'équilibre.
A:","The concept was that all European nations had to seek to prevent one nation from becoming powerful, and thus national governments often changed their alliances in order to maintain the balance."," The idea was that all European nations prevented one nation from becoming powerful, so governments of nations often changed alliances to maintain balance.<eos>"," The idea was that all European nations prevented one nation from becoming powerful, so governments of nation changed alliances often to maintain balance.",30.844975123755045,30.781999678571726,60.466719796630144,60.81649770094265
"Q: En plus d'avoir été Champion Olympique et Champion du Monde, Saito était président de la Fédération Japonaise de Judo lors de son décès
A:","As well as a former Olympic and World champion, Saito was the All Japan Judo Federation training committee chairman at the time of his death."," In addition to being Olympic Champion and World Champion, Saito was president of the Japanese Judo Federation when he died<eos>", Saito was President of the Japanese Judo Federation when he died.,13.022333364943496,5.841934861683789,37.90605251223747,23.071918297168722
"Q: Un autre grec célèbre est le mathématicien Pythagore, surtout connu pour son célèbre théorème sur les relations des côtés des triangles rectangles.
A:","Another famous Greek is a mathematician Pythagoras, mostly known for his famous theorem about relations of the sides of right triangles."," Another Greek famous is the mathematician Pythagoras, especially known for his famous theorem on the relations of the sides of the right triangles."," Another Greek famous is the mathematician Pythagoras, especially known for his famous theorem on the relations of the sides of the right triangles.",55.961918690058425,55.961918690058425,74.7155512281314,74.7155512281314
