prompt,query,reference,generation_function_vector,bleu_function_vector,chrf_function_vector,function_vector_lang,reference_lang,bleu_function_vector_lang,chrf_function_vector_lang,metricx_qe_function_vector,metricx_function_vector
"Q: ""We now have 4-month-old mice that are non-diabetic that used to be diabetic,"" he added.
A:","""We now have 4-month-old mice that are non-diabetic that used to be diabetic,"" he added.",他补充道：“我们现在有 4 个月大没有糖尿病的老鼠，但它们曾经得过该病。”,4-month-old mice that are non-diabetic used to be what?,0.0,0.33422459893048134,eng_Latn," ""We now have 4-month-old mice that are non-diabetic that used to be diabetic,"" he added.",46.745978915341304,54.55661353777078,10.75,17.0
"Q: Dr. Ehud Ur, professor of medicine at Dalhousie University in Halifax, Nova Scotia and chair of the clinical and scientific division of the Canadian Diabetes Association cautioned that the research is still in its early days.
A:","Dr. Ehud Ur, professor of medicine at Dalhousie University in Halifax, Nova Scotia and chair of the clinical and scientific division of the Canadian Diabetes Association cautioned that the research is still in its early days.",埃胡德·乌尔博士（新斯科舍省哈利法克斯市达尔豪西大学医学教授，加拿大糖尿病协会临床与科学部门教授）提醒，这项研究仍处在早期阶段。,为什么是in its early days而不是in its early stages,0.0,0.0,eng_Latn," Dr. Ehud Ur, professor of medicine at Dalhousie University in Halifax, Nova Scotia and chair of the clinical and scientific division of the Canadian Diabetes Association cautioned that the research is still in its early days.",0.8677263367624207,8.750135618008112,22.75,18.875
"Q: Like some other experts, he is skeptical about whether diabetes can be cured, noting that these findings have no relevance to people who already have Type 1 diabetes.
A:","Like some other experts, he is skeptical about whether diabetes can be cured, noting that these findings have no relevance to people who already have Type 1 diabetes.",和其他一些专家一样，他对糖尿病能否治愈持怀疑态度。他指出，这些发现与已患有 1 型糖尿病的人无关。,他像其他一些专家一样，对糖尿病是否能被治愈持怀疑态度，指出这些发现对已经患有1型糖尿病的人没有任何意义。,36.81586816108195,41.4172448487,zho_Hans, 和其他一些专家一样，他对糖尿病能否治愈持怀疑态度。他指出，这些发现与已患有 1 型糖尿病的人无关。,36.81586816108195,41.4172448487,0.53515625,0.52734375
"Q: On Monday, Sara Danius, permanent secretary of the Nobel Committee for Literature at the Swedish Academy, publicly announced during a radio program on Sveriges Radio in Sweden the committee, unable to reach Bob Dylan directly about winning the 2016 Nobel Prize in Literature, had abandoned its efforts to reach him.
A:","On Monday, Sara Danius, permanent secretary of the Nobel Committee for Literature at the Swedish Academy, publicly announced during a radio program on Sveriges Radio in Sweden the committee, unable to reach Bob Dylan directly about winning the 2016 Nobel Prize in Literature, had abandoned its efforts to reach him.",周一，瑞典学院诺贝尔文学委员会常务秘书萨拉·丹尼尔斯在瑞典广播电台的一档节目中向公众宣布，委员会因无法直接联系到鲍勃·迪伦，通知他获得了 2016 年诺贝尔文学奖，已经放弃了与他联系的尝试。,为什么瑞典学院放弃与鲍勃·迪伦直接联系，宣布他获得2016年诺贝尔文学奖？,6.383021549798132,17.811390407711727,zho_Hans, 周一，瑞典学院诺贝尔文学委员会常务秘书萨拉·丹尼尔斯在瑞典广播电台的一档节目中向公众宣布，委员会因无法直接联系到鲍勃·迪伦，通知他获得了 2016 年诺贝尔文学奖，已经放弃了与他联系的尝试。,6.383021549798132,17.811390407711727,11.9375,7.15625
"Q: Danius said, ""Right now we are doing nothing. I have called and sent emails to his closest collaborator and received very friendly replies. For now, that is certainly enough.""
A:","Danius said, ""Right now we are doing nothing. I have called and sent emails to his closest collaborator and received very friendly replies. For now, that is certainly enough.""",达尼厄斯说道：“目前我们保持按兵不动。我给他关系最好的合作者打过电话并发送了电子邮件，而且收到了对方非常友好的回复。就目前而言，这足够了。”,1. 2. 3. 4. 5. 6. 7. 8. 9. 10. 11. 12. 13. 14. 15. 16. 17. 18. 19. 20. 21. 22. 23. 24. 25. 26. 27.,0.0,0.0,yue_Hant, 丹尼烏斯說：「現在我們不採取任何行動。我已經打電話和發送電郵給他最緊密的合作夥伴，並得到非常友善的回覆。就目前而言，這就足夠了。」,0.0,0.0,23.5,21.125
"Q: Previously, Ring's CEO, Jamie Siminoff, remarked the company started when his doorbell wasn't audible from his shop in his garage.
A:","Previously, Ring's CEO, Jamie Siminoff, remarked the company started when his doorbell wasn't audible from his shop in his garage.",此前，铃声 (Ring) 公司 CEO 杰米·西米诺夫曾表示，公司成立之初，他在位于车库的工作室里是听不到门铃响声的。,门铃响了，但没人来开门。,1.1664763039792874,2.4907948899748495,bod_Tibt, རཱིང་གི་སཱིཨིཨོ་ཇ་མི་སིམིནོཕ་ཀྱིས་དེ་སྔོན་འགྲེལ་བརྗོད་བྱས་པར་གཞིགས་ན་ཁོང་གི་མོ་ཊ་འཇོག་ཁང་དུ་ཡོད་པའི་ཚོང་ཁང་གི་སྒོའི་དྲིལ་བུའི་དྲིལ་བརྡ་མི་ཚོར་བའི་སྐབས་ནས་ཚོང་ཚོགས་དེ་འགོ་འཛུགས་བྱས་པ་ཡིན་ཞེས་བཤད།,0.0,0.0,14.4375,8.4375
"Q: He built a WiFi door bell, he said.
A:","He built a WiFi door bell, he said.",他称，他制作了一个 WiFi 门铃。,"He built a WiFi doorbell, he said.",4.515183688171633,10.309681844544107,eng_Latn," He built a WiFi door bell, he said.",65.80370064762461,93.75608805766606,25.0,18.625
"Q: Siminoff said sales boosted after his 2013 appearance in a Shark Tank episode where the show panel declined funding the startup.
A:",Siminoff said sales boosted after his 2013 appearance in a Shark Tank episode where the show panel declined funding the startup.,西米诺夫说，2013 年他在《创智赢家》节目中露面后，公司的销售额大增，当时节目组拒绝向这家初创公司投资。,The company's sales have been boosted since the show's panel declined to fund the startup.,0.0,0.0,eng_Latn, Siminoff said sales boosted after his 2013 appearance in a Shark Tank episode where the show panel declined funding the startup.,15.651445339973296,35.50681621600755,10.0,13.125
"Q: In late 2017, Siminoff appeared on shopping television channel QVC.
A:","In late 2017, Siminoff appeared on shopping television channel QVC.",2017 年年末，西米诺夫出现在 QVC 电视销售频道。,QVC is a shopping television channel. It is based in the United States. It is owned by QVC Inc. It is a subsidiary of QVC Holdings. It is a subsidiary of QVC Holdings. It is a subsidiary of QVC Holdings. It is a subsidiary of QVC Holdings. It is a subsidiary of QVC Holdings. It is a subsidiary of QVC Holdings. It is a subsidiary of QVC Holdings. It is a subsidiary of QVC Holdings. It is a subsidiary,0.6069865635648469,1.4967265967167225,eng_Latn," In late 2017, Siminoff appeared on shopping television channel QVC.",1.4868073614593023,22.83321445918058,10.125,15.625
"Q: Ring also settled a lawsuit with competing security company, the ADT Corporation.
A:","Ring also settled a lawsuit with competing security company, the ADT Corporation.",铃声 (Ring) 公司还与竞争对手 ADT 安保公司在一起官司中达成了庭外和解。,What company did Ring settle a lawsuit with?,0.0,3.4749507911272612,eng_Latn," Ring also settled a lawsuit with competing security company, the ADT Corporation.",14.281104973195953,32.730634955342346,15.5625,20.75
