prompt,query,reference,generation_function_vector,bleu_function_vector,chrf_function_vector,function_vector_lang,reference_lang,bleu_function_vector_lang,chrf_function_vector_lang,metricx_qe_function_vector
"Q: ""We now have 4-month-old mice that are non-diabetic that used to be diabetic,"" he added.
A:","""We now have 4-month-old mice that are non-diabetic that used to be diabetic,"" he added.","""Теперь у нас есть четырёхмесячные мыши, у которых больше нет диабета"", — добавил он.","Мы теперь у нас 4-м, мы, мы, мы, мы, мы, мы, мы, мы, мы, мы, мы, мы, мы, мы, мы, мы, мы, мы, мы, мы, мы, мы, мы, мы, мы, мы, мы, мы, мы, мы, мы, мы, мы, мы, мы, мы, мы, мы, мы, мы, мы, мы, мы, мы, мы, мы",0.8714537418417588,9.254522925855543,krc_Cyrl,,,,23.75
"Q: Dr. Ehud Ur, professor of medicine at Dalhousie University in Halifax, Nova Scotia and chair of the clinical and scientific division of the Canadian Diabetes Association cautioned that the research is still in its early days.
A:","Dr. Ehud Ur, professor of medicine at Dalhousie University in Halifax, Nova Scotia and chair of the clinical and scientific division of the Canadian Diabetes Association cautioned that the research is still in its early days.","Согласно предупреждению доктора Эхуда Ура (Ehud Ur), профессора медицины в Университете Дэлхаузи в Галифаксе (Новая Шотландия) и председателя клинико-научного отдела Канадской диабетической ассоциации, исследования все еще находятся на начальной стадии.","Дуда, Эд, Эд, Эд, Эд, Эд, Эд, Эд, Эд, Эд, Эд, Эд, Эд, Эд, Эд, Эд, Эд, Эд, Эд, Эд, Эд, Эд, Эд, Эд, Эд, Эд, Эд, Эд, Эд, Эд, Эд, Эд, Эд,",0.4772646417760986,2.1451277634221713,krc_Cyrl,,,,25.0
"Q: Like some other experts, he is skeptical about whether diabetes can be cured, noting that these findings have no relevance to people who already have Type 1 diabetes.
A:","Like some other experts, he is skeptical about whether diabetes can be cured, noting that these findings have no relevance to people who already have Type 1 diabetes.","Как и некоторые другие эксперты, он сомневается, что диабет излечим, отмечая, что эти открытия не относятся к людям, у которых уже развился диабет 1 типа.","Как некоторые специалист, как некоторые специалист, как специалист, как специалист, как специалист, как специалист, как специалист, как специалист, как специалист, как специалист, как специалист, как специалист, как специалист, как специалист, как специалист, как специалист, как спе",0.864906706425476,13.469887746722248,rus_Cyrl," Как и некоторые другие эксперты, он сомневается, что диабет излечим, отмечая, что эти открытия не относятся к людям, у которых уже развился диабет 1 типа.",0.864906706425476,13.469887746722248,25.0
"Q: On Monday, Sara Danius, permanent secretary of the Nobel Committee for Literature at the Swedish Academy, publicly announced during a radio program on Sveriges Radio in Sweden the committee, unable to reach Bob Dylan directly about winning the 2016 Nobel Prize in Literature, had abandoned its efforts to reach him.
A:","On Monday, Sara Danius, permanent secretary of the Nobel Committee for Literature at the Swedish Academy, publicly announced during a radio program on Sveriges Radio in Sweden the committee, unable to reach Bob Dylan directly about winning the 2016 Nobel Prize in Literature, had abandoned its efforts to reach him.","В понедельник Сара Даниус, постоянный секретарь Нобелевского комитета по литературе при Шведской Академии, публично заявила во время передачи на шведской радиостанции Sveriges о том, что комитет, которому не удалось связаться с Бобом Диланом напрямую и сообщить ему, что он выиграл Нобелевскую премию по литературе за 2016 год, прекращает попытки выйти с ним на связь.","Всего, в 2, в , в  в, в, в, в, в, в, в, в, в, в, в, в, в, в, в, в, в, в, в, в, в, в, в, в, в, в, в, в, в, в, в, в, в, в, в, в, в, в, в, в, в, в, в, в",0.5498087084400437,2.434777732040104,krc_Cyrl,,,,25.0
"Q: Danius said, ""Right now we are doing nothing. I have called and sent emails to his closest collaborator and received very friendly replies. For now, that is certainly enough.""
A:","Danius said, ""Right now we are doing nothing. I have called and sent emails to his closest collaborator and received very friendly replies. For now, that is certainly enough.""","Даниус заявил: ""Сейчас мы ничего не делаем. Я звонил и отправлял электронные письма его ближайшему сотруднику и получал очень дружелюбные ответы. На данный момент этого, конечно, достаточно"".","Даниус сказал, что сейчас мы не делают ничего, и мы не говорят, что мы не делают, что мы не говорят, что мы не дел, не говор, что мы не говор, что не говор, что не говор, не говор, что не говор, не говор, не говор, не говор, не говор, не говор, не говор, не говор, не говор, не говор, не говор, не говор, не говор, не говор, не говор",1.2825432607614078,15.862503881413248,rus_Cyrl," Даниус заявил: ""Сейчас мы ничего не делаем. Я звонил и отправлял электронные письма его ближайшему сотруднику и получал очень дружелюбные ответы. На данный момент этого, конечно, достаточно"".",1.2825432607614078,15.862503881413248,25.0
"Q: Previously, Ring's CEO, Jamie Siminoff, remarked the company started when his doorbell wasn't audible from his shop in his garage.
A:","Previously, Ring's CEO, Jamie Siminoff, remarked the company started when his doorbell wasn't audible from his shop in his garage.","Ранее генеральный директор Ring Джейми Симинофф отметил, что эта компания началась с того, что он не слышал дверного звонка в мастерской своего гаража.","В прошлый, когда CEO, в прошлый, в прошлый, в прошлый, в прошлый, в прошлый, в прошлый, в прошлый, в прошлый, в прошлый, в прошлый, в прошлый, в прошлый, в прошлый, в прошлый, в прошлый, в",0.6998018210509476,5.6365824691387845,rus_Cyrl," Ранее генеральный директор Ring Джейми Симинофф отметил, что эта компания началась с того, что он не слышал дверного звонка в мастерской своего гаража.",0.6998018210509476,5.6365824691387845,25.0
"Q: He built a WiFi door bell, he said.
A:","He built a WiFi door bell, he said.","Он сказал, что создал дверной звонок, работающий от WiFi.","Он построил WiFi-дверь, он сказал, что построил WiFi-дверь, он построил WiFi-дверь, он построил WiFi-дверь, построил WiFi-дверь, постро, постро WiFi-дверь, постро WiFi-дверь, постро WiFi-дверь, постро WiFi-дверь, постро WiFi-двер, постро WiFi-двер",1.6740069390952712,19.17893599939136,rus_Cyrl," Он сказал, что создал дверной звонок, работающий от WiFi.",1.6740069390952712,19.17893599939136,15.0
"Q: Siminoff said sales boosted after his 2013 appearance in a Shark Tank episode where the show panel declined funding the startup.
A:",Siminoff said sales boosted after his 2013 appearance in a Shark Tank episode where the show panel declined funding the startup.,"Симинофф сказал, что продажи выросли после его появления в выпуске шоу ""Shark Tank"" в 2013 году, где члены жюри отказались финансировать его стартап.","Симминов сказал, что продавки, увеличены, после, когда Симминов, Симминов, увеличение продавки, Симминов, увеличение, Симминов, Симминов, увеличение, Симмин, Симмин, Симмин, увеличение, Симмин, Симмин, Симмин, Симмин, Симмин, Симмин, Сим",3.372197464029217,17.395774845483857,krc_Cyrl,,,,25.0
"Q: In late 2017, Siminoff appeared on shopping television channel QVC.
A:","In late 2017, Siminoff appeared on shopping television channel QVC.",В конце 2017 года Симинофф появился на торговом телеканале QVC.,"В конце 2 2017, Simmin, в конце 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2  2  2  2  2  2  2  2  2  2  2  2",1.6260701149017867,13.154079921931732,ukr_Cyrl, Наприкінці 2017 року Сімінофф прийшов на шопінг-телеканал QVC.,0.0,5.808935698848098,25.0
"Q: Ring also settled a lawsuit with competing security company, the ADT Corporation.
A:","Ring also settled a lawsuit with competing security company, the ADT Corporation.","Кроме того, Ring урегулировала судебный процесс с конкурентами, охранной фирмой ADT Corporation.","Ринг также также решил, что также решить, что также решить, Ринг также решить, Ринг также решить, Ринг также решить, Ринг также решить, Ринг также решить, Ринг также решить, Ринг также решить, Ринг также решить, Ринг также решить, Ринг также решить, Ринг также решить, Ринг также решить, Ринг также решить, Ринг также решить",0.4312572865610176,5.082314020214808,rus_Cyrl," Кроме того, Ring урегулировала судебный процесс с конкурентами, охранной фирмой ADT Corporation.",0.4312572865610176,5.082314020214808,22.0
