prompt,query,reference,generation_function_vector,bleu_function_vector,chrf_function_vector,function_vector_lang,reference_lang,bleu_function_vector_lang,chrf_function_vector_lang,metricx_qe_function_vector,metricx_function_vector,commet_function_vector
"Q: ""We now have 4-month-old mice that are non-diabetic that used to be diabetic,"" he added.
A:","""We now have 4-month-old mice that are non-diabetic that used to be diabetic,"" he added.",他补充道：“我们现在有 4 个月大没有糖尿病的老鼠，但它们曾经得过该病。”,"""我们现在有4个月大的小鼠，它们以前是糖尿病，现在是糖尿病。""",7.076401131571886,21.130475866758268,zho_Hans, 他补充道：“我们现在有 4 个月大没有糖尿病的老鼠，但它们曾经得过该病。”,7.076401131571886,21.130475866758268,13.8125,13.1875,0.55078125
"Q: Dr. Ehud Ur, professor of medicine at Dalhousie University in Halifax, Nova Scotia and chair of the clinical and scientific division of the Canadian Diabetes Association cautioned that the research is still in its early days.
A:","Dr. Ehud Ur, professor of medicine at Dalhousie University in Halifax, Nova Scotia and chair of the clinical and scientific division of the Canadian Diabetes Association cautioned that the research is still in its early days.",埃胡德·乌尔博士（新斯科舍省哈利法克斯市达尔豪西大学医学教授，加拿大糖尿病协会临床与科学部门教授）提醒，这项研究仍处在早期阶段。,"Dr. Ehud Ur, professor of medicine at Dalhousie University in Halifax, Nova Scotia and chair of the clinical and scientific division of the Canadian Diabetes Association cautioned that the research is still in its early days.",0.799509245363795,0.0,eng_Latn," Dr. Ehud Ur, professor of medicine at Dalhousie University in Halifax, Nova Scotia and chair of the clinical and scientific division of the Canadian Diabetes Association cautioned that the research is still in its early days.",100.00000000000004,100.0,25.0,25.0,0.953125
"Q: Like some other experts, he is skeptical about whether diabetes can be cured, noting that these findings have no relevance to people who already have Type 1 diabetes.
A:","Like some other experts, he is skeptical about whether diabetes can be cured, noting that these findings have no relevance to people who already have Type 1 diabetes.",和其他一些专家一样，他对糖尿病能否治愈持怀疑态度。他指出，这些发现与已患有 1 型糖尿病的人无关。,他对糖尿病的治愈可能性表示怀疑，因为这些发现对已经患有1型糖尿病的人来说没有意义。,7.372017931556904,23.899853143482293,zho_Hans, 和其他一些专家一样，他对糖尿病能否治愈持怀疑态度。他指出，这些发现与已患有 1 型糖尿病的人无关。,7.372017931556904,23.899853143482293,2.3125,2.75,0.94140625
"Q: On Monday, Sara Danius, permanent secretary of the Nobel Committee for Literature at the Swedish Academy, publicly announced during a radio program on Sveriges Radio in Sweden the committee, unable to reach Bob Dylan directly about winning the 2016 Nobel Prize in Literature, had abandoned its efforts to reach him.
A:","On Monday, Sara Danius, permanent secretary of the Nobel Committee for Literature at the Swedish Academy, publicly announced during a radio program on Sveriges Radio in Sweden the committee, unable to reach Bob Dylan directly about winning the 2016 Nobel Prize in Literature, had abandoned its efforts to reach him.",周一，瑞典学院诺贝尔文学委员会常务秘书萨拉·丹尼尔斯在瑞典广播电台的一档节目中向公众宣布，委员会因无法直接联系到鲍勃·迪伦，通知他获得了 2016 年诺贝尔文学奖，已经放弃了与他联系的尝试。,2016诺贝尔文学奖的候选人中，有两位候选人是瑞典文学奖的候选人，其中一位是瑞典文学奖的候选人，其中一位是瑞典文学奖的候选人，其中一位是瑞典文学奖的候选人，其中一位是瑞典文学奖的候选人，其中一位是瑞典文学奖的候选人，其中一位是瑞典文学奖的候选人，其中一位是瑞典文学奖的候选人，其中一位是瑞典文学奖的候选人，其中一位是瑞典文学奖,3.6452450502910883,6.737054524194008,yue_Hant, 在星期一，瑞典學院諾貝爾文學獎委員會常任秘書薩拉·達尼烏斯在瑞典 Sveriges 電台的一個廣播節目中公開宣布，該委員會無法就獲得 2016 年諾貝爾文學獎一事直接聯繫鮑勃·迪倫，因此放棄聯繫他。,0.497597978074333,3.4349475843882344,25.0,25.0,-0.018798828125
"Q: Danius said, ""Right now we are doing nothing. I have called and sent emails to his closest collaborator and received very friendly replies. For now, that is certainly enough.""
A:","Danius said, ""Right now we are doing nothing. I have called and sent emails to his closest collaborator and received very friendly replies. For now, that is certainly enough.""",达尼厄斯说道：“目前我们保持按兵不动。我给他关系最好的合作者打过电话并发送了电子邮件，而且收到了对方非常友好的回复。就目前而言，这足够了。”,他说，现在我们没有做任何事情。他说，现在我们没有做任何事情。他说，现在我们没有做任何事情。他说，现在我们没有做任何事情。他说，现在我们没有做任何事情。他说，现在我们没有做任何事情。他说，现在我们没有做任何事情。他说，现在我们没有做任何事情。他说，现在我们没有做任何事情。他说，现在我们没有做任何事情,0.6324413010668801,1.833467309356661,zho_Hans, 达尼厄斯说道：“目前我们保持按兵不动。我给他关系最好的合作者打过电话并发送了电子邮件，而且收到了对方非常友好的回复。就目前而言，这足够了。”,0.6324413010668801,1.833467309356661,20.125,20.375,-0.02392578125
"Q: Previously, Ring's CEO, Jamie Siminoff, remarked the company started when his doorbell wasn't audible from his shop in his garage.
A:","Previously, Ring's CEO, Jamie Siminoff, remarked the company started when his doorbell wasn't audible from his shop in his garage.",此前，铃声 (Ring) 公司 CEO 杰米·西米诺夫曾表示，公司成立之初，他在位于车库的工作室里是听不到门铃响声的。,之前，Jamie Siminoff在他的车库里，他提到公司是在他车库里开始的，他提到公司是在他车库里开始的，他提到公司是在他车库里开始的，他提到公司是在他车库里开始的，他提到公司是在他车库里开始的，他提到公司是在他车库里开始的，他提到公司是在他车库里开始的，他提到公司是在他车库里开始的，他提到公司是在他车库里开始,0.9656861970698248,4.335276496718489,zho_Hans, 此前，铃声 (Ring) 公司 CEO 杰米·西米诺夫曾表示，公司成立之初，他在位于车库的工作室里是听不到门铃响声的。,0.9656861970698248,4.335276496718489,15.9375,16.125,-0.018310546875
"Q: He built a WiFi door bell, he said.
A:","He built a WiFi door bell, he said.",他称，他制作了一个 WiFi 门铃。,他建造了一个WiFi门铃，他说。,9.993744303650718,45.06202131202132,zho_Hans, 他称，他制作了一个 WiFi 门铃。,9.993744303650718,45.06202131202132,1.7734375,2.03125,0.8515625
"Q: Siminoff said sales boosted after his 2013 appearance in a Shark Tank episode where the show panel declined funding the startup.
A:",Siminoff said sales boosted after his 2013 appearance in a Shark Tank episode where the show panel declined funding the startup.,西米诺夫说，2013 年他在《创智赢家》节目中露面后，公司的销售额大增，当时节目组拒绝向这家初创公司投资。,Siminoff在2013年的一次 Shark Tank 联合会上，他作为一家初创公司的创始人，他作为一家初创公司的创始人，他作为一家初创公司的创始人，他作为一家初创公司的创始人，他作为一家初创公司的创始人，他作为一家初创公司的创始人，他作为一家初创公司的创始人，他作为一家初创公司的创始人，他作为一家初创公司的创始人，他作为一家初创公司的创始人，他作为一家初创公司的创始人，他作为一家初创,1.961165862659117,6.807892525311614,yue_Hant, Siminoff 表示，2013 年他在《創智贏家》節目中亮相，節目的評審團拒絕為這間初創公司提供資金，其後銷量有所增長。,1.102844610125802,8.768698801136528,24.0,24.25,-0.001983642578125
"Q: In late 2017, Siminoff appeared on shopping television channel QVC.
A:","In late 2017, Siminoff appeared on shopping television channel QVC.",2017 年年末，西米诺夫出现在 QVC 电视销售频道。,2017年，Siminoff在电视上以“Siminoff”为名，以“Siminoff”为名，以“Siminoff”为名，以“Siminoff”为名，以“Siminoff”为名，以“Siminoff”为名，以“Siminoff”为名，以“Siminoff”为名，以“Siminoff”为名，以“Siminoff”,0.4924179888646836,5.726054821067172,yue_Hant, 2017 年底，Siminoff 出現在電視購物頻道 QVC 上。,2.4767313623027705,15.286372219086308,15.125,14.9375,0.000457763671875
"Q: Ring also settled a lawsuit with competing security company, the ADT Corporation.
A:","Ring also settled a lawsuit with competing security company, the ADT Corporation.",铃声 (Ring) 公司还与竞争对手 ADT 安保公司在一起官司中达成了庭外和解。,Ring也与竞争对手公司ADT公司结了官司。,12.289951127936133,18.13640547999374,yue_Hant, Ring 還與競爭對手ADT Corporation 保安公司達成了和解。,5.903975486224255,10.173746560846512,4.5,5.75,0.7734375
