prompt,query,reference,generation_function_vector,bleu_function_vector,chrf_function_vector,function_vector_lang,reference_lang,bleu_function_vector_lang,chrf_function_vector_lang,metricx_qe_function_vector
"Q: ""We now have 4-month-old mice that are non-diabetic that used to be diabetic,"" he added.
A:","""We now have 4-month-old mice that are non-diabetic that used to be diabetic,"" he added.","«Actualmente, tenemos ratones de cuatro meses de edad que antes solían ser diabéticos y que ya no lo son», agregó.","""我们现在有4个月大的老鼠，它们以前是糖尿病鼠，但现在有4个月大的老鼠，它们以前是糖尿病鼠，但现在有4个月大的老鼠，它们以前是糖尿病鼠，但现在有4个月大的老鼠，它们以前是糖尿病鼠，但现在有4个月大的老鼠，它们以前是糖尿病鼠，但现在有4个月大的老鼠，它们以前是糖尿病鼠，但现在有4个月大的老鼠，它们以前是糖尿病鼠，但现在有4个月大的老鼠，它们",0.34323732291160924,0.0,zho_Hans, 他补充道：“我们现在有 4 个月大没有糖尿病的老鼠，但它们曾经得过该病。”,2.5750804354476364,13.041833691233313,23.75
"Q: Dr. Ehud Ur, professor of medicine at Dalhousie University in Halifax, Nova Scotia and chair of the clinical and scientific division of the Canadian Diabetes Association cautioned that the research is still in its early days.
A:","Dr. Ehud Ur, professor of medicine at Dalhousie University in Halifax, Nova Scotia and chair of the clinical and scientific division of the Canadian Diabetes Association cautioned that the research is still in its early days.","La investigación todavía se ubica en su etapa inicial, conforme indicara el Dr. Ehud Ur, docente en la carrera de medicina de la Universidad de Dalhousie, en Halifax, Nueva Escocia, y director del departamento clínico y científico de la Asociación Canadiense de Diabetes.","Dr. Ehud Ur, profesor de medicina de la Universidad Dalhousie en Halifax, Nova Scotia, el profesor de medicina de la Universidad Dalhousie en Halifax, Nova Scotia, el doctor Ehud Ur, profesor de medicina de la Universidad Dalhousie en Halifax, Nova Scotia, el doctor Ehud Ur, profesor de medicina de la Universidad Dalhousie en Halifax, Nova Scotia, el doctor Ehud Ur, profesor de",13.595011150802254,33.78725297868041,spa_Latn," La investigación todavía se ubica en su etapa inicial, conforme indicara el Dr. Ehud Ur, docente en la carrera de medicina de la Universidad de Dalhousie, en Halifax, Nueva Escocia, y director del departamento clínico y científico de la Asociación Canadiense de Diabetes.",13.595011150802254,33.78725297868041,22.625
"Q: Like some other experts, he is skeptical about whether diabetes can be cured, noting that these findings have no relevance to people who already have Type 1 diabetes.
A:","Like some other experts, he is skeptical about whether diabetes can be cured, noting that these findings have no relevance to people who already have Type 1 diabetes.","Al igual que otros especialistas, es escéptico acerca de si la diabetes tiene cura y remarca que estos descubrimientos no son relevantes para quienes que ya padecen de diabetes de tipo 1.","Similar to other experts, he is skeptical about whether diabetes can be cured, as these findings are irrelevant to people who already have diabetes, similar to other experts, he is skeptical about whether diabetes can be cured, as these findings are irrelevant to people who already have diabetes, similar to other experts, he is skeptical about whether diabetes can be cured, as these findings are irrelevant to people who already have diabetes, similar to other experts, he is skeptical about whether diabetes can be cured, as these findings are",0.39601999619716277,17.955631315852806,eng_Latn," Like some other experts, he is skeptical about whether diabetes can be cured, noting that these findings have no relevance to people who already have Type 1 diabetes.",15.807694547111748,49.21826788257174,25.0
"Q: On Monday, Sara Danius, permanent secretary of the Nobel Committee for Literature at the Swedish Academy, publicly announced during a radio program on Sveriges Radio in Sweden the committee, unable to reach Bob Dylan directly about winning the 2016 Nobel Prize in Literature, had abandoned its efforts to reach him.
A:","On Monday, Sara Danius, permanent secretary of the Nobel Committee for Literature at the Swedish Academy, publicly announced during a radio program on Sveriges Radio in Sweden the committee, unable to reach Bob Dylan directly about winning the 2016 Nobel Prize in Literature, had abandoned its efforts to reach him.","El lunes, Sara Danius, secretaria permanente del Comité por el Nobel de Literatura de la Academia Sueca, declaró públicamente en un programa radiofónico de Sveriges, en Suecia, que, al no poder contactar directamente con Bob Dylan para comunicarle el premio en Literatura 2016, el comité había abandonado sus esfuerzos por comunicarse con él.","On Monday, Sara Danius, permanent secretary of the Nobel Committee for Literature at the Swedish Academy, announced during a radio program on Sveriges Radio in Sweden, the Nobel Committee for Literature at the Swedish Academy announced on Monday that the Nobel Committee for Literature at the Swedish Academy announced on Monday that the Nobel Committee for Literature at the Swedish Academy announced on Monday that the Nobel Committee for Literature at the Swedish Academy announced on Monday that the Nobel Committee for Literature at the Swedish Academy announced on Monday that the Nobel",4.021852191245033,23.985907300015143,eng_Latn," On Monday, Sara Danius, permanent secretary of the Nobel Committee for Literature at the Swedish Academy, publicly announced during a radio program on Sveriges Radio in Sweden the committee, unable to reach Bob Dylan directly about winning the 2016 Nobel Prize in Literature, had abandoned its efforts to reach him.",29.367924714957,53.94409462265134,25.0
"Q: Danius said, ""Right now we are doing nothing. I have called and sent emails to his closest collaborator and received very friendly replies. For now, that is certainly enough.""
A:","Danius said, ""Right now we are doing nothing. I have called and sent emails to his closest collaborator and received very friendly replies. For now, that is certainly enough.""","Danius declaró: «Actualmente no estamos haciendo nada. Llamé y envié correos electrónicos a su asistente más cercano y recibí contestaciones muy cordiales. Por el momento, eso es sin dudas suficiente».","Danius said, ""Right now, мы не делаем ничего, но сейчас мы не делаем ничего, но сейчас мы не делаем ничего, но сейчас мы не делаем ничего, но сейчас мы не делаем ничего, но сейчас мы не делаем ничего, но сейчас мы не делаем ничего, но сейчас мы не делаем ничего, но сейчас мы не делаем ничего, но сейчас мы не делаем ничего, но сейчас мы не делаем ничего, но сейчас мы не делаем",0.7865243199865805,2.7112728402206083,rus_Cyrl," Даниус заявил: ""Сейчас мы ничего не делаем. Я звонил и отправлял электронные письма его ближайшему сотруднику и получал очень дружелюбные ответы. На данный момент этого, конечно, достаточно"".",1.690350769811075,15.101582939017675,25.0
"Q: Previously, Ring's CEO, Jamie Siminoff, remarked the company started when his doorbell wasn't audible from his shop in his garage.
A:","Previously, Ring's CEO, Jamie Siminoff, remarked the company started when his doorbell wasn't audible from his shop in his garage.","Con anterioridad, el director ejecutivo de Ring, Jamie Siminoff, mencionó que la compañía había iniciado a raíz de que el timbre de su entrada no podía oírse desde la tienda que tenía montada en su garaje.","In the past, Ring's CEO, Jamie Siminoff, dijo anteriormente que la compañía comenzó cuando el director ejecutivo de Ring, Jamie Siminoff, dijo en el pasado que la compañía comenzó cuando el director ejecutivo de Ring, Jamie Siminoff, dijo en el pasado que la compañía comenzó cuando el director ejecutivo de Ring, Jamie Siminoff, dijo en el pasado que la compañía comenzó cuando el director ejecutivo de Ring, Jamie Siminoff,",13.967358978953907,36.67835022339108,spa_Latn," Con anterioridad, el director ejecutivo de Ring, Jamie Siminoff, mencionó que la compañía había iniciado a raíz de que el timbre de su entrada no podía oírse desde la tienda que tenía montada en su garaje.",13.967358978953907,36.67835022339108,25.0
"Q: He built a WiFi door bell, he said.
A:","He built a WiFi door bell, he said.",Él dijo que construyó un timbre wifi.,"He built a WiFi doorbell, he said he built a WiFi doorbell, he said he built a WiFi doorbell, he said he built a WiFi doorbell, he said he built a WiFi doorbell, he said he built a WiFi doorbell, he said he built a WiFi doorbell, he said he built a WiFi doorbell, he said he built a WiFi doorbell, he said he built a WiFi doorbell, he said he built a WiFi doorbell, he said he",0.0,2.807328605200946,eng_Latn," He built a WiFi door bell, he said.",4.494429319057948,29.009421587078144,20.5
"Q: Siminoff said sales boosted after his 2013 appearance in a Shark Tank episode where the show panel declined funding the startup.
A:",Siminoff said sales boosted after his 2013 appearance in a Shark Tank episode where the show panel declined funding the startup.,"Siminoff declaró que las ventas se dispararon luego de su aparición en un episodio de Shark Tank en el año 2013, en el que el panel del programa televisivo se negó a financiar la puesta en marcha de la compañía.","Siminoff said that sales were boosted after his appearance in a Shark Tank episode in 2013, where the show panel declined funding for the startup, Siminoff said that sales were boosted after his appearance in a Shark Tank episode in 2013, where the show panel declined funding for the startup, Siminoff said that sales were boosted after his appearance in a Shark Tank episode in 2013, where the show panel declined funding for the startup, Sim",2.413436811530508,21.519105732995115,eng_Latn, Siminoff said sales boosted after his 2013 appearance in a Shark Tank episode where the show panel declined funding the startup.,18.92576982488386,55.633081710213496,24.0
"Q: In late 2017, Siminoff appeared on shopping television channel QVC.
A:","In late 2017, Siminoff appeared on shopping television channel QVC.","Hacia fines del año 2017, Siminoff hizo una aparición en el canal de compras televisadas QVC.","In 2017, Siminoff appeared on the shopping television channel QVC in late 2017, Siminoff appeared on the shopping television channel QVC in 2017, Siminoff appeared on the shopping television channel QVC in late 2017, Siminoff appeared on the shopping television channel QVC in 2017, Siminoff appeared on the shopping television channel QVC in late 2017,",3.843063830181182,19.104389425314274,eng_Latn," In late 2017, Siminoff appeared on shopping television channel QVC.",12.976675238682837,48.2158050671667,18.875
"Q: Ring also settled a lawsuit with competing security company, the ADT Corporation.
A:","Ring also settled a lawsuit with competing security company, the ADT Corporation.","Ring también llegó a un acuerdo en el litigio con la compañía de seguridad de la competencia, ADT Corporation.","The Ring Corporation also settled a lawsuit with competing security company, the ADT Corporation, which also settled a lawsuit with competing security company, the ADT Corporation, which also settled a lawsuit with competing security company, the ADT Corporation, which also settled a lawsuit with competing security company, the ADT Corporation, which also settled a lawsuit with competing security company, the ADT Corporation, which also settled a lawsuit with competing security company, the ADT Corporation, which also settled a lawsuit with competing security",1.3097515356826677,15.95140741357005,eng_Latn," Ring also settled a lawsuit with competing security company, the ADT Corporation.",12.282987102868367,42.17099372674137,23.375
