prompt,query,reference,generation_function_vector,bleu_function_vector,chrf_function_vector,function_vector_lang,reference_lang,bleu_function_vector_lang,chrf_function_vector_lang,metricx_qe_function_vector
"Q: ""We now have 4-month-old mice that are non-diabetic that used to be diabetic,"" he added.
A:","""We now have 4-month-old mice that are non-diabetic that used to be diabetic,"" he added.",「我々が飼っている生後4か月のマウスはかつて糖尿病でしたが現在は糖尿病ではない、」と彼は付け加えました。,4月ののののののののののののののののののののののののののののののののののののののののののののののののののののののののののののののののののののののののののののののののののののののののののののののののの,0.3664011637870855,0.9345208342294015,fin_Latn," Meillä on nyt 4 kuukauden ikäisiä hiiriä, jotka olivat ennen diabeetikkoja, mutta eivät ole enää, hän lisäsi.",0.3664011637870855,0.15165301789505614,23.875
"Q: Dr. Ehud Ur, professor of medicine at Dalhousie University in Halifax, Nova Scotia and chair of the clinical and scientific division of the Canadian Diabetes Association cautioned that the research is still in its early days.
A:","Dr. Ehud Ur, professor of medicine at Dalhousie University in Halifax, Nova Scotia and chair of the clinical and scientific division of the Canadian Diabetes Association cautioned that the research is still in its early days.",ノバスコシア州ハリファックスにあるダルハウジー大学医学部教授でカナダ糖尿病協会の臨床・科学部門の責任者を務めるエフード・ウル博士は、この研究はまだ初期段階にあるとして注意を促しました。,100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.0,0.0,zsm_Latn," Dr. Ehud Ur, profesor perubatan di University Dalhousie dalam Halifax, Nova Scotia dan ketua bahagian klinikal dan saintifik Persatuan Diabetes Kanada mengingatkan bahawa penyelidikan masih dalam peringkat awal.",0.0,0.0,25.0
"Q: Like some other experts, he is skeptical about whether diabetes can be cured, noting that these findings have no relevance to people who already have Type 1 diabetes.
A:","Like some other experts, he is skeptical about whether diabetes can be cured, noting that these findings have no relevance to people who already have Type 1 diabetes.",他の専門家たちと同様に、彼は糖尿病を完治できるかどうかについては懐疑的であり、これらの調査結果はすでにI型糖尿病を患っている人々には何の関連性もないことを指摘しています。,1型糖尿病の 1型糖尿病の 1型糖尿病の 1型糖尿病の 1型糖尿病の 1型糖尿病の 1型糖尿病の 1型糖尿病の 1型糖尿病の 1型糖尿病の 1型糖尿病の 1型糖尿病の 1型糖尿病の 1型糖尿病の 1型糖尿病の 1型糖尿病の 1型糖尿病の 1型糖尿病の 1型糖尿病の 1型糖尿病の,0.9969702876836586,2.974434420389862,slv_Latn," Kot nekateri drugi strokovnjaki tudi on dvomi o tem, ali je sladkorna bolezen ozdravljiva, in ugotavlja, da te ugotovitve niso relevantne za ljudi, ki že imajo sladkorno bolezen tipa 1.",0.0,0.08400537634408602,24.25
"Q: On Monday, Sara Danius, permanent secretary of the Nobel Committee for Literature at the Swedish Academy, publicly announced during a radio program on Sveriges Radio in Sweden the committee, unable to reach Bob Dylan directly about winning the 2016 Nobel Prize in Literature, had abandoned its efforts to reach him.
A:","On Monday, Sara Danius, permanent secretary of the Nobel Committee for Literature at the Swedish Academy, publicly announced during a radio program on Sveriges Radio in Sweden the committee, unable to reach Bob Dylan directly about winning the 2016 Nobel Prize in Literature, had abandoned its efforts to reach him.",スウェーデンアカデミーのノーベル文学委員会の常任幹事であるサラ・ダニウス氏は月曜日、スウェーデンの公共放送ラジオの番組の中で、同委員会が2016年のノーベル文学賞受賞についてボブ・ディラン氏と直接連絡を取れなかったため、同氏と連絡を取ることを諦めたことを公に発表しました。,2016年12月10日（2016年12月10日） 2016年12月10日（2016年12月10日） 2016年12月10日（2016年12月10日） 2016年12月10日（2016年12月10日）,0.5695974320098127,1.9151124202614191,yue_Hant, 在星期一，瑞典學院諾貝爾文學獎委員會常任秘書薩拉·達尼烏斯在瑞典 Sveriges 電台的一個廣播節目中公開宣布，該委員會無法就獲得 2016 年諾貝爾文學獎一事直接聯繫鮑勃·迪倫，因此放棄聯繫他。,0.4789724387147729,1.9978697673487325,25.0
"Q: Danius said, ""Right now we are doing nothing. I have called and sent emails to his closest collaborator and received very friendly replies. For now, that is certainly enough.""
A:","Danius said, ""Right now we are doing nothing. I have called and sent emails to his closest collaborator and received very friendly replies. For now, that is certainly enough.""",ダニアスは「今は何もしていない。彼の親しい協力者に電話をかけたり、メールを送ったりしたが、非常に友好的な返事が返ってきた。今のところは、確かにそれで十分だ。」と語った。,今の 今 今 今 今 今 今 今 今 今 今 今 今 今 今 今 今 今 今 今 今 今 今 今 今 今 今 今 今 今 今 今 今 今 今 今 今  今 今 今 今 今 今 今 今 今 今 今 今,0.0,0.742621970742861,zho_Hans, 达尼厄斯说道：“目前我们保持按兵不动。我给他关系最好的合作者打过电话并发送了电子邮件，而且收到了对方非常友好的回复。就目前而言，这足够了。”,0.0,0.0,23.625
"Q: Previously, Ring's CEO, Jamie Siminoff, remarked the company started when his doorbell wasn't audible from his shop in his garage.
A:","Previously, Ring's CEO, Jamie Siminoff, remarked the company started when his doorbell wasn't audible from his shop in his garage.",RingのCEOであるジェイミー・スミノフは以前に、玄関の呼び出し音がガレージにある自分店から聞こえなかったことから事業を始めたと述べました。,以前、 リングのCEO（ジャム リングのCEO（ジャム リングのCEO（ジャム リングのCEO（ジャム リングのCEO（ジャム リングのCEO（ジャム リングのCEO（ジャム リングのCEO（ジャム リングのCEO（ジャム リングのCEO（ジャム リングのCEO（ジャム リングのCEO（ジャム �,0.9952308098778998,2.913972593852603,jpn_Jpan, RingのCEOであるジェイミー・スミノフは以前に、玄関の呼び出し音がガレージにある自分店から聞こえなかったことから事業を始めたと述べました。,0.9952308098778998,2.913972593852603,23.75
"Q: He built a WiFi door bell, he said.
A:","He built a WiFi door bell, he said.",彼はWi-Fiで鳴るドアベルを作ったそうです。,ドoor ドoor は は は は は は は は は は は は は は は は は は は は は は は は は は は は は は は は は は は は は は は は は は は は は は は,0.0,0.9718172983479106,jpn_Jpan, 彼はWi-Fiで鳴るドアベルを作ったそうです。,0.0,0.9718172983479106,23.875
"Q: Siminoff said sales boosted after his 2013 appearance in a Shark Tank episode where the show panel declined funding the startup.
A:",Siminoff said sales boosted after his 2013 appearance in a Shark Tank episode where the show panel declined funding the startup.,シミノフ氏は、2013年にシャークタンクのエピソードに出演した後、番組委員会が資金提供を辞退した後に売上が急激に伸びたと述べています。,シミンオフは2013年の2013年の2013年の2013年の2013年の2013年の2013年の2013年の2013年の2013年の2013年の2013年の2013年の2013年の2013年の201,1.088598462702056,4.339454614179247,snd_Arab, سمن آف چيو تہ 2013 ۾ هن جي شارڪ ٽينڪ جي قسط ۾ موجودگي کانپوءِ وڪري ۾ واڌ آئي جتي شو پينل شروعات ۾ مالي مدد نہ ڪئي.,0.0,1.6162398652167984,22.5
"Q: In late 2017, Siminoff appeared on shopping television channel QVC.
A:","In late 2017, Siminoff appeared on shopping television channel QVC.",2017年後半にシミノフ氏はテレビショッピング「QVC」に出演しました。,2017年の末に、SiminoffはQVC（QVC 2017年の末の末に、SiminoffはQVC（QVC 2017年の末 2017年の末 2017年の末 2017年の末 2017年の末 2017年の末 2017年の末 201,1.6655497133943253,7.059633617203189,yue_Hant, 2017 年底，Siminoff 出現在電視購物頻道 QVC 上。,2.961812761725358,15.96602274690773,18.25
"Q: Ring also settled a lawsuit with competing security company, the ADT Corporation.
A:","Ring also settled a lawsuit with competing security company, the ADT Corporation.",Ringはまた、競合するセキュリティ企業であるADTとの訴訟で和解しました。,リングはADT（ADT）の と は が が が が が が が が が が が が が が が が が が が が が が が が が が が が が が が が が が が が が が が が が が,1.3471756204092102,3.451587827482161,mai_Deva," प्रतिस्पर्धी सुरक्षा कंपनी, ADT कॉरपोरेशन संग रिंग एकटा मोकदमाक निटपान सेहो केलथि।",0.6735878102046052,1.110700029536958,21.75
