prompt,reference,generation_baseline,generation_function_vector,bleu_baseline,bleu_function_vector,chrf_baseline,chrf_function_vector
"Q: Pittman alipendekeza kwamba hali hazingeboreka hadi wakati fulani wiki ijayo.
A:",Pittman suggested that conditions wouldn't improve until sometime next week., Pittman suggested that conditions would not improve until sometime next week., Pittman predicted that conditions would not improve until some time next week.,67.74546186626391,15.14456106871635,91.86108168622404,74.75166128595315
"Q: Kila moja haya mabwawa ya kuhamahama au maandamano hudumu takriban siku 17.
A:",Each of these nomadic rampages or marches lasts for approximately 17 days., Each of these migratory or nomadic camps lasts about 17 days., Each of these nomadic or wandering lakes lasts about 17 days.,18.541466452074168,32.372863458001106,44.90157261565203,48.25673139213021
"Q: Miundo tofauti ina uwezo tofauti, ni myepesi kwa masafa tofauti ya mawimbi na yana viwango tofauti vya ukali, pia inahitaji uchakataji tofauti ili kuelewa ingizo na nambari tofauti ili kufanya kazi kwa ubora.
A:","The different constructions have different capabilities, are sensitive to different wave-lengths and have differing degrees of acuity, also they require different processing to make sense of the input and different numbers to work optimally."," Different structures have different capabilities, they are light for different wave frequencies and have different levels of intensity, it also requires different processing to understand the input and different numbers to work with quality.<eos>"," Different models have different capabilities, they are light for different wave frequencies and have different levels of intensity, they also need different processing to understand the input and different numbers to work with quality.",27.70249324517176,27.967376242141462,58.387224114322535,57.268423965881574
"Q: Kimbunga hicho kinakadiriwa kusonga kuelekea Uchina kwa kasi ya kilomita kumi na moja kwa saa.
A:",The typhoon is estimated to be moving toward China at eleven kph., The typhoon is estimated to move towards China at a speed of eleven kilometers per hour., The typhoon is estimated to move towards China at a speed of eleven kilometers per hour.,37.60281742680291,37.60281742680291,60.16485077330491,60.16485077330491
"Q: Massa anatarajiwa kuwa nje kwa angalau muda uliobaki wa msimu wa 2009.
A:",Massa is due to be out for at least the rest of the 2009 season., Massa is expected to be out for at least the remainder of the 2009 season., Expected to be out for at least the remainder of the 2009 season.,59.97820163128021,56.35190098079901,77.53711270153367,71.0815066718788
"Q: Mojawapo ya sifa kali za Charlotte, Carolina Kaskazini, ni kwamba ina idadi kubwa ya machaguo ya hali ya juu kwa familia.
A:","One of strong points of Charlotte, North Carolina, is that it has an abundance of high-quality options for families."," One of the best features of Charlotte, North Carolina, is that it has a large number of high-quality options for families."," One of the strongest features of Charlotte, North Carolina, is that it has a large number of high-quality options for families.",63.16608219422962,61.4288356850889,74.53294397677128,75.87725879728855
"Q: Hii hufanya lenzi za kukuza za bei ya chini vigumu kutumia katika hali ya mwangaza duni bila mwako.
A:",This makes inexpensive zoom lenses hard to use in low-light conditions without a flash., This makes low-cost magnifying lenses difficult to use in low-light conditions without a flame., The low-cost magnifying lenses make it difficult to use in low-light conditions without a flash.,42.77972007454008,49.210835714870726,63.14890869177383,62.28567558724942
"Q: Kitamaduni, mrithi wa kiti cha enzi angeenda moja kwa moja kwa uanajeshi baada ya kuhitimu shuleni.
A:","Traditionally, the heir to the throne would go straight into the military after finishing school."," Traditionally, the heir to the throne would go directly to the military after graduating from school."," Kitamaduni, mrithi wa kiti cha enzi angeenda moja kwa moja kwa uanajeshi baada ya kuhitimu shuleni.",62.48651455191908,1.5301683686839005,73.24377186819584,11.708771580536972
"Q: Seli ni sehemu ndogo ya kimuundo na ya kazi ya viumbe (vitu) hai.
A:",A cell is the smallest structural and functional unit of a living (things) organism., A cell is a small structural and functional unit of living organisms., Seli ni sehemu ndogo ya kimuundo na ya kazi ya viumbe (vitu) hai.,34.23152348291004,2.2799725391172525,62.83462603663759,12.028288760469396
"Q: Watafiti wakuu wanasema hili linaweza kuleta ugunduzi wa mapema wa saratani, kifua kikuu, ukimwi na malaria kwa wagonjwa katika nchi zenye mapato ya chini, ambapo viwango vya kupona kwa magonjwa kama vile saratani ya matiti vinaweza kuwa nusu ya vile vya nchi tajiri.
A:","Lead researchers say this may bring early detection of cancer, tuberculosis, HIV and malaria to patients in low-income countries, where the survival rates for illnesses such as breast cancer can be half those of richer countries."," Leading researchers say this could lead to early detection of cancer, tuberculosis, HIV and malaria in patients in low-income countries, where survival rates for diseases such as breast cancer can be half those in rich countries.<eos>"," Leading researchers say this could lead to early detection of cancer, tuberculosis, HIV and malaria in patients in low-income countries, where survival rates for diseases such as breast cancer can be half those in rich countries.",60.14230221154967,63.511263954282136,78.23151455862948,79.3621768215182
"Q: Ujerumani ililipa shambulio jina lililosimbwa la ""Operation Sealion"". Silaha nyingi nzito na vifaa vya Jeshi la Uingereza vilikuwa vimepotea wakati wa kutoka Dunkirk, kwa hivyo jeshi lilikuwa dhaifu kiasi.
A:","Germany code-named the attack “Operation Sealion”. Most of the British Army's heavy weapons and supplies had been lost when it evacuated from Dunkirk, so the army was fairly weak."," Germany gave the planned invasion the code name ""Operation Sealion"". A lot of heavy weapons and equipment of the British Army had been lost during the evacuation from Dunkirk, so the army was very weak.<eos>"," Germany launched a heavily coded attack called ""Operation Sealion"". Many heavy weapons and equipment of the British Army were lost during the Dunkirk evacuation, so the army was weak.",35.72188207453962,28.1584072111373,57.07041682848056,52.350172758668
"Q: Hizi si nyepesi sana kwa hivyo inabidi treni kuchukua mzunguko mrefu katika Milima ya Transantarctic ili kuja kwenye tambarare.
A:",These aren't very nimble so the trail has to take a long swerve around the Transantarctic Mountains to come onto the plateau., These are not very light so the train has to take a long detour in the Transantarctic Mountains to get to the flat., These are not light enough so the train has to take a longer route in the Transantarctic Mountains to get to the flat.,33.64361512944355,29.67213660095673,56.50647329821705,53.95854680250475
"Q: Kuna tofauti zisizo na kikomo zinazopatikana, lakini hili linabaki kuwa jambo ambalo watu wengi humaanisha wanaposema wanaenda Ulimwengu wa Disney”.""
A:","There are infinite variations possible, but this remains what most people mean when they talk of ""going to Disney World""."," There are infinite differences that can be found, but this remains something that many people mean when they say they are going to Disney World."""," There are countless differences that can be found, but this remains the thing that most people mean when they say they are going to Disney World.""",27.922385864623664,24.879398316482114,58.826698019360414,57.505276591641106
"Q: Maonyesho ya Dunia (kwa kawaida yanajulikana kama World Exposition, au Expo tu) ni tamasha kubwa ya kimataifa ya sanaa na sayansi.
A:","A World's Fair (commonly called World Exposition, or simply Expo) is large international festival of arts and sciences."," World exhibitions (commonly known as World Exposition, or Expo for short) are large international exhibitions of art and science."," World's Fairs (commonly known as World Exposition, or Expo for short) are large international exhibitions of art and science.",23.599199943095183,25.94160140440157,50.92244382066077,56.041536682456005
"Q: Ili Kumwangalia mwathirika, ni lazima kwanza uchunguze eneo ili kuhakikisha usalama wako.
A:","To Check the victim, you must first survey the scene to ensure your safety."," In order to examine the victim, you must first survey the scene to ensure your safety."," When you approach a victim, you must first survey the scene to ensure your safety.",75.62722459724606,74.0341801138924,85.8406972364919,82.24259189321845
"Q: Kisha, miaka michache baadaye mwaka wa 1639, mnajimu Mwingereza aliyeitwa Jeremiah Horrocks alitazama safari ya Venus.
A:","Then, a few years later in 1639, an English astronomer named Jeremiah Horrocks observed a transit of Venus."," Then, a few years later in 1639, an English astronomer named Jeremiah Horrocks observed the transit of Venus."," A few years later, in 1639, an English astronomer named Jeremiah Horrocks observed the transit of Venus.",89.42255541978513,71.0704347168055,94.79897616970322,85.16694821102438
"Q: Walakini, kuna njia nyingi za kipekee za kunywa kahawa ulimwenguni kote ambazo zinafaa kushuhudiwa.
A:","Nevertheless, there are many distinctive ways of drinking coffee around the world that are worth experiencing."," However, there are many unique ways of drinking coffee around the world that are worth experiencing."," However, there are many unique ways of drinking coffee around the world that are worth experiencing.",67.56899960631382,67.56899960631382,79.38423320339135,79.38423320339135
"Q: Wakati wa miongo mitatu iliyopita, licha ya kubaki kuwa jimbo la kikomunisti, China imekuza uchumi wa soko.
A:","During the last three decades, despite officially remaining a communist state, China has developed a market economy."," Over the past three decades, despite remaining a communist state, China has developed a market economy."," Over the past three decades, despite remaining a communist state, China has developed a market economy.",71.5798316321605,71.5798316321605,80.07558712707282,80.07558712707282
"Q: Kwa matumaini, watu wengi watagundua kwamba chaguo lao bora la kudumu ni kufanya kazi pamoja na wengine.
A:","Hopefully, most people will realise that their long term best option is to work together with others.", In the hope that many people will discover that their best long-term option is to work together with others.," With hope, many people will discover that their best long-term option is to work together with others.",38.305978177479744,39.071871780788555,62.17541573069103,62.99281935235727
"Q: Fotoni ni ndogo hata kuliko vitu vinavyotengeneza atomu!
A:",Photons are even smaller than the stuff that makes up atoms!, Photons are smaller than the things that make up atoms!, Photons are even smaller than the particles that make up atoms!,33.89230378253244,58.282339541526504,64.44424352116542,76.33542924317273
"Q: Kwa kawaida huwa wanatoa upana wa bendi wa juu na huduma bora zaidi. Wamesimbwa kwa hivyo ni vigumu kuwapeleleza.
A:",They normally offer higher bandwidth and better quality of service. They are encrypted and thus harder to spy on., They usually give the best service and the best bandwidth. They are encrypted so it is difficult to spy on them., Usually they give the upper hand and better service. They are well-armed so it is difficult to spy on them.,31.372053730140507,14.724623770949018,43.55625839632079,38.84925314074681
"Q: Watu wenye aina hii ya kufikiria wana mawazo ya kimantiki, wanaweza kukariri miundo, kutatua shida na kufanya majaribio ya kisayansi.
A:","People with this type of thinking have logical thinking, are able to memorize patterns, solve problems and work on scientific tests."," People with this type of thinking have logical thoughts, can memorize patterns, solve problems and do scientific experiments."," Watu wenye aina hii ya kufikiria wana mawazo ya kimantiki, wanaweza kukariri miundo, kutatua shida na kufanya majaribio ya kisayansi.",56.59724907377935,1.4780822562194806,70.78886457530797,10.493194535578281
"Q: Baada ya mbio hizo, Keselowski anabaki kuwa kiongozi wa Ubingwa wa Madereva kwa pointi 2,250.
A:","Following the race, Keselowski remains the Drivers' Championship leader with 2,250 points."," After those races, Keselowski remains the leader of the Drivers' Championship with 2,250 points."," After those races, Keselowski remains the leader of the Drivers' Championship with 2,250 points.",54.48364887050658,54.48364887050658,75.13909180576151,75.13909180576151
"Q: Kwa ujumla, kukaa kwenye nchi ya kigeni kwa muda mrefu zaidi kunahitaji upate visa mapema.
A:","In general, staying in any foreign country for an extended period of time will require you to obtain a visa in advance."," In general, staying in a foreign country for a longer period of time requires you to get a visa in advance."," Generally, staying in a foreign country for a longer period of time requires you to get a visa in advance.",42.82398393509217,33.122712529441564,67.2124330854204,61.65275477885348
"Q: Mji wa Beijing nchini Uchina utakuwa mji mwenyeji wa mashindano ya Olimpiki ya Msimu wa Baridi mwaka wa 2022, ambayo itaifanya Beijing kuwa mji wa kwanza kuwa mwenyeji wa Olimpiki ya majira ya joto na baridi.
A:","The city of Beijing in China will be the host city of the Olympic Winter Games in 2022, which will make it the first city to have hosted both the summer and winter Olympics."," The city of Beijing in China will be the host city of the 2022 Winter Olympics, which will make Beijing the first city to host both the Summer and Winter Olympics.<eos>"," The city of Beijing in China will host the 2022 Winter Olympics, making Beijing the first city to host both the summer and winter Olympics.",46.21543629797197,37.24024462271254,71.40160349727577,60.55442096647884
"Q: Mwani huo hutoa sumu ya neva ambayo inaweza kulemaza neva katika binadamu na samaki.
A:",The algae produces a neurotoxin that can disable nerves in both humans and fish., That coral produces a nerve poison that can paralyze nerves in humans and fish., This plant produces a nerve poison that can paralyze nerves in humans and fish.,22.73861230490963,22.802991544986806,54.39714261737745,54.39714261737745
"Q: Mwanzoni mwa vita zilisonga mara nyingi juu ya bahari, lakini kadiri rada ilivyoanza kukua na kupata usahihi zaidi nyambizi zililazimika kuzama chini ya maji ili kuepuka kuonekana.
A:","In the beginning of the war they mostly travelled on top of the sea, but as radar began developing and becoming more accurate the submarines were forced to go under water to avoid being seen."," At the beginning of the war, the battles were often fought on the sea, but as radar began to grow and become more accurate, submarines were forced to dive under the water to avoid being seen.<eos>"," At the beginning of the war the battles were often fought on the surface of the sea, but as radar began to grow and become more accurate submarines had to dive under the water to avoid being seen.",37.75718372437909,39.560534714105906,64.24526973555096,63.504578604009446
"Q: Hekalu ya Artemis kule Ephesus iliharibiwa julai 21, 356 BCE kwa kisa cha moto kilichotekelezwa na Herostratus.
A:","The temple of Artemis at Ephesus was destroyed on July 21, 356 BCE in an act of arson committed by Herostratus."," The Temple of Artemis at Ephesus was destroyed on July 21, 356 BCE by a fire set by Herostratus."," The Temple of Artemis at Ephesus was destroyed on July 21, 356 BCE by a fire set by Herostratus.",60.630004778980286,60.630004778980286,69.84292005664814,69.84292005664814
