prompt,query,reference,generation_function_vector,bleu_function_vector,chrf_function_vector,function_vector_lang,reference_lang,bleu_function_vector_lang,chrf_function_vector_lang,metricx_qe_function_vector
"Q: « Nous avons à présent des souris de 4 mois qui ne sont pas diabétiques alors qu'elles l'étaient auparavant », a-t-il ajouté.
A:","« Nous avons à présent des souris de 4 mois qui ne sont pas diabétiques alors qu'elles l'étaient auparavant », a-t-il ajouté.","""We now have 4-month-old mice that are non-diabetic that used to be diabetic,"" he added.",Now we have mice now we have mice now we have mice now we now mice are now mice now now mice are now now mice now now mice now now mice now now mice now now mice now now mice now now now now now now now now now now now now now now now now now now now now now now now now now now now now now now now now now now now now now now now now now now now now now now now now now now now now now now now now now now now,0.804692508559082,9.040067579632192,yue_Hant, 他補充說：「我們現在有 4 個月大的老鼠，牠們現在沒有糖尿病，但過去曾患糖尿病。」,0.0,0.0,20.625
"Q: Le Dr Ehud Ur, professeur de médecine à l'Université Dalhousie de Halifax (Nouvelle-Écosse) et président de la division clinique et scientifique de l'Association canadienne du diabète, a averti que la recherche en était encore à ses débuts.
A:","Le Dr Ehud Ur, professeur de médecine à l'Université Dalhousie de Halifax (Nouvelle-Écosse) et président de la division clinique et scientifique de l'Association canadienne du diabète, a averti que la recherche en était encore à ses débuts.","Dr. Ehud Ur, professor of medicine at Dalhousie University in Halifax, Nova Scotia and chair of the clinical and scientific division of the Canadian Diabetes Association cautioned that the research is still in its early days.",The research was still that the research was still that the research was that the research was that the research was that the research was that the research was that the research was that the research was that the research was that the research was that the research was that the research was that the research was that the research was that the research was that the research was that the research was that the research was that the research was that the research was that the research was that the research was that the research was that the research,1.589020724534756,11.927940782686806,eng_Latn," Dr. Ehud Ur, professor of medicine at Dalhousie University in Halifax, Nova Scotia and chair of the clinical and scientific division of the Canadian Diabetes Association cautioned that the research is still in its early days.",1.589020724534756,11.927940782686806,24.625
"Q: À l'instar d'autres experts, il se montre sceptique quant à la possibilité de guérir le diabète, faisant remarquer que ces résultats ne sont pas applicables aux personnes qui souffrent déjà de diabète de type 1.
A:","À l'instar d'autres experts, il se montre sceptique quant à la possibilité de guérir le diabète, faisant remarquer que ces résultats ne sont pas applicables aux personnes qui souffrent déjà de diabète de type 1.","Like some other experts, he is skeptical about whether diabetes can be cured, noting that these findings have no relevance to people who already have Type 1 diabetes.","Like other experts, he is that the diabetes is that the diabetes is that the diabetes is that the diabetes is that diabetes is that diabetes is that diabetes is that diabetes is that diabetes is that diabetes is that diabetes is that diabetes is that diabetes is that diabetes is that diabetes is that diabetes is that diabetes is that diabetes is that diabetes is that diabetes is that diabetes is that diabetes is that diabetes is that diabetes is that diabetes is that diabetes is that diabetes is that diabetes is that diabetes is that diabetes is",3.89228996581778,19.641556802657025,eng_Latn," Like some other experts, he is skeptical about whether diabetes can be cured, noting that these findings have no relevance to people who already have Type 1 diabetes.",3.89228996581778,19.641556802657025,24.375
"Q: Lundi, lors d'une émission de radio sur Sveriges Radio, en Suède, Sara Danius, secrétaire permanente du Comité Nobel de Littérature de l'Académie Suédoise, a annoncé publiquement que le comité, incapable de joindre directement Bob Dylan au sujet du prix Nobel de littérature 2016, avait renoncé à le contacter.
A:","Lundi, lors d'une émission de radio sur Sveriges Radio, en Suède, Sara Danius, secrétaire permanente du Comité Nobel de Littérature de l'Académie Suédoise, a annoncé publiquement que le comité, incapable de joindre directement Bob Dylan au sujet du prix Nobel de littérature 2016, avait renoncé à le contacter.","On Monday, Sara Danius, permanent secretary of the Nobel Committee for Literature at the Swedish Academy, publicly announced during a radio program on Sveriges Radio in Sweden the committee, unable to reach Bob Dylan directly about winning the 2016 Nobel Prize in Literature, had abandoned its efforts to reach him.",The Nobel committee announced that the committee was unable to reach the Nobel award was that the Nobel committee was that the Nobel committee was that the Nobel committee was that the Nobel committee was that the Nobel committee was that the Nobel committee was that the Nobel committee was that the Nobel committee was that the Nobel committee was that the Nobel committee was that the Nobel committee was that the Nobel committee was that the Nobel committee was that the Nobel committee was that the Nobel committee was that the Nobel committee was that the Nobel committee was,3.326592855803764,18.499998735082134,eng_Latn," On Monday, Sara Danius, permanent secretary of the Nobel Committee for Literature at the Swedish Academy, publicly announced during a radio program on Sveriges Radio in Sweden the committee, unable to reach Bob Dylan directly about winning the 2016 Nobel Prize in Literature, had abandoned its efforts to reach him.",3.326592855803764,18.499998735082134,23.625
"Q: Danius a déclaré : « En ce moment, nous ne faisons rien. J'ai appelé et envoyé des courriels à son plus proche collaborateur et j'ai reçu des réponses très amicales. Pour l'instant, c'est certainement suffisant. »
A:","Danius a déclaré : « En ce moment, nous ne faisons rien. J'ai appelé et envoyé des courriels à son plus proche collaborateur et j'ai reçu des réponses très amicales. Pour l'instant, c'est certainement suffisant. »","Danius said, ""Right now we are doing nothing. I have called and sent emails to his closest collaborator and received very friendly replies. For now, that is certainly enough.""","At the moment, I have a friend, I have a friend, at the moment, I are a friend, at the, at a friend, at, at, at, at, at, at, at, at, at, at, at, at, at, at, at, at, at, at, at, at, at, at, at, at, at, at, at, at, at, at, at, at, at, at, at,",0.9027380604673038,10.79207621633543,krc_Cyrl,,,,21.25
"Q: Auparavant, le PDG de Ring, Jamie Siminoff, a fait remarquer qu'il a lancé l'entreprise lorsque la sonnette de sa porte d'entrée n'était pas audible depuis son magasin dans son garage.
A:","Auparavant, le PDG de Ring, Jamie Siminoff, a fait remarquer qu'il a lancé l'entreprise lorsque la sonnette de sa porte d'entrée n'était pas audible depuis son magasin dans son garage.","Previously, Ring's CEO, Jamie Siminoff, remarked the company started when his doorbell wasn't audible from his shop in his garage.","Previously, the company was a door bell was that the door was a bell was that the door was a bell was that the door was a bell was that the door was a bell was that the door was a door was that the door was that the door was that the door was that the door was that the door was that the door was that the door was that the door was that the door was that the door was that the door was that the door was that the door was that the door was",1.7408644886674776,17.401616666221535,eng_Latn," Previously, Ring's CEO, Jamie Siminoff, remarked the company started when his doorbell wasn't audible from his shop in his garage.",1.7408644886674776,17.401616666221535,19.25
"Q: Il dit avoir conçu une sonnette de porte Wi-Fi.
A:",Il dit avoir conçu une sonnette de porte Wi-Fi.,"He built a WiFi door bell, he said.",He claims that he has a wireless door bell is that he has a wireless door bell that he is that a wireless door is that a door is that a wireless door is that a door is that a wireless door is that a door is that a door is that a door is that a door is that a door is that a door is that a door is that a door is that a door is that a door is that a door is that a door is that a door is that a door is that,0.859122307088785,11.043665666877143,eng_Latn," He built a WiFi door bell, he said.",0.859122307088785,11.043665666877143,12.75
"Q: M. Siminoff a déclaré que les ventes ont augmenté après son apparition en 2013 dans un épisode de Shark Tank où le panel de la série a refusé de financer la start-up.
A:",M. Siminoff a déclaré que les ventes ont augmenté après son apparition en 2013 dans un épisode de Shark Tank où le panel de la série a refusé de financer la start-up.,Siminoff said sales boosted after his 2013 appearance in a Shark Tank episode where the show panel declined funding the startup.,Sales increased after a episode of a franchise that sales were that sales were a franchise that sales were a sales were a franchise sales were a sales were a sales were a sales were sales were a sales were sales were a sales were sales were sales were sales were sales were sales were sales were sales were sales were sales were sales were sales were sales were sales were sales were sales were sales were sales were sales were sales were sales were sales were sales were sales were sales were sales were sales were sales were sales,0.5076469172229491,12.603230730839703,eng_Latn, Siminoff said sales boosted after his 2013 appearance in a Shark Tank episode where the show panel declined funding the startup.,0.5076469172229491,12.603230730839703,18.75
"Q: Fin 2017, Siminoff est apparu sur la chaîne de télé-achat QVC.
A:","Fin 2017, Siminoff est apparu sur la chaîne de télé-achat QVC.","In late 2017, Siminoff appeared on shopping television channel QVC.","In 201, Sim appeared on the Q channel, appeared in 201, Sim appeared on the Q channel, in 201, Sim appeared in the Q channel, in 201, Sim appeared in the Q channel, in 201, Sim appeared in the Q channel, in 201, in 201, Sim appeared in the Q channel, in 201, in 201, in 201, in 201, in 201, in 201, in 201, in",1.1014039432205798,18.45158156815632,eng_Latn," In late 2017, Siminoff appeared on shopping television channel QVC.",1.1014039432205798,18.45158156815632,19.625
"Q: Ring a également réglé un procès avec une entreprise de sécurité concurrente, l'ADT Corporation.
A:","Ring a également réglé un procès avec une entreprise de sécurité concurrente, l'ADT Corporation.","Ring also settled a lawsuit with competing security company, the ADT Corporation.","The company has also had a security company, ADT has also a company, the company has also a security company, the company has also a company, the company has also a security company, the company has also a company, the company has also a company, the company has also a company, the company has the company has also the company has the company has the company has the company has the company has the company has the company has the company has the company has the company has the company has",2.871684620934346,19.06459303555441,eng_Latn," Ring also settled a lawsuit with competing security company, the ADT Corporation.",2.871684620934346,19.06459303555441,20.5
