prompt,query,reference,generation_function_vector,bleu_function_vector,chrf_function_vector,function_vector_lang,reference_lang,bleu_function_vector_lang,chrf_function_vector_lang,metricx_qe_function_vector,metricx_function_vector
"Q: ""We now have 4-month-old mice that are non-diabetic that used to be diabetic,"" he added.
A:","""We now have 4-month-old mice that are non-diabetic that used to be diabetic,"" he added.","""Sasa tuna panya wenye umri wa miezi minne ambao hawana kisukari ambao awali walikuwa na kisukari"", aliongeza.","""  ""  ""  ""  ""  ""  ""  ""  ""  ""  ""  ""  ""  ""  ""  ""  ""  ""  ""  ""  ""  ""  ""  ""  ""  ""  ""  ""  ""  ""  ""  ""  """,1.123099644603982,0.9311763397820771,zsm_Latn," “Kami kini mempunyai seekor anak tikus yang berusia 4 bulan yang sudah tidak menghidap diabetes,” beliau menambah.",0.0,0.0,25.0,25.0
"Q: Dr. Ehud Ur, professor of medicine at Dalhousie University in Halifax, Nova Scotia and chair of the clinical and scientific division of the Canadian Diabetes Association cautioned that the research is still in its early days.
A:","Dr. Ehud Ur, professor of medicine at Dalhousie University in Halifax, Nova Scotia and chair of the clinical and scientific division of the Canadian Diabetes Association cautioned that the research is still in its early days.","Dak. Ehud Ur, profesa wa udaktari katika chuo kikuu cha Dalhousie kule Halifix, Nova Scotia na mwenyekiti wa kitengo cha kliniki na kisayansi kwenye ushirika wa ugonjwa wa kisukari nchini Canada alionya kuwa utafiti bado uko kwenye siku za mapema.",ku  ku  ku  ku  ku  ku  ku  ku  ku  ku  ku  ku  ku  ku  ku  ku  ku  ku  ku  ku  ku  ku  ku  ku  ku  ku  ki  ki  ki  ki  ki  ki  ki,0.0,4.254137111359855,pap_Latn," Dr. Ehud Ur, profesor di medisina na Universidat di Dalhousie na Halifax, Nova Scotia i presidente di e divishon klíniko i sientífiko di e Asosiashon Diabétiko Kanades a atvertí ku e investigashon ainda ta den su fase prematuro.",0.43897995091421793,1.9088501542038911,25.0,22.625
"Q: Like some other experts, he is skeptical about whether diabetes can be cured, noting that these findings have no relevance to people who already have Type 1 diabetes.
A:","Like some other experts, he is skeptical about whether diabetes can be cured, noting that these findings have no relevance to people who already have Type 1 diabetes.","Kama wataalam wengine, ana shaka kuhusu kama ugonjwa wa kisukari unaweza kutibiwa, akagundua kuwa matokeo haya hayana umuhimu kwa watu ambao tayari wana ugojwa wa kisukari wa aina 1.",k  k  k  k  k  k  k  k  k  k  k  k  k  k  k  k  k  k  k  k  k  k  k  k  k  k  k  k  k  k  k  k  k  k  k  k  k  k  k  k  k  k  k  k  k  k  k  k  k  k,0.0,1.1261261261261262,est_Latn," Nagu mõned teisedki eksperdid, on ta skeptiline selle koha pealt, kas diabeeti on võimalik ravida, märkides, et neil leidudel pole mingit tähtsust inimeste jaoks, kellel on juba 1. tüübi diabeet.",0.0,0.7878151260504201,25.0,23.375
"Q: On Monday, Sara Danius, permanent secretary of the Nobel Committee for Literature at the Swedish Academy, publicly announced during a radio program on Sveriges Radio in Sweden the committee, unable to reach Bob Dylan directly about winning the 2016 Nobel Prize in Literature, had abandoned its efforts to reach him.
A:","On Monday, Sara Danius, permanent secretary of the Nobel Committee for Literature at the Swedish Academy, publicly announced during a radio program on Sveriges Radio in Sweden the committee, unable to reach Bob Dylan directly about winning the 2016 Nobel Prize in Literature, had abandoned its efforts to reach him.","Mnamo Jumatatu, Sara Danius, katibu wa kudumu wa Kamati ya Nobel ya Fasihi katika Chuo cha Uswidi, alitangaza hadharani wakati wa kipindi cha redio kwenye Sveriges Radio katika Uswidi kwamba kamati hiyo, kwa kutoweza kumfikia Bob Dylan moja kwa moja kuhusu ushindi wa Tuzo la Nobel la Fasihi 2016, iliacha juhudi zake za kujaribu kumfikia.",ku  ku  ku  ku  ku  ku  ku  ku  ku  ku  ku  ku  ku  ku  ku  ku  ku  ku  ku  ku  ku  ku  ku  ku  ki  ki  ki  ki  ki  ki  ki  ki  ki,0.0,3.5806305103228158,pap_Latn," Riba djaluna, Sara Danius, sekretario permanente di e Komitiva Nobel pa Literatura na e Akademia Sueko, a anunsiá públikamente durante un programa radial na Sveriges Radio na Suesia ku e komitiva sin por a haña kontakto ku Bob Dylan direktamente tokante ganamentu di e Premio Nobel pa Literatura 2016, a stòp ku su intentonan pa haña kontakto kuné.",0.3057424796725911,2.9164045504533824,25.0,24.375
"Q: Danius said, ""Right now we are doing nothing. I have called and sent emails to his closest collaborator and received very friendly replies. For now, that is certainly enough.""
A:","Danius said, ""Right now we are doing nothing. I have called and sent emails to his closest collaborator and received very friendly replies. For now, that is certainly enough.""","Danius alisema, ""Sasa hivi hatufanyi chochote. Nimepiga simu na kutuma barua pepe kwa mshirika wake wa karibu na kupata majibu ya kirafiki sana. Kwa sasa, hakika hiyo imetosha.""",ayiayiayiayiayiayiayiayiayiayiayiayiayiayiayiayiayiayiayiayiayiayiayiayiayiayiayiayiayiayiayiayiayiayiayiayiayiayiayiayiayiayiayiayiayiayiayiayiayiay,0.0,5.054999087395275,lua_Latn," Danius wa Kamba se, ""Pindiewu katuena tuenza tshintu to. Ndi mu bikila ne mu tuma ma emails kudi udi pabuipi nenda ne mupeta mandamunyi a disanka. Bua pindiewu, mu bulelela mbikumbana.""",0.0,4.089379927289656,22.875,25.0
"Q: Previously, Ring's CEO, Jamie Siminoff, remarked the company started when his doorbell wasn't audible from his shop in his garage.
A:","Previously, Ring's CEO, Jamie Siminoff, remarked the company started when his doorbell wasn't audible from his shop in his garage.","Hapo awali, Mkurugenzi Mtendaji wa Ring, Jamie Siminoff, alitamka kampuni hiyo ilianza wakati kengele yake ya mlangoni haikuwa inasikika katika duka lake kwenye karakana yake.",ayi ayi ayi ayi ayi ayi ayi ayi ayi ayi ayi ayi ayi ayi ayi ayi ayi ayi ayi ayi ayi ayi ayi ayi ayi ayi ayi ayi ayi ayi ayi ayi ayi,0.0,4.979936836628984,knc_Latn," Ngawon, Kazadala King be Jamie Siminoff diye wono, kampani diye cida badiyeno woktu duwo kowo cinna fanzǝbe dǝga nasha garaji be ladǝn fantin ba lan.",0.0,3.7562604340567614,25.0,21.0
"Q: He built a WiFi door bell, he said.
A:","He built a WiFi door bell, he said.","Aliunda kengele ya mlango ya Wi-Fi, alisema.",ayi kayi kayi kayi kayi kayi kayi kayi kayi kayi kayi kayi kayi kayi kayi kayi kayi kayi kayi kayi kayi kayi kayi kayi kayi kayi kayi kayi kayi kayi kayi kayi kayi k,0.0,2.8609154929577465,lua_Latn," Wakamba se, muasa ngonga wa WiFi wa kutshibi.",0.0,3.3050191339266504,19.375,21.25
"Q: Siminoff said sales boosted after his 2013 appearance in a Shark Tank episode where the show panel declined funding the startup.
A:",Siminoff said sales boosted after his 2013 appearance in a Shark Tank episode where the show panel declined funding the startup.,Siminoff alisema mauzo yaliongezeka baada ya yeye kuonekana katika kipindi cha Shark Tank mnamo 2013 ambapo paneli ya onyesho hilo ilikataa kufadhili biashara hiyo mpya.,ayi ayi ayi ayi ayi ayi ayi ayi ayi ayi ayi ayi ayi ayi ayi ayi ayi ayi ayi ayi ayi ayi ayi ayi ayi ayi ayi ayi ayi ayi ayi ayi ayi,0.0,5.156688044182494,knc_Latn," Siminoff be wono, talla diye sǝkǝ taidazǝ sha hafǝsǝna ngawo duwo shiye suro nasha Tankin Shak be ladǝn bayantǝna lan suro saga 2013 be ladǝn na duwo comiti biske diye ye kungǝna baditiyaram be dǝga kǝnjo ro wazǝna be ladǝn.",0.0,3.5761321140655395,24.625,20.25
"Q: In late 2017, Siminoff appeared on shopping television channel QVC.
A:","In late 2017, Siminoff appeared on shopping television channel QVC.","Baadaye 2017, Siminoff alionekana katika chaneli ya ununuzi ya televisheni QVC.",ayi kayi kayi kayi kayi kayi kayi kayi kayi kayi kayi kayi kayi kayi kayi kayi kayi kayi kayi kayi kayi kayi kayi kayi kayi kayi kayi kayi kayi kayi kayi kayi kayi k,0.0,4.762138782731565,lua_Latn," Panyima pa 2017, Siminoff wa kamueneka ku QVC chaine wa tshisanji tshia bindidimbi wa tshisalu.",0.0,4.253463883263977,24.5,24.25
"Q: Ring also settled a lawsuit with competing security company, the ADT Corporation.
A:","Ring also settled a lawsuit with competing security company, the ADT Corporation.","Ring pia alitatua mashtaka ya kampuni pinzani ya usalama, Shirika la ADT.",ayi ayi ayi ayi ayi ayi ayi ayi ayi ayi ayi ayi ayi ayi ayi ayi ayi ayi ayi ayi ayi ayi ayi ayi ayi ayi ayi ayi ayi ayi ayi ayi ayi,0.0,5.048496773923196,knc_Latn," Ringbe waltǝ houm ma kamzǝna roko kampani gabiltǝmabe lamarra nzǝrwo be dǝga, hukuma ADT be.",0.0,2.4330900243309,22.5,19.625
