prompt,query,reference,generation_function_vector,bleu_function_vector,chrf_function_vector,function_vector_lang,reference_lang,bleu_function_vector_lang,chrf_function_vector_lang
"Q: ""Sasa tuna panya wenye umri wa miezi minne ambao hawana kisukari ambao awali walikuwa na kisukari"", aliongeza.
A:","""Sasa tuna panya wenye umri wa miezi minne ambao hawana kisukari ambao awali walikuwa na kisukari"", aliongeza.","""We now have 4-month-old mice that are non-diabetic that used to be diabetic,"" he added.","""Sasa tuna tuna, who were originally born with a sugar content of 100% of the original ones were born with a sugar content of 100% of the original ones were born with a sugar content of 100% of the original ones were born with a sugar content of 100% of the original ones were born with a sugar content of 100% of the original ones were born with a sugar content of 100",0.5569461168238979,8.974464143587214,eng_Latn," ""We now have 4-month-old mice that are non-diabetic that used to be diabetic,"" he added.",0.5569461168238979,8.974464143587214
"Q: Dak. Ehud Ur, profesa wa udaktari katika chuo kikuu cha Dalhousie kule Halifix, Nova Scotia na mwenyekiti wa kitengo cha kliniki na kisayansi kwenye ushirika wa ugonjwa wa kisukari nchini Canada alionya kuwa utafiti bado uko kwenye siku za mapema.
A:","Dak. Ehud Ur, profesa wa udaktari katika chuo kikuu cha Dalhousie kule Halifix, Nova Scotia na mwenyekiti wa kitengo cha kliniki na kisayansi kwenye ushirika wa ugonjwa wa kisukari nchini Canada alionya kuwa utafiti bado uko kwenye siku za mapema.","Dr. Ehud Ur, professor of medicine at Dalhousie University in Halifax, Nova Scotia and chair of the clinical and scientific division of the Canadian Diabetes Association cautioned that the research is still in its early days.","Dr. Ehud Ur, a professor of medicine at Dalhousie University, Nova Scotia, Canada, is a physician at Dalhousie University, a professor of medicine at Dalhousie University, a physician at Dalhousie University, a professor of medicine at Dalhousie University, a physician at Dalhousie University, a professor of medicine at Dalhousie University, a physician at Dalhousie University, a professor of medicine at Dalhousie University, a physician at Dalhous",12.99697086031616,34.7730026949897,eng_Latn," Dr. Ehud Ur, professor of medicine at Dalhousie University in Halifax, Nova Scotia and chair of the clinical and scientific division of the Canadian Diabetes Association cautioned that the research is still in its early days.",12.99697086031616,34.7730026949897
"Q: Kama wataalam wengine, ana shaka kuhusu kama ugonjwa wa kisukari unaweza kutibiwa, akagundua kuwa matokeo haya hayana umuhimu kwa watu ambao tayari wana ugojwa wa kisukari wa aina 1.
A:","Kama wataalam wengine, ana shaka kuhusu kama ugonjwa wa kisukari unaweza kutibiwa, akagundua kuwa matokeo haya hayana umuhimu kwa watu ambao tayari wana ugojwa wa kisukari wa aina 1.","Like some other experts, he is skeptical about whether diabetes can be cured, noting that these findings have no relevance to people who already have Type 1 diabetes.","There are many people who have diabetes, but the results of this study show that there are many people who have diabetes, but the results of this study show that there are many people who have diabetes, but the results of this study show that there are many people who have diabetes, but the results of this study show that there are many people who have diabetes, but the results of this study show that there are many people who have diabetes, but the results of this study show that there are many",1.0563602999317185,21.733980642702353,eng_Latn," Like some other experts, he is skeptical about whether diabetes can be cured, noting that these findings have no relevance to people who already have Type 1 diabetes.",1.0563602999317185,21.733980642702353
"Q: Mnamo Jumatatu, Sara Danius, katibu wa kudumu wa Kamati ya Nobel ya Fasihi katika Chuo cha Uswidi, alitangaza hadharani wakati wa kipindi cha redio kwenye Sveriges Radio katika Uswidi kwamba kamati hiyo, kwa kutoweza kumfikia Bob Dylan moja kwa moja kuhusu ushindi wa Tuzo la Nobel la Fasihi 2016, iliacha juhudi zake za kujaribu kumfikia.
A:","Mnamo Jumatatu, Sara Danius, katibu wa kudumu wa Kamati ya Nobel ya Fasihi katika Chuo cha Uswidi, alitangaza hadharani wakati wa kipindi cha redio kwenye Sveriges Radio katika Uswidi kwamba kamati hiyo, kwa kutoweza kumfikia Bob Dylan moja kwa moja kuhusu ushindi wa Tuzo la Nobel la Fasihi 2016, iliacha juhudi zake za kujaribu kumfikia.","On Monday, Sara Danius, permanent secretary of the Nobel Committee for Literature at the Swedish Academy, publicly announced during a radio program on Sveriges Radio in Sweden the committee, unable to reach Bob Dylan directly about winning the 2016 Nobel Prize in Literature, had abandoned its efforts to reach him.","On Friday, Sara Danius, the head of the Nobel Committee for Literature, announced that the Nobel Committee for Literature has decided to leave the effort to reach Bob Dylan, the head of the Nobel Committee for Literature, has decided to leave the effort to reach Bob Dylan, the head of the committee for literature, has decided to leave the effort to reach Bob Dylan, the head of the committee for literature, has decided to leave the effort to reach Bob Dylan, the head of the committee for literature",13.60192001264666,38.16305337103985,eng_Latn," On Monday, Sara Danius, permanent secretary of the Nobel Committee for Literature at the Swedish Academy, publicly announced during a radio program on Sveriges Radio in Sweden the committee, unable to reach Bob Dylan directly about winning the 2016 Nobel Prize in Literature, had abandoned its efforts to reach him.",13.60192001264666,38.16305337103985
"Q: Danius alisema, ""Sasa hivi hatufanyi chochote. Nimepiga simu na kutuma barua pepe kwa mshirika wake wa karibu na kupata majibu ya kirafiki sana. Kwa sasa, hakika hiyo imetosha.""
A:","Danius alisema, ""Sasa hivi hatufanyi chochote. Nimepiga simu na kutuma barua pepe kwa mshirika wake wa karibu na kupata majibu ya kirafiki sana. Kwa sasa, hakika hiyo imetosha.""","Danius said, ""Right now we are doing nothing. I have called and sent emails to his closest collaborator and received very friendly replies. For now, that is certainly enough.""","Danius said, ""This is what happens when you call your partner's close associate, and you get a reply from your partner's close associate, and you get a reply from your partner's close associate, and you get a reply from your partner's close associate, and you get a reply from your partner's close associate, and you get a reply from your partner's close associate, and you get a reply from your partner's close associate, and you",3.668782836944244,19.390897020296926,eng_Latn," Danius said, ""Right now we are doing nothing. I have called and sent emails to his closest collaborator and received very friendly replies. For now, that is certainly enough.""",3.668782836944244,19.390897020296926
"Q: Hapo awali, Mkurugenzi Mtendaji wa Ring, Jamie Siminoff, alitamka kampuni hiyo ilianza wakati kengele yake ya mlangoni haikuwa inasikika katika duka lake kwenye karakana yake.
A:","Hapo awali, Mkurugenzi Mtendaji wa Ring, Jamie Siminoff, alitamka kampuni hiyo ilianza wakati kengele yake ya mlangoni haikuwa inasikika katika duka lake kwenye karakana yake.","Previously, Ring's CEO, Jamie Siminoff, remarked the company started when his doorbell wasn't audible from his shop in his garage.","The founder of Ring, Jamie Siminoff, started the company when the founder of the company started the company when the founder of the company started the company when the founder of the company started the company when the founder of the company started the company when the founder of the company started the company when the founder of the company started the company when the founder of the company started the company when the founder of the company started the company when the founder of the company started the company when the founder of the company",5.324195778151732,21.386914002755955,eng_Latn," Previously, Ring's CEO, Jamie Siminoff, remarked the company started when his doorbell wasn't audible from his shop in his garage.",5.324195778151732,21.386914002755955
"Q: Aliunda kengele ya mlango ya Wi-Fi, alisema.
A:","Aliunda kengele ya mlango ya Wi-Fi, alisema.","He built a WiFi door bell, he said.","Aliunda kengele ya Wi-Fi, Aliunda kengele ya Wi-Fi, Aliunda kengele ya Wi-Fi, Aliunda kengele ya Wi-Fi, Aliunda kengele ya Wi-Fi, Aliunda kengele ya Wi-Fi, Aliunda kengele ya Wi-Fi, Aliunda kengele ya Wi-Fi, Aliunda kengele ya Wi-Fi, Aliunda kengele ya Wi-Fi",0.4040940081572238,5.094529467788714,swh_Latn," Aliunda kengele ya mlango ya Wi-Fi, alisema.",7.565762629954576,29.213118109174808
"Q: Siminoff alisema mauzo yaliongezeka baada ya yeye kuonekana katika kipindi cha Shark Tank mnamo 2013 ambapo paneli ya onyesho hilo ilikataa kufadhili biashara hiyo mpya.
A:",Siminoff alisema mauzo yaliongezeka baada ya yeye kuonekana katika kipindi cha Shark Tank mnamo 2013 ambapo paneli ya onyesho hilo ilikataa kufadhili biashara hiyo mpya.,Siminoff said sales boosted after his 2013 appearance in a Shark Tank episode where the show panel declined funding the startup.,Siminoff said that the sale of the company was a result of the Shark Tank panel rejecting the sale of the company was a result of the Shark Tank panel rejecting the sale of the company was a result of the Shark Tank panel rejecting the sale of the company was a result of the Shark Tank panel rejecting the sale of the company was a result of the Shark Tank panel rejecting the sale of the company was a result of the Shark Tank panel rejecting the sale of the company was a result of the Shark,3.2145334810742274,20.510048878589068,eng_Latn, Siminoff said sales boosted after his 2013 appearance in a Shark Tank episode where the show panel declined funding the startup.,3.2145334810742274,20.510048878589068
"Q: Baadaye 2017, Siminoff alionekana katika chaneli ya ununuzi ya televisheni QVC.
A:","Baadaye 2017, Siminoff alionekana katika chaneli ya ununuzi ya televisheni QVC.","In late 2017, Siminoff appeared on shopping television channel QVC.","In 2017, Siminoff was on the QVC television channel in 2017, In 2017, Siminoff was on the QVC television channel in 2017, In 2017, Siminoff was on the QVC television channel in 2017, In 2017, Siminoff was on the QVC television channel in 2017, In 2017,",5.598047878805487,32.639384248229526,eng_Latn," In late 2017, Siminoff appeared on shopping television channel QVC.",5.598047878805487,32.639384248229526
"Q: Ring pia alitatua mashtaka ya kampuni pinzani ya usalama, Shirika la ADT.
A:","Ring pia alitatua mashtaka ya kampuni pinzani ya usalama, Shirika la ADT.","Ring also settled a lawsuit with competing security company, the ADT Corporation.",The ring is a ring made by a company called ADT.,5.288157046685395,17.92988684945802,eng_Latn," Ring also settled a lawsuit with competing security company, the ADT Corporation.",5.288157046685395,17.92988684945802
