prompt,query,reference,generation_function_vector,bleu_function_vector,chrf_function_vector,function_vector_lang,reference_lang,bleu_function_vector_lang,chrf_function_vector_lang,metricx_qe_function_vector,metricx_function_vector
"Q: ""We now have 4-month-old mice that are non-diabetic that used to be diabetic,"" he added.
A:","""We now have 4-month-old mice that are non-diabetic that used to be diabetic,"" he added.","""Agora temos ratos de 4 meses de idade que não são diabéticos e que antes eram diabéticos,""complementou.",""" agora agora, agora, agora agora, agora agora agora agora agora agora agora agora agora agora agora agora agora agora agora agora agora agora agora agora agora agora agora agora agora agora agora agora agora agora agora agora agora agora da agora agora agora agora agora da agora agora agora da agora agora agora da agora agora agora da agora agora da agora agora da da agora agora da agora da agora da agora da agora da agora da da da da da da da da da da da da da da da da da da da",0.426878472907377,3.6607148889282444,por_Latn," ""Agora temos ratos de 4 meses de idade que não são diabéticos e que antes eram diabéticos,""complementou.",0.426878472907377,3.6607148889282444,23.25,16.0
"Q: Dr. Ehud Ur, professor of medicine at Dalhousie University in Halifax, Nova Scotia and chair of the clinical and scientific division of the Canadian Diabetes Association cautioned that the research is still in its early days.
A:","Dr. Ehud Ur, professor of medicine at Dalhousie University in Halifax, Nova Scotia and chair of the clinical and scientific division of the Canadian Diabetes Association cautioned that the research is still in its early days.","O Médico Ehud Ur, um professor de medicina na Universidade de Dalhousie em Halifax, Nova Escócia, e presidente da divisão clínica e científica da Canadian Diabetes Association disse que o estudo ainda está dando seus primeiros passos.","O pesquisa da pesquisa da O da da da, da pesquisa da pesquisa da da, da da da, da da da, da da da, da da da, da da da da, da da da da, da da da da, da da da da, da da da da, da da da da, da da da da, da da da da, da da da da, da da da da, da da da da, da da da da, da da da da, da da",0.539876957472781,7.04894212768129,roh_Latn,,,,25.0,25.0
"Q: Like some other experts, he is skeptical about whether diabetes can be cured, noting that these findings have no relevance to people who already have Type 1 diabetes.
A:","Like some other experts, he is skeptical about whether diabetes can be cured, noting that these findings have no relevance to people who already have Type 1 diabetes.","Assim como alguns outros especialistas, ele é cético sobre a cura do diabetes, observando que essas descobertas não têm relevância às pessoas que já têm diabetes tipo 1.","Como alguns da da, ele, como alguns da, como da, como da, como da, como da, como da, como da, como da, como da, como da, como da, como da, como da, como da, como da, como da, da, como da, da, da, da, da, da, da, da, da, da, da, da, da, da, da, da, da, da, da, da, da",1.0735425244914742,10.563472751656832,ast_Latn," Lo mesmo qu'otros espertos, ye escépticu sobre la cura de la diabetes y sorraya qu'estos resultaos nun son relevantes pa la xente que yá tien diabetes de tipu 1.",0.35896057761679323,4.805058632622599,25.0,24.875
"Q: On Monday, Sara Danius, permanent secretary of the Nobel Committee for Literature at the Swedish Academy, publicly announced during a radio program on Sveriges Radio in Sweden the committee, unable to reach Bob Dylan directly about winning the 2016 Nobel Prize in Literature, had abandoned its efforts to reach him.
A:","On Monday, Sara Danius, permanent secretary of the Nobel Committee for Literature at the Swedish Academy, publicly announced during a radio program on Sveriges Radio in Sweden the committee, unable to reach Bob Dylan directly about winning the 2016 Nobel Prize in Literature, had abandoned its efforts to reach him.","Na segunda-feira, Sara Danius, secretária permanente do Comitê Nobel de Literatura da Academia Sueca, anunciou publicamente durante um programa de rádio na Rádio Sveriges na Suécia que o comitê, incapaz de entrar em contato com Bob Dylan diretamente sobre a conquista do Prêmio Nobel de Literatura de 2016, havia abandonado seus esforços para contactá-lo.","O da da da, na da da, na da da, da da, na da da, da da, da da, da da, da da, da da, da da, da da, da da, da da, da da, da da, da da, da da, da da, da da, da da, da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da",0.5838768621249747,5.194977728136876,roh_Latn,,,,25.0,24.0
"Q: Danius said, ""Right now we are doing nothing. I have called and sent emails to his closest collaborator and received very friendly replies. For now, that is certainly enough.""
A:","Danius said, ""Right now we are doing nothing. I have called and sent emails to his closest collaborator and received very friendly replies. For now, that is certainly enough.""","Danius disse: ""Neste momento não estamos fazendo nada. Tenho ligado e enviado e-mails para o seu colaborador mais próximo e tenho recebido repostas muito amigáveis. Por enquanto, isso certamente é o suficiente.""","O da da, agora, agora, da da, na da, agora, na da, da da, na da, da, da, da, da, da, da, da, da, da, da, da, da, da, da, da, da, da, da, da, da, da, da, da, da, da, da, da, da, da, da, da, da, da, da, da, da, da, da",0.35896057761679323,3.9152268089353397,krc_Cyrl,,,,25.0,25.0
"Q: Previously, Ring's CEO, Jamie Siminoff, remarked the company started when his doorbell wasn't audible from his shop in his garage.
A:","Previously, Ring's CEO, Jamie Siminoff, remarked the company started when his doorbell wasn't audible from his shop in his garage.","Anteriormente, o CEO da Ring, Jamie Siminoff, comentou que a empresa surgiu quando sua campainha não podia ser ouvida de sua loja em sua garagem.","O da da, o da, O da, O da, O da, O da, O da, O da, O da, da da, da da, da da, da da, da da, da da, da da, da da, da da, da da, da da, da da, da da, da da, da da, da da, da da, da da, da da, da da, da da, da da, da da, da da da",0.9027380604673038,5.291419384278879,roh_Latn,,,,23.375,17.75
"Q: He built a WiFi door bell, he said.
A:","He built a WiFi door bell, he said.","Ele montou uma campainha sem fio, disse.",Ele constrão um ele da ele ele ele ele ele ele ele ele ele ele ele ele ele ele ele ele ele ele ele ele ele ele ele ele ele ele ele ele ele ele ele ele ele ele ele ele ele ele da ele ele ele ele ele ele ele da ele ele da ele da ele da ele da ele da ele da ele da ele da ele da ele da ele da da ele da ele da da da da da da da da da da da da da da da da da da da da,0.3553524757138724,4.227992367153365,por_Latn," Ele montou uma campainha sem fio, disse.",0.3553524757138724,4.227992367153365,22.875,25.0
"Q: Siminoff said sales boosted after his 2013 appearance in a Shark Tank episode where the show panel declined funding the startup.
A:",Siminoff said sales boosted after his 2013 appearance in a Shark Tank episode where the show panel declined funding the startup.,"Siminoff afirmou que as vendas aumentaram após sua aparição de 2013 em um episódio do Shark Tank, no qual os jurados do programa recusaram o financiamento da startup.","Os Os da da da, Os da da da, Os da da, Os da da, Os da da, da da, da da, da da, da da, da da, da da, da da, da da, da da, da da, da da, da da, da da, da da, da da, da da, da da, da da da da da, da da da da da da da da da da da da da da da da da da da da",0.426878472907377,4.0737865980342,roh_Latn,,,,25.0,22.5
"Q: In late 2017, Siminoff appeared on shopping television channel QVC.
A:","In late 2017, Siminoff appeared on shopping television channel QVC.","Siminoff foi exibido no canal de televisão de compras QVC, no final de 2017.","O em da no no em no em, em no da em, em no, em na, em na, em na, em da, em na, em da, em da, em da, em da, em da, em da, em da, em da, da em, em da, da em, da, em da, da, em da, da, da, da, da, da, da, da, da, da, da, da, da, da",0.4724186878758777,6.75338129161155,por_Latn," Siminoff foi exibido no canal de televisão de compras QVC, no final de 2017.",0.4724186878758777,6.75338129161155,23.625,24.125
"Q: Ring also settled a lawsuit with competing security company, the ADT Corporation.
A:","Ring also settled a lawsuit with competing security company, the ADT Corporation.","A Ring ganhou também uma causa judicial contra a empresa de segurança concorrente, a ADT Corporation.","O O da O, também, também, o O da O também, também, o da O também, também, o da, o da, também, o da, o da, da, por da, o da, da, da, da, da, da, da, da, da, da, da, da, da, da, da, da, da, da, da, da, da, da, da, da, da, da, da, da,",0.426878472907377,7.330057560666785,por_Latn," A Ring ganhou também uma causa judicial contra a empresa de segurança concorrente, a ADT Corporation.",0.426878472907377,7.330057560666785,24.75,25.0
