prompt,query,reference,generation_function_vector,bleu_function_vector,chrf_function_vector,function_vector_lang,reference_lang,bleu_function_vector_lang,chrf_function_vector_lang,metricx_qe_function_vector
"Q: 他补充道：“我们现在有 4 个月大没有糖尿病的老鼠，但它们曾经得过该病。”
A:",他补充道：“我们现在有 4 个月大没有糖尿病的老鼠，但它们曾经得过该病。”,"""We now have 4-month-old mice that are non-diabetic that used to be diabetic,"" he added.","We have four mice that have been diabetic, but they have been four mice that they have been diabetic, they have been four mice that they have been diabetic, they have four mice that they have been diabetic, they have four mice that they have four mice that they have been four mice that they have four mice that they have four mice that they have four mice that they have four mice that they have four mice that they have four mice that they have four mice that they have four mice that they have",2.0847665024185233,16.605424693355015,eng_Latn," ""We now have 4-month-old mice that are non-diabetic that used to be diabetic,"" he added.",2.0847665024185233,16.605424693355015,20.25
"Q: 埃胡德·乌尔博士（新斯科舍省哈利法克斯市达尔豪西大学医学教授，加拿大糖尿病协会临床与科学部门教授）提醒，这项研究仍处在早期阶段。
A:",埃胡德·乌尔博士（新斯科舍省哈利法克斯市达尔豪西大学医学教授，加拿大糖尿病协会临床与科学部门教授）提醒，这项研究仍处在早期阶段。,"Dr. Ehud Ur, professor of medicine at Dalhousie University in Halifax, Nova Scotia and chair of the clinical and scientific division of the Canadian Diabetes Association cautioned that the research is still in its early days.","The study is still in the early stage, the study is still in the early stage, the study is still in the early stage, the study is still in the early stage, the study is still in the early study, the study is still in the early study, the study is in the early study, the study is in the early study, the study is in the early study, the study is in the early study, the study is in the early study, the study is in the study",1.8054761209346077,15.197301420754968,eng_Latn," Dr. Ehud Ur, professor of medicine at Dalhousie University in Halifax, Nova Scotia and chair of the clinical and scientific division of the Canadian Diabetes Association cautioned that the research is still in its early days.",1.8054761209346077,15.197301420754968,9.875
"Q: 和其他一些专家一样，他对糖尿病能否治愈持怀疑态度。他指出，这些发现与已患有 1 型糖尿病的人无关。
A:",和其他一些专家一样，他对糖尿病能否治愈持怀疑态度。他指出，这些发现与已患有 1 型糖尿病的人无关。,"Like some other experts, he is skeptical about whether diabetes can be cured, noting that these findings have no relevance to people who already have Type 1 diabetes.","He is skeptical that these discoveries are related to people with diabetes, the findings are not related to people with diabetes, the discoveries are not related to people with diabetes, the discoveries are not related to people with diabetes, the discoveries are not related to people with diabetes, the discoveries are not with people with diabetes, the discoveries are not with people with the discoveries are not with people with the discoveries are not with the discoveries are not with the discoveries are not with the discoveries are not with the discoveries are not",1.9537328213361147,25.386143170028536,eng_Latn," Like some other experts, he is skeptical about whether diabetes can be cured, noting that these findings have no relevance to people who already have Type 1 diabetes.",1.9537328213361147,25.386143170028536,19.375
"Q: 周一，瑞典学院诺贝尔文学委员会常务秘书萨拉·丹尼尔斯在瑞典广播电台的一档节目中向公众宣布，委员会因无法直接联系到鲍勃·迪伦，通知他获得了 2016 年诺贝尔文学奖，已经放弃了与他联系的尝试。
A:",周一，瑞典学院诺贝尔文学委员会常务秘书萨拉·丹尼尔斯在瑞典广播电台的一档节目中向公众宣布，委员会因无法直接联系到鲍勃·迪伦，通知他获得了 2016 年诺贝尔文学奖，已经放弃了与他联系的尝试。,"On Monday, Sara Danius, permanent secretary of the Nobel Committee for Literature at the Swedish Academy, publicly announced during a radio program on Sveriges Radio in Sweden the committee, unable to reach Bob Dylan directly about winning the 2016 Nobel Prize in Literature, had abandoned its efforts to reach him.",The Nobel Prize for the committee has given the Nobel Prize for the attempt to the Nobel Prize for the committee has the Nobel Prize for the attempt for the Nobel Prize for the Nobel Prize for the attempt for the Nobel Prize for the Nobel Prize for the Nobel Prize for the Nobel Prize for the Nobel Prize for the Nobel Prize for the Nobel Prize for the Nobel Prize for the Nobel Prize for the Nobel Prize for the Nobel Prize for the Nobel Prize for the Nobel Prize for the Nobel Prize for the Nobel Prize for,1.412861418282644,17.056778847915314,eng_Latn," On Monday, Sara Danius, permanent secretary of the Nobel Committee for Literature at the Swedish Academy, publicly announced during a radio program on Sveriges Radio in Sweden the committee, unable to reach Bob Dylan directly about winning the 2016 Nobel Prize in Literature, had abandoned its efforts to reach him.",1.412861418282644,17.056778847915314,21.375
"Q: 达尼厄斯说道：“目前我们保持按兵不动。我给他关系最好的合作者打过电话并发送了电子邮件，而且收到了对方非常友好的回复。就目前而言，这足够了。”
A:",达尼厄斯说道：“目前我们保持按兵不动。我给他关系最好的合作者打过电话并发送了电子邮件，而且收到了对方非常友好的回复。就目前而言，这足够了。”,"Danius said, ""Right now we are doing nothing. I have called and sent emails to his closest collaborator and received very friendly replies. For now, that is certainly enough.""","I have received a friendly reply, and it is enough that it is enough that it is enough that it is enough that it is enough that it is enough that it is enough that it is enough that it is enough that it is enough that it is it is enough that it is it is it is it is it is it it is it it it it it it it it it it it it it it it it it it it it it it it it it it it it it it it it it",1.0456344408015668,19.664935976253613,eng_Latn," Danius said, ""Right now we are doing nothing. I have called and sent emails to his closest collaborator and received very friendly replies. For now, that is certainly enough.""",1.0456344408015668,19.664935976253613,15.5
"Q: 此前，铃声 (Ring) 公司 CEO 杰米·西米诺夫曾表示，公司成立之初，他在位于车库的工作室里是听不到门铃响声的。
A:",此前，铃声 (Ring) 公司 CEO 杰米·西米诺夫曾表示，公司成立之初，他在位于车库的工作室里是听不到门铃响声的。,"Previously, Ring's CEO, Jamie Siminoff, remarked the company started when his doorbell wasn't audible from his shop in his garage.","When the company was established, the sound of the door was not audible in the office, the company was when the door was not audible in the sound of the company, the door was not audible in the sound of the door, the company was not audible in the door, the sound of the door was not the door was not the door, the sound of the door was not the door, the door was not the door, the door was not the door, the door was not the door,",1.2268373091802487,18.14817352114624,eng_Latn," Previously, Ring's CEO, Jamie Siminoff, remarked the company started when his doorbell wasn't audible from his shop in his garage.",1.2268373091802487,18.14817352114624,22.25
"Q: 他称，他制作了一个 WiFi 门铃。
A:",他称，他制作了一个 WiFi 门铃。,"He built a WiFi door bell, he said.","He made a WiFi doorbell, he made a WiFi doorbell, he made a WiFi doorbell, he made a doorbell, he made a doorbell, he made a door bell, he made a door bell, he made a door bell, he made a door bell, he made a door bell, he made door bell, he made door bell, he made door bell, he made door bell, he made door bell, he made door bell, he made door bell, he made",3.250042750331583,19.975527741754657,eng_Latn," He built a WiFi door bell, he said.",3.250042750331583,19.975527741754657,4.1875
"Q: 西米诺夫说，2013 年他在《创智赢家》节目中露面后，公司的销售额大增，当时节目组拒绝向这家初创公司投资。
A:",西米诺夫说，2013 年他在《创智赢家》节目中露面后，公司的销售额大增，当时节目组拒绝向这家初创公司投资。,Siminoff said sales boosted after his 2013 appearance in a Shark Tank episode where the show panel declined funding the startup.,"After the company, the sales increased, the company refused to invest, the company refused to the company, the sales were increased, the company refused the company, the sales were the company, the sales were the company, the sales were the company, the sales were the company, the sales were the sales, the sales were the sales, the sales were the sales, the sales were the sales, the sales were the sales, the sales were the sales, the sales were the sales, the sales",0.4584538536165193,12.739730723564996,eng_Latn, Siminoff said sales boosted after his 2013 appearance in a Shark Tank episode where the show panel declined funding the startup.,0.4584538536165193,12.739730723564996,23.5
"Q: 2017 年年末，西米诺夫出现在 QVC 电视销售频道。
A:",2017 年年末，西米诺夫出现在 QVC 电视销售频道。,"In late 2017, Siminoff appeared on shopping television channel QVC.","West Min was appeared on the QTV, West Min was seen on the QTV, West Min was seen on the QTV, West Min was seen on the QTV, West Min was seen on the QTV, West Min was seen on the QTV, West Min was seen on the QTV, West Min was seen on the QTV, West Min was seen on the Q West was seen in the QTV, West was seen in the Q West was seen in the Q West",0.794510362267378,11.832862077145071,eng_Latn," In late 2017, Siminoff appeared on shopping television channel QVC.",0.794510362267378,11.832862077145071,9.4375
"Q: 铃声 (Ring) 公司还与竞争对手 ADT 安保公司在一起官司中达成了庭外和解。
A:",铃声 (Ring) 公司还与竞争对手 ADT 安保公司在一起官司中达成了庭外和解。,"Ring also settled a lawsuit with competing security company, the ADT Corporation.","Ring is a company that has reached a settlement with a company, Ring has a settlement with a company, Ring has a settlement, Ring has a settlement, Ring has a settlement, Ring has a settlement, Ring has a settlement, Ring has a settlement, Ring has a settlement, Ring has a settlement, Ring has a settlement, Ring has a settlement, Ring has a settlement, Ring has a settlement, Ring has a settlement, Ring has a settlement, Ring has a settlement, Ring has a settlement",0.7988392425190314,14.948541143981666,eng_Latn," Ring also settled a lawsuit with competing security company, the ADT Corporation.",0.7988392425190314,14.948541143981666,7.75
