prompt,query,reference,generation_function_vector,bleu_function_vector,chrf_function_vector,function_vector_lang,reference_lang,bleu_function_vector_lang,chrf_function_vector_lang,metricx_qe_function_vector
"Q: ""We now have 4-month-old mice that are non-diabetic that used to be diabetic,"" he added.
A:","""We now have 4-month-old mice that are non-diabetic that used to be diabetic,"" he added.","« Nous avons à présent des souris de 4 mois qui ne sont pas diabétiques alors qu'elles l'étaient auparavant », a-t-il ajouté.","Mainto, maintenant, nous avons maintenant, maintenant, maintenant, maintenant, maintenant, maintenant, maintenant, maintenant, maintenant, maintenant, maintenant, maintenant, maintenant, maintenant, maintenant, maintenant, maintenant, maintenant, maintenant, maintenant, maintenant, maintenant, maintenant, maintenant, maintenant, maintenant, maintenant, maintenant, maintenant, maintenant, maintenant, maintenant, maintenant, maintenant, maintenant, maintenant, maintenant, maintenant, maintenant, maintenant, maintenant, maintenant, maintenant, maintenant, maintenant, maintenant, maintenant",0.426878472907377,6.150246560837131,fra_Latn," « Nous avons à présent des souris de 4 mois qui ne sont pas diabétiques alors qu'elles l'étaient auparavant », a-t-il ajouté.",0.426878472907377,6.150246560837131,22.5
"Q: Dr. Ehud Ur, professor of medicine at Dalhousie University in Halifax, Nova Scotia and chair of the clinical and scientific division of the Canadian Diabetes Association cautioned that the research is still in its early days.
A:","Dr. Ehud Ur, professor of medicine at Dalhousie University in Halifax, Nova Scotia and chair of the clinical and scientific division of the Canadian Diabetes Association cautioned that the research is still in its early days.","Le Dr Ehud Ur, professeur de médecine à l'Université Dalhousie de Halifax (Nouvelle-Écosse) et président de la division clinique et scientifique de l'Association canadienne du diabète, a averti que la recherche en était encore à ses débuts.","Les études sont encore, il est dit que les recheras sont encore, il est encore que les recheras sont encore, il est encore, il est encore, il est encore, il est encore, il est encore, il est encore, il est encore, il est encore, il est encore, il est encore, il est encore, il est encore, il est encore, il est encore, il est encore, il est encore, il est encore, il est encore, il est",0.5128542335751295,13.183376620346515,fra_Latn," Le Dr Ehud Ur, professeur de médecine à l'Université Dalhousie de Halifax (Nouvelle-Écosse) et président de la division clinique et scientifique de l'Association canadienne du diabète, a averti que la recherche en était encore à ses débuts.",0.5128542335751295,13.183376620346515,25.0
"Q: Like some other experts, he is skeptical about whether diabetes can be cured, noting that these findings have no relevance to people who already have Type 1 diabetes.
A:","Like some other experts, he is skeptical about whether diabetes can be cured, noting that these findings have no relevance to people who already have Type 1 diabetes.","À l'instar d'autres experts, il se montre sceptique quant à la possibilité de guérir le diabète, faisant remarquer que ces résultats ne sont pas applicables aux personnes qui souffrent déjà de diabète de type 1.","Comme il est, il est comme il est, il est comme il est, il est comme il est, il est comme il est, il est comme il est, il est comme il est, il est comme il est, il est comme il est, il est comme il est, il est comme il est, il est comme il est, il est comme il est, il est comme il est, il est comme il est, il est comme il est, il est comme il est",0.8026602527937392,7.542884378816014,fra_Latn," À l'instar d'autres experts, il se montre sceptique quant à la possibilité de guérir le diabète, faisant remarquer que ces résultats ne sont pas applicables aux personnes qui souffrent déjà de diabète de type 1.",0.8026602527937392,7.542884378816014,23.875
"Q: On Monday, Sara Danius, permanent secretary of the Nobel Committee for Literature at the Swedish Academy, publicly announced during a radio program on Sveriges Radio in Sweden the committee, unable to reach Bob Dylan directly about winning the 2016 Nobel Prize in Literature, had abandoned its efforts to reach him.
A:","On Monday, Sara Danius, permanent secretary of the Nobel Committee for Literature at the Swedish Academy, publicly announced during a radio program on Sveriges Radio in Sweden the committee, unable to reach Bob Dylan directly about winning the 2016 Nobel Prize in Literature, had abandoned its efforts to reach him.","Lundi, lors d'une émission de radio sur Sveriges Radio, en Suède, Sara Danius, secrétaire permanente du Comité Nobel de Littérature de l'Académie Suédoise, a annoncé publiquement que le comité, incapable de joindre directement Bob Dylan au sujet du prix Nobel de littérature 2016, avait renoncé à le contacter.","Le lundi, Sara, le compte, il a été, il a été, il a été, il a été, il a été, il a été, il a été, il a été, il a été, il a été, il a été, il a été, il a été, il a été, il a été, il a été, il a été, il a été, il a été, il a été, il a été, il a été, il a",1.067308500975704,9.531283094431894,fra_Latn," Lundi, lors d'une émission de radio sur Sveriges Radio, en Suède, Sara Danius, secrétaire permanente du Comité Nobel de Littérature de l'Académie Suédoise, a annoncé publiquement que le comité, incapable de joindre directement Bob Dylan au sujet du prix Nobel de littérature 2016, avait renoncé à le contacter.",1.067308500975704,9.531283094431894,25.0
"Q: Danius said, ""Right now we are doing nothing. I have called and sent emails to his closest collaborator and received very friendly replies. For now, that is certainly enough.""
A:","Danius said, ""Right now we are doing nothing. I have called and sent emails to his closest collaborator and received very friendly replies. For now, that is certainly enough.""","Danius a déclaré : « En ce moment, nous ne faisons rien. J'ai appelé et envoyé des courriels à son plus proche collaborateur et j'ai reçu des réponses très amicales. Pour l'instant, c'est certainement suffisant. »","Maintement, nous sommes actuellement, il est maintenant, maintenant, maintenant, maintenant, maintenant, maintenant, maintenant, maintenant, maintenant, maintenant, maintenant, maintenant, maintenant, maintenant, maintenant, maintenant, maintenant, maintenant, maintenant, maintenant, maintenant, maintenant, maintenant, maintenant, maintenant, maintenant, maintenant, maintenant, maintenant, maintenant, maintenant, maintenant, maintenant, maintenant, maintenant, maintenant, maintenant, maintenant, maintenant, maintenant, maintenant, maintenant, maintenant, maintenant, maintenant,",0.853756945814754,9.124814820284747,fra_Latn," Danius a déclaré : « En ce moment, nous ne faisons rien. J'ai appelé et envoyé des courriels à son plus proche collaborateur et j'ai reçu des réponses très amicales. Pour l'instant, c'est certainement suffisant. »",0.853756945814754,9.124814820284747,23.0
"Q: Previously, Ring's CEO, Jamie Siminoff, remarked the company started when his doorbell wasn't audible from his shop in his garage.
A:","Previously, Ring's CEO, Jamie Siminoff, remarked the company started when his doorbell wasn't audible from his shop in his garage.","Auparavant, le PDG de Ring, Jamie Siminoff, a fait remarquer qu'il a lancé l'entreprise lorsque la sonnette de sa porte d'entrée n'était pas audible depuis son magasin dans son garage.","Il était précis, il a commencé que la société a commencé, il était précis, il a commencé qu'il était précient, il a commencé qu'il était commencé, il était précis, il était commencé, il était commencé, il était commencé, il était commencé, il était commencé, il était commencé, il était commencé, il était commencé, il était commencé, il était commencé, il était commencé",2.1821432764033815,14.26393057835581,fra_Latn," Auparavant, le PDG de Ring, Jamie Siminoff, a fait remarquer qu'il a lancé l'entreprise lorsque la sonnette de sa porte d'entrée n'était pas audible depuis son magasin dans son garage.",2.1821432764033815,14.26393057835581,24.625
"Q: He built a WiFi door bell, he said.
A:","He built a WiFi door bell, he said.",Il dit avoir conçu une sonnette de porte Wi-Fi.,"Il a construit un système de WiFi, il a construit un système de téléphonie, il a construit un système de télé, il a construit un système de télé, il a constrit un système de télé, il a construit un système de télé, il a construit un système de télé, il a construit un système de télé, il a construit un système de télé, il a construit un système de télé, il a construit un système de télé",0.426878472907377,7.689014837376098,fra_Latn, Il dit avoir conçu une sonnette de porte Wi-Fi.,0.426878472907377,7.689014837376098,19.375
"Q: Siminoff said sales boosted after his 2013 appearance in a Shark Tank episode where the show panel declined funding the startup.
A:",Siminoff said sales boosted after his 2013 appearance in a Shark Tank episode where the show panel declined funding the startup.,M. Siminoff a déclaré que les ventes ont augmenté après son apparition en 2013 dans un épisode de Shark Tank où le panel de la série a refusé de financer la start-up.,"Les, les, il a dit que les ventages ont été augmentés après que les ventages ont été, il a été que les ventages ont été, il a été que les vent, il a été que les vent, il a été que les vent, il a été que les vent, il a été que il a été, il a être, il a été, il a été, il a été, il a été, il a été, il a été, il a été",0.981959920620957,17.96916482842885,fra_Latn, M. Siminoff a déclaré que les ventes ont augmenté après son apparition en 2013 dans un épisode de Shark Tank où le panel de la série a refusé de financer la start-up.,0.981959920620957,17.96916482842885,25.0
"Q: In late 2017, Siminoff appeared on shopping television channel QVC.
A:","In late 2017, Siminoff appeared on shopping television channel QVC.","Fin 2017, Siminoff est apparu sur la chaîne de télé-achat QVC.","Simin, il est arrivé à la fin de l'année, Simin, il a été arrivé à la fin de l'été, il a été arrivé à la fin de l'été, il a été arrivé, il a été arrivé, il a été arrivé, il a été arrivé, il a été arrivé, il a été arrivé, il a été arrivé, il a été arrivé, il a été arrivé, il a",0.537966825073405,10.552299967331754,fra_Latn," Fin 2017, Siminoff est apparu sur la chaîne de télé-achat QVC.",0.537966825073405,10.552299967331754,24.25
"Q: Ring also settled a lawsuit with competing security company, the ADT Corporation.
A:","Ring also settled a lawsuit with competing security company, the ADT Corporation.","Ring a également réglé un procès avec une entreprise de sécurité concurrente, l'ADT Corporation.","Il, il a également, il a également, il a également, il a également, il a également, il a également, il a également, il a également, il a également, il a également, il a également, il a également, il a également, il a également, il a également, il a également, il a également, il a également, il a également, il a également, il a également, il a également, il a également, il a également, il a",0.794510362267378,10.061713507990662,fra_Latn," Ring a également réglé un procès avec une entreprise de sécurité concurrente, l'ADT Corporation.",0.794510362267378,10.061713507990662,22.375
