prompt,query,reference,generation_function_vector,bleu_function_vector,chrf_function_vector,function_vector_lang,reference_lang,bleu_function_vector_lang,chrf_function_vector_lang,metricx_qe_function_vector,metricx_function_vector,commet_function_vector
"Q: ""We now have 4-month-old mice that are non-diabetic that used to be diabetic,"" he added.
A:","""We now have 4-month-old mice that are non-diabetic that used to be diabetic,"" he added.","«Actualmente, tenemos ratones de cuatro meses de edad que antes solían ser diabéticos y que ya no lo son», agregó.","""Ahora tenemos 4 meses de animales que no tienen diabetes, que antes eran diabéticos"" añadió el experto.",7.230320226166517,32.87957616935585,spa_Latn," «Actualmente, tenemos ratones de cuatro meses de edad que antes solían ser diabéticos y que ya no lo son», agregó.",7.230320226166517,32.87957616935585,8.4375,10.875,0.76953125
"Q: Dr. Ehud Ur, professor of medicine at Dalhousie University in Halifax, Nova Scotia and chair of the clinical and scientific division of the Canadian Diabetes Association cautioned that the research is still in its early days.
A:","Dr. Ehud Ur, professor of medicine at Dalhousie University in Halifax, Nova Scotia and chair of the clinical and scientific division of the Canadian Diabetes Association cautioned that the research is still in its early days.","La investigación todavía se ubica en su etapa inicial, conforme indicara el Dr. Ehud Ur, docente en la carrera de medicina de la Universidad de Dalhousie, en Halifax, Nueva Escocia, y director del departamento clínico y científico de la Asociación Canadiense de Diabetes.","Elaborar la respuesta, el Dr. Ehud Ur, profesor de medicina en la Universidad de Dalhousie en Halifax, Canadá y jefe de la división de la investigación y la ciencia del Canadá en la Asociación de Diabetes de Canadá, advirtió que la investigación aún está en su etapa temprana.",28.23793029859214,49.23547405392881,spa_Latn," La investigación todavía se ubica en su etapa inicial, conforme indicara el Dr. Ehud Ur, docente en la carrera de medicina de la Universidad de Dalhousie, en Halifax, Nueva Escocia, y director del departamento clínico y científico de la Asociación Canadiense de Diabetes.",28.23793029859214,49.23547405392881,6.0625,5.90625,0.5
"Q: Like some other experts, he is skeptical about whether diabetes can be cured, noting that these findings have no relevance to people who already have Type 1 diabetes.
A:","Like some other experts, he is skeptical about whether diabetes can be cured, noting that these findings have no relevance to people who already have Type 1 diabetes.","Al igual que otros especialistas, es escéptico acerca de si la diabetes tiene cura y remarca que estos descubrimientos no son relevantes para quienes que ya padecen de diabetes de tipo 1.","Ela, la que se refiere a la que se refiere a la que se refiere a la que se refiere a la que se refiere a la que se refiere a la que se refiere a la que se refiere a la que se refiere a la que se refiere a la que se refiere a la que se refiere a la que se refiere a la que se refiere a la que se refiere a la que se refiere a la",0.6487550775635628,11.121744436230326,spa_Latn," Al igual que otros especialistas, es escéptico acerca de si la diabetes tiene cura y remarca que estos descubrimientos no son relevantes para quienes que ya padecen de diabetes de tipo 1.",0.6487550775635628,11.121744436230326,25.0,25.0,-0.049560546875
"Q: On Monday, Sara Danius, permanent secretary of the Nobel Committee for Literature at the Swedish Academy, publicly announced during a radio program on Sveriges Radio in Sweden the committee, unable to reach Bob Dylan directly about winning the 2016 Nobel Prize in Literature, had abandoned its efforts to reach him.
A:","On Monday, Sara Danius, permanent secretary of the Nobel Committee for Literature at the Swedish Academy, publicly announced during a radio program on Sveriges Radio in Sweden the committee, unable to reach Bob Dylan directly about winning the 2016 Nobel Prize in Literature, had abandoned its efforts to reach him.","El lunes, Sara Danius, secretaria permanente del Comité por el Nobel de Literatura de la Academia Sueca, declaró públicamente en un programa radiofónico de Sveriges, en Suecia, que, al no poder contactar directamente con Bob Dylan para comunicarle el premio en Literatura 2016, el comité había abandonado sus esfuerzos por comunicarse con él.","Ela, elas, elas, elas, elas, elas, elas, elas, elas, elas, elas, elas, elas, elas, elas, elas, elas, elas, elas, elas, elas, elas, elas, elas, elas, elas, elas, elas, elas, elas, elas, elas, elas, el",0.7563650056597327,7.355481616830066,krc_Cyrl,,,,25.0,24.75,-0.07373046875
"Q: Danius said, ""Right now we are doing nothing. I have called and sent emails to his closest collaborator and received very friendly replies. For now, that is certainly enough.""
A:","Danius said, ""Right now we are doing nothing. I have called and sent emails to his closest collaborator and received very friendly replies. For now, that is certainly enough.""","Danius declaró: «Actualmente no estamos haciendo nada. Llamé y envié correos electrónicos a su asistente más cercano y recibí contestaciones muy cordiales. Por el momento, eso es sin dudas suficiente».","Ela dijo, ""Ahora estamos haciendo nada. He aquí que llamamos y enviaron correos a su compañero más cercano y recibió respuestas muy amables. Ahora, eso es suficiente.""",13.398763646881767,39.79863863747404,spa_Latn," Danius declaró: «Actualmente no estamos haciendo nada. Llamé y envié correos electrónicos a su asistente más cercano y recibí contestaciones muy cordiales. Por el momento, eso es sin dudas suficiente».",13.398763646881767,39.79863863747404,10.1875,10.125,0.53515625
"Q: Previously, Ring's CEO, Jamie Siminoff, remarked the company started when his doorbell wasn't audible from his shop in his garage.
A:","Previously, Ring's CEO, Jamie Siminoff, remarked the company started when his doorbell wasn't audible from his shop in his garage.","Con anterioridad, el director ejecutivo de Ring, Jamie Siminoff, mencionó que la compañía había iniciado a raíz de que el timbre de su entrada no podía oírse desde la tienda que tenía montada en su garaje.","La, la, la, la, la, la, la, la, la, la, la, la, la, la, la, la, la, la, la, la, la, la, la, la, la, la, la, la, la, la, la, la, la, la, la, la, la, la, la, la, la, la, la, la, la, la, la, la, la, la,",0.5367712622457371,3.6202925271679716,krc_Cyrl,,,,25.0,19.25,-0.0771484375
"Q: He built a WiFi door bell, he said.
A:","He built a WiFi door bell, he said.",Él dijo que construyó un timbre wifi.,"Elaborar el hecho de que el hombre construyó un ""bien de Wi-Fi"" (el ""bien de Wi-Fi"" es un término que se refiere a un ""bien de Wi-Fi"" o ""bien de Wi-Fi"" en el contexto de la construcción de un ""bien de Wi-Fi"" o ""bien de Wi-Fi"" en el contexto de la construcción de un ""bien de Wi-Fi"" o ""bien de Wi-Fi"" en",1.465604655148342,17.57217695962622,spa_Latn, Él dijo que construyó un timbre wifi.,1.465604655148342,17.57217695962622,22.75,24.0,-0.021728515625
"Q: Siminoff said sales boosted after his 2013 appearance in a Shark Tank episode where the show panel declined funding the startup.
A:",Siminoff said sales boosted after his 2013 appearance in a Shark Tank episode where the show panel declined funding the startup.,"Siminoff declaró que las ventas se dispararon luego de su aparición en un episodio de Shark Tank en el año 2013, en el que el panel del programa televisivo se negó a financiar la puesta en marcha de la compañía.","Elisa Siminoff dijo que los ventas se beneficiaron después de su aparición en el 2013 en la serie Shark Tank, donde el panel de la serie Shark Tank decidió no aportar fondos al startup.",16.064729432433943,38.31392985370841,spa_Latn," Siminoff declaró que las ventas se dispararon luego de su aparición en un episodio de Shark Tank en el año 2013, en el que el panel del programa televisivo se negó a financiar la puesta en marcha de la compañía.",16.064729432433943,38.31392985370841,7.21875,6.6875,0.78515625
"Q: In late 2017, Siminoff appeared on shopping television channel QVC.
A:","In late 2017, Siminoff appeared on shopping television channel QVC.","Hacia fines del año 2017, Siminoff hizo una aparición en el canal de compras televisadas QVC.","Enfrentado, en 2017, apareció en la televisión de la venta de productos de la cadena QVC.",6.979197559089067,25.933487038054302,spa_Latn," Hacia fines del año 2017, Siminoff hizo una aparición en el canal de compras televisadas QVC.",6.979197559089067,25.933487038054302,14.1875,14.0,0.361328125
"Q: Ring also settled a lawsuit with competing security company, the ADT Corporation.
A:","Ring also settled a lawsuit with competing security company, the ADT Corporation.","Ring también llegó a un acuerdo en el litigio con la compañía de seguridad de la competencia, ADT Corporation.","Ela también se ha resuelto un caso de la compañía de seguridad ADT, la ADT Corporation.",24.257867329175667,47.465025191597086,spa_Latn," Ring también llegó a un acuerdo en el litigio con la compañía de seguridad de la competencia, ADT Corporation.",24.257867329175667,47.465025191597086,18.125,17.375,0.33984375
"Q: While one experimental vaccine appears able to reduce Ebola mortality, up until now, no drugs have been clearly demonstrated suitable for treating existing infection.
A:","While one experimental vaccine appears able to reduce Ebola mortality, up until now, no drugs have been clearly demonstrated suitable for treating existing infection.","Al día de hoy no se ha demostrado a ciencia cierta que algún fármaco sea adecuado para tratar la infección existente causada por ébola, aun cuando existe una vacuna experimental que pareciera ser capaz de disminuir la mortalidad causada por esa enfermedad.","Ela, mientras que una vacuna experimental ha demostrado que puede reducir la muerte de la enfermedad Ebola, hasta ahora, no se ha demostrado que los medicamentos existentes son adecuados para el tratamiento de la enfermedad existente.",14.358189149804657,38.160591474358256,spa_Latn," Al día de hoy no se ha demostrado a ciencia cierta que algún fármaco sea adecuado para tratar la infección existente causada por ébola, aun cuando existe una vacuna experimental que pareciera ser capaz de disminuir la mortalidad causada por esa enfermedad.",14.358189149804657,38.160591474358256,6.84375,7.3125,0.74609375
"Q: One antibody cocktail, ZMapp, initially showed promise in the field, but formal studies indicated it had less benefit than sought in preventing death.
A:","One antibody cocktail, ZMapp, initially showed promise in the field, but formal studies indicated it had less benefit than sought in preventing death.","Zmapp, un combinado de anticuerpos, tuvo un prometedor resultado de campo al principio, pero estudios los formales demostraron que era menos beneficioso de lo que se esperaba para prevenir la muerte.",La el el el el el el el el el el el el el el el el el el el el el el el el el el el el el el el el el el el el el el el el el el el el el el el el el el el el el el el el el el el el el el el el el el el el el el el el el el el el el el el el el el el el el el el el el el el el el el el el el el el,0.0,2.3552712142759153,vec_Latn," Un misiot de anticortpi, ZMapp, a l’iinissio ga mostrà bee robe nel canpo, ma studi formałi ga mostrà che el gaveva manco benefici de quanto se voea par prevegner ła mort.",0.35896057761679323,2.0842743757782625,25.0,21.75,-0.07373046875
"Q: In the PALM trial, ZMapp served as a control, meaning scientists used it as a baseline and compared the three other treatments to it.
A:","In the PALM trial, ZMapp served as a control, meaning scientists used it as a baseline and compared the three other treatments to it.","En el ensayo PALM, la función de Zmapp fue de control, es decir, que los científicos lo utilizaron como base y compararon con él los otros tres tratamientos.","Enfáctico, en el estudio de PALM, se utilizó como control, lo que significa que los científicos utilizaron el enfáctico como base y compararon los tres tratamientos a este, en el estudio de PALM, se utilizó como control, lo que significa que los científicos utilizaron el enfáctico como base y compararon los tres tratamientos a este, en el estudio de PALM, se utilizó como control, lo",8.466169433768842,42.64283807582592,spa_Latn," En el ensayo PALM, la función de Zmapp fue de control, es decir, que los científicos lo utilizaron como base y compararon con él los otros tres tratamientos.",8.466169433768842,42.64283807582592,25.0,25.0,-0.0035400390625
"Q: USA Gymnastics supports the United States Olympic Committee's letter and accepts the absolute need of the Olympic family to promote a safe environment for all of our athletes.
A:",USA Gymnastics supports the United States Olympic Committee's letter and accepts the absolute need of the Olympic family to promote a safe environment for all of our athletes.,USA Gymnastics respalda la nota del Comité Olímpico de los Estados Unidos y reconoce que resulta imperioso que la familia olímpica fomente un entorno seguro para todos nuestros deportistas.,"La, la, la, la, la, la, la, la, la, la, la, la, la, la, la, la, la, la, la, la, la, la, la, la, la, la, la, la, la, la, la, la, la, la, la, la, la, la, la, la, la, la, la, la, la, la, la, la, la, la,",0.426878472907377,2.67429312454876,krc_Cyrl,,,,25.0,22.0,-0.031982421875
