prompt,query,reference,generation_function_vector,bleu_function_vector,chrf_function_vector,function_vector_lang,reference_lang,bleu_function_vector_lang,chrf_function_vector_lang,metricx_qe_function_vector,metricx_function_vector,commet_function_vector
"Q: ""We now have 4-month-old mice that are non-diabetic that used to be diabetic,"" he added.
A:","""We now have 4-month-old mice that are non-diabetic that used to be diabetic,"" he added.","« Nous avons à présent des souris de 4 mois qui ne sont pas diabétiques alors qu'elles l'étaient auparavant », a-t-il ajouté.","""Nous avons maintenant 4 mois d'ours qui sont non-diabétiques qui étaient diabétiques auparavant.",9.286133267802722,37.649601946613174,fra_Latn," « Nous avons à présent des souris de 4 mois qui ne sont pas diabétiques alors qu'elles l'étaient auparavant », a-t-il ajouté.",9.286133267802722,37.649601946613174,10.75,14.5,0.1484375
"Q: Dr. Ehud Ur, professor of medicine at Dalhousie University in Halifax, Nova Scotia and chair of the clinical and scientific division of the Canadian Diabetes Association cautioned that the research is still in its early days.
A:","Dr. Ehud Ur, professor of medicine at Dalhousie University in Halifax, Nova Scotia and chair of the clinical and scientific division of the Canadian Diabetes Association cautioned that the research is still in its early days.","Le Dr Ehud Ur, professeur de médecine à l'Université Dalhousie de Halifax (Nouvelle-Écosse) et président de la division clinique et scientifique de l'Association canadienne du diabète, a averti que la recherche en était encore à ses débuts.","Dr. Ehud Ur, professeur de médecine à l’Université Dalhousie à Halifax, en Nouvelle-Écosse et président de la division clinique et scientifique du Canada Diabète, avertit que la recherche est encore en ses premiers temps.",44.84059086109322,65.0367694624893,fra_Latn," Le Dr Ehud Ur, professeur de médecine à l'Université Dalhousie de Halifax (Nouvelle-Écosse) et président de la division clinique et scientifique de l'Association canadienne du diabète, a averti que la recherche en était encore à ses débuts.",44.84059086109322,65.0367694624893,6.5,5.625,0.9453125
"Q: Like some other experts, he is skeptical about whether diabetes can be cured, noting that these findings have no relevance to people who already have Type 1 diabetes.
A:","Like some other experts, he is skeptical about whether diabetes can be cured, noting that these findings have no relevance to people who already have Type 1 diabetes.","À l'instar d'autres experts, il se montre sceptique quant à la possibilité de guérir le diabète, faisant remarquer que ces résultats ne sont pas applicables aux personnes qui souffrent déjà de diabète de type 1.","Comme d’autres experts, il est sceptique quant à la possibilité de guérir le diabète, notant que ces résultats n’ont aucun rapport avec les personnes qui ont déjà le diabète de type 1.",46.614421231232605,60.749785444471215,fra_Latn," À l'instar d'autres experts, il se montre sceptique quant à la possibilité de guérir le diabète, faisant remarquer que ces résultats ne sont pas applicables aux personnes qui souffrent déjà de diabète de type 1.",46.614421231232605,60.749785444471215,0.7421875,0.96875,1.0
"Q: On Monday, Sara Danius, permanent secretary of the Nobel Committee for Literature at the Swedish Academy, publicly announced during a radio program on Sveriges Radio in Sweden the committee, unable to reach Bob Dylan directly about winning the 2016 Nobel Prize in Literature, had abandoned its efforts to reach him.
A:","On Monday, Sara Danius, permanent secretary of the Nobel Committee for Literature at the Swedish Academy, publicly announced during a radio program on Sveriges Radio in Sweden the committee, unable to reach Bob Dylan directly about winning the 2016 Nobel Prize in Literature, had abandoned its efforts to reach him.","Lundi, lors d'une émission de radio sur Sveriges Radio, en Suède, Sara Danius, secrétaire permanente du Comité Nobel de Littérature de l'Académie Suédoise, a annoncé publiquement que le comité, incapable de joindre directement Bob Dylan au sujet du prix Nobel de littérature 2016, avait renoncé à le contacter.","Le Sénateur Danius, secrétaire permanente du Comité Nobel de la littérature, incapable de parvenir à Bob Dylan, secrétaire permanente du Comité Nobel de la littérature, incapable de parvenir à Bob Dylan, incapable de parvenir à Bob Dylan, incapable de parvenir à Bob Dylan, incapable de parvenir à Bob Dylan, incapable de parvenir à Bob Dylan, incapable de parvenir à Bob Dylan, incapable de parvenir à",15.573852035298223,35.983783384305255,fra_Latn," Lundi, lors d'une émission de radio sur Sveriges Radio, en Suède, Sara Danius, secrétaire permanente du Comité Nobel de Littérature de l'Académie Suédoise, a annoncé publiquement que le comité, incapable de joindre directement Bob Dylan au sujet du prix Nobel de littérature 2016, avait renoncé à le contacter.",15.573852035298223,35.983783384305255,25.0,25.0,-0.01904296875
"Q: Danius said, ""Right now we are doing nothing. I have called and sent emails to his closest collaborator and received very friendly replies. For now, that is certainly enough.""
A:","Danius said, ""Right now we are doing nothing. I have called and sent emails to his closest collaborator and received very friendly replies. For now, that is certainly enough.""","Danius a déclaré : « En ce moment, nous ne faisons rien. J'ai appelé et envoyé des courriels à son plus proche collaborateur et j'ai reçu des réponses très amicales. Pour l'instant, c'est certainement suffisant. »","Danius a dit, « Nous ne faisons rien. Je l'ai appelé et envoyé des courriers à son collègue le plus proche et j'ai reçu des courriers très amicaux. Pour le moment, cela suffit. Nous ne faisons pas. Je l'ai appelé et envoyé des courriers à son collègue le plus proche et j'ai reçu des courriers très amicaux. Pour le moment, cela suffit.",19.44179448122942,49.87241066559617,fra_Latn," Danius a déclaré : « En ce moment, nous ne faisons rien. J'ai appelé et envoyé des courriels à son plus proche collaborateur et j'ai reçu des réponses très amicales. Pour l'instant, c'est certainement suffisant. »",19.44179448122942,49.87241066559617,23.75,24.75,0.3828125
"Q: Previously, Ring's CEO, Jamie Siminoff, remarked the company started when his doorbell wasn't audible from his shop in his garage.
A:","Previously, Ring's CEO, Jamie Siminoff, remarked the company started when his doorbell wasn't audible from his shop in his garage.","Auparavant, le PDG de Ring, Jamie Siminoff, a fait remarquer qu'il a lancé l'entreprise lorsque la sonnette de sa porte d'entrée n'était pas audible depuis son magasin dans son garage.","Avant, il n'y avait pas de sonnette dans son garage, il n'était pas audible de son garage, il n'y avait pas de sonnette dans son garage, il n'y avait pas de sonnette dans son garage, il n'y avait pas de sonnette dans son garage, il n'y avait pas de sonnette dans son garage, il n'y avait pas de sonnette dans son garage, il n'y avait pas de sonnette dans son garage, il n'y avait",6.511301963322632,27.314492823835394,fra_Latn," Auparavant, le PDG de Ring, Jamie Siminoff, a fait remarquer qu'il a lancé l'entreprise lorsque la sonnette de sa porte d'entrée n'était pas audible depuis son magasin dans son garage.",6.511301963322632,27.314492823835394,24.25,25.0,-0.019287109375
"Q: He built a WiFi door bell, he said.
A:","He built a WiFi door bell, he said.",Il dit avoir conçu une sonnette de porte Wi-Fi.,"Il a construit un porte WiFi, il dit.",4.035011337465491,25.523202997264594,fra_Latn, Il dit avoir conçu une sonnette de porte Wi-Fi.,4.035011337465491,25.523202997264594,7.5625,7.96875,0.6796875
"Q: Siminoff said sales boosted after his 2013 appearance in a Shark Tank episode where the show panel declined funding the startup.
A:",Siminoff said sales boosted after his 2013 appearance in a Shark Tank episode where the show panel declined funding the startup.,M. Siminoff a déclaré que les ventes ont augmenté après son apparition en 2013 dans un épisode de Shark Tank où le panel de la série a refusé de financer la start-up.,"Siminoff dit qu’Il a augmenté les ventes après son apparition sur le Shark Tank, où le show panel a refusé de financer la startup.",26.296850069694248,52.54003469777771,fra_Latn, M. Siminoff a déclaré que les ventes ont augmenté après son apparition en 2013 dans un épisode de Shark Tank où le panel de la série a refusé de financer la start-up.,26.296850069694248,52.54003469777771,6.03125,7.0625,0.7109375
"Q: In late 2017, Siminoff appeared on shopping television channel QVC.
A:","In late 2017, Siminoff appeared on shopping television channel QVC.","Fin 2017, Siminoff est apparu sur la chaîne de télé-achat QVC.","En 2017, Siminoff a apparu sur le chaîne de télévision QVC.",34.8007986647201,60.81260829794227,fra_Latn," Fin 2017, Siminoff est apparu sur la chaîne de télé-achat QVC.",34.8007986647201,60.81260829794227,3.5,4.25,0.7421875
"Q: Ring also settled a lawsuit with competing security company, the ADT Corporation.
A:","Ring also settled a lawsuit with competing security company, the ADT Corporation.","Ring a également réglé un procès avec une entreprise de sécurité concurrente, l'ADT Corporation.","La Cour a également résolu une affaire de la Compagnie ADT, concurrente, la Compagnie ADT.",7.831957705977147,33.128892502520756,fra_Latn," Ring a également réglé un procès avec une entreprise de sécurité concurrente, l'ADT Corporation.",7.831957705977147,33.128892502520756,11.9375,14.0625,0.025634765625
