prompt,query,reference,generation_function_vector,bleu_function_vector,chrf_function_vector,function_vector_lang,reference_lang,bleu_function_vector_lang,chrf_function_vector_lang
"Q: ""We now have 4-month-old mice that are non-diabetic that used to be diabetic,"" he added.
A:","""We now have 4-month-old mice that are non-diabetic that used to be diabetic,"" he added.","""Agora temos ratos de 4 meses de idade que não são diabéticos e que antes eram diabéticos,""complementou.",""" nós agora já temos de cão de de ainda de cão de ainda de o ainda de de o ainda de de o ainda de de o de ainda de de o de a de o de o de a de o de o de a de o de o de a de o de o de a de o de o de a de o de o de a de o de o de a de o de o de a de o de o de a de o de o de a de o",0.5128542335751295,11.917435485968412,por_Latn," ""Agora temos ratos de 4 meses de idade que não são diabéticos e que antes eram diabéticos,""complementou.",0.5128542335751295,11.917435485968412
"Q: Dr. Ehud Ur, professor of medicine at Dalhousie University in Halifax, Nova Scotia and chair of the clinical and scientific division of the Canadian Diabetes Association cautioned that the research is still in its early days.
A:","Dr. Ehud Ur, professor of medicine at Dalhousie University in Halifax, Nova Scotia and chair of the clinical and scientific division of the Canadian Diabetes Association cautioned that the research is still in its early days.","O Médico Ehud Ur, um professor de medicina na Universidade de Dalhousie em Halifax, Nova Escócia, e presidente da divisão clínica e científica da Canadian Diabetes Association disse que o estudo ainda está dando seus primeiros passos.",o o ainda ainda ainda ainda ainda ainda ainda ainda ainda ainda ainda ainda ainda ainda ainda ainda ainda ainda ainda ainda ainda ainda ainda ainda ainda ainda ainda ainda ainda ainda ainda ainda ainda ainda ainda ainda ainda ainda ainda ainda ainda ainda ainda ainda ainda ainda ainda ainda ainda ainda ainda ainda ainda ainda ainda a ainda ainda ainda a ainda ainda a ainda a ainda a a ainda a a a a a a a a a a a a a a a a a a a a a a a a a a a a a,0.426878472907377,5.683100185345564,por_Latn," O Médico Ehud Ur, um professor de medicina na Universidade de Dalhousie em Halifax, Nova Escócia, e presidente da divisão clínica e científica da Canadian Diabetes Association disse que o estudo ainda está dando seus primeiros passos.",0.426878472907377,5.683100185345564
"Q: Like some other experts, he is skeptical about whether diabetes can be cured, noting that these findings have no relevance to people who already have Type 1 diabetes.
A:","Like some other experts, he is skeptical about whether diabetes can be cured, noting that these findings have no relevance to people who already have Type 1 diabetes.","Assim como alguns outros especialistas, ele é cético sobre a cura do diabetes, observando que essas descobertas não têm relevância às pessoas que já têm diabetes tipo 1.","Como é de ver, o a ver de a cão de de ver a a de o ver de a de o ver de a de o ver de a de o ver de a de o ver de a de o ver de a de o ver de a de o ver de a de o ver de a de o ver de a de o ver de a de o ver de a de o ver de a de o ver de a de o ver de a de o ver de a de o ver",0.4724186878758777,7.403122382506266,glg_Latn," Do mesmo xeito que outros expertos, amósase escéptico de que a diabetes teña cura e apunta que estes achados non son relevantes para as persoas que xa teñen diabetes de tipo 1.",0.5076469172229491,8.682758129690871
"Q: On Monday, Sara Danius, permanent secretary of the Nobel Committee for Literature at the Swedish Academy, publicly announced during a radio program on Sveriges Radio in Sweden the committee, unable to reach Bob Dylan directly about winning the 2016 Nobel Prize in Literature, had abandoned its efforts to reach him.
A:","On Monday, Sara Danius, permanent secretary of the Nobel Committee for Literature at the Swedish Academy, publicly announced during a radio program on Sveriges Radio in Sweden the committee, unable to reach Bob Dylan directly about winning the 2016 Nobel Prize in Literature, had abandoned its efforts to reach him.","Na segunda-feira, Sara Danius, secretária permanente do Comitê Nobel de Literatura da Academia Sueca, anunciou publicamente durante um programa de rádio na Rádio Sveriges na Suécia que o comitê, incapaz de entrar em contato com Bob Dylan diretamente sobre a conquista do Prêmio Nobel de Literatura de 2016, havia abandonado seus esforços para contactá-lo.",Sára de o o o o o o o o a a o o a o o o a o o a o o a o o a o o a o o a o o a o o a o o a o o a o o a a o o a o o a o o a a o o a o o a a o o a a o o a a o o a a o o a a o o a a o a a a a a a a a a a,0.4772646417760986,4.393792116122692,glg_Latn," O pasado luns, Sara Danius, a secretaria permanente do Comité do Nobel de Literatura da Academia Sueca, anunciou en público durante unha entrevista no programa de radio da cadea Sveriges Radio en Suecia que o comité, ao non lograr contactar directamente con Bob Dylan acerca do outorgamento do Premio Nobel de Literatura 2016, decidira abandonar os intentos de falar con el.",0.4772646417760986,4.564981245627195
"Q: Danius said, ""Right now we are doing nothing. I have called and sent emails to his closest collaborator and received very friendly replies. For now, that is certainly enough.""
A:","Danius said, ""Right now we are doing nothing. I have called and sent emails to his closest collaborator and received very friendly replies. For now, that is certainly enough.""","Danius disse: ""Neste momento não estamos fazendo nada. Tenho ligado e enviado e-mails para o seu colaborador mais próximo e tenho recebido repostas muito amigáveis. Por enquanto, isso certamente é o suficiente.""",Dácia ainda ainda ainda ainda a ainda a ainda a a a ainda a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a,0.0,3.532022508907072,lus_Latn," Danius-i chuan,""Tunah tak hi chuan engmah kan ti lem lo. Amah hnaih bertu a thawhrualpui ka call tawh a, email te ka thawn tawh a, chhanna tha tak pawh ka dawng. Tun atan chuan, chu chu a tawk rih e.""",0.5128542335751295,5.360603567125324
"Q: Previously, Ring's CEO, Jamie Siminoff, remarked the company started when his doorbell wasn't audible from his shop in his garage.
A:","Previously, Ring's CEO, Jamie Siminoff, remarked the company started when his doorbell wasn't audible from his shop in his garage.","Anteriormente, o CEO da Ring, Jamie Siminoff, comentou que a empresa surgiu quando sua campainha não podia ser ouvida de sua loja em sua garagem.",antes antes de o o de a o de a de o de a de o de a de o de a de o de a de o de a de o de a de o de a de o de a de o de a de o de a de o de a de o de a de o de a de o de a de o de a de o de a de o de a de o de a de o de a de o de a de o de a de o de a de o,0.4724186878758777,7.481986373332774,glg_Latn," Previamente, o director executivo de Ring, Jamie Siminoff, destacou que a empresa naceu cando non puido oír o timbre da porta desde o seu taller no garaxe.",0.5367712622457371,9.843272876865452
"Q: He built a WiFi door bell, he said.
A:","He built a WiFi door bell, he said.","Ele montou uma campainha sem fio, disse.",Ele constra uma fócão de a de de a de o de o de a de o de a de o de a de o de a de o de a de o de a de o de a de o de a de o de a de o de a de o de a de o de a de o de a de o de a de o de a de o de a de o de a de o de a de o de a de o de a de o de a de,0.4312572865610176,6.882453299454723,por_Latn," Ele montou uma campainha sem fio, disse.",0.4312572865610176,6.882453299454723
"Q: Siminoff said sales boosted after his 2013 appearance in a Shark Tank episode where the show panel declined funding the startup.
A:",Siminoff said sales boosted after his 2013 appearance in a Shark Tank episode where the show panel declined funding the startup.,"Siminoff afirmou que as vendas aumentaram após sua aparição de 2013 em um episódio do Shark Tank, no qual os jurados do programa recusaram o financiamento da startup.",Sá de fista de a fão de a fão de a de a de a de a de a de a de a de a de a de a de a de a de a de a de a de a de a de a de a de a de a de a de a de a de a de a de a de a de a de a de a de a de a de a de a de a de a de a de a de a de a de a de a de,0.36264270632120366,5.834818963047947,cat_Latn, Siminoff ha dit que les vendes es van disparar després de la seva aparició el 2013 en un episodi de Shark Tank on la direcció del programa va rebutjar finançar l'empresa emergent.,0.4312572865610176,6.197412899443997
"Q: In late 2017, Siminoff appeared on shopping television channel QVC.
A:","In late 2017, Siminoff appeared on shopping television channel QVC.","Siminoff foi exibido no canal de televisão de compras QVC, no final de 2017.",Fáquão em o f ver o f o f o o f a f o o o f a f o o o o f o o o f o o o f o o o o f o o o o f o o o o o f o o o o o o o o o o o o o o o o o o o o o o o o o o o o o o o o o o o o o o o o o o o o o o o o,0.36264270632120366,4.0365628324178315,por_Latn," Siminoff foi exibido no canal de televisão de compras QVC, no final de 2017.",0.36264270632120366,4.0365628324178315
"Q: Ring also settled a lawsuit with competing security company, the ADT Corporation.
A:","Ring also settled a lawsuit with competing security company, the ADT Corporation.","A Ring ganhou também uma causa judicial contra a empresa de segurança concorrente, a ADT Corporation.",A a aco de a a de a a de a a de a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a,0.5128542335751295,6.076982811431959,lus_Latn," Ring pawh chuan a el pui company, ADT Corporation tih chungah thubuai a siam a.",0.4772646417760986,4.009397943901183
