prompt,reference,generation_baseline,generation_function_vector,bleu_baseline,bleu_function_vector,chrf_baseline,chrf_function_vector
"Q: Pittman suggested that conditions wouldn't improve until sometime next week.
A:",ピットマン氏は、来週になるまで状況は改善しないだろうと示唆した。, Pittman suggested that conditions wouldn't improve until sometime next week., Pittman suggested that conditions wouldn't improve until sometime next week.,0.0,0.0,0.0,0.0
"Q: Each of these nomadic rampages or marches lasts for approximately 17 days.
A:",こうした遊牧段階での暴挙や進撃は、約17日間ずつ続きます。, 17 days each of these nomadic marches or rampages., The first march was from the city of Kadesh to the city of Kadesh.,0.0,0.0,1.3710198150085824,0.0
"Q: The different constructions have different capabilities, are sensitive to different wave-lengths and have differing degrees of acuity, also they require different processing to make sense of the input and different numbers to work optimally.
A:",構造が異なれば機能も異なり、感じ取る波長が異なり、視力の程度も異なります。また、それらの構造には入力信号を理解するためのさまざまな処理や機能に応じた個数が必要になります。," The different constructions have different capabilities, are sensitive to different wave-lengths and have differing degrees of acuity, also they require different processing to make sense of the input and different numbers to work optimally.<eos>"," The different constructions have different capabilities, are sensitive to different wave-lengths and have differing degrees of acuity, also they require different processing to make sense of the input and different numbers to work optimally.",0.0,0.0,0.0,0.0
"Q: The typhoon is estimated to be moving toward China at eleven kph.
A:",台風は時速11 kmの速さで中国に向かって進んでいると見られています。, The typhoon is estimated to be moving toward China at eleven kph., The typhoon is estimated to be moving toward China at eleven kph.,0.0,0.0,0.6578947368421051,0.6578947368421051
"Q: Massa is due to be out for at least the rest of the 2009 season.
A:",マッサは少なくとも2009年の残りのシーズンは欠場することになっている。, <strong>Massa</strong> is due to be out for at least the rest of the 2009 season., <strong>No</strong>.,0.0,0.0,3.469623830715004,0.0
"Q: One of strong points of Charlotte, North Carolina, is that it has an abundance of high-quality options for families.
A:",ノースカロライナ州シャーロットの魅力は、家族向けの択肢が豊富に揃っていてその質が高いことです。, 1. 家族の豊かさで知られるチャールストンの強みは、その豊かな選択肢が挙げられる。," Charlotte is a great place to raise a family. It has a wide range of activities and attractions for children of all ages. There are plenty of parks and playgrounds, museums and zoos, and even a water park. There are also plenty of restaurants and shops that cater to families.",2.036577672681062,0.0,7.888601846209353,0.0
"Q: This makes inexpensive zoom lenses hard to use in low-light conditions without a flash.
A:",そのため、安価なズームレンズはフラッシュを使わないと低照度の状態では使いづらくなります。, This makes inexpensive zoom lenses hard to use in low-light conditions without a flash., I have a 10-22mm lens and it is very good for low light. I have a 10-22mm lens and it is very good for low light.,0.0,0.0,0.0,0.0
"Q: Traditionally, the heir to the throne would go straight into the military after finishing school.
A:",伝統的に、王位継承者は学校卒業後にそのまま軍に入ります。," In the past, the heir to the throne would go straight into the military after finishing school.", The heir to the throne would go straight into the military after finishing school.,0.0,0.0,0.0,0.0
"Q: A cell is the smallest structural and functional unit of a living (things) organism.
A:",細胞とは生物の構造的機能的な最小単位です。, 细胞是生物体最小的结构和功能单位。, A cell is the smallest structural and functional unit of a living organism.,4.65910170176664,0.0,7.853041056166058,0.0
"Q: Lead researchers say this may bring early detection of cancer, tuberculosis, HIV and malaria to patients in low-income countries, where the survival rates for illnesses such as breast cancer can be half those of richer countries.
A:",主任研究者は、これは低所得国における患者の癌、結核、HIV、マラリアの早期発見につながる可能性があると述べます。こうした国では、乳がんなどの病気の生存率が豊かな国の半分になることもあるとされます。, 癌、結核、HIV、マラリアなどの早期発見に役立つと研究者たちは言っている。低所得国では、乳がんなどの病気は、先進国よりも生存率が半分になる。<eos>," The researchers say the technology could also be used to detect other diseases, such as diabetes, heart disease and stroke.",34.254462414012814,0.0,30.258375980979675,0.0
"Q: Germany code-named the attack “Operation Sealion”. Most of the British Army's heavy weapons and supplies had been lost when it evacuated from Dunkirk, so the army was fairly weak.
A:",ドイツはこの攻撃に「シーリオン作戦」という暗号名を付けました。イギリス軍の重火器や物資のほとんどは、ダンカークから避難したときに失われていたので、軍はかなり弱体でした。, 攻撃は「ソイルアン」と名付けられた。イギリス軍の重砲や物資は、ドックリンクから撤退したため、軍はかなり弱かった。<eos>, The British were not as strong as they thought they were. The Germans had a lot of heavy weapons and supplies. The British were not as strong as they thought they were.,14.36858513549724,0.0,19.411470277151217,0.0
"Q: These aren't very nimble so the trail has to take a long swerve around the Transantarctic Mountains to come onto the plateau.
A:",これらはあまり小回りがきかないので、自然歩道を通って高原に出ようとすると南極大陸の山々をぐるりと回らなければなりません。, These aren't very nimble so the trail has to take a long swerve around the Transantarctic Mountains to come onto the plateau., The Transantarctic Mountains are a mountain range in Antarctica. They are located in the southern part of the continent. They are part of the Antarctic Plate. The Transantarctic Mountains are a part of the Antarctic Plateau. The Transantarctic Mountains are a part of the Antarctic Plateau. The Transantarctic Mountains are a part of the Antarctic Plateau. The Transantarctic Mountains,0.0,0.0,0.0,0.0
"Q: There are infinite variations possible, but this remains what most people mean when they talk of ""going to Disney World"".
A:",無限のバリエーションがありますが、ほとんどの人にとって「ディズニーワールドに行く」ことを話題にしていることに変わりはないのです。, <strong>ディズニーランド</strong>は、無限の可能性が秘められているが、この言葉はディズニーランドを訪れる人々が最もよく言っている。, 1. To go to Disney World.,5.332544583175986,0.0,9.872201249059428,0.0
"Q: A World's Fair (commonly called World Exposition, or simply Expo) is large international festival of arts and sciences.
A:",世界博覧会（通称は万国博覧会、または単に万博）は、芸術と科学を展示する大規模な国際的祭典です。, 世界博覧会は、芸術や科学の国際的な祭典です。, The first World's Fair was held in London in 1851.,7.050762857609886,0.0,17.48003959484839,0.0
"Q: To Check the victim, you must first survey the scene to ensure your safety.
A:",被害者を保護するには、まず現場を調査して安全を確保しなければなりません。, 最初に被害者を調査し、安全を確保してください。," To check the victim, you must first survey the scene to ensure your safety.",8.27951003977077,0.0,20.027675356846853,0.0
"Q: Then, a few years later in 1639, an English astronomer named Jeremiah Horrocks observed a transit of Venus.
A:",そして数年後の1639年にイギリスの天文学者ジェレミア・ホロックスが金星の通過を観測しました。, 1639年、英天文学者ジェレミア・ホークスが、火星のトランジットを観測した。," The transit of Venus is a rare astronomical event in which the planet Venus passes in front of the sun. It occurs when Venus is at its closest point to the sun, and the sun's light is blocked by Venus. This event occurs about once every 100 years, and it is a great opportunity for astronomers to study Venus's atmosphere and surface.",32.61616607401835,0.0,29.88131009585173,0.1549426712116517
"Q: Nevertheless, there are many distinctive ways of drinking coffee around the world that are worth experiencing.
A:",しかし、世界各地には、体験してみる価値のある特徴的なコーヒーの飲み方がたくさんあります。, 確かに、世界中でコーヒーを飲む方法には、多くの特徴があります。," 1. The French way: French people are very fond of coffee, and they have their own unique way of drinking it. They usually pour the coffee into a cup and stir it with a spoon. They also like to add sugar and cream to the coffee.",5.12498251379492,0.0,16.216149354228232,0.0
"Q: During the last three decades, despite officially remaining a communist state, China has developed a market economy.
A:",この30年間に、中国は公式には共産主義国家のままであるにもかかわらず、市場経済を発展させてきました。, 中国在过去三十年里，尽管一直保持着共产主义制度，但却发展成为一个市场经济。, True,1.5732934811145336,0.0,2.718974653742884,0.0
"Q: Hopefully, most people will realise that their long term best option is to work together with others.
A:",うまくいけば、長期的な最善の選択肢は互いに協力し合うことだとほとんどの人が気づくでしょう。, 幸いなことに、ほとんどの人々は、他の人たちと協力して長期的に最善の選択肢を選ぶべきだと理解するだろう。," Yes, I think that is the best way to go.",5.237520761048587,0.0,21.603994478621143,0.0
"Q: Photons are even smaller than the stuff that makes up atoms!
A:",光子は原子を構成する物質よりもさらに微小な粒子です！, 粒子は原子よりもずっと小さい！," Yes, they are.",5.4752948205155585,0.0,13.015961778133933,0.0
"Q: They normally offer higher bandwidth and better quality of service. They are encrypted and thus harder to spy on.
A:",通常、これらはより高い帯域幅とより優れたサービス品質を提供します。そしてスパイを防止するために暗号化されます。, They normally offer higher bandwidth and better quality of service. They are encrypted and thus harder to spy on., They are encrypted and thus harder to spy on.,0.0,0.0,0.0,0.0
"Q: People with this type of thinking have logical thinking, are able to memorize patterns, solve problems and work on scientific tests.
A:",この種の人は論理的思考力に富み、パターンを記憶したり、問題を解決したり、科学的なテストに取り組んだりできます。, 思考型の人々は、論理的思考力があり、パターンを覚えることができ、問題を解くことができ、科学的なテストに取り組むことができます。, They are able to think logically and are able to solve problems. They are able to memorize patterns and are able to work on scientific tests.,26.064654620515448,0.0,35.446041992261875,0.0
"Q: Following the race, Keselowski remains the Drivers' Championship leader with 2,250 points.
A:","レース後もケセロウスキーが2,250ポイントを獲得してドライバーズチャンピオンシップのトップをキープしている。"," 2,250 points."," 2,250 points.",0.06528036073093087,0.06528036073093087,4.760703946685022,4.760703946685022
"Q: In general, staying in any foreign country for an extended period of time will require you to obtain a visa in advance.
A:",一般的に、どこであれ外国に長期滞在しようとする場合は、事前にビザを取得する必要があります。," In general, it is necessary to obtain a visa in advance when staying in a foreign country for an extended period of time."," Yes, you will need a visa to enter the country.",0.0,0.0,0.0,0.0
"Q: The city of Beijing in China will be the host city of the Olympic Winter Games in 2022, which will make it the first city to have hosted both the summer and winter Olympics.
A:",中国の北京市は2022年に冬季オリンピックの開催都市となる予定であり、夏季と冬季の両方のオリンピックを開催した初の都市となります。, 北京市将成为2022年冬季奥运会的主办城市，这将是首个同时举办夏季和冬季奥运会的城市。<eos>," Beijing is a city in China. It is the capital of the province of Hebei and the capital of the municipality of Beijing. It is located in the north of the country, on the northern bank of the Beijing-Tianjin-Hebei plain.",3.8856620103720525,0.0,7.75852123008404,0.0
"Q: The algae produces a neurotoxin that can disable nerves in both humans and fish.
A:",この藻は、人間と魚類の両方の神経に有害な神経毒を産生します。, The algae produces a neurotoxin that can disable nerves in both humans and fish., The algae produces a neurotoxin that can disable nerves in both humans and fish.,0.0,0.0,0.0,0.0
"Q: In the beginning of the war they mostly travelled on top of the sea, but as radar began developing and becoming more accurate the submarines were forced to go under water to avoid being seen.
A:",開戦当初は海上航行による移動が多かったものの、レーダーの発達や精度の向上に伴い、潜水艦は水面下に潜ることを余儀なくされました。," In the beginning of the war they mostly travelled on top of the sea, but as radar began developing and becoming more accurate the submarines were forced to go under water to avoid being seen.<eos>"," The first submarines were built in the 19th century, but they were not very effective. They were slow and difficult to control. The first successful submarine was the German U-boat, which was built in 1914. It was designed by the German engineer Karl von Reichenau. The U-boat was a very effective weapon, but it was",0.0,0.0,0.0,0.0
"Q: The temple of Artemis at Ephesus was destroyed on July 21, 356 BCE in an act of arson committed by Herostratus.
A:",エフェソスにあったアルテミス神殿は、紀元前356年7月21日にヘロストラトゥスによる放火で破壊されてしまいました。," <strong>The temple of Artemis at Ephesus was destroyed on July 21, 356 BCE in an act of arson committed by Herostratus.</strong><eos>"," The temple of Artemis at Ephesus was destroyed on July 21, 356 BCE in an act of arson committed by Herostratus.",0.9964194812460634,1.0399742782347783,1.9009069349643142,2.033177960948414
"Q: European Turkey (eastern Thrace or Rumelia in the Balkan peninsula) includes 3% of the country.
A:",ヨーロッパ側のトルコ（バルカン半島の東トラキアまたはルメリア）は国土の3%を占めています。, ヨーロッパのトルコ（東スラテニアやブルガリア半島）は、国全体の3%を占める。, The European Turkey is the eastern part of the Balkan peninsula. It is located in the eastern part of the Balkan peninsula. It is located in the eastern part of the Balkan peninsula. It is located in the eastern part of the Balkan peninsula. It is located in the eastern part of the Balkan peninsula. It is located in the eastern part of the Balkan peninsula. It is located,6.082962252606927,0.0,22.250173058295857,0.0
"Q: The concept was that all European nations had to seek to prevent one nation from becoming powerful, and thus national governments often changed their alliances in order to maintain the balance.
A:",そのコンセプトは、欧州では一国の強大化を防ぐために、どの国の政府もしばしば同盟関係を変えながらバランスを維持するというものでした。," The concept was that all European nations had to seek to prevent one nation from becoming powerful, and thus national governments often changed their alliances in order to maintain the balance.<eos>"," The concept was that all European nations had to seek to prevent one nation from becoming powerful, and thus national governments often changed their alliances in order to maintain the balance.",0.0,0.0,0.0,0.0
"Q: As well as a former Olympic and World champion, Saito was the All Japan Judo Federation training committee chairman at the time of his death.
A:",斎藤氏はオリンピック金メダリスト、世界チャンピオンであると同時に、亡くなる前は全日本柔道連盟の練習委員長を務めていました。, 彼は元オリンピック・世界チャンピオンであり、また、全日本柔道連盟のトレーニング委員会会長であった。<eos>," Saito was a former Olympic and World champion, and the All Japan Judo Federation training committee chairman at the time of his death.",20.91375626621603,0.0,27.44493638918345,0.0
"Q: Another famous Greek is a mathematician Pythagoras, mostly known for his famous theorem about relations of the sides of right triangles.
A:",もう1人の有名なギリシャ人は数学者ピタゴラスで、主に直角三角形の辺の関係についての有名な定理を発見したことで知られています。,  Pythagoras is a famous Greek mathematician. He is known for his theorem about the relationship of the sides of right triangles.," Pythagoras was born in Samos, a Greek island in the Aegean Sea. He was a student of the philosopher Plato. He was a student of the philosopher Pythagoras. He was a student of the philosopher Pythagoras. He was a student of the philosopher Pythagoras. He was a student of the philosopher Pythagoras. He was a student of the philosopher Pythagoras. He was a student of the",0.0,0.0,0.0,0.0
"Q: RSPCA New South Wales chief inspector David O'Shannessy told the ABC that surveillance and inspections of abattoirs should be commonplace in Australia.
A:",RSPCAニューサウスウェールズ州のデビッド・オシャネシー主任検査官は、オーストラリアでは屠殺場の監視と検査を実施して当然だとABCに語りました。, 獣愛保護協会ニュース・サウスウェールズ州の最高検査官デイブ・オスナンシはABCに、屠殺場監視と検査は、オーストラリアで当たり前であることを言った。<eos>, The RSPCA New South Wales chief inspector David O'Shannessy told the ABC that surveillance and inspections of abattoirs should be commonplace in Australia.,14.978640318926917,3.41534453116433,28.823278185249297,3.5782565241023883
"Q: Vautier's achievements outside of directing include a hunger strike in 1973 against what he viewed as political censorship.
A:",監督業以外でヴォーティエの業績としては、1973年に政治的検閲に反対してハンガーストライキを実施したことが挙げられます。, Vautier's achievements outside of directing include a hunger strike in 1973 against what he viewed as political censorship., 1973,0.0,0.0,2.095159307570961,4.194076882278053
"Q: Fire captain Scott Kouns said, ""It was a hot day in the Santa Clara with temperatures in the 90s.
A:",消防隊のスコット・クーンズ隊長は「当日サンタクララでは気温が90度を超える猛暑日でした。," 火事のキャプテンスコット・コンズは、""90度を超える暑い日だった。"," The fire captain said, ""It was a hot day in the Santa Clara with temperatures in the 90s.",5.442888708897435,0.0,18.7478562025252,0.8699848593864299
"Q: The failure of the second sentence, which proposes to ban same-sex civil unions, could possibly open the door for civil unions in the future.
A:",同性結婚を禁止する法案の第二文の破綻は、将来的に市民婚の扉を開く可能性があります。, 婚外性交罪の禁止は、将来の同性婚の認可を可能にする可能性を秘めている。, The failure of the second sentence could possibly open the door for civil unions in the future.,5.015423640187982,0.0,12.732330363856128,0.0
"Q: His name is still unknown to authorities, although they do know he is a member of the Uighur ethnic group.
A:",当局は彼がウイグル族の一員であることを突きとめたものの、まだ名前までは把握していません。, 彼の名前はまだ当局に知られていないが、彼がウイグル族のメンバーであることは知られている。," The Uighur are a Turkic-speaking people who live in the Xinjiang region of China. They are a minority group in China, and their language is not recognized by the Chinese government.",19.140784181480438,0.0,21.809811410532582,0.0
