prompt,query,reference,generation_function_vector,bleu_function_vector,chrf_function_vector,function_vector_lang,reference_lang,bleu_function_vector_lang,chrf_function_vector_lang,metricx_qe_function_vector,metricx_function_vector
"Q: ""We now have 4-month-old mice that are non-diabetic that used to be diabetic,"" he added.
A:","""We now have 4-month-old mice that are non-diabetic that used to be diabetic,"" he added.","""Теперь у нас есть четырёхмесячные мыши, у которых больше нет диабета"", — добавил он.","""Теперь мы имеем 4-летние мухи, которые не болеют, и раньше болели, - добавил он.",16.460024863157834,31.56154214961485,rus_Cyrl," ""Теперь у нас есть четырёхмесячные мыши, у которых больше нет диабета"", — добавил он.",16.460024863157834,31.56154214961485,21.375,21.875
"Q: Dr. Ehud Ur, professor of medicine at Dalhousie University in Halifax, Nova Scotia and chair of the clinical and scientific division of the Canadian Diabetes Association cautioned that the research is still in its early days.
A:","Dr. Ehud Ur, professor of medicine at Dalhousie University in Halifax, Nova Scotia and chair of the clinical and scientific division of the Canadian Diabetes Association cautioned that the research is still in its early days.","Согласно предупреждению доктора Эхуда Ура (Ehud Ur), профессора медицины в Университете Дэлхаузи в Галифаксе (Новая Шотландия) и председателя клинико-научного отдела Канадской диабетической ассоциации, исследования все еще находятся на начальной стадии.","Dr. Ehud Ur, профессор по медицина в Далмаз, в котором находится, и членка кафедры клинической и научной дисциплины в Далмаз, в котором находится, и членка кафедры клинической и научной дисциплины в Далмаз, в котором находится, и членка кафедры клинической и научной дис",1.601988523936953,21.99106528352318,rus_Cyrl," Согласно предупреждению доктора Эхуда Ура (Ehud Ur), профессора медицины в Университете Дэлхаузи в Галифаксе (Новая Шотландия) и председателя клинико-научного отдела Канадской диабетической ассоциации, исследования все еще находятся на начальной стадии.",1.601988523936953,21.99106528352318,24.625,24.5
"Q: Like some other experts, he is skeptical about whether diabetes can be cured, noting that these findings have no relevance to people who already have Type 1 diabetes.
A:","Like some other experts, he is skeptical about whether diabetes can be cured, noting that these findings have no relevance to people who already have Type 1 diabetes.","Как и некоторые другие эксперты, он сомневается, что диабет излечим, отмечая, что эти открытия не относятся к людям, у которых уже развился диабет 1 типа.","Как, как, как, как, как, как, как, как, как, как, как, как, как, как, как, как, как, как, как, как, как, как, как, как, как, как, как, как, как, как, как, как, как, как, как, как, как, как, как, как, как, как, как, как, как, как, как, как, как, как,",0.5618036648822435,3.698752854498911,krc_Cyrl,,,,23.25,15.1875
"Q: On Monday, Sara Danius, permanent secretary of the Nobel Committee for Literature at the Swedish Academy, publicly announced during a radio program on Sveriges Radio in Sweden the committee, unable to reach Bob Dylan directly about winning the 2016 Nobel Prize in Literature, had abandoned its efforts to reach him.
A:","On Monday, Sara Danius, permanent secretary of the Nobel Committee for Literature at the Swedish Academy, publicly announced during a radio program on Sveriges Radio in Sweden the committee, unable to reach Bob Dylan directly about winning the 2016 Nobel Prize in Literature, had abandoned its efforts to reach him.","В понедельник Сара Даниус, постоянный секретарь Нобелевского комитета по литературе при Шведской Академии, публично заявила во время передачи на шведской радиостанции Sveriges о том, что комитет, которому не удалось связаться с Бобом Диланом напрямую и сообщить ему, что он выиграл Нобелевскую премию по литературе за 2016 год, прекращает попытки выйти с ним на связь.","На Мерку, когда Серафина Даниус, директор посредством которого ведется работа по посредством которой ведется работа по посредством которой ведется работа по посредством которой ведется работа по посредством которой ведется работа по посредством которой ведется работа по посредством которой ведется работа по посредством которой вед",1.3484856809100418,15.171445354145973,rus_Cyrl," В понедельник Сара Даниус, постоянный секретарь Нобелевского комитета по литературе при Шведской Академии, публично заявила во время передачи на шведской радиостанции Sveriges о том, что комитет, которому не удалось связаться с Бобом Диланом напрямую и сообщить ему, что он выиграл Нобелевскую премию по литературе за 2016 год, прекращает попытки выйти с ним на связь.",1.3484856809100418,15.171445354145973,25.0,25.0
"Q: Danius said, ""Right now we are doing nothing. I have called and sent emails to his closest collaborator and received very friendly replies. For now, that is certainly enough.""
A:","Danius said, ""Right now we are doing nothing. I have called and sent emails to his closest collaborator and received very friendly replies. For now, that is certainly enough.""","Даниус заявил: ""Сейчас мы ничего не делаем. Я звонил и отправлял электронные письма его ближайшему сотруднику и получал очень дружелюбные ответы. На данный момент этого, конечно, достаточно"".","Даниус сказал, что сейчас ничего не делается. Мы не делаем ничего. Мы отправили письма и отправили письма, и все равно, что это, это достаточно.",5.58050008676519,28.479316801752063,rus_Cyrl," Даниус заявил: ""Сейчас мы ничего не делаем. Я звонил и отправлял электронные письма его ближайшему сотруднику и получал очень дружелюбные ответы. На данный момент этого, конечно, достаточно"".",5.58050008676519,28.479316801752063,19.0,16.625
"Q: Previously, Ring's CEO, Jamie Siminoff, remarked the company started when his doorbell wasn't audible from his shop in his garage.
A:","Previously, Ring's CEO, Jamie Siminoff, remarked the company started when his doorbell wasn't audible from his shop in his garage.","Ранее генеральный директор Ring Джейми Симинофф отметил, что эта компания началась с того, что он не слышал дверного звонка в мастерской своего гаража.","В прошлой, когда его дверь не звонит, когда его дверь не звонит, когда его дверь не звонит, когда его дверь не звонит, когда его дверь не звонит, когда его дверь не звонит, когда его дверь не звонит, когда его дверь не звонит, когда его дверь не",0.6289930247960802,11.87548631333708,rus_Cyrl," Ранее генеральный директор Ring Джейми Симинофф отметил, что эта компания началась с того, что он не слышал дверного звонка в мастерской своего гаража.",0.6289930247960802,11.87548631333708,25.0,25.0
"Q: He built a WiFi door bell, he said.
A:","He built a WiFi door bell, he said.","Он сказал, что создал дверной звонок, работающий от WiFi.","Он построил WiFi-дом, говоря, что он построил WiFi-дом, говоря, что он построил WiFi-дом, говоря, что он построил WiFi-дом, говоря, что он построил WiFi-дом, говоря, что он построил WiFi-дом, говоря, что он построил WiFi-дом, говоря, что он построил WiFi-дом,",1.177797638428802,10.34834248042429,rus_Cyrl," Он сказал, что создал дверной звонок, работающий от WiFi.",1.177797638428802,10.34834248042429,24.875,25.0
"Q: Siminoff said sales boosted after his 2013 appearance in a Shark Tank episode where the show panel declined funding the startup.
A:",Siminoff said sales boosted after his 2013 appearance in a Shark Tank episode where the show panel declined funding the startup.,"Симинофф сказал, что продажи выросли после его появления в выпуске шоу ""Shark Tank"" в 2013 году, где члены жюри отказались финансировать его стартап.","В 2013, когда он появился в эпизода ""Все оно, что было в 2013, когда он появился в эпизода ""Все оно, что было в 2013, когда он появился в эпизода ""Все оно, что было в 2013, когда он появился в эпизода ""Все оно, что было",1.3201729255191414,15.093018051673832,rus_Cyrl," Симинофф сказал, что продажи выросли после его появления в выпуске шоу ""Shark Tank"" в 2013 году, где члены жюри отказались финансировать его стартап.",1.3201729255191414,15.093018051673832,25.0,25.0
"Q: In late 2017, Siminoff appeared on shopping television channel QVC.
A:","In late 2017, Siminoff appeared on shopping television channel QVC.",В конце 2017 года Симинофф появился на торговом телеканале QVC.,"В конце 2017 года Siminoff появился на телевизор, который появился в конце 2017 года Siminoff появился на телевизор, который появился в конце 2017 года Siminoff появился на телевизор, который появился в конце 2017 года Siminoff появился на телевизор, который появился",5.122557155402256,29.144106620355714,rus_Cyrl, В конце 2017 года Симинофф появился на торговом телеканале QVC.,5.122557155402256,29.144106620355714,25.0,25.0
"Q: Ring also settled a lawsuit with competing security company, the ADT Corporation.
A:","Ring also settled a lawsuit with competing security company, the ADT Corporation.","Кроме того, Ring урегулировала судебный процесс с конкурентами, охранной фирмой ADT Corporation.","Ring также установил дело с противопоставленный компания, ADT Corporation.",10.027499559730032,28.81140743426471,rus_Cyrl," Кроме того, Ring урегулировала судебный процесс с конкурентами, охранной фирмой ADT Corporation.",10.027499559730032,28.81140743426471,16.375,17.875
