prompt,query,reference,generation_function_vector,bleu_function_vector,chrf_function_vector,function_vector_lang,reference_lang,bleu_function_vector_lang,chrf_function_vector_lang,metricx_qe_function_vector,metricx_function_vector
"Q: ""We now have 4-month-old mice that are non-diabetic that used to be diabetic,"" he added.
A:","""We now have 4-month-old mice that are non-diabetic that used to be diabetic,"" he added.",「我々が飼っている生後4か月のマウスはかつて糖尿病でしたが現在は糖尿病ではない、」と彼は付け加えました。,4ヶ月齢のミサイルの子どもの脳に、糖尿病の病気の子どもがいます。,1.9939356160552943,4.489917857335101,jpn_Jpan, 「我々が飼っている生後4か月のマウスはかつて糖尿病でしたが現在は糖尿病ではない、」と彼は付け加えました。,1.9939356160552943,4.489917857335101,23.375,23.625
"Q: Dr. Ehud Ur, professor of medicine at Dalhousie University in Halifax, Nova Scotia and chair of the clinical and scientific division of the Canadian Diabetes Association cautioned that the research is still in its early days.
A:","Dr. Ehud Ur, professor of medicine at Dalhousie University in Halifax, Nova Scotia and chair of the clinical and scientific division of the Canadian Diabetes Association cautioned that the research is still in its early days.",ノバスコシア州ハリファックスにあるダルハウジー大学医学部教授でカナダ糖尿病協会の臨床・科学部門の責任者を務めるエフード・ウル博士は、この研究はまだ初期段階にあるとして注意を促しました。,糖尿病の教授であるデ・エウエド・ウエブ、ダース・ウエブの臨床研究はまだ初期段階である。この研究はまだ初期段階である。デ・エウエド・ウエブの臨床研究はまだ初期段階である。デ・エウエド・ウエブの臨床研究はまだ初期段階である。デ・エウエド・ウエブの臨床研究はまだ初期段階である。デ・エウ,4.784049605869867,13.259479035923984,yue_Hant, 位於新斯科舍省哈利法克斯的達爾豪西大學醫學教授、加拿大糖尿病協會臨床與科學部門主席埃胡德·烏爾醫生警告，這項研究仍處於早期階段。,0.6425994823525032,3.6237299108965844,21.875,23.625
"Q: Like some other experts, he is skeptical about whether diabetes can be cured, noting that these findings have no relevance to people who already have Type 1 diabetes.
A:","Like some other experts, he is skeptical about whether diabetes can be cured, noting that these findings have no relevance to people who already have Type 1 diabetes.",他の専門家たちと同様に、彼は糖尿病を完治できるかどうかについては懐疑的であり、これらの調査結果はすでにI型糖尿病を患っている人々には何の関連性もないことを指摘しています。,医師は、糖尿病の可能性は、医師の立場から、糖尿病の可能性は、以前の医師よりも低い。これらの結果は、糖尿病の可能性は、以前の医師よりも低い。,1.569967295565848,7.382954993931837,yue_Hant, 和其他專家一樣，他對能否治愈​​糖尿病抱懷疑態度，並指出該等發現與1型糖尿病患者並不相關。,1.4780822562194806,4.06361067227546,20.25,19.875
"Q: On Monday, Sara Danius, permanent secretary of the Nobel Committee for Literature at the Swedish Academy, publicly announced during a radio program on Sveriges Radio in Sweden the committee, unable to reach Bob Dylan directly about winning the 2016 Nobel Prize in Literature, had abandoned its efforts to reach him.
A:","On Monday, Sara Danius, permanent secretary of the Nobel Committee for Literature at the Swedish Academy, publicly announced during a radio program on Sveriges Radio in Sweden the committee, unable to reach Bob Dylan directly about winning the 2016 Nobel Prize in Literature, had abandoned its efforts to reach him.",スウェーデンアカデミーのノーベル文学委員会の常任幹事であるサラ・ダニウス氏は月曜日、スウェーデンの公共放送ラジオの番組の中で、同委員会が2016年のノーベル文学賞受賞についてボブ・ディラン氏と直接連絡を取れなかったため、同氏と連絡を取ることを諦めたことを公に発表しました。,2016年ノーベル賞文学賞賞賞賞賞賞賞賞賞賞賞賞賞賞賞賞賞賞賞賞賞賞賞賞賞賞賞賞賞賞賞賞賞賞賞賞賞賞賞賞賞賞賞賞賞賞賞賞賞賞賞賞賞賞賞賞賞賞賞賞賞賞賞賞賞賞賞賞賞賞賞賞賞賞賞賞賞賞賞賞賞賞賞賞賞賞賞賞賞賞,1.0582751294460173,3.5678727045582197,zho_Hans, 周一，瑞典学院诺贝尔文学委员会常务秘书萨拉·丹尼尔斯在瑞典广播电台的一档节目中向公众宣布，委员会因无法直接联系到鲍勃·迪伦，通知他获得了 2016 年诺贝尔文学奖，已经放弃了与他联系的尝试。,0.44494988135165836,2.746741536954997,24.75,23.5
"Q: Danius said, ""Right now we are doing nothing. I have called and sent emails to his closest collaborator and received very friendly replies. For now, that is certainly enough.""
A:","Danius said, ""Right now we are doing nothing. I have called and sent emails to his closest collaborator and received very friendly replies. For now, that is certainly enough.""",ダニアスは「今は何もしていない。彼の親しい協力者に電話をかけたり、メールを送ったりしたが、非常に友好的な返事が返ってきた。今のところは、確かにそれで十分だ。」と語った。,2019年、2019年、2019年、2019年、2019年、2019年、2019年、2019年、2019年、2019年、2019年、2019年、2019年、2019年、2019年、2019年、201,0.9798555761147508,0.49261083743842354,uzn_Latn," Danius ""Biz hozirda hech nima qilmayapmiz. Men uning yaqin hamkoriga qo'ng'iroq qildim hamda elektron xatlar yubordim va do'stona javoblar oldim. Hozircha, shuning o'zi yetarli"", dedi.",0.0,0.0,22.625,25.0
"Q: Previously, Ring's CEO, Jamie Siminoff, remarked the company started when his doorbell wasn't audible from his shop in his garage.
A:","Previously, Ring's CEO, Jamie Siminoff, remarked the company started when his doorbell wasn't audible from his shop in his garage.",RingのCEOであるジェイミー・スミノフは以前に、玄関の呼び出し音がガレージにある自分店から聞こえなかったことから事業を始めたと述べました。,Ring CEO、Jamie Siminoffは、そのドアの前に、彼のショップのドアは、彼の家のドアは、彼の店は、彼の店は、彼の店は、彼の店は、彼の店は、彼の店は、彼の店は、彼の店は、彼の店は、彼の店は、彼の店は、彼の店は、彼の店は、彼の店は、彼の店は、彼の店は、彼の店は、彼の店は、彼の店は、,0.4975432277870903,4.364716323470795,yue_Hant, 此前，Ring 的行政總裁Jamie Siminoff 表示公司創立的源由是從他車庫的店中聽不到門鈴。,3.447080597956223,14.346566818556973,19.75,19.875
"Q: He built a WiFi door bell, he said.
A:","He built a WiFi door bell, he said.",彼はWi-Fiで鳴るドアベルを作ったそうです。,彼は、ドアノブを建てる。,4.4959869933858485,6.250897406063248,eng_Latn," He built a WiFi door bell, he said.",0.0,0.0,14.625,16.625
"Q: Siminoff said sales boosted after his 2013 appearance in a Shark Tank episode where the show panel declined funding the startup.
A:",Siminoff said sales boosted after his 2013 appearance in a Shark Tank episode where the show panel declined funding the startup.,シミノフ氏は、2013年にシャークタンクのエピソードに出演した後、番組委員会が資金提供を辞退した後に売上が急激に伸びたと述べています。,2013のSharkの冒頭で、そのパネルのセッションで、このショーのセッションで、このショーのセッションで、このショーのセッションで、このショーのセッションで、このショーのセッションで、このショーのセッションで、このショーのセッションで、このショーのセッションで、このショーのセッションで、このショーのセッションで、このショーのセッションで、このショーのセ,0.4917943403626452,2.9011868568009103,jpn_Jpan, シミノフ氏は、2013年にシャークタンクのエピソードに出演した後、番組委員会が資金提供を辞退した後に売上が急激に伸びたと述べています。,0.4917943403626452,2.9011868568009103,20.75,22.875
"Q: In late 2017, Siminoff appeared on shopping television channel QVC.
A:","In late 2017, Siminoff appeared on shopping television channel QVC.",2017年後半にシミノフ氏はテレビショッピング「QVC」に出演しました。,2017年、SIMinoffは、ショッピングテレビチャンネルQVCで登場しました。,6.609199691337808,25.64361694656177,jpn_Jpan, 2017年後半にシミノフ氏はテレビショッピング「QVC」に出演しました。,6.609199691337808,25.64361694656177,4.84375,7.375
"Q: Ring also settled a lawsuit with competing security company, the ADT Corporation.
A:","Ring also settled a lawsuit with competing security company, the ADT Corporation.",Ringはまた、競合するセキュリティ企業であるADTとの訴訟で和解しました。,Ringは、同社が、同社が、ADT Corporationの合弁会社、ADT Corporationの合弁会社、ADT Corporationの合弁会社、ADT Corporationの合弁会社、ADT Corporationの合弁会社、ADT Corporationの合弁会社、ADT Corporationの合弁会社、ADT Corporationの合弁会社、ADT Corporationの合弁会社、ADT Corporationの合弁会社、ADT Corporationの合弁会社、AD,0.8714537418417588,4.47774844285082,yue_Hant, Ring 還與競爭對手ADT Corporation 保安公司達成了和解。,1.465604655148342,13.670140789020472,18.0,19.125
