prompt,reference,generation_baseline,generation_function_vector,bleu_baseline,bleu_function_vector,chrf_baseline,chrf_function_vector,function_vector_lang,bleu_function_vector_lang,chrf_function_vector_lang
"Q: Pittman suggested that conditions wouldn't improve until sometime next week.
A:", Pittman sugeriu que as condições não melhorariam até a próxima semana., Pittman disse que as condições não melhorariam até amanhã., Pittman suggested that conditions wouldn't improve until sometime next week.,49.722145183405296,5.412989186545265,62.969859434089045,22.10893642984908,eng_Latn,100.00000000000004,100.0
"Q: Each of these nomadic rampages or marches lasts for approximately 17 days.
A:", Cada uma dessas manifestações ou marchas nômades dura aproximadamente 17 dias., Cada uma dessas marchas ou incursões nomadas dura aproximadamente 17 dias., The nomadic rampages or marches last for approximately 17 days.,39.846811316275854,3.0165524927300758,68.98025361881604,19.663880451908074,eng_Latn,63.160377007081394,76.8590913503254
"Q: The different constructions have different capabilities, are sensitive to different wave-lengths and have differing degrees of acuity, also they require different processing to make sense of the input and different numbers to work optimally.
A:"," As diferentes construções têm diferentes capacidades, são sensíveis a comprimentos de onda diferentes e possuem diferentes níveis de acuidade, além disso, elas necessitam de um processamento diferente para dar sentido à entrada e diferentes números para funcionar de forma otimizada."," The different constructions have different capabilities, are sensitive to different wave-lengths and have differing degrees of acuity, also they require different processing to make sense of the input and different numbers to work optimally.<eos>"," The different constructions have different capabilities, are sensitive to different wave-lengths and have differing degrees of acuity, also they require different processing to make sense of the input and different numbers to work optimally.",0.9104586586450287,0.9521182729607781,21.023131187403227,21.191795782051486,eng_Latn,100.00000000000004,100.0
"Q: The typhoon is estimated to be moving toward China at eleven kph.
A:", Estima-se que o tufão esteja se movendo em direção à China numa velocidade de 11 quilômetros por hora., O tufão está estimado a se mover em direção a China a 11 km/h., The typhoon is estimated to be moving toward China at eleven kph.,6.958079613552151,1.465394732871374,29.07804482943882,14.067704643565937,eng_Latn,100.00000000000004,100.0
"Q: Massa is due to be out for at least the rest of the 2009 season.
A:"," Massa deverá ficar de fora até, pelo menos, o resto da temporada de 2009.", Massa is expected to miss the rest of the 2009 season., Massa is due to be out for at least the rest of the 2009 season.,2.426532257432171,2.445593937240363,17.567960042840642,18.895051455215583,eng_Latn,100.00000000000004,100.0
"Q: One of strong points of Charlotte, North Carolina, is that it has an abundance of high-quality options for families.
A:"," Um dos pontos fortes de Charlotte, na Carolina do Norte, é que tem uma abundância de opções de alta qualidade para famílias."," Uma das fortes pontas de Charlotte, no norte da Carolina do Norte, é que tem uma abundância de opções de alta qualidade para famílias."," Charlotte, North Carolina, is a great place to raise a family. It has a wide range of high-quality options for families, from parks and playgrounds to museums and art galleries. There are also plenty of activities for children, such as zoos and aquariums.",68.13943375905717,1.5201746165198808,85.46606296192708,24.11833166331754,eng_Latn,17.544329551393414,51.89772270667448
"Q: This makes inexpensive zoom lenses hard to use in low-light conditions without a flash.
A:", Isso faz com que lentes de zoom baratas sejam mais difíceis de usar em baixas condições de luz ambiente sem usar o flash., This makes inexpensive zoom lenses hard to use in low-light conditions without a flash., This makes inexpensive zoom lenses hard to use in low-light conditions without a flash.,3.5382005657859437,3.5382005657859437,15.981971304569868,15.981971304569868,eng_Latn,100.00000000000004,100.0
"Q: Traditionally, the heir to the throne would go straight into the military after finishing school.
A:"," Tradicionalmente, o herdeiro do trono iria direto para o exército depois de concluir a escola."," No, he would go to the military academy.", The heir to the throne would go straight into the military after finishing school.,1.6395955393726067,2.0451230968510004,7.477775061025749,12.048084392027654,eng_Latn,75.19760309383663,84.34179627341314
"Q: A cell is the smallest structural and functional unit of a living (things) organism.
A:", Uma célula é a menor unidade estrutural e funcional de um organismo (ser) vivo., Uma célula é a menor unidade estrutural e funcional de um organismo vivo., A cell is the smallest structural and functional unit of a living organism.,77.80372465653272,2.392598022685055,88.63787694015443,23.814095224274777,eng_Latn,72.14103859635675,86.4595428458876
"Q: Lead researchers say this may bring early detection of cancer, tuberculosis, HIV and malaria to patients in low-income countries, where the survival rates for illnesses such as breast cancer can be half those of richer countries.
A:"," Os principais pesquisadores dizem que isso pode levar ao diagnóstico precoce de câncer, tuberculose, HIV e malária em pacientes em países de baixa renda, onde expectativas de sobrevivência para doenças como o câncer de mama podem chegar à metade em comparação às expectativas de sobrevivência de países mais ricos."," Os pesquisadores dizem que isso pode trazer o diagnóstico precoce de câncer, tuberculose, HIV e malária para pacientes em países em desenvolvimento, onde as taxas de sobrevivência para doenças como o câncer podem ser metade das taxas encontradas em países mais ricos.<eos>"," The researchers say the technology could also be used to detect other diseases, such as diabetes, heart disease and stroke.",50.367081597663194,0.2574241564208433,61.474137545023545,8.948481103928042,eng_Latn,1.854211475860071,21.77883410217141
"Q: Germany code-named the attack “Operation Sealion”. Most of the British Army's heavy weapons and supplies had been lost when it evacuated from Dunkirk, so the army was fairly weak.
A:"," A Alemanha se referiu ao ataque como “Operação Sealion”. Grande parte das armas pesadas e dos suprimentos do Exército Britânico foram dados como perdidos quando eles precisaram evacuar de Dunquerque, por isso o exército estava bem fraco."," A: Operation Sealion was the code name for the German invasion of Great Britain. Most of the British Army's heavy weapons and supplies had been lost when it evacuated from Dunkirk, so the army was fairly weak.<eos>", The British Army was not as strong as it was in 1940. The British Army was not as strong as it was in 1940. The British Army was not as strong as it was in 1940. The British Army was not as strong as it was in 1940. The British Army was not as strong,2.718094634574229,0.0,16.84474399257705,8.219331519533748,eng_Latn,1.5721123719257613,16.256117463941074
