prompt,query,reference,generation_baseline,bleu_baseline,chrf_baseline
"Q: It can save money over buying new maps for a GPS, or a standalone GPS device or renting one from a car rental company.
A: Ele pode economizar dinheiro comprando novos mapas para um GPS, ou um dispositivo GPS autônomo, ou alugando um de uma locadora de veículos.

Q: As the cars ahead of Alonso went in for fuel under the safety car, he moved up the pack to take victory.
A: A medida que os carros à frente de Alonso pararam para reabastecer aproveitando o safety car, ele avançou no pelotão para ganhar.

Q: Born in Hong Kong, Ma studied at New York University and Harvard Law School and once held an American permanent resident ""green card"".
A: Nascido em Hong Kong, Ma estudou na Universidade de Nova Iorque e na Escola de Direito de Harvard, e já teve um visto ""green card"" de residente permanente nos Estados Unidos.

Q: Two thirds of Venezuelans who work do so in the service sector, nearly a quarter work in industry and a fifth work in agriculture.
A: Dois terços dos venezuelanos que trabalham são do setor de serviços, quase um quarto na indústria e um quinto na agricultura.

Q: He emailed students at the local university and received an overwhelming number of offers for free accommodation.
A: Ele enviou um e-mail aos estudantes da universidade local e recebeu um número enorme de ofertas de acomodação gratuita.

Q: ""We now have 4-month-old mice that are non-diabetic that used to be diabetic,"" he added.
A:"," ""We now have 4-month-old mice that are non-diabetic that used to be diabetic,"" he added."," ""Agora temos ratos de 4 meses de idade que não são diabéticos e que antes eram diabéticos,""complementou.","""Estamos agora com 4 meses de ratos que não são diabéticos que eram diabéticos"", acrescentou.",31.314506750524714,52.151830659176746
"Q: These requirements may often depend on what countries a traveller has visited or intends to visit.
A: Essas condições geralmente podem depender de quais países um viajante visitou ou pretende visitar.

Q: As far as we know, there is only one planetary body that displays more dynamism than Titan, and its name is Earth,"" added Stofan.
A: Até onde sabemos, há apenas um corpo planetário que se mostra mais dinâmico do que Titã, e é chamado de Terra"", acrescentou Stofan.

Q: A change was made this legislative session when the second sentence was deleted first by the House of Representatives and then was passed in a similar form by the Senate Monday.
A: Uma mudança foi feita nesta sessão legislativa quando o segundo trecho foi removido, primeiramente pela Câmara dos Deputados, e depois aprovada de forma similar pelo Senado, na segunda-feira.

Q: A visit to the site can be conveniently combined with a boat trip to the lake.
A: Uma visita ao local pode ser convenientemente combinada com um passeio de barco até o lago.

Q: Cells are so basic and critical to the study of life, in fact, that they are often referred to as ""the building blocks of life"".
A: Células são tão básicas e críticas para o estudo da vida que chegam a ser, frequentemente, chamadas de ""pedras fundamentais da vida.""

Q: Dr. Ehud Ur, professor of medicine at Dalhousie University in Halifax, Nova Scotia and chair of the clinical and scientific division of the Canadian Diabetes Association cautioned that the research is still in its early days.
A:"," Dr. Ehud Ur, professor of medicine at Dalhousie University in Halifax, Nova Scotia and chair of the clinical and scientific division of the Canadian Diabetes Association cautioned that the research is still in its early days."," O Médico Ehud Ur, um professor de medicina na Universidade de Dalhousie em Halifax, Nova Escócia, e presidente da divisão clínica e científica da Canadian Diabetes Association disse que o estudo ainda está dando seus primeiros passos.","Dr. Ehud Ur, professor de medicina na Universidade Dalhousie em Halifax, Nova Escócia e presidente da divisão clínica e científica da Associação Canadense de Diabetes, alertou que o estudo ainda está em seus primeiros dias.",54.54833901759835,73.60835045975703
"Q: This fully feathered, warm blooded bird of prey was believed to have walked upright on two legs with claws like the Velociraptor.
A: Se acreditava que esta ave de rapina de sangue quente, completamente emplumada, andava reta em cima de duas pernas com garras como um Velociraptor.

Q: The Cook Islands do not have any cities but are composed of 15 different islands. The main ones are Rarotonga and Aitutaki.
A: As Ilhas Cook não têm nenhuma cidade, mas são compostas por 15 ilhas diferentes. As principais são Rarotonga e Aitutaki.

Q: While you may hear the word used by Greenlandic Natives, its use should be avoided by foreigners.
A: Embora você possa ouvir a palavra usada por nativos da Groenlândia, seu uso deve ser evitado por estrangeiros.

Q: The number of users of the Yahoo! and Microsoft services combined will rival the number of AOL's customers.
A: O número de usuários do Yahoo! e dos serviços da Microsoft combinados, irão concorrer com o número de clientes da AOL.

Q: The chimpanzee's hand and foot are similar in size and length, reflecting the hand's use for bearing weight in knuckle walking.
A: A mão e o pé do chimpanzé são semelhantes em tamanho e comprimento, refletindo o uso da mão para sustentar o peso ao caminhar com os nós dos dedos.

Q: Like some other experts, he is skeptical about whether diabetes can be cured, noting that these findings have no relevance to people who already have Type 1 diabetes.
A:"," Like some other experts, he is skeptical about whether diabetes can be cured, noting that these findings have no relevance to people who already have Type 1 diabetes."," Assim como alguns outros especialistas, ele é cético sobre a cura do diabetes, observando que essas descobertas não têm relevância às pessoas que já têm diabetes tipo 1.","Como outros especialistas, ele é cético sobre se a diabetes pode ser curada, notando que esses achados não têm relevância para as pessoas que já têm diabetes tipo 1.",45.72676861795249,67.26625789573606
"Q: But in other parts of the world, where the bacteriological fauna are new to you, you're far more likely to run into problems.
A: Mas em outras partes do mundo, onde a fauna bacteriológica é nova para você, é bem mais provável que você encontre problemas.

Q: The concept was that all European nations had to seek to prevent one nation from becoming powerful, and thus national governments often changed their alliances in order to maintain the balance.
A: O conceito era que todas as nações europeias deveriam evitar que uma nação se tornasse poderosa e, portanto, os governos nacionais costumavam trocar suas alianças com o objetivo de manter o equilíbrio.

Q: General James Ewing would take 700 militia across the river at Trenton Ferry, seize the bridge over the Assunpink Creek and prevent any enemy troops from escaping.
A: O general James Erwin levaria 700 tropas até o outro lado do rio em Trenton Ferry, dominaria a ponte acima do Assunpink Creek e impossibilitaria que tropas inimigas fugissem.

Q: Its existence is known only because of its effects on the expansion of the universe.
A: Sua existência é conhecida apenas devido aos seus efeitos na expansão do universo.

Q: Two thirds of Venezuelans who work do so in the service sector, nearly a quarter work in industry and a fifth work in agriculture.
A: Dois terços dos venezuelanos que trabalham são do setor de serviços, quase um quarto na indústria e um quinto na agricultura.

Q: On Monday, Sara Danius, permanent secretary of the Nobel Committee for Literature at the Swedish Academy, publicly announced during a radio program on Sveriges Radio in Sweden the committee, unable to reach Bob Dylan directly about winning the 2016 Nobel Prize in Literature, had abandoned its efforts to reach him.
A:"," On Monday, Sara Danius, permanent secretary of the Nobel Committee for Literature at the Swedish Academy, publicly announced during a radio program on Sveriges Radio in Sweden the committee, unable to reach Bob Dylan directly about winning the 2016 Nobel Prize in Literature, had abandoned its efforts to reach him."," Na segunda-feira, Sara Danius, secretária permanente do Comitê Nobel de Literatura da Academia Sueca, anunciou publicamente durante um programa de rádio na Rádio Sveriges na Suécia que o comitê, incapaz de entrar em contato com Bob Dylan diretamente sobre a conquista do Prêmio Nobel de Literatura de 2016, havia abandonado seus esforços para contactá-lo.","No dia 23 de janeiro, Sara Danius, secretária permanente do Nobel Committee for Literature na Academia Sueca, anunciou durante um programa de rádio na Sveriges Radio em Suécia, que o comitê, incapaz de alcançar Bob Dylan diretamente, abandonou suas tentativas de alcançá-lo.",36.39184426236591,52.516556984584476
"Q: Fewer than a thousand cases have ever been reported in humans, but some of them have been fatal.
A: Menos de mil casos foram relatados em humanos, mas alguns deles foram fatais.

Q: The first economic reforms were made under the leadership of Deng Xiaoping.
A: As primeiras reformas econômicas foram feitas sob a liderança de Deng Xiaoping.

Q: There's a tiny cave near the top that must be passed through, it is quite low and a rather tight squeeze.
A: É preciso atravessar uma pequena caverna no topo. Ela é bem baixa e estreita para se enfiar.

Q: Each show would also provide recommendations for books that children should look for when they went to their library.
A: Cada programa também fornece recomendações de livros que as crianças devem procurar ao irem à biblioteca.

Q: Also, in warmer climates bacteria both grow more quickly and survive longer outside the body.
A: Além disso, em climas mais quentes, as bactérias crescem com mais rapidez e sobrevivem por mais tempo fora do corpo.

Q: Danius said, ""Right now we are doing nothing. I have called and sent emails to his closest collaborator and received very friendly replies. For now, that is certainly enough.""
A:"," Danius said, ""Right now we are doing nothing. I have called and sent emails to his closest collaborator and received very friendly replies. For now, that is certainly enough."""," Danius disse: ""Neste momento não estamos fazendo nada. Tenho ligado e enviado e-mails para o seu colaborador mais próximo e tenho recebido repostas muito amigáveis. Por enquanto, isso certamente é o suficiente.""","Danius disse, ""Agora estamos fazendo nada. Tive chamado e enviado e-mails para o colaborador mais próximo de ele e recebi respostas muito amigáveis. Por agora, isso é o suficiente.""",43.3422487092023,62.24976285542901
"Q: There is a surcharge for having more than 2 passengers, so this option might be more expensive than necessary.
A: Há uma cobrança extra para mais que 2 passageiros, então esta opção pode ser mais cara do que o necessário.

Q: Italy's main goals were African countries. To capture those countries, they would need to have a troop launching pad, so as troops could sail across the Mediterranean Sea and invade Africa.
A: Os principais objetivos da Itália eram os países africanos. Para capturá-los, eles precisariam ter uma plataforma de lançamento de tropas, de modo que pudessem cruzar o Mar Mediterrâneo e invadir a África.

Q: According to the story, his motivation was fame at any cost. The Ephesians, outraged, announced that Herostratus' name never be recorded.
A: Segundo a história, sua motivação era a fama, a qualquer custo. Os efésios, revoltados, declararam que o nome de Heróstrato nunca seria gravado.

Q: You are guaranteed to get wet if you cross the bridge or walk along the trails winding near the Falls.
A: Você certamente irá se molhar caso cruze a ponte ou caminhe pelas trilhas nas proximidades das cachoeiras.

Q: Interactive design requires that you re-assess your assumptions about media production and learn to think in a non-linear ways.
A: O design interativo propõe que você reavalie suas suposições sobre a produção de mídia e reflita de maneira não linear.

Q: Previously, Ring's CEO, Jamie Siminoff, remarked the company started when his doorbell wasn't audible from his shop in his garage.
A:"," Previously, Ring's CEO, Jamie Siminoff, remarked the company started when his doorbell wasn't audible from his shop in his garage."," Anteriormente, o CEO da Ring, Jamie Siminoff, comentou que a empresa surgiu quando sua campainha não podia ser ouvida de sua loja em sua garagem.","Anteriormente, o CEO da Ring, Jamie Siminoff, comentou que o seu negócio começou quando o seu portão de entrada não era audível de seu estúdio em sua garagem.",45.61280909807232,58.71735660766285
"Q: Also, in warmer climates bacteria both grow more quickly and survive longer outside the body.
A: Além disso, em climas mais quentes, as bactérias crescem com mais rapidez e sobrevivem por mais tempo fora do corpo.

Q: These events normally last anywhere between three and six months, and are held on sites no smaller than 50 hectares.
A: Estes eventos costumam duram de três até seis meses e são feitos em lugares com 50 hectares, no mínimo.

Q: The Angkor Pass is needed to enter the temple so do not forget to bring your passport along when heading to Tonle Sap.
A: O Angkor Pass é necessário para entrar no templo, então não se esqueça de trazer seu passaporte quando for para Tonle Sap.

Q: Some boots have studs and there is studded add-on equipment for slippery conditions, suitable for most shoes and boots, for the heels or heels and sole.
A: Algumas botas têm grampos e existe um acessório com grampos para condições escorregadias, adequado para a maioria dos sapatos e botas, tanto para o salto, como o salto e a sola.

Q: Avalanches are not an abnormality; steep slopes can hold only so much slow, and the excess volumes will come down as avalanches.
A: Avalanches não são anormais; encostas íngremes conseguem conter apenas até certo ponto, sendo que o volume excedente cairá como avalanches.

Q: He built a WiFi door bell, he said.
A:"," He built a WiFi door bell, he said."," Ele montou uma campainha sem fio, disse.","Ele construiu um aparelho WiFi de porta, ele disse.",7.347053125977879,26.200838259887572
"Q: King Sejong was the fourth king of the Joseon Dynasty and is one of the most highly regarded.
A: O rei Sejongue foi o quarto rei da Dinastia Joseon e é um dos mais estimados.

Q: The most common cause for accidents in winter is slippery roads, pavements (sidewalks) and especially steps.
A: A causa mais comum de acidentes no inverno são estradas escorregadias, calçadas (calçadas) e, principalmente, escadas.

Q: maybe you'll discover a simple beverage that you can make for breakfast when you're back to your daily routine.
A: talvez você descubra uma bebida simples que você possa fazer no café da manhã, quando retornar à sua rotina diária.

Q: For example, if you were to see someone breaking a car window, you would probably assume he was trying to steal a stranger’s car.
A: Por exemplo, se você visse alguém quebrando a janela de um carro, provavelmente acharia que ele estivesse tentando roubar o veículo de um estranho.

Q: Day hiking involves distances of less than a mile up to longer distances that can be covered in a single day.
A: Caminhadas ao dia vão desde distâncias de menos de um quilômetro até distâncias que podem ser completadas em um só dia.

Q: Siminoff said sales boosted after his 2013 appearance in a Shark Tank episode where the show panel declined funding the startup.
A:", Siminoff said sales boosted after his 2013 appearance in a Shark Tank episode where the show panel declined funding the startup.," Siminoff afirmou que as vendas aumentaram após sua aparição de 2013 em um episódio do Shark Tank, no qual os jurados do programa recusaram o financiamento da startup.",Siminoff disse que as vendas foram estimuladas após sua participação no episódio da série Shark Tank em que o show panel decidiu não financiar o startup.,11.252830969683172,40.49834102442104
"Q: Over the centuries, people have carefully built terraces on the rugged, steep landscape right up to the cliffs that overlook the sea.
A: Através dos séculos, na paisagem enrugada e clivosa, terraços têm sido construídos, com cuidado, pelas pessoas, indo até os despenhadeiros com vista para o oceano.

Q: Personal VPN (virtual private network) providers are an excellent way of circumventing both political censorship and commercial IP-geofiltering.
A: Provedores de VPN (rede privada virtual) pessoal são uma excelente forma de contornar a censura política e a filtragem geográfica de IP comercial.

Q: Many governments require visitors entering, or residents leaving, their countries to be vaccinated for a range of diseases.
A: Muitos países pedem que os viajantes que entram ou saiam de seus países tenham sido vacinados contra uma alcance bem diverso de doenças.

Q: This makes inexpensive zoom lenses hard to use in low-light conditions without a flash.
A: Isso faz com que lentes de zoom baratas sejam mais difíceis de usar em baixas condições de luz ambiente sem usar o flash.

Q: During the summer, also watch out for the Nordic mosquitoes. Although they do not transmit any diseases, they can be irritating.
A: Durante o verão, preste atenção também aos mosquitos nórdicos. Embora não transmitam doenças, eles podem ser irritantes.

Q: In late 2017, Siminoff appeared on shopping television channel QVC.
A:"," In late 2017, Siminoff appeared on shopping television channel QVC."," Siminoff foi exibido no canal de televisão de compras QVC, no final de 2017.","Em 2017, Siminoff apareceu na televisão de compras de QVC.",24.013997285235583,42.43038137413103
"Q: Former Massachusetts governor Mitt Romney won the Florida Republican Party presidential primary election on Tuesday with over 46 percent of the vote.
A: Mitt Romney, que foi governador de Massachusetts, foi o vencedor das eleições primárias do Partido Republicano terça-feira, na Flórida, com mais de 46 por cento dos votos.

Q: This authentic community is located in Howe Sound just off Vancouver, and is easily accessed via scheduled water taxis departing Granville Island in downtown Vancouver.
A: Essa comunidade autêntica pode ser encontrada em Howe Sound, na proximidade de Vancouver, e tem acesso facilitado por meio de táxis aquáticos agendados que saem de Granville Island, no centro de Vancouver.

Q: The hostel's guests were mostly citizens of the United Arab Emirates.
A: A maioria dos hóspedes da pousada eram cidadãos dos Emirados Árabes Unidos.

Q: These events normally last anywhere between three and six months, and are held on sites no smaller than 50 hectares.
A: Estes eventos costumam duram de três até seis meses e são feitos em lugares com 50 hectares, no mínimo.

Q: Thus, a backcountry permit for any start date in May becomes available on 1 Jan.
A: Portanto, uma licença de paisagem para qualquer data de início em maio estará disponível em 1° de janeiro.

Q: Ring also settled a lawsuit with competing security company, the ADT Corporation.
A:"," Ring also settled a lawsuit with competing security company, the ADT Corporation."," A Ring ganhou também uma causa judicial contra a empresa de segurança concorrente, a ADT Corporation.",A Ring também resolveu um caso de litígio com a companhia de segurança ADT.,6.98196173677709,30.948747501536804
