prompt,query,reference,generation_baseline,bleu_baseline,chrf_baseline,metricx_qe_baseline,metricx_baseline,commet_baseline
"Q: ハンギを使って伝統的な蒸し焼き料理を作ることもよくあります。
A: The hangi is often used to cook a traditional roast style dinner.

Q: 2回目の進入から着陸しようとしていた約10分前に姿を消しました。
A: About ten minutes before it was due to land from its second approach it disapeared.

Q: 多くの建物は見た目に美しく、高い建物からの眺めや位置に工夫を凝らした窓からの眺めは、見る者を魅了する美しさがあります。
A: Many buildings are quite beautiful to look at and the view from a tall building or from a cleverly-positioned window can be a beauty to behold.

Q: ビザの要件や申請にかかる費用は国ごとに異なり、また出身国にも左右されます。
A: Visa requirements and costs vary from nation to nation and are affected by the country you come from.

Q: 以来、中国の経済規模は90倍にまで成長を遂げました。
A: Since then, China's economic size has grown by 90 times.

Q: 「我々が飼っている生後4か月のマウスはかつて糖尿病でしたが現在は糖尿病ではない、」と彼は付け加えました。
A:", 「我々が飼っている生後4か月のマウスはかつて糖尿病でしたが現在は糖尿病ではない、」と彼は付け加えました。," ""We now have 4-month-old mice that are non-diabetic that used to be diabetic,"" he added.","""We have mice that were diabetic when they were four months old but are now not diabetic,"" he added.",27.91382960526615,53.234666378880725,1.421875,1.625,0.94921875
"Q: 水のように流れ、水のように透明です。
A: ""It's going to behave like water. It's transparent just the way water is.

Q: ローガランドやアグデルでは、通常は「ヘイ」と呼ばれ、ヒースで覆われることの多い森林のない湿地帯を意味しています。
A: In Rogaland and Agder they are usually called ""hei"" meaning a treeless moorland often covered in heather.

Q: この墓の素晴らしい宝物は、もはやその中にはなく、カイロのエジプト博物館に移されています。
A: The fabulous riches of the tomb are no longer in it, but have been removed to the Egyptian Museum in Cairo.

Q: 信者は、神の現実・神性または神に関わる直接体験、直観、または洞察を追求します。
A: The believer seeks a direct experience, intuition, or insight into divine reality/the deity or dieties.

Q: 翻訳エンジンは劇的に向上しており、今では多くの場合、かなり適切な翻訳を提供するように（そして、わけのわからない文になることは非常に少なく）なりましたが、それでもまだまったくの誤訳もあるので少し注意が必要です。
A: The translation engines have improved dramatically, and now often give more or less correct translations (and more seldom gibberish), but some care is due, as they still may have gotten it all wrong.

Q: ノバスコシア州ハリファックスにあるダルハウジー大学医学部教授でカナダ糖尿病協会の臨床・科学部門の責任者を務めるエフード・ウル博士は、この研究はまだ初期段階にあるとして注意を促しました。
A:", ノバスコシア州ハリファックスにあるダルハウジー大学医学部教授でカナダ糖尿病協会の臨床・科学部門の責任者を務めるエフード・ウル博士は、この研究はまだ初期段階にあるとして注意を促しました。," Dr. Ehud Ur, professor of medicine at Dalhousie University in Halifax, Nova Scotia and chair of the clinical and scientific division of the Canadian Diabetes Association cautioned that the research is still in its early days.","Dr. Fudulah Ul, a professor at the Dalhousie University School of Medicine in Halifax, Canada, who is responsible for the Clinical and Scientific Department of the Canadian Diabetes Association, has called the study in question at the early stage of development.",20.894030962833362,49.307250345661785,4.4375,5.4375,0.5546875
"Q: 現在のベルギー領の一部は過去にルクセンブルク領でしたが、1830年代のベルギー革命後にベルギー領になりました。
A: Present-day parts of Belgium were part of Luxembourg in the past but became Belgian after the 1830s Belgian Revolution.

Q: 冬には北米で最高のスキーを楽しみ、夏には本格的なマウンテンバイクに乗ってみましょう。
A: In the winter, enjoy some of the best skiing in North America, and in the summer try some authentic mountain biking.

Q: そのため、テレビに映る映像すべての上下左右の境界線がカットされていました。
A: For that reason, everything you see on the TV had the borders cut, top, bottom and sides.

Q: 軍隊アリの群れは隊列を組んで移動し、巣の作り方も異なります。
A: Army ant colonies march and nest in different phases as well.

Q: 見た目はいくつもの部屋のようでした。彼は死んだ細胞を観察した最初の人でした。
A: They looked like rooms. He was the first person to observe dead cells

Q: 他の専門家たちと同様に、彼は糖尿病を完治できるかどうかについては懐疑的であり、これらの調査結果はすでにI型糖尿病を患っている人々には何の関連性もないことを指摘しています。
A:", 他の専門家たちと同様に、彼は糖尿病を完治できるかどうかについては懐疑的であり、これらの調査結果はすでにI型糖尿病を患っている人々には何の関連性もないことを指摘しています。," Like some other experts, he is skeptical about whether diabetes can be cured, noting that these findings have no relevance to people who already have Type 1 diabetes.","Like other experts, he was skeptical about whether or not he could cure diabetes, and the results of these studies already pointed out that they had no relevance to people with type 1 diabetes.",25.459984607886707,58.26899390234076,1.4375,3.546875,0.828125
"Q: ヨーロッパ側のトルコ（バルカン半島の東トラキアまたはルメリア）は国土の3%を占めています。
A: European Turkey (eastern Thrace or Rumelia in the Balkan peninsula) includes 3% of the country.

Q: その250年後にギネスは年間売上100億ユーロ（147億米ドル）を上回る世界的なビジネスへの成長を遂げました。
A: 250 years later, Guinness has grown to a global business that turns over 10 billion euros (US$14.7 billion) every year.

Q: 世界の多くの地域では、手を振ることは「こんにちは」を示す友好的なジェスチャーです。
A: In many parts of the world, waving is a friendly gesture, indicating ""hello.""

Q: 全長100メートルの船は、いつもどおりに肥料の貨物を積み込む途中だったため、当初、関係者は船から荷物が落下するのではないかと心配していました。
A: The 100-metre ship was en route to pick up its usual fertiliser cargo and initially officials feared the vessel could spill a load.

Q: 実際には、人を騙してもっと料金を払わなければならないと思い込ませる方法のようです。
A: It seems actually to be more a way of tricking people into believing they have to pay more.

Q: スウェーデンアカデミーのノーベル文学委員会の常任幹事であるサラ・ダニウス氏は月曜日、スウェーデンの公共放送ラジオの番組の中で、同委員会が2016年のノーベル文学賞受賞についてボブ・ディラン氏と直接連絡を取れなかったため、同氏と連絡を取ることを諦めたことを公に発表しました。
A:", スウェーデンアカデミーのノーベル文学委員会の常任幹事であるサラ・ダニウス氏は月曜日、スウェーデンの公共放送ラジオの番組の中で、同委員会が2016年のノーベル文学賞受賞についてボブ・ディラン氏と直接連絡を取れなかったため、同氏と連絡を取ることを諦めたことを公に発表しました。," On Monday, Sara Danius, permanent secretary of the Nobel Committee for Literature at the Swedish Academy, publicly announced during a radio program on Sveriges Radio in Sweden the committee, unable to reach Bob Dylan directly about winning the 2016 Nobel Prize in Literature, had abandoned its efforts to reach him.","The permanent chairman of the Swedish Academy's Nobel Literature Committee, Sara Danius, announced on Monday that she had given up trying to contact Bob Dylan directly about the Nobel Literature Prize in 2016 after the committee had failed to reach him.",20.082321436561013,49.45628192595031,3.71875,4.3125,0.640625
"Q: AUのアルバート・ムシャンガ貿易産業コミッショナーは、ベナンが参加すると発表しました。
A: AU trade and industry commissioner Albert Muchanga announced Benin was to join.

Q: 「私たちの知る限り、タイタンよりもダイナミズムを発揮する惑星は1つだけで、その名は地球です」とストファン氏は付け加えました。
A: As far as we know, there is only one planetary body that displays more dynamism than Titan, and its name is Earth,"" added Stofan.

Q: この藻は、人間と魚類の両方の神経に有害な神経毒を産生します。
A: The algae produces a neurotoxin that can disable nerves in both humans and fish.

Q: 多くの場合、PSTN通話を受けるためのグローバル番号を別途購入する必要があります。番号の入手場所は電話をかけてくる相手によって変わります。
A: Often, you have to buy a global number separately that allows PSTN phones to call you. Where the number is from makes a difference for people calling you.

Q: 被害者に近づきながら被害者の位置と無意識の危険信号を察知する必要があります。
A: You need to notice the victim's position as you approach him or her and any automatic red flags.

Q: ダニアスは「今は何もしていない。彼の親しい協力者に電話をかけたり、メールを送ったりしたが、非常に友好的な返事が返ってきた。今のところは、確かにそれで十分だ。」と語った。
A:", ダニアスは「今は何もしていない。彼の親しい協力者に電話をかけたり、メールを送ったりしたが、非常に友好的な返事が返ってきた。今のところは、確かにそれで十分だ。」と語った。," Danius said, ""Right now we are doing nothing. I have called and sent emails to his closest collaborator and received very friendly replies. For now, that is certainly enough.""","Dania said, ""I'm doing nothing right now. I called my close collaborators and sent them emails, but they responded very friendly. So far, it's enough for me.""",7.039372171487217,42.69645132633962,5.5,6.125,0.58984375
"Q: 時間的に余裕のない観光客は、他の場所で過ごした方が良いでしょう。
A: Visitors with limited time would be best to spend their time elsewhere.

Q: 幸いにも私は被害に遭いませんでしたが、人々が窓を割って外に出ようとしているという不気味な光景を目にしました。
A: ""Luckily nothing happened to me, but I saw a macabre scene, as people tried to break windows in order to get out.

Q: 2回目の進入から着陸しようとしていた約10分前に姿を消しました。
A: About ten minutes before it was due to land from its second approach it disapeared.

Q: 留学先の入国管理局のほか、教育機関にも詳細な要件を確認しておきましょう。
A: Check with the institution, as well as the immigration department for the country you wish to study in for detailed requirements.

Q: 11時20分になると、警察は抗議する権利と交通量のバランスを弁える必要があると告げて、抗議者たちに歩道に戻るように求めました。
A: At 11:20, the police asked the protesters to move back on to the pavement, stating that they needed to balance the right to protest with the traffic building up.

Q: RingのCEOであるジェイミー・スミノフは以前に、玄関の呼び出し音がガレージにある自分店から聞こえなかったことから事業を始めたと述べました。
A:", RingのCEOであるジェイミー・スミノフは以前に、玄関の呼び出し音がガレージにある自分店から聞こえなかったことから事業を始めたと述べました。," Previously, Ring's CEO, Jamie Siminoff, remarked the company started when his doorbell wasn't audible from his shop in his garage.","Ring's CEO, Jamie Smirnov, said that he started the business after he heard the doorbell sound from his store, which was located in the garage.",19.568336427344597,40.942776173554904,11.6875,11.3125,0.67578125
"Q: 現地の動物相がわからない地域では、地面にマットレスやパッドを敷いて寝ないようにしましょう。
A: Do not sleep on a mattress or pad on the ground in areas where you do not know the local fauna.

Q: 「監視カメラは動物を扱う業者に、動物福祉が最優先であることを確かに強く伝えてくれるでしょう。」
A: ""The CCTV would certainly send a strong signal to those people working with animals that their welfare is of the highest priority.""

Q: もし確認されれば、これでアレンの8年間にわたった武蔵の捜索が完了する。
A: If confirmed, the find completes Allen's eight-year search for the Musashi.

Q: ピケJr.は2008年のシンガポールGPで、フェルナンド・アロンソが早めにピットインした直後にクラッシュし、セーフティーカーが導入されました。
A: Piquet Jr. crashed in the 2008 Singapore Grand Prix just after an early pit stop for Fernando Alonso, bringing out the safety car.

Q: これで35 mmネガの約4倍の解像度（864に対して3136 mm2）が得られます。
A: This gives resolution almost four times that of a 35 mm negative (3136 mm2 versus 864).

Q: 彼はWi-Fiで鳴るドアベルを作ったそうです。
A:", 彼はWi-Fiで鳴るドアベルを作ったそうです。," He built a WiFi door bell, he said.",He made a doorbell that rings over Wi-Fi.,4.368583925857938,27.280950197358912,0.88671875,1.2578125,1.0078125
"Q: ロディン氏はまた、アフガニスタンの人々が負担することになる決選投票にかかる費用と安全保障上のリスクを避けるために、当局が出馬を中止することにしたと述べました。
A: Lodin also said officials decided to cancel the runoff in order to save Afghans the expense and security risk of another election.

Q: 被害者を保護するには、まず現場を調査して安全を確保しなければなりません。
A: To Check the victim, you must first survey the scene to ensure your safety.

Q: バンドが乗ったバスが向かった先はミズーリ州のシックスフラッグスセントルイスで、満員の観客に演奏を披露するためだ。
A: The bus was headed to Six Flags St. Louis in Missouri for the band to play to a sold-out crowd.

Q: 人類は何千年も何千年も前から、拡大用のレンズを作り、使ってきました。
A: Humans have been making and using lenses for magnification for thousands and thousands of years.

Q: 潜水艦は第一次世界大戦と第二次世界大戦で使用されました。当時の潜水艦は非常に遅く、射程距離も限られていました。
A: Submarines were used in World War I and World War II. Back then they were very slow and had a very limited shooting range.

Q: シミノフ氏は、2013年にシャークタンクのエピソードに出演した後、番組委員会が資金提供を辞退した後に売上が急激に伸びたと述べています。
A:", シミノフ氏は、2013年にシャークタンクのエピソードに出演した後、番組委員会が資金提供を辞退した後に売上が急激に伸びたと述べています。, Siminoff said sales boosted after his 2013 appearance in a Shark Tank episode where the show panel declined funding the startup.,Siminov said the ratings jumped after the show's producers withdrew funding after he appeared in the 2013 Shark Tank episode.,12.078743167681099,40.54649107182828,8.375,8.625,0.6953125
"Q: 予約をする際には、代理店がガラパゴスを専門に扱い、多種多様な船に精通していることを確認してください。
A: Be sure the agent through whom you book is a Galapagos specialist with a good knowledge of a wide variety of ships.

Q: これらの植物は、鋭く尖った冠状の葉を持ち、外観はヤシに似た低木です。
A: These plants look like a small palm tree with a crown of sharp, spiky leaves.

Q: 自宅では、その土地の細菌に常にさらされているため、すでに免疫ができている可能性が非常に高いのです。
A: At home, due to this constant exposure to the local germs, odds are very high that you're already immune to them.

Q: 北京では開会式、閉会式、屋内氷上競技が催されます。
A: Beijing will host the opening and closing ceremonies and the indoor ice events.

Q: この書簡はエクアドル外務省によって合法化され、一定の要件を満たさなければなりません。
A: This letter must be legalized by the Ecuadorian Ministry of Foreign Affairs, and comply with certain requirements.

Q: 2017年後半にシミノフ氏はテレビショッピング「QVC」に出演しました。
A:", 2017年後半にシミノフ氏はテレビショッピング「QVC」に出演しました。," In late 2017, Siminoff appeared on shopping television channel QVC.","In the second half of 2017, Siminoff appeared on the television shopping show QVC.",36.19174049405417,65.06190519363504,2.25,1.1796875,1.015625
"Q: 国立ハリケーンセンターの科学者らによれば、ダニエルはこのまま発達して水曜日までにハリケーンになると予測されます。
A: Scientists at the National Hurricane Center predict that Danielle will strengthen to a hurricane by Wednesday.

Q: 帰国時の入国審査は省略されたり、たいてい形式的にすまされますが、税関検査は面倒なものになる可能性があります。
A: While immigration check is usually absent or a formality when you arrive in your homeland, customs control can be a hassle.

Q: ローマ帝国の軍国主義的な性質は、医療の進歩に役立ちました。
A: The militaristic nature of the Roman empire aided in the development of medical advances.

Q: 一部の学者は、今では干上がったサラスヴァティ川の流域にも文明は存在したと推測し、インダス・サラスヴァティ文明と呼ぶのが適切であるとしていますが、一方で、1920年代に発掘された最初の遺跡であるハラッパにちなんで、ハラッパン文明と呼ぶ人もいます。
A: Although some scholars speculate that since the civilisation also existed in the basins of the now dried up Sarasvati River, it should be aptly called the Indus-Sarasvati Civilization, while some call it the Harappan Civilization after Harappa, the first of its sites to be excavated in the 1920s.

Q: 暗黒エネルギーは、宇宙に絶えず作用している全く目に見えない力です。
A: Dark energy is a completely invisible force that is constantly acting upon the universe.

Q: Ringはまた、競合するセキュリティ企業であるADTとの訴訟で和解しました。
A:", Ringはまた、競合するセキュリティ企業であるADTとの訴訟で和解しました。," Ring also settled a lawsuit with competing security company, the ADT Corporation.","Ring has also reached a settlement with ADT, a competitor in the security industry.",6.336859268415405,36.23565512478266,1.3984375,1.0390625,0.9453125
