prompt,query,reference,generation_baseline,bleu_baseline,chrf_baseline
"Q: 在赛道上热身时，伦茨 (Lenz) 从自行车上摔了下来，然后被跟在后面的赛车手泽维尔·扎亚特 (Xavier Zayat) 撞到。
A: While on his warm-up lap, Lenz fell off his bike, and was then struck by fellow racer Xavier Zayat.

Q: 在迁徙阶段，行军蚁在夜间出行，白天停下来安营。
A: In the nomadic phase, army ants march at night and stop to camp during the day.

Q: 在冬季，享受北美一些最好的滑雪场地；在夏季，尝试一些真正的山地自行车骑行。
A: In the winter, enjoy some of the best skiing in North America, and in the summer try some authentic mountain biking.

Q: 沿着一条平缓的小径远足一天几乎不需要什么准备，并且任何人只要身体不算差，都可以享受远足的乐趣。
A: For a day hike along an easy trail little preparations are needed, and any moderately fit person can enjoy them.

Q: 对法作战结束后，德国又开始为入侵不列颠岛做准备。
A: With the battle for France over, Germany began to get ready to invade the island of Britain.

Q: 他补充道：“我们现在有 4 个月大没有糖尿病的老鼠，但它们曾经得过该病。”
A:", 他补充道：“我们现在有 4 个月大没有糖尿病的老鼠，但它们曾经得过该病。”," ""We now have 4-month-old mice that are non-diabetic that used to be diabetic,"" he added.","He added, “We have four-month-old diabetic mice now, but they have had the disease before.”",12.754208416570366,31.52275949762226
"Q: 他们从致命的十字弓中射出的利箭，能穿透敌军的盔甲。公元前 1000 年前后，亚述人使用了第一批骑兵。
A: Arrows from their deadly crossbows could penetrate the armor of rival soldiers. About 1000 B.C., the Assyrians introduced the first cavalry.

Q: 如果你的旅行时间有富余，请查看前往非洲的总票价跟环球旅行票价的比较情况。
A: If you have additional travel time, check to see how your total fare quote to Africa compares with a round-the-world fare.

Q: 维京人利用俄罗斯水路到达黑海和里海。其中一些路线至今仍可通行。确认一下是否需要特殊许可证，这些许可证可能很难申请。
A: Vikings used the Russian waterways to get to the Black Sea and Caspian Sea. Parts of these routes can still be used. Check possible need for special permits, which may be difficult to get.

Q: 北卡罗来纳州夏洛特市的优势之一在于它为家庭提供了许多高质量的选择。
A: One of strong points of Charlotte, North Carolina, is that it has an abundance of high-quality options for families.

Q: 文艺复兴从根本上让学习和知识传播的方式产生了重大变化。
A: In essence, the Renaissance made a significant change in the approach to learning and the dissemination of knowledge.

Q: 埃胡德·乌尔博士（新斯科舍省哈利法克斯市达尔豪西大学医学教授，加拿大糖尿病协会临床与科学部门教授）提醒，这项研究仍处在早期阶段。
A:", 埃胡德·乌尔博士（新斯科舍省哈利法克斯市达尔豪西大学医学教授，加拿大糖尿病协会临床与科学部门教授）提醒，这项研究仍处在早期阶段。," Dr. Ehud Ur, professor of medicine at Dalhousie University in Halifax, Nova Scotia and chair of the clinical and scientific division of the Canadian Diabetes Association cautioned that the research is still in its early days.","Dr. Hugh Ulmer, a professor of medicine at Dalhousie University in Halifax, Nova Scotia, Canada, reminds us that this study is still in its early stages.",37.28548017108178,49.01021588046247
"Q: 有关常规摄影的规则也适用于录像，甚至可能更适用。
A: Rules regarding regular photography also apply to video recording, possibly even more so.

Q: 来自其他地区的住户常常评赞，家庭友好是他们移居那里的主要原因，而游客们也会发现带着孩子一起游览这座城市非常惬意。
A: Residents from other areas often cite family-friendliness as a primary reason for moving there, and visitors often find the city easy to enjoy with children around.

Q: 是否在居住的社区获得本地号码，这点没有要求；你可以在阿拉斯加奇金的野外获得卫星互联网连接，然后选一个号码，显示你位于阳光明媚的亚利桑那州。
A: There is also no requirement that you obtain a local number from the community in which you live; you can obtain a satellite Internet connection in the wilds of Chicken, Alaska and select a number which claims you're in sunny Arizona.

Q: 斯图尔特、戈登 、肯塞斯和哈维克在本赛季还剩四场比赛的情况下，进入车手积分榜前十名。
A: Stewart, Gordon, Kenseth, and Harvick round out the top-ten positions for the Drivers' Championship with four races remaining in the season.

Q: 1970 年，医学博士兼研究科学家雷蒙德·达马迪安 (Raymond Damadian) 发现了使用磁共振成像作为医学诊断工具的基础原理。
A: In the year 1970, Raymond Damadian, a medical doctor and research scientist, discovered the basis for using magnetic resonance imaging as a tool for medical diagnosis.

Q: 和其他一些专家一样，他对糖尿病能否治愈持怀疑态度。他指出，这些发现与已患有 1 型糖尿病的人无关。
A:", 和其他一些专家一样，他对糖尿病能否治愈持怀疑态度。他指出，这些发现与已患有 1 型糖尿病的人无关。," Like some other experts, he is skeptical about whether diabetes can be cured, noting that these findings have no relevance to people who already have Type 1 diabetes.","Like many other experts, he is skeptical about whether diabetes can be cured. He points out that these findings are unrelated to those of people with type 1 diabetes.",48.428187194879726,64.68353640486855
"Q: 因为乘客在90度（F）度的高温下等待，他们得以领取了分发的水。
A: Passengers were given water as they waited in 90(F)-degree heat.

Q: 塞伦盖蒂（Serengeti）地区包括塞伦盖蒂（Serengeti ）国家公园、坦桑尼亚的恩戈罗恩戈罗（Ngorongoro）自然保护区、马斯瓦（Maswa）野生动物保护区以及肯尼亚的马赛马拉（Maasai Mara）国家保护区。
A: The Serengeti region contains the Serengeti National Park, the Ngorongoro Conservation Area and Maswa Game Reserve in Tanzania and the Maasai Mara National Reserve in Kenya.

Q: 这使得廉价的变焦镜头在没有闪光灯的情况下很难在弱光条件下使用。
A: This makes inexpensive zoom lenses hard to use in low-light conditions without a flash.

Q: 在某些国家或某些类型的商店，至少有一家餐厅（通常是非正式的）的价格相当实惠。
A: In some countries or types of stores there is at least one on-site restaurant, often a rather informal one with affordable prices.

Q: 该理论反驳了月球上不存在任何地质活动的说法。
A: This theory contradicts the claim that the moon is completely devoid of geologic activity.

Q: 周一，瑞典学院诺贝尔文学委员会常务秘书萨拉·丹尼尔斯在瑞典广播电台的一档节目中向公众宣布，委员会因无法直接联系到鲍勃·迪伦，通知他获得了 2016 年诺贝尔文学奖，已经放弃了与他联系的尝试。
A:", 周一，瑞典学院诺贝尔文学委员会常务秘书萨拉·丹尼尔斯在瑞典广播电台的一档节目中向公众宣布，委员会因无法直接联系到鲍勃·迪伦，通知他获得了 2016 年诺贝尔文学奖，已经放弃了与他联系的尝试。," On Monday, Sara Danius, permanent secretary of the Nobel Committee for Literature at the Swedish Academy, publicly announced during a radio program on Sveriges Radio in Sweden the committee, unable to reach Bob Dylan directly about winning the 2016 Nobel Prize in Literature, had abandoned its efforts to reach him.","On Monday, the Swedish Academy announced that it had decided not to award the 2016 Nobel Prize in Literature to Bob Dylan, citing a lack of direct contact with the singer.",13.730927836902916,33.61603704671484
"Q: 食宿交换网络是一个让旅客和其目的地城市的本地居民连接的组织。
A: A hospitality exchange network is the organization that connects travelers with locals in the cities they are going to visit.

Q: 宝云岛是适合一日游或周末游的人气目的地，当地提供皮划艇、徒步旅行、商店、餐馆等旅游项目和服务。
A: Bowen Island is a popular day trip or weekend excursion offering kayaking, hiking, shops, restaurants, and more.

Q: 异步通讯让人们有时间思考他人的反应并作出反应。
A: Asynchronous communication encourages time for reflection and reaction to others.

Q: 尽管如此，世界上还是有许多独特的咖啡饮用方式，这些方式都值得去体验。
A: Nevertheless, there are many distinctive ways of drinking coffee around the world that are worth experiencing.

Q: 你可能会发现自己被人利用，在不知情的情况下成了一个运毒者，这会让你陷入很大的麻烦。
A: You could find yourself being used as a drug carrier without your knowledge, which will land you in a great deal of trouble.

Q: 达尼厄斯说道：“目前我们保持按兵不动。我给他关系最好的合作者打过电话并发送了电子邮件，而且收到了对方非常友好的回复。就目前而言，这足够了。”
A:", 达尼厄斯说道：“目前我们保持按兵不动。我给他关系最好的合作者打过电话并发送了电子邮件，而且收到了对方非常友好的回复。就目前而言，这足够了。”," Danius said, ""Right now we are doing nothing. I have called and sent emails to his closest collaborator and received very friendly replies. For now, that is certainly enough.""","Daniel Ellis said, “We are currently holding our fire. I have called the best of our partners and sent them an email, and they have received a very friendly response. At this point, it’s enough.”",8.82920031037491,38.29700055625187
"Q: 建筑与城市规划、土木工程、装饰艺术、室内设计和景观设计等领域有相当多的重叠之处。
A: Architecture overlaps considerably with other fields including urban planning, civil engineering, decorative arts, interior design and landscape design.

Q: 靠近受害者时，需要注意其姿势和任何无意识的危险信号。
A: You need to notice the victim's position as you approach him or her and any automatic red flags.

Q: 当可利用的食物减少时，这个蚁群就会迎来迁徙期。在这一阶段，蚁群会建造每天更换的临时巢穴。
A: The colony begins a nomadic phase when available food has decreased. During this phase, the colony makes temporary nests that are changed everyday.

Q: 实际上，澳大利亚市面上的大多数回旋镖都飞不回来。初学者最好不要尝试在大风中投掷回旋镖
A: Most boomerangs available in Australia are in fact non-returning. It is best for beginners to not try throwing in windy

Q: 多米尼加共和国（西班牙语：República Dominicana）是一个加勒比国家，地处伊斯帕尼奥拉岛的东半部分，该岛分属多米尼加与海地两国
A: The Dominican Republic (Spanish: República Dominicana) is a Caribbean country that occupies the eastern half of the island of Hispaniola, which it shares with Haiti

Q: 此前，铃声 (Ring) 公司 CEO 杰米·西米诺夫曾表示，公司成立之初，他在位于车库的工作室里是听不到门铃响声的。
A:", 此前，铃声 (Ring) 公司 CEO 杰米·西米诺夫曾表示，公司成立之初，他在位于车库的工作室里是听不到门铃响声的。," Previously, Ring's CEO, Jamie Siminoff, remarked the company started when his doorbell wasn't audible from his shop in his garage.","In an interview with the New York Times in 2012, Ring CEO Jamie Siminoff said that when he started the company in 2004, he was not hearing the doorbell ring in his garage office.",11.735344762898595,41.75773877682208
"Q: 传染病是由包括病毒、细菌、真菌和其他寄生物在内的病原体引起的疾病。
A: An infectious disease is one that is caused by a pathogen, such as a virus, bacterium, fungus or other parasites.

Q: 洛丁（Lodin）还表示，官员们决定取消第二轮选举，是为了给阿富汗人节省再次选举的开支，同时避免选举的安全风险。
A: Lodin also said officials decided to cancel the runoff in order to save Afghans the expense and security risk of another election.

Q: 在迁徙阶段，行军蚁在夜间出行，白天停下来安营。
A: In the nomadic phase, army ants march at night and stop to camp during the day.

Q: 洛杉矶警察局发言人克里斯托弗·加西亚（Christopher Garcia）表示，该名男性嫌疑人正接受调查，被调查的原因是非法侵入，而不是故意破坏公物。
A: Christopher Garcia, a spokesperson of the Los Angeles Police Department, said the suspected male offender is being investigated for trespassing rather than vandalism.

Q: 索福克勒斯（Sophocles ）和阿里斯托芬（Aristophanes）仍然是受欢迎的剧作家，他们的戏剧被认为是世界文学中最伟大的作品之一。
A: Sophocles and Aristophanes are still popular playwrights and their plays are considered to be among the greatest works of world literature.

Q: 他称，他制作了一个 WiFi 门铃。
A:", 他称，他制作了一个 WiFi 门铃。," He built a WiFi door bell, he said.",He said he made a WiFi doorbell.,19.62791284379257,50.368112323057076
"Q: 在许多国家/地区，全国的人都能说一口流利的英语，而在更多的国家/地区，人们对英语也略知一二，尤其是年轻人。
A: Many entire nations are completely fluent in English, and in even more you can expect a limited knowledge - especially among younger people.

Q: 这些高原通常被称为 “vidde”，意思是广阔的、开放的、没有树木的空间，是一片浩瀚无垠的区域。
A: These plateaus are often referred to as ""vidde"" meaning a wide, open treeless space, a boundless expanse.

Q: 对于未经预约的到访，许可证的预留数量有限，并按先到先得的原则提供许可证。
A: There are a limited number permits reserved for walk-in requests available on a first come, first served basis.

Q: 2004 年奥运会银牌得主阿米尔·可汗（Amir Khan）表示：“在内心深处，我认为女人不应该参加比赛。这是我的观点。”
A: 2004 Olympic silver medallist Amir Khan said, ""Deep down I think women shouldn’t fight. That’s my opinion.""

Q: 德国潜艇被称为 U 型潜艇。德国人非常擅长导航和操作潜艇。
A: German submarines were called U-Boats. The Germans were very good at navigating and operating their submarines.

Q: 西米诺夫说，2013 年他在《创智赢家》节目中露面后，公司的销售额大增，当时节目组拒绝向这家初创公司投资。
A:", 西米诺夫说，2013 年他在《创智赢家》节目中露面后，公司的销售额大增，当时节目组拒绝向这家初创公司投资。, Siminoff said sales boosted after his 2013 appearance in a Shark Tank episode where the show panel declined funding the startup.,"Simeonov said, ""In 2013, after appearing on the show 'The Genius of Success', our sales increased significantly. The show's producers refused to invest in our company at that time.""",2.3537559464014497,26.327495925362015
"Q: 去年，中国的汽车出口量首次超过德国，并超越美国成为汽车出口最大的市场。
A: For the first time, last year China exported more cars than Germany and surpassed the United States as the biggest market for this industry.

Q: 1977 年，达马迪安（Damadian）博士完成了第一台 “全身” 核磁共振扫描仪的制造，他称之为 “不屈号”。
A: In 1977, Dr. Damadian completed the construction of the first “whole-body” MRI scanner, which he called the ”Indomitable”.

Q: 在战争开始时，它们大多在海面上航行，但随着雷达的发展和精确度的提高，潜艇被迫潜入水下以免被发现。
A: In the beginning of the war they mostly travelled on top of the sea, but as radar began developing and becoming more accurate the submarines were forced to go under water to avoid being seen.

Q: 2008 年 11 月 26 日，孟买袭击者带着手榴弹和自动武器乘船抵达。他们袭击了多个目标，包括人群密集的查特拉帕蒂·希瓦吉 (Chhatrapati Shivaji) 火车站和著名的泰姬陵酒店。
A: The Mumbai attackers arrived via boat on Novemeber 26, 2008, bringing with them grenades, automatic weapons and hit multiple targets including the crowded Chhatrapati Shivaji Terminus railway station and the famous Taj Mahal Hotel.

Q: 需要购买吴哥门票才能进入圣殿，所以前往洞里萨湖（Tonle Sap）时别忘了带上护照。
A: The Angkor Pass is needed to enter the temple so do not forget to bring your passport along when heading to Tonle Sap.

Q: 2017 年年末，西米诺夫出现在 QVC 电视销售频道。
A:", 2017 年年末，西米诺夫出现在 QVC 电视销售频道。," In late 2017, Siminoff appeared on shopping television channel QVC.","In December 2017, Simon was featured on QVC television sales channel.",7.432998184513635,41.397591981891594
"Q: 可以考虑在本国做眼部检查（尤其是医保可以报销的情况下），然后将处方拿到其他地方去配镜。
A: Consider getting an eye exam at home, especially if insurance covers it, and bringing the prescription along to be filed elsewhere.

Q: 参与国在国家展馆中举办艺术和教育展览，展示世界问题或本国的文化和历史。
A: Participating countries present artistic and educational displays in national pavilions to showcase world issues or their country's culture and history.

Q: 罗马帝国的军国主义性质促进了医学的进步和发展。
A: The militaristic nature of the Roman empire aided in the development of medical advances.

Q: 现代溜冰鞋的刀刃是双刃的，刃与刃之间有一个凹洞。双刃对冰有更好的抓力（即使是在倾斜的时候）。
A: The blade on a modern ice skate has a double edge with a concave hollow between them. The two edges allow for a better grasp of the ice, even when tilted.

Q: 中国北京将成为 2022 年冬季奥运会的主办城市，这座城市也将因此成为第一个同时举办过夏季和冬季奥运会的城市。
A: The city of Beijing in China will be the host city of the Olympic Winter Games in 2022, which will make it the first city to have hosted both the summer and winter Olympics.

Q: 铃声 (Ring) 公司还与竞争对手 ADT 安保公司在一起官司中达成了庭外和解。
A:", 铃声 (Ring) 公司还与竞争对手 ADT 安保公司在一起官司中达成了庭外和解。," Ring also settled a lawsuit with competing security company, the ADT Corporation.",Ring Corporation has reached a settlement with ADT Security Corporation in a lawsuit over the sale of security systems.,9.59330328254962,41.80949322094133
