prompt,query,reference,generation_baseline,bleu_baseline,chrf_baseline,metricx_baseline,metricx_qe_baseline,commet_baseline
"Q: Podría encontrarse con que lo están utilizando como un trasportador de psicofármacos sin que usted siquiera lo sepa, lo que le traerá muchísimos problemas.
A: You could find yourself being used as a drug carrier without your knowledge, which will land you in a great deal of trouble.

Q: Luxemburgo siempre ha intentado mantenerse como un estado neutral; no obstante, Alemania lo invadió en ambas guerras mundiales.
A: Luxembourg has always tried to remain a neutral country but it was occupied in both World War I and World War II by Germany.

Q: Se trata de nieve compactada, con grietas rellenas y señalizadas con banderas. Solo pueden circular por allí tractores especiales, cargando trineos con combustible u otros suministros.
A: It's compacted snow with crevasses filled in and marked by flags. It can only be traveled by specialized tractors, hauling sleds with fuel and supplies.

Q: Unas semanas atrás, luego de la publicación hecha por el periodista Makis Triantafylopoulos en su famoso programa televisivo Zoungla, en Alpha TV, el congresista y abogado Petros Mantouvalos presentó su renuncia, debido a que miembros de su oficina quedaron implicados en casos de sobornos y corrupción.
A: A few weeks ago, after the information published by the journalist Makis Triantafylopoulos in his popular Television show ""Zoungla"" in Alpha TV, the member of Parliament and lawyer, Petros Mantouvalos was abdicated as members of his office had been involved in illegal graft and corruption.

Q: Por lo general, para permanecer en cualquier país extranjero por un extenso período de tiempo será preciso obtener una visa por anticipado.
A: In general, staying in any foreign country for an extended period of time will require you to obtain a visa in advance.

Q: «Actualmente, tenemos ratones de cuatro meses de edad que antes solían ser diabéticos y que ya no lo son», agregó.
A:"," «Actualmente, tenemos ratones de cuatro meses de edad que antes solían ser diabéticos y que ya no lo son», agregó."," ""We now have 4-month-old mice that are non-diabetic that used to be diabetic,"" he added.","""We have four-month-old rats that were previously diabetic and that no longer are.",12.224778755750586,30.71382947161274,5.0625,3.71875,0.890625
"Q: Dentro de la temporada de huracanes del Atlántico de 2010, Danielle es la cuarta tormenta tropical en ser nombrada y se originó en la parte oriental de dicho océano.
A: Tropical Storm Danielle, fourth named storm of the 2010 Atlantic hurricane season, has formed in the eastern Atlantic Ocean.

Q: Los logros de Vautier, sin contar su papel de director, incluyen una huelga de hambre en 1973 para luchar contra lo que él entendía como censura política.
A: Vautier's achievements outside of directing include a hunger strike in 1973 against what he viewed as political censorship.

Q: El general John Cadwalder iniciaría un ataque de distracción contra la tropa británica en Bordentown, con el fin de bloquear cualquier tipo de refuerzo.
A: General John Cadwalder would launch a diversionary attack against the British garrison at Bordentown, in order to block off any reinforcements.

Q: Si se desea evitar el Pacífico Sur y el límite oeste de Sudamérica, tiene otras opciones además de este vuelo (ver abajo).
A: This flight is not the only option if you want to skip the South Pacific and the west coast of South America. (see below)

Q: Se identificó al piloto como Dilokrit Pattavee, líder de escuadrón.
A: The pilot was identified as Squadron Leader Dilokrit Pattavee.

Q: La investigación todavía se ubica en su etapa inicial, conforme indicara el Dr. Ehud Ur, docente en la carrera de medicina de la Universidad de Dalhousie, en Halifax, Nueva Escocia, y director del departamento clínico y científico de la Asociación Canadiense de Diabetes.
A:"," La investigación todavía se ubica en su etapa inicial, conforme indicara el Dr. Ehud Ur, docente en la carrera de medicina de la Universidad de Dalhousie, en Halifax, Nueva Escocia, y director del departamento clínico y científico de la Asociación Canadiense de Diabetes."," Dr. Ehud Ur, professor of medicine at Dalhousie University in Halifax, Nova Scotia and chair of the clinical and scientific division of the Canadian Diabetes Association cautioned that the research is still in its early days.","The investigation is still in its early stages, as indicated by Dr. Ehud Ur, a professor in the medical division of the University of Dalhousie, in Halifax, Nova Scotia, and director of the Clinical and Scientific Division of the Canadian Diabetes Association.",37.021892646160055,64.87063153248968,2.46875,1.8671875,0.94921875
"Q: Curiosamente, en la antigüedad no se lo reputaba como de mucha importancia y en la mayoría de las listas de los reyes antiguos no se lo registraba.
A: Interestingly, he was not considered to be very important in ancient times and was not recorded on most ancient king lists.

Q: Se trata de un archipiélago formado por 15 islas que se distribuyen en una superficie oceánica de 2.2 millones de km2.
A: It is an archipelago with 15 islands spread out over 2.2 million km2 of ocean.

Q: Cualquier interesado en observar los daños causados a la momia durante los intentos de extraerla del ataúd se decepcionaría, dado que solo son visibles la cabeza y los hombros.
A: Anyone interested in seeing evidence of the damage to the mummy done during attempts to remove it from the coffin will be disappointed as only the head and shoulders are visible.

Q: El proceso legal fue llevado a cabo en Virginia, ya que allí se encuentra la sede de la compañía más importante de servicios de Internet, AOL, que fue quien presentó los cargos.
A: The case was prosecuted in Virginia because it is the home to the leading internet service provider AOL, the company who instigated the charges.

Q: Hasta el momento, AOL ha logrado desarrollar y manejar el mercado de mensajería instantánea a conveniencia, gracias a su uso generalizado en EE. UU.
A: Until now, AOL has been able to move and develop the IM market at its own pace, due to its widespread use within the United States.

Q: Al igual que otros especialistas, es escéptico acerca de si la diabetes tiene cura y remarca que estos descubrimientos no son relevantes para quienes que ya padecen de diabetes de tipo 1.
A:"," Al igual que otros especialistas, es escéptico acerca de si la diabetes tiene cura y remarca que estos descubrimientos no son relevantes para quienes que ya padecen de diabetes de tipo 1."," Like some other experts, he is skeptical about whether diabetes can be cured, noting that these findings have no relevance to people who already have Type 1 diabetes.","As with other experts, it is a bit of a skeptic about whether diabetes can be cured and points out that these discoveries are not relevant to those who already have diabetes type 1.",23.63507968874391,55.51906323054035,4.75,3.75,0.8046875
"Q: El misticismo consiste en procurar el vínculo, la identidad o el reconocimiento consciente de una realidad suprema, divinidad, verdad inmaterial o Dios.
A: Mysticism is the pursuit of communion with, identity with, or conscious awareness of an ultimate reality, divinity, spiritual truth, or God.

Q: Debido a que la tormenta está lejos de llegar al suelo, aún se dificulta analizar el potencial impacto que tendrá en los Estados Unidos o en el Caribe.
A: As the storm is far from landfall, it remains difficult to assess potential impact to the United States or Caribbean.

Q: Se detuvo al sospechoso de detonar la bomba luego de que sufriera heridas debido a la explosión.
A: The man suspected of detonating the bomb was detained, after sustaining injuries from the blast.

Q: Lodin también comentó que los funcionarios optaron por cancelar la segunda vuelta para que los afganos ahorraran el costo y el riesgo de seguridad de una nueva ronda.
A: Lodin also said officials decided to cancel the runoff in order to save Afghans the expense and security risk of another election.

Q: Se dividen, en esencia, en dos clases: los que trabajan mientras viajan y los que procuran restringir los gastos. Este artículo trata sobre los segundos.
A: Basically, they fall into two categories: Either work while you travel or try and limit your expenses. This article is focused on the latter.

Q: El lunes, Sara Danius, secretaria permanente del Comité por el Nobel de Literatura de la Academia Sueca, declaró públicamente en un programa radiofónico de Sveriges, en Suecia, que, al no poder contactar directamente con Bob Dylan para comunicarle el premio en Literatura 2016, el comité había abandonado sus esfuerzos por comunicarse con él.
A:"," El lunes, Sara Danius, secretaria permanente del Comité por el Nobel de Literatura de la Academia Sueca, declaró públicamente en un programa radiofónico de Sveriges, en Suecia, que, al no poder contactar directamente con Bob Dylan para comunicarle el premio en Literatura 2016, el comité había abandonado sus esfuerzos por comunicarse con él."," On Monday, Sara Danius, permanent secretary of the Nobel Committee for Literature at the Swedish Academy, publicly announced during a radio program on Sveriges Radio in Sweden the committee, unable to reach Bob Dylan directly about winning the 2016 Nobel Prize in Literature, had abandoned its efforts to reach him.","Sara Danius, permanent secretary of the Nobel Committee for Literature in the Swedish Academy, said publicly in a radio program in Sweden that, despite not being able to directly contact Bob Dylan to communicate the Nobel Prize in Literature 2016, the committee had abandoned its efforts to communicate with him.",43.89540031471449,66.10385925284868,5.46875,6.21875,0.8203125
"Q: Obtuvo su diploma en 1950, en la Facultad de Artes y Ciencias de la Universidad de Virginia. También realizó grandes contribuciones en su favor.
A: He graduated from the College of Arts & Sciences of the University of Virginia in 1950 and was a significant donor to that institution.

Q: Trabajar como voluntario mientras se encuentra de viaje es una forma extraordinaria de marcar la diferencia, pero el objetivo no es solo el de dar.
A: Volunteering while travelling is a great way to make a difference but it's not just about giving.

Q: Los sijs tienen la convicción de que su credo constituye una religión desligada del hinduismo, pero reconocen sus orígenes y tradiciones hindúes.
A: Sikhs consider their faith to be a separate religion from Hinduism though they acknowledge its Hindu roots and traditions.

Q: Esta mañana temprano, los vientos eran de alrededor de 83 km/h y se esperaba que siguieran disminuyendo.
A: By early today, winds were around 83 km/h, and it was expect to keep weakening.

Q: Para recuperar el nivel de energía previo, deben deshacerse de la adicional que recibieron de la luz.
A: To return to their previous energy level, they must get rid of the extra energy they got from the light.

Q: Danius declaró: «Actualmente no estamos haciendo nada. Llamé y envié correos electrónicos a su asistente más cercano y recibí contestaciones muy cordiales. Por el momento, eso es sin dudas suficiente».
A:"," Danius declaró: «Actualmente no estamos haciendo nada. Llamé y envié correos electrónicos a su asistente más cercano y recibí contestaciones muy cordiales. Por el momento, eso es sin dudas suficiente»."," Danius said, ""Right now we are doing nothing. I have called and sent emails to his closest collaborator and received very friendly replies. For now, that is certainly enough.""","Danius declared: ""Currently, we are not doing anything. I called and sent emails to his closest friend and received very cordial replies. Currently, that's enough.""",31.312436937293388,53.37828794916775,3.0,4.25,0.91015625
"Q: Si usted desea elevar el volumen al tocar el acordeón, debe utilizar los fuelles con más presión o velocidad.
A: On the accordion, to get extra volume, you use the bellows with more pressure or speed.

Q: Las tropas de refuerzo para las posiciones delanteras incluían al 1.er y al 3.er regimiento de New Hampshire, con 200 soldados, abajo el mando de los coroneles John Stark y James Reed, quienes luego ascendieron a generales.
A: Troops reinforcing the forward positions included the 1st and 3rd New Hampshire regiments of 200 men, under Colonels John Stark and James Reed (both later became generals).

Q: Ello permite casi el cuádruple de resolución que con un negativo de 35 mm (3136 mm2 contra 864).
A: This gives resolution almost four times that of a 35 mm negative (3136 mm2 versus 864).

Q: Durante las elecciones, Hsieh insinuó que Ma podría escapar del país en tiempos de crisis.
A: Hsieh implied during the election that Ma might flee the country during a time of crisis.

Q: Es posible diseñar animaciones sofisticadas por ordenador, algo que es cada vez más habitual ver tanto en la televisión como en el cine.
A: Sophisticated animations can be constructed on computers, and this kind of animation is increasingly being used in television and films.

Q: Con anterioridad, el director ejecutivo de Ring, Jamie Siminoff, mencionó que la compañía había iniciado a raíz de que el timbre de su entrada no podía oírse desde la tienda que tenía montada en su garaje.
A:"," Con anterioridad, el director ejecutivo de Ring, Jamie Siminoff, mencionó que la compañía había iniciado a raíz de que el timbre de su entrada no podía oírse desde la tienda que tenía montada en su garaje."," Previously, Ring's CEO, Jamie Siminoff, remarked the company started when his doorbell wasn't audible from his shop in his garage.","Before Ring, the CEO of Ring, Jamie Siminoff, mentioned that the company had begun to work on the door that couldn't be heard from the store that was built in his garage.",20.812209921683237,40.41392990258985,12.4375,12.125,0.3984375
"Q: Se llevaron a cabo manifestaciones a nivel mundial, se condujeron numerosos juicios criminales, y los jefes de estado tanto de Islandia como de Pakistán renunciaron.
A: There were protests worldwide, several criminal prosecutions, and the leaders of the governments of Iceland and Pakistan both resigned.

Q: Asegúrese de que su mano esté tan relajada como sea posible mientras sigue tocando las notas de forma correcta. Además, intente no realizar muchos movimientos raros con sus dedos.
A: Make sure your hand is as relaxed as possible while still hitting all the notes correctly - also try not to make much extraneous motion with your fingers.

Q: Pero, si esto llegara a ocurrir, probablemente no dure mucho. Las estrellas están tan dispersas que existen billones de kilómetros entre las que son «vecinas».
A: But, if this ever does happen probably won't happen for a very long time. The stars are so spread out that there are trillions of miles between stars that are ""neighbors"".

Q: En los ferrocarriles nocturnos, el conductor puede recolectar los pasaportes para no interrumpir su descanso.
A: On night sleeper trains, passports may be collected by the conductor so that you do not have your sleep interrupted.

Q: Ello implica que tenemos la capacidad de hacer predicciones acertadas respecto de las percepciones de otras personas, lo que se proponen, sus creencias, conocimientos y deseos.
A: That means we are able to successfully predict what other humans perceive, intend, believe, know or desire.

Q: Él dijo que construyó un timbre wifi.
A:", Él dijo que construyó un timbre wifi.," He built a WiFi door bell, he said.",He said that he built a wifi signal.,11.229616543472382,32.525495349936406,14.0625,13.6875,0.828125
"Q: Virgin no ha adquirido la empresa de gestión de activos, sino únicamente el «buen banco» de Northern Rock.
A: Virgin have only purchased the ‘good bank’ of Northern Rock, not the asset management company.

Q: En general, se puede reponer fácilmente si se agota y ofrece una resolución similar a la de la DSLR actual.
A: It can usually be replenished fairly easily if you run out, and gives resolution roughly comparable to a current DSLR.

Q: «Si se empieza a comercializar, deberíamos tenerla. Es decir, en principio, no hay reparos en contra de la energía nuclear», comentó Costello.
A: ""If it becomes commercial, we should have it. That is, there's no in-principle objection to nuclear energy"" Mr Costello said.

Q: Para los visitantes con poco tiempo sería conveniente que lo invirtieran en otro lugar.
A: Visitors with limited time would be best to spend their time elsewhere.

Q: Whistler, que se encuentra a una hora y media en automóvil desde Vancouver, es costosa pero conocida por los Juegos Olímpicos de Invierno de 2010.
A: Whistler (1.5 hour drive from Vancouver) is expensive but well-known because of the 2010 Winter Olympics.

Q: Siminoff declaró que las ventas se dispararon luego de su aparición en un episodio de Shark Tank en el año 2013, en el que el panel del programa televisivo se negó a financiar la puesta en marcha de la compañía.
A:"," Siminoff declaró que las ventas se dispararon luego de su aparición en un episodio de Shark Tank en el año 2013, en el que el panel del programa televisivo se negó a financiar la puesta en marcha de la compañía.", Siminoff said sales boosted after his 2013 appearance in a Shark Tank episode where the show panel declined funding the startup.,"Siminoff said that sales increased after his appearance on Shark Tank in 2013, in which the panel of the television show refused to finance the company's launch.",13.16952860863213,43.57529693459039,1.9609375,2.15625,0.99609375
"Q: El miércoles, la Asociación Nacional de Baloncesto de los EE. UU. (NBA) interrumpió su temporada profesional a causa de las preocupaciones en relación al coronavirus.
A: On Wednesday, the United States' National Basketball Association (NBA) suspended its professional basketball season due to concerns regarding COVID-19.

Q: La Autoridad Australiana de Comunicaciones y Medios (ACMA) también decidió que, aun cuando el video fue transmitido por internet, Gran hermano no había infringido las leyes de censura de contenidos en línea, ya que no se había almacenado en la página web de Gran hermano.
A: The ACMA also found that despite the video being streamed on the Internet, Big Brother had not breached online content censorship laws as the media had not been stored on Big Brother's website.

Q: El comisionado fija el monto de la fianza, si se la aprueba, y formaliza los cargos presentados por el oficial que procedió a su detención. Los mismos se ingresan, a continuación, en el sistema informático del estado, a través del cual se hace el seguimiento del caso.
A: The commissioner sets bail, if granted, and formalizes the charges filed by the arresting officer. The charges are then entered into the state's computer system where the case is tracked.

Q: En la actualidad, los vientos de Fred alcanzan las 105 millas por hora (165 km/h) y se desplaza en dirección al noroeste.
A: Fred currently has winds of 105 miles per hour (165 km/h) and is moving towards the northwest.

Q: Las manifestaciones tuvieron lujar, además, en París; Sofía, Bulgaria; Vilnius, Lituania; Valetta, Malta; Tallin, Estonia y Edimburgo y Glasgow, Escocia.
A: Protests also took place in Paris, Sofia in Bulgaria, Vilnius in Lithuania, Valetta in Malta, Tallinn in Estonia, and Edinburgh and Glasgow in Scotland.

Q: Hacia fines del año 2017, Siminoff hizo una aparición en el canal de compras televisadas QVC.
A:"," Hacia fines del año 2017, Siminoff hizo una aparición en el canal de compras televisadas QVC."," In late 2017, Siminoff appeared on shopping television channel QVC.","In 2017, Siminoff appeared on the television channel QVC.",63.436083375358535,74.42148042519479,3.84375,4.03125,0.640625
"Q: Existen estados federales, como Estados Unidos y Canadá, en donde el impuesto a la renta rige tanto a nivel federal como local. Como consecuencia, las tasas y categorías pueden ser distintas según la región.
A: In some federal countries, such as the United States and Canada, income tax is levied both at the federal level and at the local level, so the rates and brackets can vary from region to region.

Q: Analizando un corcho con un microscopio, Robert Hooke, un biólogo inglés, observó pequeños cuadrados en su estructura.
A: Robert Hooke, a biologist from England, saw small squares in cork with a microscope.

Q: Este año, de junio a agosto, la ciudad será la primera en el sureste de Europa en ser anfitriona del CowParade, el evento artístico gratuito más grande del mundo.
A: The city will be the first in southeastern Europe to host CowParade, the world's largest public art event, between June and August this year.

Q: Los seres humanos son, por mucho, la especie con más talento para leer la mente de otros.
A: Humans are by far the most talented species in reading the minds of others.

Q: Este tipo de pensamiento se relaciona con ciertas ciencias o procedimientos estandarizados.
A: This type of thinking is associated with certain science or standard procedures.

Q: Ring también llegó a un acuerdo en el litigio con la compañía de seguridad de la competencia, ADT Corporation.
A:"," Ring también llegó a un acuerdo en el litigio con la compañía de seguridad de la competencia, ADT Corporation."," Ring also settled a lawsuit with competing security company, the ADT Corporation.","Ring also reached an agreement in the lawsuit with the company of security, ADT Corporation.",22.39521374625909,57.26498441345689,4.4375,4.375,0.443359375
