prompt,query,reference,generation_baseline,bleu_baseline,chrf_baseline
"Q: リチャード・ブランソン卿のヴァージングループは、銀行国有化に先立ち、銀行への入札を拒否されました。
A: Sir Richard Branson's Virgin Group had a bid for the bank rejected prior to the bank’s nationalisation.

Q: ボーエン島は、カヤック、ハイキング、買い物、食事などを楽しめる日帰り旅行や週末のお出かけに人気のスポットです。
A: Bowen Island is a popular day trip or weekend excursion offering kayaking, hiking, shops, restaurants, and more.

Q: 手荷物から目を放すと置き引きに狙われるだけでなく、爆弾の脅威を警戒している当局からも目をつけられる場合があります。
A: Unattended bags are a target for theft and can also attract attention from authorities wary of bomb threats.

Q: 気付かないうちに自分が麻薬の運び屋として利用されている可能性があり、そうなったら大きなトラブルに巻き込まれることになるでしょう。
A: You could find yourself being used as a drug carrier without your knowledge, which will land you in a great deal of trouble.

Q: キャニオニングは、水泳、クライミング、ジャンプの要素を組み合わせたスポーツです。始めるにあたっての基本トレーニングや体調に関する要件は（ロッククライミング、スキューバダイビング、アルペンスキー等に比べて）緩めです。
A: Canyoning combines elements from swimming, climbing and jumping--but requires relatively little training or physical shape to get started (compared to rock climbing, scuba diving or alpine skiing, for example).

Q: 「我々が飼っている生後4か月のマウスはかつて糖尿病でしたが現在は糖尿病ではない、」と彼は付け加えました。
A:", 「我々が飼っている生後4か月のマウスはかつて糖尿病でしたが現在は糖尿病ではない、」と彼は付け加えました。," ""We now have 4-month-old mice that are non-diabetic that used to be diabetic,"" he added.","""Our mice, which were diabetic when we first bred them, are not diabetic now,"" he added.",16.884915997402665,36.49885849587757
"Q: 前下院議長のニュート・ギングリッチ氏は32%で2位でした。
A: Former U.S. Speaker of the House Newt Gingrich came in second with 32 percent.

Q: 入国審査場は通常、飛行機や船、その他の乗り物から降りて最初に立ち寄る場所です。
A: An immigration checkpoint is usually the first stop when disembarking from a plane, a ship, or another vehicle.

Q: 予約なしの先着順でご利用いただける申請の許可証には数に限りがあります。
A: There are a limited number permits reserved for walk-in requests available on a first come, first served basis.

Q: また、アイスランド気象庁は、過去48時間にヘクラ地域での地震活動はなかったと報告しています。
A: The Icelandic Meteorological Office also reported no earthquake activity in the Hekla area in the past 48 hours.

Q: Modern Educationは、彼が無許可でバスに大々的な広告を印刷したことや、英語教師の主任を務めていると嘘をついたことを非難しました。
A: Modern Education accused him of printing large advertisements on buses without authorisation and lying by saying that he was the chief English tutor.

Q: ノバスコシア州ハリファックスにあるダルハウジー大学医学部教授でカナダ糖尿病協会の臨床・科学部門の責任者を務めるエフード・ウル博士は、この研究はまだ初期段階にあるとして注意を促しました。
A:", ノバスコシア州ハリファックスにあるダルハウジー大学医学部教授でカナダ糖尿病協会の臨床・科学部門の責任者を務めるエフード・ウル博士は、この研究はまだ初期段階にあるとして注意を促しました。," Dr. Ehud Ur, professor of medicine at Dalhousie University in Halifax, Nova Scotia and chair of the clinical and scientific division of the Canadian Diabetes Association cautioned that the research is still in its early days.","Dr. Eufod Ul, professor of medicine at Dalhousie University in Halifax, Nova Scotia, and a member of the Clinical and Scientific Department of the Canadian Diabetes Association, cautioned that this research is still in its early stages.",51.92862401731206,75.03262052154942
"Q: とはいえ、息切れすることも予想され、特に急勾配では、濡れているとすぐに危険度が増すので注意しましょう。
A: That said, expect to be out of breath, and take care in the steeper portions, especially when wet, as it can become dangerous quickly.

Q: 本日の発表では、今年3月に掲げられた政府の公約を延長して、増便分の資金を提供することも発表されました。
A: Today's announcement also extended the government's commitment made in March of this year to fund extra carriages.

Q: トルコは三方を海に囲まれた国で、西はエーゲ海、北は黒海、南は地中海にそれぞれ面しています。
A: Turkey is encircled by seas on three sides: the Aegean Sea to the west, the Black Sea to the north and the Mediterranean Sea to the south.

Q: ジョンソンは7点差の2,243点で2位となっています。
A: Seven points behind, Johnson is second with 2,243.

Q: 一般的に、どこであれ外国に長期滞在しようとする場合は、事前にビザを取得する必要があります。
A: In general, staying in any foreign country for an extended period of time will require you to obtain a visa in advance.

Q: 他の専門家たちと同様に、彼は糖尿病を完治できるかどうかについては懐疑的であり、これらの調査結果はすでにI型糖尿病を患っている人々には何の関連性もないことを指摘しています。
A:", 他の専門家たちと同様に、彼は糖尿病を完治できるかどうかについては懐疑的であり、これらの調査結果はすでにI型糖尿病を患っている人々には何の関連性もないことを指摘しています。," Like some other experts, he is skeptical about whether diabetes can be cured, noting that these findings have no relevance to people who already have Type 1 diabetes.","Like other experts, he is skeptical about whether he can cure diabetes, and they have pointed out that the results of these studies do not have any relevance for people who already have type 1 diabetes.",31.50344324105199,63.22258883919589
"Q: 問題の発端は1月1日、地元住民数十人が尾花沢郵便局に「恒例の年賀状が1通も届いていない」と苦情を言い始めたことでした。
A: The issue started on January 1st when dozens of local residents started complaining to the Obanazawa Post Office that they hadn't received their traditional and regular New Year cards.

Q: 世界有数の富豪であるアレンは、海洋探査に多くの富を投じたと言われ、生涯にわたって戦争に関心を示し、武蔵の捜索を始めたと伝えられています。
A: One of the world's richest people, Allen has reportedly invested much of his wealth in marine exploration and began his quest to find the Musashi out of a lifelong interest in the war.

Q: 日常生活に戻ったときに、朝食に簡単に作れる飲み物が見つかるかもしれません。
A: maybe you'll discover a simple beverage that you can make for breakfast when you're back to your daily routine.

Q: スーパーマーケットでは、調理済み食品の種類が増えてきています。店によっては、温められように電子レンジを用意するなどのサービスをしています。
A: Increasingly supermarkets are getting a more varied section of ready-made food. Some even provide a microwave oven or other means to heat food.

Q: 留学先の入国管理局のほか、教育機関にも詳細な要件を確認しておきましょう。
A: Check with the institution, as well as the immigration department for the country you wish to study in for detailed requirements.

Q: スウェーデンアカデミーのノーベル文学委員会の常任幹事であるサラ・ダニウス氏は月曜日、スウェーデンの公共放送ラジオの番組の中で、同委員会が2016年のノーベル文学賞受賞についてボブ・ディラン氏と直接連絡を取れなかったため、同氏と連絡を取ることを諦めたことを公に発表しました。
A:", スウェーデンアカデミーのノーベル文学委員会の常任幹事であるサラ・ダニウス氏は月曜日、スウェーデンの公共放送ラジオの番組の中で、同委員会が2016年のノーベル文学賞受賞についてボブ・ディラン氏と直接連絡を取れなかったため、同氏と連絡を取ることを諦めたことを公に発表しました。," On Monday, Sara Danius, permanent secretary of the Nobel Committee for Literature at the Swedish Academy, publicly announced during a radio program on Sveriges Radio in Sweden the committee, unable to reach Bob Dylan directly about winning the 2016 Nobel Prize in Literature, had abandoned its efforts to reach him.","The Nobel Prize Committee of the Swedish Academy, which is the honorary president of the committee, announced that she had decided to stop taking calls from Bob Dylan, the author of the Nobel Prize in Literature, because she had not been able to get a call from him in the Swedish public radio program.",19.085856393432806,43.592034098904506
"Q: 10月7日、離陸時にエンジンが機体から分離し、けが人は出ませんでした。事故後、ロシアはIL-76を一時的に着陸させました。
A: On October 7 an engine separated on takeoff, without injuries. Russia briefly grounded Il-76s after that accident.

Q: 彼らは、患者を壊疽から救うための四肢切断術、血流を止める止血帯、そして動脈クランプにも精通していました。
A: They became proficient at amputation to save patients from gangrene as well as tourniquets and arterial clamps to stem blood flow.

Q: 多くの建物は見た目に美しく、高い建物からの眺めや位置に工夫を凝らした窓からの眺めは、見る者を魅了する美しさがあります。
A: Many buildings are quite beautiful to look at and the view from a tall building or from a cleverly-positioned window can be a beauty to behold.

Q: この時代の典型的な城であるカービー・マクスロー城は、お城というよりも要塞化された邸宅のような雰囲気を醸し出しています。
A: Typical for the period, Kirby Muxloe Castle is more of a fortified house than a true castle.

Q: ブラジルは地球上で最大のローマ・カトリックの国であり、ローマ・カトリック教会は一貫して同性婚の合法化に反対してきた。
A: Brazil is the largest Roman Catholic country on Earth, and the Roman Catholic Church has consistently opposed the legalization of same-sex marriage in the country.

Q: ダニアスは「今は何もしていない。彼の親しい協力者に電話をかけたり、メールを送ったりしたが、非常に友好的な返事が返ってきた。今のところは、確かにそれで十分だ。」と語った。
A:", ダニアスは「今は何もしていない。彼の親しい協力者に電話をかけたり、メールを送ったりしたが、非常に友好的な返事が返ってきた。今のところは、確かにそれで十分だ。」と語った。," Danius said, ""Right now we are doing nothing. I have called and sent emails to his closest collaborator and received very friendly replies. For now, that is certainly enough.""","Dianna said, ""Nothing is happening right now. I called and sent a message to my close friends, but they sent me a very friendly reply. So far, that's all I need.""",8.350264351160893,36.608189896219294
"Q: オーストラリアの財務大臣であり、ジョン・ハワード首相の後任として自由党党首に就任する可能性が高いピーター・コステロ氏は、オーストラリアの原子力発電産業を支持しています。
A: Peter Costello, Australian treasurer and the man most likely to succeed Prime Minister John Howard as Liberal party leader has thrown his support behind a nuclear power industry in Australia.

Q: 長官は、「原産地規則や関税についてはまだ合意に至っていないものの、2020年7月1日に取引を始めるための枠組みは十分に整っている」と述べました。
A: The commissioner said, ""We haven't yet agreed on rules of origin and tariff con[c]essions, but the framework we have is enough to start trading on July 1, 2020"".

Q: 幸いにも私は被害に遭いませんでしたが、人々が窓を割って外に出ようとしているという不気味な光景を目にしました。
A: ""Luckily nothing happened to me, but I saw a macabre scene, as people tried to break windows in order to get out.

Q: 「私たちの知る限り、タイタンよりもダイナミズムを発揮する惑星は1つだけで、その名は地球です」とストファン氏は付け加えました。
A: As far as we know, there is only one planetary body that displays more dynamism than Titan, and its name is Earth,"" added Stofan.

Q: 「私たちは皆、ただただショックを受けていた」と母親は述べています。
A: ""We were all simply in shock,"" the mother stated.

Q: RingのCEOであるジェイミー・スミノフは以前に、玄関の呼び出し音がガレージにある自分店から聞こえなかったことから事業を始めたと述べました。
A:", RingのCEOであるジェイミー・スミノフは以前に、玄関の呼び出し音がガレージにある自分店から聞こえなかったことから事業を始めたと述べました。," Previously, Ring's CEO, Jamie Siminoff, remarked the company started when his doorbell wasn't audible from his shop in his garage.","CEO of Ring, Jamie Smirnov, said he started his business after he heard the call to the garage from his own store, which was not the usual way of calling the store.",3.680288577828398,31.343306239397318
"Q: 物理的な状態が変化しても、化学的な状態は変わりません。
A: Although its physical state may change, its chemical state remains the same.

Q: 定期的な活動に参加している人は、慢性疼痛と正常な身体運動から生まれる不快感との違いを区別する痛みの否定的知覚については、より多くの支援が必要でした。
A: Those participating in regular activity required more support in terms of negative perception of pain distinguishing the differences of chronic pain and discomfort feel from normal physical movement.

Q: この時代の典型的な城であるカービー・マクスロー城は、お城というよりも要塞化された邸宅のような雰囲気を醸し出しています。
A: Typical for the period, Kirby Muxloe Castle is more of a fortified house than a true castle.

Q: こうした非難にもかかわらず、馬氏は中国大陸との緊密な関係を標榜して楽勝でした。
A: Despite these accusations, Ma won handily on a platform advocating closer ties with the Chinese mainland.

Q: Il-76は1970年代からロシアとソビエトの両軍で主力機として活躍してきましたが、先月にはロシアではすでに重大事故が発生していました。
A: The Il-76 has been a major component of both the Russian and Soviet military since the 1970s, and had already seen a serious accident in Russia last month.

Q: 彼はWi-Fiで鳴るドアベルを作ったそうです。
A:", 彼はWi-Fiで鳴るドアベルを作ったそうです。," He built a WiFi door bell, he said.",He made a doorbell that rings on the Wi-Fi.,4.016138436407654,27.453380125394112
"Q: 斎藤氏はオリンピック金メダリスト、世界チャンピオンであると同時に、亡くなる前は全日本柔道連盟の練習委員長を務めていました。
A: As well as a former Olympic and World champion, Saito was the All Japan Judo Federation training committee chairman at the time of his death.

Q: バイキングは黒海とカスピ海に行くためにロシアの水路を利用しました。これらのルートの一部は今でも使用できます。通りたいルートに特別な許可が必要かどうかを確認してください。
A: Vikings used the Russian waterways to get to the Black Sea and Caspian Sea. Parts of these routes can still be used. Check possible need for special permits, which may be difficult to get.

Q: 男は爆発物を積んだ三輪自動車で群衆に突っ込んだと報じられています。
A: The man allegedly drove a three-wheeled vehicle armed with explosives into a crowd.

Q: 科学者たちは、エンケラドゥスが地質学的に活発であり、土星の氷でできたE環の放出源ではないかと疑ってきました。
A: Scientists have suspected Enceladus as geologically active and a possible source of Saturn's icy E ring.

Q: 最後にトルコのダンスチーム「ファイヤー・オブ・アナトリア」が「トロイ」を披露しました。
A: To finish, Turkish dance group Fire of Anatolia performed the show ""Troy"".

Q: シミノフ氏は、2013年にシャークタンクのエピソードに出演した後、番組委員会が資金提供を辞退した後に売上が急激に伸びたと述べています。
A:", シミノフ氏は、2013年にシャークタンクのエピソードに出演した後、番組委員会が資金提供を辞退した後に売上が急激に伸びたと述べています。, Siminoff said sales boosted after his 2013 appearance in a Shark Tank episode where the show panel declined funding the startup.,"Shimono, who appeared in the episode of the show ""Shark Tank"" in 2013, stated that after the show's committee decided to withdraw funding, sales skyrocketed.",3.511091977922844,36.423739111149466
"Q: 「窓ガラスの1枚がついに割れ、窓から外に脱出を始めた」と生存者のフランシシェク・コワルさんは語っています。
A: One of the panes finally broke, and they started to get out by the window,"" said survivor Franciszek Kowal.

Q: コロニーでは、入手可能な食料が減少したときに遊牧を開始します。この時期、コロニーは一時的の巣を作り、毎日のように作り変えます。
A: The colony begins a nomadic phase when available food has decreased. During this phase, the colony makes temporary nests that are changed everyday.

Q: このコメントはテレビで生中継されたもので、イランの高官が制裁の効果を認めたのは初めてのことでした。
A: The comments, live on television, were the first time that senior Iranian sources have admitted that the sanctions are having any effect.

Q: こうした非難にもかかわらず、馬氏は中国大陸との緊密な関係を標榜して楽勝でした。
A: Despite these accusations, Ma won handily on a platform advocating closer ties with the Chinese mainland.

Q: これは教育的な意味での学習障害ではなく、医学的な意味での学習障害であり、すべての子供の3～5%、おそらく200万人ものアメリカ人の子供に影響を与えています。
A: It is not a learning disability, it is a learning disorder; it ""affects 3 to 5 percent of all children, perhaps as many as 2 million American children"".

Q: 2017年後半にシミノフ氏はテレビショッピング「QVC」に出演しました。
A:", 2017年後半にシミノフ氏はテレビショッピング「QVC」に出演しました。," In late 2017, Siminoff appeared on shopping television channel QVC.","In 2017, after the end of the year, Shimonoff appeared on the TV shopping ""QVC"".",8.3551771205213,40.11242312194339
"Q: 現時点では、どのような容疑がかけられているのか、当局が少年をのような経緯で逮捕したのかは不明ですが、連邦裁判所で少年に対する手続きが始まっています。
A: It is not known at this time what charges will be laid or what led authorities to the boy but juvenile proceedings have begun in federal court.

Q: 基本的には、手伝いを申し出たり、お知らせを掲示したり、波止場を歩き回ったり、ヨットを清掃している人に近づいたり、居酒屋で船員と触れ合ったりといったことをするでしょう。
A: Basically you'll be putting up notices offering your help, pacing the docks, approaching people cleaning their yachts, trying to make contact with sailors in the bar, etc.

Q: トルコ航空は2014年現在、アフリカ30カ国39都市に就航しています。
A: Turkish Airlines flies to 39 destinations in 30 African countries as of 2014.

Q: 受賞当時、アトランタの学校ではテストの点数が大幅に伸びていました。
A: At the time of the award, Atlanta schools had seen a large improvement on test scores.

Q: 国際園芸博覧会は、園芸に特化した催しであり、花の展示、植物園、その他植物栽培に関わるあらゆるもが展示されます。
A: International Horticultural Expositions are specialised events which showcase floral displays, botanical gardens and anything else to do with plants.

Q: Ringはまた、競合するセキュリティ企業であるADTとの訴訟で和解しました。
A:", Ringはまた、競合するセキュリティ企業であるADTとの訴訟で和解しました。," Ring also settled a lawsuit with competing security company, the ADT Corporation.",Ring has also settled a lawsuit with the competing security company ADT.,52.75980999336181,69.06203557170682
