prompt,query,reference,generation_baseline,bleu_baseline,chrf_baseline,metricx_qe_baseline,metricx_baseline,commet_baseline
"Q: 寺院に入るにはアンコールパスと呼ばれる入場券が必要なので、トンレサップを訪れる際には忘れずにパスポートを携帯しましょう。
A: The Angkor Pass is needed to enter the temple so do not forget to bring your passport along when heading to Tonle Sap.

Q: できるだけ大勢に話しかけるようにしてください。やがて、顔見知りが増え、募集している船について手がかりをくれるでしょう。
A: Try to talk to as many people as possible. After a while everyone will know you and will give you hints as to which boat is looking for someone.

Q: イオの重力はどのようにかかるのでしょうか。イオの地表に立ったとしたら、地球にいるときよりも体重が少なくなるでしょう。
A: How would Io's gravity pull on me? If you stood on the surface of Io, you would weigh less than you do on Earth.

Q: 中判フィルムカメラの中には、6×6 cm、より正確には56×56 mmのネガを使用しているものもあります。
A: Some medium-format film cameras use a 6 by 6 cm format, more precisely a 56 by 56 mm negative.

Q: 現代のアイススケート靴の刃（ブレード）は、2枚のエッジとその間に凹形の空洞から成り、2枚のエッジは刃が傾いた状態でも氷をより的確に捉えます。
A: The blade on a modern ice skate has a double edge with a concave hollow between them. The two edges allow for a better grasp of the ice, even when tilted.

Q: 「我々が飼っている生後4か月のマウスはかつて糖尿病でしたが現在は糖尿病ではない、」と彼は付け加えました。
A:", 「我々が飼っている生後4か月のマウスはかつて糖尿病でしたが現在は糖尿病ではない、」と彼は付け加えました。," ""We now have 4-month-old mice that are non-diabetic that used to be diabetic,"" he added.","He added, ""The mice we keep are once diabetic but are not now.""",4.356205688745194,24.925491970281545,7.625,8.125,0.1298828125
"Q: 南半球の3つの海洋すべてを横断する便を就航している航空会社はありません（スカイチームはいずれの海洋を横断する便も就航していません）。
A: No airline alliance covers all three ocean crossings in the Southern Hemisphere (and SkyTeam covers none of the crossings).

Q: 該当する航空会社は、エア・カナダ、デルタ航空、ルフトハンザ、ウェストジェットなどです。
A: Airlines that offer these include Air Canada, Delta Air Lines, Lufthansa for flights originating from the U.S. or Canada, and WestJet.

Q: 南半球には大洋横断ルートがないので、完全に世界一周をしたい場合、運航便や目的地の選択肢が限られてきます。
A: If you want to fly around the world completely in the Southern Hemisphere, the choice of flights and destinations is limited due to the lack of transoceanic routes.

Q: 正式な記念式典は後日予定されていた、と関係者は語りました。
A: A formal anniversary event was scheduled for a later date, officials said.

Q: 現代の問題からはほど遠いものの、ほとんどの人はスプレー塗料を使って公共物や他人の私有財産にいたずらをする若者を連想するのでしょう。
A: While it's far from a modern phenomenon, most people probably associate it with youth vandalizing public and private property using spray paint.

Q: ノバスコシア州ハリファックスにあるダルハウジー大学医学部教授でカナダ糖尿病協会の臨床・科学部門の責任者を務めるエフード・ウル博士は、この研究はまだ初期段階にあるとして注意を促しました。
A:", ノバスコシア州ハリファックスにあるダルハウジー大学医学部教授でカナダ糖尿病協会の臨床・科学部門の責任者を務めるエフード・ウル博士は、この研究はまだ初期段階にあるとして注意を促しました。," Dr. Ehud Ur, professor of medicine at Dalhousie University in Halifax, Nova Scotia and chair of the clinical and scientific division of the Canadian Diabetes Association cautioned that the research is still in its early days.","Dr. E. Ull, a professor at Dalhousie University's medical school in Halifax and the head of the clinical and scientific department of the Canadian Diabetes Association, said the study is still in its early stages and urged caution.",35.122442385972136,60.286998722862336,2.625,2.8125,0.80078125
"Q: 改正案は2011年にすでに両院を通過している。
A: The proposed amendment already passed both houses in 2011.

Q: その後、マオリ族が大船団でポリネシアから移住し、モリオーリ族からニュージーランドを奪い取って農耕社会を築いたという説が定着しました。
A: The theory then established the idea that the Maori people migrated from Polynesia in a Great Fleet and took New Zealand from the Moriori, establishing an agricultural society.

Q: 国際園芸博覧会は、園芸に特化した催しであり、花の展示、植物園、その他植物栽培に関わるあらゆるもが展示されます。
A: International Horticultural Expositions are specialised events which showcase floral displays, botanical gardens and anything else to do with plants.

Q: どんなに暑い砂漠でも、夜間に極寒になることがあります。暖かい服を着ないと低体温症になる恐れがあります。
A: Even the hottest of deserts can become extremely cold at night. Hypothermia is a real risk without warm clothing.

Q: 時間的に余裕のない観光客は、他の場所で過ごした方が良いでしょう。
A: Visitors with limited time would be best to spend their time elsewhere.

Q: 他の専門家たちと同様に、彼は糖尿病を完治できるかどうかについては懐疑的であり、これらの調査結果はすでにI型糖尿病を患っている人々には何の関連性もないことを指摘しています。
A:", 他の専門家たちと同様に、彼は糖尿病を完治できるかどうかについては懐疑的であり、これらの調査結果はすでにI型糖尿病を患っている人々には何の関連性もないことを指摘しています。," Like some other experts, he is skeptical about whether diabetes can be cured, noting that these findings have no relevance to people who already have Type 1 diabetes.","Like other experts, he is skeptical that diabetes can be cured, and points out that these results have no relevance to people who already have type 1 diabetes.",55.75969376942999,72.96020496111957,0.44140625,0.40820312,1.0234375
"Q: こういった子供たちは、通常の方法では脳が刺激されないため、脳を刺激しようとして「危険な行動に出たり、喧嘩をしたり、権威にたて突いたり」して、さまざまなトラブルに巻き込まれる傾向があります。
A: These children tend to get into a lot of trouble, because they ""engage in risky behaviors, get into fights, and challenge authority"" in order to stimulate their brain, since their brain can not be stimulated by normal methods.

Q: 読みやすくカスタマイズしたり、表示色を自由に増減できます。
A: It can be customized to make it easy to read and also with as much or little color as desired.

Q: カーノ氏は有名だが物議を醸している英語の家庭教師で、Modern EducationやKing's Gloryで講師を務め、最盛期には9,000人の生徒がいたと公言しています。
A: Karno is a well-known but controversial English tutor who taught under Modern Education and King's Glory who claimed to have 9,000 students at the peak of his career.

Q: 水曜日に全米バスケットボール協会（NBA）は、新型コロナウイルス感染症を懸念して、シーズンの中断を発表しました。
A: On Wednesday, the United States' National Basketball Association (NBA) suspended its professional basketball season due to concerns regarding COVID-19.

Q: 近代スポーツのフェンシングは、大学生からプロやオリンピック競技まで、さまざまなレベルで行われています。
A: The modern sport of fencing is played at many levels, from students learning at a university to professional and Olympic competition.

Q: スウェーデンアカデミーのノーベル文学委員会の常任幹事であるサラ・ダニウス氏は月曜日、スウェーデンの公共放送ラジオの番組の中で、同委員会が2016年のノーベル文学賞受賞についてボブ・ディラン氏と直接連絡を取れなかったため、同氏と連絡を取ることを諦めたことを公に発表しました。
A:", スウェーデンアカデミーのノーベル文学委員会の常任幹事であるサラ・ダニウス氏は月曜日、スウェーデンの公共放送ラジオの番組の中で、同委員会が2016年のノーベル文学賞受賞についてボブ・ディラン氏と直接連絡を取れなかったため、同氏と連絡を取ることを諦めたことを公に発表しました。," On Monday, Sara Danius, permanent secretary of the Nobel Committee for Literature at the Swedish Academy, publicly announced during a radio program on Sveriges Radio in Sweden the committee, unable to reach Bob Dylan directly about winning the 2016 Nobel Prize in Literature, had abandoned its efforts to reach him.","On Monday, Sara Danius, the permanent secretary of the Swedish Academy, which awards the Nobel Prize in Literature, announced that the committee had given up trying to contact Bob Dylan directly for the 2016 Nobel Prize, after failing to do so.",32.34554172255545,52.644494012897134,4.25,4.0,0.6796875
"Q: 混雑を緩和するために、300両を追加して計1,300両が確保される予定です。
A: An additional 300 brings the total to 1,300 carriages to be acquired to relieve overcrowding.

Q: 全員が女性の入賞を支持していたわけではありません。
A: Not all were supportive of the inclusion of the women’s ranks.

Q: このプロセスを経て、HJR-3は2015年または2016年に選出された立法府で再度審査され、手続きが継続されることになります。
A: Following the process, HJR-3 will be reviewed again by the next elected legislature in either 2015 or 2016 to remain in process.

Q: 情報を入手するためのアプローチが異なりました。個人の内面に存在するプレッシャーが想起されることはなく、文面を思い出す能力により焦点が当てられるようになっていました。
A: The approach to obtaining information was different. No longer did pressure reside within individual recall, but the ability to recall text became more of a focus.

Q: 旅行前にも旅行中にも、考慮しなければならないことがたくさんあります。
A: There are many things you have to take into consideration before and when you travel somewhere.

Q: ダニアスは「今は何もしていない。彼の親しい協力者に電話をかけたり、メールを送ったりしたが、非常に友好的な返事が返ってきた。今のところは、確かにそれで十分だ。」と語った。
A:", ダニアスは「今は何もしていない。彼の親しい協力者に電話をかけたり、メールを送ったりしたが、非常に友好的な返事が返ってきた。今のところは、確かにそれで十分だ。」と語った。," Danius said, ""Right now we are doing nothing. I have called and sent emails to his closest collaborator and received very friendly replies. For now, that is certainly enough.""","Danis said, ""I'm not doing anything. I've called or emailed some of my closest friends, and they've been very friendly. For now, that's enough.""",16.711390840552973,40.07959914089647,4.21875,6.0625,0.7421875
"Q: 当時、この地域から100人近くの住民が避難していました。
A: At the time, nearly 100 residents were evacuated from the area.

Q: 水曜日に全米バスケットボール協会（NBA）は、新型コロナウイルス感染症を懸念して、シーズンの中断を発表しました。
A: On Wednesday, the United States' National Basketball Association (NBA) suspended its professional basketball season due to concerns regarding COVID-19.

Q: 落ち着きのある有能な旅行者の多くは、途上国の旅行で経験する目新しさに圧倒され、文化的な差異を埋めるためにすばやく微調整を重ねていきます。
A: Many a stable, capable traveler has been overcome by the newness of developing world travel, where many little cultural adjustments can add up quickly.

Q: エクアドルでは、キューバ人が国際空港や辺境の入国ポイントを経由してエクアドルに入国する前に、招待状を受け取ることを義務付けています。
A: Ecuador requires that Cuban citizens receive an invitation letter prior to entering Ecuador through international airports or frontier admission points.

Q: 該当する航空会社は、エア・カナダ、デルタ航空、ルフトハンザ、ウェストジェットなどです。
A: Airlines that offer these include Air Canada, Delta Air Lines, Lufthansa for flights originating from the U.S. or Canada, and WestJet.

Q: RingのCEOであるジェイミー・スミノフは以前に、玄関の呼び出し音がガレージにある自分店から聞こえなかったことから事業を始めたと述べました。
A:", RingのCEOであるジェイミー・スミノフは以前に、玄関の呼び出し音がガレージにある自分店から聞こえなかったことから事業を始めたと述べました。," Previously, Ring's CEO, Jamie Siminoff, remarked the company started when his doorbell wasn't audible from his shop in his garage.","Ring's CEO, Jamie Siminoff, said he started the business after he couldn't hear the doorbell from his garage.",35.131990277936964,48.70047214007347,1.9296875,2.359375,0.9140625
"Q: 勝者総取りの州として、フロリダ州ではロムニー氏は50人の代議員を獲得したことで、共和党指名候補の筆頭候補に押し上げられました。
A: As a winner-takes-all state, Florida awarded all fifty of its delegates to Romney, pushing him ahead as the front-runner for the Republican Party nomination.

Q: 竜巻は木を根こそぎ倒し、建物から屋根や壁板をはぎ取り、車を空に巻き上げます。最も猛威を振るう竜巻の2%は3時間以上続きます。
A: Tornadoes uproot trees, rip boards from buildings, and fling cars up into the sky. The most violent two percent of tornadoes last more than three hours.

Q: 例えば、車の窓を割っている人を見かけたら、他人の車を盗もうとしていると思うことでしょう。
A: For example, if you were to see someone breaking a car window, you would probably assume he was trying to steal a stranger’s car.

Q: それ以降の証拠は試験用紙が改ざんされたことを示しており、ホール氏は他の34人の教育関係者とともに2013年に起訴されました。
A: Evidence thereafter indicated test papers were tampered with Hall, along with 34 other education officials, was indicted in 2013.

Q: 16世紀にスペイン人が入植するまで、チリ北部はインカの支配下にあり、チリの中央部と南部には先住民族のアラウカ人（マプチェ族）が住んでいました。
A: Before the Spanish arrived in the 16th century, northern Chile was under Inca rule while the indigenous Araucanians (Mapuche) inhabited central and southern Chile.

Q: 彼はWi-Fiで鳴るドアベルを作ったそうです。
A:", 彼はWi-Fiで鳴るドアベルを作ったそうです。," He built a WiFi door bell, he said.",He made a doorbell that rings when you walk up to it.,3.716499092256818,24.85038074100901,8.0625,8.4375,0.0152587890625
"Q: 今日、レッドレイクコミュニティでは、ジェフ・ウェイズと9人の犠牲者のうち3人の葬儀が執り行われている最中に、3月21日に発生した学校での銃撃に関連してもう1人の学生が逮捕されたというニュースが広まりました。
A: News spread in the Red Lake community today as funerals for Jeff Weise and three of the nine victims were held that another student was arrested in connection with the school shootings of March 21.

Q: この文明はインダス川の流域で栄え、その名の由来となりました。
A: The civilisation flourished in the basins of the Indus River wherefore it derives its name.

Q: 複写を荷物の中に入れておくか、オンラインで保管（自分宛てのメールにファイルを添付するか、「クラウド」に保存）しておきましょう。
A: Have another copy in your luggage and online (e-mail to yourself with attachment, or stored in the ""cloud"").

Q: 今では中央広場として機能し、昼夜を問わず常にさまざまな活動に利用されています。
A: It now functions as the central plaza, and always has a lot of things going on, day and night.

Q: シーク教はインド亜大陸に由来する宗教です。ヒンドゥー教の伝統の中での宗派分裂から15世紀にパンジャブ地方で発祥しました。
A: Sikhism is a religion from the Indian sub-continent. It originated in the Punjab region during the 15th century from a sectarian split within the Hindu tradition.

Q: シミノフ氏は、2013年にシャークタンクのエピソードに出演した後、番組委員会が資金提供を辞退した後に売上が急激に伸びたと述べています。
A:", シミノフ氏は、2013年にシャークタンクのエピソードに出演した後、番組委員会が資金提供を辞退した後に売上が急激に伸びたと述べています。, Siminoff said sales boosted after his 2013 appearance in a Shark Tank episode where the show panel declined funding the startup.,"After Shark Tank declined to provide funding, Shimon Shklovski said that his sales skyrocketed after he appeared on the show in 2013.",9.784168213672302,39.89581259193086,4.8125,5.53125,0.306640625
"Q: 台風は時速11 kmの速さで中国に向かって進んでいると見られています。
A: The typhoon is estimated to be moving toward China at eleven kph.

Q: よく利用する航空会社に入会する方がわかりやすいと思われるかもしれませんが、航空会社ごとに特典が異なることが多く、同じアライアンス内の異なる航空会社の方がマイレージポイントがたまる場合があることを知っておくとよいでしょう。
A: Although you may think it is intuitive to join the airline you fly most, you should be aware that privileges offered are often different and frequent flyer points may be more generous under a different airline in the same alliance.

Q: このカテゴリのアプリケーションの中には、ユーザーがスマートフォンを対象物に向けると、現実世界の看板やその他の対象物に書かれた外国語テキストを翻訳できるものもあります。
A: Some of the applications in this category can even translate texts in foreign languages on signs or other objects in the real world when the user points the smartphone towards those objects.

Q: ロバーツ氏は、中絶の倫理を考えるうえで重要な「命の始まりはいつの時点か」という疑問について、「可能性の高いケースの具体的な内容についてコメントするのは倫理的ではない」と断固として拒否しました。
A: Roberts flatly refused to say about when he believes life begins, an important question when considering the ethics of abortion, saying that it would be unethical to comment on the specifics of likely cases.

Q: 該当する航空会社は、エア・カナダ、デルタ航空、ルフトハンザ、ウェストジェットなどです。
A: Airlines that offer these include Air Canada, Delta Air Lines, Lufthansa for flights originating from the U.S. or Canada, and WestJet.

Q: 2017年後半にシミノフ氏はテレビショッピング「QVC」に出演しました。
A:", 2017年後半にシミノフ氏はテレビショッピング「QVC」に出演しました。," In late 2017, Siminoff appeared on shopping television channel QVC.","In the second half of 2017, Shimonov appeared on the television shopping channel QVC.",18.16725573641283,60.794858760919766,2.46875,2.875,0.91015625
"Q: カタルーニャの州都に移って以来、ビダルはクラブで49試合に出場しました。
A: Since moving to the Catalan-capital, Vidal had played 49 games for the club.

Q: オネガ湖はヴォルガにもつながっているので、カスピ海からロシアを経由して来ることも可能です。
A: Lake Onega is also connected to Volga, so coming from the Caspian Sea through Russia is still possible.

Q: 私有地であれ、どんな規模の町であれ、テントを張れば、すぐに人目についてしまいます。
A: Setting up a tent on private property or in a town of any size can easily attract unwanted attention.

Q: 多くの政府は、入出国者に様々な病気の予防接種を義務づけています。
A: Many governments require visitors entering, or residents leaving, their countries to be vaccinated for a range of diseases.

Q: 表面張力は、水面の水分子同士が、その上にある空気分子よりも強く引き合うために発生する力です。
A: Surface tension happens because the water molecules at the surface of the water are strongly attracted to each other more than they are to the air molecules above them.

Q: Ringはまた、競合するセキュリティ企業であるADTとの訴訟で和解しました。
A:", Ringはまた、競合するセキュリティ企業であるADTとの訴訟で和解しました。," Ring also settled a lawsuit with competing security company, the ADT Corporation.",Ring also settled a lawsuit with its competitor ADT.,44.21836237407413,50.45763630274981,1.046875,0.80078125,0.87890625
