prompt,query,reference,generation_baseline,bleu_baseline,chrf_baseline,metricx_qe_baseline,metricx_baseline,commet_baseline
"Q: This page can easily be accessed by providing just one web address, which makes it easy to remember and easy to type in for students who may have trouble using the keyboard or with spelling.
A: Essa página pode ser acessada de forma prática, sendo necessário apenas fornecer um endereço da web, o que torna seu acesso fácil para alunos que talvez tenham problemas com ortografia ou uso do teclado.

Q: It can be customized to make it easy to read and also with as much or little color as desired.
A: É possível a personalização para facilitar a leitura, com muita ou pouca cor, conforme desejado.

Q: In the last 3 months, over 80 arrestees were released from the Central Booking facility without being formally charged.
A: Mais de 80 prisioneiros foram soltos da Central de Reservas sem serem formalmente acusados, nos últimos três meses.

Q: For those willing to sacrifice comfort, time and predictability to push expenses down close to zero, see minimum budget travel.
A: Para aqueles dispostos a sacrificar conforto, tempo e previsibilidade para diminuir as despesas para quase zero, confira o orçamento mínimo para viagens.

Q: However, nearly all of the casinos listed above serve drinks, and several of them bring in name-brand entertainment (primarily the large ones immediately surrounding Albuquerque and Santa Fe).
A: Contudo, quase todos os cassinos listados acima servem bebidas, e vários deles oferecem entretenimento de qualidade (principalmente os grandes ao redor de Albuquerque e Santa Fé).

Q: ""We now have 4-month-old mice that are non-diabetic that used to be diabetic,"" he added.
A:"," ""We now have 4-month-old mice that are non-diabetic that used to be diabetic,"" he added."," ""Agora temos ratos de 4 meses de idade que não são diabéticos e que antes eram diabéticos,""complementou.","""Agora temos 4 meses de idade de ratos que não são diabéticos que usavam-se antes de serem diabéticos,"" ele acrescentou.",40.567246289475435,66.39281488669873,17.125,16.375,0.65625
"Q: The company hopes to diversify its profit sources and gain popularity in areas where Skype holds a strong position, such as China, Eastern Europe, and Brazil.
A: A empresa espera diversificar suas fontes de lucro e ganhar popularidade em áreas em que o Skype tem uma presença forte, como China, leste europeu e Brasil.

Q: The traditional medieval castle has long inspired the imagination, conjuring up images of jousts, banquets and Arthurian chivalry.
A: O popular castelo da idade média inspira a imaginação faz bastante tempo, conjurando imagens de justas, jantares e de cavalaria arturiana.

Q: While it's far from a modern phenomenon, most people probably associate it with youth vandalizing public and private property using spray paint.
A: Embora esteja longe de ser um fenômeno moderno, a maioria das pessoas provavelmente o associa a jovens vandalizando propriedades públicas e privadas com sprays de tinta.

Q: The sign was not physically damaged; the modification was done using black tarpaulins decorated with signs of peace and heart to alter the ""O"" to read lowercase ""e"".
A: O letreiro não foi danificado fisicamente; a alteração foi feita usando lonas pretas decoradas com símbolos de paz e coração para alterar o ""O"" para que se lesse um ""e"" minúsculo.

Q: Hsieh implied during the election that Ma might flee the country during a time of crisis.
A: Hsieh implicou durante a eleição que Ma poderia fugir do país durante um período de crise.

Q: Dr. Ehud Ur, professor of medicine at Dalhousie University in Halifax, Nova Scotia and chair of the clinical and scientific division of the Canadian Diabetes Association cautioned that the research is still in its early days.
A:"," Dr. Ehud Ur, professor of medicine at Dalhousie University in Halifax, Nova Scotia and chair of the clinical and scientific division of the Canadian Diabetes Association cautioned that the research is still in its early days."," O Médico Ehud Ur, um professor de medicina na Universidade de Dalhousie em Halifax, Nova Escócia, e presidente da divisão clínica e científica da Canadian Diabetes Association disse que o estudo ainda está dando seus primeiros passos.","Dr. Ehud Ur, professor de medicina no Dalhousie University em Halifax, Nova Scotia e presidente da Divisão Clínica e de Pesquisa da Associação Canadense de Diabetes, alertou que a pesquisa ainda está em seu início.",18.67060051910493,47.59030471670898,1.265625,1.4609375,0.96875
"Q: Hopefully, most people will realise that their long term best option is to work together with others.
A: Esperamos que a maioria das pessoas perceba que sua melhor opção de longo prazo é trabalhar em harmonia com outros.

Q: So many of us find ourselves watching a television show that informs us of a process or experience in which we will never participate or apply that knowledge.
A: Muitos de nós nos vemos assistindo a um programa de televisão que nos informa sobre um processo ou experiência da qual nunca participaremos ou conhecimento que nunca aplicaremos.

Q: This letter must be legalized by the Ecuadorian Ministry of Foreign Affairs, and comply with certain requirements.
A: Essa carta precisa ser legalizada pelo Ministério das Relações Exteriores do Equador, e atender a alguns requisitos.

Q: After you become comfortable with formatting and editing on the web, then later, you might create your own website.
A: Você poderá montar o próprio site após se familiarizar com formatação e edição na web.

Q: Fred currently has winds of 105 miles per hour (165 km/h) and is moving towards the northwest.
A: No momento, o Fred tem ventos de 105 milhas por hora (165 km por hora) e move-se no sentido noroeste.

Q: Like some other experts, he is skeptical about whether diabetes can be cured, noting that these findings have no relevance to people who already have Type 1 diabetes.
A:"," Like some other experts, he is skeptical about whether diabetes can be cured, noting that these findings have no relevance to people who already have Type 1 diabetes."," Assim como alguns outros especialistas, ele é cético sobre a cura do diabetes, observando que essas descobertas não têm relevância às pessoas que já têm diabetes tipo 1.","Como alguns outros especialistas, ele é crítico sobre a possibilidade de curar a diabetes, notando que esses resultados não têm relevância para pessoas que já têm diabetes tipo 1.",44.527572284147425,68.76554034084754,0.87109375,1.03125,1.0234375
"Q: Greed and selfishness will always be with us and it is the nature of cooperation that when the majority benefit there will always be more to gain in the short term by acting selfishly
A: A ganância e o egoísmo sempre estarão presentes, e é da natureza da cooperação que, quando a maioria se beneficia, sempre tem mais a ganhar no curto prazo agindo de forma egoísta

Q: Scientists have suspected Enceladus as geologically active and a possible source of Saturn's icy E ring.
A: Os cientistas suspeitaram que Enceladus fosse geologicamente ativo e uma possível fonte do anel E glacial de Saturno.

Q: Traditionally, the heir to the throne would go straight into the military after finishing school.
A: Tradicionalmente, o herdeiro do trono iria direto para o exército depois de concluir a escola.

Q: Breakfast may include seasonal delights of the region or the host's speciality dish.
A: O café da manhã pode incluir delícias da estação da região ou pratos que são especialidade do anfitrião.

Q: They called themselves the Moriori there were a few skirmishes and in the end, the Moriori were wiped out
A: Eles se chamavam de Moriori, houve alguns confrontos e no final, os Moriori foram aniquilados.

Q: On Monday, Sara Danius, permanent secretary of the Nobel Committee for Literature at the Swedish Academy, publicly announced during a radio program on Sveriges Radio in Sweden the committee, unable to reach Bob Dylan directly about winning the 2016 Nobel Prize in Literature, had abandoned its efforts to reach him.
A:"," On Monday, Sara Danius, permanent secretary of the Nobel Committee for Literature at the Swedish Academy, publicly announced during a radio program on Sveriges Radio in Sweden the committee, unable to reach Bob Dylan directly about winning the 2016 Nobel Prize in Literature, had abandoned its efforts to reach him."," Na segunda-feira, Sara Danius, secretária permanente do Comitê Nobel de Literatura da Academia Sueca, anunciou publicamente durante um programa de rádio na Rádio Sveriges na Suécia que o comitê, incapaz de entrar em contato com Bob Dylan diretamente sobre a conquista do Prêmio Nobel de Literatura de 2016, havia abandonado seus esforços para contactá-lo.","Em domingo, Sara Danius, secretária permanente do Comitê Nobel de Literatura do Acadêmico Sveriges, publicou durante um programa de rádio no Sveriges Radio, na Suécia, a informação que o Comitê não conseguiu alcançar Bob Dylan diretamente sobre a conquista do Prêmio Nobel de Literatura do ano 2016, por não conseguir alcançá-lo.",47.27735590686788,59.45500946033415,7.96875,8.375,0.57421875
"Q: It is an archipelago with 15 islands spread out over 2.2 million km2 of ocean.
A: É um arquipélago com 15 ilhas espalhadas por 2,2 milhões de quilômetros quadrados de oceano.

Q: A World's Fair (commonly called World Exposition, or simply Expo) is large international festival of arts and sciences.
A: Uma Feira Mundial (comumente nomeada de Exposição Mundial, ou simplesmente Expo) é um grande festival internacional de artes e ciências.

Q: While immigration check is usually absent or a formality when you arrive in your homeland, customs control can be a hassle.
A: Embora o controle de imigração seja normalmente inexistente ou uma formalidade quando você chega em seu país, o controle aduaneiro pode ser um aborrecimento.

Q: Organisers of the protest said about 100,000 people turned up in German cities such as Berlin, Cologne, Hamburg, and Hanover.
A: Os organizadores do protesto informaram que cerca de 100.000 pessoas compareceram a cidades alemãs como Berlim, Colônia, Hamburgo e Hanover.

Q: Although some scholars speculate that since the civilisation also existed in the basins of the now dried up Sarasvati River, it should be aptly called the Indus-Sarasvati Civilization, while some call it the Harappan Civilization after Harappa, the first of its sites to be excavated in the 1920s.
A: Por mais que alguns estudiosos especulam que, como a civilização também existia nas bacias do então rio Sarasvati, o correto seria chamá-la de civilização Indo-Sarasvati, enquanto alguns a chamam de civilização Harappiana, devido a Harappa, o primeiro dos sítios a ser escavado nos anos 1920.

Q: Danius said, ""Right now we are doing nothing. I have called and sent emails to his closest collaborator and received very friendly replies. For now, that is certainly enough.""
A:"," Danius said, ""Right now we are doing nothing. I have called and sent emails to his closest collaborator and received very friendly replies. For now, that is certainly enough."""," Danius disse: ""Neste momento não estamos fazendo nada. Tenho ligado e enviado e-mails para o seu colaborador mais próximo e tenho recebido repostas muito amigáveis. Por enquanto, isso certamente é o suficiente.""","Danius disse, ""Agora estamos fazendo nada. Tentei contactar e enviar e-mails para o seu colaborador mais próximo e recebi respostas muito amigáveis. Por enquanto, isso é suficiente.""",46.28523935727146,66.85927742707686,5.75,6.3125,0.9140625
"Q: Personal VPN (virtual private network) providers are an excellent way of circumventing both political censorship and commercial IP-geofiltering.
A: Provedores de VPN (rede privada virtual) pessoal são uma excelente forma de contornar a censura política e a filtragem geográfica de IP comercial.

Q: In all cases, you must book by phone directly with the airline.
A: Em todos os casos, você deve reservar por telefone diretamente com a companhia aérea.

Q: Iraq's Abu Ghraib prison has been set alight during a riot.
A: A penitenciária de Abu Ghraib no Iraque foi incendiada durante uma rebelião.

Q: Of course a first-class half-miler, a man who can beat two minutes, must be possessed of a fair amount of speed, but endurance must be cultivated at all hazards.
A: É claro que um corredor de 800 metros de alto nível, um homem capaz de completar a corrida em dois minutos, deve ter grande velocidade, mas também a resistência deve ser cultivada a qualquer custo.

Q: These plants look like a small palm tree with a crown of sharp, spiky leaves.
A: Essas plantas têm a aparência semelhante com uma pequena palmeira com uma copa de folhas pontudas e cortantes.

Q: Previously, Ring's CEO, Jamie Siminoff, remarked the company started when his doorbell wasn't audible from his shop in his garage.
A:"," Previously, Ring's CEO, Jamie Siminoff, remarked the company started when his doorbell wasn't audible from his shop in his garage."," Anteriormente, o CEO da Ring, Jamie Siminoff, comentou que a empresa surgiu quando sua campainha não podia ser ouvida de sua loja em sua garagem.","Anteriormente, o CEO de Ring, Jamie Siminoff, disse que a empresa começou quando o seu porta-voz não era ouvido de sua loja em sua garagem.",46.35369955832236,63.44700419544714,10.0625,8.3125,0.91796875
"Q: The steel needle floats on top of the water because of surface tension.
A: A agulha de aço flutua sobre a água por causa da tensão na superfície.

Q: For those unfamiliar with medical jargon, the words infectious and contagious have distinct meanings.
A: Para quem não tem costume com o jargão médico, as palavras infecciosa e contagiosa têm significados distintos.

Q: Most have involved people who work with poultry, but there is also some risk to birdwatchers.
A: A maioria envolve pessoas que trabalham diretamente com aves, mas para os observadores também pode haver algum risco.

Q: Let's start with an explanation about Italy's plans. Italy was mainly the ""little brother"" of Germany and Japan.
A: Vamos começar com uma explanação sobre os planos da Itália. A Itália era principalmente a ""irmã caçula"" da Alemanha e do Japão.

Q: These scarps were found all over the moon and appear to be minimally weathered, indicating that the geologic events that created them were fairly recent.
A: Essas escarpas foram encontradas por toda a lua e parecem estar minimamente desgastadas, indicando que os eventos geológicos que as criaram eram bastante recentes.

Q: He built a WiFi door bell, he said.
A:"," He built a WiFi door bell, he said."," Ele montou uma campainha sem fio, disse.","Ele construiu um alarme de WiFi, disse.",13.68839049090644,29.430727098895225,4.21875,4.625,0.59375
"Q: For a few pennies some children will tell you the story.
A: Por alguns trocados, algumas crianças lhe contarão a história.

Q: The proposed amendment already passed both houses in 2011.
A: A emenda proposta já teve sua aprovação nas duas casas em 2011.

Q: Shortly after, The Atlanta Journal-Constitution published a report showing problems with test results.
A: Pouco depois, o Atlanta Journal-Constitution publicou um relatório mostrando problemas com os resultados dos testes.

Q: On Wednesday, the United States' National Basketball Association (NBA) suspended its professional basketball season due to concerns regarding COVID-19.
A: Na quarta-feira, a National Basketball Association (NBA) dos Estados Unidos suspendeu sua temporada de basquete profissional devido a preocupações com relação ao COVID-19.

Q: Breakfast may include seasonal delights of the region or the host's speciality dish.
A: O café da manhã pode incluir delícias da estação da região ou pratos que são especialidade do anfitrião.

Q: Siminoff said sales boosted after his 2013 appearance in a Shark Tank episode where the show panel declined funding the startup.
A:", Siminoff said sales boosted after his 2013 appearance in a Shark Tank episode where the show panel declined funding the startup.," Siminoff afirmou que as vendas aumentaram após sua aparição de 2013 em um episódio do Shark Tank, no qual os jurados do programa recusaram o financiamento da startup.","Siminoff disse que as vendas aumentaram após sua apresentação em um episódio da Shark Tank, onde o panela apresentou a startup com fundos negativos.",32.90189936448307,48.89256465033432,13.625,13.0,0.7578125
"Q: Pureland origami is origami with the restriction that only one fold may be done at a time, more complex folds like reverse folds are not allowed, and all folds have straightforward locations.
A: O Origami Pureland é um método de origami em que deve-se fazer apenas uma dobra por vez. Além disso, dobras mais complexas, como dobras reversas são proibidas e todas as dobras têm localizações diretas.

Q: The media companies routinely lie about the purpose of this, claiming that it is to ""prevent piracy"".
A: As empresas de mídia rotineiramente mentem sobre o propósito disso, alegando que é para ""prevenir a pirataria"".

Q: The National Congress of Brazil has debated legalization for 10 years, and such civil marriages are currently only legal in Rio Grande do Sul.
A: O Congresso Nacional do Brasil conversa sobre a legalização há cerca de 10 anos, e tais casamentos civis atualmente só têm sua legalidade no Rio Grande do Sul.

Q: The focus of this mindset is speed, logic and accuracy, also identification of facts, reapplying existing techniques, gathering information.
A: O foco dessa mentalidade é rapidez, lógica e precisão, além da identificação de fatos, reaplicação de técnicas existentes e levantamento de informações.

Q: This authentic community is located in Howe Sound just off Vancouver, and is easily accessed via scheduled water taxis departing Granville Island in downtown Vancouver.
A: Essa comunidade autêntica pode ser encontrada em Howe Sound, na proximidade de Vancouver, e tem acesso facilitado por meio de táxis aquáticos agendados que saem de Granville Island, no centro de Vancouver.

Q: In late 2017, Siminoff appeared on shopping television channel QVC.
A:"," In late 2017, Siminoff appeared on shopping television channel QVC."," Siminoff foi exibido no canal de televisão de compras QVC, no final de 2017.","Em 2017, Siminoff apareceu em uma das redes de televisão de shopping, QVC.",17.94784963100628,35.33523518771708,6.125,7.875,0.9921875
"Q: The cell is the basic unit of all living things, and all organisms are composed of one or more cells.
A: A célula é a unidade básica de qualquer ser vivo, e todos os organismos são feitos de uma ou de várias células.

Q: Phnom Krom, 12 km southwest of Siem Reap. This hilltop temple was built at the end of the 9th century, during the reign of King Yasovarman.
A: Phnom Krom, 12 km a sudoeste de Siem Reap. Este templo no topo da colina foi construído no final do século 9, durante o reinado do Rei Yasovarman.

Q: Tours are cheaper for larger groups, so if you're by yourself or with just one friend, try to meet other people and form a group of four to six for a better per-person rate.
A: As excursões saem mais em conta para grupos maiores, então se você estiver sozinho ou com apenas um amigo, tente conhecer outras pessoas e formar um grupo de quatro a seis para conseguir uma tarifa mais baixa por pessoa.

Q: Some of the rainfall was accompanied by thunderstorms and frequent lightning.
A: Algumas dos aguaceiros foram acompanhados por trovoadas e frequentes relâmpagos.

Q: The company hopes to diversify its profit sources and gain popularity in areas where Skype holds a strong position, such as China, Eastern Europe, and Brazil.
A: A empresa espera diversificar suas fontes de lucro e ganhar popularidade em áreas em que o Skype tem uma presença forte, como China, leste europeu e Brasil.

Q: Ring also settled a lawsuit with competing security company, the ADT Corporation.
A:"," Ring also settled a lawsuit with competing security company, the ADT Corporation."," A Ring ganhou também uma causa judicial contra a empresa de segurança concorrente, a ADT Corporation.",A Ring também se declarou em uma ação com a companhia de segurança ADT.,7.345003838310882,31.625935529209936,12.875,11.1875,0.7109375
