prompt,query,reference,generation_baseline,bleu_baseline,chrf_baseline,metricx_baseline,metricx_qe_baseline,commet_baseline
"Q: This, however, is a very hard problem to solve and will take many years before we see useful fusion reactors built.
A: しかし、この問題を解決するのは非常に難しく、実用的な核融合炉ができるまでには何年もかかるでしょう。

Q: Beaches, theme parks and camp grounds are often the most common places frequented by recreational tourists.
A: ビーチ、テーマパーク、キャンプ場は、観光レクリエーション客がよく訪れる最も一般的な場所です。

Q: Though smaller, it reminds some elderly visitors of Hawaii before statehood without all the large tourist hotels and other development.
A: 小さいながらもここを訪れると、年配の旅行客の中には、大きな観光ホテルなどが開発されていなかった州制施行前のハワイを思い出す人もいます。

Q: Wildlife photography often requires a long telephoto lens, though things like a flock of birds or a tiny creature need other lenses.
A: 野生動物の撮影には長めの望遠レンズが必要になることが多いですが、鳥の群れや小さな生き物には別のレンズが必要になります。

Q: While this is a very common activity, it is prohibited by Disney: the tickets are non-transferable.
A: これは非常に一般的な行為ですが、ディズニーでは禁止されており、チケットの譲渡はできません。

Q: ""We now have 4-month-old mice that are non-diabetic that used to be diabetic,"" he added.
A:"," ""We now have 4-month-old mice that are non-diabetic that used to be diabetic,"" he added.", 「我々が飼っている生後4か月のマウスはかつて糖尿病でしたが現在は糖尿病ではない、」と彼は付け加えました。,"""4ヶ月前、非糖尿病の4ヶ月の小鼠が、糖尿病だった"" ということで、他にも糖尿病の小鼠が生まれた。",2.01381482546679,8.147552246546493,14.875,12.625,0.003631591796875
"Q: Scientists call this process ""stimulated emission of radiation"" because the atoms are stimulated by the bright light, causing the emission of a photon of light, and light is a type of radiation.
A: 科学者たちはこのプロセスを「放射線の刺激放出」と呼びますが、これは明るい光によって原子が刺激を受けて光の粒子を放出するためであり、光は放射線の一種です。

Q: Al Gore and General Tommy Franks casually rattle off their favorite headlines (Gore's was when The Onion reported he and Tipper were having the best sex of their lives after his 2000 Electoral College defeat).
A: アル・ゴア氏とトミー・フランクス将軍は、さりげなく自分たちのお気に入りの見出しを口にします（ゴア氏が挙げた見出しは、2000年の選挙区での敗北後、彼とティッパーが人生で最高のセックスをしていたとオニオン紙が報じたときのことでした）。

Q: Since then, China's economic size has grown by 90 times.
A: 以来、中国の経済規模は90倍にまで成長を遂げました。

Q: Sometimes the same flight can have vastly differing prices at various agregators and it pays to compare search results and to also look at the website of the airline itself before booking.
A: 同じ便でも情報収集サイトによって大幅に価格が異なることがあるので、予約する前に検索結果を比較したり、航空会社自体のウェブサイトで確認することが大切です。

Q: He was immediately attended to by the on-track medical staff and transported to a local hospital where he later died.
A: 彼はすぐに現場の医療スタッフの手当てを受け、地元の病院に搬送されましたが、その後死亡しました。

Q: Dr. Ehud Ur, professor of medicine at Dalhousie University in Halifax, Nova Scotia and chair of the clinical and scientific division of the Canadian Diabetes Association cautioned that the research is still in its early days.
A:"," Dr. Ehud Ur, professor of medicine at Dalhousie University in Halifax, Nova Scotia and chair of the clinical and scientific division of the Canadian Diabetes Association cautioned that the research is still in its early days.", ノバスコシア州ハリファックスにあるダルハウジー大学医学部教授でカナダ糖尿病協会の臨床・科学部門の責任者を務めるエフード・ウル博士は、この研究はまだ初期段階にあるとして注意を促しました。,ドクター・エドゥ・ウル、ダルホウス大学の医学部の教授で、カナダ・ディベティス協会の臨床と科学部門の委員長も務めている。彼は研究はまだ初期の段階です。,7.30028315138483,17.660439521244488,8.5,6.90625,0.52734375
"Q: They looked like rooms. He was the first person to observe dead cells
A: 見た目はいくつもの部屋のようでした。彼は死んだ細胞を観察した最初の人でした。

Q: Bird flu, or more formally avian influenza, can infect both birds and mammals.
A: 鳥インフル（正式には鳥インフルエンザ）は、鳥類と哺乳類のいずれにも感染する恐れがあります。

Q: It is not a learning disability, it is a learning disorder; it ""affects 3 to 5 percent of all children, perhaps as many as 2 million American children"".
A: これは教育的な意味での学習障害ではなく、医学的な意味での学習障害であり、すべての子供の3～5%、おそらく200万人ものアメリカ人の子供に影響を与えています。

Q: A listing of available hosts is then provided either in print and/or online, sometimes with references and reviews by other travelers.
A: 利用可能な宿泊先の一覧は、印刷物やオンラインで提供され、他の旅行者による評価や意見が掲載されることもあります。

Q: The advice assumes that travellers do not steal, trespass, participate in the illegal market, beg, or otherwise exploit other people for their own gain.
A: このアドバイスは、旅行者が自分の利益のために窃盗、不法侵入、違法市場への参加、物乞い、またはその他の方法で他人から搾取しないことを前提としています。

Q: Like some other experts, he is skeptical about whether diabetes can be cured, noting that these findings have no relevance to people who already have Type 1 diabetes.
A:"," Like some other experts, he is skeptical about whether diabetes can be cured, noting that these findings have no relevance to people who already have Type 1 diabetes.", 他の専門家たちと同様に、彼は糖尿病を完治できるかどうかについては懐疑的であり、これらの調査結果はすでにI型糖尿病を患っている人々には何の関連性もないことを指摘しています。,これらの研究は、Type 1 diabetesの患者の治療に何らかの意味で有効性を示すことはないと、他の専門家は指摘しています。,3.7873368082279866,14.437350204589821,11.0,10.8125,0.00537109375
"Q: The most common cause for accidents in winter is slippery roads, pavements (sidewalks) and especially steps.
A: 冬場の最も一般的な事故原因は、滑りやすい道路、舗道（歩道）、そして特に段差です。

Q: In summer, especially, you'll need to watch out for mosquitoes if you decide to hike through the rainforest.
A: 特に夏場に熱帯雨林の中をハイキングしようと思ったら、蚊に注意する必要があります。

Q: Some of the rainfall was accompanied by thunderstorms and frequent lightning.
A: 降雨によっては雷雨や頻繁な雷を伴うものもありました。

Q: There is also no requirement that you obtain a local number from the community in which you live; you can obtain a satellite Internet connection in the wilds of Chicken, Alaska and select a number which claims you're in sunny Arizona.
A: 居住地の自治体で番号を発行してもらう必要もありません。アラスカ州チキンの荒野で衛星からインターネットに接続して番号を選択すりれば、日当たりの良いアリゾナ州にいることになります。

Q: The jail became notorious after prisoner abuse was discovered there after US forces took over.
A: 米軍による占領後、囚人の虐待が発覚し、当該刑務所の悪名がとどろきました。

Q: On Monday, Sara Danius, permanent secretary of the Nobel Committee for Literature at the Swedish Academy, publicly announced during a radio program on Sveriges Radio in Sweden the committee, unable to reach Bob Dylan directly about winning the 2016 Nobel Prize in Literature, had abandoned its efforts to reach him.
A:"," On Monday, Sara Danius, permanent secretary of the Nobel Committee for Literature at the Swedish Academy, publicly announced during a radio program on Sveriges Radio in Sweden the committee, unable to reach Bob Dylan directly about winning the 2016 Nobel Prize in Literature, had abandoned its efforts to reach him.", スウェーデンアカデミーのノーベル文学委員会の常任幹事であるサラ・ダニウス氏は月曜日、スウェーデンの公共放送ラジオの番組の中で、同委員会が2016年のノーベル文学賞受賞についてボブ・ディラン氏と直接連絡を取れなかったため、同氏と連絡を取ることを諦めたことを公に発表しました。,スウェーデンアカデミーのノーベル文学賞委員会の長官、サラ・ダニウスは、スウェーデン放送局のラジオ番組で、ノーベル文学賞委員会が、ボブ・ディランに直接連絡を取りたいが、直接連絡を取りたいことができなかったため、失敗したと発表しました。,27.064271199134662,36.4250029995683,8.5625,8.5625,0.45703125
"Q: In addition, there are fewer time restrictions with the possibility of flexible working hours. (Bremer, 1998)
A: また、フレックスタイム制も可能で、時間的な制約が減ります。(Bremer, 1998)

Q: Humans are by far the most talented species in reading the minds of others.
A: 人間は他人の心を読むという点では、圧倒的に最も優秀な種である。

Q: There are many different constructions of eyes, ranging in complexity depending on the requirements of the organism.
A: 眼の構造は、生体の要件に応じて、ごく単純なものから非常に複雑なものまでさまざまです。

Q: Have another copy in your luggage and online (e-mail to yourself with attachment, or stored in the ""cloud"").
A: 複写を荷物の中に入れておくか、オンラインで保管（自分宛てのメールにファイルを添付するか、「クラウド」に保存）しておきましょう。

Q: Jonny Reid, co-driver for the A1GP New Zealand team, today made history by driving the fastest over the 48-year-old Auckland Harbour Bridge, New Zealand, legally.
A: A1GPニュージーランドチームのコ・ドライバーであるジョニー・リードは本日、48年以上の歴史があるニュージーランドのオークランド・ハーバー・ブリッジを違反なく最速で駆け抜け、歴史に名を刻みました。

Q: Danius said, ""Right now we are doing nothing. I have called and sent emails to his closest collaborator and received very friendly replies. For now, that is certainly enough.""
A:"," Danius said, ""Right now we are doing nothing. I have called and sent emails to his closest collaborator and received very friendly replies. For now, that is certainly enough.""", ダニアスは「今は何もしていない。彼の親しい協力者に電話をかけたり、メールを送ったりしたが、非常に友好的な返事が返ってきた。今のところは、確かにそれで十分だ。」と語った。,現在、我は何もしていません。彼の最も近い同僚と連絡を取っており、友好的な返信を送っています。まあ、まあまあです。,7.595738872623526,11.635980032741086,6.40625,6.5,0.080078125
"Q: Crime, and ill-will toward foreigners in general, is virtually unknown in Greenland. Even in the towns, there are no ""rough areas.""
A: グリーンランドでは犯罪や外国人に対する嫌悪はほとんどありません。町には「荒れた地域」すらありません。

Q: The city will be the first in southeastern Europe to host CowParade, the world's largest public art event, between June and August this year.
A: ブカレスト市では、今年6月から8月にかけて、世界最大のパブリックアートイベント「カウパレード」がヨーロッパ南東部で初めて開催されます。

Q: The proposed amendment already passed both houses in 2011.
A: 改正案は2011年にすでに両院を通過している。

Q: The balance of power was a system in which European nations sought to maintain the national sovereignty of all European states.
A: パワーバランスとは、欧州諸国が欧州全域の国家主権を維持しようとする制度でした。

Q: Then, a few years later in 1639, an English astronomer named Jeremiah Horrocks observed a transit of Venus.
A: そして数年後の1639年にイギリスの天文学者ジェレミア・ホロックスが金星の通過を観測しました。

Q: Previously, Ring's CEO, Jamie Siminoff, remarked the company started when his doorbell wasn't audible from his shop in his garage.
A:"," Previously, Ring's CEO, Jamie Siminoff, remarked the company started when his doorbell wasn't audible from his shop in his garage.", RingのCEOであるジェイミー・スミノフは以前に、玄関の呼び出し音がガレージにある自分店から聞こえなかったことから事業を始めたと述べました。,すでに、リングのCEO、ジャミー・シミノフは、自分の家のドアが音を出さないようにした店舗のガレージから見たときに、会社を始めたと述べました。,14.412895203332392,22.229776452027696,10.875,9.9375,0.333984375
"Q: The couple had married in Texas one year ago and came to Buffalo to celebrate with friends and relatives.
A: 夫婦は1年前にテキサスで結婚し、友人や親戚と祝うためにバッファローに来ていました。

Q: He went on to say, ""This case is serious. Rest assured that our system is working as well as it should.""
A: 彼はさらに続けて、「この事件は深刻ですが、システムは正常に機能しているのでご安心ください」と述べました。

Q: The storm, situated about 645 miles (1040 km) west of the Cape Verde islands, is likely to dissipate before threatening any land areas, forecasters say.
A: 暴風雨は、カーボベルデ諸島の西約645マイル(1040 km)の位置まで来ているが、上陸する前に散逸する可能性が高いと気象予報士は述べています。

Q: Getting into your own car and heading off on a long road trip has an intrinsic appeal in its simplicity.
A: 自分の車に乗り込み、長いドライブ旅行に向かうのは、そのシンプルさに内在する魅力があります。

Q: Asynchronous communication encourages time for reflection and reaction to others.
A: 非同期コミュニケーションは、内省や他者への反応の時間を促すものです。

Q: He built a WiFi door bell, he said.
A:"," He built a WiFi door bell, he said.", 彼はWi-Fiで鳴るドアベルを作ったそうです。,彼は、WiFiドアのドアベルを建てました。,8.913765521398126,17.15337688012508,7.125,6.90625,0.734375
"Q: So many of us find ourselves watching a television show that informs us of a process or experience in which we will never participate or apply that knowledge.
A: ですから、私たちの多くは、テレビ番組で放映されるプロセスや経験に私たちが参加したり知識を応用したりはできないことに気づくわけです。

Q: Check with the institution, as well as the immigration department for the country you wish to study in for detailed requirements.
A: 留学先の入国管理局のほか、教育機関にも詳細な要件を確認しておきましょう。

Q: The concept was that all European nations had to seek to prevent one nation from becoming powerful, and thus national governments often changed their alliances in order to maintain the balance.
A: そのコンセプトは、欧州では一国の強大化を防ぐために、どの国の政府もしばしば同盟関係を変えながらバランスを維持するというものでした。

Q: This type of thinking is associated with certain science or standard procedures.
A: このような考え方は、特定の科学や標準的な手順に関連付けられています。

Q: The modern sport of fencing is played at many levels, from students learning at a university to professional and Olympic competition.
A: 近代スポーツのフェンシングは、大学生からプロやオリンピック競技まで、さまざまなレベルで行われています。

Q: Siminoff said sales boosted after his 2013 appearance in a Shark Tank episode where the show panel declined funding the startup.
A:", Siminoff said sales boosted after his 2013 appearance in a Shark Tank episode where the show panel declined funding the startup., シミノフ氏は、2013年にシャークタンクのエピソードに出演した後、番組委員会が資金提供を辞退した後に売上が急激に伸びたと述べています。,シミノフは、2013年にシークレット・ランキングで出場したシークレット・ランキングのエピソードで、ショップの売上を増やしたと述べた。,11.571107969679508,21.424324458828377,13.6875,15.4375,0.039794921875
"Q: This is just as exhausting as if you were to wake up every twenty or thirty minutes and watch TV.
A: これは、20～30分おきに起きてテレビを見るのと同じくらい疲れます。

Q: There are many different constructions of eyes, ranging in complexity depending on the requirements of the organism.
A: 眼の構造は、生体の要件に応じて、ごく単純なものから非常に複雑なものまでさまざまです。

Q: Only a few airlines still offer bereavement fares, which slightly discount the cost of last-minute funeral travel.
A: 死別運賃をまだ提供している航空会社は数社のみですが、この運賃で葬儀直前の旅費がわずかに割り引きになります。

Q: Natural factors can intersect to produce ideal conditions, allowing this algae to increase in number dramatically.
A: 自然要因が交錯して理想的な条件を作り出し、この藻類が劇的に増殖する可能性があります。

Q: ""Luckily nothing happened to me, but I saw a macabre scene, as people tried to break windows in order to get out.
A: 幸いにも私は被害に遭いませんでしたが、人々が窓を割って外に出ようとしているという不気味な光景を目にしました。

Q: In late 2017, Siminoff appeared on shopping television channel QVC.
A:"," In late 2017, Siminoff appeared on shopping television channel QVC.", 2017年後半にシミノフ氏はテレビショッピング「QVC」に出演しました。,2017年末には、シミノフがショッピングテレビチャンネルQVCで出演しました。,18.609621195498054,35.38124523697421,4.90625,4.65625,1.0234375
"Q: In 1995 he was voted the best player in Partizan's history.
A: 1995年にはパルチザン史上最高の選手に選ばれた。

Q: The typhoon is estimated to be moving toward China at eleven kph.
A: 台風は時速11 kmの速さで中国に向かって進んでいると見られています。

Q: This theory contradicts the claim that the moon is completely devoid of geologic activity.
A: この理論は、月は地質学的活動がない死んだ天体であるという主張と矛盾する説です。

Q: He recently lost against Raonic in the Brisbane Open.
A: 最近では、ブリスベン・オープンでラオニッチに敗れています。

Q: The proposed amendment already passed both houses in 2011.
A: 改正案は2011年にすでに両院を通過している。

Q: Ring also settled a lawsuit with competing security company, the ADT Corporation.
A:"," Ring also settled a lawsuit with competing security company, the ADT Corporation.", Ringはまた、競合するセキュリティ企業であるADTとの訴訟で和解しました。,アンドリュー・リングは、競合する安全保障会社、ADT コーポレーションと訴訟を結び、結論を得た。,7.355026065679767,11.375738061840602,6.8125,5.65625,0.361328125
