prompt,query,reference,generation_baseline,bleu_baseline,chrf_baseline
"Q: تتعارض هذه النظرية مع الادعاء بأن القمر خال تماماً من النشاط الجيولوجي.
A: This theory contradicts the claim that the moon is completely devoid of geologic activity.

Q: أولاً، يجب أن تطفئ مفتاح المصباح أو تفصل الكابل.
A: First, the switch for the light fixture needs to be turned off or the cable disconnected.

Q: تحطمت طائرة جاس-٣٩ غربين على مدرج في حوالي الساعة ٩:٣٠ صباحاً بالتوقيت المحلي (٠٢٣٠ التوقيت العالمي الموحّد) وانفجرت، مما أدى إلى إغلاق المطار أمام الرحلات الجوية التجارية.
A: The JAS 39C Gripen crashed onto a runway at around 9:30 am local time (0230 UTC) and exploded, closing the airport to commercial flights.

Q: وقد شهدت انكلترا فترةً طويلةً من السّلام بعد غزو دانلو.
A: England had experienced a long period of peace after the reconquest of the Danelaw.

Q: على عكس الرئيسيات الأخرى، لم يَعد البشرُ يستخدمون أيديهم في الحركة أو تحمل الوزن أو التأرجح عبر الأشجار.
A: Unlike other primates, hominids no longer use their hands in locomotion or bearing weight or swinging through the trees.

Q: أضاف قائلاً، ""لدينا الآن فئران تبلغ من العمر 4 أشهر التي كانت تعاني في السابق من مرض السكري، ولكنها لم تعد تعاني منه الآن.
A:"," أضاف قائلاً، ""لدينا الآن فئران تبلغ من العمر 4 أشهر التي كانت تعاني في السابق من مرض السكري، ولكنها لم تعد تعاني منه الآن."," ""We now have 4-month-old mice that are non-diabetic that used to be diabetic,"" he added.","He added, ""We now have 4-month-old mice that were previously suffering from diabetes, but are no longer suffering from it now.",38.05651800744921,48.666030057933966
"Q: مع أنه، نظرياً، يمكن إقامتهم سنوياً (طالما كانوا في بلدان مختلفة)، إلا أن هذا لا يحدث عملياً.
A: Although in theory they can take place annually (so long as they are in different countries), in practice they are not.

Q: ويخالف ذلك تقارير سابقة أوضحت أن إلغاء جولة الإعادة سيتعارض مع الدستور.
A: This contradicts earlier reports, which said that cancelling the runoff would have been against the constitution.

Q: وقال المحافظ أيضاً: ""تقول أخبار اليوم أنه قد تم التعرف على أطفال في سن المدرسة حيث كانوا على اتصال بالمريض"".
A: The governor also stated, ""Today, we learned that some school aged children have been identified as having had contact with the patient.""

Q: أفاد كريستوفر غارسيا -المتحدّث باسم قسم شرطة مدينة لوس أنجلوس- إنّ الجّاني الذّكر المشتبه به يخضع للتحقيق بتهمة التعدّي على ممتلكات الغيْر بدلاً عن التخريب.
A: Christopher Garcia, a spokesperson of the Los Angeles Police Department, said the suspected male offender is being investigated for trespassing rather than vandalism.

Q: جمهورية الدومينيكان (بأسبانية: ريبوبليكا الدومينيكان) هي البلد الكاريبي التي تحتل النصف الشرقي من جزيرة هيسبانيولا، التي تشترك مع هايتي.
A: The Dominican Republic (Spanish: República Dominicana) is a Caribbean country that occupies the eastern half of the island of Hispaniola, which it shares with Haiti

Q: نبه الدكتور إيهود أور -أستاذ الطب في جامعة دالهوزي في هاليفاكس، نوفا سكوتيا ورئيس الشعبة الطبية والعلمية في الجمعية الكندية للسكري- إلى أن البحث لا يزال في أيامه الأولى.
A:", نبه الدكتور إيهود أور -أستاذ الطب في جامعة دالهوزي في هاليفاكس، نوفا سكوتيا ورئيس الشعبة الطبية والعلمية في الجمعية الكندية للسكري- إلى أن البحث لا يزال في أيامه الأولى.," Dr. Ehud Ur, professor of medicine at Dalhousie University in Halifax, Nova Scotia and chair of the clinical and scientific division of the Canadian Diabetes Association cautioned that the research is still in its early days.","Dr. Ehud Aharon, a professor of medicine at Dalhousie University in Halifax, Nova Scotia, and the medical and scientific director of the Canadian Diabetes Association, said the research is still in its infancy.",54.64936703597783,72.61032952356067
"Q: وقد شهدت انكلترا فترةً طويلةً من السّلام بعد غزو دانلو.
A: England had experienced a long period of peace after the reconquest of the Danelaw.

Q: شهدت مدارس أتلانتا في وقت الجائزة تحسنًا كبيرًا في نتائج الامتحانات.
A: At the time of the award, Atlanta schools had seen a large improvement on test scores.

Q: منحت فلوريدا، بوصفها ولاية فائزة تحصل على كل شيء، جميع أصوات مندوبيها الخمسين لرومني، ما قوى مركزه ليصبح المرشح الأول في قائمة ترشيحات الحزب الجمهوري.
A: As a winner-takes-all state, Florida awarded all fifty of its delegates to Romney, pushing him ahead as the front-runner for the Republican Party nomination.

Q: العمل التطوعي أثناء السفر وسيلة رائعة لإحداث فارق ولكن الأمر لا يتعلق فقط بالعطاء.
A: Volunteering while travelling is a great way to make a difference but it's not just about giving.

Q: عندما يُظهر الأفراد بضعة متغيرات لسمة محددة، فهُم متعددو الأشكال.
A: When the individuals show several variants of a particular trait they are polymorphic.

Q: مثل باقي الخبراء الآخرين، فهو متشكك فيما إذا كان يمكن علاج السكري، مع ملاحظة أن هذه النتائج ليس لها علاقة بالناس الذي لديهم السكري من النوع الأول سابقاً.
A:", مثل باقي الخبراء الآخرين، فهو متشكك فيما إذا كان يمكن علاج السكري، مع ملاحظة أن هذه النتائج ليس لها علاقة بالناس الذي لديهم السكري من النوع الأول سابقاً.," Like some other experts, he is skeptical about whether diabetes can be cured, noting that these findings have no relevance to people who already have Type 1 diabetes.","Like other experts, he is skeptical about whether diabetes can be cured, noting that the results have nothing to do with people who have type 1 diabetes.",55.874731840933684,70.66925636296854
"Q: مع أن حالته الفيزيائية قد تتغير، فإن حالته الكيميائية تبقي كما هي.
A: Although its physical state may change, its chemical state remains the same.

Q: فهو يمكنه توفير المال من خلال شراء خرائط جديدة لنظام تحديد المواقع العالمي (GPS)، أو جهاز مستقل لنظام تحديد المواقع العالمي (GPS)، أو استئجار جهاز من شركة لتأجير السيارات.
A: It can save money over buying new maps for a GPS, or a standalone GPS device or renting one from a car rental company.

Q: هسيه أشار أثناء الانتخابات إلى أن ما قد يهرب من البلاد في وقت المصائب.
A: Hsieh implied during the election that Ma might flee the country during a time of crisis.

Q: هناك العديد من الأشياء التي يجب أن تأخذها في الاعتبار قبل وأثناء سفرك إلى مكان ما.
A: There are many things you have to take into consideration before and when you travel somewhere.

Q: تم اعتقال الرجل المشتبه في أنه قام بتفجير القنبلة بعد إصابته بجروح جراء الانفجار.
A: The man suspected of detonating the bomb was detained, after sustaining injuries from the blast.

Q: في يوم الإثنين ، أعلنت سارة دانيوس -السكرتيرة الدائمة للجنة نوبل للأدب في الأكاديمية السويدية- على الملأ خلال برنامج إذاعي على راديو السويد في السويد، أن اللجنة -التي لم تتمكن من الوصول مباشرة إلى بوب ديلان بشأن الفوز بجائزة نوبل في الأدب لعام 2016- قد تخلت عن جهودها للوصول إليه.
A:", في يوم الإثنين ، أعلنت سارة دانيوس -السكرتيرة الدائمة للجنة نوبل للأدب في الأكاديمية السويدية- على الملأ خلال برنامج إذاعي على راديو السويد في السويد، أن اللجنة -التي لم تتمكن من الوصول مباشرة إلى بوب ديلان بشأن الفوز بجائزة نوبل في الأدب لعام 2016- قد تخلت عن جهودها للوصول إليه.," On Monday, Sara Danius, permanent secretary of the Nobel Committee for Literature at the Swedish Academy, publicly announced during a radio program on Sveriges Radio in Sweden the committee, unable to reach Bob Dylan directly about winning the 2016 Nobel Prize in Literature, had abandoned its efforts to reach him.","On Monday, Sara Danius, the permanent secretary of the Swedish Academy's Nobel Literature Committee, announced on a Swedish radio program that the committee - which was unable to reach Bob Dylan directly about winning the 2016 Nobel Prize in Literature - had given up its efforts to reach him.",52.749646810649665,71.35564953041931
"Q: لقد دُمّر معبد أرتميس في أفسس في الـ21 من يوليو عام 356 قبل الميلاد في حريق متعمد تسبب فيه هيروستراتوس.
A: The temple of Artemis at Ephesus was destroyed on July 21, 356 BCE in an act of arson committed by Herostratus.

Q: في حالة التأكد، هذا الاكتشاف قد يُكمل بحث آلان عن الموساشي الذي دام 8 سنوات.
A: If confirmed, the find completes Allen's eight-year search for the Musashi.

Q: وكان قاد هذا الأسطول هو أولاف تريغفاسون، وهو نرويجي يطمح لاستعادة بلاده من السيطرة الدنماركية.
A: This fleet was led by Olaf Trygvasson, a Norwegian with ambitions to reclaim his country from Danish domination.

Q: كان من المقرر أي يحل شوماخر المتقاعد في عام2006 بعد الفوز ببطولة الفورمولا ١ سبع مراتٍ محل فليب ماسا المصاب.
A: Schumacher who retired in 2006 after winning the Formula 1 championship seven times, was due to replace the injured Felipe Massa.

Q: بالرغم من استخدام سكان جرينلاند الأصليين كلمة إسكيمو، فلا يجب أن يستخدمها الأجانب.
A: While you may hear the word used by Greenlandic Natives, its use should be avoided by foreigners.

Q: قال دانيوس ""لن نقوم الآن بفعل أي شيء. لقد قمت بالاتصال وإرسال رسائل بريد إلكتروني إلى أقرب المتعاونين معه وحصلت على ردود لطيفة جداً. هذا يكفي في الوقت الحالي بالطبع"".
A:"," قال دانيوس ""لن نقوم الآن بفعل أي شيء. لقد قمت بالاتصال وإرسال رسائل بريد إلكتروني إلى أقرب المتعاونين معه وحصلت على ردود لطيفة جداً. هذا يكفي في الوقت الحالي بالطبع""."," Danius said, ""Right now we are doing nothing. I have called and sent emails to his closest collaborator and received very friendly replies. For now, that is certainly enough.""","""We're not going to do anything now,"" said Danus. ""I've contacted and emailed the closest collaborators and got very nice responses. That's enough for now, of course.""",3.440511116486614,33.075910210616684
"Q: في مرحلة التنقّل، تسير جيوش النمل في الليل، وتتوقّف للعسكرة أثناء النهار.
A: In the nomadic phase, army ants march at night and stop to camp during the day.

Q: كما هو الحال مع مشاكل الجهاز التنفسي في المناخات الباردة، فإن المشاكل المعوية في المناخات الحارة شائعة إلى حد ما وفي معظم الحالات تكون مزعجة بشكل واضح ولكنها ليست شديدة الخطورة.
A: As with respiratory problems in colder climates, intestinal problems in hot climates are fairly common and in most cases are distinctly annoying but not really dangerous.

Q: شهدت مدارس أتلانتا في وقت الجائزة تحسنًا كبيرًا في نتائج الامتحانات.
A: At the time of the award, Atlanta schools had seen a large improvement on test scores.

Q: ""إحدى الألواح انكسر وبدؤوا يخرجون من النافذة"" هكذا قال الناجي فرانسيسك كوال.
A: One of the panes finally broke, and they started to get out by the window,"" said survivor Franciszek Kowal.

Q: عادةً، يتعيّن عليك شراء رقم عالمي بشكل منفصل يسمح لهواتف شبكة الهاتف العامّة بالاتصال بك. يُحدث المكان الذي يأتي منه الرّقم فرقاً للأشخاص الذين يتصلون بك.
A: Often, you have to buy a global number separately that allows PSTN phones to call you. Where the number is from makes a difference for people calling you.

Q: في السابق، لاحظ جيمي سيمينوف، الرئيس التنفيذي لشركة Ring، أن الشركة بدأت عندما لم يكن جرس بابه مسموعاً من متجره في مرآب منزله.
A:", في السابق، لاحظ جيمي سيمينوف، الرئيس التنفيذي لشركة Ring، أن الشركة بدأت عندما لم يكن جرس بابه مسموعاً من متجره في مرآب منزله.," Previously, Ring's CEO, Jamie Siminoff, remarked the company started when his doorbell wasn't audible from his shop in his garage.","Previously, Jamie Siminoff, Ring's CEO, noticed that the company started when his doorbell wasn't audible from his garage apartment.",70.19605974926174,79.6614097272352
"Q: سيتم فحص HJR-3 بعد العملية بواسطة التشريع المنتخب القادم إما في 2015 أو 2016 حتى تبقى قيد العمل.
A: Following the process, HJR-3 will be reviewed again by the next elected legislature in either 2015 or 2016 to remain in process.

Q: ولم تذكر السلطات رسمياً إلا القليل عن تأكيد الاعتقال الذي حدث اليوم.
A: Authorities said little officially beyond confirming today's arrest.

Q: أكبر قطاعات العمل هي الخدمات المهنيّة، والقطاع الحكومي، والماليّة، والتجارة، والسياحة.
A: The largest employment sectors are professional services, government, finance, trade, and tourism.

Q: عادة ما يتطلب الانضمام إلى هكذا شبكة إكمال نموذج عبر الإنترنت رغم أن بعض الشبكات تعرض أو تطلب تحققًا إضافيًا.
A: Joining such a network usually just requires filling out an online form; although some networks offer or require additional verification.

Q: انضم فيدال والذي يبلغ من العمر 28 عاماً إلى نادي برشلونة قبل ثلاثة مواسم، قادماً من نادي إشبيلية.
A: 28-year-old Vidal had joined Barça three seasons ago, from Sevilla.

Q: قال إنه صنع جرس باب يعمل بتقنية واي فاي.
A:", قال إنه صنع جرس باب يعمل بتقنية واي فاي.," He built a WiFi door bell, he said.",He said he had made a WiFi-enabled doorbell.,8.450310992782924,37.991513855187996
"Q: تعني تشينكوي تيري خمسة أراضي وهي تضم خمسة قرى ساحلية صغيرة وهي ريوماغيوري ومانارولا وكورنيغليا وفيرنازا ومونتيروسو التي تقع في منطقة ليغوريا الإيطالية.
A: Cinque Terre, which means Five Lands, comprises the five small coastal villages of Riomaggiore, Manarola, Corniglia, Vernazza and Monterosso located in the Italian region of Liguria.

Q: وأفاد مسؤولون أنه كان من المقرر إقامة احتفال رسمي بالذكرى السنوية في وقتٍ لاحق.
A: A formal anniversary event was scheduled for a later date, officials said.

Q: باعتباره ملكاً، عرض الإسكندر أن يدفع مقابل إعادة بناء المعبد، لكن عرضه قوبل بالرفض. في وقت لاحق، بعد وفاة الإسكندر، أعيد بناء المعبد في عام 323 قبل الميلاد.
A: Alexander, as king, offered to pay to rebuild the temple, but his offer was denied. Later, after Alexander died, the temple was rebuilt in 323 BCE.

Q: يذهب السائحون في هذا النوع من السياحة يذهب إلى مكان مختلف للغاية عما اعتادوه في حياتهم اليومية بهدف الاسترخاء والاستمتاع.
A: This is when people go to a place that is very different from their regular day-to-day life to relax and have fun.

Q: تبدأ المستعمرة في مرحلة الترحال عندما يقل الغذاء المتاح. خلال هذه المرحلة، تقوم المستعمرة بعمل أعشاش مؤقتة تتغير كل يوم.
A: The colony begins a nomadic phase when available food has decreased. During this phase, the colony makes temporary nests that are changed everyday.

Q: قال سيمينوف إن المبيعات ارتفعت بعد ظهوره في عام 2013 في حلقة شارك تانك، حيث رفضت لجنة العرض تمويل الشركة البادئة.
A:", قال سيمينوف إن المبيعات ارتفعت بعد ظهوره في عام 2013 في حلقة شارك تانك، حيث رفضت لجنة العرض تمويل الشركة البادئة., Siminoff said sales boosted after his 2013 appearance in a Shark Tank episode where the show panel declined funding the startup.,"Semenov said sales increased after his appearance in 2013 on a show called Tank, where the startup was rejected by the panel.",9.532759084323168,47.212417611488775
"Q: وأصبحت محلات السوبر ماركت تمتلك على نحو متزايد أقسام أطعمة جاهزة أكثر تنوعاً. حتى أن بعضها يوفر فرن ميكروويف أو وسائل أخرى لتسخين الطعام.
A: Increasingly supermarkets are getting a more varied section of ready-made food. Some even provide a microwave oven or other means to heat food.

Q: برفقة هؤلاء المسؤولون، أكد المحافظ لمواطني تكساس أنّ هناك خطوات يتمّ اتّخاذها لحماية السلامة العامة.
A: Accompanied by those officials, he assured Texas citizens that steps were being taken to protect the public's safety.

Q: يمكن للطلاب أيضاً إرسال أسئلة إلى المدرسين في أي وقت من اليوم وتوقع إجابات سريعة بشكل معقول، بدلاً من الانتظار حتى الاجتماع التالي وجهاً لوجه.
A: Students can also submit questions to instructors at any time of day and expect reasonably quick responses, rather than waiting until the next face-to-face meeting.

Q: على الرغم من كونها أصغر حجماً، فإنها تذكّر بعض الزائرين القدامى القادمين بهاواي ما قبل قيام الدولة قبل وجود كل الفنادق السياحية الكبيرة وغيرها من التطويرات.
A: Though smaller, it reminds some elderly visitors of Hawaii before statehood without all the large tourist hotels and other development.

Q: حصلت على لقب المشرف الوطني للعام سنة 2009.
A: In 2009 she was awarded the title of National Superintendent of the Year.

Q: في أواخر عام 2017، ظهر ""سيمينوف"" على قناة التسوق التلفزيونية كيو في سي.
A:"," في أواخر عام 2017، ظهر ""سيمينوف"" على قناة التسوق التلفزيونية كيو في سي."," In late 2017, Siminoff appeared on shopping television channel QVC.","In late 2017, ""Siminov"" appeared on the QVC shopping channel.",14.62806365365753,57.40597905807737
"Q: تتعارض هذه النظرية مع الادعاء بأن القمر خال تماماً من النشاط الجيولوجي.
A: This theory contradicts the claim that the moon is completely devoid of geologic activity.

Q: ومع ذلك، فإن اكتشاف قبره في عام 1922 جعله من المشاهير. في حين نُهب العديد من مقابر الماضي، إلا أن هذا القبر لم يُعبث به تقريباً.
A: However, the discovery of his tomb in 1922 made him a celebrity. While many tombs of the past were robbed, this tomb was left virtually undisturbed.

Q: تعد البرازيل هي أكبر دولة كاثوليكية رومانية على وجه الأرض، وقد عارضت الكنيسة الكاثوليكية الرومانية باستمرار السماح بزواج المثليين في البلاد.
A: Brazil is the largest Roman Catholic country on Earth, and the Roman Catholic Church has consistently opposed the legalization of same-sex marriage in the country.

Q: الهانجول هي الأبجدية الوحيدة التي اخترعت عن قصد في الاستخدام اليومي الشعبي عام 1444 في عهد الملك سيجونج (1418 - 1450).
A: Hangeul is the only purposely invented alphabet in popular daily use. The alphabet was invented in 1444 during the reign of King Sejong (1418 – 1450).

Q: ولعلّ النوع الأكثر شيوعاً من السياحة هو ما يقرنه الأغلبية من الناس بالسفر: أي السياحة الترفيهية.
A: Perhaps the most common type of tourism is what most people associate with traveling: Recreation tourism.

Q: كما قامت رينج بتسوية دعوى قضائية مع شركة الأمن المنافسة، شركة ADT.
A:", كما قامت رينج بتسوية دعوى قضائية مع شركة الأمن المنافسة، شركة ADT.," Ring also settled a lawsuit with competing security company, the ADT Corporation.","Ring also settled a lawsuit with the competing security company, ADT.",64.93799797658603,75.94458750770018
