prompt,query,reference,generation_baseline,bleu_baseline,chrf_baseline
"Q: 例えば、開始日が5月のバックカントリー許可証は1月1日から入手可能です。
A: Thus, a backcountry permit for any start date in May becomes available on 1 Jan.

Q: 近代スポーツのフェンシングは、大学生からプロやオリンピック競技まで、さまざまなレベルで行われています。
A: The modern sport of fencing is played at many levels, from students learning at a university to professional and Olympic competition.

Q: ツタンカーメンの墓（KV62）。KV62は、ハワード・カーター氏が1922年に若い王の埋葬品をほぼ無傷の状態で発見した墓として知られています。
A: Tomb of Tutankhamun (KV62). KV62 may be the most famous of the tombs in the Valley, the scene of Howard Carter's 1922 discovery of the almost intact royal burial of the young king.

Q: 3位のハムリンは20ポイント差をつけられていますが、ボウヤーには5ポイント差をつけています。カーヌは2,220ポイント、トゥルークス・ジュニアは2,207ポイントでそれぞれ5位と6位につけています。
A: In third, Hamlin is twenty points behind, but five ahead of Bowyer. Kahne and Truex, Jr. are fifth and sixth respectively with 2,220 and 2,207 points.

Q: スマホや携帯電話のデータ接続ができなかったり、県外になってしまうと、性能が制限されたり、使えなくなってしまうことがあります。
A: If you don't have a data connection for your phone, or when it is out of range, their performance can be limited or unavailable.

Q: 「我々が飼っている生後4か月のマウスはかつて糖尿病でしたが現在は糖尿病ではない、」と彼は付け加えました。
A:", 「我々が飼っている生後4か月のマウスはかつて糖尿病でしたが現在は糖尿病ではない、」と彼は付け加えました。," ""We now have 4-month-old mice that are non-diabetic that used to be diabetic,"" he added.","""We have a four-month-old mouse that was diagnosed with diabetes when it was born, but now it is not diabetic.""",11.871704290088221,34.203562990405935
"Q: 騎馬隊は、馬に乗って戦う軍隊です。当時まだ鞍や鐙は発明されていなかったため、アッシリアの騎兵たちは、馬の裸の背にまたがって戦いました。
A: A cavalry is an army that fights on horseback. The saddle had not yet been invented, so the Assyrian cavalry fought on the bare backs of their horses.

Q: サンフランシスコは、多数のホテル、レストラン、一流の式場・展示会場など、大規模な観光インフラを開発してきました。
A: San Francisco has developed a large tourist infrastructure with numerous hotels, restaurants, and top-notch convention facilities.

Q: 英国王立動物虐待防止協会（RSPCA）は、オーストラリアの食肉処理場すべてに監視カメラ（CCTV）の設置を義務付けるように再度要求しています。
A: Animal Liberation and the Royal Society for the Prevention of Cruelty to Animals (RSPCA) are again calling for the mandatory installation of CCTV cameras in all Australian abattoirs.

Q: 血液は、動脈と呼ばれる管を通って心臓から送り出され、静脈と呼ばれる管を通って心臓に戻ります。最小の管は毛細血管と呼ばれます。
A: Blood goes away from the heart in tubes called arteries and comes back to the heart in tubes called veins. The smallest tubes are called capillaries.

Q: シレナはキャンプに加えて、寮宿泊や温かい食事を提供している唯一の森林管理施設です。ラ・レオナ、サン・ペドリロ、ロス・パトスはキャンプ場のみで、食事サービスはありません。
A: Sirena is the only ranger station that offers dormitory lodging and hot meals in addition to camping. La Leona, San Pedrillo, and Los Patos offer only camping with no food service.

Q: ノバスコシア州ハリファックスにあるダルハウジー大学医学部教授でカナダ糖尿病協会の臨床・科学部門の責任者を務めるエフード・ウル博士は、この研究はまだ初期段階にあるとして注意を促しました。
A:", ノバスコシア州ハリファックスにあるダルハウジー大学医学部教授でカナダ糖尿病協会の臨床・科学部門の責任者を務めるエフード・ウル博士は、この研究はまだ初期段階にあるとして注意を促しました。," Dr. Ehud Ur, professor of medicine at Dalhousie University in Halifax, Nova Scotia and chair of the clinical and scientific division of the Canadian Diabetes Association cautioned that the research is still in its early days.","Nova Scotia University in Halifax, Canada, Professor of Medicine and the Director of the Clinical and Scientific Department of the Canadian Diabetes Association, Dr. Edward U. is cautioning that this research is still in its early stages.",32.299861639248576,62.68688766693432
"Q: このホステルの宿泊客は、ほとんどがアラブ首長国連邦の方々でした。
A: The hostel's guests were mostly citizens of the United Arab Emirates.

Q: 必要に応じて製品を購入できますが、性能に影響する製品はほとんどありません。
A: Products can be purchased as needed, but most will have little or no real impact on performance.

Q: リード氏は、ニュージーランドのA1GPカーである「ブラックビューティー」で時速160 km以上で7回も橋を渡る走行に成功しました。
A: Mr Reid managed to drive the New Zealand's A1GP car, Black Beauty at speeds over 160km/h seven times over the bridge.

Q: 峡谷保護のために許可証の交付は限定されており、申し込みの受け付けは開始月の4か月前の月の1日からです。
A: Permits are limited to protect the canyon, and become available on the 1st day of the month, four months prior to the start month.

Q: 科学者たちは、同じようにエネルギーを生み出せる原子炉の開発に取り組んでいます。
A: Scientists are working to create a reactor that can make energy in the same way.

Q: 他の専門家たちと同様に、彼は糖尿病を完治できるかどうかについては懐疑的であり、これらの調査結果はすでにI型糖尿病を患っている人々には何の関連性もないことを指摘しています。
A:", 他の専門家たちと同様に、彼は糖尿病を完治できるかどうかについては懐疑的であり、これらの調査結果はすでにI型糖尿病を患っている人々には何の関連性もないことを指摘しています。," Like some other experts, he is skeptical about whether diabetes can be cured, noting that these findings have no relevance to people who already have Type 1 diabetes.","He is also skeptical of the results of these studies, which show that he has type 1 diabetes.",4.948728425747332,24.234946363467593
"Q: ブラジルの全国議会では10年前から合法化を巡る議論が続いており、そのような民事婚は現在、リオグランデ・ド・スル州でのみ合法化されています。
A: The National Congress of Brazil has debated legalization for 10 years, and such civil marriages are currently only legal in Rio Grande do Sul.

Q: もう1人の有名なギリシャ人は数学者ピタゴラスで、主に直角三角形の辺の関係についての有名な定理を発見したことで知られています。
A: Another famous Greek is a mathematician Pythagoras, mostly known for his famous theorem about relations of the sides of right triangles.

Q: 今日の先進国では、豪華な宿と朝食を提供することが一種の芸術形態にまで進化しています。
A: In developed countries today, providing deluxe bed and breakfasts has been raised to a sort of art-form.

Q: 湖を含めたトルコの面積は783,562 km2（300,948平方マイル）で、そのうち南西アジアが755,688 km2（291,773平方マイル）、ヨーロッパが23,764 km2（9,174平方マイル）です。
A: Turkey's area, including lakes, occupies 783,562 square kilometres (300,948 sq mi), of which 755,688 square kilometres (291,773 sq mi) are in south west Asia and 23,764 square kilometres (9,174 sq mi) in Europe.

Q: バンドはマウイ島の戦争記念スタジアムで90,000人を集客する予定でしたが、その公演をキャンセルし、ファンに謝罪しました。
A: The band canceled the show at Maui's War Memorial Stadium, which was set to be attended by 9,000 people, and apologized to fans.

Q: スウェーデンアカデミーのノーベル文学委員会の常任幹事であるサラ・ダニウス氏は月曜日、スウェーデンの公共放送ラジオの番組の中で、同委員会が2016年のノーベル文学賞受賞についてボブ・ディラン氏と直接連絡を取れなかったため、同氏と連絡を取ることを諦めたことを公に発表しました。
A:", スウェーデンアカデミーのノーベル文学委員会の常任幹事であるサラ・ダニウス氏は月曜日、スウェーデンの公共放送ラジオの番組の中で、同委員会が2016年のノーベル文学賞受賞についてボブ・ディラン氏と直接連絡を取れなかったため、同氏と連絡を取ることを諦めたことを公に発表しました。," On Monday, Sara Danius, permanent secretary of the Nobel Committee for Literature at the Swedish Academy, publicly announced during a radio program on Sveriges Radio in Sweden the committee, unable to reach Bob Dylan directly about winning the 2016 Nobel Prize in Literature, had abandoned its efforts to reach him.","The chair of the Swedish Academy's Nobel Literature Committee, Sara Danius, announced on Monday that the Academy had not contacted Bob Dylan directly in connection with the 2016 Nobel Literature Prize, and that she had decided to stop contacting him.",15.279030046926245,42.01801562428961
"Q: また、気候が温暖であるほど、細菌は成長が速く、かつ体外でより長く生存します。
A: Also, in warmer climates bacteria both grow more quickly and survive longer outside the body.

Q: 1960年代には、映画の撮り方について指導するために、独立直後のアルジェリアに戻りました。
A: In the 1960s he headed back to newly-independent Algeria to teach film directing.

Q: 映画をDVD形式に変換しようとするときに最も一般的な問題の1つはオーバースキャンです。
A: One of the most common problems when trying to convert a movie to DVD format is the overscan.

Q: 抗議者たちは、120万人の署名を集めて11月の全国大会に提出しようと考えています。
A: Protesters hope to collect a petition of 1.2 million signatures to present to the National Congress in November.

Q: アレクサンダーは王として神殿を再建するために出資を申し出ましたが、受け入れられませんでした。アレクサンダー大王の死後、紀元前323年に神殿が再建されました。
A: Alexander, as king, offered to pay to rebuild the temple, but his offer was denied. Later, after Alexander died, the temple was rebuilt in 323 BCE.

Q: ダニアスは「今は何もしていない。彼の親しい協力者に電話をかけたり、メールを送ったりしたが、非常に友好的な返事が返ってきた。今のところは、確かにそれで十分だ。」と語った。
A:", ダニアスは「今は何もしていない。彼の親しい協力者に電話をかけたり、メールを送ったりしたが、非常に友好的な返事が返ってきた。今のところは、確かにそれで十分だ。」と語った。," Danius said, ""Right now we are doing nothing. I have called and sent emails to his closest collaborator and received very friendly replies. For now, that is certainly enough.""","Darius said, ""I have nothing to do. I called my close friends and sent them emails, but they returned my calls and emails with very friendly replies. So far, I think that's enough.""",18.845958046394774,42.60124249813867
"Q: 収束思考パターンは、異なる発想や分野をつなげて解決策を見つけようとする問題解決手法です。
A: Convergent thinking patterns are problem solving techniques that unite different ideas or fields to find a solution.

Q: 地元の大学生にメールで問い合わせたところ、圧倒的な数の無料宿泊の誘いを受けました。
A: He emailed students at the local university and received an overwhelming number of offers for free accommodation.

Q: チャールズは英国王室で初めて学位を取得した人物です。
A: Charles was the first member of the British Royal Family to be awarded a degree.

Q: 人間について報告された症例は1000件以下ですが、致死的な症例もあります。
A: Fewer than a thousand cases have ever been reported in humans, but some of them have been fatal.

Q: 気体、液体、固体のいずれの状態でも分子構造は変わりません。
A: It has the same molecular structure whether it is a gas, liquid, or solid.

Q: RingのCEOであるジェイミー・スミノフは以前に、玄関の呼び出し音がガレージにある自分店から聞こえなかったことから事業を始めたと述べました。
A:", RingのCEOであるジェイミー・スミノフは以前に、玄関の呼び出し音がガレージにある自分店から聞こえなかったことから事業を始めたと述べました。," Previously, Ring's CEO, Jamie Siminoff, remarked the company started when his doorbell wasn't audible from his shop in his garage.","The CEO of the Ring, James Smits, said that he started his business because he heard the doorbell ringing in his garage, which he thought was coming from his front door.",6.442161709075163,35.206455923175604
"Q: 金星の位相は、太陽に面した金星（または月）の側面のみが明るくなるために発生します。金星の満ち欠けは、惑星は太陽の周りを回っているというコペルニクスの理論を裏付けるものでした。
A: Phases happen because only the side of Venus (or of the Moon) facing the Sun is lighted. The phases of Venus supported the theory of Copernicus that the planets go around the Sun.

Q: 外国では、特に人件費が安い低所得国では、眼鏡が安価で手に入ることがあります。
A: Eyeglasses can be cheaper in a foreign country, especially in low-income countries where labour costs are lower.

Q: ホステルは主として若者を対象とした宿であり、典型的な宿泊客は20代ですが、年配の旅行者も多く見られます。
A: Hostels cater primarily to young people – a typical guest is in their twenties – but you can often find older travellers there too.

Q: 他人のために持ち歩く - 特に国境を越えるときは、絶対に手荷物から目を離してはいけません。
A: Carrying for others - Never let your bags out of your sight, especially when you are crossing international borders.

Q: ロバーツ氏は、中絶の倫理を考えるうえで重要な「命の始まりはいつの時点か」という疑問について、「可能性の高いケースの具体的な内容についてコメントするのは倫理的ではない」と断固として拒否しました。
A: Roberts flatly refused to say about when he believes life begins, an important question when considering the ethics of abortion, saying that it would be unethical to comment on the specifics of likely cases.

Q: 彼はWi-Fiで鳴るドアベルを作ったそうです。
A:", 彼はWi-Fiで鳴るドアベルを作ったそうです。," He built a WiFi door bell, he said.",He made a doorbell that plays a tune over Wi-Fi.,3.716499092256818,27.1408919970673
"Q: 彼女はアトランタでの滞在中に批評家から称賛され、革新的な都市教育について認められました。
A: She gained critical acclaim during her time in Atlanta and was recognized for innovative urban education.

Q: 実際には、リージョンコードは違法コピーにはまったく効果がありません。ディスクをビットごとにコピーすれば、原本を再生できる機器であれば問題なく再生されます。
A: In fact, region codes have absolutely no effect on illegal copying; a bit-for-bit copy of a disk will play just fine on any device where the original will.

Q: 10月7日、離陸時にエンジンが機体から分離し、けが人は出ませんでした。事故後、ロシアはIL-76を一時的に着陸させました。
A: On October 7 an engine separated on takeoff, without injuries. Russia briefly grounded Il-76s after that accident.

Q: 地球上で非常に希少な岩石の一部は、オンス当たり11,000～22,500米ドルで取引されており、これは金の価格の約10倍です。
A: Some of the rocks, which are very rare on Earth, are being sold from US$11,000 to $22,500 per ounce, which is about ten times more than the cost of gold.

Q: 自分好みの旅行を予約しやすい代理店を利用する方が良いでしょう。
A: It can be better to use an agent who frequently books similar trips to yours.

Q: シミノフ氏は、2013年にシャークタンクのエピソードに出演した後、番組委員会が資金提供を辞退した後に売上が急激に伸びたと述べています。
A:", シミノフ氏は、2013年にシャークタンクのエピソードに出演した後、番組委員会が資金提供を辞退した後に売上が急激に伸びたと述べています。, Siminoff said sales boosted after his 2013 appearance in a Shark Tank episode where the show panel declined funding the startup.,"In 2013, when he appeared on Shark Tank, he said that the show's board of directors had withdrawn funding after the episode aired, and that the show's ratings had increased dramatically.",4.630152090572267,33.03629183809068
"Q: 実際には、人を騙してもっと料金を払わなければならないと思い込ませる方法のようです。
A: It seems actually to be more a way of tricking people into believing they have to pay more.

Q: 視覚、つまり見る能力は、視覚系の感覚器官（つまり目）に依存しています。
A: Vision, or the ability to see depends on visual system sensory organs or eyes.

Q: 2回目の進入から着陸しようとしていた約10分前に姿を消しました。
A: About ten minutes before it was due to land from its second approach it disapeared.

Q: 時間については何千年も前から宗教家、哲学者、科学者が研究を重ねてきました。
A: Time has been studied by religious, philosophical, and scientific scholars for thousands of years.

Q: eBayやCraigslistなどのオークションサイトで販売されオンラインで購入できる入場券の多くは使いかけの複数日分のパークホッパーチケットです。
A: Many tickets sold online through auction websites such as eBay or Craigslist are partially used multi-day park-hopper tickets.

Q: 2017年後半にシミノフ氏はテレビショッピング「QVC」に出演しました。
A:", 2017年後半にシミノフ氏はテレビショッピング「QVC」に出演しました。," In late 2017, Siminoff appeared on shopping television channel QVC.","In the second half of 2017, Siminoff appeared on the television shopping channel QVC.",42.93663233009673,74.32828911664157
"Q: 毎年10月頃には、150万頭近くの草食動物が、雨を求めて北の丘からマラ川を渡り、南の平原に向かって移動します。
A: Every year around October nearly 1.5 million herbivores travel towards the southern plains, crossing the Mara River, from the northern hills for the rains.

Q: この攻撃は、インドとパキスタンの関係に大きな負担をかけました。
A: The attack put a huge strain on relations between India and Pakistan.

Q: ウェブサイトや店頭で、代理店がどのような旅行を宣伝しているかを見てみましょう。
A: Take a look at what trips the agent is promoting, whether on a website or in a shop window.

Q: 「それはすべてを元に戻さなければならないことを意味します」とエチオピアのリフトバレー調査所の研究者であり、本研究の共著者であるベルハネ・アスフォー氏は言いました。
A: That means everything has to be put back,"" said researcher at the Rift Valley Research Service in Ethiopia and a co-author of the study, Berhane Asfaw.

Q: また、国ごとに法律で車内に備えるべき緊急用品を定めています。
A: Each country also has unique laws requiring what emergency items need to be in the car.

Q: Ringはまた、競合するセキュリティ企業であるADTとの訴訟で和解しました。
A:", Ringはまた、競合するセキュリティ企業であるADTとの訴訟で和解しました。," Ring also settled a lawsuit with competing security company, the ADT Corporation.",Ring also settled a lawsuit with ADT.,40.211518219466114,45.34231832088494
