prompt,query,reference,generation_baseline,bleu_baseline,chrf_baseline,metricx_qe_baseline,metricx_baseline,commet_baseline
"Q: الوقت شيء يحيط بنا ويؤثر على كلّ ما نقوم به، إلا أنه صعب على الفهم.
A: Time is something that is all around us, and affects everything we do, yet is difficult to understand.

Q: في حالات أخرى، لا يحتاج إلى التسجيل إلا من يقيمون خارج أماكن الإقامة السياحية. ومع ذلك، فإن هذا يجعل القانون أكثر غموضاً، لذا اعرف مقدماً.
A: In other cases, only those staying outside of tourist accommodations need to register.  However, this makes the law much more obscure, so find out beforehand.

Q: قال وزير شئون الرئاسة رودريجو آرياس أن أرياس قد أصيب بحالة خفيفة من الفيروس.
A: Arias tested positive for a mild case of the virus, Presidential Minister Rodrigo Arias said.

Q: دُهشَ العديد من المسافرين المستقرين والقادرين من خلال حداثة السفر إلى دول العالم النامي، حيث يمكن تراكم العديد من التعديلات الثقافية الصغيرة بصورةٍ سريعةٍ.
A: Many a stable, capable traveler has been overcome by the newness of developing world travel, where many little cultural adjustments can add up quickly.

Q: زُعم أن الرجل قاد سيارة ذات ثلاث عجلات ملغمة بالمتفجرات وسط حشد من الناس.
A: The man allegedly drove a three-wheeled vehicle armed with explosives into a crowd.

Q: أضاف قائلاً، ""لدينا الآن فئران تبلغ من العمر 4 أشهر التي كانت تعاني في السابق من مرض السكري، ولكنها لم تعد تعاني منه الآن.
A:"," أضاف قائلاً، ""لدينا الآن فئران تبلغ من العمر 4 أشهر التي كانت تعاني في السابق من مرض السكري، ولكنها لم تعد تعاني منه الآن."," ""We now have 4-month-old mice that are non-diabetic that used to be diabetic,"" he added.","He added, ""We now have 4-month-old birds that were previously suffering from diabetes, but they are no longer suffering from it.""",28.582347148150316,41.193662196651154,8.875,10.75,0.8671875
"Q: وبالتالي آفات دلهي بيلي ولعنة الفراعنة وانتقام مونتيزوما، وأصدقاؤهم الكثيرون.
A: Thus the scourges of Delhi Belly, the Pharaoh's Curse, Montezuma's Revenge, and their many friends.

Q: يتبع المتابعون طريقة معينة في الحياة، أو ممارسات الهدف منها هو تعزيز تلك التجارب.
A: Followers pursue certain ways of living, or practices that are intended to nurture those experiences.

Q: لقد ساعد استكشاف وجمع المعلومات الذي قام به ديفيد هيدلي في إتاحة العملية التي تفذها 10 مسلحين من الجماعة الباكستانية المسلحة لشكر طيبة.
A: David Headley's scouting and information gathering had helped to enable the operation by the 10 gunmen from the Pakistani militant group Laskhar-e-Taiba.

Q: يجب على المواطنين الكوبيين الحاملين لبطاقة الإقامة الأمريكية الدائمة زيارة مقر قنصلية الإكوادور للحصول على إعفاء من هذا الشرط.
A: Cuban citizens who are US green card holders should visit an Ecuadorian Consulate to obtain an exemption to this requirement.

Q: أطلق على الأبجدية الهنجولية في البداية اسم ""هانمن جيونجوم""، أي ""الأصوات الصحيحة لتوجيه الناس"".
A: He originally named the Hangeul alphabet Hunmin Jeongeum, which means ""the correct sounds for the instruction of the people"".

Q: نبه الدكتور إيهود أور -أستاذ الطب في جامعة دالهوزي في هاليفاكس، نوفا سكوتيا ورئيس الشعبة الطبية والعلمية في الجمعية الكندية للسكري- إلى أن البحث لا يزال في أيامه الأولى.
A:", نبه الدكتور إيهود أور -أستاذ الطب في جامعة دالهوزي في هاليفاكس، نوفا سكوتيا ورئيس الشعبة الطبية والعلمية في الجمعية الكندية للسكري- إلى أن البحث لا يزال في أيامه الأولى.," Dr. Ehud Ur, professor of medicine at Dalhousie University in Halifax, Nova Scotia and chair of the clinical and scientific division of the Canadian Diabetes Association cautioned that the research is still in its early days.","Dr. Iyad Or - a professor of medicine at Dalhousie University in Halifax, Nova Scotia, and the president of the Canadian Society for Diabetes - noted that the research is still in its early stages.",48.829023381250146,62.60535391120382,5.34375,5.03125,0.65625
"Q: العضو الرئيسي للجهاز الدوري هو القلب الذي يضخ الدم.
A: The major organ of the circulatory system is the heart, which pumps the blood.

Q: على الرغم من ذلك، تمركز عدد ضئيل من سفن البحرية الملكية قرب طرق الغزو المحتملة بينما كان الأدميرالات يخشون أن يغرقوا بسبب الهجوم الجوي الألماني.
A: However, very few Royal Navy ships were based near the likely invasion routes as the admirals were afraid they would be sunk by German air attack.

Q: أفاد طالب سابق إنه ""كان يستخدم اللغة الدارجة في الفصل، وكان يدرس مهارات المواعدة في الملاحظات، وكان يعامل الطلاب كصديق"".
A: A former student said that he 'used slang in class, taught dating skills in notes, and was just like the students' friend.'

Q: أطلق على الأبجدية الهنجولية في البداية اسم ""هانمن جيونجوم""، أي ""الأصوات الصحيحة لتوجيه الناس"".
A: He originally named the Hangeul alphabet Hunmin Jeongeum, which means ""the correct sounds for the instruction of the people"".

Q: من الصعب أن نجد العديد من الحيوانات الغريبة، وفي بعض الأحيان قد تكون للحدائق العامة قواعد خاصة بشأن التقاط الصور الفوتوغرافية لأغراض تجارية.
A: Many exotic animals are hard to find, and parks sometimes have rules about taking photographs for commercial purposes.

Q: مثل باقي الخبراء الآخرين، فهو متشكك فيما إذا كان يمكن علاج السكري، مع ملاحظة أن هذه النتائج ليس لها علاقة بالناس الذي لديهم السكري من النوع الأول سابقاً.
A:", مثل باقي الخبراء الآخرين، فهو متشكك فيما إذا كان يمكن علاج السكري، مع ملاحظة أن هذه النتائج ليس لها علاقة بالناس الذي لديهم السكري من النوع الأول سابقاً.," Like some other experts, he is skeptical about whether diabetes can be cured, noting that these findings have no relevance to people who already have Type 1 diabetes.","Like other experts, he is skeptical about whether it is possible to treat diabetes, noting that these results do not have a relationship with people who have type 1 diabetes before.",37.13354961020269,58.912146843247726,2.328125,2.125,0.9609375
"Q: مع أنه، نظرياً، يمكن إقامتهم سنوياً (طالما كانوا في بلدان مختلفة)، إلا أن هذا لا يحدث عملياً.
A: Although in theory they can take place annually (so long as they are in different countries), in practice they are not.

Q: هذا شيء تحتاج دائمًا إلى وضعه في الاعتبار، لتجنب خيبة الأمل أو ربما حتى النفور من الطرق المحلية للقيام بالأشياء.
A: This is something you always need to keep in mind, to avoid disappointment or perhaps even distaste over local ways to do things.

Q: هناك رسم إضافي في حالة وجودِ أكثر من مسافرين، لذا قد يكون هذا الخيار أغلى من اللازم.
A: There is a surcharge for having more than 2 passengers, so this option might be more expensive than necessary.

Q: نظراً لبُعد العديد من قرى البويبلو، فلن تحظى بفرصة كبيرة للحياة الليلية دون السفر إلى ألباكركي أو سانتا فيه.
A: Given how remote many of the pueblos are, you won't be able to find a significant amount of nightlife without traveling to Albuquerque or Santa Fe.

Q: فيليشيا، التي كانت ذات يوم عاصفة من الفئة الرابعة على مقياس سفير-سمبسون للأعاصير، ضعفت بتأثير منخفض استوائي قبل أن تتبدد يوم الثلاثاء.
A: Felicia, once a Category 4 storm on the Saffir-Simpson Hurricane Scale, weakened to a tropical depression before dissipating Tuesday.

Q: في يوم الإثنين ، أعلنت سارة دانيوس -السكرتيرة الدائمة للجنة نوبل للأدب في الأكاديمية السويدية- على الملأ خلال برنامج إذاعي على راديو السويد في السويد، أن اللجنة -التي لم تتمكن من الوصول مباشرة إلى بوب ديلان بشأن الفوز بجائزة نوبل في الأدب لعام 2016- قد تخلت عن جهودها للوصول إليه.
A:", في يوم الإثنين ، أعلنت سارة دانيوس -السكرتيرة الدائمة للجنة نوبل للأدب في الأكاديمية السويدية- على الملأ خلال برنامج إذاعي على راديو السويد في السويد، أن اللجنة -التي لم تتمكن من الوصول مباشرة إلى بوب ديلان بشأن الفوز بجائزة نوبل في الأدب لعام 2016- قد تخلت عن جهودها للوصول إليه.," On Monday, Sara Danius, permanent secretary of the Nobel Committee for Literature at the Swedish Academy, publicly announced during a radio program on Sveriges Radio in Sweden the committee, unable to reach Bob Dylan directly about winning the 2016 Nobel Prize in Literature, had abandoned its efforts to reach him.","On Tuesday, Sara Danos, the honorary president of the Swedish Academy's Nobel Committee for Literature, announced to the press during a radio program on Swedish radio that the Committee, which had not been able to directly contact Bob Dylan for the Nobel Prize in Literature for 2016, had decided to withdraw from their efforts to reach him.",27.472843911308946,58.02829583610808,3.703125,4.5625,0.5390625
"Q: اقترح بيتمان أن الأحوال لن تتحسن حتى وقتٍ ما في الأسبوع القادم.
A: Pittman suggested that conditions wouldn't improve until sometime next week.

Q: لغير الملمّين بالمصطلحات الطبّيّة، كلمتا معدٍ وسارٍ لهما معنيان مختلفتان.
A: For those unfamiliar with medical jargon, the words infectious and contagious have distinct meanings.

Q: ويقع هذا المجتمع الأصلى فى هاو ساوند بالقرب من مدينة فانكوفر، ويسهل الوصول إليه عبر التاكسى المائى المحجوز مسبقًا الذي يُقلع من جزيرة جرانفيل فى وسط مدينة فانكوفر.
A: This authentic community is located in Howe Sound just off Vancouver, and is easily accessed via scheduled water taxis departing Granville Island in downtown Vancouver.

Q: تقدم الخطوط الجوية التركية رحلات طيران إلى 39 وجهة في 30 دولة أفريقية، وذلك اعتباراً من 2014.
A: Turkish Airlines flies to 39 destinations in 30 African countries as of 2014.

Q: لم يكن الجميع داعماً لتضمين مراتب للنساء.
A: Not all were supportive of the inclusion of the women’s ranks.

Q: قال دانيوس ""لن نقوم الآن بفعل أي شيء. لقد قمت بالاتصال وإرسال رسائل بريد إلكتروني إلى أقرب المتعاونين معه وحصلت على ردود لطيفة جداً. هذا يكفي في الوقت الحالي بالطبع"".
A:"," قال دانيوس ""لن نقوم الآن بفعل أي شيء. لقد قمت بالاتصال وإرسال رسائل بريد إلكتروني إلى أقرب المتعاونين معه وحصلت على ردود لطيفة جداً. هذا يكفي في الوقت الحالي بالطبع""."," Danius said, ""Right now we are doing nothing. I have called and sent emails to his closest collaborator and received very friendly replies. For now, that is certainly enough.""","Danos said, ""We won't do anything now. We sent an email and received a very nice reply from the closest partners. This is enough right now.""",6.267927556775106,33.102294205120735,5.125,5.90625,0.84375
"Q: يمكن إعداد الرسوم المتحركة المتقدمة باستخدام الحاسب الآلي، وهذا النوع من الرسوم المتحركة يُستخدَم بشكل متزايد في التلفزيون والأفلام.
A: Sophisticated animations can be constructed on computers, and this kind of animation is increasingly being used in television and films.

Q: وقد درس علماء الدين والفلسفة والعلوم الوقت لآلاف السنين.
A: Time has been studied by religious, philosophical, and scientific scholars for thousands of years.

Q: مرر أوفشكين التمريرة الحاسمة الأولى له الليلة في هدف الفوز بالمباراة الذي أحرزه الصاعد نيكلاس باكستروم؛
A: Ovechkin's first assist of the night was on the game-winning goal by rookie Nicklas Backstrom;

Q: تحدد موقع تحطم الطائرة اليوم ولا يمكن الوصول إليه لدرجة أن شرطيين أُسقطوا في الغابة للصعود إلى مكان الحادث والبحث عن ناجين.
A: The crash site was located today and is so inaccessable that two policemen were dropped into the jungle in order to hike to the scene and seek survivors.

Q: إلا أنه كرر تصريحه السابق بأن قضية رو ضد ويد كانت ""قانون الأرض المستقر""، مشددًا على أهمية اتساق أحكام المحكمة العليا.
A: He did, however, reiterate his earlier statement that Roe v. Wade was the ""settled law of the land"", emphasizing the importance of consistent Supreme Court rulings.

Q: في السابق، لاحظ جيمي سيمينوف، الرئيس التنفيذي لشركة Ring، أن الشركة بدأت عندما لم يكن جرس بابه مسموعاً من متجره في مرآب منزله.
A:", في السابق، لاحظ جيمي سيمينوف، الرئيس التنفيذي لشركة Ring، أن الشركة بدأت عندما لم يكن جرس بابه مسموعاً من متجره في مرآب منزله.," Previously, Ring's CEO, Jamie Siminoff, remarked the company started when his doorbell wasn't audible from his shop in his garage.","In the past, Jim Simonton, CEO of Ring, noticed that the company began when his phone was silent in his home's front door.",5.183479203288429,29.06287141611062,12.5,10.375,0.2216796875
"Q: وهي منفصلة عن لغات التواصل المشترك، وهي لغات طبيعية مكتسبة أصبحت سائدة لسبب أو لآخر كوسيلة للتواصل بين المتحدثين بلغات أخرى.
A: They are separate from lingua francas, which are natural or organic languages that become dominant for one reason or another as means of communication between speakers of other languages.

Q: قد تحتاج العائلة التي تصطحب أطفالاً صغاراً إلى المزيد من الإعدادات، لكن ما زال قضاء اليوم في الخارج أمراً ممكناً بسهولة حتى مع الرضع والأطفال دون سن المدرسة.
A: Families with small children may need more preparations, but a day outdoors is easily possible even with babies and pre-school children.

Q: تم منح المسافرين الماء أثناء الانتظار في درجة حرارة تصل إلى 90 درجة فهرنهايت.
A: Passengers were given water as they waited in 90(F)-degree heat.

Q: على الرغم من تكهّن بعض العلماء بأنه نظراً لوجودها أيضاً في أحواض نهر ساراسواتي الجاف الآن، فيجب أن تسمى حضارة السند والساراسواتي بدلاً من حضارة نهر السند، بينما يطلق عليها البعض الحضارة الهارابية نسبةً لقرية هارابا حيث تم التنقيب عن أول مواقع تلك الحضارة في العشرينيات.
A: Although some scholars speculate that since the civilisation also existed in the basins of the now dried up Sarasvati River, it should be aptly called the Indus-Sarasvati Civilization, while some call it the Harappan Civilization after Harappa, the first of its sites to be excavated in the 1920s.

Q: وفي الختام، قدمت فرقة رقص ""نيران الأناضول"" التركية عرضاً تحت اسم ""طروادة"".
A: To finish, Turkish dance group Fire of Anatolia performed the show ""Troy"".

Q: قال إنه صنع جرس باب يعمل بتقنية واي فاي.
A:", قال إنه صنع جرس باب يعمل بتقنية واي فاي.," He built a WiFi door bell, he said.",He said he made a radio that works with Wi-Fi technology.,4.246549372656572,20.990241333223047,11.375,12.1875,0.0634765625
"Q: قد يؤدي نصب خيمة في ملكية خاصة أو في مدينة بأي حجم إلى جذب انتباه غير مرغوب فيه بسهولة.
A: Setting up a tent on private property or in a town of any size can easily attract unwanted attention.

Q: إذا أردت السفر بثمن بخس، للضرورة، أو كنمط حياة أو كتحدٍ، فهناك بعض الطرق للقيام بذلك.
A: If you want to see the world on the cheap, for necessity, lifestyle or challenge, there are some ways to do that.

Q: وطالب المستعمرون، الذين شاهدوا هذا النشاط، بتعزيزات.
A: The Colonists, seeing this activity, had also called for reinforcements.

Q: يُقال أن ""ألين""، الذي هو من أغنى أغنياء العالم، استثمر جزءاً كبيراً من ثروته في الاستكشاف البحري وبدأ سعيه للعثور على سفينة ""موساشي"" بسبب اهتمامه بالحرب الذي استمر طوال حياته.
A: One of the world's richest people, Allen has reportedly invested much of his wealth in marine exploration and began his quest to find the Musashi out of a lifelong interest in the war.

Q: اتهمته مدرسة التعليم الحديث بطباعة إعلانات ضخمة على الحافلات بدون تصريح والادعاء كذبًا أنه كان مدرس أول اللغة الإنجليزية.
A: Modern Education accused him of printing large advertisements on buses without authorisation and lying by saying that he was the chief English tutor.

Q: قال سيمينوف إن المبيعات ارتفعت بعد ظهوره في عام 2013 في حلقة شارك تانك، حيث رفضت لجنة العرض تمويل الشركة البادئة.
A:", قال سيمينوف إن المبيعات ارتفعت بعد ظهوره في عام 2013 في حلقة شارك تانك، حيث رفضت لجنة العرض تمويل الشركة البادئة., Siminoff said sales boosted after his 2013 appearance in a Shark Tank episode where the show panel declined funding the startup.,"Simonyov said that sales rose after his appearance in 2013 in the ""Share"" episode, where the company's bid was rejected by the offer committee.",6.990006728332349,37.51059459906176,8.25,10.1875,0.46875
"Q: إن الأطفال المصابين باضطراب نقص الانتباه يواجهون صعوبةً في التركيز على أشياءٍ مثل الواجبات المدرسية، لكن يمكنهم التركيز على الأشياء التي يستمتعون القيام بها مثل اللعب أو مشاهدة الرسوم المتحركة المفضلة لديهم أو كتابة الجمل من دون علامات ترقيم.
A: Children with ADD have a hard time focusing on things like school work, but they can concentrate on things they enjoy doing like playing games or watching their favorite cartoons or writing sentences without punctuation.

Q: عند وصول المسئول، انفجرت الشقة.
A: When the official arrived, the apartment exploded.

Q: واجهت الشرطة النيوزيلندية مشكلةً في استخدام جهاز الرادار لمعرفة السرعة التي كان يسير بها السيد/ ""ريد""، وذلك بسبب درجة انخفاض ""البلاك بيوتي"". وكانت المرة الوحيدة التي تمكنت فيها الشرطة من ضبط السيد/ ""ريد"" عندما قلل السرعة إلى 160 كيلومتر في ساعة.
A: The New Zealand police had trouble using their speed radar guns to see how fast Mr Reid was going because of how low Black Beauty is, and the only time the police managed to clock Mr Reid was when he slowed down to 160km/h.

Q: لا يوجد أيضاً أي شرطٍ للحصول على رقمٍ محلي من المجتمع الذي تعيش فيه؛ يمكنك الحصول على اتصال إنترنت عبر الأقمار الصناعية في براري تشيكن في ألاسكا واختيار رقم يَدّعِي أنك في ولاية أريزونا المشمسة.
A: There is also no requirement that you obtain a local number from the community in which you live; you can obtain a satellite Internet connection in the wilds of Chicken, Alaska and select a number which claims you're in sunny Arizona.

Q: تحسّنت محركات الترجمة بشكل كبير، والآن غالباً ما تقدم ترجمات صحيحة إلى حد كبير (ونادراً ما تفدم هراءً)، لكن يجب الحذر، لأنهم قد يخطئون كليّاً.
A: The translation engines have improved dramatically, and now often give more or less correct translations (and more seldom gibberish), but some care is due, as they still may have gotten it all wrong.

Q: في أواخر عام 2017، ظهر ""سيمينوف"" على قناة التسوق التلفزيونية كيو في سي.
A:"," في أواخر عام 2017، ظهر ""سيمينوف"" على قناة التسوق التلفزيونية كيو في سي."," In late 2017, Siminoff appeared on shopping television channel QVC.","In late 2017, ""Simon"" appeared on KIOV TV as a ""scooter"".",8.961672320242714,38.50241154034855,16.375,17.375,0.21484375
"Q: واجهت الشرطة النيوزيلندية مشكلةً في استخدام جهاز الرادار لمعرفة السرعة التي كان يسير بها السيد/ ""ريد""، وذلك بسبب درجة انخفاض ""البلاك بيوتي"". وكانت المرة الوحيدة التي تمكنت فيها الشرطة من ضبط السيد/ ""ريد"" عندما قلل السرعة إلى 160 كيلومتر في ساعة.
A: The New Zealand police had trouble using their speed radar guns to see how fast Mr Reid was going because of how low Black Beauty is, and the only time the police managed to clock Mr Reid was when he slowed down to 160km/h.

Q: والماء مثال آخر. حيث يتكون مركب الماء من ذرتين هيدروجين وذرة أكسجين.
A: Water is another example. The compound water is made up of two hydrogen atoms and one oxygen atom.

Q: في بعض البلاد الفدرالية مثل الولايات المتحدة الأمريكية وكندا، تُفرض ضريبة الدخل على المستويين الفدرالي والمحلي، ولهذا فإن المعدلات والفئات تتغير من إقليم لآخر.
A: In some federal countries, such as the United States and Canada, income tax is levied both at the federal level and at the local level, so the rates and brackets can vary from region to region.

Q: يمكن أن تصيب إنفلونزا الطيور، أو الإنفلونزا المتعلقة بالطيور بشكلٍِ أكثر رسمية، الطيور والثدييات.
A: Bird flu, or more formally avian influenza, can infect both birds and mammals.

Q: تلبي الأنزال حاجات الشباب - فضيفها المعتاد في العشرينيات من عمره - ولكن غالباً ما تجد مسافرين أكبر سناً هناك أيضاً.
A: Hostels cater primarily to young people – a typical guest is in their twenties – but you can often find older travellers there too.

Q: كما قامت رينج بتسوية دعوى قضائية مع شركة الأمن المنافسة، شركة ADT.
A:", كما قامت رينج بتسوية دعوى قضائية مع شركة الأمن المنافسة، شركة ADT.," Ring also settled a lawsuit with competing security company, the ADT Corporation.","As she settled a lawsuit with her competition, company ADT.",32.283932138710114,45.31614677444779,7.15625,8.125,0.31640625
