prompt,query,reference,generation_baseline,bleu_baseline,chrf_baseline,metricx_baseline,metricx_qe_baseline,commet_baseline
"Q: However, nowadays there are established graffiti artists, graffiti events and ""legal"" walls. Graffiti paintings in this context often resemble artworks rather than illegible tags.
A: Однако в настоящее время существуют признанные граффити-художники, граффити-мероприятия и ""легальные"" стены. Изображения граффити в этом контексте часто напоминают произведения искусства, а не неразборчивые надписи.

Q: Try to talk to as many people as possible. After a while everyone will know you and will give you hints as to which boat is looking for someone.
A: Попытайтесь пообщаться с как можно большим количеством людей. Спустя какое-то время люди вас запомнят и помогут узнать, какой лодке нужен человек.

Q: Its large glazed windows and thin walls would not have been able to resist a determined attack for long.
A: Его огромные застеклённые окна и тонкие стены не могли бы долго устоять против мощной атаки.

Q: Getting into your own car and heading off on a long road trip has an intrinsic appeal in its simplicity.
A: Идея сесть в свой автомобиль и отправиться в долгую поездку неизменно привлекательна в своей простоте.

Q: During his 2 hour speech he stated that ""Today Apple is going to reinvent the phone, We are going to make history today"".
A: Во время своего двухчасового выступления он заявил: ""Сегодня Apple собирается переосмыслить свой телефон. Мы войдём сегодня в историю.""

Q: ""We now have 4-month-old mice that are non-diabetic that used to be diabetic,"" he added.
A:"," ""We now have 4-month-old mice that are non-diabetic that used to be diabetic,"" he added."," ""Теперь у нас есть четырёхмесячные мыши, у которых больше нет диабета"", — добавил он.","""Теперь у нас есть 4-месячные мыши, которые не диабетичны, которые раньше были диабетичны"", - добавил он.",35.96406607425261,54.81980721454003,5.125,5.875,0.92578125
"Q: The South Pole Traverse (or Highway) is a 1600 km trail from McMurdo Station on the Ross Sea to the Pole.
A: Шоссе Мак-Мердо — Южный полюс — это 1600-километровый путь от станции Мак-Мердо у моря Росса до полюса.

Q: As far as we know, there is only one planetary body that displays more dynamism than Titan, and its name is Earth,"" added Stofan.
A: ""Насколько мы знаем, есть только одно планетарное тело, которое проявляет большую активность, чем Титан, и оно называется Земля"", — добавил Стофан.

Q: However, Star Alliance covers everything except the eastern South Pacific from Santiago de Chile to Tahiti, which is a LATAM Oneworld flight.
A: Однако, Star Alliance покрывает все за исключением юго-восточной части Тихоокеанского региона от Сантьяго-де-Чили до Таити, где перелет осуществляется LATAM Oneworld.

Q: Surface tension happens because the water molecules at the surface of the water are strongly attracted to each other more than they are to the air molecules above them.
A: Поверхностное натяжение происходит из-за того, что молекулы воды на поверхности воды притягиваются друг к другу сильнее, чем к молекулам воздуха над ними.

Q: Not all were supportive of the inclusion of the women’s ranks.
A: Не все поддерживали добавление женских званий.

Q: Dr. Ehud Ur, professor of medicine at Dalhousie University in Halifax, Nova Scotia and chair of the clinical and scientific division of the Canadian Diabetes Association cautioned that the research is still in its early days.
A:"," Dr. Ehud Ur, professor of medicine at Dalhousie University in Halifax, Nova Scotia and chair of the clinical and scientific division of the Canadian Diabetes Association cautioned that the research is still in its early days."," Согласно предупреждению доктора Эхуда Ура (Ehud Ur), профессора медицины в Университете Дэлхаузи в Галифаксе (Новая Шотландия) и председателя клинико-научного отдела Канадской диабетической ассоциации, исследования все еще находятся на начальной стадии.","Доктор Эхуд Ур, профессор медицины в Университете Даль-Хайтс в Хальстаде, Нэвада, и председатель клинического и научного отдела Канадской ассоциации диабета предупредил, что исследования еще в их ранних стадиях.",17.81602601325713,43.88571940390319,8.4375,5.90625,0.61328125
"Q: The band canceled the show at Maui's War Memorial Stadium, which was set to be attended by 9,000 people, and apologized to fans.
A: Группа отменила выступление на Военном мемориальном стадионе на острове Мауи, на котором должны были быть 9 000 человек, и принесла извинения фанатам.

Q: Massa is due to be out for at least the rest of the 2009 season.
A: Масса не будет нигде участвовать, по крайней мере, до конца сезона 2009 года.

Q: The typhoon is estimated to be moving toward China at eleven kph.
A: Согласно прогнозам, тайфун движется в сторону Китая со скоростью одиннадцать километров в час.

Q: Zayat was unhurt in the accident.
A: Заят не пострадал в аварии.

Q: However, the reduction of the threat level to severe does not mean the overall threat has gone away.""
A: Однако снижение уровня угрозы до высокого не означает, что угрозы больше нет.""

Q: Like some other experts, he is skeptical about whether diabetes can be cured, noting that these findings have no relevance to people who already have Type 1 diabetes.
A:"," Like some other experts, he is skeptical about whether diabetes can be cured, noting that these findings have no relevance to people who already have Type 1 diabetes."," Как и некоторые другие эксперты, он сомневается, что диабет излечим, отмечая, что эти открытия не относятся к людям, у которых уже развился диабет 1 типа.","Как и многие другие эксперты, он скептически относится к тому, что можно вылечить диабет, отмечая, что эти результаты не имеют отношения к людям, у которых уже есть диабет первого типа.",33.65721163467585,55.552016379807334,0.27148438,0.32421875,0.9921875
"Q: The modern sport of fencing is played at many levels, from students learning at a university to professional and Olympic competition.
A: В наши дни фехтованием занимаются на многих уровнях – от игр между студентами университетов до профессиональных и олимпийских соревнований.

Q: However, in Malaysia, at least among the Malays in rural areas, it means ""come over,"" similar to the index finger bent toward the body, a gesture which is used in certain Western countries, and should be used only for that purpose.
A: Однако в Малайзии, как минимум, среди малайцев, которые проживают в сельских районах, это означает ""подойди"", подобно согнутому к себе указательному пальцу — и это жест, который используется в некоторых странах на Западе. Он должен использоваться только для этой цели.

Q: The cell is the basic unit of all living things, and all organisms are composed of one or more cells.
A: Клетка — это базовый элемент всех живых существ, все организмы состоят из одной или нескольких клеток.

Q: Based on Fray Bartolomé de las Casas (Tratado de las Indias) between 1492 and 1498 the Spanish conquerors killed around 100,000 Taínos.
A: Согласно труду Бартоломе де лас Касаса (История Индий) испанские завоеватели уничтожили около 100 000 индейцев Таино между 1492 и 1498 годами.

Q: In the rainy season (November to March), the water volume will be higher and the Falls will be more dramatic.
A: В сезон дождей (с ноября по март) объём воды будет выше, а водопады — более эффектными.

Q: On Monday, Sara Danius, permanent secretary of the Nobel Committee for Literature at the Swedish Academy, publicly announced during a radio program on Sveriges Radio in Sweden the committee, unable to reach Bob Dylan directly about winning the 2016 Nobel Prize in Literature, had abandoned its efforts to reach him.
A:"," On Monday, Sara Danius, permanent secretary of the Nobel Committee for Literature at the Swedish Academy, publicly announced during a radio program on Sveriges Radio in Sweden the committee, unable to reach Bob Dylan directly about winning the 2016 Nobel Prize in Literature, had abandoned its efforts to reach him."," В понедельник Сара Даниус, постоянный секретарь Нобелевского комитета по литературе при Шведской Академии, публично заявила во время передачи на шведской радиостанции Sveriges о том, что комитет, которому не удалось связаться с Бобом Диланом напрямую и сообщить ему, что он выиграл Нобелевскую премию по литературе за 2016 год, прекращает попытки выйти с ним на связь.","В понедельник, 21 декабря, в эфире радиостанции Sveriges Radio в Швеции была обнародована в прямом эфире постоянная секретарь комитета по литературе Нобелевской премии по литературе в Стокгольме, Сьюзан Даниус, которая публично объявила, что комитет, не имея возможности напрямую связаться с Бобби Дыланом, прекратила свои усилия по его достижению.",20.075083674675216,44.016249612339315,9.5,9.8125,0.486328125
"Q: The clouds presented the potential for confusion as to whether an actual eruption had taken place.
A: Иза-за облачности могла возникнуть путаница насчёт того, произошло ли настоящее извержение или нет.

Q: Fred is the strongest tropical cyclone ever recorded so far south and east in the Atlantic since the advent of satellite imagery, and only the third major hurricane on record east of 35°W.
A: Фред является самым сильным тропическим циклоном, когда-либо зарегистрированным так далеко на юге и востоке в Атлантическом океане со времен появления спутниковой съемки, и всего лишь третьим крупным ураганом к востоку от 35 градусов з. ш. за всё время наблюдений.

Q: Surface tension happens because the water molecules at the surface of the water are strongly attracted to each other more than they are to the air molecules above them.
A: Поверхностное натяжение происходит из-за того, что молекулы воды на поверхности воды притягиваются друг к другу сильнее, чем к молекулам воздуха над ними.

Q: When people don't see moose as potentially dangerous, they may approach too closely and put themselves at risk.
A: Если люди не воспринимают лосей как потенциальную опасность, они могут подойти слишком близко, подвергая себя риску.

Q: You could find yourself being used as a drug carrier without your knowledge, which will land you in a great deal of trouble.
A: Вы можете заиметь себе большие проблемы, если вас используют в качестве перевозчика наркотиков без вашего ведома.

Q: Danius said, ""Right now we are doing nothing. I have called and sent emails to his closest collaborator and received very friendly replies. For now, that is certainly enough.""
A:"," Danius said, ""Right now we are doing nothing. I have called and sent emails to his closest collaborator and received very friendly replies. For now, that is certainly enough."""," Даниус заявил: ""Сейчас мы ничего не делаем. Я звонил и отправлял электронные письма его ближайшему сотруднику и получал очень дружелюбные ответы. На данный момент этого, конечно, достаточно"".","Даниус сказал: ""Сейчас мы ничего не делаем. Я позвонил и отправил ему письма к его ближайшему соавтору и получил очень дружественные ответы. Пока это, конечно, достаточно.""",39.37578997034207,59.04425434447775,7.1875,7.6875,0.89453125
"Q: Because calls are routed over the Internet, you do not need to use a phone company located where you live or where you travel.
A: Так как звонки совершаются через Интернет, не нужно использовать телефонную компанию, которая расположена в месте, где вы живете или путешествуете.

Q: Some medium-format film cameras use a 6 by 6 cm format, more precisely a 56 by 56 mm negative.
A: Некоторые плёночные фотоаппараты среднего формата используют формат 6 на 6 сантиметров, а точнее негатив 56мм на 56 мм.

Q: If you have additional travel time, check to see how your total fare quote to Africa compares with a round-the-world fare.
A: Если у вас есть дополнительное время на путешествия, узнайте, как ваша суммарная стоимость поездки в Африку соотносится с тарифом на кругосветное путешествие.

Q: Illegal spirits can contain various dangerous impurities including methanol, which can cause blindness or death even in small doses.
A: Нелегальные спиртные напитки могут содержать различные опасные примеси, включая метиловый спирт, который в небольших дозах может вызвать слепоту или даже смерть.

Q: Organisers of the protest said about 100,000 people turned up in German cities such as Berlin, Cologne, Hamburg, and Hanover.
A: Организаторы акции протеста сообщили, что в таких немецких городах, как Берлин, Кельн, Гамбург и Ганновер, собралось около 100 000 человек.

Q: Previously, Ring's CEO, Jamie Siminoff, remarked the company started when his doorbell wasn't audible from his shop in his garage.
A:"," Previously, Ring's CEO, Jamie Siminoff, remarked the company started when his doorbell wasn't audible from his shop in his garage."," Ранее генеральный директор Ring Джейми Симинофф отметил, что эта компания началась с того, что он не слышал дверного звонка в мастерской своего гаража.","До этого, генеральный директор Ring, Джейми Симмонов, заявил, что компания начала работать, когда его домофон не был слышен от его магазина в гараже.",8.780904772307602,42.62539905609356,6.53125,6.21875,0.7421875
"Q: The religion was founded in the 15th century by Guru Nanak (1469–1539). There followed in succession a further nine gurus.
A: Эта религия была основана в XV веке Гуру Нанаком (1469-1539). Затем было ещё девять гуру, сменявших друг друга.

Q: However, a source with knowledge of the investigation told the Minneapolis Star-Tribune that it was Louis Jourdain, 16-year old son of Red Lake Tribal Chairman Floyd Jourdain.
A: Тем не менее, источник, обладающий информацией о расследовании, сообщил газете Star-Tribune в Миннеаполисе, что это был Луи Журден, 16-летний сын Флойда Журдена, председателя племени в Ред-Лейк.

Q: The crash site was located today and is so inaccessable that two policemen were dropped into the jungle in order to hike to the scene and seek survivors.
A: Сегодня было установлено место крушения, но к нему настолько трудно добраться, что двое полицейских были опущены в джунгли, чтобы они дошли до места происшествия и нашли выживших.

Q: In developed countries today, providing deluxe bed and breakfasts has been raised to a sort of art-form.
A: В развитых странах предоставление услуг класса люкс в рамках системы ""ночлег и завтрак"" стало своего рода искусством.

Q: This is something you always need to keep in mind, to avoid disappointment or perhaps even distaste over local ways to do things.
A: Это то, что вы всегда должны иметь в виду, чтобы избежать разочарования или, возможно, даже отвращения относительно местных обычаев и устоев.

Q: He built a WiFi door bell, he said.
A:"," He built a WiFi door bell, he said."," Он сказал, что создал дверной звонок, работающий от WiFi.","Он построил WiFi-домофон, сказал он.",3.5572110236581476,19.111215104845883,2.40625,3.109375,0.859375
"Q: Submarines are ships designed to travel underwater, and remain there for an extended amount of time.
A: Подводные лодки — это суда, предназначенные для передвижения под водой и пребывания там в течение длительного времени.

Q: Traveling to Walt Disney World represents a major pilgrimage for many American families.
A: Путешествие в Мир Уолта Диснея является главным местом паломничества для многих американских семей.

Q: Most have involved people who work with poultry, but there is also some risk to birdwatchers.
A: В большинстве случаев пострадали люди, работающие с домашней птицей, но и наблюдатели за птицами также подвергаются риску.

Q: Real-time text translator apps – applications that are capable of automatically translating whole segments of text from one language into another.
A: Приложения, которые могут автоматически переводить части текста целиком с одного языка на другой — это приложения оперативного текстового перевода.

Q: They called themselves the Moriori there were a few skirmishes and in the end, the Moriori were wiped out
A: Они называли себя мориори. Произошло несколько схваток, и в конце концов, мориори были стёрты с лица земли.

Q: Siminoff said sales boosted after his 2013 appearance in a Shark Tank episode where the show panel declined funding the startup.
A:", Siminoff said sales boosted after his 2013 appearance in a Shark Tank episode where the show panel declined funding the startup.," Симинофф сказал, что продажи выросли после его появления в выпуске шоу ""Shark Tank"" в 2013 году, где члены жюри отказались финансировать его стартап.","Симмофф сказал, что продажи выросли после его выступления в эпизоде Шарка Танка, где шоу-продюсеры отказались от финансирования стартапа.",27.52211207785212,48.472857054584125,7.625,7.75,0.74609375
"Q: In the year 1970, Raymond Damadian, a medical doctor and research scientist, discovered the basis for using magnetic resonance imaging as a tool for medical diagnosis.
A: В 1970 году Реймонд Дамадьян, врач и учёный-исследователь, открыл основы использования магнитно-резонансной томографии в качестве инструмента медицинской диагностики.

Q: Another secondary containment area below the tanks capable of holding 104,500 barrels was not yet filled to capacity.
A: Другая вспомогательная область сдерживания под резервуарами объемом 104 500 баррелей пока не была полностью использована.

Q: Animals are found all over the earth. They dig in the ground, swim in the oceans, and fly in the sky.
A: Во всех уголках Земле есть животные. Они летают по небу, плавают в океане и роют землю.

Q: A hostel collapsed in Mecca, the holy city of Islam at about 10 o'clock this morning local time.
A: Сегодня утром около 10 часов по местному времени в Мекке, священном городе ислама, рухнул хостел.

Q: Shortly after, The Atlanta Journal-Constitution published a report showing problems with test results.
A: Вскоре после этого газета ""Атланта Джорнал Конститьюшн"" опубликовала доклад, демонстрирующий проблемы с результатами тестов.

Q: In late 2017, Siminoff appeared on shopping television channel QVC.
A:"," In late 2017, Siminoff appeared on shopping television channel QVC.", В конце 2017 года Симинофф появился на торговом телеканале QVC.,В конце 2017 года Симмоффенн появился на телевизионной торговой программе QVC.,21.034073194542408,60.96295192820354,5.71875,6.5,0.6015625
"Q: Enceladus is the most reflective object in the solar system, reflecting about 90 percent of the sunlight that hits it.
A: Энцелад — самый светоотражающий объект Солнечной системы, он отражает около 90 процентов падающего на него солнечного света.

Q: An immigration checkpoint is usually the first stop when disembarking from a plane, a ship, or another vehicle.
A: Иммиграционный контрольно-пропускной пункт обычно является первой остановкой при высадке с самолёта, корабля или другого транспортного средства.

Q: Sanskrit is an ancient language and is comparable to the Latin language spoken in Europe.
A: Санскрит — это древний язык и его можно сравнить с латинским языком, на котором говорили в Европе.

Q: At exactly 8:46 a.m. a hush fell across the city, marking the exact moment the first jet struck its target.
A: Ровно в 08:46 весь город замер, обозначив тот самый момент, когда первый самолёт ударил по цели.

Q: In addition to the crushing ice, extreme weather conditions have been hampering rescue efforts.
A: Помимо колотого льда спасательной операции препятствовали экстремальные погодные условия.

Q: Ring also settled a lawsuit with competing security company, the ADT Corporation.
A:"," Ring also settled a lawsuit with competing security company, the ADT Corporation."," Кроме того, Ring урегулировала судебный процесс с конкурентами, охранной фирмой ADT Corporation.",Ring также заключил соглашение о споре с конкурирующей компанией по обеспечению безопасности ADT Corporation.,10.026016248498717,29.887417892583528,1.6796875,2.109375,0.90234375
