prompt,query,reference,generation_baseline,bleu_baseline,chrf_baseline,metricx_baseline,metricx_qe_baseline,commet_baseline
"Q: It allows students the ability to work at their own pace and control the pace of instructional information.
A: Это позволяет учащимся работать в собственном ритме, а также контролировать ритм получения учебной информации.

Q: Al Gore and General Tommy Franks casually rattle off their favorite headlines (Gore's was when The Onion reported he and Tipper were having the best sex of their lives after his 2000 Electoral College defeat).
A: Эл Гор и генерал Томми Фрэнкс непринуждённо составили список своих любимых заголовков (у Гора это был заголовок, в котором The Onion сообщил, что у них с Типпер был лучший секс в их жизни после его поражения на выборах, по решению Коллегии выборщиков, в 2000 году).

Q: In the 1480s, when its construction was begun by Lord Hastings, the country was relatively peaceful and defense was only required against small bands of roving marauders.
A: В 1480-х, когда лорд Гастингс начал его строительство, в стране было относительно спокойно, и защита требовалась только от небольших банд кочующих мародеров.

Q: Sikhs call their religion Gurmat, which is Punjabi for ""way of the guru"". The guru is a fundamental aspect of all Indian religions but in Sikhism has taken on an importance that forms the core of Sikh beliefs.
A: Сикхи называют их религию ""гурмат"", что на пенджабском значит ""путь гуру"". Гуру — основополагающий аспект всех индийских религий, но в сикхизме он приобрёл значение, которое воплощает суть сикхских верований.

Q: 800 miles of the Trans-Alaska Pipeline System were closed down following a spill of thousands of barrels of crude oil south of Fairbanks, Alaska.
A: После утечки нескольких тысяч баррелей сырой нефти к югу от Фэрбанкса (штат Аляска) власти перекрыли участок Трансаляскинского нефтепровода протяженностью 800 миль.

Q: ""We now have 4-month-old mice that are non-diabetic that used to be diabetic,"" he added.
A:"," ""We now have 4-month-old mice that are non-diabetic that used to be diabetic,"" he added."," ""Теперь у нас есть четырёхмесячные мыши, у которых больше нет диабета"", — добавил он.","""We now have 4-month-old mice that are non-diabetic that used to be diabetic.""",1.472939338203778,1.248457504241863,25.0,25.0,0.98046875
"Q: Products can be purchased as needed, but most will have little or no real impact on performance.
A: Товары при необходимости можно купить, однако большая их часть окажет минимальное или нулевое влияние на результаты.

Q: Zayat was unhurt in the accident.
A: Заят не пострадал в аварии.

Q: Each country also has unique laws requiring what emergency items need to be in the car.
A: Каждая страна также имеет особые законы, предписывающие какие предметы должны находится в машине на случай экстренной ситуации.

Q: On night sleeper trains, passports may be collected by the conductor so that you do not have your sleep interrupted.
A: На ночных поездах со спальными местами паспорта могут собираться проводником, чтобы не прерывать ваш сон.

Q: Registration is an additional requirement for the visa process. In some countries, you must register your presence and address where you are staying with the local authorities.
A: Регистрация является дополнительным требованием для получения визы. В некоторых странах вы должны зарегистрировать в местных органах власти своё присутствие и адрес, по которому будете проживать.

Q: Dr. Ehud Ur, professor of medicine at Dalhousie University in Halifax, Nova Scotia and chair of the clinical and scientific division of the Canadian Diabetes Association cautioned that the research is still in its early days.
A:"," Dr. Ehud Ur, professor of medicine at Dalhousie University in Halifax, Nova Scotia and chair of the clinical and scientific division of the Canadian Diabetes Association cautioned that the research is still in its early days."," Согласно предупреждению доктора Эхуда Ура (Ehud Ur), профессора медицины в Университете Дэлхаузи в Галифаксе (Новая Шотландия) и председателя клинико-научного отдела Канадской диабетической ассоциации, исследования все еще находятся на начальной стадии.","профессор Едвард Уер, профессора дерматовенерологии в Дальневосточном университете и член-корреспондент Центральной медицинской академии в Шотландии, предупреждал, что исследования еще не полностью завершены.",3.0547300420616255,28.806634883574883,17.25,13.6875,0.0021514892578125
"Q: Sirena is the only ranger station that offers dormitory lodging and hot meals in addition to camping. La Leona, San Pedrillo, and Los Patos offer only camping with no food service.
A: Sirena — это единственное лесничество где помимо кэмпинга предлагается жилье студенческого типа и горячее питание. La Leona, San Pedrillo и Los Patos предлагают только кэмпинг без еды.

Q: Unwanted murals or scribble is known as graffiti.
A: Нежелательные настенные рисунки или небрежные надписи известны как граффити.

Q: Leonov, also known as ""cosmonaut No. 11"", was part of the Soviet Union's original team of cosmonauts.
A: Леонов, также известный как ""космонавт № 11"", был участником первой группы космонавтов Советского Союза.

Q: Stewart, Gordon, Kenseth, and Harvick round out the top-ten positions for the Drivers' Championship with four races remaining in the season.
A: Стюарт, Гордон, Кенсет и Харвик  завершают список десяти лучших позиций в личном зачёте, в то время как в сезоне остаётся ещё 4 заезда.

Q: Helicopters rescued the twelve crewmembers and the only injury was a broken nose.
A: Вертолёты спасли всех двенадцать членов экипажа, и единственной травмой был сломанный нос.

Q: Like some other experts, he is skeptical about whether diabetes can be cured, noting that these findings have no relevance to people who already have Type 1 diabetes.
A:"," Like some other experts, he is skeptical about whether diabetes can be cured, noting that these findings have no relevance to people who already have Type 1 diabetes."," Как и некоторые другие эксперты, он сомневается, что диабет излечим, отмечая, что эти открытия не относятся к людям, у которых уже развился диабет 1 типа.","Он не верит в то, что может быть устранен диабет, отметив, что эти результаты не имеют никакого отношения к людям, у которых уже есть диабет.",21.23431337493894,36.670377367709875,7.25,6.9375,0.91015625
"Q: The Angkor Pass is needed to enter the temple so do not forget to bring your passport along when heading to Tonle Sap.
A: Для входа в храм требуется специальный пропуск ""Angkor Pass"", поэтому, когда поедете на озеро Тонлесап, не забудьте взять с собой паспорт.

Q: Tornadoes strike a small area compared to other violent storms, but they can destroy everything in their path.
A: По сравнению с другими сильными штормами, торнадо поражают небольшую площадь, но они могут уничтожить всё на своем пути.

Q: The documents showed fourteen banks helped wealthy clients hide billions of US dollars of wealth to avoid taxes and other regulations.
A: Документы показали, что четырнадцать банков помогли состоятельным клиентам спрятать миллиарды долларов США, чтобы избежать уплаты налогов и выполнения прочих нормативных требований.

Q: One of strong points of Charlotte, North Carolina, is that it has an abundance of high-quality options for families.
A: Одной из сильных сторон Шарлотта (штат Северная Каролина) является то, что он обладает огромным количеством высококлассных вариантов для семейного отдыха.

Q: Its second claw was larger, giving rise to the name Hesperonychus which means ""western claw.""
A: Его второй коготь был самым крупным, что дало ему название Hesperonychus, означающее ""западный коготь"".

Q: On Monday, Sara Danius, permanent secretary of the Nobel Committee for Literature at the Swedish Academy, publicly announced during a radio program on Sveriges Radio in Sweden the committee, unable to reach Bob Dylan directly about winning the 2016 Nobel Prize in Literature, had abandoned its efforts to reach him.
A:"," On Monday, Sara Danius, permanent secretary of the Nobel Committee for Literature at the Swedish Academy, publicly announced during a radio program on Sveriges Radio in Sweden the committee, unable to reach Bob Dylan directly about winning the 2016 Nobel Prize in Literature, had abandoned its efforts to reach him."," В понедельник Сара Даниус, постоянный секретарь Нобелевского комитета по литературе при Шведской Академии, публично заявила во время передачи на шведской радиостанции Sveriges о том, что комитет, которому не удалось связаться с Бобом Диланом напрямую и сообщить ему, что он выиграл Нобелевскую премию по литературе за 2016 год, прекращает попытки выйти с ним на связь.","Накануне, в радиостанции ""Свежая Россия"" в Швеции, известная телеведущая и писательница Сардина Дьяну, публично объявила, что в результате не удалось достичь известного певца, чтобы он не смог принять участие в конкурсе.",3.428295369933705,20.46586738809956,25.0,22.125,-0.02001953125
"Q: In the 1480s, when its construction was begun by Lord Hastings, the country was relatively peaceful and defense was only required against small bands of roving marauders.
A: В 1480-х, когда лорд Гастингс начал его строительство, в стране было относительно спокойно, и защита требовалась только от небольших банд кочующих мародеров.

Q: In the nomadic phase, army ants march at night and stop to camp during the day.
A: Во время кочевой фазы муравьи-кочевники передвигаются ночью, а днём останавливаются, чтобы отдохнуть.

Q: What is a cell? The word cell comes from the Latin word ""cella"", meaning ""small room"", and it was first coined by a microscopist observing the structure of cork.
A: Что такое клетка? Слово ""клетка"" происходит от латинского cella, что означает ""маленькая комната"". Оно было впервые введено в обращение учёным, который изучал структуру пробки под микроскопом.

Q: These bosses had been reined in by Provenzano when he put an end to the Riina-driven war against the state that claimed the lives of Mafia crusaders Giovanni Falcone and Paolo Borsellino in 1992.""
A: Эти боссы были усмирены Провензано, когда он положил конец войне с государством, начатой Рииной, в результате которой в 1992 году погибли крестоносцы мафии Джованни Фальконе и Паоло Борсельино.

Q: With the same time zone as Hawaii, the islands are sometimes thought of as ""Hawaii down under"".
A: Так как на островах тот же часовой пояс, как на Гавайях, их иногда называют ""нижние Гавайи"".

Q: Danius said, ""Right now we are doing nothing. I have called and sent emails to his closest collaborator and received very friendly replies. For now, that is certainly enough.""
A:"," Danius said, ""Right now we are doing nothing. I have called and sent emails to his closest collaborator and received very friendly replies. For now, that is certainly enough."""," Даниус заявил: ""Сейчас мы ничего не делаем. Я звонил и отправлял электронные письма его ближайшему сотруднику и получал очень дружелюбные ответы. На данный момент этого, конечно, достаточно"".","Даниус сказал, ""Сейчас мы делаем ничего. Я позвонил и получил очень дружеские ответы. Для этого сейчас достаточно.",10.797779096785865,34.3553420561924,14.75,14.875,0.78125
"Q: After it became apparent that many families were seeking legal help to fight the evictions, a meeting was held on March 20 at the East Bay Community Law Center for the victims of the housing scam.
A: Когда стало ясно, что многие семьи хотели получить правовую помощь, чтобы защититься от выселения, 20 марта в Общественном юридическом центре Ист-Бэй была проведена встреча для жертв жилищного мошенничества.

Q: Golf is a game in which players use clubs to hit balls into holes.
A: Гольф – это игра, в которой игроки с помощью клюшек забивают мячи в лунки.

Q: People with this type of thinking have logical thinking, are able to memorize patterns, solve problems and work on scientific tests.
A: Люди с таким типом мышления имеют логическое мышление, могут запоминать шаблоны, решать проблемы и работать над научными тестами.

Q: Early in the nation's independence, Singapore Botanic Gardens' expertise helped to transform the island into a tropical Garden City.
A: В ранний период государственной независимости экспертные знания Ботанического сада Сингапура помогли преобразовать остров в город-тропический сад.

Q: Following the process, HJR-3 will be reviewed again by the next elected legislature in either 2015 or 2016 to remain in process.
A: Следуя процедуре, совместная резолюция обеих палат будет рассмотрена следующими избранными законодателями вновь в 2015 или 2016 году для продолжения процесса.

Q: Previously, Ring's CEO, Jamie Siminoff, remarked the company started when his doorbell wasn't audible from his shop in his garage.
A:"," Previously, Ring's CEO, Jamie Siminoff, remarked the company started when his doorbell wasn't audible from his shop in his garage."," Ранее генеральный директор Ring Джейми Симинофф отметил, что эта компания началась с того, что он не слышал дверного звонка в мастерской своего гаража.","Впервые, CEO Ring, Jamie Siminoff, отметил, что компания начала когда-то, когда его дверь не слышала от своего магазина в гараже.",7.570198396479899,31.929413296312426,19.125,19.375,0.48046875
"Q: For one thing, northern New Mexico has significant problems with drunk driving, and the concentration of intoxicated drivers is high close to small-town bars.
A: Прежде всего, на севере Нью-Мексико существует серьезная проблема вождения в нетрезвом состоянии, особенно много нетрезвых водителей ездят неподалеку от баров в маленьких городах.

Q: The governor also stated, ""Today, we learned that some school aged children have been identified as having had contact with the patient.""
A: Губернатор так же заявил: ""Сегодня мы узнали, что было выявлено, что некоторые дети школьного возраста имели контакт с пациентом"".

Q: Most televisions are made in a way to please the general public.
A: Большинство телевизоров сделано таким образом, чтобы угодить широкой публике.

Q: The blade on a modern ice skate has a double edge with a concave hollow between them. The two edges allow for a better grasp of the ice, even when tilted.
A: Лезвия современных коньков для льда состоят из двух краёв с вогнутой полостью между ними. Два края помогают лучшему сцеплению со льдом даже при наклоне.

Q: After initial military setbacks, Ethelred was able to agree to terms with Olaf, who returned to Norway to try to gain his kingdom with mixed success.
A: После первоначальных военных неудач Этельред смог договориться об условиях с Олафом, который вернулся в Норвегию, чтобы с переменным успехом пытаться завоевать свое королевство.

Q: He built a WiFi door bell, he said.
A:"," He built a WiFi door bell, he said."," Он сказал, что создал дверной звонок, работающий от WiFi.","Он построил WiFi-устройство, он сказал.",3.628512053745174,21.472703360282505,12.9375,13.75,0.74609375
"Q: Today's announcement also extended the government's commitment made in March of this year to fund extra carriages.
A: Сегодняшнее заявление также продолжает озвученное в марте этого года намерение правительства финансировать приобретение дополнительных вагонов.

Q: This flight is not the only option if you want to skip the South Pacific and the west coast of South America. (see below)
A: Данный рейс не является единственным вариантом, если вы желаете не включать южную часть Тихого океана и западное побережье Южной Америки. (см. ниже)

Q: At exactly 8:46 a.m. a hush fell across the city, marking the exact moment the first jet struck its target.
A: Ровно в 08:46 весь город замер, обозначив тот самый момент, когда первый самолёт ударил по цели.

Q: Beaches, theme parks and camp grounds are often the most common places frequented by recreational tourists.
A: Рекреационные туристы чаще всего посещают такие общественные места, как пляжи, тематические парки и кемпинги.

Q: This type of thinking is associated with certain science or standard procedures.
A: Этот тип мышления связан с определенными научными теориями и стандартными процедурами.

Q: Siminoff said sales boosted after his 2013 appearance in a Shark Tank episode where the show panel declined funding the startup.
A:", Siminoff said sales boosted after his 2013 appearance in a Shark Tank episode where the show panel declined funding the startup.," Симинофф сказал, что продажи выросли после его появления в выпуске шоу ""Shark Tank"" в 2013 году, где члены жюри отказались финансировать его стартап.","Симонсон сказал, что продажи после его 2013-го выступления в Shark Tank, где шоу-программа отказала в финансировании компании.",12.040964351239547,43.12070595925507,9.8125,9.5625,0.66796875
"Q: The invention of spoke wheels made Assyrian chariots lighter, faster, and better prepared to outrun soldiers and other chariots.
A: Изобретение спицевых колес сделало ассирийские колесницы легче и быстрее и позволило эффективнее обгонять солдат и другие колесницы.

Q: Germany code-named the attack “Operation Sealion”. Most of the British Army's heavy weapons and supplies had been lost when it evacuated from Dunkirk, so the army was fairly weak.
A: Германия дала наступлению кодовое название ""Операция ""Морской лев"""". Британская армия потеряла большинство своих тяжелых вооружений и припасов во время эвакуации из Дюнкерка и была довольно слаба.

Q: Despite these accusations, Ma won handily on a platform advocating closer ties with the Chinese mainland.
A: Несмотря на эти обвинения, Ма легко победил, выступая за более тесные связи с материковой частью Китая.

Q: According to Ansa, ""police were concerned by a couple of top-level hits they feared might spark a full-blown war of succession.
A: По сообщению информационного агентства ANSA, ""полиция была обеспокоена парой заказных убийств высокопоставленных лиц, что, по мнению органов правопорядка, могло способствовать развязке полномасштабной войны за преемственность.

Q: This contradicts earlier reports, which said that cancelling the runoff would have been against the constitution.
A: Это противоречит предыдущим сообщениям, в которых говорилось, что отмена второго тура выборов была бы нарушением конституции.

Q: In late 2017, Siminoff appeared on shopping television channel QVC.
A:"," In late 2017, Siminoff appeared on shopping television channel QVC.", В конце 2017 года Симинофф появился на торговом телеканале QVC.,"В 2017 году, Siminoff появлялся на канале QVC.",15.237043787179795,32.268384741487985,6.375,5.59375,0.8828125
"Q: Blood goes away from the heart in tubes called arteries and comes back to the heart in tubes called veins. The smallest tubes are called capillaries.
A: Кровь выходит из сердца по особым трубочкам (артериям) и возвращается назад к сердцу по другим трубочкам (венам). Самые маленькие трубочки называют капиллярами.

Q: AU trade and industry commissioner Albert Muchanga announced Benin was to join.
A: Комиссар по торговле и промышленности Африканского союза Альберт Мучанга объявил, что Бенин должен был присоединиться.

Q: 250 years later, Guinness has grown to a global business that turns over 10 billion euros (US$14.7 billion) every year.
A: 250 лет спустя ""Гиннесс"" превратился в глобальную компанию с ежегодным оборотом свыше 10 миллиардов евро (14,7 миллиардов долларов США).

Q: The territory of Turkey is more than 1,600 kilometres (1,000 mi) long and 800 km (500 mi) wide, with a roughly rectangular shape.
A: Территория Турции превышает 1 600 километров (1 000 миль) в длину и 800 км (500 миль) в ширину и имеет приблизительно прямоугольную форму.

Q: Fred currently has winds of 105 miles per hour (165 km/h) and is moving towards the northwest.
A: Скорость ветра урагана Фред в настоящее время 105 миль в час (165 км/ч), и он движется в направление северо-запада.

Q: Ring also settled a lawsuit with competing security company, the ADT Corporation.
A:"," Ring also settled a lawsuit with competing security company, the ADT Corporation."," Кроме того, Ring урегулировала судебный процесс с конкурентами, охранной фирмой ADT Corporation.","Ring также подала в суд на ADT Corporation, которая является конкурирующей компанией по защите.",6.6594450521589605,27.75666174459934,11.1875,10.875,0.71875
