prompt,query,reference,generation_baseline,bleu_baseline,chrf_baseline
"Q: The South Pole Traverse (or Highway) is a 1600 km trail from McMurdo Station on the Ross Sea to the Pole.
A: 南极穿越公路 (South Pole Traverse)（或高速公路）始于罗斯海的麦克默多站 (McMurdo Station)，直通南极点，全长 1600 公里。

Q: In Berlin, police estimated 6,500 protestors.
A: 警方估计柏林有 6,500 名抗议者。

Q: Latvia and Slovakia have both delayed the process of joining ACTA.
A: 拉脱维亚和斯洛伐克都推迟了加入 ACTA 的进程。

Q: Unattended bags are a target for theft and can also attract attention from authorities wary of bomb threats.
A: 无人看管的袋子不仅是窃贼的目标，还会被当成炸弹威胁，引起当局的警惕和关注。

Q: They include financial restrictions and a ban by the European Union on the export of crude oil, from which the Iranian economy receives 80% of its foreign income.
A: 这些措施包括金融限制和欧盟对原油出口的禁令，而伊朗经济有 80% 的国外收入来自原油出口。

Q: ""We now have 4-month-old mice that are non-diabetic that used to be diabetic,"" he added.
A:"," ""We now have 4-month-old mice that are non-diabetic that used to be diabetic,"" he added.", 他补充道：“我们现在有 4 个月大没有糖尿病的老鼠，但它们曾经得过该病。”,我们现在有 4个月大的鼠，已经不再是糖尿病的。,6.114409861109597,22.040812323456333
"Q: Wild animals might either be shy or aggressive. The environment might be cold, hot, or otherwise hostile.
A: 野生动物有的怕人，有的具有攻击性。环境可能寒冷、炎热或恶劣。

Q: MetroPlus is more comfortable and less crowded but slightly more expensive, though still cheaper than normal metro tickets in Europe.
A: MetroPlus 更舒适，也没那么拥挤，但稍微贵了一点，即便如此还是比欧洲的普通地铁票便宜。

Q: An inquiry was established to investigate.
A: 已经展开调查。

Q: Robert Hooke, a biologist from England, saw small squares in cork with a microscope.
A: 来自英国的生物学家罗伯特·胡克 (Robert Hooke) 用显微镜看到了软木塞中藏有一些小方块。

Q: The case was prosecuted in Virginia because it is the home to the leading internet service provider AOL, the company who instigated the charges.
A: 作为发起指控的公司，领先的互联网服务提供商美国在线 (AOL) 的总部位于弗吉尼亚州，因此这起案件在弗吉尼亚州起诉。

Q: Dr. Ehud Ur, professor of medicine at Dalhousie University in Halifax, Nova Scotia and chair of the clinical and scientific division of the Canadian Diabetes Association cautioned that the research is still in its early days.
A:"," Dr. Ehud Ur, professor of medicine at Dalhousie University in Halifax, Nova Scotia and chair of the clinical and scientific division of the Canadian Diabetes Association cautioned that the research is still in its early days.", 埃胡德·乌尔博士（新斯科舍省哈利法克斯市达尔豪西大学医学教授，加拿大糖尿病协会临床与科学部门教授）提醒，这项研究仍处在早期阶段。,哈佛大学医学院的医生埃德·乌德 (Ehud Ur) 医学部长，哈佛大学的临床和科学分部主席指出，这项研究还在初期阶段。,9.905538821262558,12.5411543566716
"Q: This marked an important change, as European powers would no longer have the pretext of being religious wars. Thus, the Thirty Years' War would be the last war to be labeled a religious war.
A: 这标志着一个重要的变化，因为欧洲大国将无法再以宗教战争为借口。因此，三十年战争将是最后一场被贴上宗教战争标签的战争。

Q: The media companies routinely lie about the purpose of this, claiming that it is to ""prevent piracy"".
A: 媒体公司照例撒谎以掩盖其目的，声称这是为了“防止盗版”。

Q: ""It is now important from both a public health and criminal justice perspective that the legislation be enacted as soon as possible"", said a government spokesperson.
A: “不管是从公共卫生的角度还是刑事司法的角度来看，现在都应当尽快立法。”一位政府发言人说道。

Q: The sport is primarily played in a duel format, one fencer dueling another.
A: 这项运动主要以对决的形式进行，也就是一个击剑手与另一个击剑手进行对决。

Q: The militaristic nature of the Roman empire aided in the development of medical advances.
A: 罗马帝国的军国主义性质促进了医学的进步和发展。

Q: Like some other experts, he is skeptical about whether diabetes can be cured, noting that these findings have no relevance to people who already have Type 1 diabetes.
A:"," Like some other experts, he is skeptical about whether diabetes can be cured, noting that these findings have no relevance to people who already have Type 1 diabetes.", 和其他一些专家一样，他对糖尿病能否治愈持怀疑态度。他指出，这些发现与已患有 1 型糖尿病的人无关。,他对这种发现的说法持怀疑态度，指出这种发现对那些已经患有Type 1 diabetes的人没有任何意义。,12.654517235338883,13.767026467678745
"Q: Given how remote many of the pueblos are, you won't be able to find a significant amount of nightlife without traveling to Albuquerque or Santa Fe.
A: 鉴于许多普韦布洛人居住得非常偏远，你得前往阿尔伯克基或圣达菲才能享受到丰富的夜生活。

Q: The glaciers are not stable, but flow down the mountain. This will cause cracks, crevasses, which may be obscured by snow bridges.
A: 冰川并不是稳定的，而会从山上流下来。这会导致出现裂缝和冰裂隙，而这些裂隙可能会被雪桥掩盖。

Q: Wildlife photography often requires a long telephoto lens, though things like a flock of birds or a tiny creature need other lenses.
A: 拍摄野生动物通常会用到长焦镜头，不过拍鸟群或微小生物之类的对象则需要其他镜头。

Q: It is not a learning disability, it is a learning disorder; it ""affects 3 to 5 percent of all children, perhaps as many as 2 million American children"".
A: 这不是学习能力缺失，而是学习障碍；这“影响着全美儿童的 3% 到 5%，人数可能多达 200 万”。

Q: The American plan relied on launching coordinated attacks from three different directions.
A: 美国计划从三个不同的方向发动协同攻击。

Q: On Monday, Sara Danius, permanent secretary of the Nobel Committee for Literature at the Swedish Academy, publicly announced during a radio program on Sveriges Radio in Sweden the committee, unable to reach Bob Dylan directly about winning the 2016 Nobel Prize in Literature, had abandoned its efforts to reach him.
A:"," On Monday, Sara Danius, permanent secretary of the Nobel Committee for Literature at the Swedish Academy, publicly announced during a radio program on Sveriges Radio in Sweden the committee, unable to reach Bob Dylan directly about winning the 2016 Nobel Prize in Literature, had abandoned its efforts to reach him.", 周一，瑞典学院诺贝尔文学委员会常务秘书萨拉·丹尼尔斯在瑞典广播电台的一档节目中向公众宣布，委员会因无法直接联系到鲍勃·迪伦，通知他获得了 2016 年诺贝尔文学奖，已经放弃了与他联系的尝试。,在周一，瑞典文学奖委员会的永久秘书萨拉·丹尼斯在瑞典广播公司Sveriges Radio上公开宣布，委员会无法与布鲁斯·迪伦直接联系，于是就放弃了对他进行的努力。,20.836487504546128,17.962747538616483
"Q: Crime, and ill-will toward foreigners in general, is virtually unknown in Greenland. Even in the towns, there are no ""rough areas.""
A: 在格陵兰岛，针对外国人的犯罪和恶意行为总体来说几乎闻所未闻。即使在城镇里，也没有 “犯罪高发区”。

Q: Local media reports an airport fire vehicle rolled over while responding.
A: 当地媒体报道，一辆机场消防车在响应火警时翻了车。

Q: Phases happen because only the side of Venus (or of the Moon) facing the Sun is lighted. The phases of Venus supported the theory of Copernicus that the planets go around the Sun.
A: 相变的发生是因为金星（或月球）只有面向太阳的一边被照到。金星的相变支持了哥白尼的理论，即行星围绕太阳旋转。

Q: Visa requirements and costs vary from nation to nation and are affected by the country you come from.
A: 签证要求和费用因国家/地区而异，并会受到你的国籍的影响。

Q: While most cards are good for calling anywhere, some specialise in providing favourable call rates to specific groups of countries.
A: 尽管大多数电话卡适合给任何地方打电话，但有些卡在拨打一些特定国家的电话时有特别优惠。

Q: Danius said, ""Right now we are doing nothing. I have called and sent emails to his closest collaborator and received very friendly replies. For now, that is certainly enough.""
A:"," Danius said, ""Right now we are doing nothing. I have called and sent emails to his closest collaborator and received very friendly replies. For now, that is certainly enough.""", 达尼厄斯说道：“目前我们保持按兵不动。我给他关系最好的合作者打过电话并发送了电子邮件，而且收到了对方非常友好的回复。就目前而言，这足够了。”,丹努斯说：“现在我们做什么都没有。 我已经打电话给他的最亲密合作伙伴，并收到很友好的回复。现在，这已经足够了。”,15.965335777361805,14.710844754830587
"Q: Fifteen of these rocks are attributed to the meteorite shower last July.
A: 这些岩石中的十五块来源于去年七月份的流星雨。

Q: A hostel collapsed in Mecca, the holy city of Islam at about 10 o'clock this morning local time.
A: 当地时间上午约十时，伊斯兰圣城麦加的一家旅馆坍塌了。

Q: Maintaining a healthy energy balance, practicing effective hydration habits, and understanding the various aspects of supplementation practices can help athletes improve their performance and increase their enjoyment of the sport.
A: 保持健康的能量平衡，坚持有效补充水分的习惯，了解合理使用营养补品的各个方面，能够帮助运动员们改善表现，增加运动乐趣。

Q: On the other hand, it is precisely because the volume of water is so high that your viewing of the actual Falls will be obscured—by all the water!
A: 另一方面，恰恰因为水量太大，视线会被水挡住，看不到完整的瀑布！

Q: ""Thanks for those who supported a convict like me,"" Siriporn was quoted as saying at a press conference.
A: “有人帮助像我这样的罪犯，感谢那些人。” 报道引用了 Siriporn 在新闻发布会上说的那句话。

Q: Previously, Ring's CEO, Jamie Siminoff, remarked the company started when his doorbell wasn't audible from his shop in his garage.
A:"," Previously, Ring's CEO, Jamie Siminoff, remarked the company started when his doorbell wasn't audible from his shop in his garage.", 此前，铃声 (Ring) 公司 CEO 杰米·西米诺夫曾表示，公司成立之初，他在位于车库的工作室里是听不到门铃响声的。,在过去，Ring 的首席执行官，Jamie Siminoff，曾经在他的家门楼的门铃声不够清晰时，说道公司开始了。,3.4074490049579897,6.419153435662869
"Q: The United States Geological Survey international earthquake map showed no earthquakes in Iceland in the week prior.
A: 美国地质调查局国际地震地图显示，冰岛在前一周并未发生地震。

Q: Mr Reid managed to drive the New Zealand's A1GP car, Black Beauty at speeds over 160km/h seven times over the bridge.
A: 瑞德先生最终驾驶新西兰 A1GP 汽车“黑美人”，以超过 160 千米每小时的速度七次穿过桥梁。

Q: This gives resolution almost four times that of a 35 mm negative (3136 mm2 versus 864).
A: 这样一来，分辨率几乎达到了 35 mm 底片（3136 mm2 对 864）的四倍。

Q: She gained critical acclaim during her time in Atlanta and was recognized for innovative urban education.
A: 在亚特兰大期间，她获得了评论界的赞誉，并因创新城市教育而得到表彰。

Q: Protesters hope to collect a petition of 1.2 million signatures to present to the National Congress in November.
A: 抗议者希望在请愿书上收集 120 万个签名，并在十一月提交给国民议会。

Q: He built a WiFi door bell, he said.
A:"," He built a WiFi door bell, he said.", 他称，他制作了一个 WiFi 门铃。,他建造了一个无线网络门铃，他说。,9.864703138979419,12.8656462585034
"Q: With Armenian backing, a new republic was created. However, no established nation - not even Armenia - officially recognizes it.
A: 在亚美尼亚的支持下，一个新共和国诞生了。然而，它没有得到任何国家（包括亚美尼亚）的正式承认。

Q: Hsieh implied during the election that Ma might flee the country during a time of crisis.
A: 谢长廷在选举期间暗示，马英九在遇到危机时可能会逃离台湾。

Q: There are many things you have to take into consideration before and when you travel somewhere.
A: 出发前和旅途中，你必须考虑到很多方面。

Q: Nadal bagged 88% net points in the match winning 76 points in the first serve.
A: 纳达尔（Nadal ）在比赛中把 88% 的净胜分收入囊中，在第一个发球局赢得 76 分。

Q: Submarines are ships designed to travel underwater, and remain there for an extended amount of time.
A: 潜水艇是为了在水底下行驶而设计的船，而且潜水艇在水面下停留的时间较长。

Q: Siminoff said sales boosted after his 2013 appearance in a Shark Tank episode where the show panel declined funding the startup.
A:", Siminoff said sales boosted after his 2013 appearance in a Shark Tank episode where the show panel declined funding the startup., 西米诺夫说，2013 年他在《创智赢家》节目中露面后，公司的销售额大增，当时节目组拒绝向这家初创公司投资。,斯敏夫（Siminoff）表示，销售额在他的 2013 在《 sharks tank 》节目中出现在一集，节目主持人拒绝提供资金后，销售额上升。,9.40252813841101,10.346911543013787
"Q: High-end brand-name frames available in such areas may have two problems; some may be knock-offs, and the real imported ones may be more expensive than at home.
A: 在这些地区买到的高端品牌镜架可能存在两个问题：有些可能是山寨货，而且正品进口镜架可能比在国内购买要贵。

Q: In short, using your car is a great way to take a road trip but seldom in itself a way to ""camp"".
A: 简而言之，开车是一种很棒的自驾游方式，但它本身不太适合“露营”。

Q: What is a cell? The word cell comes from the Latin word ""cella"", meaning ""small room"", and it was first coined by a microscopist observing the structure of cork.
A: 什么是细胞？“细胞”一词来源于拉丁语“cella”，意思是“小房间”，最初是由观察软木结构的显微镜学家创造的。

Q: Phnom Krom, 12 km southwest of Siem Reap. This hilltop temple was built at the end of the 9th century, during the reign of King Yasovarman.
A: 格罗姆寺位于暹粒市西南 12 公里处。这座山顶寺庙建于 9 世纪末耶输跋摩国王统治时期。

Q: The Northern Rock bank had been nationalised in 2008 following the revelation that the company had received emergency support from the UK Government.
A: 北岩银行在 2008 年被收归国有，此前有消息称，该公司获得了英国政府的紧急援助。

Q: In late 2017, Siminoff appeared on shopping television channel QVC.
A:"," In late 2017, Siminoff appeared on shopping television channel QVC.", 2017 年年末，西米诺夫出现在 QVC 电视销售频道。,在 2017 年 12 月，Siminoff在电视购物频道 QVC 上出现在节目中。,6.8146790862039905,22.098452106119158
"Q: Most boomerangs available in Australia are in fact non-returning. It is best for beginners to not try throwing in windy
A: 实际上，澳大利亚市面上的大多数回旋镖都飞不回来。初学者最好不要尝试在大风中投掷回旋镖

Q: You need to notice the victim's position as you approach him or her and any automatic red flags.
A: 靠近受害者时，需要注意其姿势和任何无意识的危险信号。

Q: A formal anniversary event was scheduled for a later date, officials said.
A: 官方称，这对夫妇原定于稍后举行正式的周年纪念活动。

Q: This way, you will tire yourself out as little as possible. Remember there's no need to hit the keys with a lot of force for extra volume like on the piano.
A: 这样就能让你尽可能节省体力。记住，不用像在钢琴上那样用力敲击琴键来提升音量。

Q: The presenter, who was arrested at the scene, denied the attack and claimed he used the pole to protect himself from bottles being thrown at him by up to thirty people.
A: 现场被捕的主持人否定了袭击，并声称有多达三十个人向他投掷瓶子，他用棍子是为了不让自己受到伤害。

Q: Ring also settled a lawsuit with competing security company, the ADT Corporation.
A:"," Ring also settled a lawsuit with competing security company, the ADT Corporation.", 铃声 (Ring) 公司还与竞争对手 ADT 安保公司在一起官司中达成了庭外和解。,它还和竞争对手，ADT公司达成协议。,7.412555955791748,10.977112038156582
