prompt,query,reference,generation_baseline,bleu_baseline,chrf_baseline,metricx_qe_baseline,metricx_baseline,commet_baseline
"Q: Despite these accusations, Ma won handily on a platform advocating closer ties with the Chinese mainland.
A: 尽管受到这些指责，马英九在一次演讲中主张与中国大陆建立更加紧密的联系，并轻松获胜。

Q: Its existence is known only because of its effects on the expansion of the universe.
A: 人们之所以知道它的存在，只是因为它对宇宙扩张的影响。

Q: This is the first time a conviction has been gained using the legislation enacted in 2003 to curb bulk e-mail, aka spam, from unsolicited distribution into users mailboxes.
A: 这是首次按照 2003 年颁布的法律来定罪，该法律旨在遏制未经请求就向用户邮箱发送大量电子邮件（又称垃圾邮件）的行为。

Q: Cell comes from the Latin word cella which means small room.
A: Cell（细胞）一词源自拉丁语cella（意思是小房间）。

Q: 250 years later, Guinness has grown to a global business that turns over 10 billion euros (US$14.7 billion) every year.
A: 250 年后，健力士已经成长为年营业额 100 亿欧元（147亿美元）的全球性企业。

Q: ""We now have 4-month-old mice that are non-diabetic that used to be diabetic,"" he added.
A:"," ""We now have 4-month-old mice that are non-diabetic that used to be diabetic,"" he added.", 他补充道：“我们现在有 4 个月大没有糖尿病的老鼠，但它们曾经得过该病。”,他补充说：“我们现在已经培育出 4 个月大的非糖尿病小鼠，它们以前是糖尿病小鼠。”,22.547685487419994,23.965919661577473,1.734375,1.5234375,0.9688435792922974
"Q: Kerala's temple festivals are very interesting to see, with regular procession of decorated elephants, temple orchestra and other festivities.
A: 喀拉拉邦的寺庙节日极其有趣，通常有装饰华丽的大象游行、寺庙管弦乐队表演和其他庆典活动。

Q: It can save money over buying new maps for a GPS, or a standalone GPS device or renting one from a car rental company.
A: 比起够买带 GPS 的地图或独立的 GPS 设备，或者是从汽车租赁公司租一个，这种方式更省钱。

Q: The Sun doesn't have a crust like the Earth that you can stand on. The whole Sun is made out of gases, fire, and plasma.
A: 太阳并没有像地球那样可以站在上面的地壳。整个太阳是由气体、火和等离子体组成的。

Q: What is a cell? The word cell comes from the Latin word ""cella"", meaning ""small room"", and it was first coined by a microscopist observing the structure of cork.
A: 什么是细胞？“细胞”一词来源于拉丁语“cella”，意思是“小房间”，最初是由观察软木结构的显微镜学家创造的。

Q: The artistic event is also part of a campaign by the Bucharest City Hall that seeks to relaunch the image of the Romanian capital as a creative and colourful metropolis.
A: 这一艺术活动也是布加勒斯特市政厅发起的宣传活动的组成部分之一，旨在重新塑造罗马尼亚首都，打造出富有创意、多姿多彩的大都市形象。

Q: Dr. Ehud Ur, professor of medicine at Dalhousie University in Halifax, Nova Scotia and chair of the clinical and scientific division of the Canadian Diabetes Association cautioned that the research is still in its early days.
A:"," Dr. Ehud Ur, professor of medicine at Dalhousie University in Halifax, Nova Scotia and chair of the clinical and scientific division of the Canadian Diabetes Association cautioned that the research is still in its early days.", 埃胡德·乌尔博士（新斯科舍省哈利法克斯市达尔豪西大学医学教授，加拿大糖尿病协会临床与科学部门教授）提醒，这项研究仍处在早期阶段。,埃胡德·乌尔博士是加拿大达尔豪斯大学医学教授，也是加拿大糖尿病协会临床和科学部门的主席，他警告说，这项研究仍处于早期阶段。,45.13918944328351,38.054248611059435,1.9375,1.75,0.8569800853729248
"Q: You should choose your Frequent Flyer airline in an alliance carefully.
A: 你务必谨慎选择联盟中的”飞行常客“航空公司。

Q: Evidence thereafter indicated test papers were tampered with Hall, along with 34 other education officials, was indicted in 2013.
A: 此后的证据表明试卷被篡改过，霍尔 (Hall) 和其他 34 名教育官员因此在 2013 年被起诉。

Q: While you may hear the word used by Greenlandic Natives, its use should be avoided by foreigners.
A: 尽管你可能会听到格陵兰本地人用这个词，但外国人应该避免使用。

Q: In fact, region codes have absolutely no effect on illegal copying; a bit-for-bit copy of a disk will play just fine on any device where the original will.
A: 事实上，区域码对非法复制毫无影响；一份逐位拷贝的磁盘副本在任何可以播放原盘的设备上都可以顺利播放。

Q: Every corner store is filled with a confusing array of pre-paid phone cards that can be used from pay phones or ordinary telephones.
A: 每个街头小店都摆满了一排令人眼花缭乱的预付费电话卡，这些电话卡既可以用于公用付费电话机，也可以用于普通电话机。

Q: Like some other experts, he is skeptical about whether diabetes can be cured, noting that these findings have no relevance to people who already have Type 1 diabetes.
A:"," Like some other experts, he is skeptical about whether diabetes can be cured, noting that these findings have no relevance to people who already have Type 1 diabetes.", 和其他一些专家一样，他对糖尿病能否治愈持怀疑态度。他指出，这些发现与已患有 1 型糖尿病的人无关。,像其他一些专家一样，他对于糖尿病是否可以治愈持怀疑态度，他指出这些发现对已经患有 1 型糖尿病的人毫无意义。,49.270407955360255,43.17697402231795,0.59765625,0.48046875,0.9994157552719116
"Q: The game is based on the Second Battle of Fallujah, a vicious battle between American and Iraqi forces.
A: 这款游戏以第二次费卢杰（Fallujah）战役为背景，这是美军和伊拉克军队之间的一场恶战。

Q: They generate high winds (often 100-200 miles/hour) and can lift heavy objects into the air, carrying them as the tornado moves.
A: 龙卷风会产生强风（常常每小时 100-200 英里），能把重物抛到空中，并裹挟着它们向前移动。

Q: He has also been accused previously of copyright infringement, but was not charged.
A: 他也曾被指控侵犯版权，但没有受到起诉。

Q: Hesperonychus elizabethae is a species of the family Dromaeosauridae and is a cousin of Velociraptor .
A: 伊氏西爪龙属于驰龙科，是迅猛龙的表亲。

Q: On night sleeper trains, passports may be collected by the conductor so that you do not have your sleep interrupted.
A: 在夜间卧铺列车上，为了不影响乘客睡眠，列车长可能会提前收取护照。

Q: On Monday, Sara Danius, permanent secretary of the Nobel Committee for Literature at the Swedish Academy, publicly announced during a radio program on Sveriges Radio in Sweden the committee, unable to reach Bob Dylan directly about winning the 2016 Nobel Prize in Literature, had abandoned its efforts to reach him.
A:"," On Monday, Sara Danius, permanent secretary of the Nobel Committee for Literature at the Swedish Academy, publicly announced during a radio program on Sveriges Radio in Sweden the committee, unable to reach Bob Dylan directly about winning the 2016 Nobel Prize in Literature, had abandoned its efforts to reach him.", 周一，瑞典学院诺贝尔文学委员会常务秘书萨拉·丹尼尔斯在瑞典广播电台的一档节目中向公众宣布，委员会因无法直接联系到鲍勃·迪伦，通知他获得了 2016 年诺贝尔文学奖，已经放弃了与他联系的尝试。,瑞典学院文学奖委员会常务秘书萨拉·达尼乌斯（Sara Danius）周一在瑞典广播公司（Sveriges Radio）的节目中公开宣布，由于无法直接联系到鲍勃·迪伦（Bob Dylan），委员会放弃了联系他的努力。,29.77696139784615,23.2432899401083,3.484375,3.90625,0.9459898471832275
"Q: Rules regarding regular photography also apply to video recording, possibly even more so.
A: 有关常规摄影的规则也适用于录像，甚至可能更适用。

Q: Some scientists think Triceratops ate cycads, which are a type of plant that was common in the Cretaceous.
A: 一些科学家认为，三角龙以苏铁为食，苏铁是白垩纪时期很常见的一种植物。

Q: Moose (also known as elk) aren't inherently aggressive, but will defend themselves if they perceive a threat.
A: 驼鹿（也被称为麋鹿）天生不具攻击性，但如果感觉到威胁它们也会自卫。

Q: Iraq's Abu Ghraib prison has been set alight during a riot.
A: 伊拉克的阿布格莱布监狱在一次暴乱中着火。

Q: On March 18, 1965, he performed the first manned extravehicular activity (EVA), or ""spacewalk"", remaining alone outside the spacecraft for just over twelve minutes.
A: 1965 年 3 月 18 日，他完成了首次载人舱外活动（ EVA，俗称“太空漫步”），在航天器外独自维持了 12 分钟多一点。

Q: Danius said, ""Right now we are doing nothing. I have called and sent emails to his closest collaborator and received very friendly replies. For now, that is certainly enough.""
A:"," Danius said, ""Right now we are doing nothing. I have called and sent emails to his closest collaborator and received very friendly replies. For now, that is certainly enough.""", 达尼厄斯说道：“目前我们保持按兵不动。我给他关系最好的合作者打过电话并发送了电子邮件，而且收到了对方非常友好的回复。就目前而言，这足够了。”,丹尼乌斯说：“现在我们什么也没做。我给他的最亲密的合作者打了电话，发了电子邮件，收到了非常友好的回复。现在，这当然已经足够了。”,28.045014008423173,25.002372863322037,3.015625,2.46875,0.9553089141845703
"Q: Chiao and Sharipov reported being a safe distance from the attitude adjustment thrusters.
A: 据报告，焦立中（Chiao）和沙里波夫（Sharipov）与调姿推进器的距离是安全的。

Q: Stark's men took positions along the fence on the north end of the Colonist's position.
A: 斯塔克(Stark) 的士兵沿着殖民者阵地北端的防御围栏站位。

Q: With the same time zone as Hawaii, the islands are sometimes thought of as ""Hawaii down under"".
A: 由于和夏威夷处于同一时区，这些岛屿有时被认为是“南方的夏威夷”。

Q: It is not a learning disability, it is a learning disorder; it ""affects 3 to 5 percent of all children, perhaps as many as 2 million American children"".
A: 这不是学习能力缺失，而是学习障碍；这“影响着全美儿童的 3% 到 5%，人数可能多达 200 万”。

Q: Every train has both MetroPlus and Metro coaches; the MetroPlus coaches are always on the end of the train nearest Cape Town.
A: 每列火车都有 MetroPlus 和 Metro 车厢；前者总是在火车靠近开普敦的那一端。

Q: Previously, Ring's CEO, Jamie Siminoff, remarked the company started when his doorbell wasn't audible from his shop in his garage.
A:"," Previously, Ring's CEO, Jamie Siminoff, remarked the company started when his doorbell wasn't audible from his shop in his garage.", 此前，铃声 (Ring) 公司 CEO 杰米·西米诺夫曾表示，公司成立之初，他在位于车库的工作室里是听不到门铃响声的。,之前，Ring 的 CEO 杰米·西莫诺夫（Jamie Siminoff）曾表示，公司起步于他车库里的商店，当时他的门铃听不见。,21.62294042414612,20.679838071756755,5.9375,6.375,0.6632126569747925
"Q: Keep in mind while planning that although Southern Africa is stable not all neighboring countries are.
A: 规划期间，请记住，虽然南部非洲处于稳定状态，但并非所有邻国亦然。

Q: Army ant colonies march and nest in different phases as well.
A: 行军蚁群的行进和筑巢也分不同的阶段。

Q: Evidence thereafter indicated test papers were tampered with Hall, along with 34 other education officials, was indicted in 2013.
A: 此后的证据表明试卷被篡改过，霍尔 (Hall) 和其他 34 名教育官员因此在 2013 年被起诉。

Q: The next picture shows the atoms emitting photons. Of course, in reality photons are a lot smaller than those in the picture.
A: 下一张图片显示的是原子发射光子的情况。当然，实际上光子要比图片上的样子小得多。

Q: Many governments require visitors entering, or residents leaving, their countries to be vaccinated for a range of diseases.
A: 多国政府要求入境游客或离境居民接种一系列疾病疫苗。

Q: He built a WiFi door bell, he said.
A:"," He built a WiFi door bell, he said.", 他称，他制作了一个 WiFi 门铃。,他说，他制作了一个 WiFi 门铃。,79.6358031503278,79.07056485181486,0.82421875,0.515625,0.994109034538269
"Q: England had experienced a long period of peace after the reconquest of the Danelaw.
A: 重新征服丹麦法区域 (Danelaw) 后，英格兰经历了很长的和平时期。

Q: maybe you'll discover a simple beverage that you can make for breakfast when you're back to your daily routine.
A: 也许你会发现一种在回归到规律的日常生活时，可以在早餐时制作的简单饮料。

Q: The game publisher Konami stated today in a Japanese newspaper that they will not be releasing the game Six Days in Fallujah.
A: 游戏发行商科乐美（Konami）今天在一家日本报纸上发表声明，他们不会发行《费卢杰六日》这款游戏。

Q: In addition to the crushing ice, extreme weather conditions have been hampering rescue efforts.
A: 不只是碎冰，极端的天气状况也让救援工作困难重重。

Q: Access to these services is often through a toll-free telephone number that can be called from most phones without charge.
A: 通常拨打一个电话号码即可获取这些服务，而大多数的电话都可免费拨打该串号码。

Q: Siminoff said sales boosted after his 2013 appearance in a Shark Tank episode where the show panel declined funding the startup.
A:", Siminoff said sales boosted after his 2013 appearance in a Shark Tank episode where the show panel declined funding the startup., 西米诺夫说，2013 年他在《创智赢家》节目中露面后，公司的销售额大增，当时节目组拒绝向这家初创公司投资。,Siminoff 说，在 2013 年他出现在《鲨鱼坦克》节目中，节目组拒绝为这家初创公司提供资金，但销售额却因此而上升。,24.49339028139008,19.995564094723644,5.71875,6.5,0.7715473175048828
"Q: To return to their previous energy level, they must get rid of the extra energy they got from the light.
A: 它们必须消除从光中得到的多余能量。，才能恢复到之前的能量等级。

Q: Gridley or Stark placed a stake about 100 feet (30 m) in front of the fence and ordered that no one fire until the regulars passed it.
A: 格里德利（Gridley）或斯塔克（Stark ）在栅栏前 100 英尺（ 30 米）处放置一根木桩，并命令在正规军经过前不许开火。

Q: Tropical Storm Danielle, fourth named storm of the 2010 Atlantic hurricane season, has formed in the eastern Atlantic Ocean.
A: 热带风暴“丹妮尔”在大西洋东部形成，它是 2010 年大西洋飓风季第四个获得命名的风暴。

Q: Protests also took place in Paris, Sofia in Bulgaria, Vilnius in Lithuania, Valetta in Malta, Tallinn in Estonia, and Edinburgh and Glasgow in Scotland.
A: 抗议还发生在巴黎、保加利亚的索非亚、立陶宛的维尔纽斯、马耳他的瓦莱塔、爱沙尼亚的塔林以及苏格兰的爱丁堡和格拉斯哥。

Q: Scientists are working to create a reactor that can make energy in the same way.
A: 科学家目前致力打造一种可通过相同的方式产生能量的反应堆。

Q: In late 2017, Siminoff appeared on shopping television channel QVC.
A:"," In late 2017, Siminoff appeared on shopping television channel QVC.", 2017 年年末，西米诺夫出现在 QVC 电视销售频道。,2017 年底，西米诺夫出现在购物电视频道 QVC 上。,41.275485328351444,38.82574581215885,1.84375,1.71875,0.9858886003494263
"Q: Hostels cater primarily to young people – a typical guest is in their twenties – but you can often find older travellers there too.
A: 旅舍主要为年轻人提供服务，二十岁左右的年轻人便是其典型客户，但你也可以经常在那里遇到相对年长的人。

Q: The first economic reforms were made under the leadership of Deng Xiaoping.
A: 第一次经济改革是在邓小平的领导下进行的。

Q: For most countries, you will need an offer letter from the institution you wish to study at, and also evidence of funds to support yourself for at least the first year of your course.
A: 在大多数国家，你需要一份你希望就读的学校的录取通知书，以及证明你有至少第一年课程所需资金的文件。

Q: The White Sea–Baltic Canal connects the Arctic Ocean to the Baltic Sea, via Lake Onega, Lake Ladoga and Saint Petersburg, mostly by rivers and lakes.
A: 白令海峡经由奥内加湖（Lake Onega）、拉多加湖（Lake Ladoga）和圣彼得堡（Saint Petersburg）连接北冰洋和波罗的海，连接处多数是河流和湖泊。

Q: In addition to the crushing ice, extreme weather conditions have been hampering rescue efforts.
A: 不只是碎冰，极端的天气状况也让救援工作困难重重。

Q: Ring also settled a lawsuit with competing security company, the ADT Corporation.
A:"," Ring also settled a lawsuit with competing security company, the ADT Corporation.", 铃声 (Ring) 公司还与竞争对手 ADT 安保公司在一起官司中达成了庭外和解。,环也和竞争对手安保公司ADT公司达成和解。,10.322442915857852,16.458058849307744,4.96875,5.3125,0.6056908369064331
