prompt,query,reference,generation_baseline,bleu_baseline,chrf_baseline
"Q: Doonte, ab surs xam xam ci ceytu gi wax na Minneapolis Star – Tribune nee na Louis Jordan, doomu Floyd Jourdain Njiitu xeetu Red Lake bu am fukki at ak juróom benn la.
A: However, a source with knowledge of the investigation told the Minneapolis Star-Tribune that it was Louis Jourdain, 16-year old son of Red Lake Tribal Chairman Floyd Jourdain.

Q: Ci lépp, dés ci rééw moo deekkul ci diir bu guddu dina jar nga am Visa.
A: In general, staying in any foreign country for an extended period of time will require you to obtain a visa in advance.

Q: Xoox bi ñaari partikil la boole – nëtron ak poroton.
A: The nucleus consists of two particles - neutrons and protons.

Q: Su fekkee amuloo lënd gi ci sa buumu jokkoo, wala su amul reso, mëneefam dafa yam wala du jàppandi.
A: If you don't have a data connection for your phone, or when it is out of range, their performance can be limited or unavailable.

Q: Gëmm nañu ni bii mooy juroomélu yoon ci taarix nit di giss liy soppeeku nekk ay jumtukaayu xamxam martian yu daanu ci suuf.
A: This is believed to be the fifth time in history that people have observed what turned out to be chemically confirmed martian material falling to Earth.

Q: ""Limu wax mooy, leegi am nañu am jinaxu 4 weer yu musoon am jabet te leegi ama tuñu ko. ""
A:"," ""Limu wax mooy, leegi am nañu am jinaxu 4 weer yu musoon am jabet te leegi ama tuñu ko. """," ""We now have 4-month-old mice that are non-diabetic that used to be diabetic,"" he added.","""Limu wax mooy, leegi am nañu am jinaxu 4 weer yu musoon am jabet te leegi ama tuñu ko.""",1.8564670505078418,11.120911045365771
"Q: Sarwiisu park (MINAE) du joxe ay permi dem ci park bi lu ëpp weer laata bis bi nga wara ñëw.
A: The Park Service (MINAE) does not issue park permits more than one month in advance of anticipated arrival.

Q: Dëkk bu tedd la ci ñatti diini yiy jaamu jenn Yàlla - muy Judaïsme, Christianisme Islam, muy barab jaamu boroom bi ak wéetal Yàlla.
A: The city is holy to the three monotheistic religions - Judaism, Christianity and Islam, and serves as a spiritual, religious, and cultural center.

Q: Ne jafe-jafe noyyi ci kilimaa yu sedd yi, jafe-jafe biir ci kilimaa yu tàng yi tamit barina te ci kaa yu bare dañoo sonnalaate wante nekkul lu mëna loraate.
A: As with respiratory problems in colder climates, intestinal problems in hot climates are fairly common and in most cases are distinctly annoying but not really dangerous.

Q: Waxna itam ni gëm na droit bi ñu tuddul te bokk ci vie privé bi nga xamni ci la Roe wéeru.
A: He also confirmed that he believed in the implied right to privacy which the Roe decision depended upon.

Q: Wajignu njorton ni mo kalatélo ndéll bi jàppnañu ko, ginnaw ay gaañu gaañu ci kalaté gi.
A: The man suspected of detonating the bomb was detained, after sustaining injuries from the blast.

Q: Dr. Ehud Ur, professor ci walum paj ci dara bu magg bi Dalhousie ca Halifax, Nova Scotia ak siisu paccu paj ak xam-xam ca mbootay ñu am jabët ci Kanadaa artuna ni saaytu bi dama nekk ci bés yu jiitu yi.
A:"," Dr. Ehud Ur, professor ci walum paj ci dara bu magg bi Dalhousie ca Halifax, Nova Scotia ak siisu paccu paj ak xam-xam ca mbootay ñu am jabët ci Kanadaa artuna ni saaytu bi dama nekk ci bés yu jiitu yi."," Dr. Ehud Ur, professor of medicine at Dalhousie University in Halifax, Nova Scotia and chair of the clinical and scientific division of the Canadian Diabetes Association cautioned that the research is still in its early days.","Dr. Ehud Ur, a professor at Dalhousie University in Halifax, Nova Scotia, and a member of the Canadian Armed Forces, was arrested for allegedly detonating a bomb in Canada.",35.893743363184896,43.70423386703212
"Q: Guisuñu ñu am ay gaañu - gaañu yu tarr, wante lu yées juróomi nit ñu nekkoon ci kaw sen bi ba ndel la di tàkk faj nanu leen ngir ay màndargayi tiitange.
A: No major injuries were reported, but at least five people on scene at the time of the explosion were treated for symptoms of shock.

Q: Daamaru kër mën na nékk bo amé minivan bu makk, SUV, Sedan wala Station Wagon ak ay toogu yuy tëdd.
A: Car camping is possible if you have a large minivan, SUV, Sedan or Station Wagon with seats that lay down.

Q: Sato mejewaal bu yagg bi dafa mësa inspiré xalaat yi, di wax ci ay nataali joustes, ay banket ak ay sëwalëri yu Arthur.
A: The traditional medieval castle has long inspired the imagination, conjuring up images of jousts, banquets and Arthurian chivalry.

Q: Moonte tëkku gi wàññi na ci tolluwaay bu garaw tekkiwul tëkku gi yepp dem na.""
A: However, the reduction of the threat level to severe does not mean the overall threat has gone away.""

Q: Ab dég bu bolé fukki dun ak juróom tas ci lu ëpp ci 2,2 mliiyongu kiloometar kaare ci géej gi.
A: It is an archipelago with 15 islands spread out over 2.2 million km2 of ocean.

Q: Ni yénééni borom xamxam yi, geemulni gni am jabét meenna gno wér, di waxni geestu yi amugnu solo dara ci nit yi am jabétu Type 1.
A:"," Ni yénééni borom xamxam yi, geemulni gni am jabét meenna gno wér, di waxni geestu yi amugnu solo dara ci nit yi am jabétu Type 1."," Like some other experts, he is skeptical about whether diabetes can be cured, noting that these findings have no relevance to people who already have Type 1 diabetes.","The type 1 diabetes is a condition in which the body does not produce enough insulin, which is a hormone that helps cells absorb glucose from the blood.",2.7921887421561506,21.434422322062638
"Q: Ci lu neexul ci xol, sooy def benn DVD, booram yi dinanu leen dàggtamit, te su widewo bi amee ay bind firi tamitjóge ci suuf, duñuleeen wone.
A: Unfortunately, when you make a DVD, it's borders will most likely be cut too, and if the video had subtitles too close to the bottom, they won't be fully shown.

Q: Emission PBS bi sargal nañu ko lu ëpp fukki yoon ak ñaar ci prix Emmy, te guddul ni Sesame Street and Mister Rogers 'Neighborhood.
A: The PBS show has more than two-dozen Emmy awards, and its run is shorter only than Sesame Street and Mister Rogers' Neighborhood.

Q: Waaw! Buur bii di Toutankhamon, ñu daan ko faral di woowe ""King Tut"" wala ""The Boy King"", mooy buuru égypte antique bi ñu gëna xam ci jamono yu mujj yi.
A: Yes! King Tutankhamun, sometimes referred to as ""King Tut"" or ""The Boy King"", is one of the most well known ancient Egyptian kings in modern times.

Q: Andak njiit yi, dalal na xélu wa Texas ni ay jéego dina am ngir aar nit yi.
A: Accompanied by those officials, he assured Texas citizens that steps were being taken to protect the public's safety.

Q: Ci biir siyeekal yi, nit ñi dañoo tabax bu baax ay teraas ci ay barab bu aksidanté te tàs ba ci faleez yuy yeeg ci kaw géej gi.
A: Over the centuries, people have carefully built terraces on the rugged, steep landscape right up to the cliffs that overlook the sea.

Q: Altine, Sara Danius, sekreteer permanaa bu Comité Nobel bu literature ci Academi bu Suede, dafa xamle ci benn emisioŋu rajo ci Sveriges Radio ca Suède ni ginaaw kuréel gi mënul jokkoo ak Bob Dylan ci ki gàddu neexalu Nobel ci literature 2016, dakkal nañu li ñu ko doon jéema jokkoo ak moom.
A:"," Altine, Sara Danius, sekreteer permanaa bu Comité Nobel bu literature ci Academi bu Suede, dafa xamle ci benn emisioŋu rajo ci Sveriges Radio ca Suède ni ginaaw kuréel gi mënul jokkoo ak Bob Dylan ci ki gàddu neexalu Nobel ci literature 2016, dakkal nañu li ñu ko doon jéema jokkoo ak moom."," On Monday, Sara Danius, permanent secretary of the Nobel Committee for Literature at the Swedish Academy, publicly announced during a radio program on Sveriges Radio in Sweden the committee, unable to reach Bob Dylan directly about winning the 2016 Nobel Prize in Literature, had abandoned its efforts to reach him.","In 2016, the Nobel Prize in Literature was awarded to Sara Danius, the author of the novel ""The Last of the Mohicans"", and Bob Dylan, the singer-songwriter.",10.449436392994677,25.838949568542418
"Q: Ñoo bokk binduni molecule, muy gaz, muy liquide wala muy lu dëgër (solide).
A: It has the same molecular structure whether it is a gas, liquid, or solid.

Q: Tëggiin buy boole dafay laaj ab mbir yu bokk ci ab porose ñu àndandoo, waaye dafay am limuy tekki niki ak wàll buñu xaajale.
A: Interactive design requires that components of a project connect to each other, but also make sense as a separate entity.

Q: Dafay mey ndongo yi nu liggéey ci gaawaay bi ñu bëgg te seytu doxinu xbaaru ndigle.
A: It allows students the ability to work at their own pace and control the pace of instructional information.

Q: Fukk ak juróom ñett ci téeméer bu waa Wenesyelaa bo jël amu ñu liggéey, té ñu ëpp ñëp ñuuy liggéey ñoŋi ci surnal kom-kom.
A: Eighteen percent of Venezuelans are unemployed, and most of those who are employed work in the informal economy.

Q: Selil yi dañoo baax lool am solo si dundu aduna, waw, ndax ñoom ñoy “tabax yuy àar sunu dundu”.
A: Cells are so basic and critical to the study of life, in fact, that they are often referred to as ""the building blocks of life"".

Q: Danius wax na ni, “Fimne nii defu ñu dara. Woote na te yónnee naa ay m-bataaxal ci way-liggéeyandoowam biko gëna jege te jot ay tontu yu neex lool. Léegi, loolu war naa doy.”
A:"," Danius wax na ni, “Fimne nii defu ñu dara. Woote na te yónnee naa ay m-bataaxal ci way-liggéeyandoowam biko gëna jege te jot ay tontu yu neex lool. Léegi, loolu war naa doy.”"," Danius said, ""Right now we are doing nothing. I have called and sent emails to his closest collaborator and received very friendly replies. For now, that is certainly enough.""",The first step in the process of learning is to understand the concept of learning.,0.6337764968728159,11.13057324535333
"Q: Bi satelite yi tàmbalee yónnee ay nataali jawwu ji ba leegi, Fred mooy cyclone tropical bi gëna am doole ci yi ñu xam te am ci Bëj-saalum ak penku bu Atlantique, te mooy ñatteelu ouragan bu mag buñ xam ci penku 35° Sowwu.
A: Fred is the strongest tropical cyclone ever recorded so far south and east in the Atlantic since the advent of satellite imagery, and only the third major hurricane on record east of 35°W.

Q: Xayma yi dañuy wuute digante 340 jàpp 500 miliyoŋi waxkat te ci li 800 nit mëna dégg làkk bi.
A: Estimates range from 340 million to 500 million speakers, and as many as 800 million people can understand the language.

Q: Tukki yi ño gëna yomb ci nit yu bari, kon bo nekké yaw rekk wala ak sa benn xarit rekk, jéemal dajé ak yénéénni nit té nas bénn kuréllu gnént japp juroom bénn ngir xayma nit bu geen.
A: Tours are cheaper for larger groups, so if you're by yourself or with just one friend, try to meet other people and form a group of four to six for a better per-person rate.

Q: Xewxew buné ci li dina wéru ci bénn baat ci bénn tééré té geestuko ci ay taarix yu beeri.
A: Each episode of the show would focus on a theme in a specific book and then explore that theme through multiple stories.

Q: Yenn saay liy faat jën yi ci biir ndox mi mooy, ndox mi dafay faral di am tooke yu bari ci biir.
A: Fish often die because of the high concentrations of the toxin in the waters.

Q: Bu njëkk, Direktëru Ring, Jamie Siminoff, dafa gisoon ni këru liggéeyukaay bi tambaliwoon na biñu mënul woon dégg limuy sab ci magasiinam bi nekk ci garaasam.
A:"," Bu njëkk, Direktëru Ring, Jamie Siminoff, dafa gisoon ni këru liggéeyukaay bi tambaliwoon na biñu mënul woon dégg limuy sab ci magasiinam bi nekk ci garaasam."," Previously, Ring's CEO, Jamie Siminoff, remarked the company started when his doorbell wasn't audible from his shop in his garage.","The director of the film, Jamie Siminoff, is a filmmaker who has worked on several films, including ""The Last Days of Disco"" and ""The Last Days of Disco: The Movie.""",11.346446511593337,25.299649849260163
"Q: Angalter amoon na jàmm bu yàgg lool ginaaw bu xeexé ndax jotaat Danelaw.
A: England had experienced a long period of peace after the reconquest of the Danelaw.

Q: Ci xëtu tektalam biy genë weer wu nek, OPEP dafa waxni njayum petrole bi bitim réew dafa daanu bu baax ba yegg ci 2,8 miliyoŋi baril ci bis, ba loolu gëja am weesuna fukki at.
A: In its most recent monthly report, OPEC said exports of crude had fallen to their lowest level for two decades at 2.8 million barrels per day.

Q: Bi lokateer yi tambalee waxtaanee liñu daa dundu, njaboot yu bari yu ci bokk gis nañu ci saasi ni Carolyn Wilson bu OHA dafa sàcc xaalis biñu dugaloon ngir garanti ba noppi mu daw genn réew mi.
A: When the tenants started sharing what had occurred to them, most of the families involved suddenly realized that Carolyn Wilson of the OHA had stolen their security deposits, and skipped out of town.

Q: Batten lañu teggoon ci 190eelu palaas ci limu 400 Amerikee yi ëpp alal ci atum 2008 ak alal bu toll ci lu jege 2,3 miliyaari dolaar.
A: Batten was ranked 190th on the 2008 400 Richest Americans list with an estimated fortune of $2.3 billion.

Q: Soo dëkkee ci ab gox bu bari ak cosaani naan, demal ci barabi naanukaay yi ak pub yi nekk ci koñ bi nga daanul faral di dem.
A: If you live in a city with a varied drinking culture, go to bars or pubs in neighborhoods you don't frequent.

Q: Defar na ab sonëri buntu buy doxee WIFI, ci limu wax.
A:"," Defar na ab sonëri buntu buy doxee WIFI, ci limu wax."," He built a WiFi door bell, he said.","If you want to use the internet, you need to have a wireless router.",3.0098043843528286,11.264190239951159
"Q: Jéem ci wax ak nit yu bari soo ko mënee. Su weesoo ab diir ku nekk dina la xàm te dinagne la jox ay digal yu lay won ban gaal mooy seet kenn.
A: Try to talk to as many people as possible. After a while everyone will know you and will give you hints as to which boat is looking for someone.

Q: Lii mootax kuraŋ bi di dem ci biir duy bi fa pacc weñ bu toogu yi mën nala mass bo laale cibiir duuy bi wala naawu cosaan weñ bi te boba da bokk ci duuy bi.
A: This is because electricity flowing into the socket where the metallic part of bulb sits can give you a severe electric shock if you touch the inside of the socket or the metal base of the bulb while it is still partly in the socket.

Q: Bugnu sukka ndiko ci Ansa, ‘’takkdér yi tax nagnu ci gnaari jamarlo yu tang ragalnagnu mu indi xééxu ndono.
A: According to Ansa, ""police were concerned by a couple of top-level hits they feared might spark a full-blown war of succession.

Q: Mooy amef bi gëna rey ci jaar jaaru eBay.
A: It is the biggest acquisition in eBay's history.

Q: MySpace mooy ñetteelu dalu Web bi gëna siiw buñuy jëfandikoo ci Amerik te am na 54 miliyoŋi porofiil fimne nii.
A: MySpace is the third most popular website used in the United States and has 54 million profiles currently.

Q: Siminoff wax na ne njaay yi dañoo yokku gannaaw ba mu feeñee ci 2013 ci benn episodu Shark Tank fa gurupi xew xew gi bañee dugal seen xaalis ci këru liggéeyukaay gu ndaw guy dooga door.
A:", Siminoff wax na ne njaay yi dañoo yokku gannaaw ba mu feeñee ci 2013 ci benn episodu Shark Tank fa gurupi xew xew gi bañee dugal seen xaalis ci këru liggéeyukaay gu ndaw guy dooga door., Siminoff said sales boosted after his 2013 appearance in a Shark Tank episode where the show panel declined funding the startup.,"In 2013, Shark Tank was the first episode of the show to be broadcast on the same day as the release of the movie ""Shark Tank.""",5.912329024877923,27.070665376339708
"Q: Palaŋu Amerik bi mu ngi sukkandiku ci tambale ay cong yuñu deggoo ci ñett yoon yu wuute.
A: The American plan relied on launching coordinated attacks from three different directions.

Q: Fukk ak juróom ci xeer yi woné katu xarala bi lañu ko jox ci weeru Sulet bi weesu.
A: Fifteen of these rocks are attributed to the meteorite shower last July.

Q: Yenn ci taw yi dafa àndoon ak ay dëndu daan faral di àndaale ak ay melax.
A: Some of the rainfall was accompanied by thunderstorms and frequent lightning.

Q: Amna ay yëngu-yëngu suuf yu am solo te li ko waral mooy coppite yi amoon ci bisu 10 mars wall wi féete nord-est collu volcan caldeira.
A: The significant earthquake activity resulting in the phase change had took place on March 10 on the northeast side of the volcano's summit caldera.

Q: Amulwoon dem ak dikk bu diis ci yoon bi, ci benneen yoonu dëkk bi.
A: There were no heavy traffic delays reported on the beltway, the city's alternate route.

Q: Ci njeexte 2017, la Siminoff feeñ ci television buy siiwal njaay bii di QVC.
A:"," Ci njeexte 2017, la Siminoff feeñ ci television buy siiwal njaay bii di QVC."," In late 2017, Siminoff appeared on shopping television channel QVC.","In 2017, the Siminoff TV channel was acquired by QVC.",16.94357181593088,33.16527475947409
"Q: Jàpp nañu ni typhon baa ngi jëm Chine ci gaawaayu 11km/h.
A: The typhoon is estimated to be moving toward China at eleven kph.

Q: Ni dëkk ci Greenland ñooy woowé seen bopp Inuit ci Canada ak Kalaalleq (yu beeri Kalaallit), bénn Greenlander, ci Greenland.
A: The native inhabitants of Greenland call themselves Inuit in Canada and Kalaalleq (plural Kalaallit), a Greenlander, in Greenland.

Q: ""Sunu ko wéeree ci ay desitu rabb àll, dafay tekk ni tass gi am naa lu jiitu firnde molekuleer di ko waajal.
A: ""Based on this fossil, that means the split is much earlier than has been anticipated by the molecular evidence.

Q: Sa paspor warna baax ci lumu bon bon juróom benni weer ci bési say tukki. Ci/biir keyitu tukki gi soxla nga ko ngir firndéel guddaayu tukki gi.
A: Your passport must be valid for at least 6 months beyond your travel dates. A round/onward trip ticket is needed to prove the length of your stay.

Q: Moo ngi niroog lu ragallu, te njël bu jafe ak kawé, wante nit yu bari té am xel warna ñu ko defar cili toloog 45 simili
A: It looks a bit daunting from below, and it is a steep and difficult ascent, but most reasonably fit persons should be able to make it in about 45 minutes.

Q: Ring lijjanti na jàppante bi amoon ci wàllu yoon ak ADT Corporation bii di seen wujj ci liggéey.
A:", Ring lijjanti na jàppante bi amoon ci wàllu yoon ak ADT Corporation bii di seen wujj ci liggéey.," Ring also settled a lawsuit with competing security company, the ADT Corporation.","The company is located in the city of Wujj, in the province of ADT Corporation.",14.576846149722611,33.77101028443274
