prompt,query,reference,generation_baseline,bleu_baseline,chrf_baseline,metricx_qe_baseline,metricx_baseline,commet_baseline
"Q: A Hangi Meal is cooked in a hot pit in the ground.
A: Mlo wa Hangi hupikiwa kwenye shimo lenye joto ardhini.

Q: ""We now have 4-month-old mice that are non-diabetic that used to be diabetic,"" he added.
A:"," ""We now have 4-month-old mice that are non-diabetic that used to be diabetic,"" he added."," ""Sasa tuna panya wenye umri wa miezi minne ambao hawana kisukari ambao awali walikuwa na kisukari"", aliongeza.","""Hii ni 4-mwaka mwezi mchanga mwezi mchanga mchanga mchanga mchanga mchanga mchanga mchanga mchanga mchanga mchanga mchanga mchanga mchanga mchanga mchanga mchanga mchanga mchanga mchanga mchanga mchanga mchanga mchanga mchanga mchanga mchanga mchanga m",0.5482271666382152,8.020465490789636,24.25,24.625,-0.05078125
"Q: Using GPS navigation apps on your smartphone can be the easiest and most convenient way to navigate when out of your home country.
A: Kutumia programu za kuabiri za GPS kwenye rununu yako kunaweza kuwa njia rahisi na bora ya kuabiri ukiwa nje ya nchi yako.

Q: Dr. Ehud Ur, professor of medicine at Dalhousie University in Halifax, Nova Scotia and chair of the clinical and scientific division of the Canadian Diabetes Association cautioned that the research is still in its early days.
A:"," Dr. Ehud Ur, professor of medicine at Dalhousie University in Halifax, Nova Scotia and chair of the clinical and scientific division of the Canadian Diabetes Association cautioned that the research is still in its early days."," Dak. Ehud Ur, profesa wa udaktari katika chuo kikuu cha Dalhousie kule Halifix, Nova Scotia na mwenyekiti wa kitengo cha kliniki na kisayansi kwenye ushirika wa ugonjwa wa kisukari nchini Canada alionya kuwa utafiti bado uko kwenye siku za mapema.","Dr. Ehud Ur, professor of medicine at Dalhousie University in Halifax, Nova Scotia and chair of the clinical and scientific division of the Canadian Diabetes Association, warned that the research is still in its early stages.",11.195765463135858,25.30483280256799,22.875,24.0,0.9609375
"Q: The effect is dependent on how often your brain attempts to lucidly dream per night.
A: Athari inategemea ni mara ngapi ubongo wako hujaribu kupata ndoto dhahiri.

Q: Like some other experts, he is skeptical about whether diabetes can be cured, noting that these findings have no relevance to people who already have Type 1 diabetes.
A:"," Like some other experts, he is skeptical about whether diabetes can be cured, noting that these findings have no relevance to people who already have Type 1 diabetes."," Kama wataalam wengine, ana shaka kuhusu kama ugonjwa wa kisukari unaweza kutibiwa, akagundua kuwa matokeo haya hayana umuhimu kwa watu ambao tayari wana ugojwa wa kisukari wa aina 1.","Kama wao wengi waliyofanya, wao ni kusaidia kwa nini diabetes ni kujifunza, kwa sababu hii ni kusaidia kwa nini diabetes ni kujifunza, kwa sababu hii ni kusaidia kwa nini diabetes ni kujifunza, kwa sababu hii ni kusaidia kwa nini diabetes ni kuj",1.0755798168739934,15.967642909144061,25.0,25.0,-0.033203125
"Q: Phases happen because only the side of Venus (or of the Moon) facing the Sun is lighted. The phases of Venus supported the theory of Copernicus that the planets go around the Sun.
A: Awamu hufanyika kwa sababu tu upande wa Zuhura (au wa Mwezi) unaoegemea upande wa Jua hupata mwanga. Awamu za Zuhura ziliunga mkono nadharia ya Kopernikasi kwamba sayari zinazunguka Jua.

Q: On Monday, Sara Danius, permanent secretary of the Nobel Committee for Literature at the Swedish Academy, publicly announced during a radio program on Sveriges Radio in Sweden the committee, unable to reach Bob Dylan directly about winning the 2016 Nobel Prize in Literature, had abandoned its efforts to reach him.
A:"," On Monday, Sara Danius, permanent secretary of the Nobel Committee for Literature at the Swedish Academy, publicly announced during a radio program on Sveriges Radio in Sweden the committee, unable to reach Bob Dylan directly about winning the 2016 Nobel Prize in Literature, had abandoned its efforts to reach him."," Mnamo Jumatatu, Sara Danius, katibu wa kudumu wa Kamati ya Nobel ya Fasihi katika Chuo cha Uswidi, alitangaza hadharani wakati wa kipindi cha redio kwenye Sveriges Radio katika Uswidi kwamba kamati hiyo, kwa kutoweza kumfikia Bob Dylan moja kwa moja kuhusu ushindi wa Tuzo la Nobel la Fasihi 2016, iliacha juhudi zake za kujaribu kumfikia.","Mwaka 2016, Sara Danius, mwanamme wa kijeshi ya Nobel ya Kijeshi katika Kijeshi ya Swahili, alipata kijeshi kwa kwanza kwa Bob Dylan, kwa sababu alipata kujifunza kwa kwanza kwa Bob Dylan.",4.313759980806903,24.588404282986335,23.625,25.0,-0.03515625
"Q: British newspaper The Guardian suggested Deutsche Bank controlled roughly a third of the 1200 shell companies used to accomplish this.
A: Gazeti la Uingereza liitwalo The Guardian lilipendekeza kuwa benki ya Kijerumani ilidhibiti theluthi ya kampuni 1200 za Shell zinazotumika kufanikisha haya.

Q: Danius said, ""Right now we are doing nothing. I have called and sent emails to his closest collaborator and received very friendly replies. For now, that is certainly enough.""
A:"," Danius said, ""Right now we are doing nothing. I have called and sent emails to his closest collaborator and received very friendly replies. For now, that is certainly enough."""," Danius alisema, ""Sasa hivi hatufanyi chochote. Nimepiga simu na kutuma barua pepe kwa mshirika wake wa karibu na kupata majibu ya kirafiki sana. Kwa sasa, hakika hiyo imetosha.""","Danius alipata, ""Hivyo wewe ni kufanya kazi. Nilipiga na nilitolewa kwa matokeo ya kazi yake kwa kila mshindi na kila mshindi ilipata matokeo ya kazi ya kazi yake. Hivyo, hivyo ni kazi kwa kazi.""",3.1761743690496145,24.838355363544387,25.0,25.0,-0.049072265625
"Q: She said, ""There is no intelligence to suggest that an attack is expected imminently.
A: Alisema, ""Hakuna busara ya kupendekeza kuwa shambulio linatarajiwa kabisa.

Q: Previously, Ring's CEO, Jamie Siminoff, remarked the company started when his doorbell wasn't audible from his shop in his garage.
A:"," Previously, Ring's CEO, Jamie Siminoff, remarked the company started when his doorbell wasn't audible from his shop in his garage."," Hapo awali, Mkurugenzi Mtendaji wa Ring, Jamie Siminoff, alitamka kampuni hiyo ilianza wakati kengele yake ya mlangoni haikuwa inasikika katika duka lake kwenye karakana yake.","Siminoff, ""Kuwa na kijana kwa kila siku, kwa kila siku, kwa kila siku, kwa kila siku, kwa kila siku, kwa kila siku, kwa kila siku, kwa kila siku, kwa kila siku, kwa kila siku, kwa kila siku, kwa kila siku, kwa kila",4.260787776929035,15.004851944746934,24.75,25.0,-0.034423828125
"Q: The commissioner said, ""We haven't yet agreed on rules of origin and tariff con[c]essions, but the framework we have is enough to start trading on July 1, 2020"".
A: Kamishna alisema, “Bado hatujakubaliana kuhusu kanuni za chanzo na idhini ya orodha ya ada, lakini mfumo tulionao umetosha kuanza kufanya biashara mnamo Julai 1, 2020”.

Q: He built a WiFi door bell, he said.
A:"," He built a WiFi door bell, he said."," Aliunda kengele ya mlango ya Wi-Fi, alisema.","He built a WiFi doorbell, he said.",3.3449303459224256,11.546070947550586,25.0,25.0,1.0078125
"Q: Jonny Reid, co-driver for the A1GP New Zealand team, today made history by driving the fastest over the 48-year-old Auckland Harbour Bridge, New Zealand, legally.
A: Johnny Reid, dereva mwenza wa timu ya A1GP ya Nyuzilandi, leo ameweka historia kwa kuendesha mbio zaidi katika Daraja la Bandari ya Auckland, Nyuzilandi, lenye miaka 48, kihalali.

Q: Siminoff said sales boosted after his 2013 appearance in a Shark Tank episode where the show panel declined funding the startup.
A:", Siminoff said sales boosted after his 2013 appearance in a Shark Tank episode where the show panel declined funding the startup., Siminoff alisema mauzo yaliongezeka baada ya yeye kuonekana katika kipindi cha Shark Tank mnamo 2013 ambapo paneli ya onyesho hilo ilikataa kufadhili biashara hiyo mpya.,"Siminoff kwa kufikiria, wakati wao wamepata mafanikio kwa kuchukua mafanikio ya Shark Tank katika muda wa 2013, kwa sababu paneli ya mafanikio yaliyotolewa kuchukua mafanikio ya startup.",8.601493817878943,28.766138243736812,19.75,19.625,0.0203857421875
"Q: The ancient city in the Judean Hills has a fascinating history spanning thousands of years.
A: Mji wa kale katika Vilima vya Judea una historia ya kusisimua ya maelfu ya miaka.

Q: In late 2017, Siminoff appeared on shopping television channel QVC.
A:"," In late 2017, Siminoff appeared on shopping television channel QVC."," Baadaye 2017, Siminoff alionekana katika chaneli ya ununuzi ya televisheni QVC.",Siminoff alikuwa na kuchangia kwa kila mwezi katika kundi cha QVC.,11.759951245034262,28.281056654689063,21.25,19.75,0.0185546875
"Q: Hsieh implied during the election that Ma might flee the country during a time of crisis.
A: Hsieh aliashiria wakati wa uchaguzi kwamba huenda Ma akatoroka nchini wakati wa matatizo.

Q: Ring also settled a lawsuit with competing security company, the ADT Corporation.
A:"," Ring also settled a lawsuit with competing security company, the ADT Corporation."," Ring pia alitatua mashtaka ya kampuni pinzani ya usalama, Shirika la ADT.",Ring yamepata kujifunza kwa mafunzo ya mafunzo ya mafunzo ya mafunzo ya mafunzo ya mafunzo ya mafunzo ya mafunzo ya mafunzo ya mafunzo ya mafunzo ya mafunzo ya mafunzo ya mafunzo ya mafunzo ya mafunzo ya mafunzo ya mafun,0.8385529424168122,10.896523849315482,23.375,25.0,-0.033447265625
