prompt,query,reference,generation_baseline,bleu_baseline,chrf_baseline,metricx_baseline,metricx_qe_baseline,commet_baseline
"Q: The most common cause for accidents in winter is slippery roads, pavements (sidewalks) and especially steps.
A: En época invernal, la causa más habitual de accidentes son las carreteras, las acercas y, en particular, los escalones resbaladizos.

Q: The temple of Artemis at Ephesus was destroyed on July 21, 356 BCE in an act of arson committed by Herostratus.
A: El 21 de julio del año 356 a. C. se destruyó el templo de Artemisa en Éfeso, en un incendio premeditado causado por Herostratus.

Q: Every corner store is filled with a confusing array of pre-paid phone cards that can be used from pay phones or ordinary telephones.
A: En las tiendas de cada esquina hay una enorme y confusa variedad de tarjetas de telefonía prepagas que pueden utilizarse en teléfonos públicos o comunes.

Q: Humans can be affected by breathing affected water taken into the air by wind and waves.
A: El agua afectada que llega al aire por el viento y las olas puede perjudicar a quienes la respiran.

Q: This contradicts earlier reports, which said that cancelling the runoff would have been against the constitution.
A: Esto se contrapone con los informes previos, que indicaban que la cancelación de la segunda vuelta habría sido inconstitucional.

Q: ""We now have 4-month-old mice that are non-diabetic that used to be diabetic,"" he added.
A:"," ""We now have 4-month-old mice that are non-diabetic that used to be diabetic,"" he added."," «Actualmente, tenemos ratones de cuatro meses de edad que antes solían ser diabéticos y que ya no lo son», agregó.","""Ahora tenemos ratones de 4 meses de edad que no son diabéticos que eran diabéticos"" añadió.",19.658070226513296,41.988767994747064,7.90625,8.625,0.87109375
"Q: The United States Geological Survey international earthquake map showed no earthquakes in Iceland in the week prior.
A: El mapa internacional de terremotos del Servicio Geológico de EE. UU. no exhibió movimientos sísmicos en Islandia la semana previa.

Q: Every corner store is filled with a confusing array of pre-paid phone cards that can be used from pay phones or ordinary telephones.
A: En las tiendas de cada esquina hay una enorme y confusa variedad de tarjetas de telefonía prepagas que pueden utilizarse en teléfonos públicos o comunes.

Q: The believer seeks a direct experience, intuition, or insight into divine reality/the deity or dieties.
A: El deseo del creyente es una experiencia directa, sensación o apreciación de la realidad divina, del dios o deidades.

Q: After the match, King of Clay said, ""I am just excited about being back in the final rounds of the most important events. I am here to try to win this.""
A: Después del partido, el Rey del Polvo declaró: «Estoy emocionado de estar otra vez en las rondas finales de los torneos más importantes. He venido aquí para tratar de ganar».

Q: In Rogaland and Agder they are usually called ""hei"" meaning a treeless moorland often covered in heather.
A: Es común que en Rogaland y Agder se les llame hei, que quiere decir páramo sin árboles, usualmente cubierto de brezos.

Q: Dr. Ehud Ur, professor of medicine at Dalhousie University in Halifax, Nova Scotia and chair of the clinical and scientific division of the Canadian Diabetes Association cautioned that the research is still in its early days.
A:"," Dr. Ehud Ur, professor of medicine at Dalhousie University in Halifax, Nova Scotia and chair of the clinical and scientific division of the Canadian Diabetes Association cautioned that the research is still in its early days."," La investigación todavía se ubica en su etapa inicial, conforme indicara el Dr. Ehud Ur, docente en la carrera de medicina de la Universidad de Dalhousie, en Halifax, Nueva Escocia, y director del departamento clínico y científico de la Asociación Canadiense de Diabetes.","El Dr. Ehud Ur, profesor de medicina de Dalhousie University en Halifax, Nova Scotia y presidente de la división clínica y científica de la Asociación Canadiense de Diabetes, advirtió que el estudio aún está en sus primeros días.",30.719232821803317,46.6412160413672,1.90625,1.15625,1.015625
"Q: It allows students the ability to work at their own pace and control the pace of instructional information.
A: Permite que los alumnos trabajen a su propio ritmo y controlen el de la información instructiva.

Q: And then back to the north through the west, once again crossing the Mara river, after the rains in around April.
A: Y después, regresan al norte por el oeste, nuevamente atravesando el río Mara, una vez concluidas las lluvias, cerca de abril.

Q: Unlike larger vehicles, you are probably already familiar with driving your car and know its limitations.
A: A diferencia de lo que ocurre con automóviles de mayor porte, es probable que usted ya se encuentre familiarizado con la conducción de su rodado y esté al tanto de sus limitaciones.

Q: As a winner-takes-all state, Florida awarded all fifty of its delegates to Romney, pushing him ahead as the front-runner for the Republican Party nomination.
A: Al ser un estado en que el ganador recibe todo, Florida asignó sus cincuenta delegados a Rommey, lo que lo impulsó como principal candidato para la nominación del Partido Republicano.

Q: The sport is primarily played in a duel format, one fencer dueling another.
A: La forma principal de practicar este deporte es a través duelos, en los que dos esgrimistas se enfrentan.

Q: Like some other experts, he is skeptical about whether diabetes can be cured, noting that these findings have no relevance to people who already have Type 1 diabetes.
A:"," Like some other experts, he is skeptical about whether diabetes can be cured, noting that these findings have no relevance to people who already have Type 1 diabetes."," Al igual que otros especialistas, es escéptico acerca de si la diabetes tiene cura y remarca que estos descubrimientos no son relevantes para quienes que ya padecen de diabetes de tipo 1.","Como algunos expertos, es escéptico sobre si se puede curar la diabetes, notando que estos hallazgos no tienen relevancia para las personas que ya tienen diabetes tipo 1.",13.89788381260618,42.125609121904816,1.2890625,1.3671875,0.94921875
"Q: A formal anniversary event was scheduled for a later date, officials said.
A: Las autoridades informaron que se programó un evento formal de aniversario para otra fecha posterior.

Q: Students can also submit questions to instructors at any time of day and expect reasonably quick responses, rather than waiting until the next face-to-face meeting.
A: Los alumnos también pueden enviar consultas a los instructores a cualquier hora del día y recibir una respuesta razonablemente ágil, en vez de aguardar hasta el siguiente encuentro en persona.

Q: An Avenger class mine countermeasures ship, the ship was on its way to Puerto Princesa in Palawan.
A: El barco, una nave minera de clase Avenger de contramedidas, se dirigía rumbo a Puerto Princesa, en Palawan.

Q: Sirena is the only ranger station that offers dormitory lodging and hot meals in addition to camping. La Leona, San Pedrillo, and Los Patos offer only camping with no food service.
A: La única estación de guardaparques que ofrece alojamiento en habitaciones y alimentos calientes aparte del campamento es Sirena. No así en La Leona, San Pedrillo y Los Patos, donde solo ofrecen acampar, sin servicio de comida.

Q: The blade on a modern ice skate has a double edge with a concave hollow between them. The two edges allow for a better grasp of the ice, even when tilted.
A: La hoja de los patines para hielo modernos cuenta con un filo de dos bordes separados por un espacio cóncavo entre ellos, lo que permite una mejor adherencia al hielo, incluso al estar inclinada.

Q: On Monday, Sara Danius, permanent secretary of the Nobel Committee for Literature at the Swedish Academy, publicly announced during a radio program on Sveriges Radio in Sweden the committee, unable to reach Bob Dylan directly about winning the 2016 Nobel Prize in Literature, had abandoned its efforts to reach him.
A:"," On Monday, Sara Danius, permanent secretary of the Nobel Committee for Literature at the Swedish Academy, publicly announced during a radio program on Sveriges Radio in Sweden the committee, unable to reach Bob Dylan directly about winning the 2016 Nobel Prize in Literature, had abandoned its efforts to reach him."," El lunes, Sara Danius, secretaria permanente del Comité por el Nobel de Literatura de la Academia Sueca, declaró públicamente en un programa radiofónico de Sveriges, en Suecia, que, al no poder contactar directamente con Bob Dylan para comunicarle el premio en Literatura 2016, el comité había abandonado sus esfuerzos por comunicarse con él.","El miércoles, Sara Danius, secretaria permanente del Comité Nobel de Literatura de la Academia Sueca, anunció públicamente durante un programa de radio en Sveriges Radio en Suecia, que el comité, incapaz de contactar a Bob Dylan directamente sobre ganar el Premio Nobel de Literatura en 2016, había abandonado sus esfuerzos para contactarlo.",39.33665165730824,64.42451571655158,5.125,4.6875,0.7421875
"Q: Some cross country running during the winter, combined with gymnasium work for the upper part of the body, is the best preparation for the running season.
A: La forma de prepararse para la temporada de carreras es la combinación de algo de carrera a campo traviesa durante la época invernal con un entrenamiento del tren superior del cuerpo en el gimnasio.

Q: These scarps were found all over the moon and appear to be minimally weathered, indicating that the geologic events that created them were fairly recent.
A: Estos declives ásperos fueron hallados por toda la superficie lunar y lucen mínimamente erosionados, lo que supone que los fenómenos geológicos que le dieron origen fueron bastante recientes.

Q: He has also been accused previously of copyright infringement, but was not charged.
A: También se lo acusó en el pasado de violar derechos de autor, pero no se levantaron cargos en su contra.

Q: Only animals have brains (though not even all animals do; jellyfish, for example, do not have brains).
A: Los animales son los únicos que poseen cerebro, pero no todos; las medusas, por ejemplo, no.

Q: San Francisco is also one of the best places in the nation for other Asian cuisine: Korean, Thai, Indian, and Japanese.
A: Asimismo, San Francisco es una de las mejores ciudades de EE. UU. donde encontrar otro tipo de gastronomía asiática, tales como las de Corea, Tailandia, la India y Japón.

Q: Danius said, ""Right now we are doing nothing. I have called and sent emails to his closest collaborator and received very friendly replies. For now, that is certainly enough.""
A:"," Danius said, ""Right now we are doing nothing. I have called and sent emails to his closest collaborator and received very friendly replies. For now, that is certainly enough."""," Danius declaró: «Actualmente no estamos haciendo nada. Llamé y envié correos electrónicos a su asistente más cercano y recibí contestaciones muy cordiales. Por el momento, eso es sin dudas suficiente».","Danius dijo, ""Ahora estamos haciendo nada. He llamado y envío correos electrónicos a su colaborador más cercano y me han respondido con muy amables respuestas. Por ahora, eso es suficiente.""",22.310171639993595,46.73756755578024,6.15625,6.65625,0.875
"Q: Basically, they fall into two categories: Either work while you travel or try and limit your expenses. This article is focused on the latter.
A: Se dividen, en esencia, en dos clases: los que trabajan mientras viajan y los que procuran restringir los gastos. Este artículo trata sobre los segundos.

Q: There is a surcharge for having more than 2 passengers, so this option might be more expensive than necessary.
A: Se aplica un sobrecargo si son más de dos pasajeros, por lo que esta opción podría ser más cara de lo necesario.

Q: A former student said that he 'used slang in class, taught dating skills in notes, and was just like the students' friend.'
A: Un ex estudiante relató que el hombre «utilizaba lenguaje lunfardo en las clases, enseñaba habilidades para usar durante las citas en notas y actuaba como si fuera un amigo de los alumnos».

Q: Eighteen percent of Venezuelans are unemployed, and most of those who are employed work in the informal economy.
A: El dieciocho por ciento de los venezolanos no tiene empleo y la mayor parte de quienes sí lo tienen, trabajan en la informalidad.

Q: Until now, AOL has been able to move and develop the IM market at its own pace, due to its widespread use within the United States.
A: Hasta el momento, AOL ha logrado desarrollar y manejar el mercado de mensajería instantánea a conveniencia, gracias a su uso generalizado en EE. UU.

Q: Previously, Ring's CEO, Jamie Siminoff, remarked the company started when his doorbell wasn't audible from his shop in his garage.
A:"," Previously, Ring's CEO, Jamie Siminoff, remarked the company started when his doorbell wasn't audible from his shop in his garage."," Con anterioridad, el director ejecutivo de Ring, Jamie Siminoff, mencionó que la compañía había iniciado a raíz de que el timbre de su entrada no podía oírse desde la tienda que tenía montada en su garaje.","Antes, el CEO de Ring, Jamie Siminoff, comentó que el negocio comenzó cuando su puerta no era audible de su garaje.",18.551993565020844,30.402345313746686,12.25,13.3125,0.84375
"Q: This is made to ensure that the image covers the whole screen. That is called overscan.
A: Esto se hace para garantizar que la imagen se despliegue en la pantalla completa. Esto se denomina sobreexploración.

Q: The glaciers are not stable, but flow down the mountain. This will cause cracks, crevasses, which may be obscured by snow bridges.
A: Los glaciares no son inmóviles, sino que fluyen montaña abajo, lo cual origina grietas o hendiduras que podrían quedar ocultas por puentes de nieve.

Q: Sophocles and Aristophanes are still popular playwrights and their plays are considered to be among the greatest works of world literature.
A: Sófocles y Aristófanes continúan siendo célebres escritores de obras de teatro y sus trabajos se consideran de los mejores de la literatura mundial.

Q: He joined them in 1945 and stayed until 1958.
A: En 1945 se les unió y permaneció allí hasta 1958.

Q: The postmodern approach to learning offers the freedom from absolutes. There is no one good way to learn.
A: El enfoque posmodernista del aprendizaje conlleva la liberación de los absolutos; no existe solo una forma correcta de aprender.

Q: He built a WiFi door bell, he said.
A:"," He built a WiFi door bell, he said.", Él dijo que construyó un timbre wifi.,"Él construyó un teléfono WiFi, dijo.",18.88588859215946,41.82819566057886,10.8125,9.625,0.70703125
"Q: The band's management company, HK Management Inc., gave no initial reason when they canceled on September 20, but blamed logistical reasons by the next day.
A: El día de la cancelación; esto es, el 20 de septiembre, la empresa que administra la banda, HK Management Inc., no indicó los motivos iniciales que la provocaron, mas, al día siguiente, atribuyó lo sucedido a cuestiones de tipo logísticas.

Q: Unlike larger vehicles, you are probably already familiar with driving your car and know its limitations.
A: A diferencia de lo que ocurre con automóviles de mayor porte, es probable que usted ya se encuentre familiarizado con la conducción de su rodado y esté al tanto de sus limitaciones.

Q: Crime, and ill-will toward foreigners in general, is virtually unknown in Greenland. Even in the towns, there are no ""rough areas.""
A: El crimen y la animadversión hacia los extranjeros en general son prácticamente nulos en Groenlandia. Ni siquiera en las ciudades existen «áreas ríspidas».

Q: Elements and compounds can move from one state to another and not change.
A: Los elementos y compuestos son capaces de cambiar de estado sin sufrir alteraciones.

Q: The believer seeks a direct experience, intuition, or insight into divine reality/the deity or dieties.
A: El deseo del creyente es una experiencia directa, sensación o apreciación de la realidad divina, del dios o deidades.

Q: Siminoff said sales boosted after his 2013 appearance in a Shark Tank episode where the show panel declined funding the startup.
A:", Siminoff said sales boosted after his 2013 appearance in a Shark Tank episode where the show panel declined funding the startup.," Siminoff declaró que las ventas se dispararon luego de su aparición en un episodio de Shark Tank en el año 2013, en el que el panel del programa televisivo se negó a financiar la puesta en marcha de la compañía.",Siminoff dijo que las ventas se incrementaron después de su aparición en una temporada de Shark Tank en la que el panel rechazó la financiación del startup.,25.045539439697226,43.14941126797571,3.34375,4.5,0.9375
"Q: Turkey's area, including lakes, occupies 783,562 square kilometres (300,948 sq mi), of which 755,688 square kilometres (291,773 sq mi) are in south west Asia and 23,764 square kilometres (9,174 sq mi) in Europe.
A: La superficie de Turquía, incluidos los lagos, abarca 783.562 kilómetros cuadrados, de los cuales 755.688 se encuentran en el suroeste de Asia y 23.764 en Europa.

Q: Participating countries present artistic and educational displays in national pavilions to showcase world issues or their country's culture and history.
A: Los países que participan exhiben sus muestras artísticas y educativas en pabellones nacionales, sea para ilustrar problemas mundiales o la historia y cultura del país.

Q: Since then, China's economic size has grown by 90 times.
A: A partir de allí, el volumen económico de China ha crecido 90 veces más.

Q: Fred is the strongest tropical cyclone ever recorded so far south and east in the Atlantic since the advent of satellite imagery, and only the third major hurricane on record east of 35°W.
A: Fred es el ciclón tropical más agresivo que se ha registrado hasta el sur y el este del Atlántico desde la llegada de las imágenes satelitales y solo el tercer gran huracán detectado al este del meridiano 35° O.

Q: It was followed by the Istanbul State Symphony Orchestra, a Janissary band, and the singers Fatih Erkoç and Müslüm Gürses.
A: Luego se presentó la Orquesta Sinfónica del Estado de Estambul, un grupo de Janissary y Fatih Erkoç y Müslüm Gürses, ambos cantantes.

Q: In late 2017, Siminoff appeared on shopping television channel QVC.
A:"," In late 2017, Siminoff appeared on shopping television channel QVC."," Hacia fines del año 2017, Siminoff hizo una aparición en el canal de compras televisadas QVC.","En 2017, Siminoff apareció en televisión de comercio de la cadena de televisión QVC.",15.001913880872554,35.69970150828408,6.1875,5.90625,0.734375
"Q: ""Some may not agree but I don't care.
A: Algunos puede que no estén de acuerdo, pero me da igual.

Q: Born in the Croatian capital, Zagreb, Bobek gained fame while playing for Partizan Belgrade.
A: Bobek, oriundo de Zagreb, capital de Croacia, ganó popularidad cuando se unió al Partizan de Belgrado.

Q: At the time, nearly 100 residents were evacuated from the area.
A: En ese momento, se evacuó a cerca de 100 residentes de la región.

Q: In summer, especially, you'll need to watch out for mosquitoes if you decide to hike through the rainforest.
A: Si decide hacer una caminata por la selva tropical, deberá cuidarse de los mosquitos, sobre todo durante el verano.

Q: The failure of the second sentence, which proposes to ban same-sex civil unions, could possibly open the door for civil unions in the future.
A: Existe la posibilidad de que la eliminación de la segunda oración, que propone vetar las uniones civiles entre individuos del mismo sexo, les abra el paso en el futuro.

Q: Ring also settled a lawsuit with competing security company, the ADT Corporation.
A:"," Ring also settled a lawsuit with competing security company, the ADT Corporation."," Ring también llegó a un acuerdo en el litigio con la compañía de seguridad de la competencia, ADT Corporation.",También se resolvió una demanda contra la compañía de seguridad ADT.,11.55304239841012,31.915719438300794,7.03125,6.65625,0.921875
