prompt,query,reference,generation_baseline,bleu_baseline,chrf_baseline,metricx_qe_baseline,metricx_baseline,commet_baseline
"Q: Les cadres de marque haut de gamme vendus dans de telles régions du monde peuvent présenter deux problèmes : certains peuvent être des contrefaçons, et les cadres véritablement importés peuvent être plus chers que dans votre pays.
A: High-end brand-name frames available in such areas may have two problems; some may be knock-offs, and the real imported ones may be more expensive than at home.

Q: Les langues auxiliaires sont des langues, artificielles ou construites, créées dans le but de faciliter la communication entre des peuples qui, autrement, auraient des difficultés à communiquer.
A: Auxiliary languages are artificial or constructed languages created with the intent of facilitating communication between peoples who would otherwise have difficulty communicating.

Q: Les moteurs de traduction se sont considérablement améliorés, et donnent maintenant souvent des traductions plus ou moins correctes (et plus rarement du charabia), mais il faut faire attention, car ils ont peut-être encore tout faux.
A: The translation engines have improved dramatically, and now often give more or less correct translations (and more seldom gibberish), but some care is due, as they still may have gotten it all wrong.

Q: À l'issue de la course, Keselowski reste en tête du Championnat des pilotes avec 2 250 points.
A: Following the race, Keselowski remains the Drivers' Championship leader with 2,250 points.

Q: Cela semble un peu intimidant d'en bas, et c'est une ascension raide et difficile, mais les personnes les plus en forme devraient pouvoir le faire en 45 minutes environ.
A: It looks a bit daunting from below, and it is a steep and difficult ascent, but most reasonably fit persons should be able to make it in about 45 minutes.

Q: « Nous avons à présent des souris de 4 mois qui ne sont pas diabétiques alors qu'elles l'étaient auparavant », a-t-il ajouté.
A:"," « Nous avons à présent des souris de 4 mois qui ne sont pas diabétiques alors qu'elles l'étaient auparavant », a-t-il ajouté."," ""We now have 4-month-old mice that are non-diabetic that used to be diabetic,"" he added.","""We now have 4-month-old mice that are not diabetic when they were before,"" he added.",56.122174629350226,64.53768999954436,3.390625,3.40625,0.8984375
"Q: N'oubliez pas d'ajouter les frais supplémentaires de visas, de taxes de départ, de transport terrestre, etc. pour tous ces endroits en dehors de l'Afrique.
A: Don't forget to add in the extra costs of additional visas, departure taxes, ground transportation, etc. for all those places outside of Africa.

Q: Certains universitaires soutiennent néanmoins qu'étant donné que cette civilisation était également présente dans les bassins du fleuve Sarasvati aujourd'hui asséché, elle devrait justement être appelée la civilisation de l'Indus-Sarasvati, alors que certains la nomment civilisation Harappan d'après Harappa, le premier de ses sites à avoir été mis au jour, dans les années 1920.
A: Although some scholars speculate that since the civilisation also existed in the basins of the now dried up Sarasvati River, it should be aptly called the Indus-Sarasvati Civilization, while some call it the Harappan Civilization after Harappa, the first of its sites to be excavated in the 1920s.

Q: Le squash, le karaté et les sports de patinage à roulettes ont essayé d'être intégrés au programme olympique, tout comme le baseball et le softball, dont le retrait du statut de sport olympique a été voté en 2005.
A: Squash, karate and roller sports tried to get onto the Olympic program as well as baseball and softball, which were voted out of the Olympic Games in 2005.

Q: À la fin du XVIIIe siècle, les Vietnamiens envahirent aussi le Cambodge.
A: In the last years of the 18th century the Vietnamese also invaded Cambodia.

Q: Le TDA affecte les relations avec les autres enfants, qui ne peuvent pas comprendre pourquoi les malades agissent de la sorte, pourquoi ils épellent comme ils le font, ou pourquoi leur niveau de maturité est différent.
A: ADD affects relationships with other peers because other children can not understand why they act the way that they do or why they spell they way they do or that their maturity level is different.

Q: Le Dr Ehud Ur, professeur de médecine à l'Université Dalhousie de Halifax (Nouvelle-Écosse) et président de la division clinique et scientifique de l'Association canadienne du diabète, a averti que la recherche en était encore à ses débuts.
A:"," Le Dr Ehud Ur, professeur de médecine à l'Université Dalhousie de Halifax (Nouvelle-Écosse) et président de la division clinique et scientifique de l'Association canadienne du diabète, a averti que la recherche en était encore à ses débuts."," Dr. Ehud Ur, professor of medicine at Dalhousie University in Halifax, Nova Scotia and chair of the clinical and scientific division of the Canadian Diabetes Association cautioned that the research is still in its early days.","Dr. Ehud Ur, a professor of medicine at Dalhousie University in Halifax, Nova Scotia, and president of the Canadian Diabetes Association's clinical and scientific division, warned that the research is still in its infancy.",63.419619037132264,79.6657964064747,1.90625,1.3828125,0.984375
"Q: En 1951, un incendie a fait qu’il ne reste que quelques reliques des Drukgyal Dzong, comme l’image de Zhabdrung Ngawang Namgyal.
A: In 1951, a fire caused for only some of the relics of the Drukgyal Dzong to remain, such as the image of Zhabdrung Ngawang Namgyal.

Q: Les estimations sont variées quant au nombre de personnes qui parlent Hindi. On estime que c'est entre la deuxième et la quatrième langue la plus communément parlée au monde.
A: There are varying estimates for how many people speak Hindi. It is estimated to be between the second and fourth most commonly spoken language in the world.

Q: L'affaire a été jugée en Virginie puisque c'est le domicile du fournisseur d'accès à Internet AOL, la société à l'origine des accusations.
A: The case was prosecuted in Virginia because it is the home to the leading internet service provider AOL, the company who instigated the charges.

Q: Le problème est que la neige colle, alors si elle s'effondre, c'est qu'il y a eu un élément déclencheur. Or, un léger effondrement de la neige peut être le déclencheur pour tout le reste.
A: The problem is that snow is sticky, so it needs some triggering to come down, and some snow coming down can be the triggering event for the rest.

Q: Le motif doit être suffisamment profond, soit 5 mm (1/5 po) ou plus, et le matériau doit être suffisamment souple par temps froid.
A: The pattern should be deep enough, 5 mm (1/5 inch) or more, and the material soft enough in cold temperatures.

Q: À l'instar d'autres experts, il se montre sceptique quant à la possibilité de guérir le diabète, faisant remarquer que ces résultats ne sont pas applicables aux personnes qui souffrent déjà de diabète de type 1.
A:"," À l'instar d'autres experts, il se montre sceptique quant à la possibilité de guérir le diabète, faisant remarquer que ces résultats ne sont pas applicables aux personnes qui souffrent déjà de diabète de type 1."," Like some other experts, he is skeptical about whether diabetes can be cured, noting that these findings have no relevance to people who already have Type 1 diabetes.","Like other experts, he is skeptical about the possibility of curing diabetes, pointing out that these results are not applicable to people who already suffer from type 1 diabetes.",32.71938284372965,55.914031274428986,0.80078125,0.61328125,1.0078125
"Q: Le présentateur, qui a été arrêté sur les lieux, a nié l'attaque et affirmé qu'il avait utilisé le poteau pour se protéger des bouteilles que lui lançaient jusqu'à trente personnes.
A: The presenter, who was arrested at the scene, denied the attack and claimed he used the pole to protect himself from bottles being thrown at him by up to thirty people.

Q: Les attaquants de Mumbai sont arrivés par bateau le 26 novembre 2008, apportant avec eux des grenades, des armes automatiques et ont touché de multiples cibles, dont la gare ferroviaire bondée Chhatrapati Shivaji Terminus et le célèbre hôtel Taj Mahal.
A: The Mumbai attackers arrived via boat on Novemeber 26, 2008, bringing with them grenades, automatic weapons and hit multiple targets including the crowded Chhatrapati Shivaji Terminus railway station and the famous Taj Mahal Hotel.

Q: Il existe de nombreux formats de films différents qui ont été utilisés au fil des ans. Le film standard 35 mm (négatif 36 par 24 mm) est de loin le plus courant.
A: There are many different film formats that have been used over the years. Standard 35 mm film (36 by 24 mm negative) is much the commonest.

Q: Chiao et Shaipov ont déclaré avoir observé une distance de sécurité par rapport aux propulseurs de contrôle d'attitude.
A: Chiao and Sharipov reported being a safe distance from the attitude adjustment thrusters.

Q: Le mois dernier, il y a eu de grandes manifestations en Pologne lorsque le pays a signé l'ACTA, ce qui a décidé le gouvernement polonais à ne pas ratifier l'accord pour l'instant.
A: Last month, there were major protests in Poland when that country signed ACTA, which has led to the Polish government deciding not to ratify the agreement, for now.

Q: Lundi, lors d'une émission de radio sur Sveriges Radio, en Suède, Sara Danius, secrétaire permanente du Comité Nobel de Littérature de l'Académie Suédoise, a annoncé publiquement que le comité, incapable de joindre directement Bob Dylan au sujet du prix Nobel de littérature 2016, avait renoncé à le contacter.
A:"," Lundi, lors d'une émission de radio sur Sveriges Radio, en Suède, Sara Danius, secrétaire permanente du Comité Nobel de Littérature de l'Académie Suédoise, a annoncé publiquement que le comité, incapable de joindre directement Bob Dylan au sujet du prix Nobel de littérature 2016, avait renoncé à le contacter."," On Monday, Sara Danius, permanent secretary of the Nobel Committee for Literature at the Swedish Academy, publicly announced during a radio program on Sveriges Radio in Sweden the committee, unable to reach Bob Dylan directly about winning the 2016 Nobel Prize in Literature, had abandoned its efforts to reach him.","On Monday, during a radio show on Sveriges Radio in Sweden, Sara Danius, the permanent secretary of the Swedish Academy's Nobel Committee for Literature, publicly announced that the committee, unable to reach Bob Dylan directly about the 2016 Nobel Prize in Literature, had given up trying to contact him.",60.34839596035397,77.64060807154908,1.171875,1.1875,0.984375
"Q: Un tricératops aurait pu utiliser son bec puissant pour enlever les feuilles avant de manger le tronc.
A: A Triceratops could have used its strong beak to strip off the leaves before eating the trunk.

Q: Le Brésilien a subi de graves blessures à la tête lors d'un accident survenu en 2009, pendant le GP de Hongrie.
A: The Brazilian suffered a serious head injury after a crash during the 2009 Hungarian Grand Prix.

Q: Le Soleil ne possède pas de croûte comme la Terre sur laquelle on peut se tenir debout. Le Soleil tout entier est fait de gaz, de feu et de plasma.
A: The Sun doesn't have a crust like the Earth that you can stand on. The whole Sun is made out of gases, fire, and plasma.

Q: Un ancien étudiant a affirmé qu’il « utilisait de l’argot en classe, enseignait les techniques de drague dans des écrits, et se comportait comme l’ami des étudiants ».
A: A former student said that he 'used slang in class, taught dating skills in notes, and was just like the students' friend.'

Q: Faites également attention aux moustiques nordiques pendant l'été. Bien qu'ils ne transmettent aucune maladie, leur piqûre peut être irritante.
A: During the summer, also watch out for the Nordic mosquitoes. Although they do not transmit any diseases, they can be irritating.

Q: Danius a déclaré : « En ce moment, nous ne faisons rien. J'ai appelé et envoyé des courriels à son plus proche collaborateur et j'ai reçu des réponses très amicales. Pour l'instant, c'est certainement suffisant. »
A:"," Danius a déclaré : « En ce moment, nous ne faisons rien. J'ai appelé et envoyé des courriels à son plus proche collaborateur et j'ai reçu des réponses très amicales. Pour l'instant, c'est certainement suffisant. »"," Danius said, ""Right now we are doing nothing. I have called and sent emails to his closest collaborator and received very friendly replies. For now, that is certainly enough.""","Danius said: ""Right now, we're doing nothing. I called and emailed his closest collaborator and got very friendly responses. For now, that's certainly enough.""",41.71086770221357,67.67339724330017,2.453125,1.390625,1.0
"Q: La Turquie est entourée par des mers sur trois côtés : la mer Égée à l'ouest, la mer Noire au nord et la mer Méditerranée au sud.
A: Turkey is encircled by seas on three sides: the Aegean Sea to the west, the Black Sea to the north and the Mediterranean Sea to the south.

Q: La prison d’Abu Ghraib en Irak a été incendiée lors d’une émeute.
A: Iraq's Abu Ghraib prison has been set alight during a riot.

Q: Le capitaine des pompiers Scott Kouns a déclaré : « C’était une journée chaude dans le comté de Santa Clara avec des températures dépassant 90 °F.
A: Fire captain Scott Kouns said, ""It was a hot day in the Santa Clara with temperatures in the 90s.

Q: Le lieu du crash, identifié ce jour, est si difficile d'accès qu'il a fallu déposer deux policiers dans la jungle afin qu'ils atteignent le site à la recherche d'éventuels survivants.
A: The crash site was located today and is so inaccessable that two policemen were dropped into the jungle in order to hike to the scene and seek survivors.

Q: Le judoka japonais Hitoshi Saito, vainqueur de deux médailles d'or olympiques, est mort à l'âge de 54 ans.
A: Japanese judoka Hitoshi Saito, winner of two Olympic gold medals, has died at the age of 54.

Q: Auparavant, le PDG de Ring, Jamie Siminoff, a fait remarquer qu'il a lancé l'entreprise lorsque la sonnette de sa porte d'entrée n'était pas audible depuis son magasin dans son garage.
A:"," Auparavant, le PDG de Ring, Jamie Siminoff, a fait remarquer qu'il a lancé l'entreprise lorsque la sonnette de sa porte d'entrée n'était pas audible depuis son magasin dans son garage."," Previously, Ring's CEO, Jamie Siminoff, remarked the company started when his doorbell wasn't audible from his shop in his garage.","Previously, Ring CEO Jamie Siminoff noted that he started the company when his front door bell was not audible from his store in his garage.",31.025102130057032,65.42219506754891,1.9375,1.421875,0.9453125
"Q: Il existe de nombreuses théories sur la façon dont le sanskrit a vu le jour. L'une d'entre elles concerne une migration aryenne de l'ouest vers l'Inde qui est venue avec sa langue.
A: There are many theories to how Sanskrit came into existence. One of them is about an Aryan migration from the west into India who brought their language with them.

Q: Cependant, en juin 1956, les promesses de Khrouchtchev ont été mises à l'épreuve lorsque les émeutes en Pologne, où les travailleurs protestaient contre les pénuries alimentaires et les réductions de salaires, se sont transformées en une protestation générale contre le communisme.
A: However, in June 1956, Krushchev's promises were put to the test when riots in Poland, where workers were protesting against food shortages and wage cuts, turned into a general protest against Communism.

Q: Modern Education l'a accusé d'avoir imprimé sans autorisation de grandes annonces sur les bus, et d'avoir prétendu être le tuteur principal d'anglais.
A: Modern Education accused him of printing large advertisements on buses without authorisation and lying by saying that he was the chief English tutor.

Q: Par chance, il ne m'est rien arrivé, mais j'ai assisté à une scène macabre, où des gens essayaient de briser des vitres afin de sortir.
A: ""Luckily nothing happened to me, but I saw a macabre scene, as people tried to break windows in order to get out.

Q: « La vidéo-surveillance enverrait à coup sûr un message fort aux personnes travaillant avec des animaux que leur bien-être est de la plus haute importance »
A: ""The CCTV would certainly send a strong signal to those people working with animals that their welfare is of the highest priority.""

Q: Il dit avoir conçu une sonnette de porte Wi-Fi.
A:", Il dit avoir conçu une sonnette de porte Wi-Fi.," He built a WiFi door bell, he said.",He says he has designed a Wi-Fi doorbell.,5.063996506781409,34.738094227120015,0.7578125,1.765625,0.89453125
"Q: Il a fait des recherches dans un livre paru en 1998.
A: He documented himself in a 1998 book.

Q: L'état de santé du Président est stable, bien qu'il reste confiné chez lui pendant plusieurs jours.
A: The president's condition is stable, though he will be isolated at home for several days.

Q: En 1981, Vanda Miss Joaquim, un hybride d'orchidée, a été choisie comme fleur emblème de la nation.
A: In 1981, Vanda Miss Joaquim, an orchid hybrid, was chosen as the nation's national flower.

Q: Seuls les effets de la catastrophe, et non la dépression et la peur, étaient conditionnés par des séances hebdomadaires régulières et structurées d'AP.
A: Only the effects of catastrophizing, not depression and fear was conditional of regular weekly structured PA sessions.

Q: Jusqu'à maintenant, AOL a été capable de faire bouger et de développer le marché de la messagerie instantanée à son propre rythme, du fait de son utilisation répandue aux États-Unis.
A: Until now, AOL has been able to move and develop the IM market at its own pace, due to its widespread use within the United States.

Q: M. Siminoff a déclaré que les ventes ont augmenté après son apparition en 2013 dans un épisode de Shark Tank où le panel de la série a refusé de financer la start-up.
A:", M. Siminoff a déclaré que les ventes ont augmenté après son apparition en 2013 dans un épisode de Shark Tank où le panel de la série a refusé de financer la start-up., Siminoff said sales boosted after his 2013 appearance in a Shark Tank episode where the show panel declined funding the startup.,Mr. Siminoff said sales increased after his appearance in 2013 on Shark Tank where the panel of the show refused to fund the start-up.,21.75549421500741,56.77236456268939,2.40625,1.9921875,0.98828125
"Q: Ils offrent normalement une plus grande largeur de bande et une meilleure qualité de service. Elles sont cryptées et donc plus difficiles à espionner.
A: They normally offer higher bandwidth and better quality of service. They are encrypted and thus harder to spy on.

Q: L’Allemagne a donné le nom de code « Opération Lion de Mer » à cette attaque. L’armée britannique avait perdu la majeure partie de son artillerie lourde et de ses munitions lors de l’évacuation de Dunkerque, et était donc assez affaiblie.
A: Germany code-named the attack “Operation Sealion”. Most of the British Army's heavy weapons and supplies had been lost when it evacuated from Dunkirk, so the army was fairly weak.

Q: La société de gestion du groupe, HK Management Inc, n’a pas donné de raison initiale à l’annulation le 20 septembre, mais a invoqué des raisons logistiques dès le lendemain.
A: The band's management company, HK Management Inc., gave no initial reason when they canceled on September 20, but blamed logistical reasons by the next day.

Q: Phnom Krom, à 12 km de Siem Reap. Ce temple situé au sommet d'une colline a été érigé à la fin du IXe siècle, sous le règne du roi Yasovarman.
A: Phnom Krom, 12 km southwest of Siem Reap. This hilltop temple was built at the end of the 9th century, during the reign of King Yasovarman.

Q: C'est surtout en été qu'il vous faudra faire attention aux moustiques si vous comptez faire de la randonnée en forêt tropicale.
A: In summer, especially, you'll need to watch out for mosquitoes if you decide to hike through the rainforest.

Q: Fin 2017, Siminoff est apparu sur la chaîne de télé-achat QVC.
A:"," Fin 2017, Siminoff est apparu sur la chaîne de télé-achat QVC."," In late 2017, Siminoff appeared on shopping television channel QVC.","In late 2017, Siminoff appeared on the QVC home shopping channel.",55.55238068023583,70.11188123190388,1.625,1.5390625,0.7890625
"Q: Quelques milliers d'employés vivent ici en été dans une quarantaine de bases, principalement dans ces régions ; un petit nombre d'entre eux restent en hiver.
A: A couple of thousand staff live here in summer in some four dozen bases mostly in those areas; a small number stay over winter.

Q: La police néo-zélandaise a eu du mal à utiliser ses radars de vitesse pour voir à quelle vitesse roulait M. Reid en raison du faible niveau de Black Beauty. La seule fois où la police a réussi à chronométrer M. Reid, c'est quand il a ralenti à 160 km/h.
A: The New Zealand police had trouble using their speed radar guns to see how fast Mr Reid was going because of how low Black Beauty is, and the only time the police managed to clock Mr Reid was when he slowed down to 160km/h.

Q: Ces exigences peuvent souvent dépendre des pays visités par un voyageur, ou qu'il compte visiter.
A: These requirements may often depend on what countries a traveller has visited or intends to visit.

Q: Si vous voulez voir le monde à bas prix, par nécessité, mode de vie ou défi, il existe quelques moyens de le faire.
A: If you want to see the world on the cheap, for necessity, lifestyle or challenge, there are some ways to do that.

Q: Allen, l'une des personnes les plus riches du monde, aurait apparemment investi une grande partie de sa fortune dans l'exploration sous-marine, et aurait commencé sa quête pour retrouver le Musashi, en raison de sa passion pour la guerre depuis sa jeunesse.
A: One of the world's richest people, Allen has reportedly invested much of his wealth in marine exploration and began his quest to find the Musashi out of a lifelong interest in the war.

Q: Ring a également réglé un procès avec une entreprise de sécurité concurrente, l'ADT Corporation.
A:"," Ring a également réglé un procès avec une entreprise de sécurité concurrente, l'ADT Corporation."," Ring also settled a lawsuit with competing security company, the ADT Corporation.","Ring has also settled a lawsuit with a rival security company, ADT Corporation.",54.75235665340891,72.37376600911166,0.515625,0.40820312,0.97265625
