prompt,query,reference,generation_baseline,bleu_baseline,chrf_baseline
"Q: मानव रहित लूनर ऑर्बिट चंद्रयान -1 ने अपने मून इम्पैक्ट प्रोब (एमआईपी) को छोड़ दिया, जो 1.5 किलोमीटर प्रति सेकंड (3000 मील प्रति घंटे) पर चंद्रमा की सतह से टकराया था और सफलतापूर्वक चाँद के दक्षिणी ध्रुव पर उतरा था.
A: The unmanned lunar orbiter Chandrayaan-1 ejected its Moon Impact Probe (MIP), which hurtled across the surface of the Moon at 1.5 kilometres per second (3000 miles per hour), and successfully crash landed near the Moon's south pole.

Q: ज़्यादा से ज़्यादा लोगों से बात करने की कोशिश करें. थोड़ी देर बाद हर कोई आपको जान जाएगा और आपको बता देगा कि कौन-सी बोट सवारी ढूँढ़ रही है.
A: Try to talk to as many people as possible. After a while everyone will know you and will give you hints as to which boat is looking for someone.

Q: जीवाश्म के हाथ की हड्डियाँ दो मिलियन से तीन मिलियन साल पुरानी हैं, यह हाथ की विशेषज्ञता को लोकोमोशन से मैनिपुलेशन तक बदलने के बारे में बताती हैं.
A: Fossil hand bones two million to three million years old reveal this shift in specialization of the hand from locomotion to manipulation.

Q: यद्यपि कुछ विद्वानों का अनुमान है कि चूंकि सभ्यता अब सूख चुकी सरस्वती नदी के घाटियों में विद्यमान थी, इसलिए इसे सिंधु-सरस्वती सभ्यता कहा जाना चाहिए, जबकि 1920 के दशक में हड़प्पा की पहली खुदाई के बाद से कुछ इसे हड़प्पा सभ्यता कहते हैं।
A: Although some scholars speculate that since the civilisation also existed in the basins of the now dried up Sarasvati River, it should be aptly called the Indus-Sarasvati Civilization, while some call it the Harappan Civilization after Harappa, the first of its sites to be excavated in the 1920s.

Q: हालाँकि, बहुत कम रॉयल नेवी शिप भागने के मुमकिन रूट के करीब थे क्योंकि एडमिरल को डर था कि वे जर्मनी हवाई हमले में डुबो दिए जाएँगे.
A: However, very few Royal Navy ships were based near the likely invasion routes as the admirals were afraid they would be sunk by German air attack.

Q: उन्होंने कहा “कि अब हमारे पास 4 महीने उम्र वाले चूहे हैं जिन्हें मधुमेह नहीं है जो मधुमेह के रोगी थे। ”
A:", उन्होंने कहा “कि अब हमारे पास 4 महीने उम्र वाले चूहे हैं जिन्हें मधुमेह नहीं है जो मधुमेह के रोगी थे। ”," ""We now have 4-month-old mice that are non-diabetic that used to be diabetic,"" he added.","He said, “Now we have 4 months old chists who are not diabetic who are diabetic patients. ”",3.5210971104583573,27.886385137024433
"Q: कितने लोग हिंदी बोलते हैं, इसका अनुमान निश्चित नहीं है। इसका दुनिया में दूसरी और चौथी सबसे अधिक बोली जाने वाली भाषा के बीच होने का अनुमान है।
A: There are varying estimates for how many people speak Hindi. It is estimated to be between the second and fourth most commonly spoken language in the world.

Q: हालाँकि, जून 1956 में, पोलैंड में दंगों के दौरान क्रुश्चेव के वादों को परखने के लिए रखा गया था, जहाँ भोजन की कमी और मज़दूरी में कटौती का विरोध कर रहे मज़दूर, साम्यवाद के ख़िलाफ़ एक सामान्य विरोध में बदल गए थे.
A: However, in June 1956, Krushchev's promises were put to the test when riots in Poland, where workers were protesting against food shortages and wage cuts, turned into a general protest against Communism.

Q: यदि आप शिविर के लिए बाहर जा रहे हैं, तो आप साँप, बिच्छूे से बचने के लिए शिविर खाट या झूला लाये |
A: If you are going to camp out, bring a camp cot or hammock to keep you away from snakes, scorpions and such.

Q: विशिष्ट यात्रा में ऑरलैंडो अंतर्राष्ट्रीय हवाई अड्डे पर उड़ान भरना, एक ऑन-साइट डिज़्नी होटल में बस से ले जाना, डिज़्नी इलाके को छोड़े बिना करीब एक सप्ताह बिताना और घर वापस आना शामिल है.
A: The ""typical"" visit involves flying into Orlando International Airport, busing to an on-site Disney hotel, spending about a week without leaving Disney property, and returning home.

Q: संस्कृत एक प्राचीन भाषा है. यह यूरोप में बोली जाने वाली लैटिन भाषा के समान है.
A: Sanskrit is an ancient language and is comparable to the Latin language spoken in Europe.

Q: डॉ. एहुड उर, नोवा स्कोटिया के हैलिफ़ैक्स में डलहौज़ी विश्वविद्यालय में चिकित्सा के प्रोफ़ेसर और कनाडाई डायबिटीज़ एसोसिएशन के नैदानिक ​​और वैज्ञानिक विभाग के अध्यक्ष ने आगाह किया कि शोध अभी भी अपने शुरुआती दिनों में है.
A:"," डॉ. एहुड उर, नोवा स्कोटिया के हैलिफ़ैक्स में डलहौज़ी विश्वविद्यालय में चिकित्सा के प्रोफ़ेसर और कनाडाई डायबिटीज़ एसोसिएशन के नैदानिक ​​और वैज्ञानिक विभाग के अध्यक्ष ने आगाह किया कि शोध अभी भी अपने शुरुआती दिनों में है."," Dr. Ehud Ur, professor of medicine at Dalhousie University in Halifax, Nova Scotia and chair of the clinical and scientific division of the Canadian Diabetes Association cautioned that the research is still in its early days.","Dr. Ahuud Ur, a professor of obstetrics and gynecology at the University of New Orleans, warned that research is still in its early stages.",14.868707049203826,35.06698039955863
"Q: इसलिए अगर आप किनारे पर खड़े हैं, आप सतह में नीचे मौजूद कंकड़ या कीचड़ देख सकेंगे.
A: So if you were standing by the shoreline, you would be able to see down to whatever pebbles or gunk that was on the bottom.

Q: RSPCA न्यू साउथ वेल्स के चीफ़ इंस्पेक्टर डेविड ओ’शॉनेसी ने ABC को कहा था कि ऑस्ट्रेलिया में बूचड़खानों की नियमित निगरानी और निरीक्षण होना चाहिए.
A: RSPCA New South Wales chief inspector David O'Shannessy told the ABC that surveillance and inspections of abattoirs should be commonplace in Australia.

Q: प्रांत को लेकर आर्मेनिया और अज़रबैजान के बीच कूटनीतिक तर्क बिगड़े संबंधों को जारी रखते हैं.
A: Diplomatic arguments over the region continue to mar relations between Armenia and Azerbaijan.

Q: हेस्पेरोनिकस एलिजाबेथ, ड्रोमाओसौरिडी परिवार की एक प्रजाति है और वेलोसिरैप्टर का चचेरा भाई है।
A: Hesperonychus elizabethae is a species of the family Dromaeosauridae and is a cousin of Velociraptor .

Q: गर्मियों में बहुत लंबे दिन पर्याप्त नींद और स्वास्थ्य से जुड़ी समस्याओं का कारण हो सकते हैं।
A: The very long days in the summer can lead to problems getting sufficient sleep and associated health issues.

Q: कुछ अन्य विशेषज्ञों की तरह, उन्हें इस बात पर संदेह है कि क्या मधुमेह को ठीक किया जा सकता है, यह देखते हुए कि इन निष्कर्षों की उन लोगों के लिए कोई प्रासंगिकता नहीं है जिन्हें पहले से ही टाइप 1 मधुमेह है.
A:"," कुछ अन्य विशेषज्ञों की तरह, उन्हें इस बात पर संदेह है कि क्या मधुमेह को ठीक किया जा सकता है, यह देखते हुए कि इन निष्कर्षों की उन लोगों के लिए कोई प्रासंगिकता नहीं है जिन्हें पहले से ही टाइप 1 मधुमेह है."," Like some other experts, he is skeptical about whether diabetes can be cured, noting that these findings have no relevance to people who already have Type 1 diabetes.","The idea that diabetes could be cured by taking metformin, a drug that is used to treat type 1 diabetes, is not supported by these findings.",8.674699983012436,33.268500236683565
"Q: यह भी ज़रूरी नहीं है कि आप जिस समुदाय में रहते हैं आपके पास वहाँ का स्थानीय नंबर हो. आप अलास्का स्थित चिकन के जंगलों में सैटेलाइट इंटरनेट कनेक्शन पा सकते हैं. साथ ही, आप ऐसा नंबर चुन सकते हैं जो यह दावा करे कि आप खिली धूप वाले एरिज़ोना में मौजूद हैं.
A: There is also no requirement that you obtain a local number from the community in which you live; you can obtain a satellite Internet connection in the wilds of Chicken, Alaska and select a number which claims you're in sunny Arizona.

Q: व्हाइटहॉल पर लगभग 11:00 बजे स्थानीय समय (यूटीसी + 1) पर विरोध शुरू हुआ, जो प्रधानमंत्री के आधिकारिक आवास डाउनिंग स्ट्रीट के पुलिस-पहरेदार के दरवाजे के सामने था।
A: The protest started around 11:00 local time (UTC+1) on Whitehall opposite the police-guarded entrance to Downing Street, the Prime Minister's official residence.

Q: खासकर अपने शुरुआती दिनों में, पश्चिमी शैली और गुणवत्तापूर्ण होटल, भोजन, और सेवाओं पर जोर देने का प्रयास करने पर विचार करें।
A: Especially in your initial days, consider splurging on Western-style and -quality hotels, food, and services to help acclimatize.

Q: लक्समबर्ग का एक लंबा इतिहास है लेकिन यह 1839 से स्वतंत्र हुआ है.
A: Luxembourg has a long history but its independence dates from 1839.

Q: परमिट पहले से आरक्षित होने चाहिए। सिरेना में रात भर रहने के लिए आपके पास अनुमति होनी चाहिए।
A: Permits must be reserved in advance. You must have a permit to stay overnight at Sirena.

Q: सोमवार को स्वीडिश अकादमी में साहित्य के लिए नोबेल समिति के स्थायी सचिव, सारा डेनियस, स्वीडन समिति में सेवरिज रेडियो पर एक रेडियो कार्यक्रम के दौरान सार्वजनिक रूप से घोषणा की, कि साहित्य में 2016 के नोबेल पुरस्कार जीतने को लेकर सीधे बॉब डायलन तक पहुँचने में असमर्थ होकर, अपने प्रयासों को छोड़ चुके थे.
A:"," सोमवार को स्वीडिश अकादमी में साहित्य के लिए नोबेल समिति के स्थायी सचिव, सारा डेनियस, स्वीडन समिति में सेवरिज रेडियो पर एक रेडियो कार्यक्रम के दौरान सार्वजनिक रूप से घोषणा की, कि साहित्य में 2016 के नोबेल पुरस्कार जीतने को लेकर सीधे बॉब डायलन तक पहुँचने में असमर्थ होकर, अपने प्रयासों को छोड़ चुके थे."," On Monday, Sara Danius, permanent secretary of the Nobel Committee for Literature at the Swedish Academy, publicly announced during a radio program on Sveriges Radio in Sweden the committee, unable to reach Bob Dylan directly about winning the 2016 Nobel Prize in Literature, had abandoned its efforts to reach him.","The permanent secretary of the Swiss Academy of Sciences, Dr. Sara Denies, was the first to announce that she was unable to reach the Nobel Committee for the 2016 Nobel Prize in Literature. She had been unable to reach the Nobel Committee for the 2016 Nobel Prize in Literature because she had been unable to reach the Nobel Committee for the 2016 Nobel Prize in Literature.",19.29075627899809,44.71161948416367
"Q: जब आप टोनले सेप की ओर बढ़ रहे हों, तो अपने साथ पासपोर्ट लाना न भूलें क्योंकि मंदिर में प्रवेश के लिए अंगकोर पास की ज़रूरत पड़ती है.
A: The Angkor Pass is needed to enter the temple so do not forget to bring your passport along when heading to Tonle Sap.

Q: बीच, थीम पार्क्स और कैम्प ग्राउंड्स ऐसी आम जगहें हैं जहां पर अक्सर मनोरंजन चाहने वाले पर्यटक पहुँचते हैं.
A: Beaches, theme parks and camp grounds are often the most common places frequented by recreational tourists.

Q: अत्यधिक शराब पीने से संभावित दीर्घकालिक स्वास्थ्य घटनाओं में लीवर की क्षति और यहाँ तक कि अंधापन और मृत्यु भी हो सकती है. अवैध रूप से बनाई गई शराब का सेवन करने पर संभावित खतरा बढ़ जाता है.
A: Possible long term health events from excessive drinking can include liver damage and even blindness and death. The potential danger is increased when consuming illegally produced alcohol.

Q: इन वेबसाइटों ने बहुत ध्यान आकर्षित किया है, खासकर शिक्षा सेटिंग में.
A: These websites have gotten a lot of attention, especially in the education setting.

Q: इस मामले पर वर्जीनिया में मुकदमा चलाया गया क्योंकि यह अग्रणी इंटरनेट सेवा प्रदाता एओएल का घर है, वह कंपनी जिसने आरोपों को उकसाया.
A: The case was prosecuted in Virginia because it is the home to the leading internet service provider AOL, the company who instigated the charges.

Q: डेनियस ने कहा, “फ़िलहाल हम कुछ नहीं कर रहे हैं. मैंने अपने साथ काम करने वाले लोगों को ईमेल भेजे हैं और उसने उनके फ्रेंडली जवाब भेजे हैं. अभी के लिए, बस इतना ही बताना चाहूँगा.”
A:"," डेनियस ने कहा, “फ़िलहाल हम कुछ नहीं कर रहे हैं. मैंने अपने साथ काम करने वाले लोगों को ईमेल भेजे हैं और उसने उनके फ्रेंडली जवाब भेजे हैं. अभी के लिए, बस इतना ही बताना चाहूँगा.”"," Danius said, ""Right now we are doing nothing. I have called and sent emails to his closest collaborator and received very friendly replies. For now, that is certainly enough.""",“I haven’t done anything yet. I’ve sent emails to people who I know and they’ve sent me emails. I just want to tell you that I’m not doing anything yet.”,6.8849025673311095,23.06356054048136
"Q: शय ने यह भी तर्क दिया कि फ़ोटोजेनिक मा हक़ीक़त की तुलना में ज़्यादा बनावटी थे.
A: Hsieh also argued that the photogenic Ma was more style than substance.

Q: समारोह की शुरुआत विश्व प्रसिद्ध समूह सर्क डू सोलियल द्वारा एक ख़ास शो के साथ हुई.
A: The celebrations started with a special show by the world-renowned group Cirque du Soleil.

Q: उपनिवेशिकों ने इस गतिविधि को देखकर बलवृद्धि के लिए भी बुलाया था.
A: The Colonists, seeing this activity, had also called for reinforcements.

Q: कभी-कभी विभिन्न एग्रीगेटर्स पर एक ही फ्लाइट के अलग-अलग मूल्य हो सकते हैं और खोज परिणामों की तुलना करना और बुकिंग से पहले एयरलाइन की स्वयं की वेबसाइट भी देखना लाभदायक होता है।
A: Sometimes the same flight can have vastly differing prices at various agregators and it pays to compare search results and to also look at the website of the airline itself before booking.

Q: हिंदी और उर्दू शब्दाकोश समान हैं लेकिन उनकी लिपि अलग है; रोज़मर्रा की बातचीत में, दोनों भाषाओं के बोलने वाले आमतौर पर एक-दूसरे को समझ सकते हैं.
A: Hindi and Urdu are similar in vocabulary but different in script; in everyday conversations, speakers of both languages can usually understand each other.

Q: इससे पहले, रिंग के सीईओ, जेमी सिमिनॉफ ने बताया था कि कंपनी तब शुरू हुई जब उसके दरवाज़े की घंटी उसके गेराज में स्थित दुकान से सुनाई नहीं देती थी।
A:"," इससे पहले, रिंग के सीईओ, जेमी सिमिनॉफ ने बताया था कि कंपनी तब शुरू हुई जब उसके दरवाज़े की घंटी उसके गेराज में स्थित दुकान से सुनाई नहीं देती थी।"," Previously, Ring's CEO, Jamie Siminoff, remarked the company started when his doorbell wasn't audible from his shop in his garage.","In the beginning, CEO, Mike Simhof, told that he had started the company when he had a small table in his office.",4.411498868152128,30.43993913599002
"Q: एक ट्राईसेराटॉप्स के दांत ना केवल पत्तियों को, बल्कि बहुत सख्त शाखाएँ और जड़े कुचलने में भी सक्षम होती थीं।
A: A triceratops' teeth would have been able to crush not only leaves but even very tough branches and roots.

Q: पहले आर्थिक सुधार डेंग के नेतृत्व में हुए थे
A: The first economic reforms were made under the leadership of Deng Xiaoping.

Q: जब आप अपनी मातृभूमि में आते हैं, तो इमिग्रेशन चेक आमतौर पर नहीं होता या औपचारिक होता है, लेकिन सीमा शुल्क नियंत्रण एक परेशानी हो सकती है.
A: While immigration check is usually absent or a formality when you arrive in your homeland, customs control can be a hassle.

Q: 2010 में, राष्ट्रीयकरण करते समय, वर्तमान उच्च स्ट्रीट बैंक उत्तरी पहाड़ी को 'बैड बैंक', उत्तरी पहाड़ी (असिस्ट मैनेजमेंट) से अलग किया गया था।
A: In 2010, while nationalised, the current high street bank Northern Rock plc was split from the ‘bad bank’, Northern Rock (Asset Management).

Q: खिलाड़ियों को लग सकता है कि उन्हें कोई उत्पाद अधिक पसंद हैं, जबकि वह कोई वास्तविक लाभ भी न देता हो।
A: Athletes may feel that they prefer a product even when it provides no real benefits.

Q: उन्होंने (जेमी सिमिनॉफ़) कहा, कि उन्होंने एक वाईफ़ाई डोर बेल बनाई है.
A:"," उन्होंने (जेमी सिमिनॉफ़) कहा, कि उन्होंने एक वाईफ़ाई डोर बेल बनाई है."," He built a WiFi door bell, he said.",He said that he had made a Wi-Fi door bell.,8.450310992782924,43.19918008525384
"Q: सूरज को देखते समय जो बाहरी भाग दिखाई देता है, उसे फ़ोटोस्फ़ीयर (पैनोरामा) कहते हैं. इसका मतलब है, “बॉल ऑफ लाइट”.
A: The outer-part we see when we look at the Sun is called the photosphere, which means ""ball of light"".

Q: यूएस नेवी ने यह भी कहा था कि वे घटना की जाँच कर रही थी.
A: The US Navy also said they were investigating the incident.

Q: संगीत, फ़िल्मों, साहित्य और लोकप्रिय संस्कृति के लगातार प्रस्तुतिकरण ने शहर और इसकी खास जगहों को दुनिया भर में मशहूर करने में मदद की है.
A: Its frequent portrayal in music, films, literature and popular culture has helped make the city and its landmarks known throughout the world.

Q: सामान्य फ़ोटोग्राफ़ी से जुड़े नियम वीडियो रिकॉर्ड करने पर भी लागू होते हैं, शायद ज़्यादा ही.
A: Rules regarding regular photography also apply to video recording, possibly even more so.

Q: जब आप ग्रीनलैंडिक मूल निवासी द्वारा प्रयुक्त शब्द सुन सकते हैं, तो इसके उपयोग को विदेशियों से बचना चाहिए।
A: While you may hear the word used by Greenlandic Natives, its use should be avoided by foreigners.

Q: सिमिनॉफ़ ने कहा कि 2013 में शार्क टैंक एपिसोड में उनके दिखने के बाद बिक्री में बढ़ोतरी हुई, जहाँ शो पैनल ने स्टार्टअप को पूँजी लगाने से मना कर दिया.
A:"," सिमिनॉफ़ ने कहा कि 2013 में शार्क टैंक एपिसोड में उनके दिखने के बाद बिक्री में बढ़ोतरी हुई, जहाँ शो पैनल ने स्टार्टअप को पूँजी लगाने से मना कर दिया.", Siminoff said sales boosted after his 2013 appearance in a Shark Tank episode where the show panel declined funding the startup.,"The show on Shark Tank episode 2013 saw the show panel selling the startup to the investors, where the show panel had said that they were not going to buy the show.",15.514226403281636,43.51048977510421
"Q: चैथम आइलैंड्स पर एक और जनजाति भी मौजूद थी और ये माओरी जनजाति के लोग थे जो न्यूजीलैंड से आकर बसे थे.
A: There was also another tribe on the Chatham islands these were Maori who migrated away from New Zealand.

Q: नॉर्दर्न रॉक बैंक को यूके सरकार से आपातकालीन सहायता मिलने की बात का पता चलने के बाद इसे 2008 में राष्ट्रीयकृत कर दिया गया था.
A: The Northern Rock bank had been nationalised in 2008 following the revelation that the company had received emergency support from the UK Government.

Q: हवा और तरंगों द्वारा हवा में मिले प्रभावित जल को साँस में लेने से मनुष्य प्रभावित हो सकता है.
A: Humans can be affected by breathing affected water taken into the air by wind and waves.

Q: रिपोर्ट में बताया गया कि टेस्ट के अंक तेज़ गति से बढ़े, उस स्कूल ने आंतरिक तौर पर कुछ समस्याओं को पहचाना पर उन्हें ठीक करने के लिए कुछ नहीं किया.
A: The report showed test scores had increased implausibly fast, and alleged the school internally detected problems but didn't act on the findings.

Q: नॉर्वेवासी ओलाफ़ ट्रीगवासन ने अपने देश को डेनिश वर्चस्व से वापस हासिल करने की महत्वकांक्षा के साथ इस बेड़े का नेतृत्व किया.
A: This fleet was led by Olaf Trygvasson, a Norwegian with ambitions to reclaim his country from Danish domination.

Q: 2017 के अंत में, सिमिनॉफ़ शॉपिंग टेलीविज़न चैनल QVC में दिखाई दिए.
A:"," 2017 के अंत में, सिमिनॉफ़ शॉपिंग टेलीविज़न चैनल QVC में दिखाई दिए."," In late 2017, Siminoff appeared on shopping television channel QVC.",QVC was shown on the QVC channel in 2017.,6.786053138365654,20.417988992493147
"Q: इस लेजिस्लेटिव सेशन में तब बदलाव हुए जब दूसरी सज़ा पहले हाउस ऑफ़ रिप्रेजेन्टेटिव्ज़ द्वारा ख़त्म कर दी गई और फिर सोमवार को सीनेट ने उसी रूप में पास किया.
A: A change was made this legislative session when the second sentence was deleted first by the House of Representatives and then was passed in a similar form by the Senate Monday.

Q: राजनीतिज्ञों ने कहा कि उन्होंने निर्णायक मत को अनावश्यक रूप से निर्धारित करने के लिए अफ़गान संविधान में काफी अस्पष्टता पाई थी.
A: Diplomats said that they had found enough ambiguity in the Afghan constitution to determine the runoff as unnecessary.

Q: पार्क सेवा (MINAE) अपेक्षित आगमन से एक महीने से ज़्यादा पहले पार्क परमिट जारी नहीं करता है.
A: The Park Service (MINAE) does not issue park permits more than one month in advance of anticipated arrival.

Q: अगर पहली बार विकासशील देश में यात्रा कर रहे हैं - या दुनिया के एक नए हिस्से में - संभावित संस्कृति भिन्नता को कमतर कर के न आँकें।
A: If traveling in a developing country for the first time – or in a new part of the world – don't underestimate the potential culture shock.

Q: अगर गिरफ़्‍तार करने वाले अधिकारी द्वारा दर्ज किए गए आरोपों को औपचारिक रूप और अनुमति दी जाती है, तब आयुक्त जमानत प्रदान करता है. फिर आरोपों को राज्य की कंप्यूटर प्रणाली में दर्ज किया जाता है जहाँ मामले को ट्रैक किया जाता है.
A: The commissioner sets bail, if granted, and formalizes the charges filed by the arresting officer. The charges are then entered into the state's computer system where the case is tracked.

Q: रिंग ने अपनी प्रतिस्पर्धी कंपनी ADT कॉर्पोरेशन के साथ एक मुकदमा निपटाया है.
A:", रिंग ने अपनी प्रतिस्पर्धी कंपनी ADT कॉर्पोरेशन के साथ एक मुकदमा निपटाया है.," Ring also settled a lawsuit with competing security company, the ADT Corporation.","Ring has filed a lawsuit against ADT Corporation, a competitor of ADT, in the US District Court for the Southern District of New York.",8.449975269972116,39.56113620746011
