prompt,query,reference,generation_baseline,bleu_baseline,chrf_baseline,metricx_baseline,metricx_qe_baseline,commet_baseline
"Q: Apple CEO Steve Jobs unveiled the device by walking onto the stage and taking the iPhone out of his jeans pocket.
A: كشف ستيف جوبز، الرئيس التنفيذي لشركة أبل، الستار عن الجهاز من خلال المشي على المنصة وإخراج أيفون من جيب بنطال الجينز الخاص به.

Q: The study found that depression, fear and catastrophising mediated the relationship between pain and disability in lower back pain sufferers.
A: ووجدت الدراسة أن الاكتئاب، والخوف والكوارث يتوسطون العلاقة بين الألم والعجز لدى من يعانون من آلام أسفل الظهر.

Q: For a few pennies some children will tell you the story.
A: سيخبرك بعض الأطفال القصة مقابل قروش قليلة.

Q: It can save money over buying new maps for a GPS, or a standalone GPS device or renting one from a car rental company.
A: فهو يمكنه توفير المال من خلال شراء خرائط جديدة لنظام تحديد المواقع العالمي (GPS)، أو جهاز مستقل لنظام تحديد المواقع العالمي (GPS)، أو استئجار جهاز من شركة لتأجير السيارات.

Q: Early in the nation's independence, Singapore Botanic Gardens' expertise helped to transform the island into a tropical Garden City.
A: في بداية استقلال البلاد، ساعدت خبرة حدائق سنغافورة النباتية في تحويل الجزيرة إلى مدينة من الحدائق الاستوائية.

Q: ""We now have 4-month-old mice that are non-diabetic that used to be diabetic,"" he added.
A:"," ""We now have 4-month-old mice that are non-diabetic that used to be diabetic,"" he added."," أضاف قائلاً، ""لدينا الآن فئران تبلغ من العمر 4 أشهر التي كانت تعاني في السابق من مرض السكري، ولكنها لم تعد تعاني منه الآن.","""أصبح لدينا 4-месяц-أطفال غير دائمين الذين كانوا لديهم مرضًا غير دائم.",1.0194244504405243,11.12062925668379,23.125,22.0,0.01385498046875
"Q: The documents showed fourteen banks helped wealthy clients hide billions of US dollars of wealth to avoid taxes and other regulations.
A: كشفت الوثائق مساعدة أربعة عشر مصرفاً لعملاء أثرياء على إخفاء ثروات تقدّر بمليارات الدولارات، بغرض التهرّب من الضرائب واللوائح الأخرى.

Q: Mysticism is the pursuit of communion with, identity with, or conscious awareness of an ultimate reality, divinity, spiritual truth, or God.
A: التصوّف هو السعي إلى التداخل مع، أو التماهي مع، أو الوعي الإدراكي بواقع أو ألوهة أو حقيقة روحانيّة أو إله مطلق.

Q: Maroochydore had finished on top of the ladder, six points clear of Noosa in second.
A: أنهت ماروشيدور في الصدارة بفارق ست نقاط عن نوسا صاحبة المركز الثاني.

Q: The New Zealand police had trouble using their speed radar guns to see how fast Mr Reid was going because of how low Black Beauty is, and the only time the police managed to clock Mr Reid was when he slowed down to 160km/h.
A: واجهت الشرطة النيوزيلندية مشكلةً في استخدام جهاز الرادار لمعرفة السرعة التي كان يسير بها السيد/ ""ريد""، وذلك بسبب درجة انخفاض ""البلاك بيوتي"". وكانت المرة الوحيدة التي تمكنت فيها الشرطة من ضبط السيد/ ""ريد"" عندما قلل السرعة إلى 160 كيلومتر في ساعة.

Q: Also, in warmer climates bacteria both grow more quickly and survive longer outside the body.
A: كما أنه في الأجواء الأكثر حرارةً تنمو الجراثيم بسرعةٍ أكبر وتعيش لفترات أطول خارج الجسم.

Q: Dr. Ehud Ur, professor of medicine at Dalhousie University in Halifax, Nova Scotia and chair of the clinical and scientific division of the Canadian Diabetes Association cautioned that the research is still in its early days.
A:"," Dr. Ehud Ur, professor of medicine at Dalhousie University in Halifax, Nova Scotia and chair of the clinical and scientific division of the Canadian Diabetes Association cautioned that the research is still in its early days.", نبه الدكتور إيهود أور -أستاذ الطب في جامعة دالهوزي في هاليفاكس، نوفا سكوتيا ورئيس الشعبة الطبية والعلمية في الجمعية الكندية للسكري- إلى أن البحث لا يزال في أيامه الأولى.,أقرّ الدكتور أوفا أور، الخبير في الطب الكيميائي في جامعة دايلي في شيكاغو، أن الدراسة التي تدرسها هي في مرحلة ما قبلها.,3.6075867806155824,21.88435952266311,21.625,15.875,-0.026611328125
"Q: When the capsule gets to Earth and enters the atmosphere, at about 5am (eastern time), it is expected to put on quite a light show for folks in Northern California, Oregon, Nevada, and Utah.
A: عندما تصل الكبسولة للأرض وتدخل الغلاف الجوّي، حوالي الساعة الخامسة صباحاً (بالتوقيت الشرقي)، فمن المتوقع أن تقدّم عرضاً ضوئياً مثيراً للناس في شمال كاليفورنيا، وأوريغون، ونيفادا ويوتا.

Q: Keep in mind while planning that although Southern Africa is stable not all neighboring countries are.
A: ضع في اعتبارك أثناء التخطيط أنه على الرغم من أن جنوب أفريقيا مستقرة، لكن ليست جميع البلدان المجاورة كذلك.

Q: Basically, they fall into two categories: Either work while you travel or try and limit your expenses. This article is focused on the latter.
A: ينقسمان في الأساس إلى قسمين: إما أن تعمل أثناء السفر أو أن تحاول الحد من مصاريفك. تُركز هذه المقالة على القسم الثاني.

Q: Most televisions are made in a way to please the general public.
A: تصنع معظم أجهزة التلفاز بطريقة ترضي عامة الجمهور.

Q: He joined them in 1945 and stayed until 1958.
A: انضم إليهم عام 1945 وبقي حتى عام 1958.

Q: Like some other experts, he is skeptical about whether diabetes can be cured, noting that these findings have no relevance to people who already have Type 1 diabetes.
A:"," Like some other experts, he is skeptical about whether diabetes can be cured, noting that these findings have no relevance to people who already have Type 1 diabetes.", مثل باقي الخبراء الآخرين، فهو متشكك فيما إذا كان يمكن علاج السكري، مع ملاحظة أن هذه النتائج ليس لها علاقة بالناس الذي لديهم السكري من النوع الأول سابقاً.,مثل بعض الخبراء، يرى أن الإجابة عن هذه الفرضية لا تهم الأشخاص الذين لديهم نوع من الإجهاض.,3.426991670299682,19.093279300061976,20.0,19.375,0.0013885498046875
"Q: Ten years later, he led the Soviet part of the Apollo–Soyuz mission symbolizing that the Space Race was over.
A: قام بقيادة الجزء السوفيتي من مهمة ""أبولو سويوز"" التي كانت علامة على انتهاء سباق الفضاء، وذلك بعد عشر سنوات.

Q: The search had been hampered by the same bad weather that had caused the aborted landing.
A: تسبب سوء الأحوال الجوية في تعطل عملية البحث، وفشل الهبوط.

Q: The disadvantage of zoom lenses is that the focal complexity and number of lens elements required to achieve a range of focal lengths is much greater than for prime lenses.
A: أحد عيوب عدسات التكبير هو أن التعقيد البؤري وعدد عناصر العدسة المطلوبة لتحقيق نطاق من الأطوال البؤرية أكبر بكثير من تلك المطلوبة للعدسات الأولية.

Q: The building housed a number of pilgrims who came to visit the holy city at the eve of hajj pilgrimage.
A: ضم المبنى عدداً من الحجاج الذين أتوا لزيارة المدينة المقدسة عشية الحج.

Q: Increasingly supermarkets are getting a more varied section of ready-made food. Some even provide a microwave oven or other means to heat food.
A: وأصبحت محلات السوبر ماركت تمتلك على نحو متزايد أقسام أطعمة جاهزة أكثر تنوعاً. حتى أن بعضها يوفر فرن ميكروويف أو وسائل أخرى لتسخين الطعام.

Q: On Monday, Sara Danius, permanent secretary of the Nobel Committee for Literature at the Swedish Academy, publicly announced during a radio program on Sveriges Radio in Sweden the committee, unable to reach Bob Dylan directly about winning the 2016 Nobel Prize in Literature, had abandoned its efforts to reach him.
A:"," On Monday, Sara Danius, permanent secretary of the Nobel Committee for Literature at the Swedish Academy, publicly announced during a radio program on Sveriges Radio in Sweden the committee, unable to reach Bob Dylan directly about winning the 2016 Nobel Prize in Literature, had abandoned its efforts to reach him.", في يوم الإثنين ، أعلنت سارة دانيوس -السكرتيرة الدائمة للجنة نوبل للأدب في الأكاديمية السويدية- على الملأ خلال برنامج إذاعي على راديو السويد في السويد، أن اللجنة -التي لم تتمكن من الوصول مباشرة إلى بوب ديلان بشأن الفوز بجائزة نوبل في الأدب لعام 2016- قد تخلت عن جهودها للوصول إليه.,"على الأمس، نشرت الدكتورة سارة دانيال، المتحدثة باسم اللجنة الوطنية للآداب في السويد، خلال برنامج ""سيرتز"" في سويسرا، عن إعلان اللجنة الوطنية للآداب، فشلت في الوصول إلى البطل البولندي، البولندي البالغ من العمر 73 عاماً، ليتحدث عن إعلان اللجنة الوطنية للآداب عن إعلان اللجنة الوطنية للآداب عن إ",7.5040658216936125,26.367614395176485,19.375,15.9375,-0.03466796875
"Q: While understanding one’s history does not assume understanding of culture, it does at least help people gain a sense of where they fall within the history of the organization.
A: في حين أن فهم تاريخ الفرد لا يفترض بالضرورة فهم ثقافته، إلا أنه يساعد على أقل تقدير في أن يكتشف الأفراد إحساساً بموضعهم في تاريخ المنظمة.

Q: This theory contradicts the claim that the moon is completely devoid of geologic activity.
A: تتعارض هذه النظرية مع الادعاء بأن القمر خال تماماً من النشاط الجيولوجي.

Q: On Wednesday, the United States' National Basketball Association (NBA) suspended its professional basketball season due to concerns regarding COVID-19.
A: في يوم الأربعاء قام اتحاد الولايات المتحدة الوطني لكرة السلة (إن بي إيه) بتعليق موسم كرة السلة للمحترفين الخاص به وذلك بسبب مخاوفٍ تتعلق بكوفيد-19.

Q: Your hotel or hosts (if staying in a guesthouse or private home) will likely have wifi or an internet connected PC, and all settlements have an internet cafe or some location with public wifi.
A: غالباً ما سيكون عند فندقك أو مضيفيك (إذا كنت ستنزل بدار ضيافة أو منزل خاص) شبكة wifi أو كمبيوتر متصل بالإنترنت، وجميع التجمعات فيها مقهى إنترنت أو موقع مخصص به شبكة wifi عامة.

Q: Around the 15th century, northern Estonia was under great cultural influence of Germany.
A: كان شمال إستونيا في حوالي القرن الخامس عشر تحت تأثير ثقافي كبير من ألمانيا.

Q: Danius said, ""Right now we are doing nothing. I have called and sent emails to his closest collaborator and received very friendly replies. For now, that is certainly enough.""
A:"," Danius said, ""Right now we are doing nothing. I have called and sent emails to his closest collaborator and received very friendly replies. For now, that is certainly enough."""," قال دانيوس ""لن نقوم الآن بفعل أي شيء. لقد قمت بالاتصال وإرسال رسائل بريد إلكتروني إلى أقرب المتعاونين معه وحصلت على ردود لطيفة جداً. هذا يكفي في الوقت الحالي بالطبع"".","دانيوس قال: ""نحن لا نزال نعمل على شيء. أنا أرسلت رسائل إلى صديقي المسؤول عن عمله وأبلغته عن ذلك. لن نزال حتى الآن، إنه أمر جيد.""",2.7979908953643133,18.91724836297849,9.875,9.0625,0.12158203125
"Q: The failure of the second sentence, which proposes to ban same-sex civil unions, could possibly open the door for civil unions in the future.
A: قد يفتح فشل الجملة الثانية، التي تقترح منع الاتحادات المدنية لشخصين من نفس الجنس، الباب للاتحادات المدنية في المستقبل.

Q: At a minimum, you need footwear with suitable soles. Summer shoes are usually very slippery on ice and snow, even some winter boots are deficient.
A: أنت بحاجة إلى أحذية بنعال مناسبة كحدٍ أدنى. تكون الأحذية الصيفية في العادة زلقة جداً على الجليد والثلج، حتى إن بعض الأحذية الشتوية تكون غير مناسبة.

Q: The band canceled the show at Maui's War Memorial Stadium, which was set to be attended by 9,000 people, and apologized to fans.
A: ألغت الفرقة العرض بإستاد الحرب التذكاري في ماوي والتي كان سوف يحضرها 9000 شخص، واعتذرت للمعجبين.

Q: Of course a first-class half-miler, a man who can beat two minutes, must be possessed of a fair amount of speed, but endurance must be cultivated at all hazards.
A: بالطبع عداء سباقات النصف ميل من الدرجة الأولى، رجل يمكنه فعل ذلك في أقل من دقيقتين، يجب أن يتمتع بقدر معقول من السرعة، ولكن يجب صقل القدرة على التحمل في جميع الأحوال.

Q: Scientists have suspected Enceladus as geologically active and a possible source of Saturn's icy E ring.
A: اشتبه العلماء في كون قمر زحل إنسيلادوس نشط جيولوجياً ومصدر محتمل لحلقة الإي الجليدية لزحل.

Q: Previously, Ring's CEO, Jamie Siminoff, remarked the company started when his doorbell wasn't audible from his shop in his garage.
A:"," Previously, Ring's CEO, Jamie Siminoff, remarked the company started when his doorbell wasn't audible from his shop in his garage.", في السابق، لاحظ جيمي سيمينوف، الرئيس التنفيذي لشركة Ring، أن الشركة بدأت عندما لم يكن جرس بابه مسموعاً من متجره في مرآب منزله.,قبل فترة، قال ريتشارد سيمون، الرئيس التنفيذي لشركة Ring، إن الشركة كانت أول مرة في ذلك الوقت عندما لم يكن من الممكن أن يظهر صوت الهاتف من مكتبه في سيارته.,25.899462628531584,41.98558097795347,17.75,15.3125,-0.00909423828125
"Q: After initial military setbacks, Ethelred was able to agree to terms with Olaf, who returned to Norway to try to gain his kingdom with mixed success.
A: بعد الانتكاسات العسكرية الأولية، استطاع إثيلريد الاتفاق مع أولاف، الذي عاد إلى النرويج في محاولةٍ لكسب مملكته بدرجات متفاوتة من النجاح.

Q: Sikhs consider their faith to be a separate religion from Hinduism though they acknowledge its Hindu roots and traditions.
A: يعتبر السيخ إيمانهم ديانة منفصلة عن الهندوسية، على الرغم من أنهم يعترفون بالجذور والتقاليد الهندوسية.

Q: Luxembourg has always tried to remain a neutral country but it was occupied in both World War I and World War II by Germany.
A: حاولت لوكسمبورغ دائمًا أن تكون دولة حيادية ولكن ألمانيا احتلتها في الحرب العالمية الأولى والثانية.

Q: During the last three decades, despite officially remaining a communist state, China has developed a market economy.
A: وخلال العقود الثلاثة الماضية، أسست الصين اقتصاداً سوقياً على الرغم من بقائها رسمياً دولة شيوعية.

Q: In this resonance, magnetic field and radio waves cause atoms to give off tiny radio signals.
A: في هذا الرنين، تجعل المجالات المغناطيسيّة والموجات الراديويّة الذرّات تبعث إشارات راديو دقيقة.

Q: He built a WiFi door bell, he said.
A:"," He built a WiFi door bell, he said.", قال إنه صنع جرس باب يعمل بتقنية واي فاي.,قال: إنه بناء جهاز تحكم عن بعد، فقال: إنه جهاز تحكم عن بعد.,2.5683319547529764,13.794179555373361,17.625,13.5,0.02197265625
"Q: For those unfamiliar with medical jargon, the words infectious and contagious have distinct meanings.
A: لغير الملمّين بالمصطلحات الطبّيّة، كلمتا معدٍ وسارٍ لهما معنيان مختلفتان.

Q: The Canal District (Dutch: Grachtengordel) is the famous 17th-century district surrounding the Binnenstad of Amsterdam.
A: حي القناة (بالهولندية: Grachtengordel) منطقة شهيرة تعود إلى القرن 17 تحيط بوسط مدينة أمستردام.

Q: David Headley's scouting and information gathering had helped to enable the operation by the 10 gunmen from the Pakistani militant group Laskhar-e-Taiba.
A: لقد ساعد استكشاف وجمع المعلومات الذي قام به ديفيد هيدلي في إتاحة العملية التي تفذها 10 مسلحين من الجماعة الباكستانية المسلحة لشكر طيبة.

Q: An immigration checkpoint is usually the first stop when disembarking from a plane, a ship, or another vehicle.
A: عادة ما تكون نقطة تفتيش الهجرة هي المحطة الأولى عند النزول من طائرة أو سفينة أو مركبة أخرى.

Q: A triceratops' teeth would have been able to crush not only leaves but even very tough branches and roots.
A: لم يكن بوسع أسنان الترايسراتوبس فحسب أن تسحق ورق الشجر، بل الفروع والجذور شديدة الصلابة.

Q: Siminoff said sales boosted after his 2013 appearance in a Shark Tank episode where the show panel declined funding the startup.
A:", Siminoff said sales boosted after his 2013 appearance in a Shark Tank episode where the show panel declined funding the startup., قال سيمينوف إن المبيعات ارتفعت بعد ظهوره في عام 2013 في حلقة شارك تانك، حيث رفضت لجنة العرض تمويل الشركة البادئة.,صليصون قال إن أرباحه بعد مشاركة في برنامج Shark Tank التي أظهرت أن المسلسل يقلل من المبيعات.,4.0923633920279245,19.06074328794989,19.25,20.125,0.021728515625
"Q: The concept was that all European nations had to seek to prevent one nation from becoming powerful, and thus national governments often changed their alliances in order to maintain the balance.
A: نص المفهوم على أن جميع الدول الأوروبية يجب أن تسعى لمنع دولة واحدة من أن تصبح قوية، وبالتالي عادةً ما غيرت الحكومات الوطنية تحالفاتها للحفاظ على التوازن.

Q: The Health Minister expressed concern both for the welfare of individuals taking advantage of the temporary legality of the substances involved, and for drug-related convictions handed down since the now-unconstitutional changes came into effect.
A: وأعرب وزير الصحة عن مخاوفه بشأن صحة الأفراد الذين يقومون باستغلال الشرعية المؤقّتة للمواد المتعلقة، والإدانات المتعلقة بالمخدرات الصادرة منذ أن دخلت التغييرات غير الدستورية قيد التنفيذ.

Q: Our current experience with all the do-it-yourself and information presenting, learning-based television shows illustrates this point.
A: هذه النقطة توضحها تجربتُنا الحالية مع جميع العروض التلفزيونية القائمة المقدمة للمعلومات والقائمة على التعلم، وعروض التعلم بالتطبيق الذاتي.

Q: The balance of power was a system in which European nations sought to maintain the national sovereignty of all European states.
A: كانت الموازنة في الطاقة نظاماً حاولت من خلاله الدول الأوروبية أن تُحافظ على السيادة الوطنية الخاصة بجميع الدول الأوروبية.

Q: Cuban citizens who are US green card holders should visit an Ecuadorian Consulate to obtain an exemption to this requirement.
A: يجب على المواطنين الكوبيين الحاملين لبطاقة الإقامة الأمريكية الدائمة زيارة مقر قنصلية الإكوادور للحصول على إعفاء من هذا الشرط.

Q: In late 2017, Siminoff appeared on shopping television channel QVC.
A:"," In late 2017, Siminoff appeared on shopping television channel QVC."," في أواخر عام 2017، ظهر ""سيمينوف"" على قناة التسوق التلفزيونية كيو في سي.",في 2017، ظهرت Siminoff على قناة QVC.,8.155801823932261,21.40984589758893,6.9375,5.375,0.921875
"Q: In its most recent monthly report, OPEC said exports of crude had fallen to their lowest level for two decades at 2.8 million barrels per day.
A: أفادت منظمة أوبك في تقريرها الشهري الأحدث بأن صادرات النفط الخام تراجعت إلى أقل مستوى لها منذ عقدين لتصل إلى 2.8 مليون برميل يومياً.

Q: China's GDP could be larger than the United States within two decades.
A: من الممكن أن يكون الناتج المحلي الإجمالي للصين أكبر من الولايات المتحدة في غضون عقدين.

Q: The balance of power was a system in which European nations sought to maintain the national sovereignty of all European states.
A: كانت الموازنة في الطاقة نظاماً حاولت من خلاله الدول الأوروبية أن تُحافظ على السيادة الوطنية الخاصة بجميع الدول الأوروبية.

Q: They are superior to web proxies for several reasons: They re-route all Internet traffic, not only http.
A: فهي تتميزعلى بروكسي الويب لعدة أسباب: فهي تعيد توجيه جميع حركات المرور على الإنترنت، وليس فقط عبر بروتوكول نقل النص الفائق.

Q: The 100-metre ship was en route to pick up its usual fertiliser cargo and initially officials feared the vessel could spill a load.
A: كانت السفينة التي يبلغ طولها 100 متر في طريقها لالتقاط حمولتها المعتادة من الأسمدة، وكان المسؤولون يخشون في البداية من أن السفينة قد تسرب كمية كبيرة.

Q: Ring also settled a lawsuit with competing security company, the ADT Corporation.
A:"," Ring also settled a lawsuit with competing security company, the ADT Corporation.", كما قامت رينج بتسوية دعوى قضائية مع شركة الأمن المنافسة، شركة ADT.,Ring أعلنت أنها ستوافق على دعوى ضد شركة ADT Corporation.,6.9982540448116195,17.969732088859754,13.6875,9.9375,0.56640625
