prompt,query,reference,generation_baseline,bleu_baseline,chrf_baseline,metricx_baseline,metricx_qe_baseline,commet_baseline
"Q: Fue nombrado Superintendente Nacional del Año en 2009.
A: In 2009 she was awarded the title of National Superintendent of the Year.

Q: El squash, el karate y el patinaje intentaron ingresar al programa de los Juegos Olímpicos, al igual que el béisbol y el softbol, que quedaron fuera en la competencia del 2005.
A: Squash, karate and roller sports tried to get onto the Olympic program as well as baseball and softball, which were voted out of the Olympic Games in 2005.

Q: De forma similar, un viajero británico que visita España podría confundir un gesto de despedida que consiste en orientar la palma de la mano hacia quien la muestra (antes que a la persona a quien se saluda) como un gesto para regresar.
A: Similarly, a British traveller in Spain may mistake a wave goodbye involving the palm facing the waver (rather than the person being waved at) as a gesture to come back.

Q: Considere la opción de realizarse un examen ocular en su país de origen, sobre si lo cubre el seguro, y luego llevar la prescripción médica para presentarla en cualquier otro destino del mundo.
A: Consider getting an eye exam at home, especially if insurance covers it, and bringing the prescription along to be filed elsewhere.

Q: Un sobreviviente, Franciszek Kowal, «contó que uno de los paneles de vidrio finalmente se rompió y comenzaron a escapar por la ventana».
A: One of the panes finally broke, and they started to get out by the window,"" said survivor Franciszek Kowal.

Q: «Actualmente, tenemos ratones de cuatro meses de edad que antes solían ser diabéticos y que ya no lo son», agregó.
A:"," «Actualmente, tenemos ratones de cuatro meses de edad que antes solían ser diabéticos y que ya no lo son», agregó."," ""We now have 4-month-old mice that are non-diabetic that used to be diabetic,"" he added.","""We have rats of four months old that used to be diabetic and they no longer are,"" said Dr.",20.769803091015717,38.85238473057313,4.625,3.53125,0.66015625
"Q: Permite que los alumnos trabajen a su propio ritmo y controlen el de la información instructiva.
A: It allows students the ability to work at their own pace and control the pace of instructional information.

Q: Antes de su nacionalización, se rechazó una oferta que el Virgin Group de Sir Richard Branson había hecho por el banco.
A: Sir Richard Branson's Virgin Group had a bid for the bank rejected prior to the bank’s nationalisation.

Q: Tal vez encuentre una bebida para el desayuno fácil de preparar para cuando regrese a su rutina diaria.
A: maybe you'll discover a simple beverage that you can make for breakfast when you're back to your daily routine.

Q: El día de hoy, el Comité Olímpico Internacional votó en su reunión ejecutiva en Berlín para incluir los deportes. Se seleccionó al rugby, en especial el rugby union, y al golf entre otras cinco disciplinas que se habían presentado para que se considerase su participación en los Juegos Olímpicos.
A: The International Olympic Committee voted to include the sports at its executive board meeting in Berlin today. Rugby, specifically rugby union, and golf were selected over five other sports to be considered to participate in the Olympics.

Q: Olaf Trygvasson, un noruego con avidez de recuperar su nación del dominio danés, era el líder de la flota.
A: This fleet was led by Olaf Trygvasson, a Norwegian with ambitions to reclaim his country from Danish domination.

Q: La investigación todavía se ubica en su etapa inicial, conforme indicara el Dr. Ehud Ur, docente en la carrera de medicina de la Universidad de Dalhousie, en Halifax, Nueva Escocia, y director del departamento clínico y científico de la Asociación Canadiense de Diabetes.
A:"," La investigación todavía se ubica en su etapa inicial, conforme indicara el Dr. Ehud Ur, docente en la carrera de medicina de la Universidad de Dalhousie, en Halifax, Nueva Escocia, y director del departamento clínico y científico de la Asociación Canadiense de Diabetes."," Dr. Ehud Ur, professor of medicine at Dalhousie University in Halifax, Nova Scotia and chair of the clinical and scientific division of the Canadian Diabetes Association cautioned that the research is still in its early days.","The research is still in its early stages, as indicated by Dr. Ehud Ur, a physician at the Dalhousie University School of Medicine in Halifax, Nova Scotia, and director of the clinical and scientific department of the Canadian Diabetes Association.",47.62704099127942,70.48612895447816,1.515625,1.078125,0.9765625
"Q: Algunos hoteles son dueños de un legado de la edad de oro del tren a vapor y de los transatlánticos, que datan de antes de la Segunda Guerra Mundial, en el siglo XIX o comienzos del siglo XX.
A: Some hotels have a heritage from the golden age of steam railways and ocean liners; before the Second World War, in the 19th or early 20th centuries.

Q: El diseño de la mayoría de las televisiones tiene como objetivo complacer al público general.
A: Most televisions are made in a way to please the general public.

Q: En la mejor categoría, la contienda entre los B&B se da, por supuesto, en dos servicios: la ropa de cama y el desayuno.
A: At the top end, B&Bs obviously compete mainly on two main things: bedding and breakfast.

Q: La forma principal de practicar este deporte es a través duelos, en los que dos esgrimistas se enfrentan.
A: The sport is primarily played in a duel format, one fencer dueling another.

Q: A pesar de ser una práctica muy habitual, en Disney está prohibida: los pases no son transferibles.
A: While this is a very common activity, it is prohibited by Disney: the tickets are non-transferable.

Q: Al igual que otros especialistas, es escéptico acerca de si la diabetes tiene cura y remarca que estos descubrimientos no son relevantes para quienes que ya padecen de diabetes de tipo 1.
A:"," Al igual que otros especialistas, es escéptico acerca de si la diabetes tiene cura y remarca que estos descubrimientos no son relevantes para quienes que ya padecen de diabetes de tipo 1."," Like some other experts, he is skeptical about whether diabetes can be cured, noting that these findings have no relevance to people who already have Type 1 diabetes.","Like other experts, he is skeptical about the possibility of curing diabetes and points out that these discoveries are not relevant to those who already have type 1 diabetes.",29.42421233249514,56.013380625187125,0.52734375,0.3671875,1.015625
"Q: En su interior, la Antártida consiste en una meseta desierta revestida por 2 a 3 kilómetros de hielo.
A: Inland Antarctica is a desolate plateau covered by 2-3 km of ice.

Q: En época de precipitaciones (de noviembre a marzo), el caudal de agua crecerá y las cataratas serán más impresionantes.
A: In the rainy season (November to March), the water volume will be higher and the Falls will be more dramatic.

Q: Las moléculas de agua forman una película invisible sobre su superficie que permite que objetos como las agujas floten encima de ella.
A: The water molecules make an invisible skin on the water’s surface that allows things like the needle to float on top of the water.

Q: Ninguna alianza aérea abarca el cruce de los tres océanos en el hemisferio sur (y SkyTeam no cubre ninguno).
A: No airline alliance covers all three ocean crossings in the Southern Hemisphere (and SkyTeam covers none of the crossings).

Q: En las últimas tres décadas, China ha desarrollado una economía de mercado, aun cuando, oficialmente, continúa teniendo un régimen comunista.
A: During the last three decades, despite officially remaining a communist state, China has developed a market economy.

Q: El lunes, Sara Danius, secretaria permanente del Comité por el Nobel de Literatura de la Academia Sueca, declaró públicamente en un programa radiofónico de Sveriges, en Suecia, que, al no poder contactar directamente con Bob Dylan para comunicarle el premio en Literatura 2016, el comité había abandonado sus esfuerzos por comunicarse con él.
A:"," El lunes, Sara Danius, secretaria permanente del Comité por el Nobel de Literatura de la Academia Sueca, declaró públicamente en un programa radiofónico de Sveriges, en Suecia, que, al no poder contactar directamente con Bob Dylan para comunicarle el premio en Literatura 2016, el comité había abandonado sus esfuerzos por comunicarse con él."," On Monday, Sara Danius, permanent secretary of the Nobel Committee for Literature at the Swedish Academy, publicly announced during a radio program on Sveriges Radio in Sweden the committee, unable to reach Bob Dylan directly about winning the 2016 Nobel Prize in Literature, had abandoned its efforts to reach him.","On Monday, Sara Danius, the Secretary General of the Swedish Academy, announced publicly in a radio program in Sweden that, unable to contact directly with Bob Dylan to inform him of the Nobel Literature Prize 2016, the committee had abandoned its efforts to communicate with him.",32.67808163315726,58.78092749740396,2.421875,2.25,0.84375
"Q: A través de los años, se han empleado numerosos formatos de películas. La estándar, de 35 mm (negativo de 36 por 24 mm), es la más habitual.
A: There are many different film formats that have been used over the years. Standard 35 mm film (36 by 24 mm negative) is much the commonest.

Q: No dude que terminará mojado si atraviesa el puente o recorre los senderos sinuosos próximos a las cataratas.
A: You are guaranteed to get wet if you cross the bridge or walk along the trails winding near the Falls.

Q: No obstante, todos los belgas y suizos de habla francesa habrán aprendido francés estándar en el colegio, por tanto, podrían comprenderlo, aun si les hablara usando el sistema de numeración del francés estándar.
A: Nevertheless, all French-speaking Belgians and Swiss would have learned standard French in school, so they would be able to understand you even if you used the standard French numbering system.

Q: Tampoco se requiere que obtenga un número local del lugar en donde vive; puede recurrir a una conexión a Internet por satélite en las zonas salvajes de Chicken, en Alaska, y elegir un número que señale que usted se localiza en la soleada Arizona.
A: There is also no requirement that you obtain a local number from the community in which you live; you can obtain a satellite Internet connection in the wilds of Chicken, Alaska and select a number which claims you're in sunny Arizona.

Q: Dado que las llamadas se enrutan mediante Internet, no precisa recurrir a una compañía de celular ubicada en donde usted vive o en el destino a donde se dirige.
A: Because calls are routed over the Internet, you do not need to use a phone company located where you live or where you travel.

Q: Danius declaró: «Actualmente no estamos haciendo nada. Llamé y envié correos electrónicos a su asistente más cercano y recibí contestaciones muy cordiales. Por el momento, eso es sin dudas suficiente».
A:"," Danius declaró: «Actualmente no estamos haciendo nada. Llamé y envié correos electrónicos a su asistente más cercano y recibí contestaciones muy cordiales. Por el momento, eso es sin dudas suficiente»."," Danius said, ""Right now we are doing nothing. I have called and sent emails to his closest collaborator and received very friendly replies. For now, that is certainly enough.""","Danius said: ""We are not doing anything at the moment. I called and sent emails to my closest assistant and received very cordial responses. For the moment, that is certainly enough.""",33.03632619481306,55.4601651966056,4.0625,3.53125,0.87890625
"Q: Curiosamente, en la antigüedad no se lo reputaba como de mucha importancia y en la mayoría de las listas de los reyes antiguos no se lo registraba.
A: Interestingly, he was not considered to be very important in ancient times and was not recorded on most ancient king lists.

Q: Cuando los automóviles delante de Alonso se detuvieron para recargar combustible durante la pasada del coche de seguridad, él aumentó los cambios para obtener la victoria.
A: As the cars ahead of Alonso went in for fuel under the safety car, he moved up the pack to take victory.

Q: Tal vez, el estilo de turismo más habitual es que la mayor parte de las personas relaciona con los viajes: el recreativo.
A: Perhaps the most common type of tourism is what most people associate with traveling: Recreation tourism.

Q: Hasta el siglo XVI, durante la era prehípánica, el norte chileno era de dominio inca, mientras que los indígenas araucanos (mapuches) residían en el centro y sur del país.
A: Before the Spanish arrived in the 16th century, northern Chile was under Inca rule while the indigenous Araucanians (Mapuche) inhabited central and southern Chile.

Q: Durante el proceso de análisis de los éxitos y toma de conciencia de los fracasos, los individuos y grupos de personas involucrados descubren con mayor profundidad los valores, el objetivo y las fuerzas que impulsan a la organización.
A: While assessing the successes and becoming aware of failures, individuals and the whole of the participating persons discover more deeply the values, mission, and driving forces of the organization.

Q: Con anterioridad, el director ejecutivo de Ring, Jamie Siminoff, mencionó que la compañía había iniciado a raíz de que el timbre de su entrada no podía oírse desde la tienda que tenía montada en su garaje.
A:"," Con anterioridad, el director ejecutivo de Ring, Jamie Siminoff, mencionó que la compañía había iniciado a raíz de que el timbre de su entrada no podía oírse desde la tienda que tenía montada en su garaje."," Previously, Ring's CEO, Jamie Siminoff, remarked the company started when his doorbell wasn't audible from his shop in his garage.","Before that, the Ring executive director Jamie Siminoff mentioned that the company had started after the doorbell of its garage store could not be heard.",10.397946902902783,34.303267200782635,3.671875,6.25,0.796875
"Q: Se deleitan mutuamente con historias de sus ciudades natales, narradas con sus distintos acentos y su jerga local.
A: They're regaling each other with stories from their hometowns, told in their distinct accents and local argot.

Q: Después de cuatro años se le otorgó una patente, la primera que se emitía a nivel mundial relacionada con la resonancia magnética.
A: Four years later a patent was granted, which was the world's first patent issued in the field of MRI.

Q: Cuando esto se haya establecido, podría terminar la libertad.
A: With this arrangement in place, this freedom might end.

Q: Actualmente, los viajes en avión rara vez se reservan directamente con la aerolínea, sin antes realizar una búsqueda y comparación de precios.
A: Nowadays air travel is only rarely booked directly through the airline without first searching and comparing prices.

Q: Fue un médico e investigador científico llamado Raymond Damadian quien, en el año 1970, descubrió las bases para la utilización de la resonancia magnética por imágenes como instrumento para elaborar diagnósticos médicos.
A: In the year 1970, Raymond Damadian, a medical doctor and research scientist, discovered the basis for using magnetic resonance imaging as a tool for medical diagnosis.

Q: Él dijo que construyó un timbre wifi.
A:", Él dijo que construyó un timbre wifi.," He built a WiFi door bell, he said.",He said he built a wifi microphone.,11.044795567078939,34.10010499403945,13.125,5.875,0.84765625
"Q: De forma similar, un viajero británico que visita España podría confundir un gesto de despedida que consiste en orientar la palma de la mano hacia quien la muestra (antes que a la persona a quien se saluda) como un gesto para regresar.
A: Similarly, a British traveller in Spain may mistake a wave goodbye involving the palm facing the waver (rather than the person being waved at) as a gesture to come back.

Q: El objetivo oculto que esas compañías tienen en la mira es ganar más control sobre sus mercados; se trata de hacer circular el dinero.
A: The actual purpose is to give those companies more control over their markets; it's all about money spinning.

Q: En el caso de los ciudadanos provenientes de Cuba, Ecuador exigen que a los mismos se les haya entregado una carta de invitación antes de ingresar al país por aeropuertos internacionales o puestos de admisión en las fronteras.
A: Ecuador requires that Cuban citizens receive an invitation letter prior to entering Ecuador through international airports or frontier admission points.

Q: «Se desplazará por la costa oeste del norte de California y llenará el cielo de luz desde California pasando por el centro de Ohio y luego a través de Nevada e Idaho, hasta Utah», afirmó Tom Duxbury, gerente del proyecto de Stardust.
A: “It will move over the west coast of northern California and will light the sky from California through central Oregon and on through Nevada and Idaho and into Utah,” Tom Duxbury, Stardust's project manager said.

Q: Las compañías aéreas que los ofrecen son Air Canada, Delta Air Lines, Lufthansa, para vuelos que inician en EE. UU. o Canadá, y WestJet.
A: Airlines that offer these include Air Canada, Delta Air Lines, Lufthansa for flights originating from the U.S. or Canada, and WestJet.

Q: Siminoff declaró que las ventas se dispararon luego de su aparición en un episodio de Shark Tank en el año 2013, en el que el panel del programa televisivo se negó a financiar la puesta en marcha de la compañía.
A:"," Siminoff declaró que las ventas se dispararon luego de su aparición en un episodio de Shark Tank en el año 2013, en el que el panel del programa televisivo se negó a financiar la puesta en marcha de la compañía.", Siminoff said sales boosted after his 2013 appearance in a Shark Tank episode where the show panel declined funding the startup.,"Siminoff said that sales skyrocketed after her appearance on a Shark Tank episode in 2013, when the panel of the TV show refused to finance the launch of the company.",19.23104277783772,48.70606429853008,2.328125,1.46875,0.80078125
"Q: No es posible que las prácticas nutricionales adecuadas, por sí solas, generen un rendimiento de elite, pero puede influir en gran medida el bienestar general de los atletas jóvenes.
A: Proper nutritional practices alone cannot generate elite performances, but they can significantly affect young athletes' overall wellness.

Q: Fueron las mismas condiciones climáticas que habían frustrado el aterrizaje las que impidieron la búsqueda.
A: The search had been hampered by the same bad weather that had caused the aborted landing.

Q: La invención de la rueda de radios convirtió a los carros asirios en vehículos más livianos, veloces y mejor preparados para dejar atrás a los soldados y otros carros.
A: The invention of spoke wheels made Assyrian chariots lighter, faster, and better prepared to outrun soldiers and other chariots.

Q: Reid logró conducir siete veces a través del puente y superando los 160 km/h el Belleza Negra, el automóvil A1GP de Nueva Zelanda.
A: Mr Reid managed to drive the New Zealand's A1GP car, Black Beauty at speeds over 160km/h seven times over the bridge.

Q: Si bien casi todos los afectados tenían contacto en sus trabajos con aves de corral, también puede haber algún riesgo para los observadores de aves.
A: Most have involved people who work with poultry, but there is also some risk to birdwatchers.

Q: Hacia fines del año 2017, Siminoff hizo una aparición en el canal de compras televisadas QVC.
A:"," Hacia fines del año 2017, Siminoff hizo una aparición en el canal de compras televisadas QVC."," In late 2017, Siminoff appeared on shopping television channel QVC.","In 2017, Siminoff appeared on the QVC shopping channel.",43.86234503828109,60.68965283042766,3.34375,3.484375,0.671875
"Q: La noche del 9 de agosto, el ojo de Morakot quedó a cerca de 60 km de distancia de la ciudad china de Fujian.
A: As of the night of August 9, the eye of Morakot was about seventy kilometres away from the Chinese province of Fujian.

Q: El llamado castillo de Kirby Muxloe no es tal cosa, sino, antes bien, una casa fortificada, algo típico de esa época.
A: Typical for the period, Kirby Muxloe Castle is more of a fortified house than a true castle.

Q: Es común que en Rogaland y Agder se les llame hei, que quiere decir páramo sin árboles, usualmente cubierto de brezos.
A: In Rogaland and Agder they are usually called ""hei"" meaning a treeless moorland often covered in heather.

Q: Para quienes desconocen de terminología médica, «infeccioso» y «contagioso» no significan lo mismo.
A: For those unfamiliar with medical jargon, the words infectious and contagious have distinct meanings.

Q: La marea roja es originada por una densidad superior a la regular de Karenia Brevis, organismo marino formado por una sola célula y que es de origen natural.
A: Red tide is caused by a higher than normal concentration of Karenia brevis, a naturally-occurring single-celled marine organism.

Q: Ring también llegó a un acuerdo en el litigio con la compañía de seguridad de la competencia, ADT Corporation.
A:"," Ring también llegó a un acuerdo en el litigio con la compañía de seguridad de la competencia, ADT Corporation."," Ring also settled a lawsuit with competing security company, the ADT Corporation.",Ring also reached an agreement with ADT Corporation in the lawsuit.,12.764741709898058,41.73660165009761,3.765625,4.0625,0.88671875
