prompt,query,reference,generation_baseline,bleu_baseline,chrf_baseline
"Q: رأى روبرت هوك وهو عالمُ أحياء من إنجلترا مربعاتٍ صغيرةٍ في الفلين باستخدام المجهر.
A: Robert Hooke, a biologist from England, saw small squares in cork with a microscope.

Q: أنماط التفكير التجميعي هي أساليب لحل المشاكل تجمع أفكار أو مجالات مختلفة لإيجاد حل.
A: Convergent thinking patterns are problem solving techniques that unite different ideas or fields to find a solution.

Q: صرحت كونامي، ناشرة اللعبة، اليوم في إحدى الصحف اليابانية بأن الشركة لن تطلق لعبة ""االأيام الستة"" في الفلوجة.
A: The game publisher Konami stated today in a Japanese newspaper that they will not be releasing the game Six Days in Fallujah.

Q: يُعتقد أن هذه هي المرة الخامسة في التاريخ التي يلاحظ فيها الناس ما تبين أنه مادة مريخية مؤكدة كيميائيًا تسقط على الأرض.
A: This is believed to be the fifth time in history that people have observed what turned out to be chemically confirmed martian material falling to Earth.

Q: سيخبرك بعض الأطفال القصة مقابل قروش قليلة.
A: For a few pennies some children will tell you the story.

Q: أضاف قائلاً، ""لدينا الآن فئران تبلغ من العمر 4 أشهر التي كانت تعاني في السابق من مرض السكري، ولكنها لم تعد تعاني منه الآن.
A:"," أضاف قائلاً، ""لدينا الآن فئران تبلغ من العمر 4 أشهر التي كانت تعاني في السابق من مرض السكري، ولكنها لم تعد تعاني منه الآن."," ""We now have 4-month-old mice that are non-diabetic that used to be diabetic,"" he added.","He added, ""We now have rats that are 4 months old that used to suffer from diabetes, but they are no longer suffering from it now.""",13.267656524657335,43.852503748347125
"Q: كان لديها جيشًا وبحرية أضعف رغم أنهم بنوا مؤخرًا أربع سفن جديدة قبل بداية الحرب مباشرة.
A: It had a weaker army and a weaker navy, although they had just built four new ships right before the beginning of the war.

Q: أنقذت المروحيات أفرد الطاقم الاثني عشر وكانت الإصابة الوحيدة أنفًا مكسورًا.
A: Helicopters rescued the twelve crewmembers and the only injury was a broken nose.

Q: ألغت الفرقة العرض بإستاد الحرب التذكاري في ماوي والتي كان سوف يحضرها 9000 شخص، واعتذرت للمعجبين.
A: The band canceled the show at Maui's War Memorial Stadium, which was set to be attended by 9,000 people, and apologized to fans.

Q: بفضل روابط كابلات الألياف الضوئية الموجودة تحت سطح البحر إلى أوروبا والأقمار الصناعية ذات النطاق العريض، فإن غرينلاند لديها اتصال جيد بالإنترنت حيث 93٪ من السكان لديهم اتصال بالإنترنت.
A: Thanks to undersea fiber optic cable links to Europe and broadband satellite, Greenland is well connected with 93% of the population having internet access.

Q: تمكن السيد ريد من قيادة سيارة سباق A1GP النيوزيلندية، التي تدعى الجميلة السوداء بسرعة تزيد عن ١٦٠ كم/ ساعة سبع مراتٍ فوق الجسر.
A: Mr Reid managed to drive the New Zealand's A1GP car, Black Beauty at speeds over 160km/h seven times over the bridge.

Q: نبه الدكتور إيهود أور -أستاذ الطب في جامعة دالهوزي في هاليفاكس، نوفا سكوتيا ورئيس الشعبة الطبية والعلمية في الجمعية الكندية للسكري- إلى أن البحث لا يزال في أيامه الأولى.
A:", نبه الدكتور إيهود أور -أستاذ الطب في جامعة دالهوزي في هاليفاكس، نوفا سكوتيا ورئيس الشعبة الطبية والعلمية في الجمعية الكندية للسكري- إلى أن البحث لا يزال في أيامه الأولى.," Dr. Ehud Ur, professor of medicine at Dalhousie University in Halifax, Nova Scotia and chair of the clinical and scientific division of the Canadian Diabetes Association cautioned that the research is still in its early days.","Dr. Iyad Aur, a professor of medicine at Dalhousie University in Halifax, Nova Scotia, and the scientific and medical director of the Canadian Diabetes Association, said the research is still in its early days.",56.61104222177537,72.41815318951707
"Q: كانت وكالات السفر موجودة منذ القرن التاسع عشر . عادة ما يكون وكيل السفر خيارًا جيدًا لرحلة تتجاوز خبرة المسافر السابقة في الطبيعة، أو الثقافة، أو اللغة أو البلدان منخفضة الدخل.
A: Travel agencies have been around since the 19th century. A travel agent is usually a good option for a journey which extends beyond a traveller's previous experience of nature, culture, language or low-income countries.

Q: بعد سيطرة القوات الأمريكية، أصبح السجن ذو سمعة سيئة وذلك بعد اكتشاف إساءة معاملة السجناء به
A: The jail became notorious after prisoner abuse was discovered there after US forces took over.

Q: لا تؤدي الممارسات الغذائية السليمة وحدها إلى أداء ممتاز، ولكنها قد تؤثر بشكل كبير على صحة الرياضيين الشباب بوجه عام.
A: Proper nutritional practices alone cannot generate elite performances, but they can significantly affect young athletes' overall wellness.

Q: كان أول شخص يلاحظ الخلايا الميتة، والتي بدت مثل الغرف.
A: They looked like rooms. He was the first person to observe dead cells

Q: بالإضافة إلى كونه بطلاً أولمبياً وعالمياً سابقاً، كان سايتو رئيس لجنة التدريب في اتحاد الجودو بعموم اليابان وقت وفاته.
A: As well as a former Olympic and World champion, Saito was the All Japan Judo Federation training committee chairman at the time of his death.

Q: مثل باقي الخبراء الآخرين، فهو متشكك فيما إذا كان يمكن علاج السكري، مع ملاحظة أن هذه النتائج ليس لها علاقة بالناس الذي لديهم السكري من النوع الأول سابقاً.
A:", مثل باقي الخبراء الآخرين، فهو متشكك فيما إذا كان يمكن علاج السكري، مع ملاحظة أن هذه النتائج ليس لها علاقة بالناس الذي لديهم السكري من النوع الأول سابقاً.," Like some other experts, he is skeptical about whether diabetes can be cured, noting that these findings have no relevance to people who already have Type 1 diabetes.","Like the other experts, he is skeptical about whether diabetes can be treated, noting that these results are not related to people who previously had type 1 diabetes.",48.07721811693053,67.03472995380862
"Q: يمكن للأعاصير أن تقتل الأشجار وتمزق الألواح من المباني وتحلق بالسيارات إلى السماء. تدوم أعنف 2% من الأعاصير لمدة تصل إلى أكثر من ثلاث ساعات.
A: Tornadoes uproot trees, rip boards from buildings, and fling cars up into the sky. The most violent two percent of tornadoes last more than three hours.

Q: يقول الباحثون الرئيسيون أن هذا قد يؤدي إلى الكشف المبكر للسرطان والسل وفيروس العوز المناعي البشري والملاريا في البلدان ذوات الدخل المنخفض، والتي تكون فيها معدلات النجاة من الأمراض مثل سرطان الصدر نصف معدلات البلدان الأغنى.
A: Lead researchers say this may bring early detection of cancer, tuberculosis, HIV and malaria to patients in low-income countries, where the survival rates for illnesses such as breast cancer can be half those of richer countries.

Q: السيخية دين من شبه القارة الهندية نشأت في منطقة البنجاب خلال القرن الخامس عشر نتيجة لانقسام طائفي داخل التقاليد الهندوسية.
A: Sikhism is a religion from the Indian sub-continent. It originated in the Punjab region during the 15th century from a sectarian split within the Hindu tradition.

Q: تُقدم بعد ذلك قائمة بالمستضيفين المتوفيين سواء مطبوعةً و/أو عبر الإنترنت، أحياناً تشمل مراجع وتقييمات من مسافرين آخرين.
A: A listing of available hosts is then provided either in print and/or online, sometimes with references and reviews by other travelers.

Q: تضرب الأعاصير مساحة محدودة بالمقارنة بالعواصف الشديدة الأخرى، وبالرغم من ذلك، بإمكانها تدمير الأخضر واليابس في طريقها.
A: Tornadoes strike a small area compared to other violent storms, but they can destroy everything in their path.

Q: في يوم الإثنين ، أعلنت سارة دانيوس -السكرتيرة الدائمة للجنة نوبل للأدب في الأكاديمية السويدية- على الملأ خلال برنامج إذاعي على راديو السويد في السويد، أن اللجنة -التي لم تتمكن من الوصول مباشرة إلى بوب ديلان بشأن الفوز بجائزة نوبل في الأدب لعام 2016- قد تخلت عن جهودها للوصول إليه.
A:", في يوم الإثنين ، أعلنت سارة دانيوس -السكرتيرة الدائمة للجنة نوبل للأدب في الأكاديمية السويدية- على الملأ خلال برنامج إذاعي على راديو السويد في السويد، أن اللجنة -التي لم تتمكن من الوصول مباشرة إلى بوب ديلان بشأن الفوز بجائزة نوبل في الأدب لعام 2016- قد تخلت عن جهودها للوصول إليه.," On Monday, Sara Danius, permanent secretary of the Nobel Committee for Literature at the Swedish Academy, publicly announced during a radio program on Sveriges Radio in Sweden the committee, unable to reach Bob Dylan directly about winning the 2016 Nobel Prize in Literature, had abandoned its efforts to reach him.","On Tuesday, Swedish Nobel laureate in Literature, Sara Danius, announced on Swedish radio that the Nobel committee, which had not been able to reach Bob Dylan directly about his Nobel Prize in Literature for 2016, had given up on trying to reach him.",26.397275333187963,50.22522700524226
"Q: خذ بعين الاعتبار هنا مسألة الحصول على فحص العين في البيت، وخاصةً إذا كان التأمين يغطي هذا الفحص، وتقديم الوصفة الطبية في مكان آخر.
A: Consider getting an eye exam at home, especially if insurance covers it, and bringing the prescription along to be filed elsewhere.

Q: جمهورية الدومينيكان (بأسبانية: ريبوبليكا الدومينيكان) هي البلد الكاريبي التي تحتل النصف الشرقي من جزيرة هيسبانيولا، التي تشترك مع هايتي.
A: The Dominican Republic (Spanish: República Dominicana) is a Caribbean country that occupies the eastern half of the island of Hispaniola, which it shares with Haiti

Q: ومع هذا تشير أدلة جديدة إلى أن الموريوري كانوا مجموعة من ماوري اليابسة واللذين هاجروا من نيويلاندا إلى جزر الشاتام حيث طوروا ثقافتهم المميزة والسلمية.
A: However, new evidence suggests that the Moriori were a group of mainland Maori who migrated from New Zealand to the Chatham Islands, developing their own distinctive, peaceful culture.

Q: وهي مدرجة في قائمة اليونسكو للتراث العالمي.
A: They are listed on the UNESCO World Heritage List.

Q: مع ذلك، فهم يتمتعون بنوع مختلف من الجمال والسحر خلال الشتاء، حيث تسقط على العديد من محطات التلال كميات كبيرة من الثلج وتقيم أنشطة كالتزحلق والتزلج على الجليد.
A: However, they have a different kind of beauty and charm during winter, with many hill stations receiving healthy amounts of snow and offering activities such as skiing and snowboarding.

Q: قال دانيوس ""لن نقوم الآن بفعل أي شيء. لقد قمت بالاتصال وإرسال رسائل بريد إلكتروني إلى أقرب المتعاونين معه وحصلت على ردود لطيفة جداً. هذا يكفي في الوقت الحالي بالطبع"".
A:"," قال دانيوس ""لن نقوم الآن بفعل أي شيء. لقد قمت بالاتصال وإرسال رسائل بريد إلكتروني إلى أقرب المتعاونين معه وحصلت على ردود لطيفة جداً. هذا يكفي في الوقت الحالي بالطبع""."," Danius said, ""Right now we are doing nothing. I have called and sent emails to his closest collaborator and received very friendly replies. For now, that is certainly enough.""","Danios said, ""We won't be doing anything now. I've contacted the closest collaborators and sent them emails, and I got very positive responses. This is definitely enough at the moment.""",6.372286903747627,38.28846858268695
"Q: وسيلة الحصول علي المعلومات كانت مختلفة. لم يعد الضغط يتمثل في التذكر الفردي، لكن القدرة على تذكر النص حصلت علي التركيز الأكبر.
A: The approach to obtaining information was different. No longer did pressure reside within individual recall, but the ability to recall text became more of a focus.

Q: المدينة القديمة في تلال يهودا لديها تاريخ مذهل على امتداد آلاف السنين.
A: The ancient city in the Judean Hills has a fascinating history spanning thousands of years.

Q: بالإضافة إلى كونه بطلاً أولمبياً وعالمياً سابقاً، كان سايتو رئيس لجنة التدريب في اتحاد الجودو بعموم اليابان وقت وفاته.
A: As well as a former Olympic and World champion, Saito was the All Japan Judo Federation training committee chairman at the time of his death.

Q: قد تكتشف أنه يتم استغلالك لنقل المخدرات دون أن تعلم، وهو ما يضعك في متاعبٍ جمة.
A: You could find yourself being used as a drug carrier without your knowledge, which will land you in a great deal of trouble.

Q: يجب على المواطنين الكوبيين الحاملين لبطاقة الإقامة الأمريكية الدائمة زيارة مقر قنصلية الإكوادور للحصول على إعفاء من هذا الشرط.
A: Cuban citizens who are US green card holders should visit an Ecuadorian Consulate to obtain an exemption to this requirement.

Q: في السابق، لاحظ جيمي سيمينوف، الرئيس التنفيذي لشركة Ring، أن الشركة بدأت عندما لم يكن جرس بابه مسموعاً من متجره في مرآب منزله.
A:", في السابق، لاحظ جيمي سيمينوف، الرئيس التنفيذي لشركة Ring، أن الشركة بدأت عندما لم يكن جرس بابه مسموعاً من متجره في مرآب منزله.," Previously, Ring's CEO, Jamie Siminoff, remarked the company started when his doorbell wasn't audible from his shop in his garage.","Previously, Jim Semenoff, the CEO of Ring, noticed that the company started when his doorbell was not heard from his garage at his home store.",26.244140152221988,56.13728463884118
"Q: تختلف أنواع الفرنسية التي يتم التحدث بها في بلجيكا وسويسرا اختلافاً طفيفاً عن الفرنسية التي يتم التحدث بها في فرنسا، على الرغم من أنها متشابهةٌ بما يكفي لتكون مفهومة بشكل متبادل.
A: The varieties of French which are spoken in Belgium and Switzerland differ slightly from the French spoken in France, though they are similar enough to be mutually intelligible.

Q: وقال السيد كوستيلو: ""إذا أصبح الأمر تجارياً، فيجب أن نمتكله. بمعنى، أنه ليس هناك اعتراض من حيث المبدأ على الطاقة النووية"".
A: ""If it becomes commercial, we should have it. That is, there's no in-principle objection to nuclear energy"" Mr Costello said.

Q: احتفظ بنسخة أخرى في أمتعتك وعبر الإنترنت (أرسل لنفسك بريدًا إلكترونيًا بمرفق أو خزنه على ""السحابة"").
A: Have another copy in your luggage and online (e-mail to yourself with attachment, or stored in the ""cloud"").

Q: يمكن أن تحتوي الكحوليات غير الشرعية على ملوثات خطيرة متعددة بما في ذلك الميثانول، الذي قد يسبب للعمى أو الموت حتى إذا تم تناوله في جرعات صغيرة.
A: Illegal spirits can contain various dangerous impurities including methanol, which can cause blindness or death even in small doses.

Q: يميل هؤلاء الأطفال إلى الوقوع في الكثير من المشاكل، لأنهم ""ينخرطون في سلوكيات محفوفة بالمخاطر، ويتشاجرون، ويتحدون السلطة"" لتحفيز عقولهم، حيث لا يمكن تحفيز أدمغتهم بالطرق العادية.
A: These children tend to get into a lot of trouble, because they ""engage in risky behaviors, get into fights, and challenge authority"" in order to stimulate their brain, since their brain can not be stimulated by normal methods.

Q: قال إنه صنع جرس باب يعمل بتقنية واي فاي.
A:", قال إنه صنع جرس باب يعمل بتقنية واي فاي.," He built a WiFi door bell, he said.",He said he made a doorbell that works with wifi technology.,4.834632845440431,31.03134444354394
"Q: تمّ استخدام الغوّاصات في الحرب العالميّة الأولى والثّانية، وفي ذلك الوقت كانوا بطيئين للغاية وكان نطاق الرّماية محدوداً جداً.
A: Submarines were used in World War I and World War II. Back then they were very slow and had a very limited shooting range.

Q: أفادت منظمة أوبك في تقريرها الشهري الأحدث بأن صادرات النفط الخام تراجعت إلى أقل مستوى لها منذ عقدين لتصل إلى 2.8 مليون برميل يومياً.
A: In its most recent monthly report, OPEC said exports of crude had fallen to their lowest level for two decades at 2.8 million barrels per day.

Q: تقدم البلدان المشاركة عروضاً فنية وتعليمية في السرادق الوطنية لتسليط الضوء على القضايا العالمية أو ثقافة بلادهم وتاريخها.
A: Participating countries present artistic and educational displays in national pavilions to showcase world issues or their country's culture and history.

Q: لم يكن الجميع داعماً لتضمين مراتب للنساء.
A: Not all were supportive of the inclusion of the women’s ranks.

Q: قبل فحص من الضحية، يجب عليك أولاً مسح مسرح الجريمة لضمان سلامتك.
A: To Check the victim, you must first survey the scene to ensure your safety.

Q: قال سيمينوف إن المبيعات ارتفعت بعد ظهوره في عام 2013 في حلقة شارك تانك، حيث رفضت لجنة العرض تمويل الشركة البادئة.
A:", قال سيمينوف إن المبيعات ارتفعت بعد ظهوره في عام 2013 في حلقة شارك تانك، حيث رفضت لجنة العرض تمويل الشركة البادئة., Siminoff said sales boosted after his 2013 appearance in a Shark Tank episode where the show panel declined funding the startup.,Semenov said that sales increased after he appeared on the show in 2013 in a segment where the panel rejected the initial funding of the company.,5.315321813794574,37.56435856883284
"Q: ""إحدى الألواح انكسر وبدؤوا يخرجون من النافذة"" هكذا قال الناجي فرانسيسك كوال.
A: One of the panes finally broke, and they started to get out by the window,"" said survivor Franciszek Kowal.

Q: قم بشرب المشروبات الروحية باعتدال. يؤثر الكحول على الجميع بأشكال مختلفة، ومن المهم جدأ معرفة حدودك.
A: Drink alcoholic drinks with moderation. Alcohol affects everyone differently, and knowing your limit is very important.

Q: أعلن مفوض التجارة والصناعة بالاتحاد الافريقى ألبرت موتشانغا انضمام دولة بنين إلى الاتحاد .
A: AU trade and industry commissioner Albert Muchanga announced Benin was to join.

Q: تسبب سوء الأحوال الجوية في تعطل عملية البحث، وفشل الهبوط.
A: The search had been hampered by the same bad weather that had caused the aborted landing.

Q: إذا كنت خارجاً للتخييم، أحضر معك سريراً سفرياً أو أرجوحة شبكية لإبعاد الثعابين والعقارب وما إلى ذلك عنك.
A: If you are going to camp out, bring a camp cot or hammock to keep you away from snakes, scorpions and such.

Q: في أواخر عام 2017، ظهر ""سيمينوف"" على قناة التسوق التلفزيونية كيو في سي.
A:"," في أواخر عام 2017، ظهر ""سيمينوف"" على قناة التسوق التلفزيونية كيو في سي."," In late 2017, Siminoff appeared on shopping television channel QVC.","In late 2017, ""Seminov"" appeared on the TV shopping channel YTV as ""Seminov"".",8.794090522118719,51.56719259565605
"Q: يعبر البعض البلد جرياً خلال فصل الشتاء، جنباً إلى جنب مع التمارين الرياضية للجزء العلوي من الجسم، هو أفضل إعداد لموسم الجري.
A: Some cross country running during the winter, combined with gymnasium work for the upper part of the body, is the best preparation for the running season.

Q: ولا يشمل أي تحالف لشركات الطيران المعابر الثلاثة على المحيط في نصف الكرة الجنوبي (ولا يغطي سكاي تيم أي من المعابر).
A: No airline alliance covers all three ocean crossings in the Southern Hemisphere (and SkyTeam covers none of the crossings).

Q: تقدم الخطوط الجوية التركية رحلات طيران إلى 39 وجهة في 30 دولة أفريقية، وذلك اعتباراً من 2014.
A: Turkish Airlines flies to 39 destinations in 30 African countries as of 2014.

Q: عند وصول المسئول، انفجرت الشقة.
A: When the official arrived, the apartment exploded.

Q: ليونوف وأيضاً يدعى ""رائد الفضاء رقم 11"" كان جزءاً من الفريق الأصلي لرواد الفضاء الخاص بالاتحاد السوفييتي.
A: Leonov, also known as ""cosmonaut No. 11"", was part of the Soviet Union's original team of cosmonauts.

Q: كما قامت رينج بتسوية دعوى قضائية مع شركة الأمن المنافسة، شركة ADT.
A:", كما قامت رينج بتسوية دعوى قضائية مع شركة الأمن المنافسة، شركة ADT.," Ring also settled a lawsuit with competing security company, the ADT Corporation.","In addition to settling a lawsuit with the competing security company, ADT.",38.8905561152711,60.60916328583853
