prompt,query,reference,generation_baseline,bleu_baseline,chrf_baseline,metricx_baseline,metricx_qe_baseline,commet_baseline
"Q: Its existence is known only because of its effects on the expansion of the universe.
A: その存在が知られているのは、宇宙の膨張に影響を与えたからにほかなりません。

Q: Let's start with an explanation about Italy's plans. Italy was mainly the ""little brother"" of Germany and Japan.
A: まずはイタリアの計画について説明しましょう。イタリアは主にドイツと日本の「弟分」でした。

Q: Typical for the period, Kirby Muxloe Castle is more of a fortified house than a true castle.
A: この時代の典型的な城であるカービー・マクスロー城は、お城というよりも要塞化された邸宅のような雰囲気を醸し出しています。

Q: ""Luckily nothing happened to me, but I saw a macabre scene, as people tried to break windows in order to get out.
A: 幸いにも私は被害に遭いませんでしたが、人々が窓を割って外に出ようとしているという不気味な光景を目にしました。

Q: If you get hurt trying to help, you may only serve to make matters worse.
A: 助けようとして怪我をしたら、事態を悪化させるだけです。

Q: ""We now have 4-month-old mice that are non-diabetic that used to be diabetic,"" he added.
A:"," ""We now have 4-month-old mice that are non-diabetic that used to be diabetic,"" he added.", 「我々が飼っている生後4か月のマウスはかつて糖尿病でしたが現在は糖尿病ではない、」と彼は付け加えました。,「現在、4ヶ月の老齢のミカンが糖尿病ではなくなった。以前は糖尿病だった」と彼は付け加えた。,7.575731225158963,22.975120169126413,10.25,7.625,0.578125
"Q: Individuals who had been involved for several decades helped us appreciate our strengths and passions while candidly assessing difficulties and even failures.
A: 数十年前から関わってきた個人の方々が、困難や失敗を率直に評価しながらも、私たちの強みや情熱を評価するのを手伝ってくれました。

Q: Stone steps are laid along most of the path, and in the steeper sections steel cables provide a supporting handrail.
A: 道の大部分には石段が敷かれ、急勾配の区間では鋼鉄製ケーブルが手すりとして設置されています。

Q: Many of their writers have gone on to wield great influence on Jon Stewart and Stephen Colbert's news parody shows.
A: そうした作家たちの多くは、ジョン・スチュワートやスティーブン・コルバートのニュースパロディ番組に大きな影響力を及ぼすようになりました。

Q: The pit is either heated with hot stones from a fire, or in some places geothermal heat makes areas of ground naturally hot.
A: 掘った穴に火から取り出した焼け石を入れて加熱するか、または地熱で地面が自然と熱くなっている場所に穴を掘ることもあります。

Q: Dr. Lee also expressed his concern about reports that children in Turkey have now become infected with the A(H5N1) avian influenza virus without becoming ill.
A: リー博士は、トルコの子供たちがA型（H5N1）鳥インフルエンザウイルスに感染したという報告にも懸念を示しました。

Q: Dr. Ehud Ur, professor of medicine at Dalhousie University in Halifax, Nova Scotia and chair of the clinical and scientific division of the Canadian Diabetes Association cautioned that the research is still in its early days.
A:"," Dr. Ehud Ur, professor of medicine at Dalhousie University in Halifax, Nova Scotia and chair of the clinical and scientific division of the Canadian Diabetes Association cautioned that the research is still in its early days.", ノバスコシア州ハリファックスにあるダルハウジー大学医学部教授でカナダ糖尿病協会の臨床・科学部門の責任者を務めるエフード・ウル博士は、この研究はまだ初期段階にあるとして注意を促しました。,ダルハース大学の医科学部の教授であるエド・ユーは、カナダ糖尿病協会（Canadian Diabetes Association）の臨床および科学部門のチェアを務めるハルシオン大学の教授です。彼は、研究がまだ初期段階にあることを警告しました。,7.131462867976176,24.29031234622741,6.4375,5.0625,0.5703125
"Q: Attention Deficit Disorder ""is a neurological syndrome whose classic defining triad of symptoms including impulsivity, distractibility, and hyperactivity or excess energy"".
A: 注意力欠如障害とは、「神経学的症候群であり、その古典的定義は衝動性、注意力散漫、多動またはエネルギー過多の3つの症状です。

Q: Each episode of the show would focus on a theme in a specific book and then explore that theme through multiple stories.
A: この番組のエピソードはいずれも具体的な書籍のテーマに焦点を当て、いくつもの物語を通してそのテーマを探求するものでした。

Q: Keep in mind while planning that although Southern Africa is stable not all neighboring countries are.
A: アフリカ南部は安定していますが、隣国すべてが安定しているわけではないので注意しましょう。

Q: Asynchronous communication encourages time for reflection and reaction to others.
A: 非同期コミュニケーションは、内省や他者への反応の時間を促すものです。

Q: The Cook Islands do not have any cities but are composed of 15 different islands. The main ones are Rarotonga and Aitutaki.
A: クック諸島は15の島からなり、島に都市はあません。主な島はラロトンガ島とアイトゥタキ島です。

Q: Like some other experts, he is skeptical about whether diabetes can be cured, noting that these findings have no relevance to people who already have Type 1 diabetes.
A:"," Like some other experts, he is skeptical about whether diabetes can be cured, noting that these findings have no relevance to people who already have Type 1 diabetes.", 他の専門家たちと同様に、彼は糖尿病を完治できるかどうかについては懐疑的であり、これらの調査結果はすでにI型糖尿病を患っている人々には何の関連性もないことを指摘しています。,他の専門家と同様に、彼はすでにタイプ1糖尿病を持っている人でも、この結果は、すでにこのタイプ1糖尿病を持っている人には関係がないことを指摘しています。,10.6315308501939,30.005028443688907,8.1875,8.5625,0.259765625
"Q: The South Pole Traverse (or Highway) is a 1600 km trail from McMurdo Station on the Ross Sea to the Pole.
A: マクマード南極点道路（またはハイウェイ）は、ロス海のマクマード基地から極点まで1600 kmにわたって続く道です。

Q: There were no heavy traffic delays reported on the beltway, the city's alternate route.
A: 市内の別ルートである環状道路では、交通の大幅な遅延は報告されていません。

Q: In this instance, recalling previous instances of entrepreneurial behavior and resulting successes helped people to be open to new changes and new direction for the local church.
A: この例では、過去の起業家としての行動とその結果としての成功例を思い出すことで、地域教会の新しい変化や新しい方向性を人々が受け入れるようになりました。

Q: In particular, the numbering system in French-speaking Belgium and Switzerland has some slight peculiarities that are different from the French spoken in France, and the pronunciation of some words is slightly different.
A: 特に、フランス語圏のベルギーやスイスの番号体系は、フランスで話されているフランス語とは異なる若干の特殊性を示し、一部の単語の発音も微妙に異なっています。

Q: Nowadays air travel is only rarely booked directly through the airline without first searching and comparing prices.
A: 今日の空の旅では、まず航空券を検索して価格を比較するのがふつうであり、航空会社に直接予約を入れることはほとんどありません。

Q: On Monday, Sara Danius, permanent secretary of the Nobel Committee for Literature at the Swedish Academy, publicly announced during a radio program on Sveriges Radio in Sweden the committee, unable to reach Bob Dylan directly about winning the 2016 Nobel Prize in Literature, had abandoned its efforts to reach him.
A:"," On Monday, Sara Danius, permanent secretary of the Nobel Committee for Literature at the Swedish Academy, publicly announced during a radio program on Sveriges Radio in Sweden the committee, unable to reach Bob Dylan directly about winning the 2016 Nobel Prize in Literature, had abandoned its efforts to reach him.", スウェーデンアカデミーのノーベル文学委員会の常任幹事であるサラ・ダニウス氏は月曜日、スウェーデンの公共放送ラジオの番組の中で、同委員会が2016年のノーベル文学賞受賞についてボブ・ディラン氏と直接連絡を取れなかったため、同氏と連絡を取ることを諦めたことを公に発表しました。,スウェーデン文学賞委員会（スウェーデンアカデミー）の常任事務局長であるサラ・ダニウスは、2016年のスウェーデン文学賞を受賞したボブ・ディランに直接連絡を取ることができなかったため、委員会は彼の受賞を達成しようと努力を放棄した。,16.582554172380707,30.90281463939463,9.9375,9.0625,-0.00018310546875
"Q: Passengers were given water as they waited in 90(F)-degree heat.
A: 華氏90度の暑さの中で待つ間、乗客に水が配られました。

Q: In essence, the Renaissance made a significant change in the approach to learning and the dissemination of knowledge.
A: 要するに、ルネサンスは、学習法や知識の普及に大きな変化をもたらしたのです。

Q: This is because electricity flowing into the socket where the metallic part of bulb sits can give you a severe electric shock if you touch the inside of the socket or the metal base of the bulb while it is still partly in the socket.
A: これは、電球の一部がソケット内にあるときに、ソケットや電球の金属部に触れると、電球の金属部が接しているソケットに流れる電流によって激しい感電を起こすことがあるためです。

Q: This authentic community is located in Howe Sound just off Vancouver, and is easily accessed via scheduled water taxis departing Granville Island in downtown Vancouver.
A: この本格的なコミュニティはバンクーバー沖のハウ・サウンドに位置し、バンクーバーの商業地区にあるグランビル島から定期的に運航している水上タクシーで簡単に訪れることができます。

Q: Perry specifically said, ""There are few places in the world better equipped to meet the challenge that is posed in this case.""
A: ペリー氏は特に、「本件で提起された課題に対応するうえで、世界でこれ以上の設備を備えた場所はほとんどない」と述べました。

Q: Danius said, ""Right now we are doing nothing. I have called and sent emails to his closest collaborator and received very friendly replies. For now, that is certainly enough.""
A:"," Danius said, ""Right now we are doing nothing. I have called and sent emails to his closest collaborator and received very friendly replies. For now, that is certainly enough.""", ダニアスは「今は何もしていない。彼の親しい協力者に電話をかけたり、メールを送ったりしたが、非常に友好的な返事が返ってきた。今のところは、確かにそれで十分だ。」と語った。,ダニウス氏は、「今のところ何もしていない。彼の最善の協力者と直接電話をかけて、非常に親切な返信をいただいた。今のところ、十分だ」と述べました。,11.41879450171921,24.293628569293404,5.90625,6.5,0.9140625
"Q: This is the first time a conviction has been gained using the legislation enacted in 2003 to curb bulk e-mail, aka spam, from unsolicited distribution into users mailboxes.
A: 2003年に制定されたこの法律を利用して、ユーザーのメールボックスに迷惑メール (スパムとも呼ばれる) を送り込む行為を有罪とする判決が下されたのは、今回が初めてでした。

Q: Nadal's head to head record against the Canadian is 7–2.
A: ナダルの対カナダ戦の戦績は7-2です。

Q: In third, Hamlin is twenty points behind, but five ahead of Bowyer. Kahne and Truex, Jr. are fifth and sixth respectively with 2,220 and 2,207 points.
A: 3位のハムリンは20ポイント差をつけられていますが、ボウヤーには5ポイント差をつけています。カーヌは2,220ポイント、トゥルークス・ジュニアは2,207ポイントでそれぞれ5位と6位につけています。

Q: As the storm is far from landfall, it remains difficult to assess potential impact to the United States or Caribbean.
A: 暴風雨は陸地から遠く離れているので、米国やカリブ海への潜在的な影響を評価しにくい状態が続いています。

Q: The hearing also marks the date for the suspect’s right to a speedy trial.
A: 聴聞会では、迅速な裁判を受ける被疑者の権利に基づき期日を示します。

Q: Previously, Ring's CEO, Jamie Siminoff, remarked the company started when his doorbell wasn't audible from his shop in his garage.
A:"," Previously, Ring's CEO, Jamie Siminoff, remarked the company started when his doorbell wasn't audible from his shop in his garage.", RingのCEOであるジェイミー・スミノフは以前に、玄関の呼び出し音がガレージにある自分店から聞こえなかったことから事業を始めたと述べました。,以前、リングのCEO、ジャミー・シモンは、彼の店でドアベルがショップのガレージから聞こえないと述べた。,6.953669146168752,14.28735816589619,8.9375,8.25,0.49609375
"Q: The celebrations started with a special show by the world-renowned group Cirque du Soleil.
A: 祝賀会は、世界的に有名なシルク・ドゥ・ソレイユの特別ショーから始まりました。

Q: Virgin have only purchased the ‘good bank’ of Northern Rock, not the asset management company.
A: ヴァージングループはノーザンロックの「優良銀行」を購入しただけで、資産管理会社を購入したわけではありません。

Q: German submarines were called U-Boats. The Germans were very good at navigating and operating their submarines.
A: ドイツ軍の潜水艦はUボートと呼ばれていました。ドイツ人は潜水艦の航行や操作に非常に得意のです。

Q: Written words are often easier to understand than spoken words, also. This is especially true of addresses, which are often difficult to pronounce intelligibly.
A: また、書き言葉の方が話し言葉よりも理解しやすいことが多いでしょう。特に住所の場合がそうであり、住所は相手に聞き取りやすく発音するのが難しいものです。

Q: The band canceled the show at Maui's War Memorial Stadium, which was set to be attended by 9,000 people, and apologized to fans.
A: バンドはマウイ島の戦争記念スタジアムで90,000人を集客する予定でしたが、その公演をキャンセルし、ファンに謝罪しました。

Q: He built a WiFi door bell, he said.
A:"," He built a WiFi door bell, he said.", 彼はWi-Fiで鳴るドアベルを作ったそうです。,彼はWiFiドアベルを建てました。,10.693319442988287,20.70445400949927,5.125,4.21875,0.765625
"Q: Another famous Greek is a mathematician Pythagoras, mostly known for his famous theorem about relations of the sides of right triangles.
A: もう1人の有名なギリシャ人は数学者ピタゴラスで、主に直角三角形の辺の関係についての有名な定理を発見したことで知られています。

Q: However, Charles went to university at Trinity College, Cambridge where he studied Anthropology and Archaeology, and later History, earning a 2:2 (a lower second class degree).
A: ただし、チャールズはケンブリッジ大学のトリニティ・カレッジに進学し、人類学と考古学を専攻し、後に歴史学を学び、2:2（2等学位）を取得しました。

Q: Komen's policy disqualified Planned Parenthood due to a pending investigation on how Planned Parenthood spends and reports its money that is being conducted by Representative Cliff Stearns.
A: コメンの政策は、クリフ・スターンズ下院議員が行っている、米国家族計画連盟による資金使途や報告方法に関する調査が保留中であるため、同連盟を不適格としました。

Q: This way, you will tire yourself out as little as possible. Remember there's no need to hit the keys with a lot of force for extra volume like on the piano.
A: そうすることで、疲れがたまりにくくなります。ピアノのように音量を出すために力を入れて鍵盤を叩く必要はないことを覚えておいてください。

Q: When people don't see moose as potentially dangerous, they may approach too closely and put themselves at risk.
A: ヘラジカを潜在的に危険だと思わない人は、近づきすぎて自らを危険にさらす可能性があります。

Q: Siminoff said sales boosted after his 2013 appearance in a Shark Tank episode where the show panel declined funding the startup.
A:", Siminoff said sales boosted after his 2013 appearance in a Shark Tank episode where the show panel declined funding the startup., シミノフ氏は、2013年にシャークタンクのエピソードに出演した後、番組委員会が資金提供を辞退した後に売上が急激に伸びたと述べています。,シモインフは、2013年のショー・タンケンの出演で資金を断られたスタートアップを支援するパネルが、2013年のショー・タンケンの出演で資金を断ったことを後悔している。,2.4495087791876022,11.35623621422754,15.8125,16.625,-0.002685546875
"Q: The U.S. says it has received information from an undisclosed source that specifically mentions the use of suicide bombers to will blow up ""prominent landmarks"" in Ethiopia and Kenya.
A: 米国は、エチオピアとケニアで「著名なランドマーク」を爆破するための自爆テロの使用について具体的に言及している情報を非公開の情報源から受け取ったと述べています。

Q: The city will be the first in southeastern Europe to host CowParade, the world's largest public art event, between June and August this year.
A: ブカレスト市では、今年6月から8月にかけて、世界最大のパブリックアートイベント「カウパレード」がヨーロッパ南東部で初めて開催されます。

Q: In London, about 200 people protested outside some major copyright holders' offices.
A: ロンドンでは、主な著作権者の事務所の外に約200人が集まって抗議行動を繰り広げました。

Q: A hospitality exchange network is the organization that connects travelers with locals in the cities they are going to visit.
A: おもてなし交流ネットワークとは、旅行者が訪れる都市で地元の人と旅行者をつなぐ組織のことです。

Q: Based on Fray Bartolomé de las Casas (Tratado de las Indias) between 1492 and 1498 the Spanish conquerors killed around 100,000 Taínos.
A: バルトロメ・デ・ラス・カサス（Tratado de las Indias）によれば、1492年から1498年の間にスペインの征服者たちが約10万人のタイノ人を殺害したそうです。

Q: In late 2017, Siminoff appeared on shopping television channel QVC.
A:"," In late 2017, Siminoff appeared on shopping television channel QVC.", 2017年後半にシミノフ氏はテレビショッピング「QVC」に出演しました。,2017年後半、シモンはショッピングテレビ局QVCに出演しました。,21.984296110304893,40.3156836814849,4.46875,3.4375,0.84765625
"Q: Many tickets sold online through auction websites such as eBay or Craigslist are partially used multi-day park-hopper tickets.
A: eBayやCraigslistなどのオークションサイトで販売されオンラインで購入できる入場券の多くは使いかけの複数日分のパークホッパーチケットです。

Q: The ACMA also found that despite the video being streamed on the Internet, Big Brother had not breached online content censorship laws as the media had not been stored on Big Brother's website.
A: また、ACMAは、インターネット上で動画が配信されていたにもかかわらず、ビッグ・ブラザーのウェブサイトにメディアが保存されていなかったため、ビッグ・ブラザーはオンラインコンテンツ検閲法に違反していなかったことを明らかにしています。

Q: This theory contradicts the claim that the moon is completely devoid of geologic activity.
A: この理論は、月は地質学的活動がない死んだ天体であるという主張と矛盾する説です。

Q: Local media reports an airport fire vehicle rolled over while responding.
A: 地元メディアの報道によると、空港の消防車が対応中に横転したということです。

Q: Last month, there were major protests in Poland when that country signed ACTA, which has led to the Polish government deciding not to ratify the agreement, for now.
A: 先月、ポーランドでは同国がACTAに署名した際に大規模な抗議行動がありましたが、その結果としてポーランド政府は現時点で協定を批准しないという決定を下しました。

Q: Ring also settled a lawsuit with competing security company, the ADT Corporation.
A:"," Ring also settled a lawsuit with competing security company, the ADT Corporation.", Ringはまた、競合するセキュリティ企業であるADTとの訴訟で和解しました。,Ringは、競合するセキュリティ会社、ADT Corporationとの提訴にも合意しました。,19.209534151258666,34.36440301012296,6.28125,4.28125,0.875
