prompt,query,reference,generation_baseline,bleu_baseline,chrf_baseline,metricx_qe_baseline,metricx_baseline,commet_baseline
"Q: Кроме того, в более теплом климате бактерии быстрее растут и дольше выживают вне организма.
A: Also, in warmer climates bacteria both grow more quickly and survive longer outside the body.

Q: В каждой стране своя структура подоходного налога, а также сильно отличаются в разных странах налоговые ставки и группы.
A: Income tax is structured differently in different countries, and the tax rates and brackets vary widely from one country to another.

Q: Его можно настроить, чтобы было легче читать, и по желанию добавить как можно больше или меньше цвета.
A: It can be customized to make it easy to read and also with as much or little color as desired.

Q: Вагоны MetroPlus и Metro имеются в каждом поезде. Вагоны первого вида всегда находятся в конце поезда, ближайшем к Кейптауну.
A: Every train has both MetroPlus and Metro coaches; the MetroPlus coaches are always on the end of the train nearest Cape Town.

Q: Важной отраслью для венесуэльцев является нефть, являясь её нетто-экспортером, несмотря на то, что только один процент населения работает в нефтяной промышленности.
A: An important industry for Venezuelans is oil, where the country is a net exporter, even though only one percent work in the oil industry.

Q: ""Теперь у нас есть четырёхмесячные мыши, у которых больше нет диабета"", — добавил он.
A:"," ""Теперь у нас есть четырёхмесячные мыши, у которых больше нет диабета"", — добавил он."," ""We now have 4-month-old mice that are non-diabetic that used to be diabetic,"" he added.","""Now we have four-month-old mice that no longer have diabetes,"" he added.",32.737244591956596,43.62261561275506,1.359375,2.171875,0.96484375
"Q: Часто нужно отдельно приобретать международный номер, позволяющий звонить вам с телефонов ТСОП. Для звонящих вам имеет значение, откуда номер.
A: Often, you have to buy a global number separately that allows PSTN phones to call you. Where the number is from makes a difference for people calling you.

Q: ""Насколько мы знаем, есть только одно планетарное тело, которое проявляет большую активность, чем Титан, и оно называется Земля"", — добавил Стофан.
A: As far as we know, there is only one planetary body that displays more dynamism than Titan, and its name is Earth,"" added Stofan.

Q: Ровно в 08:46 весь город замер, обозначив тот самый момент, когда первый самолёт ударил по цели.
A: At exactly 8:46 a.m. a hush fell across the city, marking the exact moment the first jet struck its target.

Q: Он был основан на немецком алфавите, к которому был добавлен еще один символ: ""Õ/õ"".
A: It was based on the German alphabet and one character ""Õ/õ"" was added.

Q: Стены и своды ледяных пещер могут обрушиться, и трещины могут быть перекрыты.
A: The walls and roofs of ice caves can collapse and cracks can get closed.

Q: Согласно предупреждению доктора Эхуда Ура (Ehud Ur), профессора медицины в Университете Дэлхаузи в Галифаксе (Новая Шотландия) и председателя клинико-научного отдела Канадской диабетической ассоциации, исследования все еще находятся на начальной стадии.
A:"," Согласно предупреждению доктора Эхуда Ура (Ehud Ur), профессора медицины в Университете Дэлхаузи в Галифаксе (Новая Шотландия) и председателя клинико-научного отдела Канадской диабетической ассоциации, исследования все еще находятся на начальной стадии."," Dr. Ehud Ur, professor of medicine at Dalhousie University in Halifax, Nova Scotia and chair of the clinical and scientific division of the Canadian Diabetes Association cautioned that the research is still in its early days.","According to Dr. Ehud Ur, a professor of medicine at Dalhousie University in Halifax, Nova Scotia, and chairman of the clinical and scientific division of the Canadian Diabetes Association, the research is still in its early stages.",70.44532088095474,84.90796359856733,1.8515625,1.625,0.94140625
"Q: Исследование показало, что депрессия, страх и катастрофические настроения  способствовали переходу от боли к инвалидности у страдающих от болей в нижней части спины.
A: The study found that depression, fear and catastrophising mediated the relationship between pain and disability in lower back pain sufferers.

Q: Ее физическое состояние может меняться, но химическое состояние остается прежним.
A: Although its physical state may change, its chemical state remains the same.

Q: Будем надеяться, что большинство людей поймут, что в долгосрочной перспективе их лучший вариант — работать вместе с другими.
A: Hopefully, most people will realise that their long term best option is to work together with others.

Q: Древний город в Иудейских горах имеет удивительную историю, которая охватывает тысячи лет.
A: The ancient city in the Judean Hills has a fascinating history spanning thousands of years.

Q: Храм Артемиды в Эфесе был разрушен 21 июля 356 года до н. э. в результате акта поджога, совершённого Геростратом.
A: The temple of Artemis at Ephesus was destroyed on July 21, 356 BCE in an act of arson committed by Herostratus.

Q: Как и некоторые другие эксперты, он сомневается, что диабет излечим, отмечая, что эти открытия не относятся к людям, у которых уже развился диабет 1 типа.
A:"," Как и некоторые другие эксперты, он сомневается, что диабет излечим, отмечая, что эти открытия не относятся к людям, у которых уже развился диабет 1 типа."," Like some other experts, he is skeptical about whether diabetes can be cured, noting that these findings have no relevance to people who already have Type 1 diabetes.","Like some other experts, he doubts that diabetes is curable, noting that these findings do not apply to people who already have type 1 diabetes.",42.797358506922635,62.19348032077474,0.734375,0.67578125,1.0234375
"Q: Дома на вас постоянного воздействуют местные микробы, следовательно вероятность того, что вы уже выработали к ним иммунитет, очень высока.
A: At home, due to this constant exposure to the local germs, odds are very high that you're already immune to them.

Q: В частности, в системе нумерации франко-говорящих районов Бельгии и Швейцарии есть небольшие отличия от французского языка, на котором говорят во Франции, а также слегка отличается произношение некоторых слов.
A: In particular, the numbering system in French-speaking Belgium and Switzerland has some slight peculiarities that are different from the French spoken in France, and the pronunciation of some words is slightly different.

Q: Проблема в том, что снег цепкий, поэтому, чтобы он скатился, необходимо какое-то воздействие, а небольшое количество скатывающегося снега может стать этим самым воздействием для остальной массы.
A: The problem is that snow is sticky, so it needs some triggering to come down, and some snow coming down can be the triggering event for the rest.

Q: Вы должны обращать внимание на положение пострадавшего, когда приближаетесь к нему, а также учитывать любые настораживающие моменты на месте трагедии.
A: You need to notice the victim's position as you approach him or her and any automatic red flags.

Q: Однако в настоящее время существуют признанные граффити-художники, граффити-мероприятия и ""легальные"" стены. Изображения граффити в этом контексте часто напоминают произведения искусства, а не неразборчивые надписи.
A: However, nowadays there are established graffiti artists, graffiti events and ""legal"" walls. Graffiti paintings in this context often resemble artworks rather than illegible tags.

Q: В понедельник Сара Даниус, постоянный секретарь Нобелевского комитета по литературе при Шведской Академии, публично заявила во время передачи на шведской радиостанции Sveriges о том, что комитет, которому не удалось связаться с Бобом Диланом напрямую и сообщить ему, что он выиграл Нобелевскую премию по литературе за 2016 год, прекращает попытки выйти с ним на связь.
A:"," В понедельник Сара Даниус, постоянный секретарь Нобелевского комитета по литературе при Шведской Академии, публично заявила во время передачи на шведской радиостанции Sveriges о том, что комитет, которому не удалось связаться с Бобом Диланом напрямую и сообщить ему, что он выиграл Нобелевскую премию по литературе за 2016 год, прекращает попытки выйти с ним на связь."," On Monday, Sara Danius, permanent secretary of the Nobel Committee for Literature at the Swedish Academy, publicly announced during a radio program on Sveriges Radio in Sweden the committee, unable to reach Bob Dylan directly about winning the 2016 Nobel Prize in Literature, had abandoned its efforts to reach him.","On Monday, Sara Danius, the permanent secretary of the Swedish Academy's Nobel Committee for Literature, publicly stated during a broadcast on Swedish radio station Sveriges that the committee, which has been unable to contact Bob Dylan directly to inform him that he has won the 2016 Nobel Prize in Literature, has stopped trying to reach him.",40.00962084107831,66.85908923151263,1.375,1.5546875,0.953125
"Q: Они называли себя мориори. Произошло несколько схваток, и в конце концов, мориори были стёрты с лица земли.
A: They called themselves the Moriori there were a few skirmishes and in the end, the Moriori were wiped out

Q: Как бы меня притягивала гравитация Ио? Стоя на поверхности Ио, вы бы весили меньше, чем на Земле.
A: How would Io's gravity pull on me? If you stood on the surface of Io, you would weigh less than you do on Earth.

Q: Хотя государственные органы не уверены в реальности угрозы, транспортное управление штата Мэриленд закрыло туннель по требованию ФБР.
A: While authorities are unsure of the credibility of the threat, the Maryland Transportaion Authority made the closure with the urging of the FBI.

Q: Дневные походы выполняются на дистанции от менее мили, которые можно пройти пешком за день.
A: Day hiking involves distances of less than a mile up to longer distances that can be covered in a single day.

Q: Каждое шоу также даст рекомендацию по поводу книги, которую стоит искать детям, когда они пойдут в библиотеку.
A: Each show would also provide recommendations for books that children should look for when they went to their library.

Q: Даниус заявил: ""Сейчас мы ничего не делаем. Я звонил и отправлял электронные письма его ближайшему сотруднику и получал очень дружелюбные ответы. На данный момент этого, конечно, достаточно"".
A:"," Даниус заявил: ""Сейчас мы ничего не делаем. Я звонил и отправлял электронные письма его ближайшему сотруднику и получал очень дружелюбные ответы. На данный момент этого, конечно, достаточно""."," Danius said, ""Right now we are doing nothing. I have called and sent emails to his closest collaborator and received very friendly replies. For now, that is certainly enough.""","""We're doing nothing right now,"" Danious said. ""I've called and emailed his closest aide and gotten very friendly responses. For now, that's enough.""",17.455921288694853,49.35103806212779,3.9375,3.765625,1.0
"Q: ВВП Китая может стать больше чем у США через два десятилетия.
A: China's GDP could be larger than the United States within two decades.

Q: Вскоре после этого газета ""Атланта Джорнал Конститьюшн"" опубликовала доклад, демонстрирующий проблемы с результатами тестов.
A: Shortly after, The Atlanta Journal-Constitution published a report showing problems with test results.

Q: Они могут быть опасными если путешественник  пойдёт за миражом, теряя ценную энергию и оставшуюся воду.
A: These can be dangerous if the traveler pursue the mirage, wasting precious energy and remaining water.

Q: Каньонинг (или спуск по каньону) представляет собой спуск на дно каньона, которое может быть как сухим, так и полным воды.
A: Canyoning (or: canyoneering) is about going in a bottom of a canyon, which is either dry or full of water.

Q: Тем, кто любит активный отдых, обязательно нужно совершить поход по коридору Си-ту-Скай.
A: For those who enjoy outdoor activities, a trek up the Sea to Sky corridor is essential.

Q: Ранее генеральный директор Ring Джейми Симинофф отметил, что эта компания началась с того, что он не слышал дверного звонка в мастерской своего гаража.
A:"," Ранее генеральный директор Ring Джейми Симинофф отметил, что эта компания началась с того, что он не слышал дверного звонка в мастерской своего гаража."," Previously, Ring's CEO, Jamie Siminoff, remarked the company started when his doorbell wasn't audible from his shop in his garage.","Earlier, Ring CEO Jamie Siminoff noted that the company started when he didn't hear the doorbell in his garage workshop.",20.611741170739087,48.85809970071902,2.5,2.046875,0.9609375
"Q: Приблизительно в 9:30 по местному времени (02:30 UTC) JAS 39C Gripen упал на взлетно-посадочную полосу и взорвался. Аэропорт пришлось закрыть для коммерческих рейсов.
A: The JAS 39C Gripen crashed onto a runway at around 9:30 am local time (0230 UTC) and exploded, closing the airport to commercial flights.

Q: Острова Кука – это островное государство, состоящее в свободной ассоциации с Новой Зеландией, находящейся в Полинезии в центре южной части Тихого океана.
A: The Cook Islands are an island country in free association with New Zealand, located in Polynesia, in the middle of the South Pacific Ocean.

Q: Сан-Франциско также является одним из лучших мест в стране, где представлены кухни других азиатских стран: корейская, тайская, индийская и японская.
A: San Francisco is also one of the best places in the nation for other Asian cuisine: Korean, Thai, Indian, and Japanese.

Q: Они обычно предлагают более высокую пропускную способность соединения и лучшее качество обслуживания. Они зашифрованы, что делает слежку сложнее.
A: They normally offer higher bandwidth and better quality of service. They are encrypted and thus harder to spy on.

Q: Идея сесть в свой автомобиль и отправиться в долгую поездку неизменно привлекательна в своей простоте.
A: Getting into your own car and heading off on a long road trip has an intrinsic appeal in its simplicity.

Q: Он сказал, что создал дверной звонок, работающий от WiFi.
A:"," Он сказал, что создал дверной звонок, работающий от WiFi."," He built a WiFi door bell, he said.",He said he had created a WiFi-enabled doorbell.,8.450310992782924,37.82372525031774,0.828125,0.95703125,0.984375
"Q: О существенных задержках движения на кольцевой автодороге, дополнительной городской трассе, не сообщалось.
A: There were no heavy traffic delays reported on the beltway, the city's alternate route.

Q: Дикие животные могут быть пугливыми или агрессивными. Окружающая среда может быть холодной, жаркой или же, наоборот, неблагоприятной.
A: Wild animals might either be shy or aggressive. The environment might be cold, hot, or otherwise hostile.

Q: Впрочем, можете об этом сильно не беспокоиться, так как туристов часто распределяют так, чтобы заполнить машины.
A: However, this shouldn't really be off your concern, because often tourists are shuffled around to fill the cars.

Q: В разных местах на поверхности Луны учеными были выявлены формы рельефа, называемые лопастными уступами, которые скорей всего возникли в процессе очень медленного сокращения Луны.
A: Scientists have discovered landforms littered across the moon's surface called lobate scarps that have apparently resulted from the moon's shrinking very slowly.

Q: Соответственно, в наиболее престижных заведениях такого типа можно встретить самое роскошное постельное белье, например, лоскутные одеяла ручной работы или антикварную кровать.
A: Accordingly, at the finest such establishments one is apt to find the most luxurious bedding, maybe a handmade quilt or an antique bed.

Q: Симинофф сказал, что продажи выросли после его появления в выпуске шоу ""Shark Tank"" в 2013 году, где члены жюри отказались финансировать его стартап.
A:"," Симинофф сказал, что продажи выросли после его появления в выпуске шоу ""Shark Tank"" в 2013 году, где члены жюри отказались финансировать его стартап.", Siminoff said sales boosted after his 2013 appearance in a Shark Tank episode where the show panel declined funding the startup.,"Siminoff said sales have increased since his appearance on the ""Shark Tank"" show in 2013, where the judges refused to fund his startup.",16.97797239056803,48.10012576841027,1.6875,1.5078125,0.98828125
"Q: Хотя понимание личной истории и не подразумевает понимание культуры, оно, по крайней мере, помогает людям получить представление об их месте в истории организации.
A: While understanding one’s history does not assume understanding of culture, it does at least help people gain a sense of where they fall within the history of the organization.

Q: Существует множество различных строений глаз, сложность которых варьируется в зависимости от потребностей организма.
A: There are many different constructions of eyes, ranging in complexity depending on the requirements of the organism.

Q: Когда стало ясно, что многие семьи хотели получить правовую помощь, чтобы защититься от выселения, 20 марта в Общественном юридическом центре Ист-Бэй была проведена встреча для жертв жилищного мошенничества.
A: After it became apparent that many families were seeking legal help to fight the evictions, a meeting was held on March 20 at the East Bay Community Law Center for the victims of the housing scam.

Q: Метание бумеранга является популярным умением. Множество туристов хотят научиться метать бумеранг.
A: Boomerang throwing is a popular skill that many tourists want to acquire.

Q: Хотя это слово и можно услышать из уст коренных жителей Гренландии, иностранцам следует воздержаться от его употребления.
A: While you may hear the word used by Greenlandic Natives, its use should be avoided by foreigners.

Q: В конце 2017 года Симинофф появился на торговом телеканале QVC.
A:", В конце 2017 года Симинофф появился на торговом телеканале QVC.," In late 2017, Siminoff appeared on shopping television channel QVC.","In late 2017, Siminoff appeared on the QVC shopping channel.",60.031240623380704,70.74377475650645,2.84375,1.7421875,0.9921875
"Q: Однако совсем немного судов ВМС Великобритании базировались рядом с возможными путями проникновения, так как адмиралы опасались затонуть под атакой германской авиации.
A: However, very few Royal Navy ships were based near the likely invasion routes as the admirals were afraid they would be sunk by German air attack.

Q: Штурман команды из Новой Зеландии A1GP Джонни Рид сегодня вошел в историю, проехав по официальным данным быстрее всех по 48-летнему мосту Окленд Харбор Бридж в Новой Зеландии.
A: Jonny Reid, co-driver for the A1GP New Zealand team, today made history by driving the fastest over the 48-year-old Auckland Harbour Bridge, New Zealand, legally.

Q: Гольф и регби вернутся в программу Олимпийских игр.
A: Both golf and rugby are set to return to the Olympic Games.

Q: Мы знаем много греческих политиков, учёных и художников. Возможно, самая известная личность этой культуры — это Гомер, легендарный слепой поэт, который создал два шедевра греческой литературы — поэмы ""Илиада"" и ""Одиссея"".
A: We know many Greek politicians, scientists, and artists. Possibly the most known person of this culture is Homer, the legendary blind poet, who composed two masterpieces of Greek literature: the poems Iliad and Odyssey.

Q: За ним последовали Государственный Симфонический оркестр Стамбула, ансамбль ""Янычар"", а также певцы Фатих Эркоч и Мюслюм Гюрсес.
A: It was followed by the Istanbul State Symphony Orchestra, a Janissary band, and the singers Fatih Erkoç and Müslüm Gürses.

Q: Кроме того, Ring урегулировала судебный процесс с конкурентами, охранной фирмой ADT Corporation.
A:"," Кроме того, Ring урегулировала судебный процесс с конкурентами, охранной фирмой ADT Corporation."," Ring also settled a lawsuit with competing security company, the ADT Corporation.","In addition, Ring settled a lawsuit with a competitor, the security firm ADT Corporation.",38.75407750115175,63.25815441909256,0.41210938,0.546875,1.0078125
