prompt,query,reference,generation_ablation,bleu_ablation,chrf_ablation,ablation_lang,reference_lang,bleu_ablation_lang,chrf_ablation_lang,metricx_qe_ablation,metricx_ablation,commet_ablation
"Translate the following sentence from Chinese to English:
Q: 他补充道：“我们现在有 4 个月大没有糖尿病的老鼠，但它们曾经得过该病。”
A:",他补充道：“我们现在有 4 个月大没有糖尿病的老鼠，但它们曾经得过该病。”,"""We now have 4-month-old mice that are non-diabetic that used to be diabetic,"" he added.",他补充道：“我们现在有 4 个月大没有糖尿病的老鼠，但它们曾经得过该病。”,1.2414943415352928,0.188821752265861,zho_Hans, 他补充道：“我们现在有 4 个月大没有糖尿病的老鼠，但它们曾经得过该病。”,100.00000000000004,100.0,17.625,16.25,0.99609375
"Translate the following sentence from Chinese to English:
Q: 埃胡德·乌尔博士（新斯科舍省哈利法克斯市达尔豪西大学医学教授，加拿大糖尿病协会临床与科学部门教授）提醒，这项研究仍处在早期阶段。
A:",埃胡德·乌尔博士（新斯科舍省哈利法克斯市达尔豪西大学医学教授，加拿大糖尿病协会临床与科学部门教授）提醒，这项研究仍处在早期阶段。,"Dr. Ehud Ur, professor of medicine at Dalhousie University in Halifax, Nova Scotia and chair of the clinical and scientific division of the Canadian Diabetes Association cautioned that the research is still in its early days.",这项研究的参与者是糖尿病患者，而不是健康人，因此不能直接得出结论。他指出，这项研究的参与者是糖尿病患者，而不是健康人，因此不能直接得出结论。他指出，这项研究的参与者是糖尿病患者，而不是健康人，因此不能直接得出结论。他指出，这项研究的参与者是糖尿病患者，而不是健康人，因此不能直接得出结论。他指出，这项研究的参与者是糖尿病患者，而不是健康人，因此不能,0.3518549046010758,0.0,yue_Hant, 位於新斯科舍省哈利法克斯的達爾豪西大學醫學教授、加拿大糖尿病協會臨床與科學部門主席埃胡德·烏爾醫生警告，這項研究仍處於早期階段。,0.44243411944329286,2.0031935629693263,23.75,22.25,-0.0283203125
"Translate the following sentence from Chinese to English:
Q: 和其他一些专家一样，他对糖尿病能否治愈持怀疑态度。他指出，这些发现与已患有 1 型糖尿病的人无关。
A:",和其他一些专家一样，他对糖尿病能否治愈持怀疑态度。他指出，这些发现与已患有 1 型糖尿病的人无关。,"Like some other experts, he is skeptical about whether diabetes can be cured, noting that these findings have no relevance to people who already have Type 1 diabetes.",他相信，糖尿病是可以通过某种方式治愈的。 他相信，糖尿病是可以通过某种方式治愈的。 他相信，糖尿病是可以通过某种方式治愈的。 他相信，糖尿病是可以通过某种方式治愈的。 他相信，糖尿病是可以通过某种方式治愈的。 他相信，糖尿病是可以通过某种方式治愈的。 他相信，糖尿病是可以通过某种方式治愈的。 他相信，糖尿病是可以通过某种方式治愈的。 他相信，,0.3704569236701171,0.0,zho_Hans, 和其他一些专家一样，他对糖尿病能否治愈持怀疑态度。他指出，这些发现与已患有 1 型糖尿病的人无关。,0.8811000188610464,4.2872045327546395,19.0,23.625,-0.046142578125
"Translate the following sentence from Chinese to English:
Q: 周一，瑞典学院诺贝尔文学委员会常务秘书萨拉·丹尼尔斯在瑞典广播电台的一档节目中向公众宣布，委员会因无法直接联系到鲍勃·迪伦，通知他获得了 2016 年诺贝尔文学奖，已经放弃了与他联系的尝试。
A:",周一，瑞典学院诺贝尔文学委员会常务秘书萨拉·丹尼尔斯在瑞典广播电台的一档节目中向公众宣布，委员会因无法直接联系到鲍勃·迪伦，通知他获得了 2016 年诺贝尔文学奖，已经放弃了与他联系的尝试。,"On Monday, Sara Danius, permanent secretary of the Nobel Committee for Literature at the Swedish Academy, publicly announced during a radio program on Sveriges Radio in Sweden the committee, unable to reach Bob Dylan directly about winning the 2016 Nobel Prize in Literature, had abandoned its efforts to reach him.",周一，瑞典学院诺贝尔文学委员会常务秘书萨拉·丹尼尔斯在瑞典广播电台的一档节目中向公众宣布，委员会因无法直接联系到鲍勃·迪伦，通知他获得了 2016 年诺贝尔文学奖，已经放弃了与他联系的尝试。,0.7607972069498103,0.8421699758790242,zho_Hans, 周一，瑞典学院诺贝尔文学委员会常务秘书萨拉·丹尼尔斯在瑞典广播电台的一档节目中向公众宣布，委员会因无法直接联系到鲍勃·迪伦，通知他获得了 2016 年诺贝尔文学奖，已经放弃了与他联系的尝试。,100.00000000000004,100.0,23.125,19.375,0.9921875
"Translate the following sentence from Chinese to English:
Q: 达尼厄斯说道：“目前我们保持按兵不动。我给他关系最好的合作者打过电话并发送了电子邮件，而且收到了对方非常友好的回复。就目前而言，这足够了。”
A:",达尼厄斯说道：“目前我们保持按兵不动。我给他关系最好的合作者打过电话并发送了电子邮件，而且收到了对方非常友好的回复。就目前而言，这足够了。”,"Danius said, ""Right now we are doing nothing. I have called and sent emails to his closest collaborator and received very friendly replies. For now, that is certainly enough.""",他将与我们合作的公司名单发给了我们，我们正在等待回复。,0.6681003134150528,0.0,zho_Hans, 达尼厄斯说道：“目前我们保持按兵不动。我给他关系最好的合作者打过电话并发送了电子邮件，而且收到了对方非常友好的回复。就目前而言，这足够了。”,1.4567182893337471,4.443967985406693,10.375,17.875,-0.0023193359375
"Translate the following sentence from Chinese to English:
Q: 此前，铃声 (Ring) 公司 CEO 杰米·西米诺夫曾表示，公司成立之初，他在位于车库的工作室里是听不到门铃响声的。
A:",此前，铃声 (Ring) 公司 CEO 杰米·西米诺夫曾表示，公司成立之初，他在位于车库的工作室里是听不到门铃响声的。,"Previously, Ring's CEO, Jamie Siminoff, remarked the company started when his doorbell wasn't audible from his shop in his garage.","The sentence is about a company that makes doorbells, and it's about a time when the company was just starting out. The CEO, who is also the founder, was working in a garage. The sentence is about a time when the company was just starting out. The CEO, who is also the founder, was working in a garage. The CEO, who is also the founder, was working in a garage. The CEO, who is also the founder, was working in a garage.",1.5428131449563052,23.373123767418775,eng_Latn," Previously, Ring's CEO, Jamie Siminoff, remarked the company started when his doorbell wasn't audible from his shop in his garage.",1.5428131449563052,23.373123767418775,25.0,25.0,-0.0166015625
"Translate the following sentence from Chinese to English:
Q: 他称，他制作了一个 WiFi 门铃。
A:",他称，他制作了一个 WiFi 门铃。,"He built a WiFi door bell, he said.",He said he made a WiFi doorbell.,19.62791284379257,50.368112323057076,eng_Latn," He built a WiFi door bell, he said.",19.62791284379257,50.368112323057076,0.24414062,0.3203125,1.0234375
"Translate the following sentence from Chinese to English:
Q: 西米诺夫说，2013 年他在《创智赢家》节目中露面后，公司的销售额大增，当时节目组拒绝向这家初创公司投资。
A:",西米诺夫说，2013 年他在《创智赢家》节目中露面后，公司的销售额大增，当时节目组拒绝向这家初创公司投资。,Siminoff said sales boosted after his 2013 appearance in a Shark Tank episode where the show panel declined funding the startup.,西米诺夫说，2013 年他在《创智赢家》节目中露面后，公司的销售额大增，当时节目组拒绝向这家初创公司投资。,0.0,1.3049581687466432,yue_Hant, Siminoff 表示，2013 年他在《創智贏家》節目中亮相，節目的評審團拒絕為這間初創公司提供資金，其後銷量有所增長。,11.437790076957295,12.701675898315196,24.75,19.0,0.86328125
"Translate the following sentence from Chinese to English:
Q: 2017 年年末，西米诺夫出现在 QVC 电视销售频道。
A:",2017 年年末，西米诺夫出现在 QVC 电视销售频道。,"In late 2017, Siminoff appeared on shopping television channel QVC.",2017 年 11 月 15 日，西米诺夫在 QVC 电视购物频道上出现，向观众介绍他的产品。,2.3199427669939006,5.970000685877323,zho_Hans, 2017 年年末，西米诺夫出现在 QVC 电视销售频道。,21.632550182469345,32.502050932684206,3.109375,5.09375,0.2021484375
"Translate the following sentence from Chinese to English:
Q: 铃声 (Ring) 公司还与竞争对手 ADT 安保公司在一起官司中达成了庭外和解。
A:",铃声 (Ring) 公司还与竞争对手 ADT 安保公司在一起官司中达成了庭外和解。,"Ring also settled a lawsuit with competing security company, the ADT Corporation.","The sentence is about a company that has been in legal disputes with ADT, a major competitor in the security industry. The company has agreed to pay a settlement to ADT, which is a significant financial burden. The sentence also mentions that the company has been in legal disputes with ADT for a long time, and that the settlement will be paid in installments over a period of time. The sentence also mentions that the company has been in legal disputes with ADT for a long time, and",1.0295272368612833,21.374103980601976,eng_Latn," Ring also settled a lawsuit with competing security company, the ADT Corporation.",1.0295272368612833,21.374103980601976,24.375,25.0,0.57421875
