prompt,query,reference,generation_baseline,chrf_baseline,bleu_baseline,metricx_qe_baseline,metricx_baseline,baseline_lang
"Translate the following sentence from English to Hindi:
Q: ""We now have 4-month-old mice that are non-diabetic that used to be diabetic,"" he added.
A:","""We now have 4-month-old mice that are non-diabetic that used to be diabetic,"" he added.",उन्होंने कहा “कि अब हमारे पास 4 महीने उम्र वाले चूहे हैं जिन्हें मधुमेह नहीं है जो मधुमेह के रोगी थे। ”,हमने अब 4 महीने के माउस को नॉन डायबिटिक बनाया है जो डायबिटिक थे।,16.755353570844903,4.199084057168998,4.90625,5.875,hin_Deva
"Translate the following sentence from English to Hindi:
Q: Dr. Ehud Ur, professor of medicine at Dalhousie University in Halifax, Nova Scotia and chair of the clinical and scientific division of the Canadian Diabetes Association cautioned that the research is still in its early days.
A:","Dr. Ehud Ur, professor of medicine at Dalhousie University in Halifax, Nova Scotia and chair of the clinical and scientific division of the Canadian Diabetes Association cautioned that the research is still in its early days.","डॉ. एहुड उर, नोवा स्कोटिया के हैलिफ़ैक्स में डलहौज़ी विश्वविद्यालय में चिकित्सा के प्रोफ़ेसर और कनाडाई डायबिटीज़ एसोसिएशन के नैदानिक ​​और वैज्ञानिक विभाग के अध्यक्ष ने आगाह किया कि शोध अभी भी अपने शुरुआती दिनों में है.","डॉ. ईहुड यूर, डलहौज़ी यूनिवर्सिटी के मेडिसिन के प्रोफेसर और नोवा स्कोटिया के हैलिफैक्स में क्लिनिकल और वैज्ञानिक विभाग के चेयरमैन के रूप में कनाडा डायबिटीज एसोसिएशन के क्लिनिकल और वैज्ञानिक",39.50189496358351,31.871359630866422,8.0625,9.3125,hin_Deva
"Translate the following sentence from English to Hindi:
Q: Like some other experts, he is skeptical about whether diabetes can be cured, noting that these findings have no relevance to people who already have Type 1 diabetes.
A:","Like some other experts, he is skeptical about whether diabetes can be cured, noting that these findings have no relevance to people who already have Type 1 diabetes.","कुछ अन्य विशेषज्ञों की तरह, उन्हें इस बात पर संदेह है कि क्या मधुमेह को ठीक किया जा सकता है, यह देखते हुए कि इन निष्कर्षों की उन लोगों के लिए कोई प्रासंगिकता नहीं है जिन्हें पहले से ही टाइप 1 मधुमेह है.","कुछ अन्य विशेषज्ञों की तरह, वह डायबिटीज को क्यूर किया जा सकता है या नहीं इस बारे में संदेह रखता है, यह देखकर कि ये पाया गया है कि ये लोग जो पहले से ही टाइप 1 डायबिटीज के साथ हैं, इसके लिए",44.069799289100246,27.078484785250716,7.75,10.8125,hin_Deva
"Translate the following sentence from English to Hindi:
Q: On Monday, Sara Danius, permanent secretary of the Nobel Committee for Literature at the Swedish Academy, publicly announced during a radio program on Sveriges Radio in Sweden the committee, unable to reach Bob Dylan directly about winning the 2016 Nobel Prize in Literature, had abandoned its efforts to reach him.
A:","On Monday, Sara Danius, permanent secretary of the Nobel Committee for Literature at the Swedish Academy, publicly announced during a radio program on Sveriges Radio in Sweden the committee, unable to reach Bob Dylan directly about winning the 2016 Nobel Prize in Literature, had abandoned its efforts to reach him.","सोमवार को स्वीडिश अकादमी में साहित्य के लिए नोबेल समिति के स्थायी सचिव, सारा डेनियस, स्वीडन समिति में सेवरिज रेडियो पर एक रेडियो कार्यक्रम के दौरान सार्वजनिक रूप से घोषणा की, कि साहित्य में 2016 के नोबेल पुरस्कार जीतने को लेकर सीधे बॉब डायलन तक पहुँचने में असमर्थ होकर, अपने प्रयासों को छोड़ चुके थे.",मंगलवार को स्वीडिश अकादमी के लेखक पुरस्कार समिति की प्रायोजक सारा डैनियस ने स्वीडिश रेडियो के एक प्रोग्राम में एक रेडियो प्रोग्राम में सारा डैनियस ने स्वीडिश रेडियो के एक प्रोग्राम में स,25.2661130264131,8.550615325543378,17.625,16.75,hin_Deva
"Translate the following sentence from English to Hindi:
Q: Danius said, ""Right now we are doing nothing. I have called and sent emails to his closest collaborator and received very friendly replies. For now, that is certainly enough.""
A:","Danius said, ""Right now we are doing nothing. I have called and sent emails to his closest collaborator and received very friendly replies. For now, that is certainly enough.""","डेनियस ने कहा, “फ़िलहाल हम कुछ नहीं कर रहे हैं. मैंने अपने साथ काम करने वाले लोगों को ईमेल भेजे हैं और उसने उनके फ्रेंडली जवाब भेजे हैं. अभी के लिए, बस इतना ही बताना चाहूँगा.”","दानियस ने कहा कि हमें अभी कुछ नहीं करना चाहिए। मैंने उसके सबसे करीबी सहयोगी को फोन किया और ईमेल भेजा और बहुत मित्रवत जवाब मिले। अब, यह स्पष्ट रूप से काफी है।",25.57512587075338,3.8671849231372497,3.875,4.71875,hin_Deva
"Translate the following sentence from English to Hindi:
Q: Previously, Ring's CEO, Jamie Siminoff, remarked the company started when his doorbell wasn't audible from his shop in his garage.
A:","Previously, Ring's CEO, Jamie Siminoff, remarked the company started when his doorbell wasn't audible from his shop in his garage.","इससे पहले, रिंग के सीईओ, जेमी सिमिनॉफ ने बताया था कि कंपनी तब शुरू हुई जब उसके दरवाज़े की घंटी उसके गेराज में स्थित दुकान से सुनाई नहीं देती थी।","पहले से ही रिंग के सीईओ, जैमी सिमिनॉफ़, ने कहा था कि कंपनी शुरू होने के बाद उसके द्वार का सुनना उसके गारेज में उसके कारखाने से था",36.72394940212236,22.8117376640803,12.875,12.3125,hin_Deva
"Translate the following sentence from English to Hindi:
Q: He built a WiFi door bell, he said.
A:","He built a WiFi door bell, he said.","उन्होंने (जेमी सिमिनॉफ़) कहा, कि उन्होंने एक वाईफ़ाई डोर बेल बनाई है.",वाईफाई डोरबेल बनाने के बारे में बात करते हुए उसने कहा कि वह निर्माण किया है।,22.111223096217138,5.121516712174949,10.4375,10.6875,hin_Deva
"Translate the following sentence from English to Hindi:
Q: Siminoff said sales boosted after his 2013 appearance in a Shark Tank episode where the show panel declined funding the startup.
A:",Siminoff said sales boosted after his 2013 appearance in a Shark Tank episode where the show panel declined funding the startup.,"सिमिनॉफ़ ने कहा कि 2013 में शार्क टैंक एपिसोड में उनके दिखने के बाद बिक्री में बढ़ोतरी हुई, जहाँ शो पैनल ने स्टार्टअप को पूँजी लगाने से मना कर दिया.",Siminoff said sales boosted after his 2013 appearance in a Shark Tank episode where the show panel declined funding the startup.,2.0251319670540946,0.837726081765633,25.0,25.0,eng_Latn
"Translate the following sentence from English to Hindi:
Q: In late 2017, Siminoff appeared on shopping television channel QVC.
A:","In late 2017, Siminoff appeared on shopping television channel QVC.","2017 के अंत में, सिमिनॉफ़ शॉपिंग टेलीविज़न चैनल QVC में दिखाई दिए.",2017 में सिमिनॉफ़ ने क्विकी के स्टोर शो पर दिखाई दिया था।,26.126875566154318,13.45632050668392,5.46875,6.28125,hin_Deva
"Translate the following sentence from English to Hindi:
Q: Ring also settled a lawsuit with competing security company, the ADT Corporation.
A:","Ring also settled a lawsuit with competing security company, the ADT Corporation.",रिंग ने अपनी प्रतिस्पर्धी कंपनी ADT कॉर्पोरेशन के साथ एक मुकदमा निपटाया है.,रिंग कंपनी ने अपने प्रतिद्वंद्वी सुरक्षा कंपनी ADT कॉर्पोरेशन के साथ एक मुकदमे को भी सुलझा लिया है।,55.30418121216554,38.8934250699391,2.984375,3.0,hin_Deva
