prompt,query,reference,generation_ablation,bleu_ablation,chrf_ablation,ablation_lang,reference_lang,bleu_ablation_lang,chrf_ablation_lang,metricx_qe_ablation,metricx_ablation,commet_ablation
"Translate the following sentence from Chinese to English:
Q: 他补充道：“我们现在有 4 个月大没有糖尿病的老鼠，但它们曾经得过该病。”
A:",他补充道：“我们现在有 4 个月大没有糖尿病的老鼠，但它们曾经得过该病。”,"""We now have 4-month-old mice that are non-diabetic that used to be diabetic,"" he added.","He added that “we have 4 months old mice with diabetes, but they have had the disease.",3.4372491428338052,28.12758608702316,eng_Latn," ""We now have 4-month-old mice that are non-diabetic that used to be diabetic,"" he added.",3.4372491428338052,28.12758608702316,13.6875,14.6875,0.78515625
"Translate the following sentence from Chinese to English:
Q: 埃胡德·乌尔博士（新斯科舍省哈利法克斯市达尔豪西大学医学教授，加拿大糖尿病协会临床与科学部门教授）提醒，这项研究仍处在早期阶段。
A:",埃胡德·乌尔博士（新斯科舍省哈利法克斯市达尔豪西大学医学教授，加拿大糖尿病协会临床与科学部门教授）提醒，这项研究仍处在早期阶段。,"Dr. Ehud Ur, professor of medicine at Dalhousie University in Halifax, Nova Scotia and chair of the clinical and scientific division of the Canadian Diabetes Association cautioned that the research is still in its early days.","Dr. Edward Wu of Dalhousie University in Halifax, Canada, warns that this study is still in its early stages.",19.531661979356784,33.249146229563316,eng_Latn," Dr. Ehud Ur, professor of medicine at Dalhousie University in Halifax, Nova Scotia and chair of the clinical and scientific division of the Canadian Diabetes Association cautioned that the research is still in its early days.",19.531661979356784,33.249146229563316,5.75,6.71875,0.71484375
"Translate the following sentence from Chinese to English:
Q: 和其他一些专家一样，他对糖尿病能否治愈持怀疑态度。他指出，这些发现与已患有 1 型糖尿病的人无关。
A:",和其他一些专家一样，他对糖尿病能否治愈持怀疑态度。他指出，这些发现与已患有 1 型糖尿病的人无关。,"Like some other experts, he is skeptical about whether diabetes can be cured, noting that these findings have no relevance to people who already have Type 1 diabetes.",He said that these findings are unrelated to people with type 1 diabetes.,7.070335036029038,28.52111022209166,eng_Latn," Like some other experts, he is skeptical about whether diabetes can be cured, noting that these findings have no relevance to people who already have Type 1 diabetes.",7.070335036029038,28.52111022209166,8.875,8.75,0.048095703125
"Translate the following sentence from Chinese to English:
Q: 周一，瑞典学院诺贝尔文学委员会常务秘书萨拉·丹尼尔斯在瑞典广播电台的一档节目中向公众宣布，委员会因无法直接联系到鲍勃·迪伦，通知他获得了 2016 年诺贝尔文学奖，已经放弃了与他联系的尝试。
A:",周一，瑞典学院诺贝尔文学委员会常务秘书萨拉·丹尼尔斯在瑞典广播电台的一档节目中向公众宣布，委员会因无法直接联系到鲍勃·迪伦，通知他获得了 2016 年诺贝尔文学奖，已经放弃了与他联系的尝试。,"On Monday, Sara Danius, permanent secretary of the Nobel Committee for Literature at the Swedish Academy, publicly announced during a radio program on Sveriges Radio in Sweden the committee, unable to reach Bob Dylan directly about winning the 2016 Nobel Prize in Literature, had abandoned its efforts to reach him.","The Swedish Academy of Literature announced on a radio program in Sweden that they had not been able to contact Bob Dylan for the Nobel Prize in Literature, which was awarded in 2016, and that they have decided to stop trying to contact him.",13.846789993155264,41.09990661288357,eng_Latn," On Monday, Sara Danius, permanent secretary of the Nobel Committee for Literature at the Swedish Academy, publicly announced during a radio program on Sveriges Radio in Sweden the committee, unable to reach Bob Dylan directly about winning the 2016 Nobel Prize in Literature, had abandoned its efforts to reach him.",13.846789993155264,41.09990661288357,5.5625,6.625,0.80859375
"Translate the following sentence from Chinese to English:
Q: 达尼厄斯说道：“目前我们保持按兵不动。我给他关系最好的合作者打过电话并发送了电子邮件，而且收到了对方非常友好的回复。就目前而言，这足够了。”
A:",达尼厄斯说道：“目前我们保持按兵不动。我给他关系最好的合作者打过电话并发送了电子邮件，而且收到了对方非常友好的回复。就目前而言，这足够了。”,"Danius said, ""Right now we are doing nothing. I have called and sent emails to his closest collaborator and received very friendly replies. For now, that is certainly enough.""","Daniel said, “We are maintaining a policy of no action. I have spoken to the best possible partner of his and sent him an email and a phone call. And he has received a very friendly response. This is all that is needed for a relationship to develop.",4.885326644211927,36.001314454390354,eng_Latn," Danius said, ""Right now we are doing nothing. I have called and sent emails to his closest collaborator and received very friendly replies. For now, that is certainly enough.""",4.885326644211927,36.001314454390354,6.90625,7.59375,0.83984375
"Translate the following sentence from Chinese to English:
Q: 此前，铃声 (Ring) 公司 CEO 杰米·西米诺夫曾表示，公司成立之初，他在位于车库的工作室里是听不到门铃响声的。
A:",此前，铃声 (Ring) 公司 CEO 杰米·西米诺夫曾表示，公司成立之初，他在位于车库的工作室里是听不到门铃响声的。,"Previously, Ring's CEO, Jamie Siminoff, remarked the company started when his doorbell wasn't audible from his shop in his garage.","The company’s CEO Jim Siminovits has said that when it was founded, he was not able to hear the doorbell ring in his office.",4.391964617404864,29.243984640504507,eng_Latn," Previously, Ring's CEO, Jamie Siminoff, remarked the company started when his doorbell wasn't audible from his shop in his garage.",4.391964617404864,29.243984640504507,6.53125,6.75,0.76953125
"Translate the following sentence from Chinese to English:
Q: 他称，他制作了一个 WiFi 门铃。
A:",他称，他制作了一个 WiFi 门铃。,"He built a WiFi door bell, he said.",He claims that he made a WiFi doorbell.,18.575057999133595,43.74197583583877,eng_Latn," He built a WiFi door bell, he said.",18.575057999133595,43.74197583583877,0.328125,0.66796875,1.015625
"Translate the following sentence from Chinese to English:
Q: 西米诺夫说，2013 年他在《创智赢家》节目中露面后，公司的销售额大增，当时节目组拒绝向这家初创公司投资。
A:",西米诺夫说，2013 年他在《创智赢家》节目中露面后，公司的销售额大增，当时节目组拒绝向这家初创公司投资。,Siminoff said sales boosted after his 2013 appearance in a Shark Tank episode where the show panel declined funding the startup.,"""Sergey Brin, 2013, he appeared on the show ""The Genius Show"" and his company's sales increased dramatically. The show's producers refused to invest in a start-up company.",2.6449275365764713,26.471023744251827,eng_Latn, Siminoff said sales boosted after his 2013 appearance in a Shark Tank episode where the show panel declined funding the startup.,2.6449275365764713,26.471023744251827,7.65625,9.625,0.72265625
"Translate the following sentence from Chinese to English:
Q: 2017 年年末，西米诺夫出现在 QVC 电视销售频道。
A:",2017 年年末，西米诺夫出现在 QVC 电视销售频道。,"In late 2017, Siminoff appeared on shopping television channel QVC.",He appeared on the QVC television sales channel in 2017.,8.93094818591774,42.17219590380576,eng_Latn," In late 2017, Siminoff appeared on shopping television channel QVC.",8.93094818591774,42.17219590380576,5.6875,5.5625,0.828125
"Translate the following sentence from Chinese to English:
Q: 铃声 (Ring) 公司还与竞争对手 ADT 安保公司在一起官司中达成了庭外和解。
A:",铃声 (Ring) 公司还与竞争对手 ADT 安保公司在一起官司中达成了庭外和解。,"Ring also settled a lawsuit with competing security company, the ADT Corporation.",The company is also in court with the competitor ADT Security.,6.03607368161447,31.13338856932974,eng_Latn," Ring also settled a lawsuit with competing security company, the ADT Corporation.",6.03607368161447,31.13338856932974,9.1875,8.875,0.70703125
