prompt,query,reference,generation_baseline,chrf_baseline,bleu_baseline
"Translate the following sentence from Spanish to English:
Q: «Actualmente, tenemos ratones de cuatro meses de edad que antes solían ser diabéticos y que ya no lo son», agregó.
A:","«Actualmente, tenemos ratones de cuatro meses de edad que antes solían ser diabéticos y que ya no lo son», agregó.","""We now have 4-month-old mice that are non-diabetic that used to be diabetic,"" he added.","«Actualmente, tenemos ratones de cuatro meses de edad que antes solían ser diabéticos y que ya no lo son».",13.599223881962189,1.4763939041893883
"Translate the following sentence from Spanish to English:
Q: La investigación todavía se ubica en su etapa inicial, conforme indicara el Dr. Ehud Ur, docente en la carrera de medicina de la Universidad de Dalhousie, en Halifax, Nueva Escocia, y director del departamento clínico y científico de la Asociación Canadiense de Diabetes.
A:","La investigación todavía se ubica en su etapa inicial, conforme indicara el Dr. Ehud Ur, docente en la carrera de medicina de la Universidad de Dalhousie, en Halifax, Nueva Escocia, y director del departamento clínico y científico de la Asociación Canadiense de Diabetes.","Dr. Ehud Ur, professor of medicine at Dalhousie University in Halifax, Nova Scotia and chair of the clinical and scientific division of the Canadian Diabetes Association cautioned that the research is still in its early days.","The research is still in its initial stage, as indicated by Dr. Ehud Ur, a professor in the medical school of the University of Dalhousie, in Halifax, N.S., and director of the clinical and scientific department of the Canadian Diabetes Association.",63.87059880696223,37.45734925571753
"Translate the following sentence from Spanish to English:
Q: Al igual que otros especialistas, es escéptico acerca de si la diabetes tiene cura y remarca que estos descubrimientos no son relevantes para quienes que ya padecen de diabetes de tipo 1.
A:","Al igual que otros especialistas, es escéptico acerca de si la diabetes tiene cura y remarca que estos descubrimientos no son relevantes para quienes que ya padecen de diabetes de tipo 1.","Like some other experts, he is skeptical about whether diabetes can be cured, noting that these findings have no relevance to people who already have Type 1 diabetes.","The same as other specialists, he is skeptical about whether diabetes has a cure and points out that these discoveries are not relevant for those who already have type 1 diabetes.",55.14311018053731,27.17162668121463
"Translate the following sentence from Spanish to English:
Q: El lunes, Sara Danius, secretaria permanente del Comité por el Nobel de Literatura de la Academia Sueca, declaró públicamente en un programa radiofónico de Sveriges, en Suecia, que, al no poder contactar directamente con Bob Dylan para comunicarle el premio en Literatura 2016, el comité había abandonado sus esfuerzos por comunicarse con él.
A:","El lunes, Sara Danius, secretaria permanente del Comité por el Nobel de Literatura de la Academia Sueca, declaró públicamente en un programa radiofónico de Sveriges, en Suecia, que, al no poder contactar directamente con Bob Dylan para comunicarle el premio en Literatura 2016, el comité había abandonado sus esfuerzos por comunicarse con él.","On Monday, Sara Danius, permanent secretary of the Nobel Committee for Literature at the Swedish Academy, publicly announced during a radio program on Sveriges Radio in Sweden the committee, unable to reach Bob Dylan directly about winning the 2016 Nobel Prize in Literature, had abandoned its efforts to reach him.","The Monday, Sara Danius, secretary permanent of the Swedish Nobel Literature Committee, declared publicly in a radio program in Sweden, that, not being able to contact directly with Bob Dylan to inform him of the Nobel Literature Prize 2016, the committee had abandoned its efforts to communicate with him.",57.79187950633609,25.614108102277623
"Translate the following sentence from Spanish to English:
Q: Danius declaró: «Actualmente no estamos haciendo nada. Llamé y envié correos electrónicos a su asistente más cercano y recibí contestaciones muy cordiales. Por el momento, eso es sin dudas suficiente».
A:","Danius declaró: «Actualmente no estamos haciendo nada. Llamé y envié correos electrónicos a su asistente más cercano y recibí contestaciones muy cordiales. Por el momento, eso es sin dudas suficiente».","Danius said, ""Right now we are doing nothing. I have called and sent emails to his closest collaborator and received very friendly replies. For now, that is certainly enough.""","Danius said: «Currently we are not doing anything. I called and sent emails to my closest assistant and received very friendly replies. For the moment, that is enough».",57.89965416666225,35.695801523767784
"Translate the following sentence from Spanish to English:
Q: Con anterioridad, el director ejecutivo de Ring, Jamie Siminoff, mencionó que la compañía había iniciado a raíz de que el timbre de su entrada no podía oírse desde la tienda que tenía montada en su garaje.
A:","Con anterioridad, el director ejecutivo de Ring, Jamie Siminoff, mencionó que la compañía había iniciado a raíz de que el timbre de su entrada no podía oírse desde la tienda que tenía montada en su garaje.","Previously, Ring's CEO, Jamie Siminoff, remarked the company started when his doorbell wasn't audible from his shop in his garage.","Before the executive director of Ring, Jamie Siminoff, mentioned that the company had started because the doorbell of its garage didn’t work.",38.040062341241196,18.34654935647107
"Translate the following sentence from Spanish to English:
Q: Él dijo que construyó un timbre wifi.
A:",Él dijo que construyó un timbre wifi.,"He built a WiFi door bell, he said.",He said that he built a wifi timbre.,33.41223566409804,11.044795567078939
"Translate the following sentence from Spanish to English:
Q: Siminoff declaró que las ventas se dispararon luego de su aparición en un episodio de Shark Tank en el año 2013, en el que el panel del programa televisivo se negó a financiar la puesta en marcha de la compañía.
A:","Siminoff declaró que las ventas se dispararon luego de su aparición en un episodio de Shark Tank en el año 2013, en el que el panel del programa televisivo se negó a financiar la puesta en marcha de la compañía.",Siminoff said sales boosted after his 2013 appearance in a Shark Tank episode where the show panel declined funding the startup.,The Spanish translation of the sentence is:,9.10189846449768,0.35303507903434084
"Translate the following sentence from Spanish to English:
Q: Hacia fines del año 2017, Siminoff hizo una aparición en el canal de compras televisadas QVC.
A:","Hacia fines del año 2017, Siminoff hizo una aparición en el canal de compras televisadas QVC.","In late 2017, Siminoff appeared on shopping television channel QVC.","In the end of 2017, Siminoff appeared in the TV shopping channel QVC.",61.15125522499888,37.709297891717654
"Translate the following sentence from Spanish to English:
Q: Ring también llegó a un acuerdo en el litigio con la compañía de seguridad de la competencia, ADT Corporation.
A:","Ring también llegó a un acuerdo en el litigio con la compañía de seguridad de la competencia, ADT Corporation.","Ring also settled a lawsuit with competing security company, the ADT Corporation.","Ring también llegó a un acuerdo en el litigio con la compañía de seguridad de la competencia, ADT Corporation.",33.75081777501248,11.856660123276004
