prompt,query,reference,generation_baseline,chrf_baseline,bleu_baseline,metricx_qe_baseline,metricx_baseline,baseline_lang
"Translate the following sentence from English to Spanish:
Q: ""We now have 4-month-old mice that are non-diabetic that used to be diabetic,"" he added.
A:","""We now have 4-month-old mice that are non-diabetic that used to be diabetic,"" he added.","«Actualmente, tenemos ratones de cuatro meses de edad que antes solían ser diabéticos y que ya no lo son», agregó.","""Ahora tenemos 4 meses de ratones que no son diabéticos que usaban antes de ser diabéticos,"" añadió él.",36.56127743501243,11.807546292936264,16.875,16.875,spa_Latn
"Translate the following sentence from English to Spanish:
Q: Dr. Ehud Ur, professor of medicine at Dalhousie University in Halifax, Nova Scotia and chair of the clinical and scientific division of the Canadian Diabetes Association cautioned that the research is still in its early days.
A:","Dr. Ehud Ur, professor of medicine at Dalhousie University in Halifax, Nova Scotia and chair of the clinical and scientific division of the Canadian Diabetes Association cautioned that the research is still in its early days.","La investigación todavía se ubica en su etapa inicial, conforme indicara el Dr. Ehud Ur, docente en la carrera de medicina de la Universidad de Dalhousie, en Halifax, Nueva Escocia, y director del departamento clínico y científico de la Asociación Canadiense de Diabetes.","Dr. Ehud Ur, profesor de medicina en Dalhousie University en Halifax, Nova Scotia, y presidente del Departamento de la División Clínica y de la Ciencia de la Asociación Canadiense de Diabetes, advirtió que la investigación aún está en sus etapas iniciales.",51.298331410056775,29.534793078961467,2.25,2.1875,spa_Latn
"Translate the following sentence from English to Spanish:
Q: Like some other experts, he is skeptical about whether diabetes can be cured, noting that these findings have no relevance to people who already have Type 1 diabetes.
A:","Like some other experts, he is skeptical about whether diabetes can be cured, noting that these findings have no relevance to people who already have Type 1 diabetes.","Al igual que otros especialistas, es escéptico acerca de si la diabetes tiene cura y remarca que estos descubrimientos no son relevantes para quienes que ya padecen de diabetes de tipo 1.","Similar to some other experts, he is skeptical about whether diabetes can be cured, noting that these findings have no relevance to people who already have Type 1 diabetes.",21.896287866287008,1.3002397342166176,25.0,25.0,eng_Latn
"Translate the following sentence from English to Spanish:
Q: On Monday, Sara Danius, permanent secretary of the Nobel Committee for Literature at the Swedish Academy, publicly announced during a radio program on Sveriges Radio in Sweden the committee, unable to reach Bob Dylan directly about winning the 2016 Nobel Prize in Literature, had abandoned its efforts to reach him.
A:","On Monday, Sara Danius, permanent secretary of the Nobel Committee for Literature at the Swedish Academy, publicly announced during a radio program on Sveriges Radio in Sweden the committee, unable to reach Bob Dylan directly about winning the 2016 Nobel Prize in Literature, had abandoned its efforts to reach him.","El lunes, Sara Danius, secretaria permanente del Comité por el Nobel de Literatura de la Academia Sueca, declaró públicamente en un programa radiofónico de Sveriges, en Suecia, que, al no poder contactar directamente con Bob Dylan para comunicarle el premio en Literatura 2016, el comité había abandonado sus esfuerzos por comunicarse con él.","En el lunes, Sara Danius, secretaria permanente del Comité Nobel de Literatura del Acuerdo Nobel de la Academia Sueca, publicó durante un programa de radio en Sveriges Radio en Suecia, el comité, incapaz de contactar directamente a Bob Dylan sobre ganar el Premio Nobel de Literatura del 2016, había abandonado sus esfuerzos para contactarlo.",62.6411078805469,37.65871169247882,8.5,7.75,spa_Latn
"Translate the following sentence from English to Spanish:
Q: Danius said, ""Right now we are doing nothing. I have called and sent emails to his closest collaborator and received very friendly replies. For now, that is certainly enough.""
A:","Danius said, ""Right now we are doing nothing. I have called and sent emails to his closest collaborator and received very friendly replies. For now, that is certainly enough.""","Danius declaró: «Actualmente no estamos haciendo nada. Llamé y envié correos electrónicos a su asistente más cercano y recibí contestaciones muy cordiales. Por el momento, eso es sin dudas suficiente».","Danius dijo, ""Ahora estamos haciendo nada. He llamado y envié correos electrónicos a su colaborador más cercano y recibió respuestas muy amables. Por ahora, eso es bastante suficiente.""",51.92293790695901,28.551031318192113,6.25,5.875,spa_Latn
"Translate the following sentence from English to Spanish:
Q: Previously, Ring's CEO, Jamie Siminoff, remarked the company started when his doorbell wasn't audible from his shop in his garage.
A:","Previously, Ring's CEO, Jamie Siminoff, remarked the company started when his doorbell wasn't audible from his shop in his garage.","Con anterioridad, el director ejecutivo de Ring, Jamie Siminoff, mencionó que la compañía había iniciado a raíz de que el timbre de su entrada no podía oírse desde la tienda que tenía montada en su garaje.","Q: Antes, el CEO de Ring, Jamie Siminoff, dijo que la empresa comenzó cuando su puerta no era audible desde su despacho en su garaje.",32.28496509463802,21.517790361983966,11.4375,11.6875,spa_Latn
"Translate the following sentence from English to Spanish:
Q: He built a WiFi door bell, he said.
A:","He built a WiFi door bell, he said.",Él dijo que construyó un timbre wifi.,"El señor construyó un buzón de WiFi, dijo.",36.82897007539619,14.323145079400492,5.4375,6.46875,spa_Latn
"Translate the following sentence from English to Spanish:
Q: Siminoff said sales boosted after his 2013 appearance in a Shark Tank episode where the show panel declined funding the startup.
A:",Siminoff said sales boosted after his 2013 appearance in a Shark Tank episode where the show panel declined funding the startup.,"Siminoff declaró que las ventas se dispararon luego de su aparición en un episodio de Shark Tank en el año 2013, en el que el panel del programa televisivo se negó a financiar la puesta en marcha de la compañía.",Siminoff dijo que las ventas se beneficiaron después de su aparición en un episodio de Shark Tank en el que la panela del show rechazó el apoyo del startup.,47.140338780798494,35.40952134504296,6.46875,6.0625,spa_Latn
"Translate the following sentence from English to Spanish:
Q: In late 2017, Siminoff appeared on shopping television channel QVC.
A:","In late 2017, Siminoff appeared on shopping television channel QVC.","Hacia fines del año 2017, Siminoff hizo una aparición en el canal de compras televisadas QVC.","En 2017, Siminoff apareció en la tele de venta de productos de QVC.",30.094273320247787,14.836636200806485,5.40625,5.03125,spa_Latn
"Translate the following sentence from English to Spanish:
Q: Ring also settled a lawsuit with competing security company, the ADT Corporation.
A:","Ring also settled a lawsuit with competing security company, the ADT Corporation.","Ring también llegó a un acuerdo en el litigio con la compañía de seguridad de la competencia, ADT Corporation.",Q: También se resolvió una disputa con la compañía de seguridad ADT.,34.264383984373836,17.88855890367399,6.875,7.75,spa_Latn
