prompt,query,reference,generation_ablation,bleu_ablation,chrf_ablation,ablation_lang,reference_lang,bleu_ablation_lang,chrf_ablation_lang
"Translate the following sentence from English to French:
Q: ""We now have 4-month-old mice that are non-diabetic that used to be diabetic,"" he added.
A:","""We now have 4-month-old mice that are non-diabetic that used to be diabetic,"" he added.","« Nous avons à présent des souris de 4 mois qui ne sont pas diabétiques alors qu'elles l'étaient auparavant », a-t-il ajouté.","""We now have 4-month-old mice that are non-diabetic that used to be diabetic.""",1.0274579784218307,9.110931336275186,eng_Latn," ""We now have 4-month-old mice that are non-diabetic that used to be diabetic,"" he added.",83.46641868857333,85.54155904084021
"Translate the following sentence from English to French:
Q: Dr. Ehud Ur, professor of medicine at Dalhousie University in Halifax, Nova Scotia and chair of the clinical and scientific division of the Canadian Diabetes Association cautioned that the research is still in its early days.
A:","Dr. Ehud Ur, professor of medicine at Dalhousie University in Halifax, Nova Scotia and chair of the clinical and scientific division of the Canadian Diabetes Association cautioned that the research is still in its early days.","Le Dr Ehud Ur, professeur de médecine à l'Université Dalhousie de Halifax (Nouvelle-Écosse) et président de la division clinique et scientifique de l'Association canadienne du diabète, a averti que la recherche en était encore à ses débuts.",The sentence is correct. The correct translation is:,0.01270396759670031,6.117103455542398,eng_Latn," Dr. Ehud Ur, professor of medicine at Dalhousie University in Halifax, Nova Scotia and chair of the clinical and scientific division of the Canadian Diabetes Association cautioned that the research is still in its early days.",0.1010081441767679,6.502795007386888
"Translate the following sentence from English to French:
Q: Like some other experts, he is skeptical about whether diabetes can be cured, noting that these findings have no relevance to people who already have Type 1 diabetes.
A:","Like some other experts, he is skeptical about whether diabetes can be cured, noting that these findings have no relevance to people who already have Type 1 diabetes.","À l'instar d'autres experts, il se montre sceptique quant à la possibilité de guérir le diabète, faisant remarquer que ces résultats ne sont pas applicables aux personnes qui souffrent déjà de diabète de type 1.","The sentence is correct. It is a sentence fragment, and it is missing a verb. The correct sentence is:",0.42781068032470654,9.023181304691182,eng_Latn," Like some other experts, he is skeptical about whether diabetes can be cured, noting that these findings have no relevance to people who already have Type 1 diabetes.",1.2314437368718616,12.256526557118777
"Translate the following sentence from English to French:
Q: On Monday, Sara Danius, permanent secretary of the Nobel Committee for Literature at the Swedish Academy, publicly announced during a radio program on Sveriges Radio in Sweden the committee, unable to reach Bob Dylan directly about winning the 2016 Nobel Prize in Literature, had abandoned its efforts to reach him.
A:","On Monday, Sara Danius, permanent secretary of the Nobel Committee for Literature at the Swedish Academy, publicly announced during a radio program on Sveriges Radio in Sweden the committee, unable to reach Bob Dylan directly about winning the 2016 Nobel Prize in Literature, had abandoned its efforts to reach him.","Lundi, lors d'une émission de radio sur Sveriges Radio, en Suède, Sara Danius, secrétaire permanente du Comité Nobel de Littérature de l'Académie Suédoise, a annoncé publiquement que le comité, incapable de joindre directement Bob Dylan au sujet du prix Nobel de littérature 2016, avait renoncé à le contacter.","The correct translation is ""The Nobel Prize in Literature was awarded to Bob Dylan, but he did not win the prize.""",0.5109031712590232,10.690292870568536,eng_Latn," On Monday, Sara Danius, permanent secretary of the Nobel Committee for Literature at the Swedish Academy, publicly announced during a radio program on Sveriges Radio in Sweden the committee, unable to reach Bob Dylan directly about winning the 2016 Nobel Prize in Literature, had abandoned its efforts to reach him.",4.234646704934602,17.76453713492411
"Translate the following sentence from English to French:
Q: Danius said, ""Right now we are doing nothing. I have called and sent emails to his closest collaborator and received very friendly replies. For now, that is certainly enough.""
A:","Danius said, ""Right now we are doing nothing. I have called and sent emails to his closest collaborator and received very friendly replies. For now, that is certainly enough.""","Danius a déclaré : « En ce moment, nous ne faisons rien. J'ai appelé et envoyé des courriels à son plus proche collaborateur et j'ai reçu des réponses très amicales. Pour l'instant, c'est certainement suffisant. »","""I have called and sent emails to his closest collaborator and received very friendly replies. For now, that is certainly enough.""",0.6389101656231364,15.585013614104886,eng_Latn," Danius said, ""Right now we are doing nothing. I have called and sent emails to his closest collaborator and received very friendly replies. For now, that is certainly enough.""",62.86960400551159,76.80558377931006
"Translate the following sentence from English to French:
Q: Previously, Ring's CEO, Jamie Siminoff, remarked the company started when his doorbell wasn't audible from his shop in his garage.
A:","Previously, Ring's CEO, Jamie Siminoff, remarked the company started when his doorbell wasn't audible from his shop in his garage.","Auparavant, le PDG de Ring, Jamie Siminoff, a fait remarquer qu'il a lancé l'entreprise lorsque la sonnette de sa porte d'entrée n'était pas audible depuis son magasin dans son garage.","""I was a bit skeptical about the idea, but I was convinced when I saw the doorbell. I was able to test the doorbell and it worked. I was able to test it again and it worked. I was convinced. I was able to test it again and it worked. I was convinced. I was able to test it again and it worked. I was convinced. I was able to test it again and it worked. I was convinced. I was able to test it again",0.4452909698793703,12.231226406067952,eng_Latn," Previously, Ring's CEO, Jamie Siminoff, remarked the company started when his doorbell wasn't audible from his shop in his garage.",0.8905819397587406,14.613336641592085
"Translate the following sentence from English to French:
Q: He built a WiFi door bell, he said.
A:","He built a WiFi door bell, he said.",Il dit avoir conçu une sonnette de porte Wi-Fi.,"He built a doorbell, he said.",2.7354882120611315,7.93821947474714,eng_Latn," He built a WiFi door bell, he said.",39.93879176377878,73.63885064365394
"Translate the following sentence from English to French:
Q: Siminoff said sales boosted after his 2013 appearance in a Shark Tank episode where the show panel declined funding the startup.
A:",Siminoff said sales boosted after his 2013 appearance in a Shark Tank episode where the show panel declined funding the startup.,M. Siminoff a déclaré que les ventes ont augmenté après son apparition en 2013 dans un épisode de Shark Tank où le panel de la série a refusé de financer la start-up.,"The sentence is correct. It is a question about the meaning of the sentence. The correct answer is ""What does the sentence mean?"" The answer is ""The sentence is correct.""",1.0007961745222587,13.060654182432849,eng_Latn, Siminoff said sales boosted after his 2013 appearance in a Shark Tank episode where the show panel declined funding the startup.,1.4091499441909465,15.615132725837261
"Translate the following sentence from English to French:
Q: In late 2017, Siminoff appeared on shopping television channel QVC.
A:","In late 2017, Siminoff appeared on shopping television channel QVC.","Fin 2017, Siminoff est apparu sur la chaîne de télé-achat QVC.",siminoff,0.19037687152469163,9.691874648080436,eng_Latn," In late 2017, Siminoff appeared on shopping television channel QVC.",1.4067053836348595,8.98549430792187
"Translate the following sentence from English to French:
Q: Ring also settled a lawsuit with competing security company, the ADT Corporation.
A:","Ring also settled a lawsuit with competing security company, the ADT Corporation.","Ring a également réglé un procès avec une entreprise de sécurité concurrente, l'ADT Corporation.",The sentence is correct. The correct translation is:,1.3967653161805977,12.720912947951202,eng_Latn," Ring also settled a lawsuit with competing security company, the ADT Corporation.",1.8854359641630605,12.196760200801455
"Translate the following sentence from English to French:
Q: While one experimental vaccine appears able to reduce Ebola mortality, up until now, no drugs have been clearly demonstrated suitable for treating existing infection.
A:","While one experimental vaccine appears able to reduce Ebola mortality, up until now, no drugs have been clearly demonstrated suitable for treating existing infection.","Même si un vaccin expérimental semble jusqu'ici capable de réduire le taux de mortalité d'Ebola, aucun remède n'a encore été suffisamment efficace pour traiter l'infection existante.",The sentence is:,0.0,2.3504455580695343,eng_Latn," While one experimental vaccine appears able to reduce Ebola mortality, up until now, no drugs have been clearly demonstrated suitable for treating existing infection.",0.0,2.2499961583984827
"Translate the following sentence from English to French:
Q: One antibody cocktail, ZMapp, initially showed promise in the field, but formal studies indicated it had less benefit than sought in preventing death.
A:","One antibody cocktail, ZMapp, initially showed promise in the field, but formal studies indicated it had less benefit than sought in preventing death.","Même si l'administration d'un cocktail d'anticorps, ZMapp, avait d'abord montré des signes prometteurs sur le terrain, des études formelles ont démontré que sa capacité à limiter les décès ne répondait pas aux attentes.",The sentence is correct. It means:,0.005035774945427877,3.711757258450875,eng_Latn," One antibody cocktail, ZMapp, initially showed promise in the field, but formal studies indicated it had less benefit than sought in preventing death.",0.1889660607212359,5.6467327961116425
"Translate the following sentence from English to French:
Q: In the PALM trial, ZMapp served as a control, meaning scientists used it as a baseline and compared the three other treatments to it.
A:","In the PALM trial, ZMapp served as a control, meaning scientists used it as a baseline and compared the three other treatments to it.","Dans l'essai PALM, le ZMapp a servi de témoin, ce qui signifie que les scientifiques l'ont utilisé comme base de référence et lui ont comparé les trois autres traitements.","The first treatment was a placebo, meaning it was a dummy pill. The second treatment was a placebo, meaning it was a dummy pill. The third treatment was a placebo, meaning it was a dummy pill. The fourth treatment was a placebo, meaning it was a dummy pill. The fourth treatment was a placebo, meaning it was a dummy pill. The fourth treatment was a placebo, meaning it was a dummy pill. The fourth treatment was a placebo, meaning it was a dummy pill. The fourth",0.4739602654146061,11.97442818414015,eng_Latn," In the PALM trial, ZMapp served as a control, meaning scientists used it as a baseline and compared the three other treatments to it.",0.9479205308292123,18.089826409224507
"Translate the following sentence from English to French:
Q: USA Gymnastics supports the United States Olympic Committee's letter and accepts the absolute need of the Olympic family to promote a safe environment for all of our athletes.
A:",USA Gymnastics supports the United States Olympic Committee's letter and accepts the absolute need of the Olympic family to promote a safe environment for all of our athletes.,La Fédération américaine de gymnastique soutient la lettre du Comité olympique des États-Unis et accepte la nécessité absolue de la famille olympique de promouvoir un environnement sûr pour tous nos athlètes.,"The USA Gymnastics statement is a response to the allegations made against Larry Nassan, the former USA gymnastics doctor, and the statement is a response to the allegations made against him. The statement is a response to the allegations made against him. The statement is a response to the allegations made against him. The statement is a response to the allegations made against him. The statement is a response to the allegations made against him. The statement is a response to the allegations made against him. The statement",0.39480880620974385,13.305212368685279,eng_Latn, USA Gymnastics supports the United States Olympic Committee's letter and accepts the absolute need of the Olympic family to promote a safe environment for all of our athletes.,2.676457241057906,18.371098284249342
"Translate the following sentence from English to French:
Q: We agree with the USOC's statement that the interests of our athletes and clubs, and their sport, may be better served by moving forward with meaningful change within our organization, rather than decertification.
A:","We agree with the USOC's statement that the interests of our athletes and clubs, and their sport, may be better served by moving forward with meaningful change within our organization, rather than decertification.","Nous sommes d'accord avec la déclaration de l'USOC (Comité olympique des États-Unis) selon laquelle les intérêts de nos athlètes et de nos clubs, ainsi que de leur sport, pourraient être mieux servis. Cela peut être fait en allant de l'avant et en procédant plutôt à des changements significatifs au sein de notre organisation, qu'à la révocation d'accréditation.",The USOC's statement is a statement of fact. The statement is not a statement of opinion. The statement is not a statement of fact. The statement is a statement of fact. The statement is a statement of fact. The statement is a statement of fact. The statement is a statement of fact. The statement is a statement of fact. The statement is a statement of fact. The statement is a statement of fact. The statement is a statement of fact. The statement is a statement of fact,0.5313758914626825,10.861942302501006,eng_Latn," We agree with the USOC's statement that the interests of our athletes and clubs, and their sport, may be better served by moving forward with meaningful change within our organization, rather than decertification.",3.6185256827792953,14.638037108175922
"Translate the following sentence from English to French:
Q: USA Gymnastics supports an independent investigation that may shine light on how abuse of the proportion described so courageously by the survivors of Larry Nassar could have gone undetected for so long and embraces any necessary and appropriate changes.
A:",USA Gymnastics supports an independent investigation that may shine light on how abuse of the proportion described so courageously by the survivors of Larry Nassar could have gone undetected for so long and embraces any necessary and appropriate changes.,USA Gymnastics soutient une enquête indépendante qui pourrait faire la lumière sur la façon dont l’abus de la proportion décrite si courageusement par les survivants de Larry Nassar a pu passer inaperçu pendant si longtemps et adopte tout changement nécessaire et approprié.,The sentence is correct. The correct answer is the one that is highlighted in bold.,0.18954575388052602,5.836988042442441,eng_Latn, USA Gymnastics supports an independent investigation that may shine light on how abuse of the proportion described so courageously by the survivors of Larry Nassar could have gone undetected for so long and embraces any necessary and appropriate changes.,0.4944737368525796,9.535227517733693
"Translate the following sentence from English to French:
Q: USA Gymnastics and the USOC have the same goal — making the sport of gymnastics, and others, as safe as possible for athletes to follow their dreams in a safe, positive and empowered environment.
A:","USA Gymnastics and the USOC have the same goal — making the sport of gymnastics, and others, as safe as possible for athletes to follow their dreams in a safe, positive and empowered environment.","USA Gymnastics et l'USOC ont le même objectif : rendre la gymnastique, ainsi que d'autres sports, aussi sûrs que possible pour que les athlètes puissent poursuivre leurs rêves dans un environnement sûr, positif et responsabilisant.","The sentence is correct. It is a compound sentence, and it is a good way to start a sentence. The first sentence is a good way to start a sentence, and it is also a good way to end a sentence. The sentence is also a good way to start a sentence, and it is also a good way to end a sentence. The sentence is a good way to start a sentence, and it is also a good way to end a sentence. The sentence is also a good way",0.5025442905774142,12.319156904707107,eng_Latn," USA Gymnastics and the USOC have the same goal — making the sport of gymnastics, and others, as safe as possible for athletes to follow their dreams in a safe, positive and empowered environment.",1.035124218089469,15.199079927507986
"Translate the following sentence from English to French:
Q: Throughout 1960s, Brzezinski worked for John F. Kennedy as his advisor and then the Lyndon B. Johnson administration.
A:","Throughout 1960s, Brzezinski worked for John F. Kennedy as his advisor and then the Lyndon B. Johnson administration.","Tout au long des années 1960, Brzezinski a travaillé pour John F. Kennedy en tant que conseiller, puis pour l'administration de Lyndon B. Johnson.","The French translation of the sentence would be ""The French translation of the sentence would be ""The French translation of the sentence would be ""The French translation of the sentence would be ""The French translation of the sentence would be ""The French translation of the sentence would be ""The French translation of the sentence would be ""The French translation of the sentence would be ""The French translation of the sentence would be ""The French translation of the sentence would be ""The French translation of the sentence would be ""The",0.0,8.672874343402984,eng_Latn," Throughout 1960s, Brzezinski worked for John F. Kennedy as his advisor and then the Lyndon B. Johnson administration.",0.35896057761679323,8.477283431685969
"Translate the following sentence from English to French:
Q: During the 1976 selections he advised Carter on foreign policy, then served as National Security Advisor (NSA) from 1977 to 1981, succeeding Henry Kissinger.
A:","During the 1976 selections he advised Carter on foreign policy, then served as National Security Advisor (NSA) from 1977 to 1981, succeeding Henry Kissinger.","Lors des sélections de 1976, il a conseillé Carter en matière de politique étrangère, puis a été conseiller à la sécurité nationale (NSA) de 1977 à 1981, succédant à Henry Kissinger.","The French translation of the sentence is ""During the 1976 selections he advised Carter on foreign policy, then served as national security advisor.""",1.0797600825003673,20.98722771037015,eng_Latn," During the 1976 selections he advised Carter on foreign policy, then served as National Security Advisor (NSA) from 1977 to 1981, succeeding Henry Kissinger.",42.745179598389754,58.578141215022015
