prompt,query,reference,generation_baseline,chrf_baseline,bleu_baseline,metricx_qe_baseline,metricx_baseline,baseline_lang
"Translate the following sentence from English to Japanese:
Q: ""We now have 4-month-old mice that are non-diabetic that used to be diabetic,"" he added.
A:","""We now have 4-month-old mice that are non-diabetic that used to be diabetic,"" he added.",「我々が飼っている生後4か月のマウスはかつて糖尿病でしたが現在は糖尿病ではない、」と彼は付け加えました。,「我々は現在、4ヶ月の子供のマウスが以前は糖尿病だったが、現在は糖尿病を発症していない」と彼は付け加えた。,27.22960012763891,9.22635643555325,8.3125,7.96875,jpn_Jpan
"Translate the following sentence from English to Japanese:
Q: Dr. Ehud Ur, professor of medicine at Dalhousie University in Halifax, Nova Scotia and chair of the clinical and scientific division of the Canadian Diabetes Association cautioned that the research is still in its early days.
A:","Dr. Ehud Ur, professor of medicine at Dalhousie University in Halifax, Nova Scotia and chair of the clinical and scientific division of the Canadian Diabetes Association cautioned that the research is still in its early days.",ノバスコシア州ハリファックスにあるダルハウジー大学医学部教授でカナダ糖尿病協会の臨床・科学部門の責任者を務めるエフード・ウル博士は、この研究はまだ初期段階にあるとして注意を促しました。,"Dr. Ehud Ur, Dalhousie University in Halifax, Nova Scotia, and chair of the clinical and scientific division of the Canadian Diabetes Association, has warned that the research is still in its early days.",0.0,0.0,14.125,18.125,eng_Latn
"Translate the following sentence from English to Japanese:
Q: Like some other experts, he is skeptical about whether diabetes can be cured, noting that these findings have no relevance to people who already have Type 1 diabetes.
A:","Like some other experts, he is skeptical about whether diabetes can be cured, noting that these findings have no relevance to people who already have Type 1 diabetes.",他の専門家たちと同様に、彼は糖尿病を完治できるかどうかについては懐疑的であり、これらの調査結果はすでにI型糖尿病を患っている人々には何の関連性もないことを指摘しています。,他の専門家と同様に、彼は糖尿病が治すことができるかどうかを疑問視しており、これらの結果はすでにType 1糖尿病を持つ人々に全く関係がないと指摘しています。,33.219890079702225,10.063334159748146,3.9375,4.65625,jpn_Jpan
"Translate the following sentence from English to Japanese:
Q: On Monday, Sara Danius, permanent secretary of the Nobel Committee for Literature at the Swedish Academy, publicly announced during a radio program on Sveriges Radio in Sweden the committee, unable to reach Bob Dylan directly about winning the 2016 Nobel Prize in Literature, had abandoned its efforts to reach him.
A:","On Monday, Sara Danius, permanent secretary of the Nobel Committee for Literature at the Swedish Academy, publicly announced during a radio program on Sveriges Radio in Sweden the committee, unable to reach Bob Dylan directly about winning the 2016 Nobel Prize in Literature, had abandoned its efforts to reach him.",スウェーデンアカデミーのノーベル文学委員会の常任幹事であるサラ・ダニウス氏は月曜日、スウェーデンの公共放送ラジオの番組の中で、同委員会が2016年のノーベル文学賞受賞についてボブ・ディラン氏と直接連絡を取れなかったため、同氏と連絡を取ることを諦めたことを公に発表しました。,メンデーの朝、ノーベル賞文学賞の瑞典学院の常任秘書で、ノーベル文学賞受賞者のボブ・ディランについて直接連絡が取れなかったため、瑞典放送局のラジオ番組で、瑞典学院の文学賞委員会が、文学賞を受賞するための努力を打ち切ったことを、公開で発表しました。,24.075675077662282,18.019305469692057,9.8125,9.5,jpn_Jpan
"Translate the following sentence from English to Japanese:
Q: Danius said, ""Right now we are doing nothing. I have called and sent emails to his closest collaborator and received very friendly replies. For now, that is certainly enough.""
A:","Danius said, ""Right now we are doing nothing. I have called and sent emails to his closest collaborator and received very friendly replies. For now, that is certainly enough.""",ダニアスは「今は何もしていない。彼の親しい協力者に電話をかけたり、メールを送ったりしたが、非常に友好的な返事が返ってきた。今のところは、確かにそれで十分だ。」と語った。,サンティウスは言った、「今、何もしていない。私があなたの最も密接な協力者に電話し、メールを送り、非常に親切な返事を得た。今、それは確かに十分である。」,23.29994773148714,10.259195968876762,6.53125,6.3125,jpn_Jpan
"Translate the following sentence from English to Japanese:
Q: Previously, Ring's CEO, Jamie Siminoff, remarked the company started when his doorbell wasn't audible from his shop in his garage.
A:","Previously, Ring's CEO, Jamie Siminoff, remarked the company started when his doorbell wasn't audible from his shop in his garage.",RingのCEOであるジェイミー・スミノフは以前に、玄関の呼び出し音がガレージにある自分店から聞こえなかったことから事業を始めたと述べました。,以前、リングのCEO、ジェイミー・シミノフ氏は、彼の駐車場のドアベルが聞こえない状態で、彼の店舗がオープンしたと述べました。,19.175740107722046,8.626820946854759,7.40625,8.0,jpn_Jpan
"Translate the following sentence from English to Japanese:
Q: He built a WiFi door bell, he said.
A:","He built a WiFi door bell, he said.",彼はWi-Fiで鳴るドアベルを作ったそうです。,それは、彼が言った。,4.938261771681061,2.6341919627252284,20.0,15.9375,jpn_Jpan
"Translate the following sentence from English to Japanese:
Q: Siminoff said sales boosted after his 2013 appearance in a Shark Tank episode where the show panel declined funding the startup.
A:",Siminoff said sales boosted after his 2013 appearance in a Shark Tank episode where the show panel declined funding the startup.,シミノフ氏は、2013年にシャークタンクのエピソードに出演した後、番組委員会が資金提供を辞退した後に売上が急激に伸びたと述べています。,Siminoffは、2013年のShark Tank番組のエピソードで、その会社の起業家がパネルに資金を提供するかどうかを決定する際、起業家が失敗したと判断したため、売上は向上したと述べた。,16.861498955903254,6.881570893204274,10.625,10.3125,jpn_Jpan
"Translate the following sentence from English to Japanese:
Q: In late 2017, Siminoff appeared on shopping television channel QVC.
A:","In late 2017, Siminoff appeared on shopping television channel QVC.",2017年後半にシミノフ氏はテレビショッピング「QVC」に出演しました。,2017年後半、シミノフはショッピングテレビチャンネルQVCに出演しました。,42.79637908528236,26.45629261385287,2.390625,2.53125,jpn_Jpan
"Translate the following sentence from English to Japanese:
Q: Ring also settled a lawsuit with competing security company, the ADT Corporation.
A:","Ring also settled a lawsuit with competing security company, the ADT Corporation.",Ringはまた、競合するセキュリティ企業であるADTとの訴訟で和解しました。,Ring は、競合するセキュリティ会社であるADT Corporationとの訴訟を解決しました。,42.47021295993632,25.772294506990857,3.125,3.15625,yue_Hant
