prompt,query,reference,generation_baseline,chrf_baseline,bleu_baseline,metricx_qe_baseline,metricx_baseline,baseline_lang,commet_baseline
"Translate the following sentence from Chinese to English:
Q: 他补充道：“我们现在有 4 个月大没有糖尿病的老鼠，但它们曾经得过该病。”
A:",他补充道：“我们现在有 4 个月大没有糖尿病的老鼠，但它们曾经得过该病。”,"""We now have 4-month-old mice that are non-diabetic that used to be diabetic,"" he added.","The man added: “We now have 4 months without diabetes in our mice, but they have had this disease before.”",28.592243541315355,6.784272118894773,5.40625,7.25,eng_Latn,0.8125
"Translate the following sentence from Chinese to English:
Q: 埃胡德·乌尔博士（新斯科舍省哈利法克斯市达尔豪西大学医学教授，加拿大糖尿病协会临床与科学部门教授）提醒，这项研究仍处在早期阶段。
A:",埃胡德·乌尔博士（新斯科舍省哈利法克斯市达尔豪西大学医学教授，加拿大糖尿病协会临床与科学部门教授）提醒，这项研究仍处在早期阶段。,"Dr. Ehud Ur, professor of medicine at Dalhousie University in Halifax, Nova Scotia and chair of the clinical and scientific division of the Canadian Diabetes Association cautioned that the research is still in its early days.","Dr. Urdorf, a professor of medicine at Dalhousie University in Halifax, Nova Scotia, Canada, reminds us that this study is still in the early stages.",46.64775325491746,34.07902971354003,5.65625,5.0,eng_Latn,0.8125
"Translate the following sentence from Chinese to English:
Q: 和其他一些专家一样，他对糖尿病能否治愈持怀疑态度。他指出，这些发现与已患有 1 型糖尿病的人无关。
A:",和其他一些专家一样，他对糖尿病能否治愈持怀疑态度。他指出，这些发现与已患有 1 型糖尿病的人无关。,"Like some other experts, he is skeptical about whether diabetes can be cured, noting that these findings have no relevance to people who already have Type 1 diabetes.",He is skeptical about whether diabetes can be cured. He points out that these findings are not related to people with type 1 diabetes.,55.86288441207693,36.44164674215876,2.515625,2.1875,eng_Latn,0.93359375
"Translate the following sentence from Chinese to English:
Q: 周一，瑞典学院诺贝尔文学委员会常务秘书萨拉·丹尼尔斯在瑞典广播电台的一档节目中向公众宣布，委员会因无法直接联系到鲍勃·迪伦，通知他获得了 2016 年诺贝尔文学奖，已经放弃了与他联系的尝试。
A:",周一，瑞典学院诺贝尔文学委员会常务秘书萨拉·丹尼尔斯在瑞典广播电台的一档节目中向公众宣布，委员会因无法直接联系到鲍勃·迪伦，通知他获得了 2016 年诺贝尔文学奖，已经放弃了与他联系的尝试。,"On Monday, Sara Danius, permanent secretary of the Nobel Committee for Literature at the Swedish Academy, publicly announced during a radio program on Sveriges Radio in Sweden the committee, unable to reach Bob Dylan directly about winning the 2016 Nobel Prize in Literature, had abandoned its efforts to reach him.","On January 1, 2016, the Swedish Nobel Literature Committee announced that it had awarded the 2016 Nobel Prize in Literature to Bob Dylan, who had been unable to contact the committee. The committee had decided to award the prize to Bob Dylan, who had been unable to contact the committee. The committee had decided to award the prize to Bob Dylan, who had been unable to contact the committee.",37.062739965483395,12.494005907202505,25.0,23.75,eng_Latn,0.00140380859375
"Translate the following sentence from Chinese to English:
Q: 达尼厄斯说道：“目前我们保持按兵不动。我给他关系最好的合作者打过电话并发送了电子邮件，而且收到了对方非常友好的回复。就目前而言，这足够了。”
A:",达尼厄斯说道：“目前我们保持按兵不动。我给他关系最好的合作者打过电话并发送了电子邮件，而且收到了对方非常友好的回复。就目前而言，这足够了。”,"Danius said, ""Right now we are doing nothing. I have called and sent emails to his closest collaborator and received very friendly replies. For now, that is certainly enough.""","Daniele said: “Currently, we are keeping our position. I have given him the best contact person and sent him an email. I have received a very friendly reply from him. So far, that is enough.”",37.690543725146874,7.4518355616855425,4.1875,5.25,eng_Latn,0.84375
"Translate the following sentence from Chinese to English:
Q: 此前，铃声 (Ring) 公司 CEO 杰米·西米诺夫曾表示，公司成立之初，他在位于车库的工作室里是听不到门铃响声的。
A:",此前，铃声 (Ring) 公司 CEO 杰米·西米诺夫曾表示，公司成立之初，他在位于车库的工作室里是听不到门铃响声的。,"Previously, Ring's CEO, Jamie Siminoff, remarked the company started when his doorbell wasn't audible from his shop in his garage.","The CEO of the Ring Company, Jimi Simeonov, once said that the company was founded in a garage, and he was not able to hear the doorbell ringing.",28.92629121792239,3.7090912438063204,4.71875,4.8125,eng_Latn,0.88671875
"Translate the following sentence from Chinese to English:
Q: 他称，他制作了一个 WiFi 门铃。
A:",他称，他制作了一个 WiFi 门铃。,"He built a WiFi door bell, he said.",He called himself a WiFi doorbell maker.,40.88013613736071,17.747405280050266,0.609375,1.109375,eng_Latn,0.875
"Translate the following sentence from Chinese to English:
Q: 西米诺夫说，2013 年他在《创智赢家》节目中露面后，公司的销售额大增，当时节目组拒绝向这家初创公司投资。
A:",西米诺夫说，2013 年他在《创智赢家》节目中露面后，公司的销售额大增，当时节目组拒绝向这家初创公司投资。,Siminoff said sales boosted after his 2013 appearance in a Shark Tank episode where the show panel declined funding the startup.,"西米诺夫 said in 2013 that after he appeared in the 《Create a Genius》 program, the sales of the company increased, and the program refused to invest in the company.",25.254853419932722,1.550931514965505,8.9375,9.9375,eng_Latn,0.55859375
"Translate the following sentence from Chinese to English:
Q: 2017 年年末，西米诺夫出现在 QVC 电视销售频道。
A:",2017 年年末，西米诺夫出现在 QVC 电视销售频道。,"In late 2017, Siminoff appeared on shopping television channel QVC.",西米诺夫出现在 QVC 电视销售频道。,2.7530725384638592,5.255923420816887,14.625,14.25,zho_Hans,0.81640625
"Translate the following sentence from Chinese to English:
Q: 铃声 (Ring) 公司还与竞争对手 ADT 安保公司在一起官司中达成了庭外和解。
A:",铃声 (Ring) 公司还与竞争对手 ADT 安保公司在一起官司中达成了庭外和解。,"Ring also settled a lawsuit with competing security company, the ADT Corporation.",The company's ringing (sound) still has a lawsuit with ADT security company in the court of arbitration.,45.751336188450395,12.71235700108297,9.8125,11.75,eng_Latn,0.66796875
"Translate the following sentence from Chinese to English:
Q: 虽然有一种实验性疫苗看似能够降低埃博拉病毒的死亡率，但迄今为止，还没明确证明任何药物适合治疗现有的感染。
A:",虽然有一种实验性疫苗看似能够降低埃博拉病毒的死亡率，但迄今为止，还没明确证明任何药物适合治疗现有的感染。,"While one experimental vaccine appears able to reduce Ebola mortality, up until now, no drugs have been clearly demonstrated suitable for treating existing infection.","Although there is an experimental vaccine that can reduce the death rate of Ebola virus, it has not been proven that any drug can be used to treat the existing infection.",36.84553824569365,14.494568696092859,0.52734375,1.1484375,eng_Latn,0.9765625
"Translate the following sentence from Chinese to English:
Q: 一种名为 ZMapp 的“抗体鸡尾酒”（多抗体联合）最初有望在该领域发挥作用，但正式研究表明，它在预防死亡方面的效果有些不尽人意。
A:",一种名为 ZMapp 的“抗体鸡尾酒”（多抗体联合）最初有望在该领域发挥作用，但正式研究表明，它在预防死亡方面的效果有些不尽人意。,"One antibody cocktail, ZMapp, initially showed promise in the field, but formal studies indicated it had less benefit than sought in preventing death.","A kind of “antibody cocktail” (antibodies combined) has the potential to play a role in the field of medicine, but the results of the official research show that the effect of the death is not perfect.",31.75613274039291,5.720251726917801,7.0,6.84375,eng_Latn,0.69140625
"Translate the following sentence from Chinese to English:
Q: 在 PALM 实验中，ZMapp 用作参照。也就是科学家将其作为基线，把其他三种治疗方法与之作比较。
A:",在 PALM 实验中，ZMapp 用作参照。也就是科学家将其作为基线，把其他三种治疗方法与之作比较。,"In the PALM trial, ZMapp served as a control, meaning scientists used it as a baseline and compared the three other treatments to it.","In the PALM experiment, ZMapp was used as a reference. That is, scientists compared it with other three treatments.",43.32654285711777,19.509920410791548,0.6875,1.9375,eng_Latn,0.98828125
