prompt,query,reference,generation_baseline,chrf_baseline,bleu_baseline,metricx_qe_baseline,metricx_baseline,baseline_lang
"Translate the following sentence from English to Russian:
Q: ""We now have 4-month-old mice that are non-diabetic that used to be diabetic,"" he added.
A:","""We now have 4-month-old mice that are non-diabetic that used to be diabetic,"" he added.","""Теперь у нас есть четырёхмесячные мыши, у которых больше нет диабета"", — добавил он.","""Теперь у нас есть мыши в возрасте 4 месяцев, которые не являются диабетиками, но ранее были диабетиками,"" добавил он.",45.09235994483562,24.967920997628458,2.765625,4.0,rus_Cyrl
"Translate the following sentence from English to Russian:
Q: Dr. Ehud Ur, professor of medicine at Dalhousie University in Halifax, Nova Scotia and chair of the clinical and scientific division of the Canadian Diabetes Association cautioned that the research is still in its early days.
A:","Dr. Ehud Ur, professor of medicine at Dalhousie University in Halifax, Nova Scotia and chair of the clinical and scientific division of the Canadian Diabetes Association cautioned that the research is still in its early days.","Согласно предупреждению доктора Эхуда Ура (Ehud Ur), профессора медицины в Университете Дэлхаузи в Галифаксе (Новая Шотландия) и председателя клинико-научного отдела Канадской диабетической ассоциации, исследования все еще находятся на начальной стадии.","Dr. Еhud Ur, профессор медицины в Далхоуси University в Халлфаксе, Новая Шотландия и председатель клинического и научного отдела Ассоциации диабета Канады предупредил, что исследование все еще находится на ранних стадиях.",42.425320566753165,6.8646062733804145,3.8125,4.125,rus_Cyrl
"Translate the following sentence from English to Russian:
Q: Like some other experts, he is skeptical about whether diabetes can be cured, noting that these findings have no relevance to people who already have Type 1 diabetes.
A:","Like some other experts, he is skeptical about whether diabetes can be cured, noting that these findings have no relevance to people who already have Type 1 diabetes.","Как и некоторые другие эксперты, он сомневается, что диабет излечим, отмечая, что эти открытия не относятся к людям, у которых уже развился диабет 1 типа.","Как и некоторые другие эксперты, он скептически относится к возможности исцеления диабета, указывая, что эти результаты не имеют отношения к людям, у которых уже есть 1 тип диабета.",55.013628624311174,28.699143317363177,1.53125,1.78125,rus_Cyrl
"Translate the following sentence from English to Russian:
Q: On Monday, Sara Danius, permanent secretary of the Nobel Committee for Literature at the Swedish Academy, publicly announced during a radio program on Sveriges Radio in Sweden the committee, unable to reach Bob Dylan directly about winning the 2016 Nobel Prize in Literature, had abandoned its efforts to reach him.
A:","On Monday, Sara Danius, permanent secretary of the Nobel Committee for Literature at the Swedish Academy, publicly announced during a radio program on Sveriges Radio in Sweden the committee, unable to reach Bob Dylan directly about winning the 2016 Nobel Prize in Literature, had abandoned its efforts to reach him.","В понедельник Сара Даниус, постоянный секретарь Нобелевского комитета по литературе при Шведской Академии, публично заявила во время передачи на шведской радиостанции Sveriges о том, что комитет, которому не удалось связаться с Бобом Диланом напрямую и сообщить ему, что он выиграл Нобелевскую премию по литературе за 2016 год, прекращает попытки выйти с ним на связь.","В понедельник, Сара Даниус, постоянный секретарь Комитета Нобелевской премии по литературе при Академии Нобелей в Швеции, в ходе радиопередачи на Sveriges Radio в Швеции, официально объявила, что комитет, не сумевший добраться до Боба Дилана напрямую о его победе в Нобелев",39.56644611745798,18.721752766282258,12.0625,12.1875,rus_Cyrl
"Translate the following sentence from English to Russian:
Q: Danius said, ""Right now we are doing nothing. I have called and sent emails to his closest collaborator and received very friendly replies. For now, that is certainly enough.""
A:","Danius said, ""Right now we are doing nothing. I have called and sent emails to his closest collaborator and received very friendly replies. For now, that is certainly enough.""","Даниус заявил: ""Сейчас мы ничего не делаем. Я звонил и отправлял электронные письма его ближайшему сотруднику и получал очень дружелюбные ответы. На данный момент этого, конечно, достаточно"".","Даниус сказал: ""Сейчас мы ничего не делаем. Я позвонил и отправил письма его ближайшим коллегам и получил очень дружелюбные ответы. На данный момент этого вполне достаточно.""",65.32536342900079,51.68825625219138,1.8515625,1.1953125,rus_Cyrl
"Translate the following sentence from English to Russian:
Q: Previously, Ring's CEO, Jamie Siminoff, remarked the company started when his doorbell wasn't audible from his shop in his garage.
A:","Previously, Ring's CEO, Jamie Siminoff, remarked the company started when his doorbell wasn't audible from his shop in his garage.","Ранее генеральный директор Ring Джейми Симинофф отметил, что эта компания началась с того, что он не слышал дверного звонка в мастерской своего гаража.","В прошлом, CEO компании Ring, Джейми Симинов, отметил, что компания начала, когда дверной звонок не был слышен из его гаража.",37.44654299715527,15.486657856184728,7.59375,6.9375,rus_Cyrl
"Translate the following sentence from English to Russian:
Q: He built a WiFi door bell, he said.
A:","He built a WiFi door bell, he said.","Он сказал, что создал дверной звонок, работающий от WiFi.","Он построил WiFi-дверной звонок, он сказал.",39.67518841054177,18.327655405515756,4.8125,4.5,rus_Cyrl
"Translate the following sentence from English to Russian:
Q: Siminoff said sales boosted after his 2013 appearance in a Shark Tank episode where the show panel declined funding the startup.
A:",Siminoff said sales boosted after his 2013 appearance in a Shark Tank episode where the show panel declined funding the startup.,"Симинофф сказал, что продажи выросли после его появления в выпуске шоу ""Shark Tank"" в 2013 году, где члены жюри отказались финансировать его стартап.","Симиноф сказал, что продажи увеличились после его появления в эпизоде шоу ""Шельф Танк"" в 2013 году, где панель шоу отказалась финансировать стартап.",60.050948061645926,35.24671206019962,6.53125,5.78125,rus_Cyrl
"Translate the following sentence from English to Russian:
Q: In late 2017, Siminoff appeared on shopping television channel QVC.
A:","In late 2017, Siminoff appeared on shopping television channel QVC.",В конце 2017 года Симинофф появился на торговом телеканале QVC.,"В конце 2017 года Симинов появился на телеканале QVC, специализирующемся на продажах товаров.",65.19810746055319,34.042950698715764,3.21875,2.5,rus_Cyrl
"Translate the following sentence from English to Russian:
Q: Ring also settled a lawsuit with competing security company, the ADT Corporation.
A:","Ring also settled a lawsuit with competing security company, the ADT Corporation.","Кроме того, Ring урегулировала судебный процесс с конкурентами, охранной фирмой ADT Corporation.","Ринг также урегулировал дело с конкурентной компанией по безопасности, ADT Corporation.",39.0966040803384,14.828452457254054,4.6875,5.5625,rus_Cyrl
