prompt,query,reference,generation_baseline,chrf_baseline,bleu_baseline,metricx_qe_baseline,metricx_baseline,baseline_lang,commet_baseline
"Translate the following sentence from Spanish to English:
Q: «Actualmente, tenemos ratones de cuatro meses de edad que antes solían ser diabéticos y que ya no lo son», agregó.
A:","«Actualmente, tenemos ratones de cuatro meses de edad que antes solían ser diabéticos y que ya no lo son», agregó.","""We now have 4-month-old mice that are non-diabetic that used to be diabetic,"" he added.","«Currently, we have four-month-old mice that used to be diabetic and are no longer diabetic», he added.",59.6360019128914,35.75952280769458,2.46875,2.96875,eng_Latn,0.99609375
"Translate the following sentence from Spanish to English:
Q: La investigación todavía se ubica en su etapa inicial, conforme indicara el Dr. Ehud Ur, docente en la carrera de medicina de la Universidad de Dalhousie, en Halifax, Nueva Escocia, y director del departamento clínico y científico de la Asociación Canadiense de Diabetes.
A:","La investigación todavía se ubica en su etapa inicial, conforme indicara el Dr. Ehud Ur, docente en la carrera de medicina de la Universidad de Dalhousie, en Halifax, Nueva Escocia, y director del departamento clínico y científico de la Asociación Canadiense de Diabetes.","Dr. Ehud Ur, professor of medicine at Dalhousie University in Halifax, Nova Scotia and chair of the clinical and scientific division of the Canadian Diabetes Association cautioned that the research is still in its early days.","The research is still in its initial stage, as indicated by Dr. Ehud Ur, a professor in the medical program at Dalhousie University in Halifax, Nova Scotia, and the clinical and scientific department head of the Canadian Association of Diabetes.",67.88741815988408,46.46555456994017,1.1328125,2.03125,eng_Latn,0.95703125
"Translate the following sentence from Spanish to English:
Q: Al igual que otros especialistas, es escéptico acerca de si la diabetes tiene cura y remarca que estos descubrimientos no son relevantes para quienes que ya padecen de diabetes de tipo 1.
A:","Al igual que otros especialistas, es escéptico acerca de si la diabetes tiene cura y remarca que estos descubrimientos no son relevantes para quienes que ya padecen de diabetes de tipo 1.","Like some other experts, he is skeptical about whether diabetes can be cured, noting that these findings have no relevance to people who already have Type 1 diabetes.","Just like other specialists, he is skeptical about whether diabetes can be cured and emphasizes that these discoveries are not relevant for those who already suffer from type 1 diabetes.",58.600997875835326,35.45261953311586,0.62890625,1.203125,eng_Latn,1.015625
"Translate the following sentence from Spanish to English:
Q: El lunes, Sara Danius, secretaria permanente del Comité por el Nobel de Literatura de la Academia Sueca, declaró públicamente en un programa radiofónico de Sveriges, en Suecia, que, al no poder contactar directamente con Bob Dylan para comunicarle el premio en Literatura 2016, el comité había abandonado sus esfuerzos por comunicarse con él.
A:","El lunes, Sara Danius, secretaria permanente del Comité por el Nobel de Literatura de la Academia Sueca, declaró públicamente en un programa radiofónico de Sveriges, en Suecia, que, al no poder contactar directamente con Bob Dylan para comunicarle el premio en Literatura 2016, el comité había abandonado sus esfuerzos por comunicarse con él.","On Monday, Sara Danius, permanent secretary of the Nobel Committee for Literature at the Swedish Academy, publicly announced during a radio program on Sveriges Radio in Sweden the committee, unable to reach Bob Dylan directly about winning the 2016 Nobel Prize in Literature, had abandoned its efforts to reach him.","On Monday, Sara Danius, the permanent secretary of the Committee for the Nobel Prize in Literature of the Swedish Academy, publicly declared on a radio program of Sveriges, in Sweden, that, as they were unable to contact Bob Dylan directly to inform him of the Literature Prize 2016, the committee had abandoned their efforts to communicate with him.",66.58610109227666,35.56229585284217,1.6328125,2.734375,eng_Latn,0.9765625
"Translate the following sentence from Spanish to English:
Q: Danius declaró: «Actualmente no estamos haciendo nada. Llamé y envié correos electrónicos a su asistente más cercano y recibí contestaciones muy cordiales. Por el momento, eso es sin dudas suficiente».
A:","Danius declaró: «Actualmente no estamos haciendo nada. Llamé y envié correos electrónicos a su asistente más cercano y recibí contestaciones muy cordiales. Por el momento, eso es sin dudas suficiente».","Danius said, ""Right now we are doing nothing. I have called and sent emails to his closest collaborator and received very friendly replies. For now, that is certainly enough.""","Danius declared: ""Currently, we are not doing anything. I called and sent emails to his closest assistant and received very cordial responses. For now, that is undoubtedly enough.""",58.34067319316893,35.01522471525211,2.0625,1.484375,eng_Latn,1.0
"Translate the following sentence from Spanish to English:
Q: Con anterioridad, el director ejecutivo de Ring, Jamie Siminoff, mencionó que la compañía había iniciado a raíz de que el timbre de su entrada no podía oírse desde la tienda que tenía montada en su garaje.
A:","Con anterioridad, el director ejecutivo de Ring, Jamie Siminoff, mencionó que la compañía había iniciado a raíz de que el timbre de su entrada no podía oírse desde la tienda que tenía montada en su garaje.","Previously, Ring's CEO, Jamie Siminoff, remarked the company started when his doorbell wasn't audible from his shop in his garage.","Prior to this, Ring's CEO, Jamie Siminoff, mentioned that the company had started because the doorbell at his entrance could not be heard from the store he had set up in his garage.",52.55076598560143,32.40760114221583,2.46875,1.765625,eng_Latn,0.93359375
"Translate the following sentence from Spanish to English:
Q: Él dijo que construyó un timbre wifi.
A:",Él dijo que construyó un timbre wifi.,"He built a WiFi door bell, he said.",He said that he built a wifi speaker.,32.80354100531868,11.229616543472382,1.6796875,10.25,eng_Latn,0.9375
"Translate the following sentence from Spanish to English:
Q: Siminoff declaró que las ventas se dispararon luego de su aparición en un episodio de Shark Tank en el año 2013, en el que el panel del programa televisivo se negó a financiar la puesta en marcha de la compañía.
A:","Siminoff declaró que las ventas se dispararon luego de su aparición en un episodio de Shark Tank en el año 2013, en el que el panel del programa televisivo se negó a financiar la puesta en marcha de la compañía.",Siminoff said sales boosted after his 2013 appearance in a Shark Tank episode where the show panel declined funding the startup.,"Siminoff declared that sales skyrocketed after his appearance on Shark Tank in 2013, when the show's panel refused to finance the company's launch.",42.73888963517606,11.11789548985491,2.171875,1.8984375,eng_Latn,1.0
"Translate the following sentence from Spanish to English:
Q: Hacia fines del año 2017, Siminoff hizo una aparición en el canal de compras televisadas QVC.
A:","Hacia fines del año 2017, Siminoff hizo una aparición en el canal de compras televisadas QVC.","In late 2017, Siminoff appeared on shopping television channel QVC.","By the end of 2017, Siminoff made an appearance on the TV shopping channel QVC.",51.99970735028542,25.34743707366162,3.375,4.15625,eng_Latn,1.0234375
"Translate the following sentence from Spanish to English:
Q: Ring también llegó a un acuerdo en el litigio con la compañía de seguridad de la competencia, ADT Corporation.
A:","Ring también llegó a un acuerdo en el litigio con la compañía de seguridad de la competencia, ADT Corporation.","Ring also settled a lawsuit with competing security company, the ADT Corporation.","Ring also reached an agreement in the litigation with the competitor's security company, ADT Corporation.",56.62211809306332,17.855149299161596,1.046875,1.234375,eng_Latn,1.015625
