prompt,query,reference,generation_baseline,chrf_baseline,bleu_baseline,metricx_qe_baseline,metricx_baseline,baseline_lang,commet_baseline
"Translate the following sentence from English to Chinese:
Q: ""We now have 4-month-old mice that are non-diabetic that used to be diabetic,"" he added.
A:","""We now have 4-month-old mice that are non-diabetic that used to be diabetic,"" he added.",他补充道：“我们现在有 4 个月大没有糖尿病的老鼠，但它们曾经得过该病。”,"""我们现在有4个月大的小鼠，它们原本是糖尿病患者，但现在已经不再患糖尿病了，"" 他补充道。",23.737428116613916,14.291173574075158,1.53125,2.1875,zho_Hans,0.95703125
"Translate the following sentence from English to Chinese:
Q: Dr. Ehud Ur, professor of medicine at Dalhousie University in Halifax, Nova Scotia and chair of the clinical and scientific division of the Canadian Diabetes Association cautioned that the research is still in its early days.
A:","Dr. Ehud Ur, professor of medicine at Dalhousie University in Halifax, Nova Scotia and chair of the clinical and scientific division of the Canadian Diabetes Association cautioned that the research is still in its early days.",埃胡德·乌尔博士（新斯科舍省哈利法克斯市达尔豪西大学医学教授，加拿大糖尿病协会临床与科学部门教授）提醒，这项研究仍处在早期阶段。,道尔豪斯大学哈利法克斯分校医学教授Ehud Ur博士和加拿大糖尿病协会临床与科学分会主席警告说，这项研究仍处于早期阶段。,32.66765292506907,37.81054101697194,4.5,4.375,yue_Hant,0.8125
"Translate the following sentence from English to Chinese:
Q: Like some other experts, he is skeptical about whether diabetes can be cured, noting that these findings have no relevance to people who already have Type 1 diabetes.
A:","Like some other experts, he is skeptical about whether diabetes can be cured, noting that these findings have no relevance to people who already have Type 1 diabetes.",和其他一些专家一样，他对糖尿病能否治愈持怀疑态度。他指出，这些发现与已患有 1 型糖尿病的人无关。,像其他一些专家一样，他对糖尿病是否能被治愈持怀疑态度，指出这些发现对已经患有1型糖尿病的人没有相关性。,48.017755265449686,45.09004571611402,1.0546875,1.15625,zho_Hans,0.9765625
"Translate the following sentence from English to Chinese:
Q: On Monday, Sara Danius, permanent secretary of the Nobel Committee for Literature at the Swedish Academy, publicly announced during a radio program on Sveriges Radio in Sweden the committee, unable to reach Bob Dylan directly about winning the 2016 Nobel Prize in Literature, had abandoned its efforts to reach him.
A:","On Monday, Sara Danius, permanent secretary of the Nobel Committee for Literature at the Swedish Academy, publicly announced during a radio program on Sveriges Radio in Sweden the committee, unable to reach Bob Dylan directly about winning the 2016 Nobel Prize in Literature, had abandoned its efforts to reach him.",周一，瑞典学院诺贝尔文学委员会常务秘书萨拉·丹尼尔斯在瑞典广播电台的一档节目中向公众宣布，委员会因无法直接联系到鲍勃·迪伦，通知他获得了 2016 年诺贝尔文学奖，已经放弃了与他联系的尝试。,在周一，瑞典学院的诺贝尔文学奖委员会的常任秘书萨拉·丹尼乌斯在瑞典广播电台的一档广播节目中公开宣布，由于无法直接联系到鲍勃·迪伦，委员会放弃了努力去联系他以授予2016年诺贝尔文学奖。,43.20582503479127,48.43753084919207,2.21875,2.9375,zho_Hans,0.93359375
"Translate the following sentence from English to Chinese:
Q: Danius said, ""Right now we are doing nothing. I have called and sent emails to his closest collaborator and received very friendly replies. For now, that is certainly enough.""
A:","Danius said, ""Right now we are doing nothing. I have called and sent emails to his closest collaborator and received very friendly replies. For now, that is certainly enough.""",达尼厄斯说道：“目前我们保持按兵不动。我给他关系最好的合作者打过电话并发送了电子邮件，而且收到了对方非常友好的回复。就目前而言，这足够了。”,Danius 说：“现在我们什么也不做。我已经给他最亲密的合作者打了电话并发送了电子邮件，收到了非常友好的回复。目前，这已经足够了。”,29.811633779260617,35.36400462527217,2.59375,2.546875,zho_Hans,1.0078125
"Translate the following sentence from English to Chinese:
Q: Previously, Ring's CEO, Jamie Siminoff, remarked the company started when his doorbell wasn't audible from his shop in his garage.
A:","Previously, Ring's CEO, Jamie Siminoff, remarked the company started when his doorbell wasn't audible from his shop in his garage.",此前，铃声 (Ring) 公司 CEO 杰米·西米诺夫曾表示，公司成立之初，他在位于车库的工作室里是听不到门铃响声的。,以前，Ring的CEO，Jamie Siminoff，曾表示，公司是从他车库里的店铺里，他的门铃听不见的时候开始的。,13.321334098829205,9.352631340550841,5.5625,7.375,yue_Hant,0.7734375
"Translate the following sentence from English to Chinese:
Q: He built a WiFi door bell, he said.
A:","He built a WiFi door bell, he said.",他称，他制作了一个 WiFi 门铃。,他说他建了一个WiFi门铃。,50.26657354616586,16.14682615668325,1.375,1.4765625,zho_Hans,0.84765625
"Translate the following sentence from English to Chinese:
Q: Siminoff said sales boosted after his 2013 appearance in a Shark Tank episode where the show panel declined funding the startup.
A:",Siminoff said sales boosted after his 2013 appearance in a Shark Tank episode where the show panel declined funding the startup.,西米诺夫说，2013 年他在《创智赢家》节目中露面后，公司的销售额大增，当时节目组拒绝向这家初创公司投资。,西蒙诺夫说，他的2013年在《鲨鱼罐头》一集中出现后，销售量得到了提升，因为该节目委员会拒绝为这家初创公司提供资金。,18.899979660184382,14.722500792577723,6.84375,7.46875,yue_Hant,0.50390625
"Translate the following sentence from English to Chinese:
Q: In late 2017, Siminoff appeared on shopping television channel QVC.
A:","In late 2017, Siminoff appeared on shopping television channel QVC.",2017 年年末，西米诺夫出现在 QVC 电视销售频道。,2017年12月，Siminoff出现在购物电视频道QVC上。,19.76522549134537,7.012887580040735,1.84375,2.828125,eng_Latn,0.94921875
"Translate the following sentence from English to Chinese:
Q: Ring also settled a lawsuit with competing security company, the ADT Corporation.
A:","Ring also settled a lawsuit with competing security company, the ADT Corporation.",铃声 (Ring) 公司还与竞争对手 ADT 安保公司在一起官司中达成了庭外和解。,环境也与竞争的安全公司ADT公司解决了诉讼。,9.372790191465029,5.063699232448909,7.8125,8.625,yue_Hant,0.56640625
