prompt,query,reference,generation_baseline,chrf_baseline,bleu_baseline,metricx_qe_baseline,metricx_baseline
"Translate the following sentence from English to Hindi:
Q: ""We now have 4-month-old mice that are non-diabetic that used to be diabetic,"" he added.
A:","""We now have 4-month-old mice that are non-diabetic that used to be diabetic,"" he added.",उन्होंने कहा “कि अब हमारे पास 4 महीने उम्र वाले चूहे हैं जिन्हें मधुमेह नहीं है जो मधुमेह के रोगी थे। ”,"""मैं इस बात का बताना चाहता हूँ कि आपके द्वारा दिया गया अपने दोस्तों के लिए एक 4 महीने बाद नियमित रूप स",12.300617267082314,2.6224166853401165,18.375,25.0
"Translate the following sentence from English to Hindi:
Q: Dr. Ehud Ur, professor of medicine at Dalhousie University in Halifax, Nova Scotia and chair of the clinical and scientific division of the Canadian Diabetes Association cautioned that the research is still in its early days.
A:","Dr. Ehud Ur, professor of medicine at Dalhousie University in Halifax, Nova Scotia and chair of the clinical and scientific division of the Canadian Diabetes Association cautioned that the research is still in its early days.","डॉ. एहुड उर, नोवा स्कोटिया के हैलिफ़ैक्स में डलहौज़ी विश्वविद्यालय में चिकित्सा के प्रोफ़ेसर और कनाडाई डायबिटीज़ एसोसिएशन के नैदानिक ​​और वैज्ञानिक विभाग के अध्यक्ष ने आगाह किया कि शोध अभी भी अपने शुरुआती दिनों में है.","ड्री. एहुड यूर, डॉ. जी. डॉक्टर डॉलहोसी विश्वविद्यालय में डिजिटल डिजाइन डिविजन के अध्यक्ष और कंग्लिय",20.76313153878288,3.8838623443055122,18.75,21.0
"Translate the following sentence from English to Hindi:
Q: Like some other experts, he is skeptical about whether diabetes can be cured, noting that these findings have no relevance to people who already have Type 1 diabetes.
A:","Like some other experts, he is skeptical about whether diabetes can be cured, noting that these findings have no relevance to people who already have Type 1 diabetes.","कुछ अन्य विशेषज्ञों की तरह, उन्हें इस बात पर संदेह है कि क्या मधुमेह को ठीक किया जा सकता है, यह देखते हुए कि इन निष्कर्षों की उन लोगों के लिए कोई प्रासंगिकता नहीं है जिन्हें पहले से ही टाइप 1 मधुमेह है.","यही अन्य अध्यक्षों के साथ भी विश्वास है कि डिजाइडेक्स को निपटाया जा सकता है, जिसके अनुसार यह नियमित रूप",17.70482409583307,4.107089187548124,15.75,18.0
"Translate the following sentence from English to Hindi:
Q: On Monday, Sara Danius, permanent secretary of the Nobel Committee for Literature at the Swedish Academy, publicly announced during a radio program on Sveriges Radio in Sweden the committee, unable to reach Bob Dylan directly about winning the 2016 Nobel Prize in Literature, had abandoned its efforts to reach him.
A:","On Monday, Sara Danius, permanent secretary of the Nobel Committee for Literature at the Swedish Academy, publicly announced during a radio program on Sveriges Radio in Sweden the committee, unable to reach Bob Dylan directly about winning the 2016 Nobel Prize in Literature, had abandoned its efforts to reach him.","सोमवार को स्वीडिश अकादमी में साहित्य के लिए नोबेल समिति के स्थायी सचिव, सारा डेनियस, स्वीडन समिति में सेवरिज रेडियो पर एक रेडियो कार्यक्रम के दौरान सार्वजनिक रूप से घोषणा की, कि साहित्य में 2016 के नोबेल पुरस्कार जीतने को लेकर सीधे बॉब डायलन तक पहुँचने में असमर्थ होकर, अपने प्रयासों को छोड़ चुके थे.",एक्सप्रेस्टेशन एक्सप्रेस्टेशन नोबेल और लेटरेटी विज्ञान कमेटी के नोबेल और लेटरेटी नोबेल विज्ञान कमेटी के न,8.649443596030567,1.558133012574823,23.0,24.125
"Translate the following sentence from English to Hindi:
Q: Danius said, ""Right now we are doing nothing. I have called and sent emails to his closest collaborator and received very friendly replies. For now, that is certainly enough.""
A:","Danius said, ""Right now we are doing nothing. I have called and sent emails to his closest collaborator and received very friendly replies. For now, that is certainly enough.""","डेनियस ने कहा, “फ़िलहाल हम कुछ नहीं कर रहे हैं. मैंने अपने साथ काम करने वाले लोगों को ईमेल भेजे हैं और उसने उनके फ्रेंडली जवाब भेजे हैं. अभी के लिए, बस इतना ही बताना चाहूँगा.”","दानिया ने कहा, ""अब आपके लिए कोई भी काम करना चाहिए। अपने सबसे बड़े अनुसार अपने अनुसार एक अनुसार एक अनुसार",16.453516922019002,2.1754672567754696,20.5,24.25
"Translate the following sentence from English to Hindi:
Q: Previously, Ring's CEO, Jamie Siminoff, remarked the company started when his doorbell wasn't audible from his shop in his garage.
A:","Previously, Ring's CEO, Jamie Siminoff, remarked the company started when his doorbell wasn't audible from his shop in his garage.","इससे पहले, रिंग के सीईओ, जेमी सिमिनॉफ ने बताया था कि कंपनी तब शुरू हुई जब उसके दरवाज़े की घंटी उसके गेराज में स्थित दुकान से सुनाई नहीं देती थी।",अपने खाते में रिंग के चेरेस जेम्सिनोफ्ट ने यह बताया कि उन्होंने उनके खाते में रिंग के चेरेस जेम्सिनोफ्ट �,15.403261169751573,3.6318655308344554,18.125,20.5
"Translate the following sentence from English to Hindi:
Q: He built a WiFi door bell, he said.
A:","He built a WiFi door bell, he said.","उन्होंने (जेमी सिमिनॉफ़) कहा, कि उन्होंने एक वाईफ़ाई डोर बेल बनाई है.","वह एक फिवी डोम बैल बनाता है, उन्होंने कहा।",19.507506358700592,2.0788628272808367,9.625,13.25
"Translate the following sentence from English to Hindi:
Q: Siminoff said sales boosted after his 2013 appearance in a Shark Tank episode where the show panel declined funding the startup.
A:",Siminoff said sales boosted after his 2013 appearance in a Shark Tank episode where the show panel declined funding the startup.,"सिमिनॉफ़ ने कहा कि 2013 में शार्क टैंक एपिसोड में उनके दिखने के बाद बिक्री में बढ़ोतरी हुई, जहाँ शो पैनल ने स्टार्टअप को पूँजी लगाने से मना कर दिया.",शार्क टून के एक शार्क टून एपीएंस में एक शार्क टून एपीएंस एपीएंस में एक शार्क टून एपीएंस एपीएंस में �,11.5977632909569,3.5726018995752384,24.125,25.0
"Translate the following sentence from English to Hindi:
Q: In late 2017, Siminoff appeared on shopping television channel QVC.
A:","In late 2017, Siminoff appeared on shopping television channel QVC.","2017 के अंत में, सिमिनॉफ़ शॉपिंग टेलीविज़न चैनल QVC में दिखाई दिए.","लेटेस्ट 2017 में, सिमिनोफ्ट एक्सप्रेस टीवी शैली पर एक्सप्रेस टीवी शैली पर एक्सप्रेस टीवी शैली पर एक्सप्रे�",17.09939204324259,9.186672262412118,16.375,17.75
"Translate the following sentence from English to Hindi:
Q: Ring also settled a lawsuit with competing security company, the ADT Corporation.
A:","Ring also settled a lawsuit with competing security company, the ADT Corporation.",रिंग ने अपनी प्रतिस्पर्धी कंपनी ADT कॉर्पोरेशन के साथ एक मुकदमा निपटाया है.,रिंग भी अपने विशेष विशेष विशेष विशेष विशेष विशेष विशेष विशेष विशेष विशेष विशेष विशेष विशेष विशेष वि�,5.365239720795215,3.1120619101695897,18.75,20.75
