prompt,query,reference,generation_ablation,bleu_ablation,chrf_ablation,ablation_lang,reference_lang,bleu_ablation_lang,chrf_ablation_lang,metricx_qe_ablation,metricx_ablation
"Translate the following sentence from English to Swahili:
Q: ""We now have 4-month-old mice that are non-diabetic that used to be diabetic,"" he added.
A:","""We now have 4-month-old mice that are non-diabetic that used to be diabetic,"" he added.","""Sasa tuna panya wenye umri wa miezi minne ambao hawana kisukari ambao awali walikuwa na kisukari"", aliongeza.",::.,0.0,1.4888726360881832,bod_Tibt," ""ད་སྐབས་ང་ཚོར་ལོ་4སོན་པའི་ཙི་ཙི་གཅིན་སྙི་ན་ཚ་མེད་པ་འགའ་ཡོད་པ་དག་དེ་སྔོན་གཅིན་སྙི་ན་མྱོང་ཡོད།"" ཁོས་བཤད།",0.0,0.0,25.0,25.0
"Translate the following sentence from English to Swahili:
Q: Dr. Ehud Ur, professor of medicine at Dalhousie University in Halifax, Nova Scotia and chair of the clinical and scientific division of the Canadian Diabetes Association cautioned that the research is still in its early days.
A:","Dr. Ehud Ur, professor of medicine at Dalhousie University in Halifax, Nova Scotia and chair of the clinical and scientific division of the Canadian Diabetes Association cautioned that the research is still in its early days.","Dak. Ehud Ur, profesa wa udaktari katika chuo kikuu cha Dalhousie kule Halifix, Nova Scotia na mwenyekiti wa kitengo cha kliniki na kisayansi kwenye ushirika wa ugonjwa wa kisukari nchini Canada alionya kuwa utafiti bado uko kwenye siku za mapema.",: that the research is still in its in days.,0.036326751891949706,4.239519020417877,eng_Latn," Dr. Ehud Ur, professor of medicine at Dalhousie University in Halifax, Nova Scotia and chair of the clinical and scientific division of the Canadian Diabetes Association cautioned that the research is still in its early days.",2.0490883545484384,19.644793092512085,25.0,25.0
"Translate the following sentence from English to Swahili:
Q: Like some other experts, he is skeptical about whether diabetes can be cured, noting that these findings have no relevance to people who already have Type 1 diabetes.
A:","Like some other experts, he is skeptical about whether diabetes can be cured, noting that these findings have no relevance to people who already have Type 1 diabetes.","Kama wataalam wengine, ana shaka kuhusu kama ugonjwa wa kisukari unaweza kutibiwa, akagundua kuwa matokeo haya hayana umuhimu kwa watu ambao tayari wana ugojwa wa kisukari wa aina 1.",":: is skeptical about whether diabetes can be cured,,,,,,,,,,,,,,,,,,,,,,,,,,,..,,............",0.0,4.293589318080671,eng_Latn," Like some other experts, he is skeptical about whether diabetes can be cured, noting that these findings have no relevance to people who already have Type 1 diabetes.",21.783718957035834,30.48247778915456,25.0,25.0
"Translate the following sentence from English to Swahili:
Q: On Monday, Sara Danius, permanent secretary of the Nobel Committee for Literature at the Swedish Academy, publicly announced during a radio program on Sveriges Radio in Sweden the committee, unable to reach Bob Dylan directly about winning the 2016 Nobel Prize in Literature, had abandoned its efforts to reach him.
A:","On Monday, Sara Danius, permanent secretary of the Nobel Committee for Literature at the Swedish Academy, publicly announced during a radio program on Sveriges Radio in Sweden the committee, unable to reach Bob Dylan directly about winning the 2016 Nobel Prize in Literature, had abandoned its efforts to reach him.","Mnamo Jumatatu, Sara Danius, katibu wa kudumu wa Kamati ya Nobel ya Fasihi katika Chuo cha Uswidi, alitangaza hadharani wakati wa kipindi cha redio kwenye Sveriges Radio katika Uswidi kwamba kamati hiyo, kwa kutoweza kumfikia Bob Dylan moja kwa moja kuhusu ushindi wa Tuzo la Nobel la Fasihi 2016, iliacha juhudi zake za kujaribu kumfikia.",: to to to to,0.0,0.4897987428639755,eng_Latn," On Monday, Sara Danius, permanent secretary of the Nobel Committee for Literature at the Swedish Academy, publicly announced during a radio program on Sveriges Radio in Sweden the committee, unable to reach Bob Dylan directly about winning the 2016 Nobel Prize in Literature, had abandoned its efforts to reach him.",6.390348080278329e-05,1.1323938332171588,25.0,25.0
"Translate the following sentence from English to Swahili:
Q: Danius said, ""Right now we are doing nothing. I have called and sent emails to his closest collaborator and received very friendly replies. For now, that is certainly enough.""
A:","Danius said, ""Right now we are doing nothing. I have called and sent emails to his closest collaborator and received very friendly replies. For now, that is certainly enough.""","Danius alisema, ""Sasa hivi hatufanyi chochote. Nimepiga simu na kutuma barua pepe kwa mshirika wake wa karibu na kupata majibu ya kirafiki sana. Kwa sasa, hakika hiyo imetosha.""",":,,,,",0.0,0.754348461313689,eng_Latn," Danius said, ""Right now we are doing nothing. I have called and sent emails to his closest collaborator and received very friendly replies. For now, that is certainly enough.""",0.0,0.7444367362185814,25.0,25.0
"Translate the following sentence from English to Swahili:
Q: Previously, Ring's CEO, Jamie Siminoff, remarked the company started when his doorbell wasn't audible from his shop in his garage.
A:","Previously, Ring's CEO, Jamie Siminoff, remarked the company started when his doorbell wasn't audible from his shop in his garage.","Hapo awali, Mkurugenzi Mtendaji wa Ring, Jamie Siminoff, alitamka kampuni hiyo ilianza wakati kengele yake ya mlangoni haikuwa inasikika katika duka lake kwenye karakana yake.",:::::::::::,0.0,0.0,min_Latn," Sabalunnya, CEO Ring, Jamie Siminoff, mangecek parusahaan dimulo ketiko bel pintunyo indak tadanga dari tokonyo di garasinyo.",0.0,0.0,25.0,25.0
"Translate the following sentence from English to Swahili:
Q: He built a WiFi door bell, he said.
A:","He built a WiFi door bell, he said.","Aliunda kengele ya mlango ya Wi-Fi, alisema.",": doorbell,, doorbell, doorbell, doorbell",2.8666091494718775,5.399041020571509,nld_Latn, Hij zei dat hij daarop een wifi-deurbel maakte.,0.0,5.795528328770248,16.125,21.625
"Translate the following sentence from English to Swahili:
Q: Siminoff said sales boosted after his 2013 appearance in a Shark Tank episode where the show panel declined funding the startup.
A:",Siminoff said sales boosted after his 2013 appearance in a Shark Tank episode where the show panel declined funding the startup.,Siminoff alisema mauzo yaliongezeka baada ya yeye kuonekana katika kipindi cha Shark Tank mnamo 2013 ambapo paneli ya onyesho hilo ilikataa kufadhili biashara hiyo mpya.,: his  to's appearance on the the's appearance in in in in's appearance in' appearance' appearance' appearance' appearance' appearance' appearance' appearance' appearance' appearance' appearance' appearance' appearance' appearance' appearance' appearance' appearance' appearance' appearance' appearance' appearance' appearance' appearance' appearance' appearance' appearance' appearance' appearance' appearance' appearance' appearance' appearance' appearance' appearance' appearance' appearance' appearance' appearance' appearance' appearance' appearance' appearance,0.24468095089310468,4.701224986607094,eng_Latn, Siminoff said sales boosted after his 2013 appearance in a Shark Tank episode where the show panel declined funding the startup.,1.083135937793925,10.381425128808196,17.375,16.125
"Translate the following sentence from English to Swahili:
Q: In late 2017, Siminoff appeared on shopping television channel QVC.
A:","In late 2017, Siminoff appeared on shopping television channel QVC.","Baadaye 2017, Siminoff alionekana katika chaneli ya ununuzi ya televisheni QVC.",: on QVC.,1.6208493832013235,6.45716511599213,eng_Latn," In late 2017, Siminoff appeared on shopping television channel QVC.",7.063006710882743,8.510398045525458,23.0,23.875
"Translate the following sentence from English to Swahili:
Q: Ring also settled a lawsuit with competing security company, the ADT Corporation.
A:","Ring also settled a lawsuit with competing security company, the ADT Corporation.","Ring pia alitatua mashtaka ya kampuni pinzani ya usalama, Shirika la ADT.",: also settled aed with with aed withed withed withed withed withed withedwithedwithedwithedwithedwithedwithedwithedwithedwithedwithedwithedwithedwithedwithedwithedwithedwithedwithedwithedwithedwithedwithedwithedwithedwithedwithedwithedwithedwithedwithedwithedwithedwithedwithedwithedwithedwithedwithedwithedwith,0.0,2.5112331248696043,eng_Latn," Ring also settled a lawsuit with competing security company, the ADT Corporation.",2.3522563665855647,14.966675641203459,19.0,19.5
"Translate the following sentence from English to Swahili:
Q: While one experimental vaccine appears able to reduce Ebola mortality, up until now, no drugs have been clearly demonstrated suitable for treating existing infection.
A:","While one experimental vaccine appears able to reduce Ebola mortality, up until now, no drugs have been clearly demonstrated suitable for treating existing infection.","Huku chanjo moja ya majaribio ikionekana kupunguza vifo kutokana na Ebola, hadi kufikia sasa, hakuna dawa zimeonyeshwa dhahiri kufaa kutibu maambukizo yaliyoko.","::::,,:",0.0,0.22202486678507996,vie_Latn," Trong khi một vắc-xin thử nghiệm có vẻ như có khả năng làm giảm tỷ lệ tử vong do Ebola, cho tới nay, chưa có loại thuốc nào được chứng minh rõ ràng là phù hợp cho việc điều trị căn bệnh lây nhiễm này.",0.0,0.19809825673534073,25.0,25.0
"Translate the following sentence from English to Swahili:
Q: One antibody cocktail, ZMapp, initially showed promise in the field, but formal studies indicated it had less benefit than sought in preventing death.
A:","One antibody cocktail, ZMapp, initially showed promise in the field, but formal studies indicated it had less benefit than sought in preventing death.","Kinywaji kimoja cha kingamwili, ZMapp, hapo awali kilionyesha ahadi uwanjani, lakini tafiti rasmi zilionyesha kilikuwa na faida kidogo kuliko ilivyotafutwa katika kuzuia kifo.",":::,,,",0.0,0.8727175080558538,eng_Latn," One antibody cocktail, ZMapp, initially showed promise in the field, but formal studies indicated it had less benefit than sought in preventing death.",0.0,0.9308415876861683,25.0,25.0
