prompt,query,reference,generation_baseline,chrf_baseline,bleu_baseline,metricx_qe_baseline,metricx_baseline,baseline_lang,commet_baseline
"Translate the following sentence from English to Wolof:
Q: ""We now have 4-month-old mice that are non-diabetic that used to be diabetic,"" he added.
A:","""We now have 4-month-old mice that are non-diabetic that used to be diabetic,"" he added.","""Limu wax mooy, leegi am nañu am jinaxu 4 weer yu musoon am jabet te leegi ama tuñu ko. ""","""Nin niaan 4-maas-joon moush that are non-diabetic that used to be diabetic,"" he added.",12.758566647464322,1.7557381354086663,23.625,22.0,eng_Latn,0.462890625
"Translate the following sentence from English to Wolof:
Q: Dr. Ehud Ur, professor of medicine at Dalhousie University in Halifax, Nova Scotia and chair of the clinical and scientific division of the Canadian Diabetes Association cautioned that the research is still in its early days.
A:","Dr. Ehud Ur, professor of medicine at Dalhousie University in Halifax, Nova Scotia and chair of the clinical and scientific division of the Canadian Diabetes Association cautioned that the research is still in its early days.","Dr. Ehud Ur, professor ci walum paj ci dara bu magg bi Dalhousie ca Halifax, Nova Scotia ak siisu paccu paj ak xam-xam ca mbootay ñu am jabët ci Kanadaa artuna ni saaytu bi dama nekk ci bés yu jiitu yi.","Dr. Ehud Ur, profèsor d'òspital à Dalhousie University à Halifax, Nova Scotia, et président de la division clinique et scientifique de l'Association canadienne de diabète, avertit que la recherche est encore dans ses premiers jours.",27.5805434423292,15.893419799248164,6.53125,7.84375,fra_Latn,0.78515625
"Translate the following sentence from English to Wolof:
Q: Like some other experts, he is skeptical about whether diabetes can be cured, noting that these findings have no relevance to people who already have Type 1 diabetes.
A:","Like some other experts, he is skeptical about whether diabetes can be cured, noting that these findings have no relevance to people who already have Type 1 diabetes.","Ni yénééni borom xamxam yi, geemulni gni am jabét meenna gno wér, di waxni geestu yi amugnu solo dara ci nit yi am jabétu Type 1.","Kifin keli keli walo, yé wé kifin kifin kifin kifin kifin kifin kifin kifin kifin kifin kifin kifin kifin kifin kifin kifin kifin kifin kifin kifin kifin kifin kifin kifin kifin kifin kifin kifin kif",4.726195185781423,0.5568633223045912,25.0,25.0,hau_Latn,-0.072265625
"Translate the following sentence from English to Wolof:
Q: On Monday, Sara Danius, permanent secretary of the Nobel Committee for Literature at the Swedish Academy, publicly announced during a radio program on Sveriges Radio in Sweden the committee, unable to reach Bob Dylan directly about winning the 2016 Nobel Prize in Literature, had abandoned its efforts to reach him.
A:","On Monday, Sara Danius, permanent secretary of the Nobel Committee for Literature at the Swedish Academy, publicly announced during a radio program on Sveriges Radio in Sweden the committee, unable to reach Bob Dylan directly about winning the 2016 Nobel Prize in Literature, had abandoned its efforts to reach him.","Altine, Sara Danius, sekreteer permanaa bu Comité Nobel bu literature ci Academi bu Suede, dafa xamle ci benn emisioŋu rajo ci Sveriges Radio ca Suède ni ginaaw kuréel gi mënul jokkoo ak Bob Dylan ci ki gàddu neexalu Nobel ci literature 2016, dakkal nañu li ñu ko doon jéema jokkoo ak moom.","Ndiay, Sara Danius, sekretaris permanento nan Komitee Nobel nan Akademi Swida nan literatur, anke anke anke anke anke anke anke anke anke anke anke anke anke anke anke anke anke anke anke anke anke anke anke anke anke anke anke anke anke anke anke anke anke anke anke anke",17.314497406821623,4.45963453481274,22.125,24.625,run_Latn,-0.029052734375
"Translate the following sentence from English to Wolof:
Q: Danius said, ""Right now we are doing nothing. I have called and sent emails to his closest collaborator and received very friendly replies. For now, that is certainly enough.""
A:","Danius said, ""Right now we are doing nothing. I have called and sent emails to his closest collaborator and received very friendly replies. For now, that is certainly enough.""","Danius wax na ni, “Fimne nii defu ñu dara. Woote na te yónnee naa ay m-bataaxal ci way-liggéeyandoowam biko gëna jege te jot ay tontu yu neex lool. Léegi, loolu war naa doy.”","Danius di, ""Nouw, nou n'adoum. N'adoum, n'adoum, n'adoum. N'adoum, n'adoum, n'adoum. N'adoum, n'adoum, n'adoum. N'adoum, n'adoum, n'adoum. N'adoum, n'adoum,",9.250639916959544,1.1724327758769912,24.75,25.0,glg_Latn,-0.04833984375
"Translate the following sentence from English to Wolof:
Q: Previously, Ring's CEO, Jamie Siminoff, remarked the company started when his doorbell wasn't audible from his shop in his garage.
A:","Previously, Ring's CEO, Jamie Siminoff, remarked the company started when his doorbell wasn't audible from his shop in his garage.","Bu njëkk, Direktëru Ring, Jamie Siminoff, dafa gisoon ni këru liggéeyukaay bi tambaliwoon na biñu mënul woon dégg limuy sab ci magasiinam bi nekk ci garaasam.","A: Mawal, CEO yon Ring, Jamie Siminoff, yon dih, yon company yon kini yon koule yon koule yon koule yon koule yon koule yon koule yon koule yon koule yon koule yon koule yon koule yon koule yon koule yon koule yon",18.1711017591439,11.479990094749864,24.5,24.375,hat_Latn,-0.044921875
"Translate the following sentence from English to Wolof:
Q: He built a WiFi door bell, he said.
A:","He built a WiFi door bell, he said.","Defar na ab sonëri buntu buy doxee WIFI, ci limu wax.","Yé fò kòl WiFi, yé di.",5.745041719309329,2.0857995854646623,15.625,21.25,ewo_Latn,-0.02978515625
"Translate the following sentence from English to Wolof:
Q: Siminoff said sales boosted after his 2013 appearance in a Shark Tank episode where the show panel declined funding the startup.
A:",Siminoff said sales boosted after his 2013 appearance in a Shark Tank episode where the show panel declined funding the startup.,Siminoff wax na ne njaay yi dañoo yokku gannaaw ba mu feeñee ci 2013 ci benn episodu Shark Tank fa gurupi xew xew gi bañee dugal seen xaalis ci këru liggéeyukaay gu ndaw guy dooga door.,Siminoff di fanné sale baadé baadé baadé baadé baadé baadé baadé baadé baadé baadé baadé baadé baadé baadé baadé baadé baadé baadé baadé baadé baadé baadé baadé baadé baadé baadé baadé baadé baadé baadé baad,7.015367039494033,1.9793384526072795,24.0,25.0,nav_Latn,-0.0693359375
"Translate the following sentence from English to Wolof:
Q: In late 2017, Siminoff appeared on shopping television channel QVC.
A:","In late 2017, Siminoff appeared on shopping television channel QVC.","Ci njeexte 2017, la Siminoff feeñ ci television buy siiwal njaay bii di QVC.","Fy 2017, Siminoff fofa QVC.",22.02294989629546,7.440447339136674,17.0,20.625,eng_Latn,0.15234375
"Translate the following sentence from English to Wolof:
Q: Ring also settled a lawsuit with competing security company, the ADT Corporation.
A:","Ring also settled a lawsuit with competing security company, the ADT Corporation.",Ring lijjanti na jàppante bi amoon ci wàllu yoon ak ADT Corporation bii di seen wujj ci liggéey.,Ring aint jidé a lagaan a lagaan a lagaan a lagaan a lagaan a lagaan a lagaan a lagaan a lagaan a lagaan a lagaan a lagaan a lagaan a lagaan a lagaan a lagaan a lagaan a lagaan a lagaan a lagaan a lagaan a lagaan a lagaan a l,5.864516347785191,0.47462176237300036,23.5,25.0,som_Latn,-0.0595703125
